"","sexstudytime","sexromantic","sexDalc","schoolage","schoolstudytime","schoolabsences","school0","agehigher","ageromantic","age0","Meduschool","Medureason","Meduhigher","Medu0","FeduMedu","reasonstudytime","reason0","guardianage","guardianfailures","guardianabsences","studytimehigher","studytimeG1","studytime0","failuresage","failureshigher","failuresG3","failures0","higher0","romantic0","gooutDalc","Dalcabsences","Dalc0","absencesage","absences0","G1higher","G1G2","G1G3","G10","G20","G3G2","G30","lp__"
"11",-0.217550749015704,-0.503535094695583,0.291542032055382,0.0125468367236643,-0.126003620451346,-0.53056143179462,-0.0128057187315468,-0.247351383662207,0.119715435165915,2.70110647059502,-0.423999215456885,0.0255502238042044,0.800288743218441,0.341166011124869,0.244620438769785,0.048163957000039,0.682481884270698,0.0604157395459177,0.159453009376601,0.433605668208094,0.846436434062433,0.0756558482411952,0.677764635797866,0.0153582320482124,-0.167136482219992,-0.492340960586362,-0.0431519388492877,0.702852423161329,-2.37837431597076,0.145216411594793,0.184579786602199,-0.193880702836735,0.000777872890790757,0.502876481979608,0.330991006843092,0.0644577453108859,0.82274769203653,2.24398664848037,1.45456372799254,0.260272792423656,-6.09083031328868,63130.6671638895
"12",-0.231824108477183,-0.542065009667401,0.36845582982253,0.0476242160340272,-0.109564308571803,-0.635240618313292,0.258474224865546,-0.3139048879336,0.135297160279865,2.75182522982484,-0.515383576653287,0.0696258686140574,0.457696843088076,0.350445966985042,0.239606878671509,0.0635342205115587,0.606893312824353,-0.00194407834031083,0.16974468406186,0.394724821962669,0.761809671653637,0.0764903478111673,0.690532534636841,0.0322751370888214,-0.0653317184339753,-0.517488420545584,-0.068040440303995,1.37718873169127,-2.65573262537601,0.124086431213288,0.174216658535015,-0.188666106528832,0.00467639478279746,0.598310471870081,0.435296317536585,0.0659598370647629,0.810463892768455,2.28802989218064,1.46993296652265,0.221802527330177,-5.83098801498167,63134.1490160842
"13",-0.158662767241704,-0.504563884173343,0.262184327337764,0.021090714524946,-0.162712765593234,-0.580772345817384,0.313596419942274,-0.289040321132119,0.218586420610987,2.68041577233272,-0.548301369874294,0.0630624770549782,0.75641880636209,0.31745949712633,0.249532155787656,0.0250957779895714,0.601500851445506,0.0708086681067184,0.251331242766934,0.368943287320102,1.00686712754131,0.0577879542074684,0.761458824423933,0.0116908959776705,-0.145069818925171,-0.511843627579361,-0.227541717951737,1.18502429982511,-4.01065384626518,0.0862882009957912,0.189454395963691,-0.0109234464774446,-0.000385574062568118,0.630364476890425,0.313327958883925,0.0690177099904685,0.815371828302908,2.27940365654969,1.37719612134762,0.286059093151772,-5.84878459339303,63130.9461878689
"14",-0.235726531878225,-0.370258633492562,0.329940059647792,0.0494717611202197,-0.136600777589964,-0.629378109201571,0.289000266922939,-0.347394119802553,0.0825720307172294,2.73835293774025,-0.543593821299208,0.0568570382168566,0.41348124282551,0.274481400408467,0.267740787160845,0.0658271287362366,0.622108085620369,0.00184743835209265,0.127814072545832,0.436096904692309,1.04572455717078,0.0672724190344326,0.663517254745984,0.0334965305935872,-0.132485736421474,-0.578729011792215,0.0243122904584765,2.07796842566942,-1.81172839821798,0.121526923835862,0.1701732271714,-0.185388222124938,0.00350919720300447,0.517220671515768,0.369441599726535,0.0691500164291141,0.764386513835787,2.30184992220349,1.45107519258297,0.196495445126647,-5.3666548593598,63135.1561884904
"15",-0.207163520120633,-0.457198940580056,0.34819179592859,0.0703636447964266,-0.143658581652093,-0.5664499828382,0.278526036241997,-0.276830024956417,0.0954626925551329,2.75540708524991,-0.540728907550879,0.0635034445834753,0.611650052481693,0.272019659598541,0.25723407993164,0.0517610859799271,0.60563157114055,0.00736543317034546,0.144419877275042,0.410277528771223,1.14074468198235,0.0622348667097675,0.67207551592166,0.0306741416406227,-0.185403737914578,-0.620357312000528,-0.0316199470428954,0.674108851196326,-2.06645477249299,0.0978979932133202,0.19131035061264,-0.0960344941461062,0.00016156753936094,0.521860414100441,0.340037470794626,0.0683781531285137,0.771132448500763,2.29222474749829,1.4306216987537,0.245846966768517,-5.4596725868148,63139.0837653441
"16",-0.210513587192074,-0.407927683560463,0.296314641677182,-0.00629010688550534,-0.219186235116198,-0.601628336411006,0.23745276819857,-0.400865794363022,0.094595099365889,2.75041227555043,-0.530881449354045,0.066057648566408,0.802032060753088,0.299242047595696,0.250273093530676,0.044660233879236,0.600557992972527,0.0269406537773999,0.0924213309547014,0.360364446629388,0.991644770921534,0.0787927127690846,0.705447512191682,0.0266189608915338,-0.0701495571549932,-0.638013645725595,0.0519765547737697,2.10016805184606,-1.92066381639404,0.134885650193045,0.189363901134172,-0.18881699186773,-0.000893959090485321,0.642763350036184,0.363828903904772,0.0648904348102267,0.773521377242488,2.2521026045015,1.46143201687445,0.252253088950482,-5.45530338007028,63135.3472803288
"17",-0.279033993948562,-0.463083005903418,0.285554246498548,0.0489145345120655,-0.151249500791536,-0.564166415609957,0.0862723621491584,-0.324715243307138,0.121620204525478,2.70823916480637,-0.465883571950506,0.0776800287876965,0.481154912119407,0.279612475038011,0.268213727890711,0.033751074526988,0.554096965916283,0.0154502733505048,0.151851461701588,0.424452349873056,0.46015946958264,0.0646355614895012,0.782281230119248,0.0445348411390557,0.0182592522402262,-0.673372445391971,-0.0510630886611851,1.66671425557223,-2.50258608755749,0.13932698252315,0.178797472965988,-0.198969036303238,0.00137622450137288,0.53325294416704,0.479717665319082,0.0705444980332991,0.795033374335615,2.28092732670365,1.38866538163285,0.251115339023994,-5.53696639640618,63133.6392298971
"18",-0.191035218028118,-0.414034152806405,0.30639918320748,0.00125727440358015,-0.104437768698265,-0.582416397933414,0.175615219664703,-0.288948599327522,0.235128346955455,2.74382484192817,-0.492835610165555,0.0896868632340413,0.65179034106127,0.316212972732111,0.251891178579614,0.0480825159944551,0.531487465291871,0.0345440384744385,0.0991341320207645,0.376123133704957,1.33108909567624,0.0604852383170684,0.701380119532751,0.0127278535520257,-0.366940372293114,-0.507650363211671,0.096091928077993,2.33677546378671,-4.27184481796583,0.110647888650081,0.190555149970567,-0.0937621634386708,9.01504734822538e-05,0.610082853833525,0.21310279940829,0.0706505411926508,0.802268382158364,2.29401005071011,1.38827826364068,0.243033933442554,-5.96253727992534,63133.7623118222
"19",-0.131534152775717,-0.378578636012465,0.349237314565821,0.0156593703393317,-0.068650960435203,-0.621378659541184,0.094209434455511,-0.287243414740424,0.211026263368887,2.72555473015844,-0.487556455431249,0.0903232308325467,0.503868577702931,0.278858144482368,0.261968223024072,0.0135611285338579,0.544911402344995,0.0287929995951486,0.0990556989652543,0.381713846719052,1.15902119035143,0.0713188145579015,0.690205298954613,0.0163726476285392,-0.256169840857399,-0.573872190376963,0.0964337495520518,1.51996033784624,-4.04139698093167,0.112725729478651,0.182880162845874,-0.120145973996404,0.00230751664899637,0.619990536641234,0.290475120618975,0.0642588981223285,0.901041037015248,2.29188908608336,1.44204470148614,0.271585409998661,-6.60334068003657,63132.8459310307
"20",-0.289597415144291,-0.587553840058327,0.288774267395546,0.0373733207910652,-0.205661299374169,-0.552430844844485,0.0501907020058719,-0.222001211960845,0.0995351304840305,2.69447585813861,-0.40826370728823,0.051480659747098,0.65921205560976,0.366184969341457,0.225787041561784,0.0659901925458856,0.644636848250101,0.040489014843342,0.159330928007161,0.396288284853921,0.487462605063613,0.0735943603235525,0.729496933233512,0.0305249251138604,-0.171306186228624,-0.568895228597404,-0.0592552578360513,0.474698175600998,-1.93219809640035,0.155067056644202,0.179548389246388,-0.263974872264826,0.000414866800819029,0.555396901877851,0.353352899892179,0.0689435167623444,0.641634264503087,2.25350158011422,1.44402822104534,0.222972904836823,-4.36397333711496,63130.1047333285
"21",-0.2606834346537,-0.450475450736739,0.246653562629224,0.0195270432298807,-0.140393658854456,-0.631370587288374,0.00322314456322849,-0.212490090851045,0.126611577588689,2.69637855973296,-0.467783773754903,0.0552245586015064,0.709574187138142,0.396491033356121,0.227927642482053,0.0352695401893331,0.623424209562272,0.0381269687430317,0.139606208580228,0.383705991889908,0.929688658198179,0.0857285302732887,0.700103902966792,0.0243479323889928,-0.0536319053207724,-0.470340036849355,-0.0413069479028291,-0.390251982933862,-2.58974218259676,0.129497627750326,0.183851991760687,-0.147561103514456,0.00268847557937712,0.60037552171763,0.340741655019679,0.0686447993398006,0.66151283110953,2.25790152976067,1.4404813747509,0.220855418924195,-4.69572536288576,63135.2019971807
"22",-0.210430195458524,-0.474424533160879,0.390979403889529,0.0186217517146959,-0.144529110365796,-0.552013766693835,-0.126438664403377,-0.261708935980693,0.168494927914714,2.72068276799201,-0.425970123147099,0.0786502174829964,0.459679554191861,0.344726850340564,0.241486508221298,0.0352144410403079,0.5694842426442,0.00918592619280185,0.164011515400867,0.391056324110161,0.749343991568338,0.0765481978362766,0.698763783511197,0.0417057569381467,-0.22451872402243,-0.748111230956723,-0.0606673089893199,1.38480681730025,-3.23292349974363,0.145929539077435,0.163995644400043,-0.263214062631213,0.00381621535921449,0.620293397743643,0.348882242709338,0.0664156492338974,0.811577660510487,2.27465067094844,1.39448542549873,0.302567862412878,-5.63987391883459,63137.7748899838
"23",-0.230272235854669,-0.390036161247462,0.265801919303584,0.0514338256067299,-0.132335113484655,-0.591847228746766,0.147479867579953,-0.361462167752485,0.137140988047309,2.75186128372893,-0.531002173117155,0.0660844575355538,0.619621978727765,0.247306184878137,0.268270758179201,0.0492428913799519,0.641686308989042,0.0134159843281744,0.134344558500387,0.392187331922591,0.891168366938737,0.0674210209864082,0.669008496620444,0.00897902399507841,-0.117792216764339,-0.330994835926933,-0.0140606465680818,2.78574836625579,-2.72112175851087,0.147087808073183,0.193693437104737,-0.210704366523077,0.00244581559660429,0.578993121637611,0.312541197572742,0.0626109967388181,0.769409178995406,2.27556346249645,1.50108659132547,0.231997047476438,-5.83044180781859,63137.9821127176
"24",-0.160960715485145,-0.57733185410296,0.391812253430716,0.0119763285398413,-0.085691138536892,-0.586514836227965,0.191253701096595,-0.161488728162681,0.14372355044036,2.66205532563016,-0.456285644256872,0.0364703207669566,0.48106003271655,0.356032805768087,0.239156352925838,0.062836757768077,0.640095824868437,0.0547947266976209,0.176651099758361,0.393095613320484,0.897470656544986,0.0662634936041486,0.609728888203217,0.0409287260996298,-0.351336242009276,-0.85537946199202,-0.120319252203781,-0.36627110144817,-2.71772239130812,0.15920124784984,0.169304646988012,-0.324186720822347,-0.000394661730653158,0.588918529637385,0.343991516630427,0.0717576112520953,0.757285126983053,2.29173226621315,1.38406518240496,0.243953480140918,-5.00710771255802,63132.0427450875
"25",-0.186342619929202,-0.273294034668966,0.374748686668304,0.0424461244825591,-0.0407900753670779,-0.56337182434215,0.200290400856095,-0.200651792268737,0.182142302696176,2.68399374063276,-0.46889225811359,0.0531796853522542,0.610574069340564,0.313309498512439,0.253719670583596,0.0394560223579927,0.58962872945499,0.0346062743282869,0.197326572627099,0.354586122602169,0.875854326817717,0.0452829598589101,0.63517477807731,0.0458099903419548,-0.422325561682861,-0.584688365661719,-0.0946958363902234,1.50041395185737,-3.55775911227802,0.134915196791514,0.181931283706401,-0.218450361621519,0.0001983680153341,0.670046070395354,0.209462222774219,0.0694966797673536,0.808480666120543,2.3355898985799,1.44467556076253,0.221191870187254,-5.87847242959039,63131.9308775445
"26",-0.206629381274819,-0.70729483397241,0.297632983033428,0.0395367963887359,-0.176095910366738,-0.605417824299789,0.115064488483954,-0.218730010591695,0.143577473308863,2.71974213837904,-0.441452385021871,0.0436899604900419,0.566115842842698,0.285790997198813,0.255894693524837,0.0325274468012278,0.631380322340538,0.0454725124422601,0.104322044457595,0.364094597679097,0.953389263284232,0.057412709327409,0.699155688518968,0.00528960303924611,-0.238143638667559,-0.599959402874084,-0.00793072225433269,0.34557259230026,-2.69781938515055,0.138481229465512,0.170159647912049,-0.200679514890028,0.00131986323818869,0.669317016798686,0.316896874826945,0.0667748311556356,0.734283214155588,2.3088490478877,1.46197416175019,0.238936277968101,-5.04291601293701,63137.7057479491
"27",-0.263077219743933,-0.300511144232365,0.329695916525448,0.0366520171474959,-0.171089367688174,-0.595922196177139,-0.00875394571760511,-0.266063436857916,0.1796890198086,2.6684247373079,-0.422537632590378,0.0474389797461882,0.541552708975433,0.339968407399747,0.24237029566753,0.0431331085996992,0.623810696707752,0.030469873975588,0.255737401043948,0.392877021462621,0.789444537903429,0.0524488095169784,0.718626267847617,0.0444964731686079,-0.264206348644588,-0.72180153979165,-0.255447425549242,2.02521998206497,-3.47713290091385,0.137614154477879,0.18907493995082,-0.21816011465808,0.00143864086187352,0.575685973771625,0.281682915952537,0.0676049270262844,0.813446295547284,2.30901455498035,1.40600185636102,0.259951398926697,-5.74844508917567,63138.2156883574
"28",-0.208819216184894,-0.350705561436436,0.346324125824722,0.0302975413841595,-0.109334487734975,-0.525205464837071,0.193176628591959,-0.141994921633241,0.204837606677696,2.68609631587634,-0.511911516555825,0.0853256978530654,0.385604304232813,0.313961758252094,0.257113926247376,0.0327213940036521,0.547410348958629,0.0426760679511278,0.338531684815237,0.41917233455809,0.845802122547138,0.0718857840502027,0.713244991688682,0.0300870979379509,-0.469871988630874,-0.448969123851314,-0.409205256984251,0.893901092126804,-3.91800098279463,0.139864214013681,0.181430795118204,-0.237310761000074,0.00108650385716165,0.514694940833125,0.236281438930305,0.0622661337599566,0.806575869942725,2.25386761803968,1.47572679914375,0.274938771674518,-5.95983669651932,63134.6195510936
"29",-0.225595701501634,-0.46186504483302,0.300412316565517,0.0375721997619334,-0.182584563267059,-0.605548783088063,0.0559716964666738,-0.32822667655249,0.0818700524673772,2.68281780254445,-0.464488653841823,0.0493698584274451,0.768161123623519,0.347054265438101,0.24683373395725,0.00340619619735701,0.654525894106618,0.0460296343828143,0.230183456369223,0.380164533952212,0.970895034891944,0.0519708593462448,0.802651170305188,0.0202013956595583,-0.210186609594186,-0.488505931818436,-0.182888978370639,1.30593591376232,-1.79698219943319,0.146725017484082,0.175633058493738,-0.211137222212372,0.000927687437010031,0.628532900829799,0.35631924424998,0.0672131804926682,0.793941469126692,2.31964281063637,1.40613458847143,0.278146873050476,-5.84781995348711,63140.189783694
"30",-0.211433917419054,-0.430365399877589,0.27342667239502,0.0302846832361314,-0.190459873435106,-0.609662489901312,0.0490600661693436,-0.334302834476036,0.0954720551643195,2.69549461452868,-0.407537823231141,0.0459529998301299,0.664667525229139,0.355433285766697,0.234686802807856,0.00629525738931555,0.669754803846873,0.0299387029503985,0.222835707114469,0.390172978321231,1.0968113058665,0.0523048106651067,0.79580863627936,0.0266489347742811,-0.284288592091083,-0.610577439721032,-0.202105097383187,1.8324682561037,-1.97567661138445,0.152042185448443,0.172273251056311,-0.240317162033331,0.00200091911432215,0.604726262495948,0.322406159171075,0.0665285564626524,0.802266139709131,2.30242488974587,1.42399739562619,0.266588749438089,-5.66061994874982,63137.5875971061
"31",-0.283692781209287,-0.237159789226367,0.272426410137608,0.0319069654356726,-0.194317367052759,-0.619502542265272,0.0665491674418787,-0.407682525371263,0.0985728834010008,2.72058369028154,-0.50882633093583,0.0798341278277047,0.532361193347684,0.368640091803511,0.240195863839427,0.0265362436544523,0.564219054493076,0.0339138679907467,0.241202613834098,0.382432981128766,1.17906050993326,0.0626636874588124,0.792929454848461,0.0269607987982508,-0.152883718824457,-0.627659106918433,-0.228217090046097,2.25862899685509,-2.10573230477381,0.141142159901358,0.175840466704396,-0.216872495362621,0.00246838344625918,0.617096864708457,0.406291798488651,0.0681894407208094,0.776307195246565,2.30560413704793,1.41122702222123,0.275856402683873,-5.45830519317184,63131.6084407082
"32",-0.177651350676772,-0.700931248769482,0.329869910306944,0.0338733837178533,-0.14950420205077,-0.556606674275527,0.14018565251177,-0.211496986644446,0.160613621861535,2.70068253441978,-0.462006064578672,0.0661600128416994,0.849143139269027,0.248453686899858,0.268325560500496,0.0269614356970434,0.591080086016477,0.0451020685981588,0.120229489069046,0.451730621501915,0.725210250398917,0.0648505908383435,0.749644792454722,0.0246871775898531,-0.144984491362293,-0.539771817123035,-0.00215414371491771,0.0249349095665974,-2.93007906749444,0.0758228428181833,0.19665247847737,-0.041944494853002,0.00256645662624907,0.418560570723705,0.299776420561425,0.0670309598974058,0.782561657807587,2.28295845867178,1.44777999621832,0.244290274069215,-5.65067163161492,63130.6618433735
"33",-0.190283282089514,-0.622233213258577,0.307156492291222,0.025952534060755,-0.0952944731330136,-0.518390308223469,-0.132540756133659,-0.234477540339932,0.161293840726461,2.69605884322334,-0.41905562735143,0.0662124329535736,0.744991592913112,0.337369006040233,0.230826720516317,0.0329688383215619,0.642670753189256,0.0325683555629591,0.167030041959008,0.440209397905525,0.922227412980002,0.0795339913898883,0.674700139905024,0.0238165017679818,-0.357223052545298,-0.59211797173361,-0.0856970115382052,1.04078849849935,-3.10401133325659,0.104781708463525,0.190816632318662,-0.129228133951889,0.000721919995042405,0.4485736439972,0.289883642608557,0.0696253239660235,0.814536705042166,2.27690023532107,1.38904536083617,0.274776732588095,-5.85472431260059,63126.5778465472
"34",-0.203125109064013,-0.341267695473144,0.396625601740164,0.034809563170653,-0.114988002792878,-0.640639431107908,0.460893667425262,-0.341349418316464,0.144767611508861,2.67031827008746,-0.630983148352427,0.0391857397646348,0.581603477930366,0.383053539198239,0.228947107277051,0.0510221657109329,0.683497294775185,0.0571198645072121,0.213264317525386,0.371600414395812,0.884707690601721,0.0711774084713124,0.646937990633961,0.0418049010971823,-0.116516226121964,-0.414970186332266,-0.216141581833262,2.25770297570982,-2.83577002631514,0.114345834748115,0.178341785691891,-0.163806598295445,0.000999897846476923,0.632441607077052,0.349748022975611,0.0660410389597179,0.762171404410135,2.30591280657732,1.46394749380473,0.233292031753495,-5.60589445118353,63126.015864986
"35",-0.216895866129685,-0.260881893499718,0.3845574611896,0.034672665452904,-0.0834650772451309,-0.640921050623829,0.478751787118633,-0.350636289757864,0.16412185194545,2.67137214313527,-0.586651861794501,0.0325019331401729,0.650401371501707,0.369022339666574,0.22926550824079,0.0505640593382921,0.697255759259745,0.0404589773796796,0.242921309240875,0.375830542476873,0.947272978538468,0.0617758945005318,0.654218277827398,0.0325295761862577,-0.121963122567282,-0.352692623209598,-0.190121277116594,2.11039530518238,-3.25692472308517,0.128913504565784,0.178485486329095,-0.222432703130233,-0.000569232378413412,0.640160178147105,0.334520177786101,0.065776631468561,0.74672170311029,2.29221539742424,1.4765214025228,0.229631428255433,-5.63195741140341,63132.9027297591
"36",-0.179312769793849,-0.397106284740943,0.28474335750618,0.0135485248037207,-0.106599846973058,-0.598610633738351,0.18477982622224,-0.218283604998662,0.19765400977775,2.68180091430132,-0.479158423438911,0.0495965309332051,0.497995052597957,0.319078842433663,0.241424555793838,0.0544964699480696,0.627027771898828,0.0533916406281547,0.137180363975933,0.317366249956474,1.225315437901,0.0457805073771684,0.634080470423281,0.0296035515149467,-0.345761584349266,-0.781168247547344,-0.00308235674495742,0.429414481130549,-3.67552432907099,0.0694979109933841,0.170867866854619,0.0710107005371911,0.00316567623609331,0.755686135527993,0.288296842830663,0.0628712452729758,0.772539725075044,2.33072027411853,1.44362815982754,0.303559123952593,-5.18485157622866,63125.8658892635
"37",-0.232071830867977,-0.603307609962593,0.379856248059024,0.0308116791991852,-0.131080616886333,-0.569921579967155,0.294216065507699,-0.311207974902894,0.146012415484087,2.7497717643303,-0.566402580814631,0.0629619505834598,0.586488001907408,0.390507543303023,0.231074030538202,0.0146879472825516,0.567482067010198,0.0111820802482489,0.179246408463409,0.423973161373773,0.978814443973059,0.0801935999721779,0.751711747292282,0.0257181116108303,-0.206985705718261,-0.316208472527103,-0.0740750894224511,2.52615655652085,-2.69043647817882,0.174565952904494,0.175734505706772,-0.356409634826882,-0.00116997678009076,0.52526327782786,0.265029682802661,0.0727092637231231,0.782849699061168,2.25472788070871,1.41999312419508,0.187329085694141,-6.12384902999975,63128.8637653842
