"","sexrace","sexp","sexd","racey","race0","agey","age0","prace","page","pj","py","p0","jrace","jy","j0","dp","dy","d0","y0","lp__"
"30",-0.281297041438945,0.4293510375336,-0.0833765391589904,-0.115884372688889,-0.285211939521407,0.289625509453845,-0.256395504941171,-0.0519067030570542,-0.0589383166731397,0.121853660699917,0.0638041109583346,1.83493971019576,-0.347826091847266,0.127121634906746,-3.44563923322835,-0.126017525620236,-1.62848952995744,2.15727732296339,13.3335801979456,56787.3883583109
"31",-0.284043235906171,0.411018395865503,-0.0784905805251513,0.0744145636503686,-0.24452111494499,0.0591827063562628,-0.275604002543725,-0.0579982779514701,-0.0657283539008635,0.113607439759754,0.0785568541739642,1.80061554966581,-0.50717798248269,0.0364103419376556,-3.39612022451554,-0.119188172195189,-1.66765554058962,2.15234283622244,13.7800675307286,56788.5371608061
"32",-0.228788727579935,0.414595401104856,-0.0844691908799191,0.0243884958422562,-0.278403755957499,0.074363329168167,-0.258690093256896,-0.0544747634031132,-0.0617600399432026,0.121439496253092,0.0657832733866887,1.83576158159726,-0.298669383970747,0.0501431936665533,-3.42896391117577,-0.124103967516467,-1.66153454904536,2.15424038988388,13.6792769305772,56792.6995250219
"33",-0.242763411677956,0.396385048644998,-0.0849801655002153,0.0828588076309492,-0.299318206398421,0.0727814297188505,-0.268859909359858,-0.0562270400710067,-0.0620456211544736,0.117143662711835,0.0611965004739299,1.81312169393799,-0.361081108161596,0.0625413266105054,-3.36116480947361,-0.118699442401215,-1.64555826845968,2.15463247402144,13.5492277263514,56790.9609664291
"34",-0.278866652969253,0.423202696053306,-0.063162455211048,-0.0949205066920333,-0.252506193796596,0.17325577458192,-0.268004510843476,-0.0510222306574129,-0.0611552336734586,0.111155976370361,0.0659273013849745,1.85359921262038,-0.541845247382006,0.196978529927425,-3.32136355854001,-0.126677317725597,-1.70096307143896,2.13434271301867,14.0828324678126,56789.2999905154
"35",-0.287148325474767,0.398869056051687,-0.071241939405419,-0.0806562030870189,-0.24962595032367,0.166281537091413,-0.26305894662952,-0.0621254825639038,-0.0617219582980144,0.121190469608438,0.0730374067838514,1.82478070759876,-0.394763449992782,0.132868248956082,-3.41044566656895,-0.121555503213254,-1.69907401464335,2.14972451913888,14.031092343835,56791.494307571
"36",-0.232608060273799,0.414596510608933,-0.08516708776644,-0.0602561802760003,-0.235894075435654,0.129100630228984,-0.288332294424394,-0.0588759038541956,-0.0586430216981553,0.109757693207016,0.073649982624625,1.86687182068315,-0.320970800484441,0.063786549671901,-3.33184869343562,-0.128431142356101,-1.57228189209342,2.15081716330608,12.9462278593545,56787.5572168446
"37",-0.346380858604476,0.387617112606875,-0.0894083927300752,0.0547865173649126,-0.1159237078721,0.149366380793745,-0.267155264806059,-0.0591171558333752,-0.0638800195480766,0.116033427523409,0.0583717451192094,1.81946002210133,-0.317413719626435,0.0242065363386521,-3.37378800923724,-0.118637365664267,-1.64643490278562,2.15748818021347,13.5567745704141,56787.2317494751
"38",-0.220443294368712,0.429657280233108,-0.0806457038283907,-0.0504126025339066,-0.205496620158362,0.157079733823054,-0.26465610463944,-0.0630401156699357,-0.0565642526970045,0.117272043820572,0.066889661074968,1.85220412223118,-0.506396489208549,0.244267452795714,-3.37838422264878,-0.128864104919888,-1.6326059066835,2.14956757942715,13.3946079827448,56786.2498284588
"39",-0.22223454611553,0.434059326624798,-0.0804054081296283,-0.039814007359387,-0.227811845934545,0.182497082962676,-0.26074937676618,-0.0632302942032517,-0.0584709259240392,0.119131139804462,0.0718983210841523,1.8474752914067,-0.501401791803667,0.238291230202631,-3.38985631991625,-0.126210571711896,-1.62983286808355,2.1536992967743,13.4010178890377,56789.3958476281
"40",-0.268358454237675,0.415173777829192,-0.0591591524906066,-0.0580899371701177,-0.266852408524873,0.124738208830219,-0.259676915579285,-0.0600402889430045,-0.0628626183592155,0.109700616674745,0.0583657057518759,1.80078760727969,-0.281336786282327,0.0959431407087594,-3.33078910035271,-0.118909141986691,-1.59566935040305,2.14161416649703,13.2125611179434,56789.8391307455
"41",-0.220869228490151,0.428120891217966,-0.0676137406888506,-0.0783883206948249,-0.24611790827734,0.117172728876996,-0.266532254427742,-0.0745771491816628,-0.0604765790080205,0.114712039775124,0.064376683531601,1.83230766688744,-0.467913154007923,0.196142463728192,-3.30330220104821,-0.125759879982183,-1.59500729834182,2.15053519629027,13.1593106967614,56787.9907167341
"42",-0.291093006347739,0.400749789502631,-0.0762851761417508,-0.0137674964986456,-0.258530085715586,0.156111583729202,-0.274054361913018,-0.0518445619153242,-0.0584340312757278,0.115826696300492,0.0611703130238619,1.85756926732176,-0.281218948687026,0.235839395234509,-3.34927509475005,-0.125413748829816,-1.7245651226847,2.15679111949829,14.2282400162416,56788.5467668386
"43",-0.244948880649985,0.407743913753579,-0.0920717830155902,-0.0975673149014707,-0.222574341340729,0.142307509340648,-0.261829273117522,-0.0678780416090922,-0.0647995816127065,0.114070607564836,0.0627866098342863,1.8445196258708,-0.515908185584916,0.00604879820271587,-3.35894452057122,-0.123398047467635,-1.72458413207648,2.15417481984304,14.2681979967862,56788.5823325945
"44",-0.25579025216071,0.41911839292187,-0.0621744223904792,0.0454715676978957,-0.252223930192166,0.212272925556891,-0.272857272964024,-0.0554017491650985,-0.0644801255296807,0.11702859056439,0.0672323646017956,1.83056573639099,-0.388923274507951,0.219564700592068,-3.37577699354736,-0.122901022833287,-1.60140908256512,2.12521534130297,13.0697173394895,56789.0346866021
"45",-0.306766094939683,0.433350116166124,-0.0597817117313577,0.0457334862069349,-0.233698047659007,0.0871299394889651,-0.274283549050424,-0.0544925645932905,-0.062757845769154,0.118359139635753,0.0691242517732031,1.83148614859502,-0.364971264003737,0.0143914859851044,-3.39598270604703,-0.12643899689564,-1.61357381302597,2.14426988545175,13.2859076222214,56788.9331438904
"46",-0.183231337096163,0.397971581399308,-0.0627499756272198,-0.0827069513068555,-0.262926040646086,0.166023890591574,-0.275393069474843,-0.0698849793354911,-0.057862728939614,0.112383058541492,0.0683945232226234,1.83032578279914,-0.312030001327268,0.181265787570916,-3.31620253941653,-0.122706701518658,-1.61729028715656,2.14514200203219,13.3102996994017,56789.586619151
"47",-0.135691262973834,0.381563790475217,-0.0639684347790617,-0.0722935858846903,-0.35094945925308,0.166160428449894,-0.272266875521352,-0.0659704624333288,-0.0646130737065403,0.119529617174883,0.0777139718308539,1.87824915364921,-0.388647503115683,0.169867970173952,-3.42128565413514,-0.124994362813723,-1.63097952012067,2.13736029010141,13.3888111045422,56790.1910294677
"48",-0.184349437290476,0.449265440311493,-0.068848227219208,-0.145738160241506,-0.340620688877884,0.113451653022143,-0.252918328807377,-0.0556672870229242,-0.0692448176782961,0.114189773541871,0.0556861205604998,1.79698396331226,-0.396254115397433,0.00602069584967739,-3.33045601745928,-0.123385791047049,-1.634383022847,2.13914989283856,13.5147829446824,56789.7061906348
"49",-0.240109506419346,0.372337926037196,-0.0673112186707179,0.0252859959194803,-0.239895723610124,0.178860839545512,-0.273045355188303,-0.0621961056501808,-0.0649382490516391,0.121885935944796,0.075040487467772,1.85464097654459,-0.416281317907652,0.255924915031372,-3.45125286949578,-0.121984780194678,-1.6427537022611,2.14373701639003,13.3700563946347,56788.9371085016
"50",-0.290650426008588,0.403125906649089,-0.0697904559820422,0.00759444000965978,-0.250743853656776,0.125732765793967,-0.223741726864802,-0.0574524355019914,-0.0653203744300743,0.117604474265983,0.0563361125976491,1.85925957542489,-0.345552771626808,0.25877730219123,-3.39945735955419,-0.125810454427228,-1.61116750175653,2.15088840919948,13.368462444805,56787.8664123029
"51",-0.278877651390928,0.425425358333077,-0.06659236152133,-0.01961841903858,-0.250593891525718,0.151160759708173,-0.226020888070784,-0.0597477499799473,-0.0635875672591626,0.118228644855985,0.0557661403668339,1.80942575134236,-0.380270487061848,0.271163101056137,-3.42588749743445,-0.121886550251442,-1.64100105473445,2.14798583007711,13.6523315357384,56786.7377409477
"52",-0.250044789058865,0.404142684768313,-0.0741806927766251,-0.195630595782045,-0.292591254743079,0.101783904040544,-0.280993110214429,-0.0609706787089689,-0.058187644389818,0.119765572502093,0.0657058269701767,1.83371550809442,-0.367571810191333,0.0281735886490713,-3.39347722586134,-0.122376744733971,-1.67741552955182,2.15344263397065,13.8307268278643,56788.8991541854
"53",-0.326951158158091,0.41847478595448,-0.0666923433876937,-0.0350699092597406,-0.22461332778199,0.174689107361232,-0.263538616656229,-0.0551986158500056,-0.0640691699118264,0.115498995196143,0.0644339120897871,1.82532456547436,-0.372996858720999,-0.104027012175573,-3.37631623591782,-0.122898351349414,-1.69848655848889,2.14322914548498,14.1035402299097,56790.7743315235
"54",-0.339469884598044,0.436518140687088,-0.0748062934806033,-0.0935910944125675,-0.154902965300146,0.185957359304634,-0.262971795274533,-0.0588748356721409,-0.0585393234051426,0.11827741063545,0.0984386809355746,1.82112371918608,-0.308763483353472,-0.072504663286045,-3.51403391169742,-0.124777716642497,-1.66907882639357,2.14342653876051,13.6945316217443,56782.8851917808
"55",-0.275979655156792,0.40065238712047,-0.0796086887116206,-0.0999543296396554,-0.243089497497128,0.169841907497436,-0.284618506532401,-0.0646360324200663,-0.0613979131363526,0.117651765310255,0.0579530066608036,1.82738886088727,-0.373525055700062,0.163783261541906,-3.33487528607771,-0.120764205713774,-1.63966216376397,2.15537944761435,13.603695619384,56792.0011233324
"56",-0.180174017887775,0.395935848273869,-0.0686915449019123,-0.0684830274416697,-0.349757360894193,0.150527823441538,-0.244714464084215,-0.052450986224966,-0.0621823212812112,0.12465971569801,0.0683026099488481,1.815380614126,-0.451928144024918,-0.0484260494026056,-3.47888532420439,-0.119842066129039,-1.63424400332826,2.13639936410949,13.5106791892665,56788.3738344038
"57",-0.196468770908237,0.40952355408659,-0.0635061992657627,-0.0726925698938005,-0.325920209597254,0.161813367448732,-0.237710279766817,-0.0517157114867994,-0.0653459909396826,0.120573696167705,0.0737314546913356,1.83682689134358,-0.419485877205265,-0.130741835674845,-3.47285805306809,-0.123146931108691,-1.62789306710156,2.14314317083593,13.4237702030709,56790.1906698176
"58",-0.187137863751582,0.408635844987001,-0.0626735502132085,-0.0831709313187986,-0.283177064942868,0.118078313452662,-0.297689154101116,-0.0648484862580542,-0.0578077445014609,0.119386655184666,0.067713248040974,1.84065001059631,-0.442008894075857,0.0670235816188656,-3.38643281856859,-0.123191613289092,-1.63535556799741,2.14835408765282,13.4798737400067,56789.6375732391
"59",-0.219905978845362,0.404792339950624,-0.0738267187393797,-0.117730481132974,-0.291793834819669,0.14563270883754,-0.297763524280605,-0.0610466557132464,-0.0565784112111988,0.118151944492731,0.0656287716851791,1.86251958840123,-0.447062134178217,0.0749442951323565,-3.43966914356221,-0.126615479888592,-1.66008745156152,2.1376467923964,13.7580913723611,56789.6686811611
"60",-0.17306870280723,0.389202654232755,-0.0702951323794801,-0.0688284708883893,-0.292971781293285,0.177557330532579,-0.29750020689251,-0.0627755481454555,-0.0553439162416005,0.119858170737379,0.0716615995229885,1.855514437263,-0.422264317556445,-0.0477926457123911,-3.38190723529347,-0.123957512161285,-1.64372875175266,2.14981602951366,13.5846733711588,56790.0379582802
"61",-0.343664408647108,0.4290547407944,-0.0755730416347599,-0.0612411188047958,-0.18118349324107,0.192638938522662,-0.275432537744217,-0.0615357812360478,-0.0611387624950746,0.104575546401278,0.0644982138415283,1.81022256689275,-0.472059431948852,0.288473507891601,-3.29150183500228,-0.121166711961218,-1.62950185103585,2.15144349188522,13.3698561204393,56789.7200659697
"62",-0.248081942825563,0.397713785359475,-0.0696278364559901,-0.0144501705676256,-0.292618932645611,0.125135600973849,-0.257159606953869,-0.0560575379382937,-0.0660351425332312,0.122902021172269,0.0682538152887642,1.85189618185417,-0.397043317134317,-0.0486094103552897,-3.49550320957507,-0.125079799766873,-1.66213322635707,2.13873578991245,13.7398041272874,56791.406883826
"63",-0.264670382210706,0.420976854776456,-0.0613622208183184,-0.0457546383022288,-0.210884313767622,0.202652002198031,-0.271751742814743,-0.0619688248742255,-0.0635747331123802,0.110461653037548,0.0640498210584967,1.82672281213273,-0.404450335093078,0.217938330895024,-3.29170921299628,-0.123824905570371,-1.60200065297353,2.14041721674549,13.1677931683884,56792.7883204669
"64",-0.291501046478832,0.425989476707327,-0.0648941948838982,-0.0127745327468938,-0.227145667174495,0.18059713186353,-0.245285450977617,-0.0653545742458437,-0.0667476147384583,0.109275012288211,0.0641670513361538,1.84003615933818,-0.329118386638799,0.347250802665513,-3.2776095079601,-0.12403717199311,-1.62656008304253,2.13287456281667,13.3390511646381,56788.1319962593
"65",-0.27028032237959,0.438324300486935,-0.0758319015961135,-0.0178181779629435,-0.218733709574452,0.114280233136325,-0.252672226945714,-0.0562048424061118,-0.0624605728425997,0.117206703067638,0.06813504807621,1.79556870891527,-0.436877209841722,0.296564054712685,-3.37101324208501,-0.119640295809292,-1.68104010298135,2.15466863162373,13.7823307858446,56787.4576564016
"66",-0.228781782042649,0.423460589535104,-0.0626253732477106,-0.0816529843529384,-0.215295448893008,0.216955396374859,-0.267856267038509,-0.0654040681035751,-0.0549916024870898,0.11993331237038,0.0644550529358634,1.82959372647364,-0.31934250128241,0.0657923549443457,-3.43145568775638,-0.122871027467612,-1.60121289481405,2.14066990260235,13.1944659697418,56788.8066561291
"67",-0.307591303306894,0.402631279114517,-0.0535762572411467,-0.0223586403456615,-0.194134701718666,0.191184638675688,-0.285317571126755,-0.0628913365636364,-0.0651343833758461,0.105993740205212,0.0754889493738064,1.81978311124732,-0.470062863684467,0.166018325870697,-3.21254977292306,-0.119586934728242,-1.61061724385666,2.12747688161999,13.1524845620774,56786.2215911973
"68",-0.175776084266105,0.413810145029937,-0.0644160752658373,-0.0194224969397872,-0.336183794791283,0.136944908903754,-0.278569718734228,-0.0487615292672952,-0.0608647933847252,0.123463294789528,0.0657689986591198,1.86728784635956,-0.398849517794535,-0.0328842403578662,-3.4348235400966,-0.127007203172742,-1.59250676031284,2.13586585593076,13.0747907155822,56787.6898112354
"69",-0.174537853440407,0.394587362748443,-0.0641797476030472,-0.0678669081551116,-0.342478798084424,0.207846665158481,-0.269485905296902,-0.061730213283429,-0.0595050906163278,0.119777413573117,0.0576058287281067,1.8262163687204,-0.4039910438821,0.0606787696033123,-3.44294368899607,-0.121181990422825,-1.61823669446292,2.14033403063441,13.3199382432322,56791.1557603483
"70",-0.146164166098454,0.406762351044283,-0.0680129109113289,-0.191725187411296,-0.305269598477181,0.160650361770117,-0.246339927538604,-0.0637471825694636,-0.0553074323680667,0.116521135651007,0.0544199383766135,1.84574242949143,-0.396256948907244,0.11799550988293,-3.44792001048182,-0.124627557735589,-1.60149749967053,2.13856119663211,13.2677731036212,56786.5541744035
"71",-0.331325749908109,0.439411623343103,-0.0853434603270408,-0.0898756754475294,-0.182095915899967,0.195033773870886,-0.274325141190243,-0.0685738346228595,-0.0690652798358719,0.120344225876275,0.0616730234338577,1.79165911969246,-0.374749896366433,-0.0662266708332263,-3.41308456129409,-0.121589591989384,-1.67982929926365,2.1636549625706,13.8456374875178,56785.6007850101
"72",-0.179044764823689,0.386265290552911,-0.0567547833913092,0.0454672660518876,-0.328451192581505,0.135657367500235,-0.264630661965852,-0.0675366828415395,-0.0554861246315619,0.113173486804055,0.0552205313728892,1.8734057353344,-0.305764868679051,0.231423806653161,-3.32869918021953,-0.124746450195314,-1.59121985645372,2.13915422127652,13.1505960378929,56784.7444533857
"73",-0.274678663479612,0.441579530424774,-0.0921114453529316,0.0276640405920338,-0.275739096757163,0.178188492736399,-0.262653393764097,-0.049648555196371,-0.0676081868967508,0.109637731802036,0.0796851169064595,1.7929687079547,-0.525332751000213,0.234733953240437,-3.24489168377085,-0.120234988743386,-1.65317210141427,2.16302297794922,13.6323022281684,56784.020797186
"74",-0.215878786131892,0.421332712309049,-0.0735381088780172,0.0445386350246336,-0.250014274175379,0.0976713929562628,-0.248744487710279,-0.0603321721530326,-0.0606121400219689,0.112486608738516,0.0740004157189194,1.80238393053175,-0.429254960519488,0.113547076305567,-3.34260152579084,-0.121153671998629,-1.67188575343207,2.14382358535413,13.8258566668156,56791.4088217572
"75",-0.268893430499595,0.395874361239321,-0.0822063759819356,-0.0362357798748624,-0.244760983134163,0.0953006985108566,-0.263730856980689,-0.0556692989057592,-0.0594572846564861,0.117161667081942,0.0676810941668211,1.83531168321427,-0.445679135450456,0.14358287417266,-3.39187393683299,-0.122263187934543,-1.62073347850438,2.1450581763721,13.3449180042698,56793.3832187676
"76",-0.250965264565798,0.402545593222662,-0.0803396336578124,-0.105950233409099,-0.301220034937593,0.188121266561419,-0.263444187735899,-0.0488216614183688,-0.0643485936065498,0.113817176324043,0.0647051600303428,1.86341447470148,-0.401971079727151,-0.0816916932039932,-3.3338574033496,-0.126211107049332,-1.66455887427849,2.14837408846195,13.7845406811828,56791.3577279569
"77",-0.256017616067539,0.410226846097804,-0.0877306979073864,0.00108452391452411,-0.231906154201921,0.0437182877985172,-0.287335343011347,-0.0635784525470332,-0.0576293037805225,0.117187126352549,0.0623695636183066,1.80860632837345,-0.382915195460218,0.273088372073236,-3.38247452337136,-0.119745883115118,-1.61621943022385,2.15534840671605,13.3082036336964,56790.1278035827
