"","sexrace","sexp","sexd","racej","racey","race0","age0","prace","page","pj","py","p0","j0","dp","dy","d0","yage","yj","y0","lp__"
"11",-0.337172385470175,0.422531122451048,-0.0714899797896716,-0.914113417742317,-0.0172421236287576,-0.187705052499297,-0.373021568462135,-0.0667921734099177,-0.065818905214854,0.095216147870994,0.0624375013133501,1.82271479343337,-3.55716164150176,-0.12245139795904,-1.63585333754819,2.1412402817039,0.254457706874236,0.854128702882594,13.5741985223693,56890.9039728814
"12",-0.28365529805902,0.440100519949014,-0.0675938998322294,-0.835744816085523,-0.0137266812991424,-0.198238888447519,-0.369688704783358,-0.070621501623184,-0.0680544531921449,0.0920773921951017,0.05952612404157,1.81586157441964,-3.59588552185341,-0.124253918322789,-1.65023697996484,2.14365766922695,0.22923450427341,0.841532317757074,13.7047562329329,56887.1115843275
"13",-0.275219642990358,0.389945795139958,-0.081092881034376,-0.730147970926717,-0.0892200960897591,-0.224384887068723,-0.352159887871242,-0.0657962350236403,-0.0776048125035764,0.101020737703679,0.0739584565999313,1.83356347413603,-3.75853431484355,-0.12159815420217,-1.60888322719911,2.15583038919759,0.274181622993556,0.884040566497522,13.3329683889353,56886.3268106045
"14",-0.287600448592728,0.380942121884731,-0.0737406033996862,-0.890097216206478,-0.0349132414853678,-0.207091100879109,-0.369875691304824,-0.06990501909308,-0.0749333016618896,0.0957313017301354,0.0771431213328759,1.88312961558087,-3.57952330028398,-0.126588230389398,-1.60662088839252,2.1431808493331,0.313225715920087,0.973035602019107,13.2851218765171,56886.2078914715
"15",-0.280987288052916,0.396459726602092,-0.0709652680091238,-0.803653278571111,0.0890790274889586,-0.200176761951422,-0.374251167693205,-0.0740655192013256,-0.0728440302620603,0.0920187433127169,0.0820636619724837,1.8574268369929,-3.59458079115596,-0.124752218928869,-1.59941217126791,2.14638277194203,0.308764738696695,0.832274821294987,13.1624454990464,56884.5903074597
"16",-0.256910832010723,0.403623563014809,-0.070270521108123,-0.905264489736998,0.0116925328509678,-0.197651398306154,-0.382194373082299,-0.0701825597526617,-0.0744970563673698,0.0995811704212546,0.0815676019951333,1.84010309570064,-3.560911807476,-0.122017647952554,-1.61871629932592,2.1452012544277,0.325960580260616,0.924783342697909,13.4108657671945,56883.7203673239
"17",-0.31269626831163,0.404189671666153,-0.0798313932342442,-0.83242652896766,0.0748879406296395,-0.256574299777549,-0.378678696981247,-0.063196491240474,-0.0678715545415411,0.101263016322415,0.0683012762869471,1.82717488090952,-3.68543384229364,-0.123090408383816,-1.58320216247727,2.15215600582972,0.264149775192469,0.799357189643208,13.1539635029394,56881.7963435009
"18",-0.316370169653745,0.425426282426417,-0.0835145492683368,-1.09541338716478,-0.110466244873685,-0.16682867811058,-0.364210540006801,-0.0575537055149318,-0.0728435278862162,0.107650554648927,0.0631815895009163,1.79919406078809,-3.69433852106142,-0.122395575820481,-1.60772555272407,2.14987838793415,0.284758416936548,0.931092068507835,13.2793034440378,56878.2674968317
"19",-0.263398772859587,0.399549626217215,-0.0736787869600436,-0.776263035472657,0.0338131458174898,-0.224853990244449,-0.36076033997294,-0.0545098216281841,-0.0707741408700156,0.0888047222434278,0.0600477896142378,1.85971546510979,-3.5478374635781,-0.123663273466343,-1.63523062782536,2.14103482957735,0.253456271270819,0.966453323562199,13.5329337696933,56883.8929712683
"20",-0.29131000720448,0.413735699691322,-0.0738500801693263,-0.769657706333245,-0.0553234122742036,-0.193226270641885,-0.36052178265002,-0.0728901847571824,-0.0677410567757397,0.10777047253145,0.0660790877632754,1.81862949074631,-3.64075472266777,-0.120030737590831,-1.6978347907582,2.14368519582931,0.244359258795717,0.863669425061826,14.1798613388659,56883.0467280195
"21",-0.290408239084055,0.420130261533417,-0.0810013675456243,-1.02359644039222,-0.117471415077955,-0.240436607520665,-0.345983652374969,-0.0559781559124394,-0.0756623339913855,0.0844316255322856,0.0488286429357731,1.8319630303542,-3.60752198105597,-0.123147270902689,-1.59389530417639,2.15484416858666,0.27381931603085,0.955697791265467,13.2245075270422,56882.9718710826
"22",-0.376152056972679,0.417477808928608,-0.0843644036605536,-0.839534003327291,-0.087420770911661,-0.185169454761964,-0.363247228320485,-0.0619975520353717,-0.0738123542073268,0.0980127277246435,0.0717809177479108,1.81659714737189,-3.57017324840532,-0.121842770596474,-1.6097553237878,2.15436631455146,0.289247412671084,0.917477062449818,13.3511926655903,56888.9114754967
"23",-0.340944551026969,0.413692510664621,-0.0679331618085367,-0.744278759291363,-0.0578761389955924,-0.227499865350736,-0.341211696527058,-0.0583568524632723,-0.0738931505953512,0.0997056882158296,0.0529286734496719,1.83706517798228,-3.58332966957082,-0.123549141263627,-1.64293570749402,2.13937266250332,0.240059516408844,0.884613553790272,13.6702649308136,56888.6144825913
"24",-0.272579094156899,0.412685337572161,-0.0830252319065346,-0.769789828854189,-0.15921518144182,-0.239497331212361,-0.376282261356002,-0.0723941830133599,-0.071774947519814,0.0945197081963257,0.073409906567806,1.81679745406877,-3.58584818566736,-0.121774911439168,-1.6822452477155,2.15026944839846,0.256840839344972,0.964851826653547,13.9624747666347,56885.9122782031
"25",-0.292718365705301,0.407030504941637,-0.0633125129068016,-0.915989626735296,0.0754751304205857,-0.188788128455052,-0.376942620277389,-0.065495128284261,-0.0700718853428528,0.0849805083623556,0.0410833785983213,1.84398965908795,-3.62855656995193,-0.123825625920068,-1.68484168027629,2.13591231422491,0.319393346265991,0.987412885387462,14.0499905242237,56882.0980706018
"26",-0.327210831219441,0.414372595044004,-0.0613761990899431,-1.01292488816834,0.0506580358360174,-0.239535297692363,-0.368668431440632,-0.062213019659495,-0.0763994217803437,0.0930555086557266,0.0457958945771714,1.84965900507015,-3.57555069057245,-0.125333353906067,-1.67416861167115,2.13777241095652,0.307999724506781,0.979045166582458,13.9139500892027,56885.2244626244
"27",-0.300915597280612,0.402884080587616,-0.0755484310855915,-1.09280181121851,-0.149623759637583,-0.194352067193572,-0.370340220082433,-0.0665721822383249,-0.0672394550074617,0.0853061554034111,0.053971676459513,1.81195351322896,-3.58314549907421,-0.120622509987289,-1.69983571262399,2.1464366386282,0.258392195021538,0.958056993070705,14.1556111990674,56883.5472754313
"28",-0.281439809635589,0.408893259987665,-0.0745971268834734,-1.14614319743876,-0.106373183273928,-0.216856787665839,-0.378244627051868,-0.0634295309558039,-0.0662262625179917,0.0878967186367698,0.0537991553964558,1.82885639643217,-3.57492870359759,-0.12169059411476,-1.67636684084303,2.14374397578705,0.256985924733025,0.923313541105586,14.0446725963729,56886.2292039641
"29",-0.253997594468305,0.425975817320108,-0.0758713286198493,-0.955220848850179,-0.0598057988231234,-0.222772916696688,-0.364584804171248,-0.0783901497206773,-0.0729530531332414,0.0926176756242545,0.0482395791364782,1.84161633225523,-3.59519242297491,-0.126683330628672,-1.6463135696723,2.15020285926042,0.27136574631394,1.03432810403987,13.6973458137725,56885.3273670775
"30",-0.359240308092592,0.4049990408843,-0.0786915268004963,-1.12713417090029,0.0258444928519668,-0.217416603713317,-0.30801219933695,-0.0539425560899278,-0.0752898407112501,0.0987352286541424,0.0722733337583805,1.8124109093452,-3.51874933776848,-0.119300225288313,-1.68645820006282,2.1546684631753,0.23522589134983,0.886552990353949,13.9038640328045,56879.7251782122
"31",-0.231832191879354,0.424445954552108,-0.0819304010334166,-0.706373865102185,-0.0905099977328285,-0.267397086682486,-0.377000437237769,-0.0746326303385195,-0.066159640223481,0.0986742021086046,0.0598869855210329,1.83464095818092,-3.76241202457496,-0.126031986730399,-1.64130505039411,2.15307615884599,0.272721835822553,1.08618789984726,13.7130701382496,56885.5034579399
"32",-0.285652493613392,0.396508625472919,-0.0669716056681506,-0.817953741888741,-0.021009517558536,-0.220333689785475,-0.343776279353616,-0.0690606634188033,-0.080986984990021,0.0905280887541489,0.0572658000279649,1.82293056033832,-3.57626965333749,-0.120329251847557,-1.67422193895528,2.1429833021308,0.301066463393876,0.98015617289664,13.9391335604119,56887.0752862381
"33",-0.273977136782088,0.430854025040716,-0.0790789113293085,-1.06509372846042,-0.107566441840921,-0.244204324553114,-0.392243680969152,-0.0600713903610258,-0.062900215962899,0.101137970936175,0.0653553267511981,1.82272217389794,-3.56157851954056,-0.125242633359692,-1.66523629535916,2.14766760740902,0.255946008548928,0.761608080431603,13.8118606917497,56884.8262018662
"34",-0.337933303334135,0.419575009211118,-0.0770652986479123,-1.1137250105304,0.0469902554916214,-0.178720919019587,-0.387397031704912,-0.0695482439399258,-0.0615127248507427,0.0966308206640355,0.0644091892598254,1.83538980171194,-3.52806737250616,-0.124809597619008,-1.64969220136699,2.15183296850172,0.208646471734134,0.837593128522071,13.7226275827175,56882.8513847025
"35",-0.259488825690892,0.406418031686095,-0.0633252856516088,-0.964191832035843,-0.10493939445026,-0.275684571171344,-0.341279047714214,-0.0624949198436281,-0.0792815335287337,0.0883074180030008,0.0646752989064621,1.82753165544888,-3.72905094031582,-0.121983551030765,-1.60601797976545,2.13743602845962,0.308934718702721,1.15272000891722,13.2740143548175,56885.0754638434
"36",-0.249251724044785,0.435339386738393,-0.0691673879031807,-0.827697606993676,0.00421095735271972,-0.265812237157577,-0.391306323643741,-0.0655743581853098,-0.0608608953302299,0.100902580672405,0.0606081976206613,1.80926834773779,-3.62238373334316,-0.123193784128306,-1.66045841171507,2.13739800089487,0.267410791885385,0.755010827442116,13.7613551167671,56884.844816079
"37",-0.308165918097385,0.373030302640322,-0.0820427406552784,-0.982061015899413,-0.128964340380393,-0.2623740238169,-0.321979081333275,-0.0613015481512266,-0.0773438064442446,0.0871397690547953,0.0691698926307501,1.89298409171482,-3.60857777549198,-0.126791516947558,-1.59549146958178,2.14888716912167,0.284662024391803,1.00798925913524,13.2125429017039,56881.2311251887
"38",-0.299198195656938,0.366719138471004,-0.0766210304875059,-0.92083807031161,-0.0526453867218225,-0.237789512203744,-0.378374529491422,-0.0492683009599988,-0.0732302869163074,0.0899059991601871,0.0754134137548279,1.87575458471012,-3.6210927451055,-0.123776702363604,-1.54767739723198,2.15147882694501,0.261068726693289,0.985837825273191,12.7759034539598,56880.5194211889
"39",-0.293559560280137,0.363602631958,-0.0770549531473086,-0.932994012909737,-0.0620035950346177,-0.23790405561534,-0.376836975461465,-0.0497942959540759,-0.0733694532211932,0.0883328759481786,0.0740088662470663,1.87262230476551,-3.62713015970101,-0.122600714712354,-1.55047937544899,2.14690281931529,0.26613172852595,1.0053193772102,12.745950319565,56878.9061744882
"40",-0.172330918202564,0.447301252162672,-0.09389961907433,-0.798198698057699,-0.0186371678233285,-0.248563401056485,-0.339074072845294,-0.0748928045561677,-0.0734085477579154,0.0988451146196416,0.06292752454483,1.81814941415299,-3.7348853367859,-0.124923785765155,-1.66022285883158,2.16053091529863,0.256184519822057,0.946057097961675,13.8496779165324,56882.7883018571
"41",-0.314369725012123,0.352230545169266,-0.0531142633828459,-1.0526154169423,-0.187246693037609,-0.225838462968576,-0.364946364871559,-0.0507970722229194,-0.068366286037721,0.0867053532559193,0.0626743582756804,1.86716417784382,-3.46637315449396,-0.120423921995842,-1.6424496072089,2.13986545558537,0.265478563573079,0.920443711340233,13.7203162700082,56875.379048531
"42",-0.353154733082033,0.364841585054737,-0.0718377194326212,-0.899815630382506,-0.170137646840859,-0.205446783278362,-0.350728400565716,-0.0617138439667586,-0.0781586544638584,0.0866994255591287,0.0529980455695485,1.89594802856366,-3.56737817259979,-0.124930019086433,-1.59439465319931,2.13235229088351,0.299193332797503,0.948307644990441,13.3345278297326,56878.1473047199
"43",-0.235309350355812,0.438865266519255,-0.0819175387466191,-0.783413521386775,0.0814906289643547,-0.257268929905079,-0.369207517659715,-0.0610558494518963,-0.0667955045622668,0.103597714184731,0.071868270714241,1.79342971699099,-3.81845218134501,-0.120056447235744,-1.65596978915182,2.16036238495153,0.200552488880539,1.0383510872854,13.6877211939008,56880.4364171654
"44",-0.27749998522275,0.440266314258617,-0.0788391868220079,-0.74063647839676,-0.00997484376464054,-0.270077029667857,-0.35993407703013,-0.0603146003100618,-0.0697269796111387,0.0975456790367003,0.0788756726279841,1.78248028262983,-3.61321042910739,-0.12085436176786,-1.61547457278654,2.15094196939822,0.293367594635276,0.921489395872876,13.3255229836395,56886.385606038
"45",-0.251347358849119,0.395539827563206,-0.0816141591646804,-0.962474259768194,-0.0400088647854118,-0.266901803593317,-0.368818172132296,-0.069606283987556,-0.0697113743432777,0.0957596656420724,0.0476995229060238,1.85310597196706,-3.61593801892066,-0.124757447197609,-1.62725653471898,2.15244876622399,0.296865582557975,0.933562107113156,13.5691221441282,56889.3086897936
"46",-0.290473255055363,0.415016073988338,-0.0976688011973872,-0.994265761859106,-0.0209899256969814,-0.243317805406782,-0.363614080905741,-0.0660052885677204,-0.0740735812887971,0.100122488837368,0.0646895136079391,1.80350925205684,-3.63931448676588,-0.120635239592502,-1.66951105422441,2.1635336092299,0.261576854997217,0.889141193219487,13.8787341318682,56887.4737821069
"47",-0.247007693560438,0.44968762947558,-0.07808075006329,-0.915386392561617,0.00858669128942059,-0.228447962209732,-0.367615518928675,-0.0678182480587833,-0.074617204256535,0.103351479311233,0.0513913660977233,1.80689484316908,-3.78652998162205,-0.123098496453596,-1.66702576693285,2.15139502903557,0.320608493448078,1.04418855594039,13.9263238809156,56884.6917638478
"48",-0.240382943694211,0.42313799916176,-0.0796770398441397,-0.524672045958793,-0.130627364497289,-0.258003965974599,-0.388211793867851,-0.0574877544577214,-0.0704769126748752,0.0986466587642472,0.0733224132982746,1.7918699577524,-3.69813945546574,-0.120045555082372,-1.69695426754682,2.14975836449474,0.258779804043967,0.861410404539208,14.1103707906304,56880.9613544251
"49",-0.325667180088884,0.388574225170919,-0.0962725395755584,-1.00371079892916,-0.00554778681820986,-0.179079970960946,-0.349358978416267,-0.0643654273195902,-0.0796107880440368,0.0991987970635449,0.0641285033961395,1.87641431961419,-3.62729763053553,-0.126953699252403,-1.62990464920283,2.16380793309437,0.251509892578038,0.872906251990698,13.560946545897,56884.4054732251
"50",-0.193103486897163,0.440383349231103,-0.058569347582255,-0.851100927185721,-0.0383083982731861,-0.281227069781612,-0.375319853544418,-0.0702224296399955,-0.074104406899078,0.091740480072026,0.0580842718559434,1.79116797802904,-3.68742521950043,-0.121853789983582,-1.63471405504426,2.12557589939437,0.321426644000428,1.02536416338847,13.6795697565202,56883.0069706176
"51",-0.262659223187476,0.438303048043329,-0.084749380018274,-0.700901885912139,-0.104251104551357,-0.222433844742446,-0.37545268031901,-0.069369217880683,-0.0714666502484975,0.0951821943403541,0.0685404120922677,1.79827762334859,-3.7554729602844,-0.12022933434724,-1.62370132930924,2.14667087705792,0.266156552717657,1.03966168314286,13.569717087412,56883.6636101422
"52",-0.226016957395073,0.433159639708813,-0.0798196702536929,-1.00597921235657,0.00662705282341721,-0.341029116282933,-0.357017047564316,-0.0595644997507082,-0.0753656670135734,0.0976031569410733,0.060534600699454,1.82701693541648,-3.65218228063312,-0.124333113988546,-1.60216815584956,2.15501582458925,0.264745081977903,0.994439226082872,13.2794716617653,56887.1926702503
"53",-0.248735237788885,0.389749238039085,-0.0760327773953298,-0.747466280260181,-0.0904223060525701,-0.259305537141285,-0.335340161398015,-0.078351201274708,-0.0780579717104911,0.0968405990489988,0.0619343478004538,1.83905874401839,-3.69113183545935,-0.121232141192232,-1.65964596071863,2.14893751132896,0.284818688898623,0.982700286119416,13.8752409450306,56885.2446748407
"54",-0.23226807186115,0.396993707060777,-0.0835583869572075,-1.13933090897158,-0.0671098084476974,-0.298657018658937,-0.380941663823363,-0.0576209575648403,-0.0678374734216369,0.0961982627305761,0.0689083379054467,1.87659112536342,-3.61316407024251,-0.127729279343352,-1.66383100088717,2.16185765490083,0.282946531822601,0.9748653368607,13.8056011329167,56884.9874018579
"55",-0.253907270158559,0.414479407564747,-0.0681121629866348,-0.701342066676745,-0.073030333986602,-0.242147544310072,-0.37316754996649,-0.0706998899035083,-0.0761055452558836,0.0948728110082678,0.0480766529084403,1.83076570185303,-3.55931589471758,-0.122852385105933,-1.67931678155577,2.13497193709303,0.291549020693192,0.775320258463448,14.0332664506225,56886.1175943027
"56",-0.249468364073527,0.409855641075929,-0.0630159589198305,-1.15000532846899,0.0182771808367169,-0.289147479268659,-0.352256756745949,-0.0670156371759727,-0.0722765419186174,0.0943572705398649,0.0671103189660847,1.83720904833289,-3.46244490491992,-0.121835056275491,-1.61852051439798,2.12874533502512,0.270491671822141,0.782010826982832,13.4185097650125,56883.7297581252
"57",-0.239537879114327,0.420646221702598,-0.070581371491382,-0.987203048714053,-0.307559007209482,-0.233981944332275,-0.371935608701927,-0.0722277701937691,-0.0658111750242494,0.0917765378884751,0.0669989650054008,1.82664852116068,-3.5508348842708,-0.123201993928498,-1.60925020825754,2.1365156317132,0.233774530664936,0.832610341920794,13.4783843907035,56882.2953056606
"58",-0.363657970845403,0.376542211763932,-0.0719101922991297,-0.946690170475919,0.147288107736343,-0.150690263193664,-0.348286570656932,-0.0552123205794793,-0.0796201482915882,0.0963493762097271,0.0518757811083202,1.87946324872166,-3.81747426923393,-0.124324853953262,-1.69441930734027,2.1502600456876,0.289753632499346,1.15628258093207,14.0601249144446,56878.540027996
"59",-0.28648542926211,0.42272349531038,-0.0690575369244563,-0.900213320903901,-0.206147455696007,-0.174561808310613,-0.343697207673799,-0.0675119770458434,-0.0687103408823014,0.0931846578807067,0.0602960204768205,1.81483052571355,-3.67650573862777,-0.122728623699148,-1.675596349271,2.14786132597865,0.230992338487179,1.02028563994343,14.0203805342417,56886.9308062507
"60",-0.12612371218853,0.418587054135988,-0.0685975504170938,-1.04505536148478,-0.0529269942477332,-0.341113206744245,-0.380289770445375,-0.063962103309731,-0.0674455904455044,0.0978293867646593,0.052433269932733,1.82139682273751,-3.4719818423885,-0.122709238453128,-1.71320069746388,2.14706004651134,0.262955984356262,0.723828845865349,14.309000466733,56883.557651861
"61",-0.462734922096614,0.425198326789284,-0.0787005586750805,-0.756763904341191,-0.076000620474082,-0.101246271381774,-0.367635552226233,-0.0668775568007663,-0.0762801492809176,0.0987138944731788,0.0666281707570445,1.82273317855002,-3.63621971412719,-0.123877315306065,-1.6259338440737,2.14673489482707,0.30955267386951,0.952926348227278,13.5083250930557,56885.1370743192
"62",-0.340127044560811,0.419549537674452,-0.0712249330656336,-0.920264371177907,-0.000578556526071458,-0.211006521294054,-0.320974851774645,-0.068669593244564,-0.0706727942202007,0.0938356013010899,0.081474459481741,1.80898598972407,-3.58850520849266,-0.121001617245979,-1.66678623236976,2.13956461750685,0.21107150310582,0.950964925213991,13.7679556069648,56885.2494750407
"63",-0.342385601699255,0.424370767463684,-0.0702678079886238,-0.935852849006362,-0.00088681650465275,-0.208034260137595,-0.317424236327991,-0.0673219561116565,-0.0691925339648678,0.0944672936145249,0.0833506956147376,1.80624413542855,-3.56831124306383,-0.121998972933432,-1.66449978025124,2.13984254282254,0.219532484935309,0.914977929412712,13.7965093007525,56884.094091419
"64",-0.291454010748828,0.419578728908636,-0.0690995312117966,-0.894831838919724,-0.0531982307513307,-0.232768498513515,-0.310936555361934,-0.0653343260004808,-0.0700479348492931,0.0910467310988018,0.0733171675263913,1.82508987668814,-3.60095744180747,-0.122296271102837,-1.66109935902655,2.14430121277265,0.209489138835716,0.873467956626487,13.8311225844292,56885.8167360627
"65",-0.278064429973901,0.39916956713892,-0.0839748360429701,-1.24147595544916,-0.112796256625198,-0.219059540601338,-0.369913341671096,-0.0607763521456197,-0.0694838879330693,0.0993716093176806,0.0472617217957022,1.82841006573863,-3.54065714120416,-0.120315847847195,-1.65163100776686,2.15825044814641,0.311214303491799,0.830882877497281,13.7570823852739,56882.9840310766
"66",-0.188452521307428,0.413118920720176,-0.0793487325516534,-0.911993865865227,0.0247957056377575,-0.303402857702557,-0.362811408256603,-0.0634680534451547,-0.0750012036881598,0.0905258155039432,0.0655076502369266,1.85422647853367,-3.59568735123833,-0.125683293159345,-1.66621449820387,2.15413782769279,0.274405457820517,0.944898684215612,13.8130772793074,56889.5567544661
"67",-0.171901524751364,0.398499894317893,-0.0825081233756791,-1.02273375679862,-0.0411108066718671,-0.337499333956197,-0.356666683426658,-0.0691679788550401,-0.0721483989846804,0.0883703150348787,0.0670685598480688,1.86398520503544,-3.58906775538679,-0.125781330072274,-1.63222879221063,2.15315543295593,0.286726979716882,1.00332035545401,13.5257951909752,56887.9171192323
"68",-0.195696535828085,0.400906032162742,-0.0783052741996617,-1.0142591649581,-0.0753761106589789,-0.342678413044759,-0.370398317919236,-0.0636955834694524,-0.0721255976386141,0.0909055996408156,0.0661677686320311,1.86755093985806,-3.62381440710097,-0.126348122379371,-1.63530244009492,2.15138410455366,0.303008320613101,0.976306477921176,13.6094618452697,56888.2920407679
"69",-0.348398339035019,0.3997329146919,-0.0591300729279813,-0.924700101472806,-0.0948756566969815,-0.20515616261164,-0.34134769813729,-0.064428582103402,-0.0710126098693378,0.0960034433335401,0.0608781468323281,1.83372307739074,-3.5571347781625,-0.120738661324126,-1.60962158896254,2.13191559693465,0.230348394977744,0.877584222932094,13.3683580280556,56887.9086956946
"70",-0.335132965013653,0.396479041972249,-0.0576185007040287,-0.94444427485871,-0.100101738628561,-0.2000572964647,-0.339336518146148,-0.0661933701020311,-0.0722175911537732,0.0967320080957758,0.0619238154930219,1.82876933424244,-3.57185740668601,-0.121709850266959,-1.59301196362732,2.13286769594055,0.221429748229869,0.883201104140686,13.2810966914219,56887.3348196673
"71",-0.251382430694628,0.440849953737886,-0.0547574254642928,-0.738432793821286,-0.0491317796683722,-0.225280999648015,-0.336969615690456,-0.0676390795121736,-0.0723470398362805,0.0929292782147915,0.0713489764314975,1.81551315938731,-3.61434116715421,-0.124720990455123,-1.55940860770103,2.13160393104802,0.255640429220585,0.943901964308603,12.9554195597945,56883.8067338552
"72",-0.309127357628897,0.397154235983335,-0.0784216764236946,-1.02023201498269,-0.0628017283420117,-0.233595141989739,-0.399709735612078,-0.0602907914882547,-0.0689462991406416,0.0979183692093951,0.0563802679183828,1.86874185411322,-3.73748104940626,-0.125163304983557,-1.63170510188108,2.14864041297739,0.318450725651598,0.966831786134935,13.5052881401778,56885.5202918056
"73",-0.287081414936182,0.395040853427672,-0.0768307377271984,-0.891890979140821,-0.172777490340434,-0.24406786980668,-0.385282773660018,-0.0699306633750159,-0.0603518678828992,0.100819662863942,0.0623899170701984,1.84166593239301,-3.79437354211977,-0.122444096343642,-1.58307900091912,2.14949814647692,0.290937556800779,0.990266532788193,13.1513077097252,56882.9201026529
"74",-0.304319076610078,0.416419111785302,-0.0722052549855898,-0.933971330656048,0.0689447472127767,-0.207358701809371,-0.31764696684463,-0.0588319494453425,-0.0748954300639473,0.0907967523750415,0.0641128475519764,1.80443749419478,-3.55400620944182,-0.119976766947222,-1.66835278576799,2.14517579910561,0.280642726584807,0.982914873869907,13.8539236064594,56884.6784464662
"75",-0.313399910251349,0.424153436133013,-0.0872080845446076,-0.942516421021937,-0.0911615417268041,-0.186871323814589,-0.36980680159427,-0.0631289892889053,-0.0655728064138474,0.101538574610599,0.0709531767008029,1.84884582754637,-3.50984614306939,-0.126441935969949,-1.62766099331356,2.15462010439324,0.269250364481138,0.872451108982989,13.542989691917,56883.8655777596
"76",-0.169218724338169,0.423694995248257,-0.0791018080025821,-0.826134692592997,0.0479486405203426,-0.324709463826476,-0.396077265918241,-0.0702267464339285,-0.0637180953426111,0.0949187173084517,0.0646802489501899,1.77886084866943,-3.71044201528918,-0.117129280726754,-1.67038291407516,2.14248615800584,0.26504154052777,0.951401530300857,13.8418815150694,56881.2531931004
"77",-0.283013222987588,0.442659965290051,-0.0863303051238233,-0.820644867649184,-0.102351637630652,-0.252331705197756,-0.384220141067181,-0.0598103049288462,-0.0738349566080039,0.0955447245367633,0.0752142093347754,1.83953382234259,-3.70216497010384,-0.126998429740934,-1.65188744202673,2.15490708798553,0.324498266785732,1.05468741802497,13.7059035190899,56885.3104250725
