"","sexrace","sexp","sexd","racey","race0","age0","prace","page","pj","py","p0","jrace","jy","j0","dp","dy","d0","yage","y0","lp__"
"11",-0.238418982783157,0.401885283683126,-0.0876822249128584,0.107071791299947,-0.253344439443012,-0.35217911435462,-0.0598022098632754,-0.0731885344187577,0.121936700722072,0.0678369566729027,1.8498918400361,-0.350511599304487,0.0909023800528107,-3.42396049405606,-0.123336258805037,-1.71500752731478,2.15624099143658,0.232987033204267,14.233599310082,56825.2615549469
"12",-0.1623911594558,0.41054368132072,-0.0786676434223518,0.0733136727297665,-0.321765165808237,-0.334189430710799,-0.0535658878601954,-0.0683821274757424,0.113851522777586,0.0584974324733217,1.82350379872439,-0.630405032368705,0.0395482089238731,-3.29537715786656,-0.122707366094759,-1.68781629151832,2.14966934196181,0.243607187231596,14.0713997711862,56823.419366186
"13",-0.20194361106524,0.423550510428515,-0.0773771677417643,0.0823348222733142,-0.288447666993756,-0.374290175074291,-0.0606657708704385,-0.0700926965518816,0.11732941383011,0.0631518290924393,1.82523666683466,-0.346850145977709,0.209054877652494,-3.38481968730014,-0.124439383706488,-1.68716770459859,2.15031975417603,0.305892032408031,13.9529978365819,56828.147754121
"14",-0.328987410641892,0.390170403378586,-0.0751493752371999,0.0206278540459395,-0.179249261264574,-0.353506845409824,-0.0580435459114744,-0.0710045425112595,0.111842964813277,0.0555641113293515,1.84138943483137,-0.513853502839431,0.377413995583143,-3.32607130113467,-0.122773222930326,-1.59866011558249,2.14616144103906,0.286201728047295,13.2946995471097,56825.7480093717
"15",-0.258775375504416,0.38634155896961,-0.0796907323674289,0.0369442620875858,-0.203678324568745,-0.37607380995123,-0.0748470374206288,-0.070429538182416,0.114236415178465,0.0606140767635248,1.87195772001725,-0.488901375574465,0.389865371669942,-3.31105980555872,-0.125729226989728,-1.60942523405326,2.15456305481583,0.252058344586732,13.2665506918826,56822.0722054157
"16",-0.292418828640172,0.437694359937226,-0.0744532801400331,-0.142284922333565,-0.25102926683191,-0.371376253303462,-0.0445618267482673,-0.0787335923259452,0.117932457996732,0.06651962459596,1.80745887521686,-0.30805724793852,-0.117848522251243,-3.39331952061019,-0.123363748016716,-1.6118306748649,2.13649896545118,0.284062751661586,13.4108221700264,56820.320827779
"17",-0.251448116085358,0.426813739917858,-0.0668267773060357,-0.119244110933804,-0.277550707233653,-0.350679294617864,-0.0589373164499178,-0.0666903701281855,0.12252888878464,0.0797037713404737,1.7844741548566,-0.407998036014981,0.0776839975442243,-3.47633904285588,-0.118487645123002,-1.67112510301944,2.14108683769089,0.267431261289019,13.8569082312361,56824.1572483778
"18",-0.234289824799834,0.412748445163723,-0.0650717988423541,-0.0787562344183792,-0.247773171269501,-0.352351270925807,-0.0599734639458737,-0.0738707871427163,0.120464836818377,0.0715944007480244,1.81816993833063,-0.425114589492392,0.0558130224061246,-3.4766462103602,-0.121514677100614,-1.67661367737264,2.13986530867309,0.234584003523373,13.9477596459078,56828.0306389689
"19",-0.338931288375932,0.423799748437863,-0.0589187175798458,0.0417464593186464,-0.173229323790884,-0.317146905670457,-0.0705357842453694,-0.074384803623728,0.121031581848352,0.0628335587797746,1.84768140156567,-0.248779480404429,0.0170522842890984,-3.41136599836252,-0.125406595555586,-1.69076701699617,2.1329876000008,0.261990810781564,14.0656119389353,56820.9540396642
"20",-0.312700939336348,0.392485846138267,-0.0640570331763878,0.134797243951538,-0.176671086501914,-0.355183997160244,-0.0585398520031878,-0.0753089098362561,0.11434773794734,0.0627118022943915,1.82285631742079,-0.260863477820514,-0.0654518692038399,-3.37309535899976,-0.119425274422734,-1.70738258186823,2.13870103313766,0.24649227330301,14.1913829020259,56821.8527449735
"21",-0.249567422621709,0.44088255910402,-0.0854910920751975,-0.153438397632444,-0.298284492108858,-0.379760118160023,-0.0578985626088147,-0.0742872110679962,0.120502220520767,0.0564922316928613,1.79221108646021,-0.605538954592014,0.33164925967884,-3.43970340598793,-0.120383551614927,-1.57723598246686,2.15383254331756,0.269982309193085,13.1096754499029,56821.6071323566
"22",-0.21262859102843,0.397265633686409,-0.0825618029525718,0.00200718523185317,-0.289456501630522,-0.305163922902647,-0.0719080641632404,-0.0728634307035178,0.123666745857518,0.0560310549605442,1.85275573680113,-0.420194413159628,0.00775059193255386,-3.45821049737271,-0.123568704866988,-1.643841287306,2.14982488718433,0.201621269648252,13.6335494762544,56822.0885365801
"23",-0.288759180181787,0.403747752615428,-0.0652402085396396,-0.102313647324427,-0.194683723544163,-0.402472007178608,-0.0726299793624971,-0.0717742580332059,0.109738833744266,0.048284493260701,1.83607378182121,-0.56493698285142,0.0457890700224366,-3.26489301537391,-0.122930933997549,-1.63753172243721,2.14304968109086,0.308154607150398,13.6110650682325,56823.046365858
"24",-0.341837516205558,0.412930781676599,-0.0659506121811555,-0.102241572080792,-0.224225911023964,-0.365582462579637,-0.0478791944175363,-0.0721010743599025,0.114295450550345,0.0682774972044251,1.83428277503394,-0.486715048955192,0.219582805916512,-3.3469757051236,-0.122463927071504,-1.66080494054117,2.14009450670849,0.314530605226627,13.8527924028213,56825.8654420667
"25",-0.264444893667187,0.393837291585238,-0.0658585048274025,-0.213514437001895,-0.208269128314938,-0.367430088239246,-0.0724481660074072,-0.0704830058991071,0.12117696911961,0.0587275129799202,1.84855833142574,-0.43064718978578,0.0368191054013881,-3.3687132530714,-0.124150022509277,-1.67210883054226,2.13626278065399,0.255724963716831,14.0148865088796,56824.9510814403
"26",-0.289666888807197,0.40183725410875,-0.0532864114890622,-0.0429611450244332,-0.186496718276293,-0.36433059574548,-0.0699748146525994,-0.0654427556974536,0.109363021884882,0.0531951021933585,1.8396957964785,-0.463621510559248,-0.0873789773210242,-3.35574922890884,-0.12328745213991,-1.67549875484474,2.13092200282804,0.249638500350202,14.0155546598074,56823.2886494053
"27",-0.314521619997599,0.420080868282607,-0.051029522984131,0.0703398891598379,-0.201440128661041,-0.325452772721368,-0.0577506735021466,-0.0767963615936743,0.122974237387427,0.0623822427036351,1.81702702364613,-0.346036288482308,-0.0256626557531722,-3.37908060455376,-0.122463658602586,-1.64304074702968,2.12438480284377,0.236418369247034,13.633657421104,56824.0246254113
"28",-0.345262809507534,0.414108164192745,-0.0480714999055915,-0.126453225595665,-0.202124091005524,-0.388403814296243,-0.0601794602109626,-0.0647987874551136,0.115256928274847,0.0798283845569664,1.84045703858846,-0.317185953546315,0.0569638616349668,-3.44378968029206,-0.12381295401805,-1.60709676757303,2.11996035590828,0.25561190551305,13.2905317563093,56820.7230786573
"29",-0.325947647228025,0.398917679514045,-0.0656844200668752,-0.0419304983158531,-0.182973555171935,-0.400985355423965,-0.0582610096349219,-0.073245613201536,0.120741733031132,0.0445705316247522,1.81876372649521,-0.320643516810635,-0.125310731234703,-3.34143620071124,-0.120897790653958,-1.58027378500219,2.14286377402221,0.3422494035286,13.1475101694745,56818.3495578384
"30",-0.323301267729181,0.416618526946497,-0.0728675794635665,-0.0378077362755992,-0.202359570080306,-0.383277018370729,-0.0632238743567063,-0.0751882895911771,0.114776047364081,0.0502057806052828,1.81475687292947,-0.243729524503345,-0.00170529908468519,-3.36567670985179,-0.12170243651347,-1.59062486521182,2.14296038168131,0.279308003620313,13.2683971326296,56826.672233533
"31",-0.227835285120559,0.415095534112293,-0.0820989624966164,-0.111294030163371,-0.308448041196396,-0.358149632917344,-0.0535769674157913,-0.0741186946482177,0.11636563022759,0.063748924626347,1.84364269545262,-0.403780506867328,0.120515474096778,-3.37073459587713,-0.125358933840812,-1.676724201537,2.14862949806917,0.276757327428751,13.9999611849994,56829.4766589505
"32",-0.260633921752954,0.398032254058422,-0.0737230629153941,-0.16449213794962,-0.236388083826579,-0.35291416295346,-0.0629791017197776,-0.0723201129503799,0.117088287222246,0.0540512462758131,1.82881770464351,-0.452156848281248,0.0392278756953556,-3.36504619135768,-0.120604755873476,-1.61997314215493,2.14206878909636,0.277971743038382,13.4981183001994,56829.9398086782
"33",-0.224795316955131,0.419110931519284,-0.069425129024887,-0.2400551155004,-0.274285814277114,-0.344515178535141,-0.05866828451474,-0.0705322538325564,0.120327902939511,0.0622701757880675,1.83129096621616,-0.39395353957814,0.0920775032657976,-3.46022457856787,-0.124941711023665,-1.62190822085105,2.14817067373649,0.246554058390742,13.5424611361142,56827.2174080073
"34",-0.288162606162521,0.440388660697914,-0.0695897992850187,0.0569490820167748,-0.221016025964587,-0.349118538031001,-0.0592967191568335,-0.0785515161220985,0.125141152522545,0.0560063493282267,1.7806909842321,-0.327480089575402,-0.000847530632123623,-3.54176019548518,-0.119333328021776,-1.59969192057236,2.14712536454869,0.237825071080087,13.2864918428069,56820.9711028107
"35",-0.365551192105713,0.450676680865923,-0.0649335420337972,-0.108908328594012,-0.139245092721215,-0.332646416335484,-0.0577665998028974,-0.0680552978478828,0.116044706618732,0.0751773368047678,1.79469101949861,-0.617795034238379,0.131945116808671,-3.39798610695994,-0.121087569794055,-1.64224457311471,2.1391130562925,0.230112879272236,13.5953773727378,56821.7707335124
"36",-0.380221221264144,0.44919917268101,-0.0615673867919963,-0.128759804874241,-0.136180327176248,-0.332279387709203,-0.0562124538501067,-0.068097033753106,0.118952174570156,0.0718283390431098,1.79440642414256,-0.653999993200752,0.120688784351449,-3.38728993707827,-0.122714558134574,-1.63713998727709,2.13510839048756,0.225161898605608,13.5466838621673,56822.0367457678
"37",-0.379400745147605,0.409390392501346,-0.0631019565505422,-0.0190842074349055,-0.161057431206255,-0.360907220599204,-0.0547926339608567,-0.0661471165558241,0.118511704573875,0.0714161762402287,1.80860944112073,-0.456453332367616,0.0444484634331537,-3.40073286497678,-0.118933415377771,-1.63846884450111,2.13706321381194,0.221818213361234,13.6050118979446,56825.8185797319
"38",-0.272325538323459,0.415647002833116,-0.0726354950593065,-0.0121130721441209,-0.205810009435918,-0.373577742946293,-0.0641851715775667,-0.0793030899016746,0.115403122741268,0.0520258903719695,1.82620766932227,-0.393113732783447,0.211175655436301,-3.35390828256826,-0.123535366941529,-1.64493950313266,2.15405012690809,0.318579889608985,13.6820321457762,56827.2013355164
"39",-0.292001871259604,0.430844851335873,-0.0874392732023264,-0.0486331283088073,-0.206677109235543,-0.385285825076225,-0.0675684038430137,-0.0699798483759263,0.114962816283033,0.0602681004626267,1.80765061304734,-0.363470880491158,0.340313357845433,-3.37621470072073,-0.121536110143403,-1.64965400893648,2.15511002368212,0.279468307837096,13.6598420927272,56827.7606424466
"40",-0.337950594118176,0.391181698170457,-0.057441033575061,-0.0700018646563056,-0.205312666418041,-0.36766935764617,-0.0525442402921697,-0.0775958973921001,0.113356207081792,0.0612105065711132,1.84401981097562,-0.433871758062367,-0.10418652822452,-3.36205094023111,-0.121375773304822,-1.64249421506676,2.13521842484115,0.29217636061878,13.7153734279106,56825.681160488
"41",-0.265044602086851,0.41107758180437,-0.0779011627180549,-0.0429071221277235,-0.231663913578245,-0.409904656498232,-0.06733765552245,-0.0681044188442107,0.114725075918449,0.0578424755633134,1.80452096848972,-0.388043372740153,0.416614093183179,-3.37195708212174,-0.12038532390248,-1.65889312205382,2.14979892486088,0.304222273464402,13.8431452370415,56824.2804031888
"42",-0.227229548207316,0.436922292016508,-0.0733334434146768,-0.116200451241196,-0.336176313607618,-0.383810139776468,-0.0466727010882993,-0.0637314372832379,0.112011582181821,0.0535826642578665,1.83407727477826,-0.529854861053882,0.102310898863241,-3.29504358955075,-0.127161079792384,-1.65810730909575,2.14431853051063,0.254819991026418,13.8418053010531,56823.242162079
"43",-0.284673025093403,0.416972162775044,-0.0774959834436889,0.0324263388589003,-0.229496628429517,-0.34954254680829,-0.0676848362244581,-0.0728184246344863,0.12546080548206,0.0572481946654585,1.86117839065758,-0.239952146604152,0.0587563009412791,-3.42994133445089,-0.127576814585981,-1.62541954886813,2.14836650666192,0.26921596291103,13.4407371636833,56824.436389301
"44",-0.314563835974023,0.415023187533316,-0.0787401055676589,-0.216757189011601,-0.167424472259276,-0.370716074857214,-0.0508002335328815,-0.0704203686806148,0.116392553487036,0.063037938766371,1.81363813470675,-0.582936374752692,0.132874970106536,-3.28643041585083,-0.120758626692664,-1.6435155331114,2.14605736564336,0.275944035536264,13.6945949998457,56823.8765641619
"45",-0.237142285633136,0.418532608025428,-0.0953013429392743,-0.0361741949567796,-0.196562817883341,-0.315029656816685,-0.0634518643865616,-0.0737243770529077,0.10793800495992,0.0543337818787479,1.82714035591131,-0.455652214491096,0.0454369919652293,-3.32094275654086,-0.122312214250159,-1.64203279925604,2.1600908586237,0.243556375673539,13.6621245913814,56822.9789206625
"46",-0.344851688561059,0.415779935832059,-0.073535050422839,-0.0408905442309112,-0.240948037215212,-0.404051661342355,-0.0573783522518047,-0.0699917683785061,0.118649504008309,0.0699120551213919,1.82457783881495,-0.354665513178732,0.201949432695452,-3.44885403395931,-0.123437555557793,-1.65988649755429,2.15289525683967,0.306544051140298,13.7654255817912,56824.5271807454
"47",-0.27786260734601,0.408851325627353,-0.0713821666613741,-0.0642168227464227,-0.236134433727405,-0.321953586933245,-0.059106935078907,-0.0759755690007304,0.115104047352518,0.0550334090333772,1.84239914145422,-0.455611037485705,0.0306731238913115,-3.27357061325749,-0.122467252105973,-1.58337416561517,2.14912336833749,0.241592697987402,13.1332978379121,56824.9768382709
"48",-0.275863625299523,0.423306881536024,-0.0923108842218724,-0.0484989998987353,-0.205731489005862,-0.39161005922789,-0.0653205349629752,-0.0619076450195844,0.123689220953352,0.0651314483584154,1.82681951705484,-0.376405632659418,0.14990044369189,-3.45724144457432,-0.123385781450357,-1.68880547361582,2.1577022691664,0.279940460201509,14.0265780834971,56825.0153638762
"49",-0.304561318611932,0.410615681508487,-0.0601578628447033,-0.0452307152085497,-0.275341287926042,-0.34549902319239,-0.0520051951883815,-0.0766479148801191,0.108728749060146,0.0507520517858404,1.84804420625279,-0.430773207548693,0.121192947970796,-3.28285312454609,-0.124874895182972,-1.58967766951923,2.1334190893433,0.246929585126018,13.2135525898757,56825.3445724506
"50",-0.365008184904422,0.406081238497311,-0.0667103336145348,-0.198400428704064,-0.173492366550787,-0.33339130546616,-0.0670767799759268,-0.0703678842845792,0.114649747221768,0.0617764452340721,1.82459431735767,-0.344063042011395,-0.00320669735286299,-3.25648701670652,-0.12155561082827,-1.59478816894117,2.14208378245081,0.218805823598782,13.277315822777,56823.2793684198
"51",-0.215634958995284,0.399754232470091,-0.0881159459949925,0.0735774967398649,-0.259983495675466,-0.393483586804452,-0.0512754363290343,-0.0666706909750773,0.121531804841819,0.0705597170797043,1.82603599834008,-0.490440744032851,0.288318000687963,-3.49462322281729,-0.120892949908551,-1.64410158255569,2.15681991857096,0.323672135840898,13.5617243118975,56821.3701962908
"52",-0.306167647102023,0.419670720117714,-0.0623596522308335,-0.21676287083768,-0.210025424590099,-0.3329756457536,-0.0564496837630833,-0.0708204961660336,0.113863468158958,0.059609709335573,1.83492677583527,-0.518733186283396,0.095420916645882,-3.3041603067961,-0.124364467859658,-1.63654015603837,2.13467180399344,0.217447397289788,13.7039907614694,56826.9297497786
"53",-0.218933970766758,0.403414901134414,-0.071453740476374,0.0206640647420781,-0.295938757219338,-0.348831385287911,-0.0494613150016887,-0.0740224315087737,0.110868425498556,0.0605321779303837,1.83581252307301,-0.538799804510327,0.335745102144241,-3.32126562183802,-0.121963958764705,-1.62121157992516,2.15004544969275,0.266918307836524,13.4784272873597,56826.4832037731
"54",-0.302734619084622,0.41374062495949,-0.0801848244100349,-0.127936305918544,-0.180600768849549,-0.36816351929531,-0.0598700704959774,-0.0742242019070649,0.123955648570113,0.0641121443226481,1.82172928261408,-0.239990534609779,-0.0819771601746667,-3.42702681481549,-0.121595406408421,-1.64709725996877,2.15205810990385,0.276609381309914,13.7444275170666,56826.7375940686
"55",-0.22948981689482,0.403421883841108,-0.0769250611222611,-0.0611224751932867,-0.251067417892125,-0.353085036448069,-0.0577093432725,-0.0720235971694567,0.11355852401274,0.0667437297261266,1.86605288950388,-0.528055770484117,0.138485892680086,-3.37512331568855,-0.126222477015738,-1.60974083402752,2.14823841755588,0.251179845967811,13.3067207999383,56829.2027108996
"56",-0.197857284253204,0.384378165159158,-0.08267568254465,-0.103623058720813,-0.325760855202766,-0.341019771156065,-0.0563172257227579,-0.0726607547311936,0.118346632231251,0.0579342414487086,1.84840663470407,-0.244388240118716,0.144611435291569,-3.36114602863492,-0.121842608091098,-1.61883791800787,2.1527249279423,0.256996047722296,13.4874255775916,56828.3669016386
"57",-0.322711776786531,0.421668090779502,-0.0708730348588064,-0.0228060880546012,-0.1839287421914,-0.382488605815177,-0.0600256196669689,-0.0725184330530532,0.110204479377678,0.059055412525675,1.80126953858565,-0.575282353355573,0.0311974430769959,-3.38532144181106,-0.120881100335876,-1.63352178086005,2.14362315771802,0.287738769417533,13.5849405560663,56827.615354545
"58",-0.190401070166383,0.396777626708228,-0.0783321533458208,0.0500504429209827,-0.295226080757571,-0.342620992327946,-0.0653592100272491,-0.0744047843377105,0.121134835726445,0.0459548372837979,1.8569181921777,-0.338693894465908,0.179654119379913,-3.34745929960177,-0.124199642795881,-1.64802565398789,2.14862665595481,0.241513170941817,13.7460214606234,56826.3404485301
"59",-0.292400922881448,0.381367773720656,-0.0686837673755231,-0.195976746557667,-0.195661847683801,-0.353945749193909,-0.0622929689730029,-0.0742130948292082,0.12036249012395,0.0441903368181379,1.86320975684654,-0.556885519057069,0.113214129082757,-3.35952866274808,-0.123486731081281,-1.6211489610558,2.1435524428583,0.258033304914115,13.6048391187963,56826.0036620918
"60",-0.333471597764697,0.456545076161038,-0.0797939245872777,0.000194691757522162,-0.221360239313437,-0.369174663716111,-0.0565641428642872,-0.0704317953354386,0.120354201464496,0.0752324287294675,1.78175476904565,-0.309515364763429,0.0920395651174105,-3.36148200858511,-0.121549516758484,-1.67081498169686,2.15105618314375,0.268568593277528,13.8086908506158,56826.1552835077
"61",-0.364556014528807,0.457066629530111,-0.0803363362904668,0.0220970560404267,-0.193292579022225,-0.353239036269562,-0.0583248485881243,-0.0718058931360519,0.109834883663027,0.0690309985996554,1.77227643536103,-0.419500515579998,0.195479423293648,-3.40628669852014,-0.12121486167827,-1.64840304161289,2.14974060327702,0.269908067388432,13.6276582544704,56823.450557023
"62",-0.201187733187686,0.376981333087464,-0.0640407623968194,-0.0552387660881317,-0.270234579141509,-0.374441902750594,-0.0581769773312186,-0.0683556155589048,0.106325311528406,0.0533879758347012,1.89086333586326,-0.421915664500542,0.0868365546853899,-3.35116069888455,-0.12775340949252,-1.68248451145086,2.13969861164371,0.272777071252077,14.0530624461672,56822.7378977919
"63",-0.178874832504584,0.377381444518998,-0.0674973714293943,-0.0118698984329343,-0.38061905802232,-0.362455319184194,-0.0523896151527645,-0.0722532638886284,0.117054983248836,0.0601903095184376,1.8484313946921,-0.342816626871045,-0.0368995793293077,-3.29388216659495,-0.120563355372086,-1.69249099479773,2.1385758224178,0.266589370933339,14.0480492453819,56822.4453295595
"64",-0.123390035534727,0.401716950034029,-0.0749974503578968,0.0293967090561747,-0.356083561609677,-0.357723334151102,-0.0532761004920781,-0.0688331257352363,0.112766805897636,0.0395771682763,1.84032533236835,-0.360183609001797,0.0444635375698812,-3.39254404504401,-0.123876417593593,-1.66205424952223,2.15174147288062,0.251743020180775,13.8844592383331,56823.3428046479
"65",-0.261046393275312,0.403898583920575,-0.0739558389548781,-0.121169388721824,-0.207671932706743,-0.341792116465322,-0.0579997022317738,-0.0757013687812968,0.115274131642558,0.0772085025969103,1.83132037584076,-0.569120743022668,0.230786089151588,-3.36539962716288,-0.12096798582365,-1.66624428163409,2.15082770736015,0.264280134191856,13.7839251838976,56825.3983470842
"66",-0.21202199328283,0.439050356994776,-0.0695525255380571,-0.00308457062070613,-0.258567894783327,-0.395065060039481,-0.0606291568647545,-0.0679534137758929,0.115068109103872,0.0358443604066874,1.79522060434706,-0.266771917665151,0.171381481302766,-3.33305466168815,-0.120940504612978,-1.60802835491842,2.1487328249006,0.274559746300439,13.4499320232909,56822.6583459521
"67",-0.315983458597637,0.423101807379206,-0.0798738358231431,-0.0444301353162538,-0.232239930388802,-0.354878444363225,-0.0509767717059588,-0.069809443377481,0.112408595344593,0.0721351306070496,1.82519320356553,-0.306051399396484,0.329022341839171,-3.32951935592724,-0.122980050961018,-1.64837317890136,2.14365654854954,0.275875816497237,13.5681077212795,56824.1453049852
"68",-0.226148297733761,0.415216643608751,-0.0739673266611897,-0.0598028883765672,-0.285666447812739,-0.336916955153321,-0.0563196723206971,-0.0718204024950877,0.115272875668175,0.0565535786516026,1.83032671675871,-0.298113301528989,0.0770474143005196,-3.33035170095707,-0.12486792870642,-1.65535632738893,2.15488831655815,0.198898037142746,13.7015329318355,56822.9384784784
"69",-0.31147030243574,0.418171751768215,-0.0776301487843316,-0.0207041976208491,-0.201195581216896,-0.406239704870121,-0.0649799731745031,-0.0674556228317756,0.12088043400975,0.0591424117595275,1.84323973610549,-0.54879574943305,0.0812061720623809,-3.45253284798659,-0.125667042148634,-1.69123550313824,2.14136100061197,0.304165294742724,14.0393104149559,56824.036192357
"70",-0.332245473878531,0.430842758807671,-0.0658623729414966,-0.130175050393601,-0.165632318867233,-0.413218665747098,-0.0577058622972414,-0.0722291488059489,0.120318538989033,0.0554209318367324,1.81742224487221,-0.344074416449921,0.188813262731013,-3.46100401121611,-0.122881143004252,-1.65460816194599,2.14752239581111,0.34516568635049,13.8488746244389,56823.0072598341
"71",-0.246654738514663,0.39137946918345,-0.0699348364412502,-0.115887150555497,-0.234658985053789,-0.395824931585256,-0.0645304431963244,-0.0760294648353246,0.122105434504324,0.0514296814183958,1.84959829408086,-0.450310436704467,0.104682527138851,-3.43543563109935,-0.123100927355148,-1.62685998365417,2.14404314508722,0.337904975696577,13.5167826411425,56827.0758338491
"72",-0.259280932050303,0.413585570213941,-0.0763051099946766,-0.170083162922096,-0.270754445627466,-0.386156683263803,-0.0515910124402856,-0.0620622689628374,0.114432372109277,0.0716102665635666,1.83722029370226,-0.440708355840551,0.0260704731222401,-3.37342946582665,-0.122422860972414,-1.62925184031535,2.1493077982852,0.253342796541238,13.4980824644791,56825.9589181793
"73",-0.278275613543251,0.412474914065952,-0.0779726244045212,-0.1995479591191,-0.299554595830418,-0.370632345594927,-0.052713378267413,-0.0584897590424616,0.11414927247128,0.0708132732427078,1.82405278895443,-0.471855866804475,0.0668837345613637,-3.3626145012956,-0.122522021188985,-1.62221331448991,2.15589752775888,0.240623693237033,13.5110928531528,56822.1884947787
"74",-0.215989733388251,0.43790685157875,-0.0770802743292633,-0.193635095168221,-0.253004767844198,-0.338833722772082,-0.0560469886785005,-0.0716443119029135,0.119574013687714,0.0606352366397861,1.77735449693826,-0.430361422664077,0.0769011854419221,-3.4032790705991,-0.118589375721805,-1.61620494101077,2.14463574737584,0.191996609267358,13.4246343812826,56822.1642421513
"75",-0.285152422493378,0.43439279637214,-0.0886627772829601,-0.253305296922542,-0.273821949099063,-0.319417653564427,-0.0576752929154374,-0.0733717119136231,0.115779127782331,0.070208193944503,1.79520166531716,-0.697930214090097,-0.124314415922576,-3.41204703645984,-0.120728642278555,-1.5931976890614,2.15954422368401,0.255696412341525,13.2078916085791,56815.9444799821
"76",-0.226260890932329,0.39982153891338,-0.0723622270278406,-0.0113810153591013,-0.334185215346034,-0.362825245564428,-0.0573342327915136,-0.0656032109166105,0.115030028304052,0.058651558753802,1.84819296305745,-0.477877323630567,0.287142265244652,-3.32303680626134,-0.122406666823994,-1.61770136826782,2.14507843279516,0.222342046272896,13.4531592586878,56824.9883252438
"77",-0.320544833581006,0.423849867525954,-0.0661259752710691,-0.101494672666457,-0.154085873413488,-0.39924903884574,-0.056265170859132,-0.0649609305165817,0.118864547791405,0.0601629493738931,1.8266154524027,-0.403638077978489,0.204786506776195,-3.33401997657236,-0.122609739500643,-1.65371724868593,2.14016433757053,0.265759148330317,13.7462375930531,56824.9997603578
