"","sexrace","sexp","sexd","racej","race0","agey","age0","prace","page","pj","py","p0","j0","dp","dy","d0","yrace","yj","y0","lp__"
"46",-0.182830711003856,0.40820739131195,-0.0859094549362432,-0.75338916779207,-0.231709075626214,0.0474668551036142,-0.261786528020203,-0.0601694534616129,-0.0661534314052996,0.0916942419182805,0.0722293882773166,1.83784314149948,-3.57601194631457,-0.122726376304216,-1.66144083019291,2.15234709893763,-0.209360658553151,0.944847460170225,13.7088938940088,56857.9919067833
"47",-0.245679045641495,0.43572371684508,-0.0756780817795644,-0.934599967528492,-0.225110252191004,0.203282048966006,-0.255716225953624,-0.0512076160142135,-0.0635830001807483,0.0975213922732838,0.0603855565295113,1.79438168175621,-3.66298001953236,-0.121581797808536,-1.62743299291926,2.14300392592832,-0.182270976367813,0.998941512162299,13.3309092417783,56859.6008232979
"48",-0.163862235705707,0.412473060739047,-0.073604237630262,-0.779744179740298,-0.305081825143601,0.206090074766126,-0.255606410851877,-0.0535179806246796,-0.0664451974772552,0.0945810784731571,0.0756748481083122,1.84256166067689,-3.69420539257744,-0.124966319162774,-1.64346810159282,2.15123602007755,-0.168779050878383,0.928170692497552,13.5395635222914,56857.3711107121
"49",-0.160993303215122,0.407524319086121,-0.0744390358085415,-1.0245800503902,-0.311052433417732,0.215795225825339,-0.24697667997314,-0.0603507795427312,-0.062979867845278,0.0943788973157487,0.0725843173314783,1.82492550187639,-3.73043829260096,-0.122358329049056,-1.59545861292598,2.15101903455313,-0.143080070787997,1.08544615752676,12.9796681775821,56856.2218052178
"50",-0.356802873869247,0.422021487675081,-0.0688673381832824,-0.720316662863423,-0.137195977945256,0.127212570948746,-0.275458401649008,-0.0548007604266972,-0.0635344331570557,0.0965020557903786,0.0625184046349144,1.8345007190149,-3.56424603495756,-0.124992227068161,-1.68133652784082,2.14010241799276,-0.203259661239655,0.82970379592852,13.953543619457,56857.9142250778
"51",-0.364073408757684,0.421303442821983,-0.079326196869124,-1.17531987459631,-0.112313935139453,0.18808316048937,-0.261431493241033,-0.060994771195572,-0.0609437727475952,0.092547652172516,0.0725896460917611,1.79543903315675,-3.56699708965213,-0.119844891838034,-1.63729391185604,2.14938157782943,-0.179230797546031,0.911883656384506,13.3839253286844,56858.0288048009
"52",-0.231329286517875,0.376782435101124,-0.0804013240456861,-0.737964141559049,-0.181271044056488,0.105207229511655,-0.273205759145307,-0.0549187504031578,-0.0605857455252417,0.0998389874188207,0.0630053833368405,1.85676917900074,-3.62127522416928,-0.122822905144515,-1.66499327081852,2.15204391780191,-0.231997286924846,0.880000439334552,13.7637598255466,56860.0976113472
"53",-0.258168937832517,0.386150143227408,-0.0812590363145265,-0.76836236683443,-0.215414795676353,0.1183488567805,-0.275587257324201,-0.0543462102585028,-0.0627757109136684,0.102821145449793,0.0581819254871526,1.8698230125078,-3.65775994304468,-0.125322451188853,-1.64239829193921,2.15255329985757,-0.197270199475526,0.812797821170647,13.4909705492097,56858.0466410666
"54",-0.318244122461935,0.397569264603979,-0.0864670380850535,-0.867911397174645,-0.146365982598826,0.147857893281026,-0.26328745132743,-0.0654594662877455,-0.0590271849406456,0.0967563515262412,0.0749578782570698,1.84038112745606,-3.67494094826676,-0.122519410232534,-1.59517273419984,2.15645456832541,-0.136347544687595,0.993098503683744,13.1296748211073,56860.4495363585
"55",-0.202984294037868,0.400106594404443,-0.065060355095232,-0.900463298062139,-0.275564026061478,0.148137999483653,-0.254932106693312,-0.0502051030559338,-0.0609127823405454,0.0978602597119826,0.0594798652464096,1.83724883095648,-3.7869047976603,-0.12224273183399,-1.70272286832946,2.13748983237001,-0.245062915322406,1.04506478635167,14.0204515114282,56856.5126883866
"56",-0.451506369203885,0.424489178417781,-0.0904210916553246,-0.816378942708171,0.0011858221083882,0.100070786332561,-0.246394625071808,-0.0660910897734221,-0.0717801244955614,0.0937566391377383,0.073458601207467,1.81851620966554,-3.65138879666657,-0.122899595262714,-1.63295838309426,2.15385665938239,-0.175179307521501,0.984357343767696,13.4861398459571,56852.3335314644
"57",-0.438249398428775,0.421760079319455,-0.0835957020937735,-0.791667213715421,-0.0062490091020131,0.155083242399004,-0.236014062986383,-0.0710973553274155,-0.0681555949496938,0.094215700460277,0.0743143255517102,1.83196158818661,-3.63729374144584,-0.12434485963438,-1.61676654067585,2.1579773169602,-0.132147737630828,0.940081167051302,13.3133687833066,56853.8107202386
"58",-0.32084081051512,0.406892556835727,-0.0884223723875163,-0.900085353401552,-0.0617943258155284,0.128211101813219,-0.274739621733849,-0.0587487770647261,-0.0608484194572968,0.0966924107153391,0.0663034191363824,1.82510032882518,-3.63496931128739,-0.120936581772317,-1.6725735072009,2.16186023333824,-0.355545156530601,0.962765731362436,13.8523238760834,56855.2356341762
"59",-0.174142980630162,0.405577250963203,-0.0641660592906231,-0.912667679168336,-0.287475585447218,0.188183474559324,-0.269097382887858,-0.0638111326351724,-0.0625448617994264,0.0910457319468452,0.0769803861638211,1.82911123156418,-3.77200686843963,-0.123481611855592,-1.60648792859704,2.13572943146058,-0.0478335322309004,1.16404307159797,13.1539022939793,56854.2065478616
"60",-0.299247540419792,0.417321860123481,-0.0898060179931429,-0.915646294087641,-0.0676171011240186,0.104101083739223,-0.259467356999359,-0.0533117178339839,-0.066497560991382,0.104881016286545,0.0724820961532236,1.82783931295072,-3.57689949486017,-0.122109222115915,-1.60541210083529,2.1583523370514,-0.333587925117623,0.73430227639835,13.1689337250815,56853.0296062336
"61",-0.228408187009925,0.40435331316308,-0.0583986123729111,-0.934160090761644,-0.309389173890465,0.212074092787389,-0.272549836831869,-0.0642896388604359,-0.065356368168278,0.0883751596018565,0.0620949623226907,1.84496644497819,-3.66333037743694,-0.124167689728121,-1.72873292100005,2.13633397510393,-0.0237259884373081,1.07803319762032,14.2580266356071,56849.2493649671
"62",-0.340338541999065,0.397148046540279,-0.0851692834501455,-1.15220624034014,-0.110001994377312,0.154106210708597,-0.246326435733607,-0.0603282430557383,-0.0623949509083854,0.100744349455819,0.0771524318647317,1.84139171329604,-3.66647185294583,-0.122269012130934,-1.68486705553985,2.16116826451886,-0.259676043165494,0.934390455658897,13.8678770830674,56855.8235305838
"63",-0.336170489960837,0.431544085179598,-0.0981346058346396,-1.20311295339801,-0.0617643792162106,0.165941189725955,-0.252772894457748,-0.0565197075554115,-0.0689119050400676,0.0997378753812576,0.0794712863100384,1.83082815646403,-3.66385792753326,-0.124688652339683,-1.66784314197457,2.16133707558115,-0.261023469847528,1.00599584711672,13.6824043539943,56851.5913929488
"64",-0.31443996182511,0.392423483832964,-0.0618627312410051,-0.620434529255746,-0.170664345320774,0.156131073154011,-0.290396697944648,-0.0577930930256507,-0.0620942299046463,0.0924848725523871,0.0599254904386315,1.84570546545253,-3.55573463191087,-0.122889962510369,-1.64435133974988,2.14168614228534,-0.179133976022207,0.815241072049865,13.5514403201081,56856.338589395
"65",-0.295046709508787,0.446926931909926,-0.06790229526808,-0.67860488955908,-0.154509254100305,0.0828276186137841,-0.255495050332578,-0.0574877797236067,-0.0595252843428006,0.106437050772914,0.0701457239115734,1.78932331747529,-3.67093871497801,-0.121554506566138,-1.65196662592331,2.13944224090366,-0.084254932542142,0.82156091914534,13.6153894765511,56852.9816912933
"66",-0.207103945006188,0.421205470561084,-0.0486385031768876,-0.908761414058496,-0.232184116343414,0.183734607252834,-0.242059782129909,-0.0560913931127778,-0.0662524179765386,0.0898769957807884,0.0691744607137453,1.81853179172914,-3.58686557264,-0.122099587811261,-1.64936037356834,2.13088843847645,-0.153258028368694,0.97722535540844,13.458217201257,56855.4226686254
"67",-0.237483448270923,0.415381717821062,-0.0660120425037747,-0.826147861361288,-0.232100922318997,0.153124452011614,-0.236524373508701,-0.0598369928720968,-0.0663459952641989,0.0870277189624172,0.0683631507677391,1.82147124767367,-3.50705024325161,-0.121447170353648,-1.65173029319246,2.1386765771039,-0.201576572406279,0.857177015346972,13.5057292152063,56856.73463275
"68",-0.263309776837265,0.42325172688953,-0.0705247708452883,-0.988580465688151,-0.16547500464934,0.0995215496042865,-0.270347379634238,-0.0716427806961232,-0.0611056422709358,0.0986361422442797,0.0647350683333986,1.81244934361528,-3.75774299017135,-0.122676974231289,-1.64214800190352,2.13798234318698,-0.199257624758004,1.0353799784965,13.5143245167749,56857.6731626774
"69",-0.25379240548419,0.433256090308715,-0.0806772432663984,-1.01178601732993,-0.172551775137309,0.173209829306821,-0.266886390453187,-0.0677670297544603,-0.0569170161498813,0.0966936525472046,0.0665554946104102,1.83688682424129,-3.61788478847259,-0.124810753008519,-1.58412746078367,2.15667029363154,-0.221444962230627,0.925026288189525,13.0226468133834,56856.5380771892
"70",-0.265140827695785,0.427111184299732,-0.0840857893029492,-0.873911748084238,-0.224808802471597,0.173037574693021,-0.252207075233542,-0.0611750034118692,-0.0668460810254725,0.09078478718608,0.0682839598579743,1.79317722456593,-3.66360746298129,-0.119852578695444,-1.58651108405127,2.15706621263938,-0.123909760085095,1.04757787616157,12.9883297836485,56858.8287939328
"71",-0.275079330865565,0.398184811542794,-0.0819817617613734,-0.739400794487702,-0.129772251789618,0.125621344541344,-0.272135023067368,-0.0583082487954185,-0.0645051966448681,0.105802105747058,0.0694876793325704,1.87509332593399,-3.62141796501635,-0.128005939807636,-1.68852780308607,2.14921054478982,-0.248009987382095,0.789035986647415,13.956758954403,56855.3773883766
"72",-0.2033614449055,0.412272631562398,-0.0666554491529388,-0.732236516412385,-0.26838359092123,0.250622115949981,-0.255173139791039,-0.0548581502884421,-0.0604188239472815,0.0921871094076965,0.0806735899924317,1.80868903985051,-3.62899842716664,-0.119504817032673,-1.61974668591355,2.1399761950997,-0.153510990032862,0.979851072811149,13.2913304110154,56856.3926470732
"73",-0.319509753622876,0.415021496705991,-0.0676168610605128,-1.27166043450347,-0.14304510959339,0.142545414308242,-0.274499215909056,-0.053229541930914,-0.058086300152882,0.102537585737219,0.06304753782062,1.85024197766864,-3.51692865457703,-0.1261853187552,-1.5905132636037,2.13980545838376,-0.187207824704617,0.792181970239529,13.0692577223712,56855.0983296212
"74",-0.325189113476368,0.397200294492436,-0.0766647167088992,-0.609721996446221,-0.093653721106351,0.176688478996413,-0.247729454536215,-0.0598606945617996,-0.0623907779265489,0.0881975077413494,0.0787593734584953,1.85703201807288,-3.60710728291677,-0.124048123086362,-1.59754511720708,2.14978232920558,-0.278429252675436,0.945607000744335,13.1132317111163,56855.7404136227
"75",-0.338226779362902,0.3997505394398,-0.0871338663189579,-0.574293493594007,-0.103679177795999,0.212837706135464,-0.26610856178292,-0.0504553653448565,-0.0640683923401341,0.0886483061088598,0.0754873915628406,1.8539641586805,-3.56733283306137,-0.124943031842288,-1.63209663252796,2.15619692207609,-0.247375691934557,0.919513327763493,13.3310938783659,56855.2552455753
"76",-0.267058402403985,0.416312476038314,-0.0704234350077309,-1.07765697573583,-0.141154497993307,0.188757340985218,-0.262383554785015,-0.0646511592183092,-0.0590023170964465,0.104418254559874,0.0760397839501168,1.84731602035083,-3.85804140098213,-0.126026146149414,-1.59415296122825,2.14633442937336,-0.186013645088148,1.06943408648798,13.029321912838,56855.6969462486
"77",-0.215904964396904,0.399684487177031,-0.0794939640639889,-0.752421491653913,-0.204294564677972,0.11079329531372,-0.264661366093462,-0.0537371946499417,-0.0704095662877606,0.085243068912916,0.0620250512676508,1.8147627793036,-3.73537511242247,-0.119772037035314,-1.63323016362912,2.1524629673384,-0.18139618278408,1.135854591825,13.4999398782477,56854.3150238029
