"","sexrace","sexp","sexd","racej","racey","race0","agey","age0","prace","page","pj","py","p0","j0","dp","dy","d0","yj","y0","lp__"
"11",-0.266422443213792,0.440240792478431,-0.0780765571378052,-0.746059824196239,-0.070816856560559,-0.205696964307917,0.145676185384238,-0.256009044710371,-0.0654749793145691,-0.0626575540074626,0.0940867071594508,0.0628218510289957,1.79093795892964,-3.54553855935495,-0.120887649305157,-1.64472778767319,2.14649397168431,0.846831520935568,13.6665844484404,56851.6318123162
"12",-0.271972704784691,0.427204212740937,-0.059655145496651,-0.783759727891917,-0.00631330152335756,-0.27744114476287,0.135689979296161,-0.287596899146091,-0.0626503119975524,-0.058095994196436,0.094697840112197,0.0606662233715417,1.81604901637084,-3.70188664220515,-0.123763022471231,-1.63424549812929,2.13675565046761,0.991979775551262,13.4002395853151,56851.1316085564
"13",-0.348178007170673,0.417733143063838,-0.0600799122925105,-0.88748312226897,0.0849731538996947,-0.218489660497198,0.0659835567027259,-0.274233862595913,-0.0618080842075863,-0.062154851960028,0.0964630561485889,0.0595550351584726,1.82291231681101,-3.73677894468914,-0.122268860764888,-1.68053814341048,2.13712930090371,1.02146245730873,13.8226322556712,56849.4495895847
"14",-0.358964414564563,0.416825054455966,-0.0853853054378551,-0.922229718559761,0.00335361738116651,-0.236081708767619,0.261183594170303,-0.259330973095598,-0.0522978827163589,-0.059520051578136,0.0902769565797635,0.0916980623717167,1.8099574900084,-3.86832224894459,-0.120095844632248,-1.70371228497296,2.15657414812195,1.26477351661535,13.9707697463252,56840.7969379844
"15",-0.227162026567531,0.410798213024224,-0.065621564730026,-0.701937150556138,0.0294721380965854,-0.229322335126401,0.0974082824424122,-0.2506613690603,-0.077143880481027,-0.070166763009267,0.101614241815974,0.0634333968967783,1.85038881592349,-3.79177700598179,-0.125821582774405,-1.62182796159068,2.13925952651947,0.944419719705898,13.2622855657531,56844.9221668154
"16",-0.245119521737177,0.396656884489529,-0.074293373782818,-0.977056127226055,0.0188979594010042,-0.309428472516053,0.221594063339426,-0.288953133778472,-0.0491346546534706,-0.0597823487565369,0.090525547844941,0.0756899566246351,1.84392909307082,-3.72962162020026,-0.122886287234439,-1.68580640687249,2.14792022991266,1.12077875240543,13.7002065141598,56846.0362686679
"17",-0.317720837204527,0.385794290054529,-0.0701110026760948,-1.13430336245723,-0.026538064593327,-0.22659733571266,0.109010261189869,-0.257890959924401,-0.0553908202887939,-0.0613114620019901,0.0960920043449565,0.0814963540419594,1.8390199074008,-3.70239497276939,-0.120315343884574,-1.62189552821645,2.14963628447659,1.00989249341106,13.3014500934178,56849.4311486649
"18",-0.383538189514671,0.411897500085162,-0.0892579123453544,-0.91615345475434,0.0247334969502822,-0.188432236288329,0.229004144175508,-0.244420748096492,-0.0592412459570347,-0.0662526759457843,0.0810294608271263,0.0664053568696665,1.85420544996332,-3.57311169111519,-0.125780482521829,-1.64518233662288,2.15523515943957,1.01989322700481,13.4934659675859,56847.3872010445
"19",-0.375605456040602,0.402780308048787,-0.0827601478449313,-0.890462982070436,-0.128858904968391,-0.151555118027625,0.162521593213517,-0.248888222845838,-0.0545312380972041,-0.0557014297460972,0.0889456467142493,0.0694730291010575,1.83208517185402,-3.63224885755654,-0.121947486791636,-1.66064494721824,2.15817456632311,1.11074616313235,13.7486011544683,56845.9988379113
"20",-0.374833413242434,0.412390395729999,-0.0853744897299914,-0.996829370452621,-0.108874327290762,-0.178901027957932,0.0676446742429415,-0.261356860986476,-0.0650440664098339,-0.0715759999585512,0.0891947545607772,0.0787846068995771,1.81859178293326,-3.71599927727974,-0.12170727077772,-1.67947849868712,2.15263733040327,1.05342291775026,13.8590016729992,56845.7296312117
"21",-0.307173440768249,0.407611108272522,-0.0776200544359253,-1.01426325769669,-0.0784362229484629,-0.130787973472748,0.134149967530022,-0.242054541107336,-0.0703366646868264,-0.0580439252582334,0.094094354132238,0.0667712297926318,1.84098717710265,-3.69883938806814,-0.123404252682937,-1.66909203214522,2.14915695994425,1.11208816602206,13.7562077016791,56848.1420543293
"22",-0.34479525806769,0.386566477375075,-0.0701787200352581,-0.715433627669358,-0.0879579718505929,-0.173021166112287,0.175616934191674,-0.263491965094947,-0.0597084274231653,-0.068011591571616,0.100442173050056,0.0756422028958233,1.86348915804161,-3.58030303470768,-0.123656993544868,-1.68214163210892,2.14608262173714,0.858036902274149,13.9143881122791,56849.3301533893
"23",-0.231927013751482,0.377838514874904,-0.0907416947511155,-0.959464645654659,0.0213674969279601,-0.226288144709571,0.103990835358427,-0.288810996346759,-0.0733122201802495,-0.0517191295273915,0.096279989337207,0.0715140711883492,1.88157442355805,-3.61083213618964,-0.124730392603093,-1.63755958406377,2.16243312716096,0.994651206418098,13.5538062511881,56846.0555226654
"24",-0.193967840825246,0.388944132811859,-0.0545412544491873,-0.833233271496212,-0.16138187723898,-0.314400163454139,0.204886640211031,-0.261979737629517,-0.0556174145683134,-0.0669905750703794,0.095767569806572,0.0619541943033645,1.86280353512899,-3.70443437486653,-0.123609494185718,-1.59183949339661,2.1298901382216,1.08737535353174,13.1734797251973,56846.9548759399
"25",-0.341972254646151,0.379239928167489,-0.0591170662089385,-0.891073237858851,0.14513138434025,-0.14512615053551,0.220534040519046,-0.268183744164928,-0.0652738023792453,-0.0599527294477236,0.0970748076717723,0.0989321696481887,1.87292414342645,-3.66358043794474,-0.125339004265556,-1.65288626709744,2.13517100045838,1.03232434098222,13.4151451375669,56845.2062499979
"26",-0.308248426303416,0.41612554951127,-0.0831778618095194,-0.786425515116097,-0.169719844948695,-0.253412351207402,0.118701742569497,-0.240122666202547,-0.0686433254830406,-0.0615775059418799,0.0961757775656481,0.0482617609103753,1.82543669664238,-3.72534716728826,-0.123336799980001,-1.59700013484529,2.15258324500855,0.928865766446984,13.2761019844881,56847.804419082
"27",-0.287047843102873,0.408868083903746,-0.0627347887183126,-1.03708748644136,0.0358874254553409,-0.230626198384394,0.164158361831371,-0.263990359305283,-0.0570518889454918,-0.0671104167691358,0.0925747038275565,0.0558957231261279,1.82735018179168,-3.70410764239026,-0.122215109090802,-1.6161883016825,2.13555765548629,1.04955071727429,13.2480497099675,56851.017574036
"28",-0.267318880043164,0.432624019136867,-0.0877973132789727,-0.831051890332796,-0.0858876498835032,-0.219843939295873,0.11331798482159,-0.249446195026926,-0.0725305207275714,-0.061547690061802,0.0950899235020906,0.0808230898372969,1.81218489915495,-3.73454914352598,-0.122702315962952,-1.66071865506658,2.1578548501234,1.01951667157683,13.7313248262874,56852.2147893792
"29",-0.310037750599936,0.388137056305675,-0.0772062703695656,-0.935746208887734,-0.110911282980643,-0.207681963577719,0.103708753393893,-0.252689677085998,-0.0734346917782071,-0.0611066070353351,0.0933595931060549,0.0840267897364098,1.87905211898449,-3.69204236592899,-0.126060819628607,-1.60553894131601,2.14835583824153,1.0099505564417,13.2232183762922,56850.3677195906
"30",-0.279105775439656,0.405704920355841,-0.0762715822210243,-0.838636775739377,-0.131136636761143,-0.26539438091845,0.0871818471701545,-0.252811183564992,-0.0638652793548163,-0.0699753548516236,0.0948351325660841,0.0498808212865816,1.82074979583184,-3.6458735291092,-0.120416646816959,-1.62077227333025,2.14783407085728,0.924744319698783,13.5014513108781,56851.8961345252
"31",-0.250142356942686,0.411185231711041,-0.0947728499614745,-0.97548422426164,0.0101092090981659,-0.270206819708631,0.17436776817573,-0.255223328057168,-0.0640214983157397,-0.0580797915708998,0.0974742380292867,0.0634040721984166,1.83071740140844,-3.69654766665637,-0.123254157130083,-1.62993624089762,2.16420451474889,0.919838066339443,13.3932427429666,56852.5821767338
"32",-0.312228075366149,0.411194296051106,-0.080413458210863,-0.748953853871781,-0.00863601320540658,-0.210761050452715,0.174611652889975,-0.261738552917635,-0.0658736926800965,-0.0556005261333125,0.0988767403020689,0.0902085550906342,1.8262354434564,-3.50451101845199,-0.122479580289809,-1.61333331839986,2.14967732517028,0.860886358659411,13.1819709168752,56848.3718915569
"33",-0.341953902319094,0.406781631394534,-0.0752717256383317,-0.673493645641556,0.0279299533189538,-0.16753755404351,0.210443869351819,-0.250429397484856,-0.0667285954481315,-0.0678328837750935,0.0976925543485464,0.0984543442888183,1.8536165715014,-3.64326414696119,-0.125590042782369,-1.66679182624074,2.14981235709177,0.728169463043407,13.5349747943802,56843.03317956
"34",-0.236141816260845,0.399795986033668,-0.0751603214234602,-1.1088154503053,-0.0370789736412031,-0.217651531739442,0.111314741273459,-0.278493223115554,-0.081503435412631,-0.0564802420086511,0.0927039010787046,0.0743467889554631,1.83474414434346,-3.58419454958566,-0.121891813375954,-1.63640131617776,2.15124275614588,0.797381705659936,13.4888784468896,56846.4986911227
"35",-0.251438366012307,0.385164632810297,-0.0797228154063516,-1.10419948290797,-0.0529054267323026,-0.196001544383801,0.123036984764065,-0.274821261229464,-0.0709249532711875,-0.0621182479722032,0.0946329498618636,0.0698057387470159,1.84077194015057,-3.42706208145322,-0.121282255510446,-1.61569883626003,2.15244406153142,0.847893152426671,13.3486451226176,56849.562897904
"36",-0.243136346291889,0.395256847565667,-0.0806164591964404,-0.98730524995281,0.0555803977797074,-0.262835528178447,0.166072726760472,-0.271137652553448,-0.0683021323125299,-0.062653368026913,0.0890764321034431,0.0697521885089867,1.84001843885667,-3.4693085589109,-0.122198303488723,-1.66021771320408,2.1511989865566,0.777018365419586,13.673819969047,56852.7536351027
"37",-0.311885983386832,0.386810001086739,-0.0808591770754902,-0.93857906343554,-0.104738808506343,-0.218438790694853,0.13530812358547,-0.234284441957005,-0.0669315293017555,-0.0654114216849931,0.10165049412133,0.0671168294250037,1.87054757409229,-3.63648227538398,-0.125141802810176,-1.63135885239036,2.15551079376555,0.894286528496335,13.504793080993,56853.1399901547
"38",-0.273810721738459,0.422905641575459,-0.0652943410385841,-0.6656872321456,-0.0268115360352558,-0.270069193528168,0.203960870710004,-0.281931145360988,-0.0642498447092773,-0.0589577934168745,0.0953662814922522,0.0710469237578839,1.80864161319118,-3.68598851861927,-0.122000315466716,-1.61717175281999,2.14138246802797,0.918434624582633,13.2655223060715,56853.1574136226
"39",-0.368885454291198,0.427956677170369,-0.0596763891458965,-1.04914177905623,-0.00807403951099599,-0.194291861929268,0.16674921201432,-0.246888660241604,-0.0670770311064289,-0.0637306764780109,0.0932920720158803,0.0720386585847455,1.81697325881717,-3.61067860444892,-0.123416448119585,-1.61956827349593,2.1362283507914,0.928241746771751,13.3227677111738,56852.1872799031
"40",-0.236430722578521,0.420305974437085,-0.0864960839837247,-0.710326312021189,-0.0879438345575471,-0.297153401140319,0.123124695355597,-0.275886521009903,-0.0678977524490281,-0.0581712946914068,0.103055324891051,0.0651278809006766,1.83245237145967,-3.79450498568659,-0.124745281981144,-1.68126653691628,2.15879482188536,1.06541057219919,13.9185077238291,56850.5296511045
"41",-0.280606001163351,0.386157093532353,-0.0604091190291938,-1.08347965868389,-0.0408042302728117,-0.206810042344665,0.13949708561297,-0.247194580774313,-0.0579296592840597,-0.0634986213071385,0.089397202796114,0.0687376116606893,1.80840838880589,-3.54345855555698,-0.116855718460541,-1.61340127550513,2.13407254579666,0.818068872216507,13.3423334114489,56843.5591301054
"42",-0.203699553947028,0.419836987152258,-0.0622083201945058,-1.08679888274335,-0.218170308048312,-0.272947400700489,0.167469493605362,-0.27460792275205,-0.0656168933626514,-0.0618341859645332,0.0975445117780552,0.0387629262931524,1.86614659668115,-3.67813192777802,-0.12813279959634,-1.60535011185961,2.13692793764653,0.918756622059418,13.3770099638411,56843.1208358865
"43",-0.374858042952226,0.411391153362855,-0.0588669615021723,-0.960695114211059,0.00972371422610413,-0.201009874998497,0.218829078201983,-0.259953079214929,-0.0633499020103686,-0.0623185020270956,0.0901513863494338,0.0601642277031906,1.80897518919925,-3.64344891418964,-0.119999287364137,-1.62058299139653,2.13471923975503,1.01244382647518,13.3461655486675,56850.3553918745
"44",-0.347817715469792,0.424813316646985,-0.0542453728698512,-1.03126398055849,0.0702236644032516,-0.13873405589212,0.1216970018523,-0.262271030941215,-0.0659745564947767,-0.0648818701261858,0.0887657277350151,0.069766545840374,1.82722898315464,-3.60189321107422,-0.122714848108951,-1.59978959105227,2.12881187282943,1.04938856954519,13.1660857968498,56848.9108033341
"45",-0.235623349330719,0.444135755651912,-0.0810453478154614,-0.780700777984119,-0.0979622749992846,-0.292913719661361,0.204204760703639,-0.239453619043625,-0.0495503739238284,-0.0635857538600168,0.103492519780556,0.0862406988128443,1.77830636291246,-3.66409895340716,-0.119021599996399,-1.61191401657518,2.15311538512024,0.897167536454869,13.1754477407801,56846.4915532525
"46",-0.240801139537758,0.423719115199002,-0.0687165880030506,-0.699224735077801,0.0558192714884356,-0.217929740181445,0.106264750548168,-0.310486736611829,-0.0735457979437041,-0.0622365838512929,0.0980848361146823,0.0510652316370637,1.82567489258799,-3.70404106994262,-0.123984669995218,-1.6272838259494,2.14835016579327,1.04837355748227,13.4699611972307,56844.6137791099
"47",-0.319153707897807,0.400186445273025,-0.0722512257158014,-0.764437423192247,-0.0475744073067623,-0.184055162737575,0.133075454033979,-0.270636157871321,-0.0715960395104014,-0.0524655590907349,0.0981772345399949,0.0536682485354691,1.83812854423174,-3.87235776182066,-0.122496379023395,-1.64818783928,2.14391060440414,1.08103092978493,13.6374500555142,56848.8359990705
"48",-0.178766549973166,0.395522509115342,-0.0798546363468911,-0.90325428393553,-0.160971275026128,-0.310497796083553,0.141378588330369,-0.238546111367587,-0.0585028898386039,-0.0642941947972578,0.0947368320650517,0.0735073322873583,1.86428620942242,-3.64082807548796,-0.124615770373679,-1.65115669089215,2.14657356491243,0.956382234462662,13.6244450544901,56851.8346112839
"49",-0.264912267318729,0.40215731496711,-0.0826059779913204,-0.843895111551363,-0.00327597588373261,-0.268210656679333,0.156942585775895,-0.258639316873766,-0.0634531481357329,-0.0560596807828767,0.0989405872869804,0.0558397323047102,1.83737922555952,-3.63596342086364,-0.122751566168981,-1.61062694065907,2.15936543984209,0.78001478675855,13.2520190501436,56849.8167245538
"50",-0.25038309976045,0.399635224973947,-0.0842432783590352,-0.731434779713159,-0.0100633045237482,-0.26621924366473,0.153537120163267,-0.275523123825806,-0.062729182118577,-0.0613431556580371,0.101765498395051,0.0623925579652456,1.82706379312918,-3.61418045068228,-0.121214680865293,-1.60280528436236,2.16576831071131,0.775083024474218,13.2008576408716,56850.2587060362
"51",-0.230792659804458,0.412454775446964,-0.0884722986970821,-0.975719077949772,-0.0573935840333639,-0.253505643507791,0.132984853133564,-0.271339801975992,-0.0725939633200731,-0.0535247038942287,0.105739603191375,0.0649105346296431,1.82225459231404,-3.54599858771517,-0.121959997724672,-1.62735225614063,2.14941872412957,0.743370899888179,13.4155887310805,56847.9098630414
"52",-0.30253208809659,0.410119049384186,-0.0731720097774901,-0.818016471779795,-0.0522378933460357,-0.221448350127166,0.148036304161055,-0.236769465201446,-0.0577321353051675,-0.0679149532276161,0.0871177063702765,0.0677369842930272,1.82535362033467,-3.56129500820282,-0.122075947660734,-1.65122183379269,2.15430167849788,0.883400246577656,13.6038367229516,56851.2411960917
"53",-0.216407365615153,0.445482533889804,-0.0705480089716467,-1.06801837231634,0.0585487181891484,-0.303904437328323,0.170924396336446,-0.267017131082861,-0.0537504977184345,-0.0637021673448681,0.0939028951249176,0.0584643231073581,1.79949625589782,-3.5788292250463,-0.122900806811177,-1.6674761748513,2.15133999934233,0.869433032519013,13.7311047576308,56849.2251620073
"54",-0.306793145915253,0.425006544782713,-0.0718586813740156,-0.887657661710012,-0.0436869223806449,-0.20948352209799,0.15551902096694,-0.292919549961931,-0.0596054547902665,-0.0513091756419991,0.089117403287382,0.0680719231331221,1.78604589122408,-3.60396190424702,-0.119064555668008,-1.61600036403288,2.140996152789,1.05018693468921,13.3309846413069,56849.0106759221
"55",-0.160580344400041,0.428366895290657,-0.0712484357075341,-0.943121562301254,0.03671842520615,-0.317000465298186,0.129847647918021,-0.233809789097763,-0.0668153478829552,-0.0730831760483892,0.103654583334506,0.0737861971092517,1.8371758059529,-3.55840525475517,-0.125141834421877,-1.59817291702937,2.14032422758577,0.789565993061028,13.0999373126569,56848.0914845253
"56",-0.21172545498754,0.423101378718592,-0.0691753998162359,-0.721985702412031,-0.0535808573068015,-0.259306056197354,0.133232590935331,-0.23988559814202,-0.0625437057809294,-0.0644907566768818,0.106113937399196,0.0808856995974398,1.83246215284455,-3.83220124709308,-0.124654597891244,-1.56779043190497,2.14065820888194,0.940288112454611,12.8151181021143,56847.6172903167
"57",-0.366942394590661,0.386749203978154,-0.0705985416390612,-1.06207274413474,-0.0284326057809469,-0.186690748089271,0.177536381348842,-0.281367071897132,-0.0658684493033628,-0.0605250487747171,0.0872449410956697,0.0537331391948086,1.86999504314204,-3.51607075733811,-0.125361761774366,-1.67878700599055,2.14476330513454,0.998099807286168,13.8899151553501,56849.0938746497
"58",-0.327052084207164,0.416413388066674,-0.0646846130807173,-1.10979134011122,-0.0693762616287515,-0.179981598944499,0.118742678549645,-0.241345569902082,-0.0629742914616452,-0.0665359589311689,0.0843211942105037,0.0636604141713396,1.82689546639151,-3.55995449149539,-0.122625397311368,-1.6944327325496,2.13796116692498,0.989308439348369,14.0428463833021,56850.5462760075
"59",-0.277651715496695,0.392048042422041,-0.0722281134505942,-0.922759369704964,-0.0484468662534683,-0.212922604900861,0.131446449383958,-0.245965643744349,-0.0756825564667304,-0.0696088373082222,0.0935460722886391,0.0625667344299121,1.83040346226925,-3.59912666337998,-0.120841756740549,-1.63438438182756,2.14528772283669,0.990816655188745,13.4590873165099,56852.3596533275
"60",-0.289171777099946,0.428927301453814,-0.0553828206211542,-0.867550188259601,0.0266772402008292,-0.218711351020545,0.175126047466535,-0.298857546654116,-0.0708925657159839,-0.0539095625579967,0.0960825606970357,0.07156894273031,1.83411330375265,-3.65492187617289,-0.124962728790041,-1.58110688585697,2.12992272616688,1.01585749000895,12.9413726103209,56849.4883766963
"61",-0.295130780447549,0.429747099960497,-0.0554651963830838,-0.873180789154674,0.0159374682533795,-0.203043499207872,0.145055501308344,-0.305431929109375,-0.0717240785032655,-0.0597221493442499,0.0954263815918623,0.0765939401691588,1.83795248720791,-3.63295324416674,-0.125954580534121,-1.59275294725971,2.13446058961866,0.9824553562839,13.0327202183142,56848.8290553688
"62",-0.242035443212793,0.404145822748334,-0.0867787679063454,-0.910139792441827,-0.090631253828391,-0.30378580752305,0.166537238814722,-0.236208814118979,-0.0565445011402832,-0.0717077755926761,0.0970326185995653,0.0673818155425965,1.83753468759078,-3.52969427128807,-0.122819375675793,-1.62424409990789,2.15400338602511,0.773429577145334,13.3435348834005,56851.7964827325
"63",-0.240415260642269,0.399395461637725,-0.0722993356222266,-0.860522093574447,-0.095568219523891,-0.235565086487832,0.128683502875894,-0.301654558462312,-0.070702076339039,-0.0548336373810922,0.0960844328635203,0.0633808469635474,1.85311217305435,-3.6622079580449,-0.12423246129854,-1.57617307019084,2.14599776101314,0.981312239930816,12.9027361781845,56849.3784614492
"64",-0.344208817447884,0.407122066787681,-0.0720654245869407,-0.906604171615813,0.0311905748893917,-0.20373384810176,0.143175157547352,-0.22520807937197,-0.0606090671511043,-0.068727580049141,0.0964331350757402,0.0807289136701899,1.82935469295205,-3.68226334328294,-0.122258005838203,-1.72696567906688,2.13728338211012,0.943738600273549,14.109758937338,56846.0640550325
"65",-0.337621610026571,0.40442759279768,-0.0776915154596871,-0.796227083051224,-0.0841407994037296,-0.17130243105712,0.139030439376386,-0.245950786084939,-0.0625874754185174,-0.0676025887071677,0.0910617008120843,0.0596932561120365,1.83858040305699,-3.58220237835004,-0.123262941438108,-1.69422416111676,2.15634065824202,1.10805529480598,13.9818558053289,56844.9996068602
"66",-0.24780906083334,0.410662746774261,-0.0606405954109619,-0.929445050650762,-0.0475349678744314,-0.24897714846458,0.151403470062339,-0.286080376923045,-0.0640863818190008,-0.0555697325702884,0.0992827279373052,0.0662743699706865,1.82936741419914,-3.54969145111883,-0.121401622557694,-1.66540434940357,2.14098510367803,0.984209212020062,13.7360226808254,56847.4949729225
"67",-0.335439730099073,0.420817557484698,-0.0828367942389611,-0.726485486800706,0.0941017383553302,-0.197335126804896,0.174069900578682,-0.263346647317493,-0.0579639444543665,-0.0619161670475547,0.094847811911964,0.085594207132498,1.82983121610982,-3.64467952259755,-0.122228675432697,-1.67928313400963,2.15878480457955,1.08513176220481,13.6625131819301,56844.9182753119
"68",-0.192895165933662,0.407528583077713,-0.0793008397587952,-1.02264208289238,-0.1577342422459,-0.285904430121589,0.138411045633898,-0.261966498135429,-0.0694638033999208,-0.063203148315805,0.0963598619659606,0.0500724247886711,1.83854715079813,-3.58057763502583,-0.12430902340122,-1.6094539008589,2.14634142810243,0.717202292343365,13.4438019719374,56844.3318885966
"69",-0.254728997854139,0.380503409606886,-0.0823555336028447,-0.66598685861494,-0.053283095868845,-0.293775805311184,0.140674031477707,-0.275892081714464,-0.0474057520675073,-0.0629983221013809,0.0937624427260286,0.0776668730384542,1.86752351633734,-3.76723192806538,-0.122719057259753,-1.57981428256622,2.15150954161191,0.925033775537519,13.0154669284444,56842.4619864809
"70",-0.213607691263268,0.415770053083779,-0.0587474023962123,-1.04414087248242,0.134352669317418,-0.259296995446365,0.159223397131146,-0.25668082357397,-0.0683509453870974,-0.0596329089691396,0.0957799914933337,0.083150179422749,1.86073576020117,-3.63492133663035,-0.125836310917613,-1.63744395339715,2.13395092863498,0.863039403809964,13.357568619587,56847.3268965145
"71",-0.210115457316894,0.394246201929739,-0.0765412556709522,-0.929099881061464,0.0961554107705642,-0.282646166061387,0.138391693047673,-0.287599204246302,-0.0704474891835501,-0.0611413631431873,0.0900848301519087,0.0684942681217434,1.85447539197982,-3.48156207941172,-0.124759366834653,-1.62699987164909,2.14826033918537,0.977798403426436,13.3422248842271,56849.1623775925
"72",-0.290853191434058,0.391575202670249,-0.0815746193484481,-1.03670148841712,-0.1085665893712,-0.24010747253255,0.182027704367031,-0.259596015352552,-0.0629020009823095,-0.0653933219193228,0.101279560357827,0.0784205253883068,1.85182848087821,-3.44959945342326,-0.12254903055472,-1.60837876811299,2.14923700226727,0.7404134323364,13.236636170116,56851.1356220735
"73",-0.277174621684166,0.425025191733598,-0.0656847858226927,-0.772081852969643,0.0828475146966285,-0.229423591339266,0.152125672521562,-0.290016840454486,-0.0669031441883527,-0.0550223614074332,0.0956577926972732,0.0790079655007849,1.81833658337072,-3.49937401697017,-0.122121681270589,-1.68033355141117,2.1362841562568,0.882064756223306,13.7858657145996,56849.4993831046
"74",-0.265971848724498,0.389117237509039,-0.0759598489488734,-0.859442553541341,-0.215561079613912,-0.271617926025951,0.181374436896236,-0.264744649812478,-0.0578137297107639,-0.0655644995473455,0.0976678248961994,0.0644273072464881,1.85604351856262,-3.60813167375861,-0.123621996495667,-1.60757521731485,2.14713340298107,0.989457517777335,13.2413293524035,56851.6254186067
"75",-0.359047706742538,0.408066364045718,-0.0777986693361037,-0.918110688805216,0.0930671782689732,-0.138629634196802,0.130753151607653,-0.281346088558474,-0.0709866315225957,-0.0629811199873591,0.0932854368679938,0.0716270199405274,1.83026906853307,-3.61056496368426,-0.122167607833595,-1.60423683574231,2.15172018973236,0.850106626451827,13.2092521527118,56850.7449439596
"76",-0.191113891546268,0.406419652684143,-0.0588023735671125,-0.827121911980076,-0.118415408869205,-0.334902490658077,0.187065284966282,-0.276031623276732,-0.0569088475258826,-0.0619351021604312,0.0973224148381308,0.0713114571871333,1.84988755844302,-3.78388139734373,-0.124805670642729,-1.61642719358494,2.13315606852509,1.09370456483329,13.3731733497899,56850.8686333087
"77",-0.172958374454776,0.395615848315429,-0.0670916394379243,-0.752630128154284,0.00719640004814542,-0.33920727982987,0.169313522878502,-0.273023407328205,-0.0607667463189605,-0.0622227241300455,0.0921163090234164,0.061645597874026,1.84881798960906,-3.70501226929056,-0.123432137318051,-1.62656656191332,2.1381984132923,1.03723574398836,13.3541238234128,56853.4550356342
