"","sexrace","sexp","sexd","racej","racey","race0","age0","prace","page","pj","py","p0","jy","j0","dp","dy","d0","yage","y0","lp__"
"12",-0.267332170823003,0.406395194736835,-0.0743285032540058,-0.822958066218689,0.0579102714469049,-0.260828859333283,-0.382316902077982,-0.0608407395313294,-0.0712741913704445,0.110966285425024,0.0493190876709053,1.84779619892019,0.0944610841428254,-3.14878000913736,-0.124528657157145,-1.64381246058411,2.14964082692147,0.326175017723924,13.6267474334937,56848.3408068337
"13",-0.301971521412387,0.391853130851078,-0.084712604008514,-0.883470952290186,-0.0179047428192354,-0.21356069804378,-0.412561928078129,-0.0681683938948932,-0.0722255773065841,0.11751882146562,0.0582091362341644,1.84820955675566,0.0351108193614341,-3.20871634143575,-0.122874073183556,-1.70896801440034,2.15862058100004,0.270098747499291,14.2575994733072,56841.667301341
"14",-0.278384725994164,0.418155723469743,-0.0678198203053152,-1.0612023974945,-0.0108069299172774,-0.297370401956698,-0.345862270337498,-0.0616959438332286,-0.0556992682681066,0.107385554125647,0.0515082639923967,1.80314992711148,0.172493771017884,-3.09119669998488,-0.120094687181568,-1.56119944735946,2.13801388196222,0.215993335811888,12.9066097292357,56834.8569507312
"15",-0.348368325772664,0.436015972400325,-0.0746780468927028,-1.06651753540519,-0.129904667146823,-0.206559535203818,-0.356280668773629,-0.0693451254603468,-0.080780974619806,0.111373084422878,0.0614061476164317,1.81574132159668,-0.0172965140092358,-3.03355678726842,-0.124467885293225,-1.61473743371534,2.14419366639498,0.287238875183239,13.4494471142075,56843.4287937976
"16",-0.268647453024279,0.421941199103937,-0.049587752308457,-0.893097433007541,-0.140466619478879,-0.200959861774212,-0.345995074870916,-0.0700474059330281,-0.0712043840621686,0.10362134107791,0.0729295307400262,1.8257722552272,0.187010463572465,-3.10949284437785,-0.122625834232352,-1.61219462634213,2.13010052416134,0.268883711520933,13.372265627888,56844.7774743896
"17",-0.240555358245364,0.416647730468717,-0.064441133448734,-0.891027205219481,-0.119602775668158,-0.248740046638811,-0.349496530764639,-0.0780372385932476,-0.0763768542253336,0.109277479344783,0.0730208901547023,1.83249225018184,0.193432373018148,-3.12982103368482,-0.123101011674297,-1.63518699304487,2.12850193585389,0.266010660531206,13.5578441163371,56844.3905728708
"18",-0.333696301046753,0.408918688309417,-0.0628632112989911,-0.973044790240804,-0.0334476679908925,-0.249753736094837,-0.359761787418562,-0.0495403682645381,-0.0662324988699238,0.108025652194824,0.0468331149312327,1.83089825894388,-0.026114033460631,-3.08490012427173,-0.122865417874072,-1.63095371828855,2.13692872828976,0.240129944652588,13.5353275870197,56844.7975927176
"19",-0.208588080426064,0.413214304762638,-0.0700739260567286,-0.923941645004454,-0.0408116701002747,-0.258196180388637,-0.355829237644346,-0.0762514637825003,-0.0704095506384922,0.113468734300101,0.0797979170676322,1.83139757907926,0.136569003189774,-3.27059814151931,-0.124081887250556,-1.63925348253695,2.14337086195822,0.262878526433644,13.6214512953033,56843.7817530916
"20",-0.324214167844396,0.399565205367227,-0.0867474057595134,-0.786518868568924,0.00752199052692404,-0.224571821995763,-0.372471904706615,-0.0583087111603262,-0.0691501115023849,0.1134227680971,0.0687312667172913,1.83424767305351,0.0543482890493217,-3.15565261407532,-0.120667670804056,-1.64445470132798,2.15425797866812,0.258179070032268,13.7136625710562,56846.1701768968
"21",-0.30192894646785,0.407363098528745,-0.0757433146184832,-0.925273706937974,-0.178951984136683,-0.23264441917309,-0.370115667982271,-0.0637152385911607,-0.0751625513649609,0.11743022160007,0.0576770201271788,1.85152901188302,0.160529479663004,-3.24191568328133,-0.12510716855626,-1.60333782976178,2.14761610670539,0.276724431958554,13.2982193327058,56847.4914066871
"22",-0.283866973723478,0.391520647919851,-0.0697319383790587,-0.926672872412069,0.0293311514632063,-0.203115489373419,-0.356964895015602,-0.0672715988910448,-0.0735204511373165,0.101373967380138,0.059326872276796,1.8434492016912,0.105714570756541,-3.01480785812774,-0.122127832998305,-1.67890640746478,2.14243754356103,0.23830768056707,14.0464261150787,56845.2572729028
"23",-0.267540874359614,0.405500849758454,-0.0668883061841668,-1.10319100787741,0.0935213436668729,-0.208981436554152,-0.340060712743234,-0.0665021771308602,-0.072358666884789,0.104488382100893,0.0617512843448925,1.85863179964183,0.267091669902315,-3.02068903514291,-0.125320969810725,-1.67684715840998,2.14139691362769,0.270066952818427,13.9720717994893,56844.4815991164
"24",-0.345036356955784,0.406101163422752,-0.0655852825607114,-1.01599374410317,-0.00446851736631507,-0.157271194258759,-0.346815654471086,-0.0650056547367776,-0.0766599128319416,0.103044386719421,0.0620053314348494,1.81719828094031,0.0253485340727172,-3.05405632624258,-0.1208986786742,-1.67549496027968,2.14125497389294,0.284485131358708,13.9558671876026,56847.9532584983
"25",-0.211738481023556,0.398434331688001,-0.0754598186616137,-0.978293702455495,-0.0152960477933403,-0.304584337994108,-0.340283429998794,-0.0592632327357166,-0.0756823444002636,0.104058733497447,0.0708679423452228,1.87185047364015,-0.02820121736235,-3.07671487063535,-0.126092966237408,-1.60460323320926,2.14957232299281,0.282599787353543,13.2484980765211,56846.8006020041
"26",-0.182070941346031,0.393148176471689,-0.0742709084820294,-0.86007594973828,-0.0662528057554606,-0.284191938457556,-0.368226306708728,-0.0707765166454379,-0.0660888811848335,0.10955435147484,0.0649689440451856,1.83776913948511,0.236724326405966,-3.08993865133384,-0.120037839583839,-1.6992039350415,2.150435622332,0.24903651674735,14.1145334990444,56844.5924091647
"27",-0.309363179271887,0.418936041467347,-0.0719096210436844,-0.866163981507287,0.0203001261346384,-0.25765668158892,-0.374276940426997,-0.052485173105925,-0.0765002557092898,0.114226965972093,0.0582255130154583,1.8608810287357,-0.035382754394595,-3.21562815525995,-0.127681825709969,-1.59762449156788,2.13709762817059,0.311863847455682,13.2615411357911,56842.844752689
"28",-0.361603250734406,0.397553474337543,-0.0714434319722455,-0.948649050013893,0.067095977422242,-0.276986629992131,-0.362954558097926,-0.0483067005087046,-0.075437965259046,0.109092605099371,0.0680386087886412,1.84359403247778,0.0957160188211653,-3.18971889734649,-0.12338540309644,-1.62297441630142,2.14844390889122,0.311758567414493,13.4175733596942,56842.0205391577
"29",-0.296611647977678,0.416211547600775,-0.0623376165685439,-0.956487423276243,0.0412745907508406,-0.200158770591135,-0.360645739409357,-0.0533786426666477,-0.0687540426803241,0.107271492902936,0.0800300491694803,1.81458892589268,-0.126397408245588,-3.15001911551684,-0.121492514272309,-1.60441302811726,2.13489212785926,0.285071178965362,13.2739786011497,56841.7773606145
"30",-0.258472183367677,0.393501360049179,-0.0855237730045165,-0.818627159070667,-0.0981552029458296,-0.288958791798013,-0.353611141701805,-0.0740047008436844,-0.0689795755401243,0.110028919694367,0.0444810526493904,1.9026898797829,0.382256035757913,-3.19981516582057,-0.129416514855313,-1.62863975156756,2.15833243152711,0.275264789144915,13.6150236353909,56836.3197157964
"31",-0.339998051835237,0.398427731776111,-0.0727023269328036,-0.95570087211179,-0.0254694703722682,-0.170875756751242,-0.326594348817675,-0.0552298947218708,-0.0695021957412381,0.107669966083926,0.0715825307052357,1.84413333097596,0.0191304697347688,-3.1455027388918,-0.123596085211023,-1.61163032209176,2.14597219081268,0.234774615349776,13.3014741767807,56845.9199948818
"32",-0.21078744149979,0.416857919855374,-0.0788965906716673,-1.02666411096663,0.0131999874489956,-0.321229308256128,-0.396033649062856,-0.0624351398129698,-0.0754602162888768,0.114972932902797,0.059156326091668,1.81120179874898,0.0440167890606645,-3.13753283111114,-0.120778903690861,-1.68137065630737,2.15205309783523,0.307051499627566,13.968300383083,56846.9926748747
"33",-0.340386013399542,0.369731992356002,-0.0603413881896684,-0.681548124187951,-0.172951226553422,-0.198926948241919,-0.371328178010762,-0.064164376061237,-0.0751363970320121,0.103498151909931,0.0688906273140311,1.89963430350628,0.099848785392846,-3.06870083311643,-0.127170539148621,-1.62015090686145,2.13656711784946,0.291890370222269,13.4973483894072,56842.2990375246
"34",-0.321135045990411,0.381452228542559,-0.0874450508896787,-1.014543626734,-0.0405616817765095,-0.203961106680106,-0.363971170765346,-0.0646847386100889,-0.0701850832336996,0.113759658744417,0.0452653935490712,1.85387532686823,-0.0629367007042289,-3.13594036161204,-0.124110588348467,-1.62441256963919,2.15948177213099,0.29390143603896,13.609674944583,56843.4455638896
"35",-0.27803169932287,0.399706536642022,-0.0703126993836516,-1.1050017814616,-0.101027684944166,-0.217191034748736,-0.379762206971877,-0.0653562480374888,-0.0661180042803587,0.105747774315295,0.0635188375691167,1.86520383750353,0.0313096915858361,-3.10700503649762,-0.125255170913053,-1.66974491551569,2.14272857473114,0.225806967562971,13.9804308443811,56844.5905207819
"36",-0.157261152705798,0.420634600104455,-0.0771572993445558,-0.919539881113805,-0.202379884647674,-0.330197528694794,-0.359211307595594,-0.0635703178856428,-0.0737381522103606,0.108288522510487,0.0560706702472786,1.80231551192594,0.0655090786590509,-3.10459101782939,-0.120894960147668,-1.59266510278145,2.14911081590313,0.303762728209688,13.2295050490248,56846.156375803
"37",-0.224998313177287,0.431269895943653,-0.0747407860604939,-0.678405003680674,-0.265985179117779,-0.305534562467997,-0.337710729310901,-0.0655366762968012,-0.0838283419978935,0.106171748853548,0.0547639628131838,1.8085962761501,0.102869421011508,-3.09596878238163,-0.1226213780329,-1.58377189118567,2.15092725159425,0.2951888848011,13.2824249128207,56840.1217556284
"38",-0.311775883946085,0.384279904253834,-0.0738449672826869,-0.82385397175586,0.110752078510892,-0.181652797271897,-0.343724814045679,-0.0718357467324342,-0.0780163550475833,0.100499964239642,0.0651829244184676,1.85534836011665,0.23111643907471,-3.04256907986854,-0.122505252076159,-1.69586788224661,2.14887285886172,0.319383783920691,14.0255044579278,56841.6065438577
"39",-0.235951054380115,0.392600844247769,-0.0763148718569741,-1.02582294220847,-0.195927525407735,-0.275935705019317,-0.359962934824256,-0.0545962149962931,-0.0608329818621146,0.116329258283755,0.0528382946342712,1.88328670456829,0.0748568010345779,-3.2568354989717,-0.127897897450621,-1.60335234957869,2.145139952825,0.222164347884277,13.3330247483146,56838.5314834013
"40",-0.249968597373917,0.384507286647646,-0.0750999963244913,-1.02611144471794,-0.188081080348191,-0.303449427649951,-0.343481488459103,-0.055442084734485,-0.0650266355742727,0.114954278329403,0.0566943342328481,1.89055620291278,0.045114038138543,-3.24189119509129,-0.127060439026824,-1.60956919581255,2.14469225718917,0.215395140193814,13.4441751811715,56841.9630119992
"41",-0.209103494178115,0.388046715511378,-0.0777957338184609,-1.02869948935787,-0.184924271179258,-0.286367452776436,-0.327808365983213,-0.0531068844106741,-0.0704232434773128,0.113538654659481,0.0621046285532659,1.88369244536473,0.0608923893678492,-3.20975296911428,-0.128345150030677,-1.59457486583234,2.14804016885932,0.226566866420153,13.2802994655668,56840.4883671265
"42",-0.306949762853736,0.413836904149328,-0.0765051872432447,-0.778910219007898,-0.156774554370621,-0.168936517832976,-0.350928848499095,-0.0617804768076401,-0.0754643765858702,0.103174532663737,0.0527875538284946,1.80723349300171,0.212280368240593,-3.03278942682064,-0.119085053601966,-1.64301547328585,2.1473111368911,0.268090293350559,13.7008070399801,56845.0416435779
"43",-0.228596846763356,0.417469908735785,-0.0621685354213804,-0.814930547558971,-0.188209163187487,-0.201770667724121,-0.394280468752596,-0.0731325817210355,-0.0681245511897096,0.108575699175668,0.0689851326321377,1.84661702263911,0.337118241783451,-3.14184437333399,-0.124877960108619,-1.70312717382469,2.13480002006957,0.297884750301177,14.1447875488651,56840.8198811675
"44",-0.276885200867475,0.396901331654702,-0.0610524725619845,-0.929787008235651,-0.154097192504394,-0.209235669551195,-0.362742662128958,-0.0710002090624957,-0.0709504011477739,0.102869971271831,0.0612270715851301,1.85510956345062,0.446498966615756,-3.09001888026311,-0.123603838871875,-1.66403335999558,2.14372006375461,0.296737039873187,13.7854543777296,56841.4207582259
"45",-0.233037707790821,0.387113392364913,-0.0687066891464411,-1.03024197586352,-0.00458120583045131,-0.293417926180302,-0.374987993931718,-0.0676094483133733,-0.0712079238667332,0.11511388873575,0.0565279098020935,1.84262431489067,0.450189120574884,-3.16717413184379,-0.122825795695502,-1.64539919410434,2.13732669452101,0.25843571970767,13.7351189088061,56842.4090900204
"46",-0.274602979595914,0.424651272515493,-0.0746794599677318,-0.840679949034608,-0.103008139727646,-0.235762100491008,-0.338812619363591,-0.0602150946871326,-0.0771813021617292,0.103885218512908,0.0557844157252766,1.86426397886068,0.00300195089533794,-3.04234704679156,-0.127279984140665,-1.65607023278886,2.15370142438376,0.244395884654621,13.8003380829556,56843.2841858093
"47",-0.266720295697146,0.429268668431425,-0.0791668787476899,-0.862993924052864,-0.107875386303538,-0.205965722832463,-0.32112213370355,-0.065269415245151,-0.0758372084929075,0.105852665263448,0.0662244312078274,1.86692577237383,0.0652847504873316,-3.00139029932074,-0.130709487568401,-1.66466082579535,2.15065221529691,0.234911840284197,13.9143762161103,56837.9603581879
"48",-0.276382560286891,0.364244214864263,-0.084826815132596,-0.950397970110383,-0.0977566071849399,-0.278029192383937,-0.310712479231875,-0.053620163405194,-0.0752769272601341,0.107417875058907,0.0617728513911558,1.84934555538113,0.124346192672186,-3.1549565850231,-0.119623669870362,-1.6405653051759,2.15115398040866,0.223350338477387,13.5689759428279,56840.6646911654
"49",-0.309161722157292,0.42652625095449,-0.0707011305751487,-0.751302884617027,-0.0357565148897599,-0.235937479107838,-0.405970582710174,-0.0576325315860217,-0.0688276056949962,0.109821020257094,0.0566758060634771,1.77173063366556,0.0570644913812128,-3.07179635427197,-0.116718745079189,-1.63280926678371,2.13659954590184,0.315785888093428,13.6352250235352,56841.0570709332
"50",-0.368056131785898,0.42872413139367,-0.0726226353829158,-0.763074864303808,-0.0727981758184162,-0.220942465281379,-0.399550956509415,-0.0622523098278156,-0.068462581656773,0.100660608974139,0.0583836173973944,1.80302323891408,-0.00640296450604883,-3.15046258966903,-0.121158565566665,-1.60515398161346,2.14692237813601,0.323191066004296,13.4609248176768,56838.1048429545
"51",-0.34355740635259,0.425024628943523,-0.0708690959078482,-0.847897014559176,-0.0350765073287355,-0.196665172131121,-0.401840617477534,-0.0509343381556207,-0.074161952827436,0.114282412754221,0.0559857550775306,1.79498297801083,0.0954835088397155,-3.16452154556303,-0.119760341849938,-1.60427761412605,2.14252187481335,0.321281040063506,13.2372090630368,56842.4391128056
"52",-0.269949010225491,0.385140415834919,-0.0777669488248101,-0.98940880079911,-0.206457131324031,-0.290006964592485,-0.324962435333402,-0.0518429709392643,-0.0732448899869915,0.108569714031776,0.0636559554638017,1.85415154882786,0.0200970866909686,-3.02528725686783,-0.122790279206568,-1.65565704590456,2.15195613957022,0.225303293275193,13.8858662187897,56843.3869924242
"53",-0.258176777588811,0.409830432090677,-0.0807593402026944,-1.05116509400386,0.0626308306390584,-0.185073309659819,-0.356778717659179,-0.0753660628511725,-0.0743345770045244,0.115432873093525,0.0663296462324841,1.84575344502634,0.0938016797910229,-3.1188031191508,-0.124298443882891,-1.6337747467066,2.15178495310027,0.269578333417944,13.5254354686861,56847.4248555346
"54",-0.336352931205177,0.422365411936351,-0.0778586675228172,-0.999788383559713,-0.0251345086546951,-0.174665780751508,-0.35315910898182,-0.0681387280734505,-0.0753511343139962,0.110787743213449,0.0510431766750615,1.81253298299118,0.12969890871925,-3.20934203642516,-0.123044326174103,-1.66244694355245,2.15616578871209,0.289643277096334,13.8814733949474,56846.2192822702
"55",-0.25548007610682,0.393222376979286,-0.0619771708092506,-0.911726950777803,-0.0826692714846504,-0.268797858761912,-0.362032640897154,-0.0541128822480186,-0.0707774880436598,0.109430236210056,0.0751750884444223,1.85173291906952,0.142888555708111,-3.04561419466033,-0.123111764944671,-1.61263851209239,2.14151516026404,0.288795008234213,13.3616133181729,56846.3575035092
"56",-0.3513553003496,0.430526602735276,-0.0726228050806586,-1.05965743810319,-0.108546828997114,-0.223936686591087,-0.365009380752165,-0.0576240783840705,-0.0737292652514352,0.116377907930837,0.0602270657544702,1.8146093974315,0.314849743027794,-3.1832853210744,-0.123424193010965,-1.64164616393365,2.14588013810909,0.298317837849769,13.6525394031837,56847.1664981748
"57",-0.258879897709571,0.421556279413601,-0.076919142532568,-0.743800981310489,0.0874627203527338,-0.294186965086403,-0.384429420891028,-0.0612884808841975,-0.0763424899131487,0.110471422441406,0.0540263491729828,1.8099586660887,0.00843912351385383,-3.21030846305423,-0.121281426660571,-1.61193587725122,2.15794808827861,0.33184121326257,13.3483516603182,56843.0210993079
"58",-0.239855504288322,0.422929485166691,-0.0811638621906453,-0.658006899515675,0.0828738976554322,-0.270319643989952,-0.385365433719963,-0.0677883972598061,-0.0712551440301124,0.109124866180264,0.0639215520618504,1.8098550943908,0.100744586921316,-3.2433821257018,-0.121445062231546,-1.61889778038806,2.15121093058596,0.330706438975945,13.3595637744821,56844.5666550387
"59",-0.235279853465501,0.419684668706197,-0.0878859167109413,-0.996149563704027,0.0161753576883584,-0.270556409584398,-0.387808574479782,-0.0677961869599919,-0.067542856057427,0.11473059042879,0.0632783234510734,1.82804261977995,0.0782325831551921,-3.1534112351067,-0.123756651829857,-1.61040393858892,2.15684956276193,0.254240696925672,13.3780200626569,56848.44130898
"60",-0.239813457173092,0.412485203012848,-0.0806068822159079,-0.764967628772766,-0.043148929503399,-0.256350604812489,-0.352988255415934,-0.063097232800369,-0.0715239248790439,0.105024189778646,0.0627649352538537,1.83202279340266,0.230117411705198,-3.10481749491512,-0.123141774583856,-1.63694913697946,2.15404848344406,0.277013434408066,13.5377819446329,56849.8053170888
"61",-0.230950337675139,0.427532943155431,-0.0772668251231518,-0.965443167470205,0.101304867857776,-0.244548945945274,-0.36976576133516,-0.0737523396776307,-0.0737619268740033,0.119073535229671,0.0721733163419504,1.79956121914252,0.0866468544421656,-3.21136206187303,-0.120923372166376,-1.6425684096754,2.14729795494146,0.278109894572684,13.5644346459326,56846.7153440783
"62",-0.278157664976708,0.416602409267651,-0.0864821978132685,-0.837642987626166,0.0622248249696013,-0.265365643153154,-0.385970721152014,-0.0588365119871845,-0.066044864035968,0.107417040139629,0.0682010517974793,1.78956106435442,0.0909637440324454,-3.1263114292867,-0.117958143318238,-1.59937849271019,2.15779202310081,0.254288038586449,13.189002527447,56845.4886950167
"63",-0.301691780548172,0.435890712723901,-0.0822706075534807,-0.759980233782615,0.0440111797445534,-0.235874886701918,-0.369911955456899,-0.0547285072114012,-0.0654293440555774,0.105233193800631,0.0750956126395479,1.77743379476173,0.202382898496991,-3.09970358201388,-0.119223256484725,-1.6176312325482,2.15927847125113,0.25456926709054,13.3245170267253,56843.247532828
"64",-0.27530244352752,0.446546160788729,-0.0921731899006232,-0.981047014250617,0.00856614888739565,-0.162615527184634,-0.379521249137779,-0.0729218268402396,-0.0677721402415145,0.103595676879902,0.0518138983802331,1.78054876693245,0.0282253251909186,-3.02638069870752,-0.12055124491398,-1.57550210698825,2.16948184349613,0.257391905608156,13.0836969269008,56839.4760753987
"65",-0.320001599737029,0.441097127125461,-0.104064446126817,-1.01332733967953,0.0476808565561044,-0.180456319896129,-0.349939636633237,-0.0743552177513292,-0.0676400557910424,0.102854420513686,0.0507024149174047,1.77659356204742,0.0341647101201503,-3.03802261372256,-0.118597254793797,-1.58987127242135,2.16910974608265,0.266753716764415,13.1956213706241,56838.9568413569
"66",-0.385661946181762,0.463310876519049,-0.0901004329292744,-0.816546961498396,-0.0853889379691051,-0.150112204490297,-0.346164953164747,-0.0544444148323567,-0.0772814241446376,0.111089194798363,0.061703500801865,1.79570136625197,-0.0118304545363889,-3.13621851313853,-0.124341853922813,-1.60758482792551,2.16849932716576,0.245988612542829,13.3657320628252,56839.669688433
"67",-0.267056456034079,0.414642612761286,-0.0695954408288418,-0.913407115703016,-0.0320054069646669,-0.200221751663202,-0.359568190646897,-0.0694926943424847,-0.0650099743342076,0.115346124094004,0.0501652920619351,1.79569195774981,0.315973524638109,-3.21633862322718,-0.118691936798197,-1.58561892652605,2.1484357700864,0.241789969838372,13.1401809305838,56843.3241690042
"68",-0.253228418258387,0.415207680325933,-0.0825201982475113,-0.897602733128203,0.0225382953162787,-0.203994359806994,-0.365530014717327,-0.0763633655422033,-0.0674201884602148,0.110270327769851,0.0655965471429297,1.80734238323164,0.27410408599196,-3.21569249858938,-0.119005687092861,-1.5916429892098,2.15286539385579,0.255952238747482,13.2249772896919,56843.0273243102
"69",-0.266147505092342,0.403544462679691,-0.0741991290287698,-0.759270445861243,-0.0404339738033609,-0.261596381714161,-0.370351907947735,-0.058331828952238,-0.0707764875591118,0.111499028552457,0.0554898815081611,1.83903867900403,0.0507111244201347,-3.0992019386295,-0.124132502231103,-1.61804950070445,2.15276680731707,0.25961740537884,13.4580087839652,56848.278429036
"70",-0.253078795939596,0.427412199379556,-0.0926648246973361,-0.890809296410991,-0.0651490707990086,-0.258074088228071,-0.383347298518423,-0.0606192826597171,-0.0686023742581954,0.104393873196241,0.0707107227050154,1.80598527411922,0.142598502597769,-3.12760460899578,-0.120533791658082,-1.61444618319363,2.1595278157657,0.297565536215239,13.4041534747076,56847.1917670804
"71",-0.296357037313412,0.416402657074912,-0.0921259019636489,-0.866143370050136,-0.0255365847039815,-0.278663403458208,-0.377790515654966,-0.0514726079672597,-0.073366528723222,0.106490585527203,0.0569807054358009,1.80766298195981,0.025292480130065,-3.01108578365221,-0.121183115944455,-1.64355481448871,2.16518868033792,0.288510492545517,13.6291673975181,56844.4087226939
"72",-0.194549300933427,0.424283497741652,-0.089264696800108,-0.951365432311459,0.0551246160305573,-0.332401166578269,-0.355884526866478,-0.0540907917458939,-0.072059102608214,0.107909690039834,0.0610155333493375,1.82140246879421,0.073518225650041,-3.14374628645898,-0.122233738656535,-1.62922467395081,2.15750299817096,0.271156718866264,13.4895383680373,56847.9493367238
"73",-0.249153608525434,0.406424092380536,-0.0457204314376132,-0.935552415345742,0.0527178772994309,-0.227943746741686,-0.376071144949233,-0.0695974372726355,-0.0736680788290256,0.107624169723933,0.0714215650493235,1.82779721345254,0.0619258476221154,-3.12755597246235,-0.122128286762647,-1.73064878941883,2.11767610756117,0.286166510962208,14.3148187215328,56841.999774704
"74",-0.215083339128612,0.440202651729567,-0.0850893732567571,-0.975481495966873,-0.233053581262234,-0.306521149997278,-0.352679138068456,-0.0588683851422134,-0.0735644409131651,0.107940475164209,0.0490218797876279,1.81548590108992,0.096614079084502,-3.12736435705179,-0.123811317015644,-1.61149314849739,2.15876509847736,0.247308280102961,13.4411250133745,56846.1396456841
"75",-0.344583894358913,0.387463946353358,-0.0742523113681524,-1.0849053392682,-0.0941413444138111,-0.19662427437193,-0.38022310663718,-0.0613637780529807,-0.0730918730869766,0.103284155564821,0.0481341122425054,1.83665473746777,0.0885045334459583,-3.0387812881179,-0.120622319983447,-1.68395165894316,2.14722980032105,0.284838429401906,14.0864746312083,56847.3034464479
"76",-0.249296647576069,0.395478616987867,-0.0620000718920919,-0.977754758006926,-0.119579096496037,-0.243135784755423,-0.371495267838818,-0.0642489342005462,-0.0681222746082116,0.105901453818304,0.0576843229084809,1.86539192091029,0.0475948900860079,-3.06454500222693,-0.125357497719178,-1.60739374596636,2.13269862821306,0.28932877470522,13.4207175073834,56848.4732959027
"77",-0.286401177220884,0.406637367952285,-0.0916558902547008,-0.950267256333599,-0.0139037077900169,-0.221458985177626,-0.362909455916595,-0.0577140082006137,-0.0779355102255771,0.109657383701516,0.0682763956364478,1.83058488564153,0.284604791028289,-3.09251596134937,-0.121881824135954,-1.58265023906582,2.15888011431633,0.293869361781298,13.1364970184625,56845.8732307299
