"","sexrace","sexp","sexj","sexd","sexy","racej","race0","agerace","agep","agej","age0","prace","pj","p0","j0","dp","dj","d0","yrace","yage","yp","yj","yd","y0","lp__"
"37",-0.241615650817641,0.425746665068982,0.945016707241615,-0.023450529215753,0.50433128052785,-0.857195053605286,-0.120855009054254,-0.10059586651068,-0.35639570902579,0.188241480714935,-0.518851790132943,-0.0713131963250347,0.0925319848119986,1.22338309630425,-3.86192857452184,-0.0591687314508987,-0.0632196919351212,2.29919093214204,-0.13941994882804,0.130329117852868,0.548982619300372,0.464806475393204,-0.471471153897946,-0.615461660536046,56633.0934457534
"38",-0.296896323893099,0.390256518968709,1.08094485848657,-0.0141360077500213,0.443199024740667,-0.699347848906888,-0.106063399206145,-0.0266214179048347,-0.358588207916973,0.276484440617012,-0.499100528522292,-0.0628433240372588,0.0940052197484246,1.33861850946004,-3.94939902551037,-0.0666901114798848,-0.0634553442926285,2.29673141166624,-0.211751146656798,0.098672322920579,0.510375562386694,0.481866206129343,-0.506745437370753,-0.510459877537998,56629.9792175379
"39",-0.272912391936698,0.406216526187402,1.1377332403479,-0.018454547758438,0.373661787509699,-0.781805703229406,-0.148824164760407,-0.0873115144691066,-0.355003670050792,0.313487820395175,-0.489164267501874,-0.0500255616337245,0.0910004915811609,1.32743552077928,-4.04683513634833,-0.0677254718584771,-0.0903476646391447,2.29544528550929,-0.181308404626083,0.126756017377524,0.507503123874454,0.59379364105829,-0.501867637767289,-0.544285027278028,56633.7113280725
"40",-0.254122953701292,0.398184099418879,1.10168165804202,-0.0137124237727295,0.425835969280597,-0.988031498245566,-0.18645958318993,-0.0379532514885748,-0.357834825572716,0.2739848495555,-0.49415872194228,-0.0539708248605228,0.0889744759165961,1.3403300183962,-3.95995859078693,-0.0677540988367469,-0.0720689181965396,2.29833850831387,-0.207055613143794,0.109340370475764,0.512605479846818,0.551762460787674,-0.506920461358707,-0.498240822048347,56633.4438891798
"41",-0.24211270396101,0.400603253437958,1.22699233353324,-0.0288203708111007,0.49403062047178,-0.87609345168248,-0.139453582120493,-0.126618250682473,-0.352430698745232,0.208930009278274,-0.488134058202046,-0.0613930814698971,0.0937329660345174,1.27457322780968,-3.95393037901266,-0.062010585126937,-0.0942908324669559,2.30197850071241,-0.13842999280856,0.10743902117093,0.527980821806849,0.550178931064465,-0.482825878588463,-0.630534709232969,56638.8802325739
"42",-0.301675088730644,0.400816964147758,1.40161913501928,-0.0194580348160519,0.50108609730328,-0.830278178070325,-0.0356849557380022,-0.100135405072706,-0.371509890723077,0.288788376289784,-0.50447630638676,-0.0641415651100904,0.097702430863814,1.33393606820965,-4.22989718972812,-0.0679189561798366,-0.0800886559186224,2.3015476656827,-0.253069188157561,0.145824753584934,0.518592441219381,0.426312855448683,-0.509365417732529,-0.631309900246537,56633.2566922431
"43",-0.325555623119606,0.404198075177572,1.42032369548777,-0.0126027274085323,0.501765626767772,-1.01949749878157,-0.0117882071953231,-0.161419257538929,-0.364444178548047,0.24860637036102,-0.531544342398937,-0.0551359137713125,0.0957835654896304,1.31621052235147,-4.15678111507613,-0.0656899462602242,-0.0862586559291516,2.29025719790649,-0.196278312973639,0.181219314225499,0.509345751856561,0.446402001582275,-0.493713990306137,-0.598578334692211,56632.1958861434
"44",-0.189352726784157,0.426824493940091,1.04874158226448,-0.0319503111949445,0.485665774294175,-0.651940282006912,-0.254426603082691,-0.0903751153715055,-0.348362380620331,0.253218489395504,-0.448638308143277,-0.0577674286385732,0.0967973458446453,1.24845959151892,-4.02939378217925,-0.0627661502394672,-0.0712161212200501,2.30461409621383,-0.121982876383659,0.0748058002272435,0.542023147954124,0.560366228337644,-0.490091056856341,-0.631260830101386,56633.291346887
"45",-0.299506623906123,0.398059593063028,1.34434705453472,-0.00130159906709579,0.400630187757161,-1.02234065222944,-0.00185421269681898,-0.169938125812071,-0.35129567204607,0.291688129152353,-0.541085328887924,-0.0624746429751155,0.097744020943066,1.32137174370069,-4.16435098410653,-0.066031920991737,-0.090304154549149,2.27796745230531,-0.172572375201429,0.178565501716467,0.513008736060055,0.503392051310535,-0.486871535329185,-0.563166449262293,56628.9232572678
"46",-0.230520752645499,0.426119609885278,1.20119469466913,-0.061123129053259,0.55111857455793,-0.648446275081426,-0.249938289802437,-0.0798394352602162,-0.36097300178262,0.250986182075406,-0.45121785918018,-0.0534984758124585,0.093832766170294,1.25289671552209,-4.09154331128553,-0.0621775187502533,-0.0737505108807699,2.32377246468631,-0.182154381802853,0.0600089373318751,0.544462564016129,0.493119364094761,-0.479054793438621,-0.692316830005448,56622.2085558659
"47",-0.281778086279394,0.404155790243195,1.02806829122841,0.0175525115450501,0.475458113538272,-1.03895490890873,-0.0707196494063375,-0.139675119138109,-0.358134116709536,0.247784366583793,-0.497149611853984,-0.0696440309002346,0.0926055139119189,1.29764432442263,-4.32046383901124,-0.0652530023544505,-0.0404172676284329,2.26826919071648,-0.168523855993624,0.113079778281892,0.533907767955273,0.830085086569591,-0.499775477525434,-0.563387064828341,56630.3651986763
"48",-0.233080500579069,0.41303146159506,1.26914443739059,-0.0426590372934276,0.355158225165297,-0.580425322309632,-0.147584074470977,-0.0524827814749933,-0.353219770551714,0.261771096876106,-0.532216887268719,-0.0499803423664665,0.0991532782092382,1.29346813809014,-4.11965096078387,-0.0652841567396167,-0.0969725571197897,2.30679367531954,-0.200456187792747,0.149123005650672,0.530606849610047,0.562888007094772,-0.474952487834536,-0.506336275014178,56628.8044271774
"49",-0.171369274992925,0.406315708796184,0.962409408178507,-0.00987394997866027,0.479724279259743,-1.05967182875885,-0.165946890121529,-0.10535370553318,-0.36105253891427,0.25895138541985,-0.487925856421254,-0.0770047598649261,0.0943402551596781,1.31122213356502,-4.411991215572,-0.0670263482257816,-0.0295132664980468,2.29379400609767,-0.150638157383158,0.0833704416906946,0.525290038187232,0.824933312950046,-0.504376309109239,-0.607103771091604,56630.7288845621
"50",-0.142343575002238,0.415601710889592,0.9632056607037,-0.0252820451137864,0.522160522349561,-0.924653989675879,-0.20351766700041,-0.0994652335310405,-0.370330353691397,0.210753613313403,-0.519041482468748,-0.0552781911123432,0.0953378613054706,1.27221066327126,-3.8978978788142,-0.0616567313444355,-0.0687285259979706,2.29592748034546,-0.210865463555874,0.130747942248884,0.522552122493167,0.646837110120371,-0.484424841666729,-0.604765127590435,56635.460788194
"51",-0.280251570936184,0.399976476961528,1.13014470519861,-0.0208048371808196,0.488787623440964,-0.817924356484768,-0.122542210804075,-0.0931935092786481,-0.344298014177582,0.27944045879607,-0.460510366365703,-0.0686746706292114,0.100137528949881,1.23974517678491,-4.18874039165292,-0.059922437082665,-0.0776688108054955,2.29801489966578,-0.144429041830561,0.097089950842552,0.545578973825469,0.616471982529483,-0.491258613991978,-0.582789222594244,56635.5229365117
"52",-0.213022525981465,0.431606889825297,1.02838082267488,-0.018707169546925,0.373994660619701,-0.570923676983015,-0.207267901969559,-0.115833732805718,-0.366131080498247,0.114018117614591,-0.500207993350031,-0.0636785684347292,0.0934603551199219,1.27598541782411,-3.72671820661297,-0.0659697216369124,-0.0906451759546728,2.29004754039371,-0.11906958479092,0.0916803531978334,0.534479231684092,0.463812988074042,-0.478413304349867,-0.476255797704983,56629.3943967907
"53",-0.175561507289862,0.413404229521559,1.05407170266982,-0.022347425678135,0.379786995101504,-0.841411432219257,-0.196673497293991,-0.0750546996713033,-0.354030458871581,0.186172332305214,-0.501943618316613,-0.065598077664954,0.0995497018302577,1.27835595480528,-3.82283854105034,-0.0620902955908338,-0.0840891680082935,2.28753489105491,-0.0983374308852966,0.128054326306549,0.522249733485023,0.42262518392053,-0.470567990954439,-0.513179225464893,56633.9249164304
"54",-0.298446045593897,0.422724310944394,1.15513967599233,-0.0263563346692504,0.513393384481809,-0.763940638885146,-0.112400451870215,-0.0877756502802929,-0.367514226853128,0.195027245427765,-0.51952255915765,-0.0715483659742292,0.0893333039216616,1.29110953080849,-4.00527586535539,-0.0667249314710641,-0.0811737028978257,2.29403200592332,-0.0764754593495371,0.138571605032654,0.530278110899762,0.647506876342356,-0.483384890312072,-0.599725871631642,56635.294803885
"55",-0.194650476169078,0.406537478143336,1.1652161232066,-0.0241747996861849,0.447278211847179,-0.887788957658951,-0.139457157376433,-0.086981062240698,-0.35122690211088,0.277313201321799,-0.487802261885974,-0.0617930990309405,0.0920872010883907,1.28502362940699,-4.0920568566478,-0.0641986178274374,-0.0785487698104039,2.30081063718372,-0.257791046529123,0.0965871892854799,0.531408136987113,0.557914254132436,-0.495819547048061,-0.556488724869905,56639.6401619324
"56",-0.28885534434153,0.393883729612302,1.28423207589687,-0.0227288524773656,0.429640394843568,-0.626154133812635,-0.100962775717331,-0.0822631347547171,-0.352540306779371,0.187586071533018,-0.497046745592575,-0.0649183233971125,0.0891461821281039,1.31059630248906,-4.17515470971009,-0.0647405452524136,-0.0834127345843428,2.29983653136739,-0.152651516818517,0.122681614931781,0.524265787128993,0.676141886995405,-0.495919937790023,-0.522345551206396,56638.2179241356
"57",-0.208116310050246,0.427068070313641,0.993135391602563,-0.0204246939468057,0.499829126719545,-1.0422663664876,-0.157233645010668,-0.0604574136384153,-0.363012087880087,0.277016288889178,-0.50101648810056,-0.0671034881412739,0.104700552957477,1.24739867033926,-4.22895903438141,-0.0614149777045098,-0.0519936338053614,2.29188622773696,-0.198236062628615,0.125975810226757,0.540792316385315,0.611603512397485,-0.485274644107,-0.629020357742793,56636.2640296959
"58",-0.277926142881398,0.401188919331356,1.58741921938983,-0.0147639694691361,0.477966732796856,-0.636461920803026,-0.142216801886134,-0.0828553391635638,-0.348663732937758,0.224681875403347,-0.494860504532474,-0.0495393791305205,0.0858363508719825,1.32243324621042,-4.14454718319029,-0.0668279744898987,-0.0975856671831472,2.29174730383019,-0.226153382694537,0.111566717380006,0.504081321835816,0.447820940519989,-0.491979323856977,-0.618139497608725,56631.8952324355
"59",-0.245788251068532,0.412171262542627,0.722649770694349,-0.025066979152807,0.52686708657185,-0.849321595300125,-0.118253267945315,-0.0913427487102941,-0.352242087631286,0.19197184824884,-0.503092741725508,-0.0723495674999889,0.101204487499736,1.26406197948994,-3.92256904850217,-0.0639341953065513,-0.0607803299828524,2.29862643450544,-0.154199736975147,0.130348415235695,0.548393506018154,0.78385780813818,-0.482542197360259,-0.664745415138462,56634.1601896142
"60",-0.249561005767399,0.427192691889149,0.988677215668793,-0.00781572946025342,0.528811878552966,-0.715877390074839,-0.143060185164911,-0.1190020047296,-0.35306686906827,0.284916320140549,-0.516579175828707,-0.05574982318864,0.0884290230983246,1.21646262874182,-3.80669062625318,-0.0585313484565085,-0.084880105273266,2.28701717488303,-0.180791237234559,0.143459275570039,0.558100821931861,0.494652499728125,-0.495465837630854,-0.62432092741362,56635.5411669263
"61",-0.31744094287766,0.396703898439698,1.0167659376431,-0.0199912969985896,0.470938736309214,-1.07221731839806,-0.0755830361855344,-0.0916212388713645,-0.364001268122979,0.125596810803177,-0.497624596354651,-0.0723958461585344,0.0953279278285293,1.31624279926231,-3.95493958831791,-0.0635708250120204,-0.0712144219065774,2.29357704324398,-0.144882489364791,0.0850855994278102,0.499909239716604,0.60503529992014,-0.483906351538415,-0.569799007993111,56631.251458185
"62",-0.177426456803911,0.457658409997545,1.19220087046508,-0.0179773613607476,0.471189929275551,-0.726427133037027,-0.147810530199926,-0.0675369640513435,-0.349494688784218,0.287178844018393,-0.513381933874164,-0.0654160580549495,0.105942749318958,1.25074573685692,-4.3181625679867,-0.0664673295356439,-0.0714950442840518,2.29519431950648,-0.236076420073501,0.127077732143451,0.543373726081005,0.409977366659758,-0.497591595972339,-0.577723173399904,56625.5382344778
