"","sexrace","sexp","sexj","sexd","sexy","racej","race0","agerace","agep","agej","age0","prace","pj","p0","j0","dp","dj","dy","d0","yrace","yage","yp","yj","y0","lp__"
"15",-0.209645463616752,0.434828937903777,1.0928572241088,-0.0777413947919029,0.188555438274629,-0.860403312432789,-0.155081832933478,-0.115091831428037,-0.36245342180909,0.242303274309192,-0.489704041684896,-0.0625363009188038,0.0960024962563289,1.29528736505968,-3.6525552638681,-0.0650213270116418,-0.106616130091756,-1.65469685544966,2.15351692593271,-0.183203890744055,0.0825559752928061,0.502741194384301,0.423709026211406,13.7921435561134,58065.1462859114
"16",-0.26188155893212,0.437779056061429,1.13926415960325,-0.0780139939357912,0.127050877417708,-0.883674527059095,-0.121830976479774,-0.0529746708589146,-0.358396604583595,0.158992169723979,-0.481956181822526,-0.0632157028426305,0.0957897250081574,1.30651129131071,-3.84225016202045,-0.068128561741641,-0.101151100098356,-1.65378312533536,2.14689336858939,-0.197811498499226,0.101638659226995,0.502563141573917,0.543767290422243,13.8764540196158,58064.5139984539
"17",-0.234247760061466,0.42977058249205,1.13528806741819,-0.0710187787642122,0.0186597746803721,-0.784287544568882,-0.13109134502043,-0.0434041217558942,-0.355925136271919,0.127216254668041,-0.470144097491248,-0.065652974972303,0.0930914058620285,1.32668552754544,-3.83514988791623,-0.0716135963962943,-0.0961194142975316,-1.62733988857612,2.1426292247751,-0.221840755351877,0.075333504710882,0.507680187594731,0.597462997979295,13.7338186966772,58057.0335469633
"18",-0.1796490568901,0.434448432649868,1.09655417941376,-0.0868173392009455,0.183757585189348,-0.997423678909697,-0.211269784473592,-0.0766557242560546,-0.375591473576725,0.278113476095317,-0.512875553966398,-0.0522816200417886,0.0940989521006615,1.32875383823218,-3.87871537442018,-0.0674360033445461,-0.0764798499720934,-1.65118479817929,2.15758353658953,-0.202621401529721,0.145525873889607,0.499808235515159,0.419861978768471,13.7649995328213,58060.5317452848
"19",-0.273686979297595,0.373593558097025,1.18373144044227,-0.0739892154382079,0.386692181995396,-0.702759582952661,-0.096826268233727,-0.0967868823177803,-0.338399396563253,0.202692777926268,-0.492818911245082,-0.0744140267610206,0.0957815539972305,1.28028260724467,-4.30256198952202,-0.0621023071083584,-0.0736642533047586,-1.63431091785804,2.1443327667079,-0.162840398025661,0.119523120504365,0.546937201579612,0.761363446363082,13.449306617019,58061.1031573802
"20",-0.163742317810057,0.424092690166226,0.679216969377454,-0.0729627608867429,0.272633277048041,-0.823749583250914,-0.12352270774818,-0.121868864446831,-0.342763747281236,0.238484290815473,-0.490168832359365,-0.0717416544397932,0.0965663760314809,1.29232823278326,-3.70545459281525,-0.0650761425068489,-0.0709452483868611,-1.6996242674652,2.14579870914131,-0.236551066132127,0.112482356819855,0.511879269864189,0.645270371391764,14.1595601608004,58063.3848230397
"21",-0.333083568729287,0.406708332366001,1.47883026484084,-0.0741581286819848,0.144950154632561,-0.787696609562658,-0.0872332803491359,-0.0414286826750832,-0.364249326399103,0.245211460909581,-0.501016816189782,-0.0666114901030998,0.0982824757222674,1.23811321063984,-4.31113120707136,-0.0603421562443103,-0.0789585487180222,-1.6369693543107,2.14691914135848,-0.140642253975156,0.135565728936909,0.565090736095739,0.490609532294108,13.635660783019,58062.6021482193
"22",-0.162244129287358,0.430537646284927,0.778444838073971,-0.0772828386139485,0.0537609411429606,-1.01719326742719,-0.0989595518247912,-0.0951155353704236,-0.351010101541219,0.234506432250497,-0.484770871273145,-0.0727717144959524,0.0965273050855653,1.31149375012984,-3.92536425644379,-0.0687436691652226,-0.0682258437412601,-1.68672258389253,2.14551116919106,-0.268453641119517,0.117590772659141,0.493247106436683,0.736748684622009,14.2026590747055,58056.8842034272
"23",-0.141787228139039,0.425587369627052,1.02862280971474,-0.061199911333381,0.180323166304351,-0.663750033610446,-0.192073945732542,-0.13515434644975,-0.35911712642701,0.201775717439242,-0.480092731811321,-0.0510770286002803,0.0937408658294222,1.31828618617727,-4.05098200318784,-0.0688236524962939,-0.0658451106657367,-1.70135052854248,2.13111372005569,-0.255236638050606,0.0713076839508124,0.505951814092574,0.576778319272706,14.2121447336449,58059.3658674049
"24",-0.355120322497903,0.383990319473818,1.21649869882031,-0.0824518420890985,0.335504506925568,-1.07814747683478,-0.0647374812578481,-0.0602097499854879,-0.355006075093349,0.328849974143617,-0.484508400750472,-0.0722492243307935,0.09501764330562,1.3544618912668,-4.4836918728903,-0.070021967469437,-0.0497226588429466,-1.64160163079534,2.15887647475364,-0.10217359265503,0.100633321156484,0.50573326474766,0.794355169235384,13.5945726077117,58056.6079180545
"25",-0.368588457943858,0.391843211938369,1.26805564795062,-0.0907340270575976,0.412667492201165,-0.955458521856247,-0.0228700186260675,-0.0602320083773239,-0.361175263976945,0.329446381663186,-0.480414165704235,-0.0759227161606761,0.0951084701363937,1.34426457442111,-4.64364039882315,-0.0672225190134404,-0.0484295893020616,-1.64121583590805,2.16048008091786,-0.14824169124578,0.0978642584470506,0.508344562984831,0.856444207348633,13.5280588680423,58057.4039834614
"26",-0.309241395519748,0.39484679039612,1.15180699684363,-0.0830021114776385,0.308252525860036,-0.891049844328353,-0.0733653811766551,-0.0900589519338109,-0.35998662650365,0.3078362847824,-0.478097145460308,-0.0634493801319883,0.101340670454992,1.31317345741985,-4.44280431144796,-0.0674354498375384,-0.0601795509392225,-1.62407792638263,2.15502966996896,-0.16529948067421,0.085627262915085,0.531773542982637,0.69878366098392,13.3605236713836,58061.4432458529
"27",-0.313398105698444,0.390047592156543,1.02841451734039,-0.0797290869355985,0.46158870854437,-0.796029737740014,-0.0843118234600883,-0.0546205955803532,-0.355534927008642,0.309200287197788,-0.479273714837802,-0.0680693681638591,0.0962923786648417,1.3136198370863,-4.21606709806945,-0.0631990670896055,-0.0505483924682486,-1.65241308233997,2.15232933851698,-0.191328218390197,0.0500600693305317,0.520136611794186,0.721846732366347,13.4833590451378,58057.4779419586
"28",-0.309226593116554,0.403453757643753,1.04497622190547,-0.0718893507548874,0.201858771786074,-0.893009080193923,-0.102879580265555,-0.0967049222542298,-0.35234959643623,0.229282155607674,-0.471933661747522,-0.0524629453864287,0.0954250208089788,1.3303521534942,-3.73908506334278,-0.0662909470095045,-0.0890911618416819,-1.69224612725572,2.14506005882237,-0.203892894924385,0.121682265165821,0.50696087246667,0.45761136927938,14.1848391484523,58064.3365742434
"29",-0.219802804400665,0.381335975945313,0.935243575435333,-0.0664921952899084,0.219020166960668,-0.82578627122174,-0.22173373484283,-0.0421885022141215,-0.363574879595432,0.242036575475428,-0.495839894921701,-0.0670792434036701,0.0966136544109405,1.30229578742206,-3.92871195756597,-0.063797314342525,-0.0713259384768837,-1.62154730261051,2.13789585445905,-0.169713633873697,0.0835486418130877,0.543239434866292,0.600028424631749,13.4771925588362,58063.6146459189
"30",-0.220182433943016,0.436056024174988,1.41278428603881,-0.0946064362278999,0.124213309714498,-0.921008459934798,-0.108694156632957,-0.162822702424582,-0.351217347523357,0.262448820523404,-0.49549209649004,-0.060194210782497,0.0912185901691197,1.27895370266186,-4.40182239571856,-0.0649642347589644,-0.0547602493938999,-1.6218727792737,2.16728635396535,-0.176624889993687,0.127142009357477,0.519696762348255,0.621036567448914,13.5764636681968,58060.9973601176
"31",-0.27982454799431,0.389024614863702,0.640420252823206,-0.0531692703601008,0.261570039368429,-0.702122280697091,-0.126997378096574,-0.0571794626666048,-0.34335764735036,0.259303887860522,-0.492520686247327,-0.0587599380396341,0.0893400883199467,1.29938427011344,-3.27628167834896,-0.0633513335419965,-0.100320355519803,-1.68955138901569,2.12975616817331,-0.178021650372012,0.115561927308471,0.540860725850893,0.426584962511952,14.0616393962788,58059.2009007973
"32",-0.259269893747249,0.422583448393,0.975455722291137,-0.0824029897039756,0.204126752105821,-0.921135586582644,-0.123607261002568,-0.0822779636739957,-0.364138474921562,0.175267941976285,-0.505419939138345,-0.0581435896198402,0.100791793294752,1.26128788360771,-3.66095578776112,-0.063557654531189,-0.0980844436473371,-1.66192572859605,2.1536028225215,-0.185317908753882,0.128639278903764,0.532646418801009,0.411203350373265,13.8964518134481,58065.1411812043
"33",-0.254182719252691,0.435057544374723,1.31975638145851,-0.0789343434843705,0.203030228784788,-0.759411540807077,-0.107950355222944,-0.118787459018771,-0.3497568312106,0.280334745027433,-0.481394436748453,-0.0662093207713128,0.0897785872715301,1.250800056721,-4.23421575714747,-0.0640069548803034,-0.0850639928123053,-1.71720729744307,2.14905910311246,-0.203034424622679,0.0965473781031036,0.527651933723196,0.624826711831837,14.2802261997743,58063.7045893611
"34",-0.28511838734708,0.386487129540365,0.713973904230284,-0.0504649437543387,0.204306398008861,-1.02012899215554,-0.143948158413996,-0.0686851568525155,-0.369969076000426,0.259187577850317,-0.515191446155885,-0.0546896635666395,0.101212012963187,1.26833531724739,-3.85496568585689,-0.0600228167589105,-0.055594730540984,-1.6652585238694,2.12446632514632,-0.222707894885145,0.13135036368152,0.541804805024845,0.635227553537769,13.9129349433772,58059.4333832397
"35",-0.289604211840686,0.440495023639687,1.24544862044033,-0.0834669281343471,0.305793558901887,-0.706023043328498,-0.110984222014848,-0.0528590906422593,-0.345811826364225,0.276918810522027,-0.47280105024843,-0.0612664420497346,0.0904677075670024,1.2836830521671,-4.07430883854497,-0.0649448559324743,-0.0827452051201604,-1.74556354029153,2.15254212554137,-0.17493652360464,0.0950924823883887,0.511997186187679,0.596028005644527,14.5289115172489,58060.2547586093
"36",-0.247977250520952,0.383310649228356,0.871480032257327,-0.0729134365383128,0.201046284432003,-0.730405705578056,-0.128675897610968,-0.0977394186373289,-0.338916701630066,0.256531784515198,-0.521034317080341,-0.0661614891984779,0.0906881322573079,1.29345767689409,-3.85447997455522,-0.0628872392200539,-0.0751728392722573,-1.60147926225189,2.14805306494836,-0.179857706122698,0.160806204295371,0.540293609910026,0.65149513042989,13.2737530194032,58062.8127954671
"37",-0.27967035892628,0.441193309145592,1.29579978525635,-0.0861917157816071,0.219794942515512,-0.930632986925928,-0.0937500112337548,-0.0867607139584779,-0.372258800648659,0.229523094533423,-0.486636828047531,-0.0685995701893579,0.0944713325455943,1.25811097254942,-4.06721293052619,-0.0620778302837572,-0.0847873776414386,-1.76964839898309,2.15633329037632,-0.203198153309826,0.118079814982678,0.525866243333138,0.485824462701923,14.7527669604758,58061.0042221804
"38",-0.259726065996677,0.448804702041252,1.37724224469932,-0.0902767213974443,0.234459938850442,-0.84058712794706,-0.0820061908248378,-0.0812416084751027,-0.365233198051341,0.222727953630824,-0.483212208428407,-0.0705319880436392,0.0920493966953286,1.27009111110258,-4.16322777564837,-0.0663473016649345,-0.0932307188598678,-1.75987694681167,2.15453578179705,-0.200667599621722,0.123171969150723,0.520174028710983,0.594531333871321,14.6516873183632,58058.6625069623
"39",-0.370873808337843,0.390828713398024,0.721708965602637,-0.087097915224204,0.270172928116265,-0.891067147007757,-0.0913457437905534,-0.0578225447603832,-0.354286470160236,0.246147906195951,-0.535028786962627,-0.0486517922649128,0.0985706273006152,1.29058448492216,-3.76402344803861,-0.0623494407052446,-0.0640078191141497,-1.66204418792515,2.15453120107166,-0.206673974320397,0.14928824231909,0.537088616603266,0.553289215908737,13.7211112030156,58060.8707434699
"40",-0.406554240214121,0.393109337071957,1.04546217253271,-0.0939361407014754,0.20003452346031,-0.657505895609634,0.00759817042900594,-0.0628596930533096,-0.362283897808409,0.282789845919873,-0.4917824208057,-0.0616855881825344,0.0979606466324219,1.33937102403231,-3.90913653869876,-0.0679216957521464,-0.0927428005606839,-1.68959082720121,2.16387070417297,-0.202591631911647,0.121293987335264,0.516762188062121,0.489014309308068,14.0659642716543,58062.6778720711
"41",-0.275806730096642,0.400646737988349,1.28542733050569,-0.0809807166251062,0.252830796615975,-0.669154775939692,-0.0814516646192839,-0.0958867234228169,-0.351387950190945,0.211154706134741,-0.499925543874372,-0.0568141927615924,0.0956328620971896,1.2679072903626,-3.98723289093965,-0.0631178815715838,-0.0845401539152433,-1.72890597407668,2.1476668677926,-0.254713843341342,0.111743809500732,0.548730689366898,0.485026711217786,14.3542682001933,58062.8511451407
"42",-0.271305229591752,0.420789669665201,1.27053272675329,-0.0647798770921584,0.25919256107541,-1.07543373211131,-0.165027582801056,-0.0491742702755208,-0.370656372693534,0.198407210746311,-0.493605032474351,-0.0611418236306415,0.0878387125797139,1.30453103630085,-3.77570967283827,-0.0649768715553011,-0.0985590940142232,-1.64008090834753,2.13201044277259,-0.173227334955589,0.131342820111873,0.498894708753934,0.454214664297731,13.6230798026971,58060.0358797856
"43",-0.231030714995774,0.419030963815177,1.00885543116602,-0.0896384486397054,0.123294920340149,-0.838555799791939,-0.0803514277530805,-0.149305030080381,-0.356815592217975,0.259826421082648,-0.502304215494162,-0.0684605938542895,0.0958646606773912,1.2751370358273,-4.17726544205538,-0.0647580495214109,-0.0603445554832911,-1.68868594044962,2.15862042172702,-0.20852474351908,0.106560424427022,0.549953756389489,0.692396859970564,14.1398375923355,58065.3876360713
"44",-0.307658084982552,0.399997467797256,1.2966115889101,-0.0926453998960469,0.311567765702091,-0.758788552552183,-0.0912954055229267,-0.0835203528055954,-0.354999038628255,0.144573878358174,-0.505874039252883,-0.0589249265425847,0.0927710779561471,1.29787617957215,-4.08414743721138,-0.0662354855435525,-0.0862673510315908,-1.72094699708488,2.15856559615388,-0.141116711894914,0.167693416451439,0.545443024158255,0.564436850833116,14.2508793932023,58061.1494156777
"45",-0.250255674646101,0.413768081133276,0.836894984188349,-0.0591507760317318,0.386098232638285,-0.889466396075035,-0.158696776831266,-0.0984189394192118,-0.357227609325831,0.356331951897653,-0.480766861679206,-0.0523750550702858,0.0978005828917641,1.27854375126593,-4.02755967852398,-0.0626073046868266,-0.067532695366984,-1.64388870918703,2.13552247661145,-0.196750907281043,0.0836989834595831,0.513132458949892,0.73245024396825,13.5365997178283,58062.4379089903
"46",-0.226937515383472,0.414557706105879,1.2503677203546,-0.0724408793276697,0.481982742927608,-0.75125259139234,-0.163387847561326,-0.0404971091212303,-0.351573559902866,0.261514818826531,-0.46346292208292,-0.0590660707558484,0.0982033682728256,1.31334791520438,-4.28614710518076,-0.0682719072708616,-0.0668891851794264,-1.63158491292926,2.15002004502464,-0.239348339804514,0.081478296218762,0.534688176939584,0.597250202047439,13.3509992016112,58060.7410575655
"47",-0.218779901414287,0.423376830734016,0.837270383365716,-0.0789709223060669,0.0153569828064716,-0.945471369900767,-0.157464569559827,-0.142223640501612,-0.361289686367048,0.202672575742402,-0.516809661894575,-0.0637559871754248,0.091132821269857,1.26355340448323,-3.90409850313054,-0.0636301114086982,-0.0597994670287559,-1.66325456640474,2.14584483972922,-0.0970323214257506,0.128654997264222,0.548130592505261,0.715810581741859,13.9681984384615,58062.7893204751
"48",-0.313351613207653,0.391438576089956,1.402739758771,-0.0772681429775697,0.318906302872933,-0.770139334197854,-0.125357860016982,-0.0559287206669385,-0.365804303186721,0.324741263394761,-0.480920026762339,-0.050289783762406,0.0932124931073642,1.31686782422551,-4.349676491244,-0.0643253774578955,-0.0805734475065184,-1.66081177772996,2.14151866256415,-0.136381923492801,0.111848207106251,0.51680611495445,0.57563012271241,13.7619334877475,58061.9093912525
"49",-0.259854335043138,0.421422317124632,1.03270269886013,-0.0748137687073476,0.256748615144556,-1.00970105739334,-0.138008832240286,-0.121174433167557,-0.366723587511108,0.215833642325924,-0.503366497713183,-0.0603184210092996,0.0907010102020995,1.25159434098349,-3.81770916740259,-0.0607607775896781,-0.0860202593633497,-1.69005875549711,2.15200062639614,-0.0409402901465335,0.112314903986149,0.537710584154244,0.601442628521756,14.0606955181102,58063.4990905585
"50",-0.259420943267998,0.427941423112844,0.995202971341595,-0.0769751493467577,0.213126015950989,-0.998564821287201,-0.195722877549368,-0.0905057244311952,-0.366693708969314,0.18567169932665,-0.486665726858999,-0.0653117826475076,0.0986285022042384,1.26218915493621,-3.88689411675557,-0.0633863770520408,-0.0588198995936992,-1.69878764838289,2.14459422756166,-0.0917662280692825,0.114055417973856,0.542545669542934,0.449837667375204,14.163620317453,58062.9175957105
"51",-0.224320825424758,0.419944866079018,0.989957315500363,-0.0784261208971667,0.217563012420099,-0.933720618931787,-0.135247219054148,-0.0766580096020844,-0.355052517760494,0.27828847152062,-0.488394468419215,-0.0672584503569718,0.102492804843606,1.25222319032742,-4.03044220265239,-0.0625794583377452,-0.0802625186629903,-1.7177972232807,2.15088140142351,-0.10418789930332,0.105203400471268,0.533467735424839,0.605953778953024,14.3483193253657,58063.7574488241
"52",-0.232668822385287,0.406307840368301,0.790983312631032,-0.0718278155102371,0.162968825847469,-0.851414981426051,-0.108761921070071,-0.109708488220944,-0.363793157238216,0.191069850393815,-0.49859354552864,-0.0586097591565781,0.0914531597806221,1.2709235375467,-3.6904884841483,-0.0644240136078711,-0.0766557909932273,-1.67990381973179,2.14339214021307,-0.233195179429086,0.10478068621901,0.546235083114395,0.675516653682575,14.0583423688984,58064.5748394061
"53",-0.287935178603806,0.400940976079645,1.44129945114814,-0.0789173695937088,0.272523959216393,-0.896270589691726,-0.093802737247206,-0.0979691879708243,-0.352285960119496,0.312830358304705,-0.517098123631901,-0.0637657980997383,0.0977426696150061,1.31698237612831,-4.43300564234295,-0.0632629481009077,-0.0744664282154971,-1.6412839615352,2.14747860649549,-0.146555939805061,0.132677485928499,0.513030644192498,0.54481272524937,13.5735961345355,58061.7784819728
"54",-0.257604071505112,0.417010442836822,1.32931747788103,-0.0719859572795327,0.303749932212564,-0.82171680934472,-0.104083052053108,-0.103629936620024,-0.359787947600355,0.227458580483929,-0.502800569492376,-0.0606547648636578,0.096405462704409,1.26875364427447,-4.26657660261091,-0.0648496229130998,-0.0745181509180274,-1.66773389525863,2.1398203287974,-0.205466242083286,0.139199459325043,0.532652727665421,0.645200353515199,13.8582005079298,58065.0319843507
"55",-0.0770349660002192,0.410171040917527,0.863831436804279,-0.0755016046449007,0.259030312081287,-0.786130410291352,-0.264899136474208,-0.10787308050962,-0.352030648180739,0.290363897297745,-0.51955811966967,-0.0676605959503485,0.0977070550866166,1.29370952385345,-3.89213764540188,-0.0654068805999544,-0.0779167195480034,-1.58864297480481,2.14774201879968,-0.13939069073435,0.14204347690741,0.524262773879304,0.562779867295958,13.1141340768003,58061.4471037549
"56",-0.399285569944846,0.38915857846065,1.19116767510046,-0.0646083551326605,0.254471055553739,-0.936369729047794,-0.00460609091253274,-0.0965027964846147,-0.362199629770534,0.277172663969852,-0.492445757541757,-0.0616542392555508,0.0960497480904337,1.31376596477568,-4.08961878753887,-0.0648875753030582,-0.0794076064519392,-1.71311466791548,2.13695024576922,-0.157343156358426,0.120557235176664,0.530530115268542,0.611842054632086,14.2081839037752,58065.1330739256
"57",-0.12695938655496,0.428630682128204,0.990618313496686,-0.0882766970209076,0.245928881056663,-0.831597978053895,-0.265834472125677,-0.0934101287097078,-0.357285849813115,0.251496635109045,-0.498250231395707,-0.065927236529975,0.0921172994534917,1.25201919495536,-3.84410738066731,-0.0609208314588756,-0.0937677164550192,-1.620685172883,2.15772014532763,-0.119704847748817,0.135958510651013,0.530625966036394,0.682296361436284,13.4395548193804,58063.3348486454
"58",-0.127015048724665,0.393819295137417,0.824148457051634,-0.0738571271957213,0.0668268665475011,-1.18277601369138,-0.203071017659819,-0.123428686864244,-0.363185701124864,0.203235056252247,-0.506376815301246,-0.0612403543062278,0.0942365562863257,1.29174819079431,-3.28713947756873,-0.0625480998424209,-0.0997018315890279,-1.67877526445677,2.14511105596698,-0.230525515249065,0.10711858599772,0.547430695469112,0.247364293710271,14.1320115846963,58057.0643746158
"59",-0.255542074434596,0.424789226726686,0.694093129786666,-0.090723862164734,0.382012783276772,-0.775423294183401,-0.178766847429941,-0.042163810956216,-0.340877778342137,0.1823763232256,-0.487742577512638,-0.0579234882549857,0.0909874678443433,1.31249741229309,-3.20220187857763,-0.0663218500191525,-0.119735381859401,-1.72755088113981,2.15954336861727,-0.238079153316001,0.127472704563904,0.497113076169756,0.438455949938343,14.2352483089019,58054.5093035484
"60",-0.248410249009374,0.376511265874994,0.932410880098326,-0.0749187569856218,0.123026948571187,-0.804622175564835,-0.134009672073851,-0.0768539443321384,-0.362763934685437,0.262825210607009,-0.499785743361155,-0.0664278266893731,0.0845490277231759,1.34018339983411,-3.47766453643931,-0.065983677691516,-0.107216722805066,-1.66192933912518,2.14770681897988,-0.163827372132145,0.119194992153369,0.525400872468531,0.425707599637891,13.9115990852739,58064.7362145418
"61",-0.231981781190871,0.388016754833397,1.28486037855121,-0.0644397783823465,0.0718596456091212,-0.704414696621478,-0.127110227396374,-0.0931957127736063,-0.372238491390606,0.139362349715103,-0.531961688376904,-0.0703853363421819,0.0946698488966504,1.28039456249421,-4.39127446298691,-0.0609821315404556,-0.06843230734949,-1.64068459609378,2.13800754563676,-0.139741164658389,0.175769296231217,0.553777647378876,0.838956906315604,13.7775612055406,58059.3349438718
"62",-0.298148967443864,0.443407119305045,1.25607249624364,-0.0726199015881883,0.419634860459067,-0.901919663975443,-0.100873715396299,-0.0952914974110612,-0.340457646644338,0.352716362802388,-0.485053831833727,-0.0563480259360456,0.109243781775956,1.27226993673814,-4.72385679339568,-0.06563903474468,-0.0502915353539916,-1.65912539901156,2.14528946394966,-0.223141140380246,0.0583478643912922,0.514600474170237,0.863709746021434,13.6469417336259,58054.0644483883
