"","sexrace","sexp","sexj","sexd","sexy","racej","race0","agerace","agep","agej","agey","prace","pj","p0","j0","dp","dj","dy","d0","yrace","yp","yj","y0","lp__"
"21",-0.186883567022487,0.449995680386177,1.0409394349536,-0.0803141758013893,0.244314478570496,-1.02402313219972,-0.137632827026605,-0.166900753505629,-0.368468905050597,0.224142539311679,0.0110378373177886,-0.06398639476232,0.0917369430854404,1.24554628967025,-3.75689892143323,-0.0636470824694114,-0.0905390495181026,-1.62796795314477,2.14710235587994,-0.208092340047493,0.540228906417352,0.444488288091147,13.508934548751,64738.3282296888
"22",-0.318608331314418,0.405338519888082,0.66841981141856,-0.0852405914262189,0.197227990285756,-0.574735198650306,-0.114072503647596,-0.00634378936170179,-0.347744754551402,0.214136979169611,0.0965211288960188,-0.0589007160748002,0.0968778865635739,1.30435497800595,-3.6146325825565,-0.0648659362222418,-0.0902234292311916,-1.68447278591557,2.15412767735026,-0.168829243490423,0.522895221540244,0.585666850917843,14.029558573618,64737.1205507825
"23",-0.182319943409068,0.395918553491066,1.15385952327975,-0.0693974459442884,0.152367476031175,-0.817048951698453,-0.161581089277974,-0.124013661935489,-0.367716969518572,0.283156670155135,0.11188788752727,-0.0631168539456999,0.091861682348588,1.26582630481187,-4.19968711882197,-0.0605937120360214,-0.0655124722852114,-1.68328444860196,2.14047391513468,-0.102388784924956,0.546263447726833,0.664424847668486,14.0102030302471,64743.7990580012
"24",-0.224141088975997,0.425360743556087,1.18718849048188,-0.0457457193964201,0.300864971297136,-0.844228637225458,-0.127440986933211,-0.136410931228297,-0.35605019972233,0.329607925477065,0.121199863874862,-0.0628025731600353,0.100837723743206,1.29973166105826,-4.31029631670279,-0.0675317221305317,-0.061976550563692,-1.67078458826072,2.1211713213398,-0.139749259394603,0.521071501660935,0.541558472502736,13.8056641434472,64740.5689078422
"25",-0.314394706977423,0.405476957025697,1.15189664819207,-0.0927466343315225,0.094871985174914,-0.831374434364806,-0.0761901147994277,-0.0622744681880434,-0.356014553285724,0.193845250313782,0.0408370144484569,-0.0560257235376488,0.0912024483768172,1.27514252046872,-4.12441773665073,-0.0626362614518964,-0.0820252505614706,-1.69462874771186,2.16302025615125,-0.284920302142564,0.550514633601815,0.710955802418019,14.2039058551905,64740.5632921687
"26",-0.349681699730754,0.415449014514999,0.909738939883067,-0.0870915883934837,0.258025340049049,-0.679795214921502,-0.0360955765498488,-0.0507762815474184,-0.363233191302756,0.253469434132565,0.0750608411716727,-0.0470141787561602,0.0960373927206077,1.22213821658153,-4.08448254900233,-0.0573549962364361,-0.0682719902754396,-1.73552531940042,2.15814044947587,-0.264544581446003,0.561504024993505,0.74901062723773,14.3984954734667,64735.9677767212
"27",-0.287307492089936,0.38415155244677,1.15500080681605,-0.0590822398497332,0.28844018300963,-0.730201318989332,-0.0145509506915522,-0.144360959448357,-0.347564413626627,0.212628386848682,0.0691230522599497,-0.0703195624404901,0.0942597336045019,1.30029321204434,-4.24334465532732,-0.0634153813674817,-0.0478601993824145,-1.7226024580073,2.13647055954792,-0.235696876384937,0.522821269449628,0.660216595732221,14.2687970049971,64739.9433870719
"28",-0.319020816733021,0.412149707476032,1.17706769275676,-0.0720893635069208,0.0782200573074211,-1.08090262736539,-0.124521899865311,-0.0705499040071975,-0.362354766136266,0.412890810530707,0.0963032090798357,-0.0534564405699932,0.0993896413087817,1.26863068489359,-4.47205905014229,-0.060418724563162,-0.0588666342320865,-1.63951279767102,2.15093046248251,-0.21230634468386,0.525388722043609,0.691605917882692,13.6716599965428,64736.3930202419
"29",-0.196358789672869,0.417674535950229,0.888499210647269,-0.0777326357534189,0.222283141461203,-1.00499070539857,-0.166144390918903,-0.0836547250056783,-0.359498912224978,0.310815415942057,0.0615943053219977,-0.0571217232601797,0.0965526955660596,1.30335970679808,-4.05812610322549,-0.0685064987910189,-0.0494793273060721,-1.67000611188961,2.14539166663268,-0.228306407008953,0.531152644680372,0.57369599218014,13.8431052853904,64741.8293601189
"30",-0.201575207734902,0.411169738124416,1.1264198959464,-0.0917911817054955,0.172200216437282,-1.08738310243995,-0.104546544485378,-0.144882306416999,-0.35753522497449,0.193531670209106,0.142568575950763,-0.0627154191079083,0.0999760113511828,1.25788260740384,-4.03186422745625,-0.0593881369563491,-0.087538875803129,-1.65430927084038,2.15876776262788,-0.257931230848297,0.527038738374315,0.694060118340035,13.6916980112316,64736.6378790165
"31",-0.206719598408427,0.418774734924438,1.08429731014578,-0.100907826090098,0.166773812602574,-1.03292475420679,-0.0902721148873674,-0.127678377811003,-0.355663805193789,0.205392131412508,0.100813006510563,-0.0604036145909355,0.100250813931959,1.25794771869393,-3.88361898464832,-0.0624351459926996,-0.0847291692276094,-1.63600538252014,2.17221766307294,-0.285361682242751,0.552920006705776,0.593015133514111,13.5404303404868,64735.8842503472
"32",-0.271260056896258,0.40240178125084,1.21456726828885,-0.0496089977326317,0.215092141899727,-0.639319396493289,-0.161643020213238,-0.0592817118390194,-0.344869262196274,0.268426124889625,0.0409698611043259,-0.0664625151975781,0.0977892007938732,1.31573049987996,-4.4002067578229,-0.0669687251044005,-0.0566646388917389,-1.73068133600461,2.12785221179605,-0.0720860751557702,0.511695662515627,0.849204088478805,14.3783146513523,64732.1178207302
"33",-0.173276125439142,0.449294529587879,0.847107222145857,-0.0785310566551237,-0.023393821202724,-0.845164341765931,-0.190268641936451,-0.0900185217893373,-0.347038517430442,0.256812066254224,0.0263157976506468,-0.062576058923655,0.092383314866581,1.26245513475566,-3.57825722200638,-0.0665133552594011,-0.0901386421097432,-1.6049151787927,2.15349443049044,-0.241426696600618,0.528566673913804,0.591430401282196,13.496768086551,64734.2730017877
"34",-0.286483589304068,0.41645206769864,0.831686920854165,-0.0948014264798269,0.273903343676456,-0.83444271035325,-0.0759851040468949,-0.111128320200514,-0.353864013856734,0.200450897440586,0.075560011674413,-0.068039827009028,0.0992346262880889,1.2707062380784,-3.68723238682147,-0.0614473830539997,-0.0812780766329932,-1.69244424867786,2.1715051086672,-0.13325421759038,0.521126316520855,0.564202973448292,14.0318787485293,64741.0662564506
"35",-0.345058335990558,0.409136831429778,0.823236140870749,-0.0919251767688383,0.183030855699154,-0.732356114377926,-0.0829514863468496,-0.0878639800148169,-0.357690034256542,0.222857779021794,0.09277643235453,-0.0571690993170063,0.0947834502036824,1.28591685367303,-3.59737486109637,-0.061784274304159,-0.0897184492663406,-1.67961540184102,2.15638478331933,-0.181432643379518,0.524717924184559,0.588788390099204,13.9804340143435,64741.0036682111
"36",-0.17537980638398,0.393370344083223,0.949447938478986,-0.0815261823511421,0.161865799493573,-0.747574706146157,-0.213822112374086,-0.0720518354660123,-0.350472442865053,0.187524160450214,-0.00244077347525376,-0.0601339171892787,0.0969125600198217,1.24971816401427,-3.91625120986256,-0.0577973498217182,-0.0693356641342555,-1.63676932712914,2.1476359337563,-0.224256424305915,0.555441162346405,0.500514279298568,13.6909852784659,64738.686334063
"37",-0.169477420544045,0.410713527969004,1.09731370214635,-0.0723299843594031,0.148767705782831,-0.771821955134645,-0.163745094023289,-0.0994356404483266,-0.361275724316769,0.232524540393458,0.0458228342391564,-0.0505263850206883,0.0939902717488702,1.2330739876358,-3.96854812056931,-0.0617034280223609,-0.0816838352723094,-1.68128480134026,2.14995427753479,-0.298945665182196,0.565597205770875,0.545114883263277,14.0226309372684,64738.7765255764
"38",-0.262075951970581,0.41269665414777,1.03271340058859,-0.0906136343763762,0.230029876406325,-0.837936530763568,-0.166962363421936,-0.0614216634078242,-0.351287651341071,0.240230997117639,0.0754372537818204,-0.0676877078688624,0.096581823588687,1.28597164433044,-3.76928304266804,-0.0665081341434017,-0.097435610272069,-1.63513753955334,2.15826459003294,-0.108932223559421,0.526412909072112,0.463816032716445,13.5937791593649,64741.4017846511
"39",-0.277776869462435,0.411365689933731,0.646916293014564,-0.0957512940959908,0.287401068544898,-0.899128165040633,-0.103206324479481,-0.0720678370924326,-0.360602181576463,0.310099290550911,0.00663939578905396,-0.0635864214838655,0.0962330243448059,1.26335126334564,-3.47312043455101,-0.0632022415299173,-0.0848177232095561,-1.64392022032028,2.1688638231881,-0.183503951971176,0.5339554729387,0.468485772607105,13.5713506642458,64737.8099825106
"40",-0.296756662075198,0.387130447300295,1.45193484890323,-0.054073040090723,0.395633636411431,-0.801338389076899,-0.171413057144089,-0.0320061306633012,-0.364751847700044,0.349883742973961,0.140096685786954,-0.061255994401041,0.100918736685794,1.29897796932345,-4.53035732781375,-0.0638638321806858,-0.0614783314338624,-1.6898970067984,2.12790234800831,-0.0786544389397929,0.520798772604462,0.52588820953987,13.8022469643495,64732.2770990991
"41",-0.342773403858037,0.426570052073585,0.697528745180087,-0.0760847650198779,0.326210404651946,-0.790813098850055,-0.0848012898875623,-0.0474284223129307,-0.362181003689149,0.274237016581266,0.0212258799766397,-0.0548554892991739,0.0915241509312967,1.26273372187669,-3.7946011254491,-0.062108215675856,-0.0585976664267283,-1.66825129274854,2.15363259380578,-0.248252565111059,0.540343483764584,0.586756288918824,13.822734524393,64739.5019061443
"42",-0.395238802548552,0.404017191979722,1.05270312871423,-0.0847920708669432,0.422969911117477,-0.974920946447946,-0.055270825345752,-0.0484680645141589,-0.347631157599756,0.217565940701209,-0.032914837726966,-0.0613197868934216,0.107246045005341,1.31038654471299,-4.23066859209594,-0.0649854267165322,-0.0641696788886655,-1.65064361720649,2.15810053504412,-0.200415683024469,0.517128241764883,0.730024404515118,13.6288967894088,64733.9392467807
"43",-0.225914401447189,0.441629931563379,0.957777657073055,-0.0788214851900848,0.148676762291363,-1.12591605099877,-0.0997036071504843,-0.148306172584424,-0.365486059329195,0.263518466860709,0.0768874043231586,-0.0610857043710226,0.0847645948705827,1.29160651268133,-3.82373006114305,-0.0651409669047068,-0.0590847386093246,-1.72263661238319,2.15198527748472,-0.273638048124246,0.510313361624338,0.495816251066827,14.3586474270234,64734.2858097088
"44",-0.300700094122697,0.42306603524627,1.18920049723177,-0.0826344104956321,0.105748267354797,-0.981685686533289,-0.145470213136558,-0.0587238109327898,-0.347243237005969,0.186543993626178,0.157562053607836,-0.0610658771532234,0.0977727972464262,1.26833327266021,-3.59930423906022,-0.0652467806021908,-0.137118714329058,-1.68808303907367,2.15626141376223,-0.156353024850861,0.535835918457265,0.340032330810419,14.095773348035,64734.6725022786
"45",-0.28672900164525,0.413740469236486,0.83814736797345,-0.0770236531078578,0.270099533559985,-0.696941571178599,-0.0765138376331013,-0.111041210345618,-0.367866450482734,0.22117328833894,0.0449072592523415,-0.0624855767626642,0.0918743954028397,1.2792409119473,-3.49081749765101,-0.0629041327786505,-0.0793699302925464,-1.65930460995178,2.15146008502775,-0.212293320010514,0.515134569210105,0.322690756024395,13.7299950604879,64739.7885951728
"46",-0.209363571530532,0.392301168663781,1.54522636289313,-0.0727997721501999,0.182307245163147,-0.901597775344907,-0.192888008429392,-0.0787132578142185,-0.347107636641362,0.308995291752729,0.0917407429248219,-0.0640968123299291,0.0870949025391499,1.26378322581562,-4.54920627792243,-0.0611134235155899,-0.0680028499862336,-1.69531799665714,2.14696915773867,-0.152600746316406,0.523769360071154,0.669441275900124,14.1037480493537,64737.7636825021
"47",-0.218163410759334,0.403888298254308,1.54215590295492,-0.0742194936803851,0.23164295872803,-0.79780310799154,-0.159825069784341,-0.081344879254988,-0.344913508702259,0.269140435866413,0.0799129084795322,-0.0633806788040569,0.0971760463933964,1.27072865440634,-4.68171413101946,-0.0633295364944503,-0.0594302358161335,-1.68125782982022,2.1444200585985,-0.142457535574768,0.559403163622074,0.66911069367009,13.8861299648759,64741.5947170674
"48",-0.212669159835356,0.382456669412234,1.31748265197636,-0.0670780387045594,0.31601651602944,-0.510608458150182,-0.146674502555662,-0.0640269089563896,-0.365006969860155,0.303343398463718,0.201908680450716,-0.0562612434423166,0.101302787693631,1.27063801235136,-4.59372864189581,-0.0598470735610547,-0.0485410694488878,-1.69774426836794,2.14063364857753,-0.218845080872788,0.538880038668959,0.651448850768763,13.9141622113332,64735.1676360837
"49",-0.211085273011587,0.393683160405994,1.33345330589528,-0.0700107765767269,0.373024267467529,-0.499507105079664,-0.155300159901773,-0.0745867075908276,-0.364144847725098,0.310216952404105,0.19929772998686,-0.0545860390938002,0.100434285495821,1.27269432996712,-4.59182032571272,-0.0602634847751167,-0.0556910774139762,-1.69095169340003,2.1410005279873,-0.201943329500619,0.538482265750693,0.648559853404495,13.8985851261799,64736.3077285025
"50",-0.177049860212122,0.401183229340761,1.28455615834233,-0.0819683870399528,0.28020118149088,-1.15014596936212,-0.122296091524785,-0.0945610295380821,-0.353319855884374,0.257221099083098,0.0490852657614611,-0.0633932800804682,0.0881590052759673,1.26685513637646,-4.24571489649045,-0.0645295210683689,-0.0735983070998548,-1.67843323768719,2.14516502965671,-0.251466977098484,0.551722540755013,0.732832915406252,13.9237188694326,64735.980145522
"51",-0.376194961188012,0.412120062610467,0.571607519903203,-0.0775447946168431,0.139540437040145,-0.73598791035284,-0.0556225237081556,-0.0818862036466941,-0.361626159148162,0.209711282987376,0.101880579241724,-0.0565354199910773,0.0964808005539015,1.34358979038517,-3.34444110653847,-0.0677228004983486,-0.0890566800779242,-1.63024738258819,2.15289312333891,-0.113243136330568,0.508680969361264,0.445374189178821,13.594763040475,64735.4108358416
"52",-0.143368522408978,0.390541606998985,1.2510070980956,-0.0695799413818075,0.225331704464436,-0.941445550049356,-0.192687201518149,-0.101598758225621,-0.352697002362243,0.280050014998506,0.0558706579617844,-0.0669706551344349,0.0928731153532194,1.33973236159035,-4.192535948773,-0.0685794854655006,-0.0815998063030555,-1.63265222673366,2.14045762077391,-0.196347198464996,0.524847257463317,0.593973621532224,13.5822414125677,64743.009271875
"53",-0.298880871029465,0.416047940998187,0.997935961721265,-0.0765398099822349,0.381823096590338,-0.726707352942382,-0.0909660943571241,-0.0583336770502546,-0.367516164748289,0.207384622041897,0.14977820541413,-0.0502020919451296,0.0952493498521331,1.27978659266139,-3.93393805821371,-0.064083603701994,-0.0675477730685481,-1.66744044550033,2.14824491707358,-0.210885851182572,0.544169089866255,0.580536418288691,13.6938030191951,64741.5277478209
"54",-0.364548217801462,0.407943679133362,1.14105839437279,-0.0824423376074843,0.428808802243869,-0.868347235076187,-0.084709330358175,-0.0335961892242941,-0.356567867693589,0.297588952528253,0.0837138070053716,-0.0635583746679545,0.096092867950826,1.29059182017542,-4.151305413497,-0.0633816693875501,-0.067013429842229,-1.68673517537723,2.15522348540711,-0.195641371824526,0.518688519912266,0.567968506700199,13.8368422355174,64742.6739648387
"55",-0.261996506658517,0.392895040153693,1.25213970002328,-0.0673866272137727,0.341572920806354,-0.749572153772549,-0.213539736067487,-0.0271201183636765,-0.348637235087254,0.3812202131259,0.0655314874513696,-0.0446861349294531,0.0940854920363007,1.34489259457926,-4.41377737530895,-0.0691933549853747,-0.071443557073175,-1.61718529353755,2.14424840639324,-0.194737883631876,0.513204223425567,0.74684894431182,13.299140362669,64736.0296919891
"56",-0.196427512741487,0.391165958610058,1.21042511509427,-0.0808973024768048,0.106575051822458,-0.962742584826115,-0.107610949129082,-0.125170920930021,-0.358858355432294,0.103356710379446,0.152264068318948,-0.0725549081318593,0.0991012282292752,1.32064465158526,-4.22679864465404,-0.0666795041879635,-0.047853927215688,-1.67846460093052,2.14876418890919,-0.213294311462733,0.525319978587189,0.652919485513356,13.9607398623385,64737.3956721276
"57",-0.293547448583245,0.404164512032463,1.30867339976625,-0.0661011443490687,0.141777629113288,-0.972494648111936,-0.0816312847301166,-0.0757016377408414,-0.352587422475026,0.167981068251022,0.147553121919117,-0.0727770016379181,0.0997764260532571,1.25260815639571,-4.25993495451238,-0.0609466358049318,-0.0720056626397136,-1.70739499707651,2.13943290870347,-0.149782863611404,0.544731483190109,0.547268978066288,14.1242759650631,64739.000702892
"58",-0.290111225746582,0.419609543328204,1.30743990309955,-0.0648780988810085,0.119973553879076,-0.995931955145937,-0.0806247056343682,-0.100084111201536,-0.347047244462438,0.259745721529617,0.149516466972954,-0.066153834187716,0.0962562845673669,1.24937930449141,-4.25238246370195,-0.0613779232293095,-0.0643651663447962,-1.68473348981413,2.1388727363919,-0.160880413673093,0.552384580947285,0.438152735137669,14.0973307603537,64739.6671698219
"59",-0.255657696996478,0.408688094168569,1.07764798164808,-0.0773546347424994,0.347451361474696,-0.801734702609008,-0.122870162302845,-0.117257743079761,-0.367670440665124,0.250914103606051,0.0283001005820759,-0.0636746178783765,0.0984349477731166,1.32180386930731,-3.68977222724217,-0.0667139072810021,-0.128994890819272,-1.66797007815937,2.14903650508313,-0.114974365077747,0.533191999499199,0.490447415946393,13.8243980853272,64738.2663734873
"60",-0.16013670232744,0.410349284199481,1.19200523073724,-0.0907379140787841,0.0527940678595197,-0.933538668511329,-0.187948437681847,-0.049356527497046,-0.354668644914526,0.199832826401007,0.0682530695471397,-0.0563751830969062,0.0944826045757976,1.23796357878196,-4.04862003692483,-0.0614151715052803,-0.0546803345325009,-1.64854423772843,2.1597012878068,-0.222742699087564,0.558902171250693,0.435583689191828,13.8458272761747,64736.6247806208
"61",-0.219544384735077,0.420052081111961,1.14675595775735,-0.0762019141288148,0.0629974289909084,-0.864431886424891,-0.152956022627298,-0.0770957169996863,-0.35175493275861,0.201143665489039,0.0547566105722468,-0.0739531360028561,0.0944575378505398,1.25799032974305,-4.13809063797507,-0.0630650309641908,-0.0869129077610645,-1.68519176423972,2.14887151558612,-0.166680352620021,0.535053677602258,0.778594043002884,14.1009647669093,64741.8914689978
"62",-0.19049282819659,0.43514091683488,1.31665769973906,-0.0695428533157865,0.0458805458442204,-0.881118078104588,-0.169734749610188,-0.0954041420569839,-0.34706544576381,0.244530605438092,0.0904112061306654,-0.0619053441778127,0.0931877663012079,1.2273893891637,-4.3542759699987,-0.0607987236033633,-0.0553812994165299,-1.70255782533242,2.14201547949398,-0.153412051091723,0.537142847660005,0.63363262185867,14.2533823291723,64743.1274800737
"63",-0.313336605363421,0.394371173483728,1.29220135512311,-0.0729240672864509,0.462152700096364,-0.707504483614987,-0.0419432721446035,-0.0667837042204239,-0.366343103254612,0.293811942068876,0.0557737015717435,-0.0669404080088044,0.0920510181311714,1.27322028939602,-4.17134613396128,-0.0605123764290407,-0.0823187627223811,-1.60479629792161,2.14497805801518,-0.195899293639126,0.538150496857842,0.597602197381961,13.1222009216195,64739.855303747
"64",-0.24042172406452,0.417995845677689,1.19278043294254,-0.0681415193226205,0.263402543503319,-0.940797021827606,-0.126240909535226,-0.102573169172762,-0.370235981333113,0.306940874311117,0.05945287229336,-0.0738405965750952,0.0884667629230473,1.316343437672,-3.92800013855055,-0.0688153733250023,-0.0872997169318517,-1.7361317299791,2.14536032371353,-0.0522885313384652,0.516084606829983,0.496439742602817,14.4639505882368,64735.5385579722
"65",-0.209350052585738,0.4253474519567,0.783652410130911,-0.0764521270511656,0.176828011310039,-1.02594095572266,-0.0901968050101541,-0.0849744416970184,-0.344280080800285,0.240475840620858,0.208205409813009,-0.0634740529324832,0.0981876958074946,1.29041980881303,-3.86142683815416,-0.0662915737603561,-0.0702467647325843,-1.700046321697,2.15389879066864,-0.254118857830267,0.511933706158187,0.744956272981236,14.0888665765938,64736.8526329301
