"","sexrace","sexp","sexj","sex0","racej","race0","agerace","agep","agej","age0","prace","pj","p0","j0","dsex","dp","dj","d0","ysex","yrace","yage","yp","yj","yd","lp__"
"43",-0.315860598220631,0.43529408344853,1.28253049185534,1.87709663833733,-0.635125062440665,-0.075009683595765,-0.0637830356316138,-0.348342488303011,0.178214309691436,-0.495329456872634,-0.0592916886917221,0.0971994374651783,1.21678684101039,-4.30336159890642,-0.0648370963569804,-0.059788566562502,-0.0627526397928562,2.27051259982789,0.200587967904715,-0.190491135593958,0.108258819967787,0.536615891426032,0.660313441340367,-0.491090996669555,58058.6685115845
"44",-0.263231420801339,0.407261042700134,1.22913942248328,1.77155603883189,-0.732976437772193,-0.127864751429323,-0.0846811888844243,-0.370728254778494,0.21329861478994,-0.513802013639636,-0.0603440761319002,0.0948718438544954,1.29860156829517,-4.44333945469385,-0.0558155261614475,-0.0651761427141671,-0.0533609326704732,2.28739601387262,0.257340874328304,-0.163893734344829,0.150472448119509,0.53288187846919,0.719105551536828,-0.499173046850315,58063.4956291924
"45",-0.266473725145178,0.416698382831564,1.44661780879479,1.81361590930853,-0.92270459897487,-0.0555126288053568,-0.150110486784376,-0.359575076727677,0.189279973935629,-0.506952711485274,-0.0703920402983418,0.0980160717127221,1.27492944123125,-4.33992590446487,-0.0576173812647024,-0.0632561906242435,-0.0643692113339959,2.27956477615226,0.225152215477043,-0.182169749783644,0.114295165177257,0.52671346917507,0.505256854805824,-0.497243395082442,58062.6313877812
"46",-0.167243465928674,0.428064631488344,1.06188616788411,1.57351763384948,-0.678285834175707,-0.242447250005378,-0.0497146328442836,-0.355130271213847,0.289433235271414,-0.504247713109892,-0.0550443813453464,0.0921191182525853,1.32142014425639,-4.23572881763173,-0.0374235831753745,-0.0676376005865591,-0.0696169814572929,2.2681990260488,0.354026926726428,-0.1758741066086,0.134598264775911,0.49667496702444,0.801180392748694,-0.462612508391093,58055.267915772
"47",-0.220419131168696,0.429033658201009,1.04616859441392,1.62302479112277,-0.656841986275859,-0.22302236667584,-0.0432950483350346,-0.350884676591612,0.325008945906398,-0.499206984371383,-0.0545227129881047,0.0869589691428943,1.31239497738917,-4.14718993087479,-0.0408658913045486,-0.0678409624880491,-0.0713182583273931,2.27183859411677,0.368674396826768,-0.187797547675309,0.142332725056116,0.49275226412178,0.761470257306686,-0.462994803016954,58052.4871999241
"48",-0.187635566530756,0.37968444912221,0.85056504267568,1.95377207715307,-0.964914279011696,-0.0937951305664647,-0.162727828787,-0.36406355906642,0.162938277120298,-0.49550148608415,-0.0715912303949937,0.103976149130614,1.28769703682037,-4.1414434699949,-0.0773739671709258,-0.0616051990655774,-0.0484304563388597,2.29764401466808,0.288480813037212,-0.170138012174056,0.130380113728409,0.537410675748289,0.698060332906539,-0.509899303063536,58049.0829309642
"49",-0.222547327882199,0.385114213235036,0.853726788496137,1.90434207430872,-0.850672779621987,-0.0958426606688582,-0.156293033361294,-0.355311451559335,0.188649511125622,-0.497594326576433,-0.0748006962999059,0.102689490971561,1.26871152615674,-4.07895990576641,-0.070704055939385,-0.0602035262871886,-0.0544021586820192,2.28959580332469,0.262598547391631,-0.142764288492742,0.170608223280762,0.549073511161686,0.642969581496115,-0.505831837216408,58055.0310292498
"50",-0.287958531993421,0.420679077580259,1.22898911319834,2.12118009947587,-0.714007881540947,-0.133104848749301,-0.108526886948724,-0.35687595445436,0.296825095282833,-0.521529972219669,-0.05673248714562,0.0930836261204524,1.29493922804124,-3.97263852818515,-0.0844342582458839,-0.0658293097039798,-0.101043562145771,2.2667499137126,0.113491424710137,-0.120081056272768,0.094823267869787,0.534046218992159,0.578928614208068,-0.473875686989467,58054.9010220118
"51",-0.154828534238353,0.420499472961192,1.22539186705514,2.10070387265569,-1.0637201623111,-0.181838838891317,-0.0817191620105345,-0.359689597725789,0.170625888743226,-0.483033602111376,-0.06794546473608,0.0947824777631723,1.27946768216437,-3.98887655722849,-0.094192196383988,-0.0628461270370803,-0.0806309128004701,2.28883054499555,0.154761242317353,-0.210762100415285,0.155764659291897,0.522089534498482,0.362342152209334,-0.499106542735277,58051.520204204
"52",-0.210106739551181,0.398438474198596,1.29296663962716,1.85051524748412,-0.895636272656852,-0.166895771428897,-0.0828728150448716,-0.336025355871087,0.303537282077511,-0.512868805715033,-0.0545633884526704,0.0954454484457706,1.26663202168457,-4.37195787737113,-0.0683946965749171,-0.0637712268438406,-0.0765799001234255,2.28796180194509,0.235473495870418,-0.195242779612831,0.0800064753518636,0.543106747309999,0.58866905772293,-0.519025453979876,58048.9313476306
"53",-0.30975292763708,0.399126870069963,1.05618923312722,1.93361324180887,-0.809112146054643,-0.105127166467777,-0.108910366052053,-0.375528801872496,0.132283026083129,-0.503137368758783,-0.0719240138076735,0.0948848658810925,1.24486421426546,-4.17408338119392,-0.0751386204464296,-0.0588514769219435,-0.0770680082480066,2.26960932164207,0.290128460652762,-0.140912205800564,0.177408473730225,0.569931309515375,0.739506719922679,-0.475379799948989,58046.5938461837
"54",-0.265090231844789,0.415117143077888,1.34679941185855,1.74505436680311,-0.730173635348313,-0.182790248186543,-0.0711669409999937,-0.350491701448703,0.179592506398108,-0.516382117768765,-0.0560513491466191,0.092793900805135,1.24884187922966,-4.012449957869,-0.053818350675601,-0.0614072106940318,-0.0902457599967238,2.28058580950787,0.205443688172359,-0.230005428998784,0.0932798118955502,0.541930260673202,0.368989313642139,-0.493722572808614,58056.8740604755
"55",-0.280592745822667,0.413074830108885,1.37091217838626,1.78059336318485,-0.747930886313052,-0.14672366444813,-0.0693166981103517,-0.351935447183962,0.194627831037051,-0.515316523433679,-0.0571000937078054,0.0933997554462251,1.24883409000698,-3.94306316684144,-0.0516021427221076,-0.0604723602481687,-0.0928360399504397,2.28197274355211,0.181612079347133,-0.207687746696115,0.0939557134229777,0.540759341471249,0.40296324891516,-0.494074096776212,58059.6361691542
"56",-0.248220060910073,0.414721096967498,1.32844943990656,1.84067948658589,-0.727744851370649,-0.122736174783113,-0.0703245314902556,-0.355546932226251,0.175918222724356,-0.51500533338089,-0.0529737316537733,0.0906739232566996,1.25370128269152,-3.98647665550803,-0.062381341013929,-0.0609817598553969,-0.0911954038979752,2.28241592134572,0.208691976041121,-0.233931942273954,0.0843492826343828,0.549738883053854,0.37990375485151,-0.495382948743031,58058.2682440132
"57",-0.241712111473192,0.424039227226846,1.192612141909,1.79894896948058,-0.692631325236427,-0.153642218411322,-0.0794978672802575,-0.367991953148905,0.240132029140706,-0.485204857837362,-0.0624297587888503,0.0997454815526927,1.26927888918691,-3.95362177617975,-0.0657409470988244,-0.0638421414401435,-0.0928301451064342,2.27994477189681,0.332889622659226,-0.217906099924428,0.0917976399102844,0.538587869750862,0.488878474527833,-0.492377335041162,58062.4727805079
"58",-0.249224165422476,0.421716998515253,1.0175340334721,1.90441799856822,-0.703512404929921,-0.131285290244952,-0.0842124367073103,-0.347832521387394,0.351977956659471,-0.504313457486847,-0.0550946077443422,0.0977325593271417,1.23538882028121,-3.82434081428621,-0.0670086525194216,-0.0608003772692447,-0.0978906307498117,2.27661878834745,0.189518919733518,-0.228204226942422,0.133777535831454,0.543873742938545,0.438897624752424,-0.487196620941465,58063.5256722866
"59",-0.208188692942877,0.437916874408947,0.929556476192112,2.01373729473182,-0.617291617457109,-0.169458727188349,-0.0960215127643901,-0.34912321487954,0.309856399846132,-0.499973286732465,-0.0571436095380449,0.0970429363650886,1.21339900247813,-3.87293998486395,-0.0799850693508392,-0.059246043932814,-0.0785920775664637,2.2769841986824,0.132416728069516,-0.192393131290328,0.136133602538761,0.551695148132061,0.54380715864809,-0.487059739479614,58061.9784369228
"60",-0.290577416427531,0.398697031078909,1.07762585313544,1.8229440526536,-0.933267763713629,-0.122352896024235,-0.0992927275996423,-0.360716561860184,0.273777198717134,-0.52596980522233,-0.0594254934740689,0.0982475221387374,1.28671695335511,-3.96357580029529,-0.0668275844969622,-0.0637570662234495,-0.0818670696501299,2.28254820959627,0.299781595219547,-0.115011921333625,0.14566689042279,0.538633014684162,0.543981305833546,-0.493892184280743,58064.7362122687
"61",-0.292815235641919,0.415566032541763,1.01173870005492,1.75325462306669,-0.990626305664754,-0.0916855035151553,-0.10042929654199,-0.359746956676006,0.166694239857942,-0.521556763348944,-0.0632980383438568,0.100319608701904,1.25603978457121,-3.98106955790055,-0.0496198946670019,-0.061059442303367,-0.0627513898062225,2.27413082394051,0.206709916053636,-0.133567318254864,0.179448502230029,0.545581825617128,0.576888615816257,-0.480649486033859,58060.7222054729
"62",-0.124094404859531,0.405863769492802,1.03931615480705,1.79578251065629,-0.915327264443173,-0.214346122081696,-0.138419133778506,-0.364867161137691,0.287871111871787,-0.509875848346729,-0.0596612952749696,0.0897309674092298,1.25770707505679,-4.4146207594716,-0.0594505974949788,-0.0614817312235546,-0.0364485670576396,2.28137101918398,0.355267132370114,-0.159226071457469,0.104642957174218,0.557080839261952,0.922311357963918,-0.496710853343997,58056.7837444157
