"","sexrace","sexp","sexj","sex0","racej","race0","agerace","agep","agej","agey","prace","pj","p0","j0","dsex","dp","dj","dy","ysex","yrace","yp","yj","y0","lp__"
"12",-0.210576887664632,0.425017231804011,1.10588318700647,1.86890122365156,-0.765779567430562,-0.114780018064232,-0.0879980563824513,-0.374568433379017,0.243084638930548,0.0347280639843147,-0.0634807201825453,0.0926846147936377,1.27806511318262,-4.16763530847942,-0.0652118816593407,-0.0637125234686282,-0.0637684607246948,-1.67894551999384,0.24998535228958,-0.220520925560939,0.530034917172204,0.596952641706529,14.1379529269653,-2034.65696298289
"13",-0.247588948379347,0.410791615607434,1.04182542156964,2.05031613530065,-0.861501941340836,-0.100853264132868,-0.111700886169242,-0.349041763335894,0.367960201436624,0.118464047470144,-0.0567827685060312,0.10662469203297,1.22953657629663,-4.16481276870298,-0.0833906149653404,-0.0601115947069939,-0.0665780490083294,-1.67579140570742,0.150656317079565,-0.160833363786649,0.565811548450514,0.546553905908325,14.0219226757299,-2039.12858575656
"14",-0.289170199954179,0.407938399696286,1.01918801614256,2.07642356387372,-0.940891760779321,-0.107440257185753,-0.115023222010087,-0.349069401072944,0.387299587184465,0.147653815491763,-0.060989484851065,0.111942888031397,1.2306915787671,-4.26630474888797,-0.0853831554947321,-0.0588171143734411,-0.0661041956782162,-1.66323963768057,0.149828513582329,-0.176174777609753,0.563712722900716,0.512433595122882,13.9136309363232,-2042.0502308704
"15",-0.255849520515083,0.436085996573875,1.02039339490119,1.97297057583652,-0.718777185294184,-0.092188143322744,-0.0993816044867702,-0.364038856141417,0.186995591808941,-0.0393657349567445,-0.062180881008178,0.0889696709807096,1.2874543926675,-3.75306592742597,-0.0744987590136137,-0.0654451963976359,-0.0986324591569383,-1.68414555091867,0.262130257617108,-0.188621570387371,0.513080220924157,0.638821545288226,14.2557930857953,-2037.98840554678
"16",-0.304672021264938,0.431054460776362,0.903659528460948,2.03692966872651,-0.717489332350604,-0.135354721400795,-0.0946670795792687,-0.361139568828172,0.188863008299141,0.0649012784182286,-0.0587082258971704,0.095185315826309,1.31113818115686,-3.81119242047088,-0.0858795707468747,-0.067311124602183,-0.0764681788126815,-1.65637443710105,0.234844248883427,-0.198697525419832,0.506354509468204,0.561858503103757,13.947088753614,-2036.10957603924
"17",-0.190759618136531,0.379868694891644,1.35569268375527,1.95795094335752,-0.867493823575254,-0.114435890758988,-0.120802786878855,-0.345185382752295,0.328262676610501,0.0986126382486312,-0.0623173810963508,0.0909132546919833,1.26802537402522,-4.3946779936295,-0.0749826142409369,-0.0615865142316667,-0.0791222595556803,-1.68494370942813,0.187657062087709,-0.138002785238297,0.554361712876882,0.72623583023785,14.132364410634,-2040.87560777443
"18",-0.28295503858986,0.388436832312075,1.16647274609974,2.2650581154689,-0.83394000295393,-0.0679908967142635,-0.121517731845852,-0.358440397533365,0.192180475004185,0.135762839400438,-0.0596404713036759,0.0985574840595885,1.24731559353839,-4.18377309010672,-0.106548742188472,-0.0584883088645551,-0.0550073243494475,-1.67137899637186,0.095638148402113,-0.137647462482026,0.552738178015101,0.535261111080827,14.0324422363559,-2039.15518020822
"19",-0.252068324033645,0.410136872730169,1.14424001017057,2.20161566791169,-0.820036032286293,-0.156940812281996,-0.11596435946888,-0.355743884047028,0.246613402862988,0.0930623147085531,-0.0631898240361189,0.0916863254333671,1.24720887431001,-3.92853625115855,-0.0970488059855377,-0.0621428744196889,-0.0857274155365777,-1.65373754914963,0.0856281287117012,-0.216968920308951,0.561136985423616,0.54395845344822,13.8528467852505,-2037.9322766124
"20",-0.43979251425598,0.423835866697769,0.812964778740448,2.49268718841994,-0.969304289848596,0.0131931751036256,-0.0867672531750412,-0.355553684480994,0.250677240032132,0.130304876463698,-0.0675172287710429,0.0983717269115263,1.28882826764155,-3.62787353372867,-0.123895099536717,-0.0638597876731671,-0.0915501422684376,-1.65258015439124,-0.0715024746556451,-0.256572568500652,0.507194253220799,0.502600262923843,13.8405941726382,-2049.34168947649
"21",-0.377448447575499,0.377899798109529,1.07953305551975,2.19289657906055,-0.643746829960943,-0.0947020271268623,-0.0857370623135043,-0.357079272013213,0.319732419445428,0.0620742407225121,-0.0545521896292664,0.0903991994339256,1.30629856983228,-3.90811970345376,-0.0954541891859867,-0.0638860733908269,-0.0892916365756931,-1.65832792088305,0.157642825998329,-0.242369567952413,0.544149409165228,0.537803706186994,13.9010923899953,-2043.63260636265
"22",-0.193066548303489,0.42162155572774,1.38687171734909,1.78984421891694,-0.918752692049266,-0.190395296888669,-0.11676398736039,-0.351052473791406,0.182129828458369,0.10411902666892,-0.0555468846001301,0.0835337120792047,1.26350746629072,-4.44136618522191,-0.0630493107203426,-0.0633018789271455,-0.0456505580368092,-1.68097917114449,0.334585444767718,-0.0896984066420456,0.523494294309189,0.658660315280189,14.1454032077016,-2042.78594584917
"23",-0.319802179684624,0.409313165484372,0.723022962561602,1.97555301330349,-0.700828109331153,-0.0864665051184994,-0.121081487454036,-0.362143355359233,0.326525428989842,0.0911701447084435,-0.0512411014985843,0.0861269739900914,1.29436957167754,-3.48189692016167,-0.0740755893283688,-0.0636265896536347,-0.0949996165090667,-1.66062960673382,0.224019854184264,-0.268578490369946,0.532846996761264,0.496727729389026,13.9356748295664,-2042.64638158247
"24",-0.277963132746157,0.401433331106105,1.4629410873922,1.92996350667285,-0.899039191158286,-0.17585072630218,-0.0986175415392477,-0.3578349963873,0.175248675388487,0.0418682469446839,-0.0621918533865109,0.0908136314507855,1.29643684359073,-4.59060810072639,-0.0757100712392348,-0.0647265414237734,-0.0333873417473053,-1.66696090911756,0.229390244048015,-0.0760593341418556,0.520002798492497,0.62600595955352,14.0462095894252,-2039.9226254852
"25",-0.252688993395372,0.390960796682184,0.900721066595068,1.74626156651289,-0.598902298936969,-0.0299552127824194,-0.0854040748820162,-0.356375608768913,0.321339074348699,0.0760029702138884,-0.0603150628969718,0.0961622559674059,1.31299714041837,-3.84187702999469,-0.0485455240705838,-0.0655708776965268,-0.0889815811065482,-1.6640225449487,0.284423019630192,-0.319718896602233,0.516945182727829,0.617962351040142,13.959499471352,-2041.76764528584
"26",-0.285017447262765,0.406006217326953,1.17604274385977,1.77010928558829,-1.1907660135663,-0.0700208941248056,-0.113082254306503,-0.356805433383351,0.241518352215135,0.0701175212418361,-0.0600158588308092,0.09539776479601,1.34276691978951,-3.65588728313315,-0.0608771708579978,-0.0704659379530208,-0.0973150595788964,-1.68969567017689,0.303110634457764,-0.152064196783567,0.510925718713162,0.267077975653061,14.236792131478,-2041.34106512581
"27",-0.299559208742967,0.408112432945902,1.11483476161199,1.8267818569909,-1.17027858738247,-0.122871316544712,-0.116261308245312,-0.355249957866644,0.254052197387574,0.0825036478082823,-0.0594545459998062,0.0974139491689499,1.35285271560637,-3.6998068430155,-0.0547048368075386,-0.0699273013620166,-0.0980011529352038,-1.68823197074991,0.286536514992481,-0.147384630201881,0.50350260634077,0.236026054821941,14.1654315992406,-2043.58405479477
"28",-0.190425109366516,0.397385228071113,1.16261211435368,1.7870258789108,-0.476810874874111,-0.169819764997881,-0.087260689877036,-0.361190667513518,0.238748141133819,0.0365774134756831,-0.0684953425962618,0.0929384288726626,1.34103524914051,-4.01362352028743,-0.0471316273395362,-0.0689268020889625,-0.0858355996685437,-1.63486655183605,0.202117637166036,-0.149382341406754,0.513193096048033,0.598180760060657,13.7943141748641,-2041.97624115284
"29",-0.34487583443783,0.434735900395717,0.778555078430054,1.96079284940229,-0.980734303673941,0.00793505595665591,-0.126281472795852,-0.347784754551722,0.394831044216815,0.00356026996527822,-0.0547697685091917,0.104564884674586,1.18311214161346,-3.79962324525981,-0.0821109214053159,-0.0570512134839705,-0.0677849416840736,-1.65844783083863,0.293844712551005,-0.215670480796273,0.566381010276354,0.444983825452613,14.0228553687886,-2048.73363912399
"30",-0.348573192273796,0.437864670861647,0.925331638180175,1.84561001610327,-1.04034836400048,-0.0884908482630651,-0.121716874318612,-0.35663190790262,0.360272649874531,0.021358460339672,-0.057533339974712,0.0991076324073094,1.18921528744321,-3.7745207774448,-0.0659373560769968,-0.0565601055758371,-0.08393753064386,-1.63717624989262,0.214289109643045,-0.159510153759298,0.550998682742291,0.420283946727064,13.738140532599,-2043.12605645442
"31",-0.317058023038896,0.423142149929422,1.03061305074006,1.81911190822416,-0.910717750386521,-0.0223093145046631,-0.127409137074262,-0.352019719305535,0.350835071281006,0.0337030570764236,-0.0603420783534724,0.0959520166755371,1.2146788815023,-3.84507562465057,-0.0649450825596552,-0.0586950136630763,-0.0841122488832808,-1.64191700787685,0.26388449057602,-0.152792143694332,0.564319451233812,0.492718233176731,13.8531297331886,-2039.57185863978
"32",-0.225762898164757,0.399357453933427,1.32383697236163,1.95503482795097,-0.911027294270835,-0.238899607067808,-0.0676729409942507,-0.365341754865694,0.151574640729011,0.098113786169456,-0.0590155317313009,0.0852397418984743,1.35649615374438,-4.41769667208038,-0.0731522507042738,-0.0684398095687154,-0.0482861549771561,-1.68754685931869,0.27325436272204,-0.136544416374058,0.493702658685205,0.767745827004159,14.2388338982685,-2042.12172003693
"33",-0.17536561111228,0.44485141096658,1.29366215858738,1.95197996549284,-0.77219420052001,-0.226139249206067,-0.0953711614551729,-0.344960199389792,0.24992231021627,0.0495000336837109,-0.0637597346974096,0.100173366796316,1.23999721786589,-4.71522171881056,-0.0696819298518413,-0.0623960915486617,-0.0439329587132997,-1.67268422719521,0.161142186925304,-0.256923053794818,0.533965121612603,0.887743024434571,14.0685142113187,-2043.71493395961
"34",-0.310008519564267,0.423395364034906,1.26682048092709,1.87667480567645,-0.783614052774676,-0.166063366296652,-0.0407055525078374,-0.36883132963184,0.26377841455405,0.11087369785213,-0.0558929656412373,0.0974058798289988,1.25500469121369,-4.58139190058624,-0.0646630875248369,-0.0615255664694951,-0.0467238952297185,-1.69556208976934,0.243628766324919,-0.157058237842639,0.542121372002221,0.821316930421018,14.2328897141898,-2036.62744130069
"35",-0.238431068071167,0.40704491573072,1.25582091387276,1.90418149563006,-0.82517405609318,-0.149480570241986,-0.0651199042018767,-0.357646942782988,0.239054407017108,0.128240732869893,-0.0578903269581525,0.0988768438446717,1.28093514971948,-4.27646275272933,-0.0666579048875141,-0.0618280086412345,-0.0684528157596537,-1.71019164022532,0.24560924951357,-0.177545653004031,0.530348200607633,0.632571725454553,14.3325746463593,-2033.95884022135
"36",-0.171955365263111,0.395463942880533,1.36661896352548,1.98543507374908,-0.782113264800947,-0.215020914706201,-0.0189382600066923,-0.346234221034684,0.333130184879983,0.0628368211269184,-0.0577420730347966,0.0925485550284391,1.27112864818054,-4.39505041762543,-0.0769900499883254,-0.0617143077649645,-0.0635260522632589,-1.7241266890748,0.169103832153182,-0.218181182010964,0.549956969003247,0.62557955033981,14.4072929766838,-2043.67049141495
"37",-0.201611165422089,0.419176115943642,0.990251047450401,2.14766497340851,-0.914035771957853,-0.174200235946008,-0.0915228146272557,-0.353505898450649,0.323532822962133,0.0919566748881386,-0.0602049474597512,0.10215834226443,1.24692160969586,-4.05404028951388,-0.0891932601459589,-0.0608864178183219,-0.0811944194569825,-1.71409275695493,0.189508188007409,-0.137126485877911,0.540884382987758,0.577654461413517,14.3116568857337,-2040.10884765165
"38",-0.220624718984409,0.383039293456796,1.28120128002523,2.04188380312723,-0.71523031246822,-0.15956316008997,-0.0632054595737158,-0.360889726659174,0.191311613080218,0.0143780703154209,-0.0614268320515976,0.0952117326564907,1.35042710910164,-4.06193454605919,-0.0818419298443694,-0.067015217748203,-0.0855047067570232,-1.66387334686231,0.0559913717484343,-0.258275352915602,0.50343451280706,0.55883850803547,13.9911230832612,-2039.49870371855
"39",-0.309390342932012,0.435377654051697,0.916006661728285,1.88399013000785,-0.957520582010746,-0.079458745000072,-0.12457753507093,-0.357772747964991,0.300720467930243,0.132792108668032,-0.0699094015705126,0.0992032225882075,1.19982279814404,-4.0456403867926,-0.067093510512969,-0.056296535084795,-0.0662550650563617,-1.65364929522186,0.123398047648577,-0.1141625359373,0.544697949405406,0.667879407335808,13.8911699087827,-2041.04805874865
"40",-0.266020738778314,0.457015897726917,0.868513600098865,1.92376603887115,-0.719124528320225,-0.0829251457029234,-0.0977569928757704,-0.34880068020753,0.288409941285039,0.115856685305561,-0.0661720577671149,0.101995771347487,1.19999626361389,-3.81519190526959,-0.0756944382085664,-0.0606929884575088,-0.0873535131169837,-1.64787449355763,0.219901422678256,-0.173491930118852,0.563050855725588,0.540594613691601,13.7898813483468,-2039.16311740758
"41",-0.221586678727197,0.369691576913151,1.26584900547322,1.6774619112233,-0.939329450782344,-0.164167842007758,-0.0891939727485169,-0.372275112612512,0.194231732049538,0.020131642855015,-0.0566949158314334,0.0931116928102234,1.3546983934202,-4.10234769258734,-0.0450681127056537,-0.0659451808778201,-0.0884366883743111,-1.67631470780051,0.370896510734112,-0.181886655636479,0.523365688440714,0.659205544125588,14.1257944798038,-2038.69799921874
"42",-0.263446770174542,0.438870197289599,1.0009670448575,1.63393927821799,-0.822869037749049,-0.116982150746093,-0.0815373482297075,-0.342093090172825,0.321838589733367,0.18354952773285,-0.0662803253345836,0.101305783194654,1.24493126317851,-3.66400936575188,-0.0389046717718223,-0.0634721268011879,-0.100337458539712,-1.6321475519648,0.327032852638555,-0.145315128383346,0.528944536716808,0.287427618453144,13.6296400459422,-2040.72642755052
"43",-0.257550220181679,0.436344915573755,0.920778680364224,1.69496525154066,-0.869130811652812,-0.0695781423606059,-0.0737053454277996,-0.342150051194009,0.267155586249984,0.18552955641013,-0.0737282085693581,0.0971624330812543,1.25147231748672,-3.59594913164757,-0.0483828214527931,-0.0638178563774776,-0.0987632403078039,-1.65171909251031,0.289681061069688,-0.131876108917132,0.532651398306267,0.382864354775131,13.7823504970407,-2041.07601591681
"44",-0.210057247783523,0.422693321015442,0.915277733321134,2.19170308504943,-0.795526739981803,-0.198170645172694,-0.102052393552126,-0.377719979503016,0.209436834181237,0.0431331874515007,-0.0474744273920523,0.0893290064296499,1.2867628089648,-3.39350156021221,-0.0989181089799829,-0.0657886579207606,-0.109417014542814,-1.66314160328879,0.143956944581293,-0.196107140102728,0.543281653910089,0.328681806171777,14.0268006977522,-2042.92202632209
"45",-0.181325449047326,0.421622782102241,0.804835968066391,1.83466725341508,-0.921573880076686,-0.117323418715119,-0.0820096437800256,-0.351480809400262,0.3239411109764,0.0602476418893639,-0.0731042804640518,0.0999722537091917,1.28498032446668,-3.93830363720841,-0.0657367700458007,-0.0658856702153326,-0.0712300679988594,-1.6594453462843,0.206754172259966,-0.191260682107,0.525066771112226,0.628102647266216,14.0070169305944,-2038.36024544861
"46",-0.286440646596574,0.398202415879668,1.35668234932778,1.84658927772622,-0.968643866461156,-0.0973429252245669,-0.0837218803384282,-0.357528354165455,0.180141633017005,0.0599324985315964,-0.0755287070469884,0.0935572629287354,1.28680121819185,-4.20899399211997,-0.0687717303901754,-0.0642324642581233,-0.0698789021086987,-1.67493314238055,0.219183620540488,-0.153319305743759,0.541822543237643,0.585374604581208,13.9771365511876,-2040.87873613123
"47",-0.432056785799957,0.447625909458612,1.07551028397643,1.92078745209241,-0.92467581452625,0.0062910531513129,-0.100811416010769,-0.350305344970165,0.188665053095997,0.0578017613190722,-0.0497261858756664,0.0912239764387435,1.27844130202041,-3.70153274104954,-0.0660973836357752,-0.0663396373364096,-0.0957522370196496,-1.69056827911784,0.244747604596566,-0.239613149586992,0.526911803449586,0.486539808333091,14.251759683486,-2042.47364874538
"48",-0.224287904331472,0.364318028910129,0.909840375497378,1.79558126895033,-0.777692796447846,-0.114209784454348,-0.0982041023537633,-0.359884099743175,0.170485946964131,-0.019951330229927,-0.0745097104246377,0.0922246649604127,1.35505546429167,-3.67361494255515,-0.063708098334258,-0.0661172601238393,-0.0900294942150291,-1.72050287419441,0.239834809986055,-0.229664522858245,0.521950214417035,0.567240741384663,14.5435560163358,-2042.80006046296
"49",-0.23877521186896,0.392282882037277,0.807205813180947,2.00630525929525,-1.01119092219497,-0.142640798383231,-0.114486223105966,-0.355337947771859,0.27274350651032,-0.00106028879524918,-0.0551881915253863,0.0933797120504491,1.30269497497182,-3.8305654163611,-0.0768332731117253,-0.0633201319702633,-0.0738864196665874,-1.67536907661598,0.18451589834068,-0.22199716318133,0.531891655093924,0.670713757228712,14.0986766886578,-2035.79506054732
"50",-0.32244283589533,0.419619575235093,1.13343640686924,1.92789990621574,-0.529324130210856,-0.102050533835586,-0.0750555880330495,-0.348975713795853,0.331366171268871,0.130145593194757,-0.0626947223952122,0.101602140808426,1.29880798617904,-4.44937717139844,-0.0699864339244257,-0.0672387165226433,-0.046664771424585,-1.66906516599759,0.218455260536362,-0.160499906299628,0.524272472032056,0.73520401897939,13.9865280356268,-2039.21704333317
"51",-0.181975520413264,0.402989207802976,1.26859405453175,1.86769508969845,-0.861858213032992,-0.133422717042712,-0.11674541711897,-0.361968523920433,0.279482347735123,-0.00875504637103068,-0.0608134566888459,0.0952355454867132,1.27339255897372,-4.30341779955643,-0.0620476521952751,-0.0606658174240089,-0.0793170799476503,-1.63486763147011,0.27572134675085,-0.294986198733182,0.529820503418545,0.633894608066314,13.7689910854462,-2039.22383998609
"52",-0.294430636121318,0.426847135689518,0.970056000590066,1.72062893030602,-0.832507255852985,-0.149748389004143,-0.051268608067822,-0.34941022286119,0.251411383817791,0.14912180969479,-0.0622961690145241,0.103296307976391,1.24150501637671,-4.40147717357982,-0.051863937990425,-0.061240553552546,-0.0566009758541512,-1.70514174389944,0.287201292267406,-0.0764643168749223,0.535366124754309,0.900192698130577,14.3264863931932,-2041.54297331107
"53",-0.245231446414037,0.442281029749008,1.16538439300218,1.89071363102458,-0.897456627813819,-0.0866117336361762,-0.0791359259516329,-0.363286051341995,0.221184035801739,0.00260638799017471,-0.0572182283765208,0.0849100472667402,1.28453027645276,-4.12313885376705,-0.0645001767706504,-0.0664920705889816,-0.0514714923918858,-1.66859274856817,0.255041651980449,-0.288795531881699,0.525721228125292,0.636385348783065,13.9860867144711,-2042.05791468086
"54",-0.274049737236932,0.397083995221992,0.968284736612588,1.89670044245982,-0.828938337318048,-0.0928100426033369,-0.0896203054893225,-0.365742825817059,0.19061121909505,0.00263467893428487,-0.0612933400536513,0.0909532822183368,1.29960231857035,-4.04957972537708,-0.0639260296236777,-0.0641029650660376,-0.0395265222597277,-1.65388741567899,0.230938954884349,-0.261352821658038,0.522147182337862,0.626683868065077,13.9670245831902,-2038.28526960624
"55",-0.326716823832781,0.427852987673886,1.3761005456689,1.91724144325349,-0.815221599499638,-0.0314368991014182,-0.132612940588795,-0.35828386817304,0.209528603981725,0.0679839457675858,-0.0565088343637845,0.0996898278201752,1.27587858251963,-4.33467420759686,-0.0690296016511777,-0.0652241424723399,-0.08423517226934,-1.64053487279701,0.140262508754643,-0.195885401188571,0.533199754371815,0.709488848415385,13.7582010537738,-2037.90347760333
"56",-0.196086484862677,0.423196483212418,1.17075208761322,2.25982029531945,-0.675500896198118,-0.102246264144835,-0.152732771666524,-0.352691059155411,0.162842478153384,0.12628202255296,-0.0660813828096194,0.0896708339285527,1.28425624060481,-4.2259920989448,-0.10238961687851,-0.0644504590640125,-0.0387259023959466,-1.64923939840311,0.168152748812054,-0.139618778618357,0.512185205901778,0.601687395762045,13.8501300328319,-2044.02971577111
"57",-0.326184949454298,0.39291871517444,0.92227112536557,1.70428397156828,-0.910094643917167,-0.0920655899315552,-0.064197166361713,-0.366191213308224,0.335403188581061,0.0495458856399667,-0.0520232184808172,0.0915966808670608,1.27346865073637,-3.87943948528685,-0.0487814362423425,-0.0615131134266326,-0.0664710994182082,-1.67450159675077,0.412323630144209,-0.206746818224954,0.557040736450144,0.467291570026745,14.1206977584559,-2040.6231708902
"58",-0.168327768586649,0.410252671403383,1.2341571376945,1.73627277875359,-0.709885281358132,-0.163470199306031,-0.132864770477837,-0.349287747267575,0.191477744834316,0.0778806485501537,-0.0683409914514855,0.093831280643009,1.36444513869622,-4.11866411542672,-0.0500826668217422,-0.0713007954157542,-0.0729723407327249,-1.69431849665757,0.333138458919105,-0.129649126522614,0.481861608919314,0.571548289164334,14.2474435841287,-2038.05499493232
"59",-0.178604513119772,0.418216642608774,0.963019127547094,1.87559621861017,-0.663466940373213,-0.157293710407546,-0.106774376001103,-0.352573280976364,0.195635717660388,0.0276579901148105,-0.0727890396957942,0.0915450104701471,1.29316874920856,-3.90514568833216,-0.0607330692769462,-0.0642189472784667,-0.0739217626726549,-1.74815961953093,0.221206246278955,-0.097522221203789,0.50946635712242,0.647819842264622,14.74452154866,-2039.3632665965
"60",-0.291189319832651,0.423752524947208,1.31879407677826,1.94994550670615,-0.854787988753796,-0.059813222031814,-0.0886752620958248,-0.370236279450223,0.282736184543836,0.0935046964005005,-0.0648901539917992,0.0946395455197168,1.27766671037522,-4.22683780852351,-0.0761543605328117,-0.0623021404146735,-0.066488060312723,-1.58283582298008,0.208772888685099,-0.259459551184452,0.529612974185337,0.557680283740265,13.2648879482444,-2039.95864121327
"61",-0.174174406650491,0.401423840709588,0.92293549355304,1.84950687819402,-0.881996327486165,-0.15842099618735,-0.100246223522626,-0.350024011159432,0.211946342734009,0.0768024250058733,-0.067750004736272,0.0918188078486373,1.27542301580274,-3.69229695556226,-0.0652515106791339,-0.0629557002486425,-0.083085886652829,-1.75004878228462,0.24789395570831,-0.140099884888889,0.542628445017522,0.478550753318791,14.7232480743676,-2035.86749706916
"62",-0.381808220391511,0.440990765028573,1.15573397441593,1.63687337660668,-0.838701895811478,-0.0631546669766673,-0.072014557725695,-0.355247439626362,0.330494923607986,0.0371598316888976,-0.05574570485268,0.102526426102307,1.21405433798944,-4.26524813161811,-0.0464648970678081,-0.0601458944187781,-0.0755250478786785,-1.63319464562742,0.303500277072122,-0.235766599071393,0.567672111230456,0.666430932267142,13.8062685580863,-2043.47789153853
"63",-0.24603578448133,0.384156074311466,1.0337029732542,1.53250510808443,-0.723744465122645,-0.0740057573497542,-0.140536183338973,-0.357698420820907,0.239524288822495,0.105938045263438,-0.0669165505260511,0.088969743151685,1.27030545908509,-3.98210411824784,-0.0360444955771095,-0.0611837725226984,-0.0573566586427777,-1.6972505393386,0.436296833961493,-0.237240146921515,0.547652361211345,0.516208701637185,14.2987453248774,-2040.43100825984
"64",-0.275238891111121,0.388615286946283,1.13327025682972,1.7043287118899,-0.873922968991143,-0.0452826110191377,-0.109723820205949,-0.348513251064775,0.240023962800434,0.105677190445202,-0.0651801590537863,0.0900798438616071,1.26310443079905,-3.84005386690088,-0.0428166379796596,-0.0606852429122415,-0.0864759918280437,-1.66773124265325,0.241062024394835,-0.220294880104682,0.558359635324113,0.455049896835915,14.0499665972874,-2036.97819733031
