"","sexrace","sexp","sexj","sexd","sexy","racej","race0","agerace","agep","agej","agey","prace","pj","p0","j0","dp","dj","d0","yrace","yp","yj","yd","y0","lp__"
"11",-0.261564302291357,0.372944702597859,1.03730038553041,-0.0310382949062176,0.481427991121316,-1.15984377025831,-0.117929198645397,-0.0906459905975479,-0.351669163329497,0.214551083497338,0.0684096432414693,-0.0726705137113003,0.1023244801211,1.3452528202914,-4.34627022848678,-0.0681013967244123,-0.0222593250026626,2.30525125519931,-0.152794958930555,0.537627486994572,0.536690420283531,-0.497013870890785,-0.629943201319084,63309.6644610549
"12",-0.209808467869271,0.401092936939798,1.30398779780495,-0.0229256018916425,0.579861624874313,-1.11112236386234,-0.119507440251444,-0.137007527543561,-0.356585030570185,0.28037375699702,0.138589029850565,-0.0679817955604329,0.0975591247462063,1.30527046158894,-4.30029721020099,-0.0642039958898358,-0.0731313686507424,2.28918561856919,-0.196030769919943,0.503756309169317,0.719040435875577,-0.474453908353041,-0.738073503963346,63315.3511126109
"13",-0.282938344565594,0.421366434952929,0.991335082703434,-0.0205620635192794,0.580570050741425,-0.624770617227832,-0.140751698796762,-0.0764451772993393,-0.35541811058343,0.241642954711878,0.143129819055995,-0.0625503838797084,0.0892813530381137,1.33683910774585,-4.3251804960056,-0.0702786865681983,-0.0358250753927784,2.30073736786078,-0.144440399600504,0.512224654406841,0.798122823373006,-0.510599197601789,-0.730413558585692,63314.1484388941
"14",-0.241364786103165,0.392129556544556,1.15533258351043,-0.0302876335255004,0.37624266136751,-1.01409567810731,-0.112654939614318,-0.0949302403459443,-0.356445478812221,0.328794827727634,0.0880913375611853,-0.0611063455269808,0.102486551042822,1.30927006245615,-4.09472308415892,-0.0656991316427576,-0.0794966061922946,2.29657749261008,-0.185939272980946,0.547300563316564,0.48142857963484,-0.467462246623333,-0.57999479686258,63317.0539888786
"15",-0.284582948928514,0.401665662718782,1.36532084026902,-0.0244876448520744,0.539820887454287,-0.61170719664088,-0.108938942042522,-0.0803629281341012,-0.348396477017635,0.21866666217813,0.149179814881356,-0.0621495998736773,0.0924974440161648,1.2601191477549,-4.49630291820267,-0.0606449360952,-0.0648724595154852,2.31401429347163,-0.148529914216712,0.544083643855684,0.750872338453028,-0.50831483679727,-0.772009196285508,63315.7103749608
"16",-0.319598049581986,0.403135354951693,1.28668688760884,-0.0329924345410867,0.579629159895474,-0.645077807669493,-0.100323472774657,-0.0564175543530683,-0.348929865463422,0.194078099124089,0.128059571118813,-0.0588419145742545,0.095242863860083,1.25991963118822,-4.28587248922789,-0.0597223326604326,-0.0665366364046371,2.30304864694864,-0.170768105411486,0.540745214297094,0.592969011541467,-0.500266769610273,-0.774301354372091,63318.0526303681
"17",-0.185714263274108,0.428194735228546,1.07132793345738,-0.0076847814918609,0.483647624984625,-0.972481872561775,-0.153938007185382,-0.134192102179736,-0.367563258509659,0.275254640733046,0.114053753839772,-0.0634960576470747,0.0954143468425807,1.24661840022947,-4.2943882070575,-0.0618830023493669,-0.0573366656293231,2.28591316259414,-0.215886560430319,0.532589418648369,0.767091011780528,-0.476156733370126,-0.682093032068503,63317.9884966902
"18",-0.186454990029117,0.425259834053613,1.50442961648507,-0.0264489419337269,0.497534337291562,-0.694137598580888,-0.195765189188653,-0.0978778369530225,-0.35321813854442,0.186492152681514,0.113475738900268,-0.0662870945019911,0.0900634942388724,1.21204312365572,-4.42732118746782,-0.0588830385464357,-0.0688581750737133,2.30731331022089,-0.206226973584289,0.561253879254307,0.633324660549042,-0.488832862574683,-0.684438236023046,63318.2905647181
"19",-0.176362559526572,0.429069668200195,1.14106575984588,-0.0202404649588388,0.51941370512112,-0.706817732740563,-0.177491055597581,-0.125683237311438,-0.373576257883539,0.17665870383463,0.140410603425236,-0.0626008557057525,0.10165131153212,1.2579542418234,-4.47185542958164,-0.0625196638426525,-0.0293664972903664,2.29390120296859,-0.154868761512862,0.54187439462786,0.626267705215587,-0.481180331653736,-0.704722057588913,63317.7382705543
"20",-0.277131010106432,0.399938230948033,1.20159939544788,-0.0201042635163518,0.426051895536575,-0.778606630298712,-0.181580095987516,-0.0544669465773659,-0.33502569946114,0.306055809171875,0.0892562862343012,-0.0647957445682544,0.089855673999591,1.2664877342224,-4.03027562662478,-0.0625027455002697,-0.10257464326064,2.29501781196032,-0.141288172033569,0.527322107986721,0.62944529432733,-0.495486774784317,-0.620835752930511,63315.8613492392
"21",-0.286498747463909,0.428127119065474,1.05884681956416,-0.0204511033134375,0.394422898765944,-0.95114537182164,-0.0898227951169514,-0.114014824031608,-0.34881351857374,0.335135844772888,0.140011638056154,-0.0607027499188885,0.10345396530941,1.28773066761583,-4.16719939327935,-0.0665108044365759,-0.0596978919061599,2.29080509273486,-0.140008360296023,0.514960916189986,0.465716856789518,-0.483586617716919,-0.607088141130199,63320.5485566694
"22",-0.175192071268788,0.402674359259225,1.40366806559802,-0.0277648483406551,0.464732792703345,-0.614501270274348,-0.170411758606404,-0.0503775862099172,-0.353445440146857,0.279254306624113,0.124418317383781,-0.0712258217326947,0.096171233793248,1.2648651318144,-4.13210929279814,-0.0628308003737247,-0.115255264368964,2.29691202127509,-0.188872166470033,0.540290693078552,0.532166066859458,-0.488600749406605,-0.629585280954124,63316.2446549334
"23",-0.148911912101391,0.404053276036579,1.14995676946944,-0.0211244297887013,0.454450505157301,-0.606273976123529,-0.249634096285591,-0.0602289400638708,-0.3517636849488,0.269137154530622,0.135662403432664,-0.0661165170880185,0.0864828763072451,1.26011068017639,-4.0633517504584,-0.0621927714380624,-0.0826976989803348,2.29932163926203,-0.223669938349995,0.539461532810668,0.62505581606773,-0.485466355042136,-0.656117007589796,63316.9291723738
"24",-0.363980529552022,0.43190458439641,1.03718492666805,-0.0195840932927589,0.48905869979892,-1.00963523830149,-0.0313086880828643,-0.116388747114976,-0.366845278462649,0.273500307358866,0.0781527480118528,-0.0635030260688507,0.0931911999124199,1.24696947652948,-3.98997217352987,-0.0607275014863776,-0.0680416051924942,2.30013202193443,-0.151006739762013,0.546262042288617,0.547358529688825,-0.49839923243755,-0.629615756806874,63320.2385279901
"25",-0.25262404859121,0.388431079472062,0.915942195601164,-0.0285492215368544,0.52170922965132,-0.666315145420456,-0.135429773105973,-0.139621202117749,-0.348149172823783,0.22800397987603,0.063241458104572,-0.0615154651513386,0.102048269754612,1.3400042575904,-3.88600420288814,-0.0664792090360928,-0.0790564911720786,2.30418731574297,-0.145760783765958,0.508661122245642,0.583582414081044,-0.490533286325004,-0.63875992605973,63319.2610227114
"26",-0.206024342454732,0.407713433778833,1.15532262565613,-0.023538222908508,0.453561035942135,-0.918066251562966,-0.161894385478221,-0.0518722551419992,-0.36234544520487,0.21124238364472,0.150079895535331,-0.064453129290758,0.0924355283220018,1.27671371460008,-4.11656153408565,-0.0632339323316425,-0.0822497788826705,2.2864852249147,-0.152628899350532,0.554080110524696,0.670609601526177,-0.4833280347783,-0.653697632327801,63318.2691319479
"27",-0.213355165894135,0.418252630711097,1.31454415501057,-0.0135495040470196,0.512253561795739,-1.10436804222684,-0.208698755796979,-0.0821842225369699,-0.368136602028076,0.249838181869028,0.166306960716883,-0.0623824264334021,0.0953023216815941,1.25664181096981,-4.24443513835478,-0.0613634227775073,-0.0698526497305078,2.29712078859525,-0.167722396297553,0.525656556154765,0.586883904634284,-0.486656001268656,-0.738086242950611,63316.0331359549
"28",-0.188232484402631,0.409153854527754,0.946236333842767,-0.0204229419838922,0.527906243460723,-0.985798145295762,-0.196590372633735,-0.10631663839598,-0.339809120996356,0.221825025596676,0.0938727684910182,-0.0643337126683522,0.0963343113927304,1.30914049949008,-3.58530456060655,-0.0679692012226959,-0.0916770919324076,2.29959429137944,-0.166973535829588,0.527373876846281,0.369102613627915,-0.479192609894238,-0.694547597241886,63318.2204927235
"29",-0.251299724674438,0.411906752538175,1.44965211828433,-0.0252546301379147,0.531586262541453,-0.891802406599962,-0.180753959404979,-0.0824549316145201,-0.359779475662287,0.256138192625799,0.131002857529842,-0.0668888511128172,0.0923831342520827,1.28414349667719,-4.16070189345039,-0.0631410668307976,-0.0835795642273116,2.30426353810037,-0.13594525761852,0.524152642791911,0.456859020064511,-0.493045559999048,-0.723483937738738,63322.1486808746
"30",-0.261347904163103,0.40433247497971,1.2658689395383,-0.000506630113068742,0.484008044742912,-0.711386218802715,-0.181121874285582,-0.0759039632870395,-0.356220304515369,0.312018999357472,0.149040506263067,-0.0554067673164951,0.0967699482917148,1.33151927379849,-4.28325366901038,-0.0671504458876053,-0.0829920024133766,2.27933575730971,-0.215327354640493,0.505523274528555,0.597842230693189,-0.485390416432645,-0.691885813977644,63319.8166862357
"31",-0.288030994060838,0.4267770584467,0.863634901740679,-0.0338610650497791,0.44278625244444,-0.947541512934777,-0.0246074965207647,-0.148039114507299,-0.358055914864569,0.181575800700169,0.0808806287762511,-0.0689193409623941,0.0928147837974706,1.21706097481556,-3.64625263442193,-0.058275352729262,-0.0693705740961233,2.30326323450249,-0.119292559909015,0.558744166240784,0.518393854892626,-0.490876872990581,-0.601307756970415,63316.8149789863
"32",-0.39176383505083,0.402827891726024,1.10098955671337,-0.0160899014004522,0.396643499671745,-0.709658940140859,0.0132062707123546,-0.101039322459599,-0.357074452557096,0.232265516780892,0.154596177730654,-0.0620990010753131,0.0924069613705454,1.2984890119209,-3.71716044121677,-0.0641261420001228,-0.102903241870989,2.29446066599594,-0.206609067411675,0.510700078651899,0.422700632737936,-0.488065681278667,-0.610700070956079,63319.7075822465
"33",-0.407503398147161,0.390408382097072,0.9568557543579,-0.019180464407754,0.451653211693779,-0.833404986308255,0.00750138010123272,-0.132963676578112,-0.359033129104022,0.2347666260011,0.0671182794019981,-0.0663690304932861,0.0989471817835427,1.3015618307552,-3.95093300886451,-0.0630532542249752,-0.0654411685090947,2.29224306756735,-0.117107737705843,0.532483729207145,0.54449342870691,-0.479159675508397,-0.564675333256579,63318.6170410644
"34",-0.133936113519147,0.433177917281843,1.14022396423763,-0.00937106390914035,0.448632993430937,-0.893930119195594,-0.214458733348933,-0.0653241907737802,-0.361895325151851,0.208412586098452,0.153671564116966,-0.052152649020402,0.0922505725658168,1.31808943978455,-3.91259791922955,-0.0675225746278418,-0.0866166801490404,2.2825987939208,-0.25321751878955,0.500402449060154,0.641998061958104,-0.48637190753028,-0.595305676801295,63313.3608523763
"35",-0.131039935100875,0.420630969585299,0.895190484387751,-0.0161692589944403,0.461156430777835,-0.870685585613874,-0.276591189696471,-0.0942633899441505,-0.352189383795764,0.222220100175149,0.0960464235278567,-0.0574372195904073,0.0865021307883755,1.31824764651463,-3.84323752052194,-0.0683232794103821,-0.0595549846069636,2.29016208066168,-0.17191743623428,0.512254184439106,0.629257411812766,-0.490467012014297,-0.605933939251033,63319.1577194382
"36",-0.311628917377255,0.39505493676558,1.27274700633346,-0.0311476676947982,0.518291501131921,-0.769431990492159,-0.0615446127584464,-0.0843685019496402,-0.36057126216928,0.224189127297378,0.142150009747261,-0.0633358426693583,0.102903415190522,1.30101728909059,-4.06280815459214,-0.0651007041846541,-0.0988062038885096,2.30365910799963,-0.214709523633484,0.540660555083399,0.530617928462263,-0.484989350030667,-0.7428321978998,63320.8928549081
"37",-0.238306405638497,0.422720162298854,0.854110586723312,-0.0080927277275761,0.493780770141377,-0.867914380300693,-0.158596660185097,-0.0889390079427541,-0.34872902767752,0.313867123481739,0.101513442219555,-0.0550103678905339,0.090789036433814,1.27233470510131,-3.77514934607188,-0.0657540814140228,-0.073779407515406,2.28651211837022,-0.204537376464383,0.532664061325714,0.507257050379364,-0.496985760259763,-0.703640041896204,63319.5794143509
"38",-0.266930438421618,0.412768052331277,1.29738128289962,-0.0129966429180093,0.448274495229665,-0.792460582891262,-0.117589568545325,-0.120194173909484,-0.371244848974991,0.279247468114862,0.119120447524321,-0.0615419104185508,0.0898603769390536,1.28327417388479,-4.07294708125311,-0.0630422293031435,-0.0901981840990298,2.28329935233815,-0.161707183361803,0.531937592307997,0.544342183638375,-0.491703147047803,-0.580869053022318,63319.9895418635
"39",-0.290809290030933,0.392757761139926,1.27022373278872,-0.0310068513207539,0.458857730082838,-0.872614172971948,-0.107418022538853,-0.0707269146871857,-0.360677381722482,0.213508742091757,0.102012146987159,-0.0666897559050514,0.0946063986770562,1.29310641149388,-4.07443818409846,-0.0639754309699148,-0.0821863446023298,2.29628546192125,-0.154621478644341,0.53761458165309,0.541224926371817,-0.484714972486877,-0.627590363659862,63324.0433665065
"40",-0.226423905953647,0.422972583188867,1.05040373909108,-0.0173511513967409,0.492278021421749,-0.770934017703426,-0.13704983947396,-0.13088908442445,-0.352072244765434,0.208400907389929,0.128034329473165,-0.0555059325245698,0.0974574277786925,1.2969505935042,-3.91938338069668,-0.0671399463927469,-0.0861209056222793,2.29617738286943,-0.191832833947302,0.514421795259502,0.553232563001292,-0.494590531098116,-0.680791636953502,63323.7994500412
"41",-0.154654563995354,0.405502431819881,0.970015525379457,-0.0173629923009465,0.480601976045508,-0.813133397461845,-0.238331535447681,-0.0767214198435075,-0.348951594918434,0.249508217175268,0.11899776147249,-0.070574926719973,0.0919814394298337,1.30678085691383,-4.29838083873261,-0.0658693770066892,-0.0401730546413844,2.29190056158249,-0.085897097222771,0.525935896665805,0.857277357123402,-0.485142964117358,-0.665585931729219,63320.8868521188
"42",-0.179963451740982,0.418829639860163,0.905564207902681,-0.0185686071024539,0.451756105481097,-0.81502610493184,-0.266789198217291,-0.0787982930421881,-0.34664197935928,0.263891975226518,0.107622740545446,-0.0604462690016796,0.0948285528892072,1.27870080501077,-4.33511296301128,-0.0639279665907083,-0.0418234185325172,2.28849368781655,-0.0588317165150704,0.509284352564556,0.896700030192241,-0.480206632026423,-0.630172398516268,63317.2619147583
"43",-0.203872577387632,0.407852237772291,1.05237474547689,-0.0268677114483609,0.327556515751483,-0.719672006475024,-0.190456686820192,-0.0747831468822558,-0.367798846007588,0.321248686827008,0.113780003769549,-0.066730450031912,0.10161663555937,1.29035391968783,-4.10633882289959,-0.0647130593094567,-0.063882851362419,2.30355670278165,-0.138102760600766,0.558780653352385,0.54542286554803,-0.502622442189289,-0.523858204651917,63314.8786337628
"44",-0.282898248934597,0.38737833737113,1.01912984324057,-0.0403111872598454,0.414830094355501,-0.803110503479718,-0.118103626636174,-0.10919720162647,-0.368205836391689,0.232308079807325,0.08934854939668,-0.0609289431203903,0.106437747594733,1.31102270098444,-4.01034293607996,-0.0626479469705339,-0.0648901103085507,2.31933246164975,-0.0858156897427129,0.504463653706724,0.505936525875587,-0.502862148141448,-0.592836743928373,63312.7668519202
"45",-0.244281253636094,0.404604596227044,1.06431552369088,-0.0485322184275324,0.418335575494847,-0.912150689564459,-0.148157793772973,-0.1459530941642,-0.353967661167128,0.189814448006778,0.126201582257179,-0.0622550957278591,0.0919766815417824,1.29491096568897,-3.81979261171331,-0.0641161129056424,-0.0708653872921782,2.32285391039496,-0.126953900354928,0.518063791855191,0.445973912986286,-0.501513344776302,-0.612696157909611,63317.6953320643
"46",-0.252513849075683,0.422328221521732,1.24204386892863,-0.039310868051883,0.437239459400378,-1.15106888184526,-0.112416934580829,-0.0965908048534263,-0.340693331298866,0.192297143974139,0.10965924458251,-0.0606793104060596,0.0900376601483498,1.28915568318556,-3.72715567455902,-0.0649245271336054,-0.113594456738246,2.31260445239959,-0.197290460911724,0.516227742562778,0.512813686585565,-0.485235110609855,-0.624147043404085,63317.3728713075
"47",-0.281576909929919,0.396763307517236,1.01918314611094,-0.0194097024298215,0.450444442829331,-1.17161897209544,-0.0810674521630144,-0.152647385748804,-0.349431549916071,0.271113901887849,0.111987304307766,-0.0527125002436046,0.0997438456881879,1.31143870729771,-4.00248710230457,-0.0650418720214882,-0.0434951356288885,2.28901031685884,-0.30051570397179,0.520945008674724,0.398750282854434,-0.46768236788231,-0.646256609545971,63308.8551281032
"48",-0.426677646021392,0.399509743266167,0.860718146842152,-0.0206453495876827,0.431485001478416,-0.916594064070935,-0.0327458433979391,-0.0747619390098126,-0.361046982122696,0.211482492279472,0.132565428093063,-0.0752247754340648,0.0931505359239004,1.28168743590053,-3.67845241173039,-0.0613095137949319,-0.0986932906393393,2.29822428694935,-0.0872158136112612,0.522695500807704,0.788625639862298,-0.510094114350801,-0.642787233303218,63307.2571871898
"49",-0.406314851380835,0.415811368522241,0.857956342497285,-0.0147315017451609,0.462319733787039,-0.782884176382094,-0.000991821181232899,-0.0849883878927043,-0.353536617390533,0.224889624499527,0.13996992333305,-0.0695426785294012,0.0936145816420363,1.29291700013801,-3.73417151629652,-0.065351634879258,-0.0844308263199326,2.30224595577684,-0.09979678035388,0.527213701686481,0.680627628568518,-0.507794446943444,-0.644831838045999,63316.5701123933
"50",-0.236155061727448,0.425182640666508,1.18541554965513,-0.0145723918789067,0.477769552629682,-0.885868150470209,-0.0620012873206052,-0.161201277800011,-0.360263014661475,0.284447859708016,0.0942246388967811,-0.0588344353683982,0.0974330846438953,1.28240274231583,-4.3587592930254,-0.0661129469132129,-0.0538557271591657,2.2788850873976,-0.270123564808824,0.541664243812551,0.563578053320274,-0.47122163854627,-0.633342165316166,63315.6056352737
"51",-0.340897578370759,0.410226680283113,0.899168998700167,-0.0266404131409263,0.48845113776916,-1.03233627721271,-0.0690557960741997,-0.103052890876152,-0.35930460347049,0.30050685834879,0.117396723348705,-0.0662628228602471,0.0939404773523522,1.24475576442251,-4.22554462358524,-0.0591231353872084,-0.048627220365308,2.29655011411979,-0.135856420853375,0.538682692978545,0.707853515068769,-0.484530177440578,-0.65747891963017,63318.6139655714
"52",-0.26671300206504,0.426090724352589,1.16247546792206,-0.0409450368089326,0.488700601721468,-0.558040730478396,-0.0527644048214786,-0.153057527431628,-0.348505035594869,0.179051588038692,0.0998280465869535,-0.0642731986649059,0.0961157270820357,1.29386466676308,-4.19826807929479,-0.0674733561184641,-0.0776652518214995,2.30855204566072,-0.230126194832327,0.533039143915977,0.662691497952879,-0.482838700720237,-0.636211023120703,63316.7822906122
"53",-0.249938654702361,0.414612618555404,0.975118847119338,-0.0255694573620735,0.45909521834139,-0.557146064353475,-0.0750812267648502,-0.119371496796943,-0.362695863835239,0.192584254926903,0.103764547365038,-0.0662665580003521,0.0990572144999457,1.27446499539628,-4.09732415375834,-0.0627699547920027,-0.0750803401699249,2.3000077899137,-0.191521129842154,0.530113669389199,0.722197010438146,-0.486147508733479,-0.64642785197628,63322.5642970599
"54",-0.238845886945424,0.410710946916434,0.963775735168297,-0.0301247767878855,0.473179033737845,-0.564544080614667,-0.083275848910445,-0.110886186000315,-0.363120198170052,0.219199939243567,0.104851606238001,-0.0656669869206654,0.0998808872152815,1.27748558301628,-4.07206057044094,-0.0619430249996841,-0.0717053185089635,2.29982028465897,-0.186058589133111,0.524804376539698,0.750373368293945,-0.486126007740751,-0.661017243918917,63321.2481548394
"55",-0.276406213004259,0.391117533603407,1.04980590019022,-0.0329822531278363,0.558306947281189,-0.507607119824227,-0.0800184807894615,-0.15078848698044,-0.362685263267322,0.287709574984063,0.10093941934222,-0.0755804261098103,0.0952596912975948,1.32695615649148,-4.16590334574454,-0.0670645012837087,-0.0708992122574619,2.3038224666617,-0.125401175344171,0.529119557497367,0.597481721815877,-0.481239902911841,-0.69861117171277,63316.3174867032
"56",-0.37002033619359,0.437257160689884,1.04047293714307,-0.0234675888493473,0.528961037444281,-1.03851532198051,-0.0791468224846002,-0.0739549079608848,-0.367761315362727,0.145160503143181,0.151332176753045,-0.0688466891340232,0.093544540788113,1.27009832118347,-3.95617009515478,-0.0619772075473176,-0.0681797313708681,2.3003745258583,-0.122161706715229,0.52121162804945,0.666945875713697,-0.489043757369523,-0.716078852688561,63315.8239696346
"57",-0.335891168097634,0.403780842943132,1.26897912622653,-0.0213171592524629,0.533720741755565,-0.853819017704588,-0.0908627800994316,-0.102481927755116,-0.344820738539458,0.209106982370872,0.0639163421343504,-0.0637535419310181,0.0938135665017001,1.28297828457132,-3.88439918777373,-0.065738549481097,-0.0973806957875675,2.28884371926485,-0.161911160986329,0.539481048494544,0.431376649659819,-0.476144850433558,-0.654141734257685,63318.3057778974
"58",-0.287739305076998,0.418288202006796,1.1523066325512,-0.0237806779934049,0.463880554372518,-0.785072188974463,-0.144994030588085,-0.069096273396526,-0.369357811252411,0.235261849819002,0.151960322154986,-0.059650710913583,0.0923135562334694,1.2717421181272,-4.00807477950202,-0.062174973996547,-0.0824708237805891,2.30328441070041,-0.182383806306036,0.541654047776732,0.599406079706065,-0.497268220597735,-0.6551279795777,63323.0601730205
"59",-0.224988292373696,0.410932853757815,1.12254698563142,-0.0137321430365623,0.49956891378566,-0.925189091419351,-0.0952346365665716,-0.152109753030825,-0.335645435660938,0.307174465455873,0.158984811221804,-0.0655216948092915,0.100642395203012,1.28842568209342,-4.15243807888398,-0.0647263197189087,-0.072304380405536,2.28641493731236,-0.157282043928633,0.516712911928178,0.491075643659075,-0.486692296412264,-0.660611852720614,63317.472917366
"60",-0.227339837326129,0.395212210688788,1.24373259925545,-0.0347143276094225,0.461071205094037,-0.667023942374826,-0.205193358379425,-0.027918668296673,-0.378445693411679,0.265975556627893,0.0748936353822528,-0.0571796089096947,0.0903816758793048,1.31803319986834,-4.27371710637908,-0.0650809429322863,-0.0688843130377623,2.30593486686885,-0.190233226116794,0.524242665371025,0.767064673580625,-0.492226377113053,-0.659423700300063,63314.9321412034
"61",-0.216462787257649,0.422741828864515,0.991532927150595,-0.0149116233025169,0.48921056984334,-0.962131488455691,-0.122834899560515,-0.154268088755725,-0.337825150015543,0.241193296081515,0.158566103554828,-0.0658165530547927,0.0928397834555382,1.25163477455067,-3.9738655689822,-0.0612957710568406,-0.0680195203721462,2.28455352321338,-0.15260157625881,0.535009799262809,0.549071364796526,-0.486372990514606,-0.658609670853031,63317.3664012308
"62",-0.237350642915511,0.414255251916075,0.810311004504068,-0.0234944526883368,0.524726432331584,-0.917991267326015,-0.0842504983611316,-0.0910947968550506,-0.347038353083935,0.237718215524282,0.12133598286577,-0.0825806065688229,0.103719802377977,1.26570455627739,-4.23810881145315,-0.0622813724016336,-0.0431531349257736,2.29585887977898,-0.132942319482867,0.54125424553778,0.771480353163071,-0.494554756117636,-0.705569083800041,63315.9728457272
"63",-0.276249289291773,0.383627252155177,1.26058964414666,-0.0211029262203228,0.614054191069985,-0.745683304372431,-0.153716049521473,-0.134219498142064,-0.370959433302152,0.231125804173005,0.11809568208936,-0.0577894356009443,0.0908516917578898,1.30502950238278,-3.78250085936169,-0.063033727949639,-0.110442220979646,2.29099298727545,-0.117783103956364,0.548203651678296,0.320674129487832,-0.477046495617511,-0.744440833517158,63313.6957417872
"64",-0.20629044556018,0.435273867978768,0.840859895964249,-0.0227208041214,0.353002325650828,-0.924561429186492,-0.174801551404025,-0.0543891998924253,-0.346904119075493,0.231159599077003,0.122187698800922,-0.0627657619817964,0.0970483213084608,1.29002858881154,-4.00994681275217,-0.0674128722850619,-0.0502084800842048,2.30380961533755,-0.214928248231177,0.511741448708942,0.759086787112564,-0.497643208907741,-0.604406936532112,63316.4844538052
