"","sexstudytime","sexhigher","sex0","schoolage","schoolstudytime","schoolabsences","school0","ageguardian","agehigher","ageromantic","ageabsences","age0","Medusex","Meduschool","MeduFedu","Medureason","Meduhigher","MeduG1","Fedufailures","Fedu0","reason0","guardian0","studytimereason","studytime0","failuresage","failuresguardian","failureshigher","failures0","higherstudytime","higher0","romanticsex","romanticabsences","romantic0","gooutage","goout0","Dalcsex","Dalcgoout","Dalcabsences","DalcG1","absencesreason","absencesguardian","absences0","G1school","G1studytime","G1higher","G1G2","G1G3","G10","G2reason","G2failures","G2G3","G20","G3failures","G3goout","G3absences","G30","lp__"
"11",-0.14894824027672,-0.922090611410017,-1.35837763030833,0.0353783077754679,-0.0514683267754885,-0.743033244433852,0.983940160997729,0.0456138810623509,-0.300598581304934,0.15004099796857,0.165500084167037,2.74064714456607,0.118268842570141,-0.468118042992344,0.268878015531641,0.0350880991056349,0.817612018340426,0.0600024387713199,-0.0893866501681917,0.130060955121117,0.361225252614635,-0.225699054839061,0.0651056550692895,0.224393980713259,0.0222500682482385,0.0594439424836604,-0.0369322077673895,0.95956000703196,0.128727922653446,2.55548906830206,-0.403170353970087,0.200376515380566,-3.01969072491544,0.0126456954811362,1.03407267531558,0.639226360234212,0.108470817419057,0.134659321724567,-0.0329785886825014,0.0106308896472273,0.00572291891892059,-1.16659364153682,-0.0746515486069245,0.0348152031654039,0.358293903161711,0.0787957907998134,0.123428301857599,2.30368649047578,0.0145977838589371,-0.0246392678962458,0.899033852943451,1.50713359584638,-0.299165358771231,-0.0647896418707772,-0.356200521595333,-8.66951808981134,63098.5658506712
"12",-0.245663973673861,-0.219821466254275,-1.15621093977083,-0.00534732298664469,-0.142862720919029,-0.752676239273168,1.27249452892411,0.0422734284804601,-0.152742545603461,0.16813724037952,0.138317972010224,2.76172544954946,0.116488228865854,-0.434556887623966,0.287515680219143,0.0453892818886465,0.619032875916737,0.0670478945096746,-0.0525457000169137,0.0353940124791479,0.255925806631734,-0.144464789625236,0.0928284306806611,0.377412176447255,0.0385005269033457,0.0314555555564904,-0.345653986186853,0.689677338726216,0.291305201254389,0.290414106670258,-0.7120571870639,0.264846298195759,-3.4481781692642,-0.00162941793105964,1.08171045815124,0.566282602064758,0.0759914106622448,0.129173112725079,-0.0411873250388552,0.0124917539478219,6.66020133796867e-05,-0.738884213025854,-0.123986807033463,0.0159296770000665,0.415376088192884,0.0820379063778698,0.24511719696669,2.30710629114049,0.012232801098774,-0.00897087774534158,0.795411797351881,1.45824179465051,-0.337749247763985,-0.0688362267888351,-0.327187881143883,-8.90745181395024,63094.4263532193
"13",-0.140324706995396,-0.243883839209208,-1.41557294406975,0.0194891054754119,-0.134778407107917,-0.72447319364865,0.437282288638014,0.0349442963727112,-0.23581146677772,0.175420242082255,0.13722049041116,2.76174588568165,0.202413587568467,-0.450639629322215,0.266198754945178,0.027657308563,0.713704822936111,0.0564930607586562,-0.0349940931936445,0.10034402674451,0.149156236995189,-0.132651375400023,0.145421169579558,0.272058501999166,0.0369331360462289,0.088860233017664,-0.0133862022874335,0.800947305416732,0.21702919128416,1.74359091703398,-0.550526504851958,0.249058808045885,-3.47640703501824,0.00284558498195021,1.07574297270495,0.565332773002286,0.0926110424674088,0.145697126917941,-0.0534553718802952,0.0037486448541484,0.00880920933126503,-0.703782126202386,-0.0321205924305061,0.0272861151673151,0.333663147501487,0.081032225162327,0.333308238445532,2.34902760819272,0.0199820116930284,-0.0253613449052361,0.622052497039401,1.48592656232815,-0.280765504694282,-0.0713191866159609,-0.39727022547417,-8.02086276732043,63092.9768591314
"14",-0.251834072787975,-0.750945457552353,-1.75581271072545,0.026882972985538,-0.0532443450472389,-0.718376280657932,1.11272400979983,0.0851071859203299,-0.293440577372619,0.164340033323875,0.137310179025746,2.74787938671929,0.19436561538505,-0.337680077536239,0.266865998537561,0.0585533083926104,0.645788038325572,0.0620478126172102,-0.0737438959833683,0.143445801898982,0.424397426189984,-0.775059665843629,0.0123695748293452,0.34400130110045,0.0220357937378461,-0.0359987558550227,-0.308570046217923,0.935746840844836,0.202704391196581,2.62144087211734,-0.608824849853553,0.196568266733735,-3.39438803947678,0.0101820662312493,1.12861723295844,0.815546029453005,0.0670414056398263,0.128330240701265,-0.0265618314720167,0.00478989551552193,0.00364598935392336,-0.741737712944875,-0.119905747168172,0.0223030149309705,0.458959071728653,0.0853070646823052,0.292428517775973,2.28272114401757,0.0138023074301548,-0.0409652822508468,0.778594913805053,1.44038528637082,-0.152376108196869,-0.115837283802727,-0.28622510593865,-9.0781817960713,63092.9894304245
"15",-0.254137433042295,-0.60077517141383,-1.81840218436905,0.0413492697734521,-0.141825414569738,-0.71325402506782,1.09558719817279,0.073950328786398,-0.26680072678559,0.0846615806652295,0.147602518133347,2.75467483933647,0.202099784346487,-0.439736747224217,0.253040021342266,0.0729659928412395,0.576669968939549,0.0709938595098029,-0.0932977621986335,0.173592584358552,0.360103403947834,-0.665179406117959,0.0328909717059319,0.325476967152329,0.0280525708002605,-0.0012002922958622,-0.460521352479272,0.975090440480934,0.274673761074818,2.1443941665097,-0.63307908559485,0.211182203825236,-1.98868838723606,0.00429379487485464,1.06170338791626,0.861092726123626,0.0827631117342638,0.132125171619057,-0.0263803016085225,0.00312789516091736,0.00799530977845042,-0.906754293868199,-0.0938408211254863,0.0161895026501422,0.435148747674715,0.0821723142716064,0.335587010516436,2.27536747449087,0.0126004971577472,-0.0418776295842076,0.701554887658713,1.45400245308643,-0.12687863826391,-0.035028739876468,-0.318334154172777,-8.88496166985169,63089.515123226
"16",-0.187188028369788,-0.882362576890139,-1.4258990444767,0.00902179679077078,-0.128714988879287,-0.772461071677746,1.13847871787134,0.030836493453598,-0.154799402887828,0.192076774853505,0.140873566294687,2.74992549077328,0.152427030661564,-0.446010859195921,0.286598172145255,0.0419203563832541,0.650229082888669,0.0436557458603266,-0.0441528299439853,0.0606247397494556,0.137501217809268,0.00184352877856015,0.0856686658248401,0.309204349638666,0.0376360437699514,0.0776471696267516,-0.249900573588026,0.80804472367813,0.257436557571194,0.719358054876901,-0.448281950911687,0.238113209749164,-3.78296937145889,0.00706523226266058,1.11850382520552,0.615817717981043,0.0735263304057557,0.139054806492215,-0.0652401777078176,0.01032438637538,0.00383769015786154,-0.793202553536772,-0.105958466093028,0.0214995537822334,0.405488730809182,0.0859241712869387,0.0839172573778533,2.41107864354837,0.0257396471726273,-0.0276198957832502,0.967833875282861,1.41834883902663,-0.283615474417399,-0.083333936447379,-0.329642423967749,-8.96699377359198,63099.3561918027
"17",-0.193515455763928,-0.797517069009266,-1.45016724176397,0.00817151551154672,-0.120176406797275,-0.776174085979371,1.18048155517418,0.031828993024008,-0.17788292315341,0.183461041639901,0.137709077190872,2.74607460042164,0.147731281922981,-0.474824398199017,0.290266111745307,0.0423705621087858,0.610478392177165,0.0431770308751676,-0.0335534883774173,0.0933622616134571,0.159691284929317,-0.0104301617896471,0.077975184250744,0.317863319920397,0.0354330480925825,0.0694139500423307,-0.198695677269474,0.832404873151413,0.230455379774059,0.577607755702158,-0.424796553250202,0.226517882054608,-3.68418211192023,0.00644060363869045,1.11161827004391,0.614389577602929,0.072072444555096,0.135433226333668,-0.0650861317566286,0.0114428183336753,0.00426820839553281,-0.7141589211842,-0.0981130368451745,0.0213154319633931,0.39752593515829,0.0865361806975468,0.0729218949280229,2.40178058926713,0.024435236260373,-0.027673652163665,0.978527159795172,1.41618422634974,-0.261063191308233,-0.0896841313676108,-0.330937584165963,-9.08366546944379,63100.9879384725
"18",-0.188221101031724,-0.620954593746864,-1.44635786263884,0.0144177035149787,-0.156244839256396,-0.753219393945095,1.04009039609471,0.0376250665743167,-0.19239665209074,0.176714085807738,0.132866608504571,2.7393826879673,0.139726607780899,-0.522171525518706,0.276651093139578,0.042159306859548,0.683562614901467,0.0473632643938207,-0.0245104975047684,0.0674317514282156,0.218948342054476,-0.111694654581421,0.0839182684334236,0.29128056373657,0.0369615651932503,0.0592122366495643,-0.0711241386878252,0.735858550566142,0.258209340513038,0.643714163361335,-0.317671760835961,0.21597430524489,-3.51605522966443,0.00751941365007321,1.11004437793458,0.639311320420812,0.0784034465423568,0.130232863219423,-0.0633633997827087,0.00915362860904444,0.000249626429540737,-0.651565437247358,-0.071729823774137,0.0223619529979261,0.384606252691053,0.0853618762105802,0.121889949169326,2.39045571994644,0.0193068648527698,-0.0331410093590396,0.911114028183749,1.43618880119419,-0.152399264494848,-0.0870101018252752,-0.291207788735608,-8.93310648845046,63100.6415512997
"19",-0.184792215689106,-0.415309528954143,-1.8249523498907,0.0412220201219405,-0.0126379711753779,-0.717911698218422,1.57481204132326,0.0648737507643879,-0.187295888434297,0.180150373059528,0.141717777604224,2.75481202552181,0.247979881470324,-0.486900593151669,0.248929835749109,0.0675820245665768,0.656345398530249,0.0618937504683845,-0.0762433024360472,0.223405274017874,0.221991595042368,-0.48294138458719,0.0868948842527492,0.33024585682822,0.0191082615182853,-0.0259572642638337,-0.349045468559229,0.909647703206567,0.0594812837224532,1.05703216903267,-0.684537704860572,0.280707962782372,-3.51494215884239,0.00796247809548789,1.04172541088421,0.767827522833061,0.096170820568371,0.132369146067963,-0.0381950775830158,0.0050947262172999,0.00977752668444505,-0.764382273940683,-0.135415148406305,0.0306966489983607,0.382543233431047,0.0791451197165288,0.23049989420288,2.30632575822154,0.0142566686737454,-0.0170576867948024,0.821283989777097,1.49881100292149,-0.405559969251768,-0.0568114940978243,-0.390689157657073,-8.81941855677411,63093.8544062225
"20",-0.204386759456988,-0.572137841752116,-1.02068652972051,0.00842326030570379,-0.209443432800377,-0.747957990913877,0.658868859673036,0.0299542990750007,-0.273215486676406,0.158669980401077,0.135324918164706,2.74682643335694,0.061308829963898,-0.388148984120774,0.287571249616589,0.0295452686601321,0.57965005472626,0.0497298250824437,-0.055215494234456,0.103268681022792,0.322291682716999,-0.0652804746369814,0.0757530376846938,0.234623137437799,0.044097140931825,0.112273419319421,-0.12545723075009,0.828042064109846,0.390637286765632,3.07300726209574,-0.463079255885793,0.149405792160244,-3.18753443455456,0.00557285312937734,0.979303817634603,0.539532266265287,0.11037851702099,0.138127714832338,-0.0476583325401137,0.00621059153718575,0.00474338739605204,-0.693121722596794,-0.0621927551448853,0.0151054680344915,0.316206547778906,0.0882837652625194,0.244400761264365,2.35483232458118,0.020775783358449,-0.0329824823447379,0.748857528386452,1.39644686183687,-0.129979478945407,-0.00964497885716739,-0.328216847414737,-8.51859502295094,63085.7221072394
"21",-0.255549979762878,-0.581067962756595,-1.9843640039151,0.0414074522236192,-0.0609766780925774,-0.76821545156271,1.54025101123733,0.0942133477982209,-0.231472498987387,0.176660513170247,0.141982593792805,2.75516049561768,0.272138147571255,-0.430315750671111,0.251309403528595,0.0580517964584566,0.7420001552358,0.0580444659679316,-0.0665211682589218,0.16600818740152,0.220939735412097,-0.933135022605673,0.10869804473741,0.330674458959452,0.013873590450218,-0.0473352343643392,-0.187627808081837,0.913974430203784,0.0430695901211054,1.11525111056379,-0.644027644048275,0.295427040749929,-3.61360351503723,0.0118948601102864,1.1329139914808,0.811349894123314,0.0682833285537275,0.137481766946568,-0.0340204744022804,0.0081412079882416,0.00484742982485312,-0.850947484814315,-0.134376548619875,0.0366933588903618,0.418049111605719,0.0794259251522965,0.190287500115389,2.311757186356,0.00947028414110453,-0.024981293969617,0.858994357546125,1.5089646720976,-0.358128819405246,-0.109514821524849,-0.348034132958714,-8.89728745743563,63090.1522155244
"22",-0.182501706898819,-0.374495118209138,-1.88197595916328,0.0163841969424283,-0.181648318478738,-0.701003237456827,0.612390948867043,0.0437588356216964,-0.174136892904286,0.13858123797771,0.134381941528022,2.74337673494838,0.237739084668654,-0.416715507642819,0.273690426209762,0.0377922706910518,0.613265756253035,0.0588160745418909,-0.0704567181869366,0.134216242162153,0.300976921169715,-0.237954708283469,0.0834898426817509,0.323535649657695,0.0466076257597254,0.0493806599983548,-0.478547065950282,0.897207324342674,0.295778863934126,1.87001736943961,-0.410468917176589,0.17751581923374,-2.97528198676596,0.00390982361429571,1.08736245894945,0.777028225714373,0.10037502834021,0.144729178217343,-0.0550314563964241,0.00586528019693992,0.00461282815392622,-0.665973609999564,-0.0615725134914241,0.0165250345207918,0.295352232602437,0.084359141602428,0.125077987388371,2.33957516989286,0.0164711246352314,-0.0367567315022567,0.823461389707206,1.44710900528233,-0.145627471198341,-0.122860444952069,-0.326068823898585,-7.93784525145225,63103.2830873563
"23",-0.182603160313568,-0.690996113164041,-1.84178559785002,0.015905972083685,-0.142041322811943,-0.665423798387573,1.05581892021967,0.0683178892157604,-0.12037642636097,0.0749476884996196,0.154486233544234,2.72339771300815,0.234311397651768,-0.384020261451385,0.25075629267634,0.0723271755710272,0.606219157400426,0.0606345118958591,-0.0439490529019289,0.208844923902624,0.265124911242914,-0.611681861886196,0.0581651732139715,0.293738208318528,0.0115972495817718,0.0581407051443458,-0.256298613176499,0.871827881786847,0.148876592319506,-0.158011835800539,-0.713167191980092,0.253952955019438,-1.92031986920431,0.0221889107485312,1.07616756890683,0.878358605321013,0.0906919556766547,0.117111687994611,-0.0583441456483167,0.00752121909638448,0.00219450800310511,-0.961192359024944,-0.0941551364236355,0.0295253135459712,0.398664759646193,0.0809799444727445,0.260570690282056,2.34053445219083,0.0154465199300741,-0.0321532436406807,0.680481709948022,1.48038263753243,-0.193522177785235,-0.0825224529682079,-0.376669783117544,-7.80515563899503,63089.6287549647
"24",-0.177815481744742,-0.647655428472233,-1.72233219058974,0.0134693833967083,-0.182210006534965,-0.758611283293029,1.07465290096006,0.0672786448205807,-0.195563183948659,0.123536423976413,0.134889131496059,2.73609459197336,0.255304759910125,-0.412526276505505,0.24460321363089,0.0529408884800091,0.642446598337232,0.0589499727637867,-0.0357094113034022,0.224290728508264,0.13278394230047,-0.545334494113507,0.0689202983308416,0.415196016025551,0.0380757143779188,0.042991241875652,0.00128751459356293,0.931363862507061,0.115685081583639,0.161205807302138,-0.365993031014175,0.250891445180817,-2.56292810501114,0.0117876022252105,1.02749429871026,0.669607398904564,0.0761959266329701,0.127348805681539,-0.0684957371249258,0.00747081826499392,0.00330904423655161,-0.684788315200443,-0.114676250174849,0.0225113820240373,0.442676192479202,0.0861704853173875,0.249487800121963,2.36135660790445,0.0314018035183245,-0.047284046835134,0.687815384279173,1.40535950265202,-0.175493797667366,-0.0491788768363395,-0.330916605210426,-7.85050254642207,63086.4105852956
"25",-0.242787531376343,-0.709236378576125,-1.61740766428433,0.054785164741213,-0.175670471140385,-0.716488538007517,0.699002988901331,0.0801493285803909,-0.248311113863092,0.119395356195345,0.152817970981334,2.72275596682666,0.238675183649751,-0.376005337332565,0.25782973206252,0.000224070945662135,0.660368648273858,0.0562172654714482,-0.0883012630028158,0.186349525333451,0.37317600610034,-0.742383224909049,0.116087062658591,0.610084763007335,0.0599218082606578,-0.00485212383011659,-0.192658135950549,1.06259450269685,0.122572385590448,1.9954502031578,-0.549498689677101,0.227058670685854,-2.36948900810092,0.00398658915287986,1.07512365354149,0.670072030394608,0.089746442552239,0.121658567808194,-0.0462340424650219,0.0063478791102386,-0.00037037208961499,-0.974528344459193,-0.0660889824267777,0.0093583769336503,0.395383158042086,0.0860540825101357,0.169249906400197,2.33454007397724,0.0112829627730102,-0.0423905343983808,0.839689928108217,1.4064824757407,-0.170106437238354,-0.0673304651129201,-0.345272134216806,-8.63969070066437,63086.7900306349
"26",-0.200491947261245,-0.507022712274035,-1.7625335505495,0.045062508267415,-0.0623657376159637,-0.709123526905672,1.02086132928254,0.0610996230204153,-0.226282125612852,0.105616276246137,0.148090854646716,2.73606903038046,0.262109387811713,-0.343937226660566,0.271182617680342,0.0251573482205102,0.696175917185921,0.0544488961501242,-0.0507291768446087,0.127116726495957,0.397671838957652,-0.442263907459194,0.069091828547586,0.340429137693777,0.0371825032781908,-0.00422958845187341,-0.114395154302857,0.817052973295101,0.226959364640836,1.76108926179478,-0.483062148826073,0.263498048509291,-2.58572571999062,0.00965745571076049,1.05983401419903,0.688444331065186,0.0981015181516734,0.147275488888358,-0.0512906108736229,0.0107334350514794,0.00510863900831471,-0.905261424591391,-0.103357016758472,0.0197665459146738,0.350835596949023,0.0831203958711287,0.131992169440609,2.34914762131511,0.0118272292349065,-0.0420230320712397,0.779994425593588,1.46556950508457,0.00234217434150217,-0.0884151821880862,-0.381811092475259,-7.73269712690085,63093.4292416161
