"","ageb","aged","agef","agei","agek","age0","b0","cage","cd","ck","c0","db","d0","e0","fd","fe","f0","gage","gb","gd","gf","gh","gi","gj","gk","gn","go","glabel","g0","hage","hb","hc","hd","he","hf","hi","hk","h0","id","i0","ji","jk","j0","kd","ke","kf","ki","k0","ld","lf","lj","lo","llabel","l0","mc","md","mf","mg","mj","mk","ml","mp","mlabel","nc","ne","nf","ni","nj","nk","nlabel","n0","on","o0","page","pb","pc","pg","ph","pi","pk","po","plabel","p0","labelage","labelc","labeld","labelf","labelh","labeli","label0","lp__"
"71",-1.03142903868146,-1.37919392856051,-0.114851486051471,1.17938893953909,0.60572501925517,-1.00007350932101,0.916849353865102,-1.88702587304973,1.37252882185256,0.360946053420146,1.81285880385103,-1.34030514208835,-0.110539585761497,1.66575965476417,-0.144266892501217,0.478702346431564,0.395415027689755,1.83545582410745,-1.85370695150399,-1.7294168082527,-0.0936625115048871,0.877100818445157,-0.0480785680652059,0.679634510549264,-0.700373758004636,1.79190433369274,1.36856229541269,1.83064184221392,1.69369441203606,-1.63141965586215,-1.68361229039187,0.106790277285916,0.914820433906779,-1.38101989655192,-1.40194089595507,1.22319370140915,-1.40165711324208,-0.41815073896834,-0.239928127929284,1.72722947993972,-1.60030610999035,0.0665481089832881,1.13399119357995,1.44313444727606,0.255812991829229,0.418509473698456,-1.96176435985884,-1.27911207886384,-0.856973708187675,0.0152934571758443,0.00253200328236776,1.6954387307579,-1.01812317050067,-0.426862130819055,-2.54663779034776,-0.576674903939247,0.0822904819091733,-0.200611064063054,0.028642568968054,-0.998654098933132,-0.778797026201647,-0.934291243085135,0.56355849359579,1.17144808177403,-0.373885969672052,0.64446205761593,1.49896906487523,1.12032621933573,1.14192193078166,-1.78513440106552,-1.02243255037674,0.468069467430952,1.09632141418601,-0.91407569425383,0.601035283473172,1.19002051518156,-1.6128287145385,0.61030252029177,1.63049586830012,-0.0963824283377162,0.657655928715162,0.241692990160794,0.249119941021754,1.45842783543032,1.01751926395028,1.69935194564725,-0.965178888489089,-0.478885509914802,0.516042117092019,-1.98851116997,-6695722.43296262
"72",-1.03126383596244,-1.37925119393292,-0.114401878573717,1.17927509394339,0.605732745015898,-1.00004035445598,0.916891941755529,-1.88701598999382,1.37247246717909,0.360975622410334,1.81288782997152,-1.34026015805648,-0.110523175197471,1.66574919647176,-0.144266740592902,0.478316650365782,0.395468190251293,1.83550193500709,-1.85367238182362,-1.72942264600962,-0.093630085252661,0.877110532014924,-0.0480859260185685,0.679636737821462,-0.700363467653874,1.79188460144431,1.36857394618993,1.8306423911644,1.69367196538484,-1.6314271283664,-1.68361014051582,0.106768906847444,0.914822111070377,-1.38101340725663,-1.40192306923672,1.22320614475466,-1.40165832896061,-0.418135998442432,-0.239942882473826,1.72722223757414,-1.60020380401493,0.0665529576499766,1.13398286561937,1.44296445259733,0.255805064018829,0.417575957576528,-1.96174432936558,-1.27910524046097,-0.856653393798444,0.0155394753257361,0.00252764923128793,1.69525407095485,-1.0180802287982,-0.426677418265783,-2.54616482114821,-0.576649294271989,0.08198096743697,-0.200618638198527,0.0287073824711839,-0.998504274434694,-0.778175974332962,-0.934290076298623,0.563556916170514,1.17144769812033,-0.373913394863429,0.644461861394265,1.49899291870458,1.12031055466241,1.14189245790767,-1.7851133797308,-1.02243177064925,0.468079561334581,1.09633441478974,-0.914070566163899,0.601074607137917,1.1900190493893,-1.61279460224348,0.610291746500349,1.63047139964366,-0.096367281424127,0.657648306288155,0.241704151546406,0.249118962068096,1.45841352997635,1.01748872269971,1.69936038481095,-0.965150039141577,-0.478880721511854,0.516034287827537,-1.9885176173366,-6688992.4796089
"73",-1.02683914665948,-1.37939799595959,-0.101720905160557,1.17707891275154,0.599865547078523,-0.999537465109808,0.918132212646137,-1.88669111078442,1.37129431454211,0.360916633752876,1.81249421758229,-1.33833654083502,-0.110836293954164,1.66556116028109,-0.142946742442952,0.468808614920893,0.397105921339161,1.83569928466435,-1.85291707747938,-1.72934225823872,-0.092320983688264,0.877108755664832,-0.0480245791882659,0.679360098459202,-0.69996342493513,1.79173111232042,1.36854787696701,1.83075048842151,1.69373148641323,-1.63110961919447,-1.68360129798794,0.106822277511074,0.914739721801726,-1.38101391383955,-1.40116344042503,1.22306478815688,-1.40164020096958,-0.41826120784996,-0.239773972108301,1.72703007573579,-1.59691159845917,0.0676837144415797,1.13426220363781,1.43876285890413,0.254884525373495,0.395758576929308,-1.96089738313858,-1.27852518475764,-0.84777280280377,0.0180494149357376,0.00254735112269662,1.69127365506539,-1.0169034143608,-0.421601786717397,-2.54753136325234,-0.576534034423118,0.074474094073178,-0.200570956248051,0.0290644505654783,-0.994861412355783,-0.763351479544807,-0.934175246111449,0.56351729417423,1.17148798815778,-0.374244611596051,0.644873668284764,1.49904052567793,1.12012866026535,1.14196951258852,-1.78512474066942,-1.02252396692012,0.467921090676474,1.09607118716491,-0.913940015136987,0.601476796918816,1.18941365282637,-1.6127392498171,0.610206021572032,1.62974546449531,-0.0961782167826657,0.657733374667829,0.241734422702121,0.249250410656345,1.45843577363107,1.01715666083115,1.69924405791296,-0.964576425933861,-0.47891650446759,0.516027234152692,-1.98841925919177,-6532622.27061406
"74",-1.02682198943905,-1.37940004096404,-0.101654937429226,1.17706606150177,0.599805350638752,-0.999540738188518,0.91813489001295,-1.88669697688277,1.37129466958144,0.360913578643368,1.81248971668936,-1.33833573549499,-0.110845250463033,1.66554880096824,-0.142907220666587,0.468760480999546,0.397109176826244,1.83570531545231,-1.85291314011571,-1.72934737998634,-0.0923164575108662,0.87710433532358,-0.0480146263511508,0.679365608523801,-0.699962834984923,1.7917316630867,1.36854997009968,1.83075478668113,1.69373222253374,-1.63110624837023,-1.68360235768429,0.106817901088918,0.914729739782429,-1.38102521319672,-1.40116016648573,1.22306017637926,-1.40164072902259,-0.418277784554811,-0.23977540347388,1.72702216576235,-1.59689725960508,0.0677017125080156,1.13427294055841,1.43874827523836,0.254871468616118,0.395699299885628,-1.96089407872898,-1.27853575172553,-0.847735026195487,0.0180388897216799,0.00255352000354983,1.69125791041499,-1.01689866916255,-0.421578482931819,-2.54918211389149,-0.576528460635185,0.0744576486438038,-0.200567116386965,0.0291481575083049,-0.9948292493453,-0.763284400497832,-0.934182882012638,0.563515866399684,1.17148909846213,-0.374240930309442,0.644873058807847,1.49904784749964,1.12013754169196,1.14194817656173,-1.78512855118159,-1.02252296656676,0.467924880487554,1.09606411734645,-0.913941103902768,0.601471962687361,1.18941270961198,-1.61274189771232,0.610205344269308,1.62975067831536,-0.0961841738358166,0.657733171397417,0.241727377125765,0.249255174913867,1.45843064852001,1.01715232097784,1.6992370549672,-0.964572513496071,-0.478912672624311,0.51602938702039,-1.98842004497903,-6531991.95198855
"75",-1.02680085375669,-1.37939221613566,-0.101599322061615,1.17705587789075,0.59983486297963,-0.999547744582265,0.918124524867835,-1.88670084282121,1.37129201352643,0.360905475632871,1.81247571098129,-1.33832666118215,-0.110853025297617,1.66554971248519,-0.142791490051266,0.468713711990361,0.397122346513318,1.83570866852221,-1.85290257858112,-1.72934467683208,-0.0923096978950671,0.877105581981348,-0.0480187061819399,0.679371439784427,-0.699966261059605,1.79171967477051,1.36855903977954,1.83075945656688,1.69373554572149,-1.63110817111172,-1.68360281004889,0.106820475719751,0.914731910630935,-1.38103015434871,-1.40115236750548,1.22306843393067,-1.40165531965134,-0.418269446683783,-0.239774499207067,1.72702560618488,-1.59688806177701,0.0675239982737827,1.13427977052254,1.43871728998185,0.254872500331992,0.395662673526076,-1.96088533692052,-1.27854366151663,-0.847684828614979,0.0180244107185368,0.00253239115933954,1.69124889605744,-1.0168926676615,-0.421553068779261,-2.54834862366908,-0.576515546588418,0.0744297196528429,-0.200569975766461,0.0290612294220819,-0.994811797145545,-0.763205936990623,-0.934196705089851,0.56351719604801,1.1714897672509,-0.374237797731133,0.644873510957709,1.49903991796943,1.12013208363645,1.14195976222651,-1.78511804598063,-1.02251128737315,0.467926619497398,1.09606111725349,-0.913924499075675,0.601478668422794,1.18940987867767,-1.61273885210929,0.610208716398699,1.62973573601088,-0.0961905993592686,0.657739364739206,0.241720109521667,0.249254908577871,1.45843307511065,1.01714098765216,1.69923746104524,-0.964565491831076,-0.478912892449879,0.516022221579346,-1.98841766623148,-6531322.07833979
"76",-1.02603446334058,-1.37939939600618,-0.0991641650134231,1.17667450948238,0.599147549312434,-0.999455621396764,0.918274566267717,-1.88659221197814,1.37107783303363,0.360907387992705,1.81246929694508,-1.3380142679356,-0.110927189277345,1.66554885147409,-0.142789626250336,0.467135939176475,0.397463718100789,1.8357605368919,-1.85277603344738,-1.72932114181721,-0.0920854345648453,0.877125166583793,-0.0479662131377809,0.67929589150866,-0.699999300740982,1.79169752171117,1.36851278771436,1.8307824131201,1.69371796584262,-1.63104286733615,-1.6835985271083,0.106806696342003,0.914724573551187,-1.38103769517263,-1.40107017825993,1.22302635199984,-1.40158174126028,-0.418319621650267,-0.23977258456464,1.72702331778065,-1.59631042639498,0.067731283928197,1.13431012233687,1.43803066785083,0.254748336518858,0.39388573724508,-1.96072209179574,-1.27852019358509,-0.846220482405682,0.0181178376860421,0.00253359364112065,1.69055098735997,-1.01670137496363,-0.420727522492406,-2.54619628140473,-0.576473144955387,0.0738261384693081,-0.200542156587539,0.0292613765686734,-0.994136487473969,-0.760933594582292,-0.934093562450697,0.56351439855118,1.17148600823488,-0.37427674380031,0.645099816924517,1.49898844648962,1.12013219061391,1.14198869612723,-1.78513419708877,-1.02250238267024,0.467860806245436,1.09601525900021,-0.913953771646708,0.601617062201605,1.18940296305314,-1.61271283809727,0.610240918387348,1.62966250000477,-0.0961553743914375,0.657718780486987,0.241729001950487,0.249264288208487,1.45844737503673,1.01713764650949,1.69924599440838,-0.964530221372919,-0.478939238370723,0.516032796387167,-1.98837082077245,-6508824.56976418
"77",-1.02565969469519,-1.37939103044536,-0.0980594479763203,1.17650977401668,0.598748650399876,-0.999418597929382,0.918376068140603,-1.88655326759823,1.37099190153174,0.360900980038834,1.81246559894262,-1.33785974401956,-0.110952205255249,1.66554653525648,-0.142566385075412,0.466469514905632,0.397623410592944,1.83573109584291,-1.85271506714371,-1.72923021117896,-0.0919836453146616,0.877120903907886,-0.0479467617370526,0.67926010010164,-0.699954990304771,1.79170983235043,1.36852357700651,1.83081004556752,1.69367748476534,-1.63101567541,-1.68359090031166,0.106810394168898,0.914738321448145,-1.38107942579744,-1.40100454623411,1.22301367108425,-1.40156870961889,-0.41832448654422,-0.239724425046889,1.72704433069207,-1.59610457855509,0.0675511511633955,1.1343099278592,1.43769924431079,0.254715001340609,0.393215442311857,-1.96065316634794,-1.27850651792609,-0.845588015175063,0.0181330392037038,0.00253004755538512,1.69030544796384,-1.01659896471674,-0.420376385691796,-2.54872575214675,-0.576470636797655,0.0735609241236682,-0.200537187130159,0.0292038909437628,-0.993861130764762,-0.759875135897644,-0.934045984837,0.563514747267313,1.17145543271625,-0.374224039233016,0.64518124142186,1.49902595276737,1.1201479981484,1.14200374620491,-1.78513165149286,-1.02248520943048,0.467793572333038,1.09602519067935,-0.913936913220159,0.60164963729659,1.18936120456898,-1.61267992251196,0.610234746653705,1.62961711796096,-0.0961712208075731,0.657729318932299,0.241727743126103,0.24927248970924,1.45844968546284,1.01712773770074,1.69928515710409,-0.964437868680673,-0.478967034306222,0.516045772286289,-1.98836204214865,-6498891.48632014
"78",-1.01222131348083,-1.37986603925176,-0.0516005274249839,1.17008955984984,0.588593279922095,-0.997680350594811,0.921926003747387,-1.88527111748592,1.3680429673042,0.361137805124123,1.81195255798042,-1.33221778492494,-0.111901087398747,1.66489887789686,-0.138365758958409,0.437734137504553,0.403945593058118,1.83631119070788,-1.85062417863424,-1.72871210306727,-0.0875014777837841,0.87701841010502,-0.0477693600007033,0.677977095816672,-0.699477607117355,1.79170622778833,1.36792452572087,1.83080289096677,1.69344660619496,-1.63081358205133,-1.68302883321548,0.106816316114365,0.914491075254394,-1.3810157019905,-1.39864490033637,1.222694532535,-1.40094856168041,-0.418364455102226,-0.239481059986926,1.72655196045118,-1.58617934450383,0.0690056395620955,1.13469659346201,1.42473264864018,0.251716414575061,0.36751811388433,-1.95806124602404,-1.27756588476267,-0.819277956920181,0.0187458361172655,0.00248272661253085,1.67803785562971,-1.01319881173319,-0.405686903281837,-2.54666344697423,-0.575582334394937,0.0642031490029795,-0.200563085219726,0.0293836006947043,-0.983172235004329,-0.715452815281603,-0.933811349545675,0.563571724075066,1.17176753384413,-0.37477772266649,0.648292422894282,1.49954122818928,1.11984124895461,1.14241108874394,-1.78489745280034,-1.02219540526295,0.467689722093426,1.09560252562219,-0.913086851213494,0.602995967951552,1.18794022675742,-1.61264072334887,0.610276072928714,1.62679709376837,-0.095400661681371,0.657995650005984,0.241787186732938,0.24917415980777,1.45876230970571,1.01696855961183,1.69914989550252,-0.962627770690928,-0.47902116542559,0.515656597518421,-1.98847244895354,-6092382.41510416
"79",-1.01212000439491,-1.37988557242832,-0.0513208413452453,1.17002057802559,0.588647602192504,-0.997685722634314,0.921947208557224,-1.88525642765764,1.36802067642099,0.361141722156274,1.81195000801724,-1.33216766557538,-0.111902484511793,1.6648873551105,-0.138352520648915,0.437543032581993,0.403969830498632,1.83632371224702,-1.85061149065388,-1.72870777770881,-0.0874678226217065,0.877021903301387,-0.047785163765479,0.67797855199541,-0.699484765117369,1.7916963769475,1.36791093350946,1.83080380856792,1.69343690628753,-1.6307987371988,-1.68304213355721,0.10681120693738,0.914499134884023,-1.38101019850009,-1.39859475978351,1.22268888927275,-1.40092744016156,-0.418365817392192,-0.239491825510614,1.72654161320405,-1.58611769483247,0.069020650358537,1.13468521164977,1.42468142987103,0.251680715585787,0.367429816751398,-1.95804854399542,-1.27756637682662,-0.819117137408052,0.0187674593941472,0.00250552988918125,1.67796700633757,-1.01316332453324,-0.405614590434168,-2.54761698348031,-0.575584205919917,0.0641664414683552,-0.200550234999306,0.0293237605369411,-0.983116726803224,-0.71516544653688,-0.933812882356384,0.563585607175496,1.17177600887417,-0.37478488152227,0.648311011552456,1.49953802178652,1.11984178411164,1.14240433845366,-1.78491407398082,-1.02217780323543,0.467695175817244,1.09560071576822,-0.913103094497451,0.603011503333373,1.18794880609342,-1.61263869775615,0.610275765778408,1.62678342060434,-0.0953754764917483,0.658003639521228,0.241794515515554,0.249173425260391,1.45874970039174,1.01695059904424,1.69914774580025,-0.962614861381209,-0.479028760659747,0.515646920017636,-1.98847494302279,-6089899.55832611
"80",-1.01192825551077,-1.37990086150552,-0.0506612185984675,1.16993765964641,0.588457439395286,-0.997650324676729,0.922019619490259,-1.88523440187396,1.36797589301601,0.361122593597359,1.81194024692865,-1.33210324333266,-0.111950296770047,1.66486910255271,-0.138118551232647,0.437182207765556,0.404050780270874,1.8363437078746,-1.85055200904811,-1.72869786185599,-0.0874015628597872,0.877028072020768,-0.0477589953102252,0.677968187577339,-0.699479598363261,1.7916917757527,1.3679027537567,1.83080617277657,1.69343614595826,-1.63079097632675,-1.68302828614897,0.106817780482283,0.91449740466578,-1.38098160679782,-1.39853641914691,1.22267261402961,-1.40089890087625,-0.418390815724945,-0.239492759197079,1.72654121737941,-1.5859566078477,0.0691758849879928,1.13470297721728,1.42451683133481,0.251645702806291,0.367287193409943,-1.95799015972536,-1.27751759527623,-0.818771784199606,0.0187533098269524,0.00255143871206016,1.67779216385155,-1.01308618406988,-0.405421996128493,-2.54714153377759,-0.575556239816608,0.064102235091424,-0.200559483699704,0.0295007540016291,-0.98300734190961,-0.714585518435981,-0.93384850008539,0.563580017427816,1.17177578518613,-0.374776397512773,0.648367234185793,1.49956741499637,1.11983244287546,1.14232700884926,-1.78490471582432,-1.02217174571949,0.467683842786726,1.09560615323052,-0.913112198656498,0.60304045364228,1.1878649495445,-1.61263799831208,0.610278457962652,1.62675004272278,-0.0953834629718193,0.657965567485864,0.241773539412362,0.249135868263281,1.4587362711062,1.01695096766784,1.69916116286643,-0.962596153809064,-0.479030557668726,0.515641014822547,-1.9884571114794,-6084588.79591417
"81",-1.01190359367129,-1.37990135594111,-0.0506118051762294,1.16992020530088,0.588422302646003,-0.997649204831817,0.92203822425198,-1.88522137477146,1.36796746346992,0.361109847176618,1.81194600135101,-1.33210487926794,-0.111943197520557,1.66486047604587,-0.138105741619499,0.437143192242188,0.404059323073947,1.8363347126385,-1.85055093776781,-1.72870114296407,-0.0873875905562154,0.877022997836903,-0.0477634376618931,0.677958219356941,-0.69948592970665,1.79168528969569,1.36790312625845,1.83080284060355,1.69344620559165,-1.63078614166893,-1.68302057513816,0.106823526210624,0.914491112108374,-1.38098256184059,-1.39853031671771,1.22267749326744,-1.40089933647249,-0.41839013849385,-0.239499163036499,1.72654041206826,-1.58594419416151,0.0690351590505113,1.13470167615382,1.42449133690402,0.251644059011657,0.367250364606756,-1.9579934366821,-1.27752247838248,-0.818739680049274,0.0187198091225375,0.002499109441181,1.67777950756471,-1.01308758896535,-0.40540058370234,-2.54803918740228,-0.575558017025818,0.064092308614101,-0.200556498237999,0.029548268331047,-0.982992527363417,-0.714513918371393,-0.933860074375552,0.563584150007271,1.17177729697091,-0.374791453621327,0.648361548485008,1.49956318809692,1.11983194301294,1.14231692033497,-1.78490058947942,-1.02218383231804,0.467686366838754,1.09561406138232,-0.913104348645649,0.603042429835618,1.18786933440176,-1.61263569886328,0.610287247886021,1.62674608093744,-0.0953908383793085,0.657969437090007,0.241768712622309,0.24913629419721,1.45873691932438,1.01696282591286,1.69916766295012,-0.962589802664918,-0.479030890011432,0.515636702849209,-1.98847233951276,-6084033.89284982
"82",-1.01181937324905,-1.37987763783073,-0.0503151498147504,1.16987583903312,0.588621849047597,-0.997658785132914,0.92206912588995,-1.88520362731558,1.36791382744945,0.361119339906289,1.81193912707317,-1.33205453267712,-0.111943610704151,1.66487274369073,-0.137860483205027,0.436970399482104,0.404083952908491,1.83634742126322,-1.85052970215815,-1.72871178691836,-0.0873696366946166,0.877004308867464,-0.0477761650697735,0.677942150124862,-0.699481139065362,1.79168006714304,1.36790048853718,1.8307823802186,1.69345313109617,-1.63078833304946,-1.68301304141609,0.106816223713722,0.914480703491384,-1.38100857383596,-1.39850171749455,1.22267873143738,-1.40088809271337,-0.418383396886453,-0.239492414556146,1.72653493707956,-1.58587748299695,0.0690770205154269,1.13469141502866,1.42441173576465,0.251637425222352,0.367211082691153,-1.95797194006514,-1.27752900338811,-0.818585320982838,0.0187246337504247,0.00256998749352648,1.67772255898002,-1.01304925274808,-0.405297951113292,-2.54933529937019,-0.57553728656613,0.0640502998762689,-0.200557253807574,0.0295914375511649,-0.98292006417604,-0.714275449834177,-0.933848264250879,0.563609972932118,1.17177534811474,-0.374801630236436,0.648382002601223,1.49954761164406,1.11981594909727,1.14233403653474,-1.7848966825476,-1.02219268008232,0.467679880356313,1.0956236716399,-0.913091746641537,0.603056275007508,1.18785180234008,-1.61264390439419,0.610285909268847,1.62671421316182,-0.0954108441935551,0.657971927328934,0.241780671118901,0.249136626166915,1.45873750141953,1.01696621127633,1.69915512493024,-0.96258137789434,-0.47903585934697,0.515633329577593,-1.98846776155991,-6081690.79758802
"83",-1.01180593204623,-1.37988665304928,-0.0502553613865048,1.16987244074143,0.588598851341673,-0.997661464249864,0.922077529996446,-1.88520436929533,1.36790723745244,0.361111207266439,1.81192967588011,-1.33205512866474,-0.111951704249611,1.66487085925064,-0.137916281998117,0.436918097000704,0.404088107464577,1.83634124823848,-1.85052722061333,-1.72871626169068,-0.0873680736165709,0.877009716572423,-0.0477723508073438,0.677953474937081,-0.699479242463142,1.79166888161409,1.36789117712292,1.83078132962112,1.69345983547292,-1.63078677899723,-1.68300971818315,0.106818974682855,0.914490095664103,-1.38101011641897,-1.39850168250231,1.22267624824297,-1.40088362328928,-0.418373062635615,-0.239486354599498,1.7265253109462,-1.58586820524213,0.0688223527871019,1.13468737400926,1.42439116751395,0.251633546485754,0.367195973624788,-1.95796626758964,-1.27751517045261,-0.818534569495172,0.0186622257402301,0.00258807123413184,1.67771769241727,-1.01304918586369,-0.405269388747071,-2.54723091987499,-0.575538625694906,0.064050392519368,-0.200563238972603,0.0295163259333868,-0.98290786149125,-0.714199528118143,-0.93383982709552,0.563615843959839,1.17178410047814,-0.374806099550572,0.648390199170636,1.49955370817191,1.11981552215408,1.14232985318957,-1.78489067784525,-1.02219241373416,0.46767312026692,1.09563023363451,-0.913081634747575,0.603056645900664,1.18785815047399,-1.61263341025079,0.610281379370562,1.62671247778427,-0.0954143466146426,0.657979817483002,0.241782913478684,0.249146319393535,1.4587464368467,1.01696415336548,1.69915148128613,-0.962584471945493,-0.47903170524134,0.515627064300428,-1.98846923285257,-6081086.87051179
"84",-1.01178422656798,-1.37988352300007,-0.0501872616982869,1.16986589181453,0.588661501240895,-0.997680889539533,0.922084508711587,-1.88519582512517,1.36791225696468,0.361103742365816,1.81192579762938,-1.33204832979857,-0.11195736212445,1.66485489475263,-0.138008991252302,0.436874692057857,0.404096135242964,1.83633978046245,-1.85052452363402,-1.72871569996855,-0.0873612163300699,0.877006142515878,-0.0477665617261091,0.67796249632785,-0.699473760515023,1.79166385580307,1.36789809404814,1.83077570323241,1.69345770202683,-1.63078795942547,-1.6830115866528,0.106816912470754,0.914494978837779,-1.38100726551211,-1.39849428128329,1.22267400364766,-1.40087787323312,-0.418369061224419,-0.239496215564154,1.72652990911735,-1.5858557241688,0.069245800565802,1.13467958929321,1.42437684103308,0.251624396013703,0.367197120649449,-1.9579747009136,-1.27751643871235,-0.818504218383765,0.0187144193399887,0.00259304443497998,1.6777100287877,-1.01303437365508,-0.405246095382611,-2.54793402733707,-0.575539372171025,0.0640350316014957,-0.200565348253078,0.0295045606383311,-0.982878305020201,-0.714121432326294,-0.933832084529896,0.563608664190607,1.17178201002728,-0.374806574672375,0.648398077759267,1.49955627088699,1.11980402293085,1.14234048452965,-1.78488188827343,-1.02218621281124,0.467668740005526,1.09563523976016,-0.913082855028045,0.603057351719676,1.18785014419376,-1.61263513329518,0.610270754689963,1.62669901667529,-0.0954148309863128,0.657976025282079,0.241775201882907,0.249144904707676,1.45874557281977,1.01696493964153,1.69915951880003,-0.962577575450885,-0.479021704267259,0.515623241380387,-1.98847615745051,-6080489.53394721
"85",-1.01176540142,-1.37989549980507,-0.0501186501525811,1.16984676822521,0.588751371692843,-0.997681479571343,0.922089099230673,-1.88517956465025,1.36790502001089,0.361097011557518,1.81191840562258,-1.33204306668038,-0.111960706615634,1.66485366357034,-0.138018702519185,0.436836240947337,0.404110271019996,1.83634366200503,-1.85051772422582,-1.72871032105012,-0.0873556474889481,0.877006803576673,-0.0477720291214941,0.677958502560253,-0.699469049509148,1.79167523612204,1.36789918679573,1.83077162837458,1.69344848002194,-1.63078400782095,-1.68301506729057,0.106808072230365,0.914488496104054,-1.38099526334549,-1.39849488126019,1.22267762577358,-1.40088477861424,-0.41837908917533,-0.239496869747119,1.72653884312902,-1.58584290334511,0.0689378232230276,1.13468767253831,1.4243619978894,0.25163400911668,0.367191706090349,-1.95797502012318,-1.27752017395545,-0.818474021343425,0.0187044436431523,0.0025933923388642,1.67769251444516,-1.01303063481736,-0.405225280154869,-2.54737627136853,-0.575540898972327,0.0640072561178754,-0.200556140949221,0.0294743112655844,-0.982867717210853,-0.714061999262103,-0.933836694825746,0.563608918345326,1.17179212299215,-0.374809667588053,0.64839517262379,1.49956070519701,1.11979557353693,1.14235344832054,-1.78488792600736,-1.02218068204134,0.4676750976848,1.09563939030239,-0.913086479286842,0.603052361938948,1.1878336984413,-1.61263795998418,0.610267564342441,1.62669879361732,-0.0954181683693772,0.657974263919922,0.241759964958525,0.249155109888185,1.45874293193101,1.01696642319475,1.69915957038133,-0.962579063265011,-0.479025275836289,0.515613398438985,-1.98848056841878,-6079952.84028603
"86",-1.01173136971923,-1.37989281682434,-0.0500662189455668,1.16983617119511,0.588730662457146,-0.997683118738423,0.92209224356547,-1.8851735906397,1.36790734797282,0.361095338037759,1.81191240929155,-1.3320270019795,-0.111965505864372,1.66485142273362,-0.138058635196615,0.436809804724976,0.404118659148356,1.83636168042301,-1.85053529470419,-1.72871659252228,-0.0873538790962919,0.876999207384489,-0.0477657468477854,0.677944471948685,-0.6994621578399,1.79167494102343,1.36789948933954,1.83076810773205,1.69344629074215,-1.63077990666247,-1.68300989175176,0.10680490395242,0.914475359535414,-1.38099895550143,-1.3984867640717,1.22268126189834,-1.40087969319462,-0.418376692623378,-0.239494518117654,1.72654411080919,-1.58582973785734,0.0690815036680126,1.13469378203016,1.4243364794328,0.251628987741646,0.367179863148777,-1.95796052065887,-1.27751747928554,-0.818442423099765,0.0186991227995165,0.00258531592409015,1.67767358323945,-1.01301893286951,-0.405203210115308,-2.54846220351734,-0.575537686359685,0.0640024096357612,-0.200557105508882,0.0294276914728238,-0.982842338838147,-0.714006362196876,-0.933843646631917,0.563609001209763,1.17178521376297,-0.374812715531123,0.648391031669005,1.49956241390769,1.11979325303602,1.14235170396378,-1.78488952076954,-1.02218607885666,0.467665007738937,1.0956364144631,-0.913094447768326,0.603056658262524,1.18783125312479,-1.61263652734772,0.610270246173889,1.62668792009146,-0.0954291872411448,0.657979541877901,0.241763952214239,0.249157555735745,1.45875094412119,1.01696678236914,1.69916529212463,-0.962577824288347,-0.479035454010993,0.515606441629349,-1.98848420310501,-6079444.46815456
"87",-1.01166578836523,-1.37989036793339,-0.0497969035397448,1.16981048347022,0.588727991332611,-0.997673565405586,0.92211633971085,-1.88517866327496,1.3678738017996,0.361101980043795,1.81192048750797,-1.33199429754262,-0.111959444313009,1.66485803455383,-0.138068727590712,0.436658314843864,0.404161312239039,1.83638996285984,-1.85053484264458,-1.72870684213089,-0.0873241716796818,0.876985619878062,-0.047772125759833,0.677921109649952,-0.699461696503019,1.79169272094468,1.36788726463984,1.8307478335015,1.69342436237016,-1.63076125015499,-1.68297210214535,0.106817364247197,0.91447889378206,-1.38102292773874,-1.39848714097364,1.2226753080173,-1.40089314063363,-0.418386043520922,-0.239523793214841,1.72654372506458,-1.58578226869255,0.0690952854438122,1.13471794591184,1.42425522206354,0.251619341271422,0.367149362858419,-1.95795678754004,-1.27751675313233,-0.818286798730272,0.0187028454363223,0.00259582699831921,1.67760992531827,-1.01299489266051,-0.405098423878374,-2.54858809701896,-0.575533329861348,0.0639611165646431,-0.200569944592959,0.0293641383619127,-0.982777748387985,-0.713731335467475,-0.933838614073118,0.563600270208084,1.17177779023735,-0.374826673551229,0.648423668593529,1.49956633280463,1.11978771031848,1.14236880050856,-1.78489639098423,-1.02219114184845,0.467665830200494,1.09563052385807,-0.913095838066979,0.603072334448155,1.1878313330631,-1.61263969278496,0.610257992926391,1.62669373285168,-0.0954220204198704,0.657969405940405,0.241751092461093,0.249180164056836,1.45873761373368,1.01695980619473,1.69916870024083,-0.962550962738642,-0.479039629309731,0.515607533735686,-1.98845217329981,-6077136.44928218
