"","ageb","aged","agef","agei","agek","age0","b0","cage","cd","ck","c0","db","d0","e0","fd","fe","f0","gage","gb","gd","gf","gh","gi","gj","gk","gn","go","gp","glabel","g0","hage","hb","hc","hd","he","hf","hi","hk","h0","id","i0","ji","jk","j0","kd","ke","kf","ki","k0","ld","lf","lj","lm","lo","llabel","mc","md","mf","mg","mj","mk","mp","mlabel","m0","nc","ne","nf","ni","nj","nk","nlabel","n0","on","o0","page","pb","pc","ph","pi","pk","po","plabel","p0","labelage","labelc","labeld","labelf","labelh","labeli","label0","lp__"
"103",-0.578601476661918,0.234129089726877,0.301572525125878,-1.80055592828854,-0.536554881925579,-1.09753913880033,1.1134875805684,-1.43302420847623,-1.72851312918391,-1.65502720111282,-0.654353611451574,-0.0693767301175124,0.325986198626814,0.702535501864681,-0.00110454968129335,-0.138261525199188,1.28334058648482,1.55600344773658,1.05479290353991,-1.59639890488028,-1.21395701048515,-0.175083751877181,-0.579333945873984,-0.574895948057714,0.639535504501091,0.166121238306228,-0.706554270862358,1.50130056907701,0.14518305435568,1.01633880469756,1.18318570534858,1.73751678266738,0.477197819134655,0.68816699295704,0.539353945203341,0.83126529931455,1.16742928798261,-0.660891414381241,0.198666090477341,0.558499560693061,-1.03890742190944,0.0265679808307863,0.180049643361352,0.482407110241896,-0.105414133240152,-0.613994946153561,0.0849425525399604,0.297832938351723,0.56903691366741,0.00296178993738296,0.00892685977334146,0.0420291773966632,-0.0259796889174088,-0.0715875603140528,-0.142033970380714,-0.186231167212854,-0.0250071077882459,0.0122635296142052,-1.15532553600469,0.117003686151301,-1.92966123524571,-0.400180908019119,0.949120175514767,1.82785355437846,1.06103295792495,0.768721414336526,0.893443823656184,1.73023775599229,-0.710794800977774,0.810230624910773,1.4867628698981,-0.889603960865619,-1.34018725643977,1.74804250473347,0.753808630645322,-0.636512770303881,0.208102268457448,1.69271719314758,1.82938303272326,1.43828605428371,-1.09495478901772,1.25491860082081,1.73318949538542,1.66819024794807,-1.30676612293159,-1.0727858953669,-0.302085675345378,-0.542211008329676,1.67770202802398,-1.56365814838215,2669984.29941461
"104",-0.578520702381897,0.234083026558724,0.301751411664524,-1.80055993611945,-0.536554914570978,-1.09753324109985,1.11348567322938,-1.43302860120045,-1.72851684863136,-1.65502447348208,-0.654349037093151,-0.069369635885854,0.325986072995398,0.702539401638064,-0.00109787004531346,-0.1383146557665,1.2835274972666,1.55600264536682,1.05479469365877,-1.59639548627985,-1.21393640368966,-0.175084197075704,-0.579334255332135,-0.574886577481335,0.639547627447694,0.166101989917796,-0.706547566314447,1.50129131598802,0.145188233330182,1.01633682208162,1.1831847203766,1.73751399905543,0.477188192889143,0.688169172947248,0.539354603348075,0.831261163141725,1.16742571756868,-0.660891884300486,0.198662242339182,0.558508595681533,-1.03890569016846,0.0265865680709715,0.180055374336581,0.482418284915662,-0.105279358122446,-0.613994498058497,0.0852831657181331,0.297781909494322,0.569044168073359,0.00273983694148319,0.00891512523448418,0.0420386936122449,-0.0259736993960844,-0.0715849369646603,-0.142021430066258,-0.186194883519571,-0.0242059350629761,0.0120984868343517,-1.15532717793781,0.116835019688837,-1.92965135636933,-0.400195990389974,0.949125991552403,1.82783680425581,1.06103020479266,0.768715581472877,0.893406022648633,1.73023150745837,-0.710784959471483,0.810221761043867,1.48675960287357,-0.889594855959186,-1.34020164972487,1.74804251318068,0.753810322135953,-0.63651003947074,0.2080999065169,1.69271467533663,1.82937581164247,1.43826838580397,-1.09496230253079,1.25491164316478,1.73317696747264,1.66819392540457,-1.30676576152224,-1.07278666107914,-0.302078726378425,-0.542212305973602,1.67769488043082,-1.56365910074784,2670145.5399822
"105",-0.578303197202842,0.234004066907421,0.301601008989596,-1.80055260169651,-0.536495325132018,-1.09754114462152,1.11349221068648,-1.43303956455936,-1.72852647762248,-1.65502488919604,-0.654338705800239,-0.0693340997094019,0.326000379942149,0.702518314054139,-0.000991764459657281,-0.138463657508397,1.28427882643181,1.55600548003386,1.05482465386272,-1.5963871010746,-1.21387031855197,-0.175079202678198,-0.579336592132115,-0.574867358359803,0.639546599472793,0.16607492826096,-0.70654383070428,1.5012542566339,0.145200535035952,1.01633612863481,1.18319879996623,1.73750508193559,0.477190901412706,0.688178840798479,0.539346660762067,0.831241698261631,1.16742986753693,-0.66088713392354,0.19864636317877,0.558489712021964,-1.03890146008795,0.0266305097870629,0.180022681063488,0.482471976294468,-0.107131932840228,-0.613992251084864,0.0849040745542003,0.297642612095853,0.56906711830707,0.00305630182537493,0.00892160751478443,0.0420542341533391,-0.0259556961212719,-0.0715878876926472,-0.14201554218753,-0.186554154440772,-0.0258429651979309,0.0127687961759716,-1.15531307384537,0.11694618084847,-1.92960380633634,-0.400271007194168,0.949129021265723,1.82784100842142,1.06103538460694,0.768699957076299,0.893318938100243,1.7302214359861,-0.71073527487709,0.810243818763056,1.48674507218849,-0.889602124820219,-1.34022985062258,1.74803796039288,0.753819119253041,-0.636499088822683,0.208120420709656,1.6927070304074,1.82937402599997,1.43823233685486,-1.09495301747965,1.25489797233818,1.73315358708732,1.6682027154038,-1.30677426552208,-1.07279071630833,-0.302070640580797,-0.5421907316434,1.67770134151421,-1.56366394263009,2670729.7950481
"106",-0.577287552600315,0.233618447539851,0.301551794484746,-1.80051271798819,-0.536288108432353,-1.097521784574,1.11357664420406,-1.43302131545651,-1.72851315001457,-1.65501406899402,-0.654335427144036,-0.0692509846885159,0.325973775579588,0.702529950174593,-0.00102724436033943,-0.138004457321761,1.28642148445017,1.5560101571796,1.05485098105676,-1.59638737031494,-1.21363161738842,-0.175090046751613,-0.579316648349983,-0.574784604492464,0.639565535509827,0.166084240819992,-0.706510435047209,1.50115204738454,0.145177361512678,1.01636739950145,1.18317378598108,1.73750588650623,0.477183037596414,0.688161539703468,0.539352345766056,0.831126575799511,1.16741559387173,-0.660903532899743,0.198612561658164,0.558463388767246,-1.03891042616749,0.0269810400710635,0.179966085469242,0.482547837844896,-0.106040576426702,-0.614006100683298,0.0845966265436073,0.296988116504754,0.569089420094076,0.00291989085360677,0.00890157627152239,0.0420643123493219,-0.0259780644617708,-0.0716074438843637,-0.141997486308439,-0.1864445688072,-0.0228545174363425,0.0121652484837858,-1.1553096328019,0.116937208069514,-1.92939469604568,-0.400508392464754,0.949121639530111,1.8278104752411,1.06101575125875,0.768676174286873,0.893175980383021,1.73020273557968,-0.710575579405488,0.810281743332213,1.48676737142282,-0.889549970394343,-1.34024992489015,1.74805098926658,0.753805684663464,-0.636466672704438,0.208131631553868,1.69273123206541,1.82929423543196,1.43815341788522,-1.0949549808661,1.25491248460751,1.73306098354137,1.66821676123745,-1.30677174792517,-1.07280526053076,-0.302021763646379,-0.542215355574477,1.67772062101654,-1.56366202658469,2672877.35578768
"107",-0.577133345893031,0.233547774831844,0.301386535304258,-1.80049586927487,-0.536248598044593,-1.09752260552801,1.11358360635496,-1.43302168998816,-1.72850270832423,-1.65502352620879,-0.654321115505921,-0.0692317482968246,0.325969343214625,0.70253528176113,-0.00102141446970338,-0.138221690958572,1.28667847790022,1.55600991358208,1.05485089455583,-1.59637820243905,-1.21360043563111,-0.175091800145297,-0.579304243291915,-0.574792494415018,0.639567647110462,0.166082649406621,-0.706512011501844,1.50113819968372,0.145185679378017,1.01636928233817,1.18317136648437,1.73748712108,0.477172454221543,0.688159508467233,0.539351165377262,0.831116520881393,1.16740479929892,-0.660894843939915,0.198619273531847,0.558476108517977,-1.03890853697659,0.0270141488539663,0.179966985644965,0.482579653666925,-0.105107643580778,-0.614002052971549,0.084919537436639,0.296771023580039,0.569102260754629,0.00279018306894081,0.00891901257665072,0.0420676978272281,-0.0259778972047749,-0.0716072685505889,-0.142012100780032,-0.186580888161421,-0.0238424204711241,0.0122799303285854,-1.15530742559723,0.116857042797219,-1.92935930367684,-0.400538174924199,0.949128464899156,1.82780792639622,1.06102146293021,0.768683600955957,0.893200052809546,1.73019970157645,-0.710557602372641,0.81029287777943,1.48677828023104,-0.889535544988223,-1.34026008743596,1.74805457335207,0.753801663115973,-0.636455186109025,0.208121624479874,1.69273840545347,1.82928760730456,1.43814224550282,-1.09495427618997,1.25491604842693,1.73304902769146,1.66820703475496,-1.30676697453842,-1.07281285221981,-0.302001042067307,-0.542237146473799,1.67771154077883,-1.56365925381789,2673189.23827754
"108",-0.577019333974583,0.23356145166465,0.301139447634995,-1.80049383718038,-0.536213437647062,-1.0975165489505,1.11359127044457,-1.4330087267135,-1.72850748858529,-1.65499838691643,-0.654327159389606,-0.0692214326439217,0.325972817463661,0.702545938214344,-0.00113596516618498,-0.137916959004943,1.28693365267827,1.55601129657202,1.05485589804053,-1.59637199986907,-1.21357190546048,-0.175093921849116,-0.579316556353863,-0.57479963648449,0.639564218290424,0.166094525152327,-0.706508107490506,1.50113961788197,0.145186020542119,1.01636657845835,1.18317057651683,1.73748163859214,0.477169359809342,0.688163276351072,0.539358105158628,0.831105683161818,1.16741240087339,-0.660899941878749,0.198627620535843,0.558456132941007,-1.0389162877798,0.0270376126476548,0.179958501376624,0.482592925818702,-0.105666708071485,-0.614012695596431,0.0845837820265515,0.296719432266589,0.569096848833976,0.00286846679483911,0.00892478276321739,0.0420671230628856,-0.0259857422663716,-0.0715886894102722,-0.141999351462552,-0.186673742869402,-0.0218942901362571,0.0125986639499359,-1.15531404511286,0.116904831025836,-1.92935169390913,-0.400570121218613,0.949138275962385,1.82779952398211,1.06101841738121,0.768681980049143,0.89315853206484,1.73021277923451,-0.710536793991713,0.810298540044324,1.48677991747832,-0.889529761887086,-1.34025959000691,1.74804966485658,0.753796849601307,-0.636449840190029,0.208103630438665,1.69272905765432,1.82927341695141,1.43813695956402,-1.09495674444234,1.25491421023065,1.73303740798603,1.66819950784092,-1.30676189692137,-1.07282323125637,-0.301996195532824,-0.542248196372208,1.67771771588066,-1.56364647505138,2673425.29118617
"109",-0.576963437315508,0.233552646203863,0.301363937590952,-1.80049260274572,-0.536199592818793,-1.09751400069274,1.11358107259863,-1.43301041276569,-1.72850883965489,-1.65499701553287,-0.654327077218441,-0.0692120273439997,0.325969668126454,0.702541978457693,-0.00116511688511153,-0.13789140939655,1.28697003147734,1.55601146585623,1.05485516723062,-1.59636970742497,-1.21355055577697,-0.175099174621334,-0.579318992386687,-0.574791240560163,0.639566683200515,0.166108188493082,-0.706508753130072,1.50113640597285,0.145185586912961,1.01636707153318,1.18317175963163,1.73748480921538,0.477164164854617,0.68815574328025,0.539357393380539,0.831111520839526,1.16741328514363,-0.660898124448751,0.198630292165874,0.55846185711086,-1.03890477829599,0.0270716482842403,0.179950474167204,0.482594617756499,-0.106278001709356,-0.614005769142736,0.0844460929990225,0.296684292063573,0.569101147246784,0.00268224782847788,0.00893456309241063,0.0420578301424646,-0.0259945608889457,-0.0715844951439203,-0.142000770410827,-0.186839808831261,-0.0218542703357749,0.0125528593501409,-1.15531045848988,0.117055309680917,-1.9293451989443,-0.400572818851234,0.949139491812427,1.82780028107021,1.06101588310364,0.768686177977685,0.893172521903922,1.73020048076583,-0.710531156442729,0.810303295576906,1.48678183685946,-0.889533683317668,-1.34025036630324,1.74806390401367,0.753798004935326,-0.636440938099313,0.208090883905103,1.69273377684957,1.8292628395518,1.43813645591209,-1.09495660356398,1.25492208893145,1.73303502152149,1.66821298251723,-1.30675792919441,-1.07282260159461,-0.301995327836275,-0.542245543809486,1.67771251915066,-1.56364869963192,2673516.67855788
"110",-0.576391736550215,0.233332577332048,0.301067182507677,-1.80047356548182,-0.536016622018704,-1.09751210404209,1.11363477068599,-1.43298846146199,-1.72851708500488,-1.65498629372596,-0.654325199509568,-0.0692002152595834,0.325969650966706,0.702535230808387,-0.00105453642546432,-0.137637121198608,1.28819790082143,1.55600352522856,1.05488262924404,-1.59636209512928,-1.21343046918697,-0.17508308435932,-0.579309405625971,-0.574765571330498,0.63955519959889,0.166094913855413,-0.706532161087502,1.50105634565264,0.145165150679931,1.01635564802196,1.18317499253636,1.73748088514175,0.477156088880697,0.688149295286298,0.539366008173906,0.831084327803412,1.16741290090983,-0.660903215662062,0.19863523639244,0.558458209619352,-1.03893331606826,0.0273358397560802,0.179931507945596,0.482655534381639,-0.105003667052183,-0.614019040297581,0.0848221778654671,0.296372380020156,0.569096416768465,0.0026988471758547,0.00894160188800032,0.0420244496917353,-0.0259977283784677,-0.0716157776931417,-0.142015443174554,-0.186964072204521,-0.0258144951034225,0.0123237072742832,-1.15530733724153,0.117067149041259,-1.92925242284127,-0.400652880074345,0.949133253394137,1.82779439804254,1.06098927600388,0.768673640929314,0.893022720647817,1.73019664619357,-0.710422658029542,0.810332216298875,1.48677958296177,-0.889544370982712,-1.34024972143617,1.7480904788407,0.753768753035205,-0.636423980534709,0.208098312869723,1.69275780361124,1.8292305723618,1.43809933248793,-1.09495085049856,1.25488970448888,1.732959135652,1.66823252668684,-1.30674495657368,-1.07281705437634,-0.302008501362396,-0.542230658630757,1.67769585132384,-1.56365149868552,2674713.45198308
"111",-0.575797682347278,0.233114227872652,0.301321427161585,-1.80046415914909,-0.535894515712108,-1.09750665045418,1.11365081781198,-1.43298632746866,-1.728495094895,-1.65492091546525,-0.654330274788241,-0.0691440291286327,0.325971206501419,0.702518859567438,-0.000955928180494097,-0.137816871990818,1.28958942546266,1.55599371513062,1.05490284738768,-1.59633580256181,-1.21328426525771,-0.175095226416476,-0.579318886296619,-0.57473530820983,0.639564570992122,0.166109688904175,-0.706504934883312,1.50103365558094,0.145150948533209,1.01638106275226,1.18318201828583,1.73748524510997,0.477168053938443,0.688166810678384,0.539370779028692,0.831048312491439,1.16741520083681,-0.660883975962444,0.198628055330002,0.558470206515968,-1.03891532705853,0.0275669441424219,0.179894823501649,0.482734526646465,-0.107254041299291,-0.614035758492919,0.084154486253162,0.295851430557874,0.569101798324046,0.00293833587146343,0.0089270751181328,0.042046054387152,-0.0259896831254484,-0.0716331248873368,-0.141997036341789,-0.187047109418348,-0.0244657494410768,0.0128705464440001,-1.15531165640002,0.116934678425265,-1.92915543918954,-0.400796274779573,0.949107919869224,1.8277976702582,1.06096898144805,0.76866738938135,0.892956035210999,1.73017914900602,-0.710355177275829,0.810372090513379,1.48676054241573,-0.889570309938796,-1.34025315292939,1.74804531354291,0.753750063943422,-0.636447879984189,0.208147847619409,1.6927557589069,1.82922975469471,1.4380678978541,-1.09497187367848,1.25487558845248,1.73292697386599,1.66820507933556,-1.30673403519375,-1.072819601288,-0.302028363810527,-0.542229678399811,1.67768790259707,-1.56365241245384,2675965.94271004
"112",-0.575612398134287,0.233100881309591,0.301352312431673,-1.80046672443129,-0.535864495936886,-1.09750033539694,1.11365222626619,-1.43297554029725,-1.72848919807422,-1.65493407065696,-0.654328551349249,-0.0691365954224157,0.32598834702954,0.70252036105317,-0.00101982306182233,-0.137774047087437,1.29007642494274,1.55599609330536,1.05490481513025,-1.59633372568846,-1.21324043030374,-0.175109821724848,-0.579333593342224,-0.574727024473419,0.639573810627196,0.166117508316677,-0.706509418986826,1.50102079410351,0.145154797855899,1.01638335691775,1.18316402675028,1.73748042628062,0.477165125742207,0.688163161042447,0.539391467438197,0.831042715684943,1.16741226572278,-0.660882196660469,0.198628105245998,0.558472992523826,-1.03893268782098,0.0276254429580896,0.179884345839859,0.482772288904085,-0.10702714359195,-0.614038429325929,0.0841874880960198,0.295788669104807,0.569108482828406,0.00312843467957771,0.00892143895925757,0.0420440588552463,-0.0259899119868311,-0.0716507069287137,-0.141993248628694,-0.18684368106165,-0.0242157587190384,0.0124761301328488,-1.15531087670928,0.116841816671137,-1.92914048681365,-0.400836792694163,0.949097391342714,1.82779779493114,1.06097108609144,0.768660708198977,0.892871301272255,1.73015750471593,-0.710319911909825,0.810367846724965,1.48675835049817,-0.889560587137217,-1.34025200428935,1.74804071002417,0.753753475249015,-0.63644535311946,0.208146231715121,1.69276065449766,1.82921425142368,1.43805647826436,-1.09495976202014,1.25487714192434,1.73291023448575,1.66821333296235,-1.30671521720234,-1.07282331207299,-0.302027129019855,-0.542223379420363,1.67768666769371,-1.56365846978506,2676353.31623279
"113",-0.575312044694516,0.232963499279975,0.300943119927882,-1.80048026496408,-0.535758593326844,-1.09748821400153,1.11365160632308,-1.43299208596466,-1.7284862983342,-1.65494032298615,-0.654325981180218,-0.0691021868799698,0.325998095708283,0.702536462357901,-0.00102160927406441,-0.137541992507904,1.29083944287033,1.55600669836733,1.05491951988993,-1.59633158828819,-1.21316905238225,-0.175110624621715,-0.57931899363366,-0.574684493999196,0.63957161808585,0.166116235600549,-0.706512455796276,1.50100039531364,0.145158145142618,1.01638279748027,1.18316124806002,1.73747344648819,0.477166881569641,0.688165400000923,0.539395000029735,0.831020498086581,1.16740834753685,-0.66086167677652,0.198637236998366,0.558485558476919,-1.03891717408522,0.0278269423701907,0.179859033394635,0.482792138996558,-0.107179158881517,-0.614044077749452,0.0842713650250691,0.295578028600645,0.569112566573942,0.00286084881627042,0.00891532226740557,0.0420397101776854,-0.0259953017489757,-0.0716428519184526,-0.142025781746185,-0.186934169368273,-0.0241879408313525,0.0126328983259872,-1.15533309582865,0.116873730492181,-1.92911023928435,-0.400917425097925,0.949096612503078,1.82778396478547,1.0609590379284,0.768652708665133,0.892778515616787,1.73014576624568,-0.710301494446915,0.810364041391187,1.48675582472828,-0.889552864114884,-1.34023970767558,1.74803680582871,0.753740395934054,-0.636471158861122,0.208154304262294,1.69275385361612,1.82921451773335,1.43804394873712,-1.0949722528227,1.25489420238319,1.73287040444947,1.66822101500261,-1.30674389198599,-1.07283676168871,-0.302026534000592,-0.542202392249223,1.67769158062372,-1.56366713072306,2677009.22750088
"114",-0.57518903672961,0.232835356997514,0.300961335024184,-1.80048511460889,-0.535728810720693,-1.097468681294,1.11365810683637,-1.43298811229847,-1.72847986461148,-1.65494161679267,-0.654333417349198,-0.0690886258017654,0.325981415223876,0.702529665947581,-0.00106870749209443,-0.137479763057319,1.29113648921042,1.55600505387772,1.05492837746562,-1.59633167351251,-1.2131524536334,-0.175112443264818,-0.579333702245562,-0.57467737808405,0.639558975132924,0.166112811620651,-0.706517514592219,1.500996842829,0.145160737838041,1.01639014492923,1.18316560393576,1.7374842755379,0.477155563608158,0.688165474515564,0.539403792246955,0.831017130269579,1.16740385412576,-0.660849060713075,0.198625371449872,0.558481689907878,-1.03891788998777,0.0278577051359114,0.179850723914599,0.482793354580669,-0.107312532208767,-0.614043528123852,0.0843844072642063,0.29549636249717,0.569119668697013,0.00310771649751949,0.00890276160592632,0.0420352283351987,-0.025998381859943,-0.0716383991293812,-0.142026261573631,-0.186997477362163,-0.0241325762229905,0.0124404671715449,-1.15532563077484,0.116956147941045,-1.92908921414329,-0.400933001295553,0.949101880642884,1.82777642414477,1.06096496957108,0.768645969109979,0.892762775077684,1.73015158484588,-0.710283013161421,0.810377890785836,1.48675927102994,-0.889541842852565,-1.34024871006044,1.74804152111141,0.753732480237526,-0.636470575473787,0.208146237667068,1.69274526623879,1.8292175050386,1.4380416205048,-1.09498827585326,1.25489756832143,1.7328594931759,1.66821373731907,-1.30674792720047,-1.0728281475046,-0.302013410539612,-0.542212753325965,1.67769901738281,-1.56367544246817,2677256.99122454
"115",-0.574749012356737,0.232652555455641,0.301122756241454,-1.80047899900714,-0.53560148244167,-1.0974665680193,1.11367680225472,-1.4329764069173,-1.72846211899259,-1.65492843464511,-0.654328698456264,-0.0690348277750878,0.325987162751129,0.702545547103165,-0.00110363665970287,-0.137107727042555,1.29222194521493,1.55598596138451,1.05494290105826,-1.59632982135688,-1.21307267866449,-0.175117243148764,-0.579303830499399,-0.574648291641029,0.639575545154903,0.166107031330268,-0.706529143064992,1.50098362278562,0.145167809607157,1.01637567808511,1.18316309435441,1.73749930741421,0.477153189998919,0.688167310102494,0.539415340441032,0.830995897420275,1.16742162612281,-0.660842058488676,0.198613451006336,0.55846710040352,-1.0389319666012,0.0279720867983167,0.179826062495892,0.482869829579709,-0.106232921125903,-0.614052442815134,0.084209684764107,0.295158160133875,0.569128916623947,0.00294309924460963,0.00889609312072224,0.0420373261740746,-0.0259833619094732,-0.0716366128459692,-0.142025084034025,-0.187042941730858,-0.0231255200859568,0.012284773294309,-1.15530889303023,0.117080901938978,-1.92901550861477,-0.401022739706741,0.949086405320026,1.82778626928493,1.0609524056596,0.768639474983605,0.892717933916703,1.73015620415861,-0.710240473065658,0.810407656674041,1.48675527092994,-0.889546399428968,-1.34024050417989,1.74804758139411,0.753739461222896,-0.636467645886675,0.20816457053444,1.69274584606811,1.82919285322851,1.43803068962119,-1.09501450125661,1.25488784729722,1.7328324024331,1.66818998340391,-1.30677278778603,-1.07281903194492,-0.302016326788112,-0.542237648428443,1.67769451684683,-1.56367162257743,2678181.00390645
"116",-0.574463027551427,0.232531948075363,0.300894825537959,-1.80047095091611,-0.535505256889192,-1.09748168118653,1.1136878124559,-1.43297200940501,-1.72845324528708,-1.6549170369113,-0.654312209800596,-0.0690023934704977,0.325992393615456,0.702531526995524,-0.00100572080838534,-0.137324641606721,1.2928050382551,1.55598003998385,1.05492267765823,-1.59633174635368,-1.21300141681726,-0.17513064315153,-0.57931751874119,-0.574641267629085,0.639599071162708,0.166128180846793,-0.706503793591613,1.50097030686681,0.145182380843494,1.01637771464754,1.18316158740888,1.73751358178037,0.477155950840948,0.688154702875047,0.539423841325622,0.830988866669528,1.16742435096362,-0.660833228289791,0.198596498258291,0.558464614995392,-1.03892581070737,0.0281143066247078,0.179824922748381,0.4829156272901,-0.106421939722011,-0.614052579475676,0.0840498116085753,0.295081231081988,0.569109984587528,0.00298999338630928,0.00889600215972907,0.0420383754733261,-0.0259865007958376,-0.0716187123061054,-0.142031547031021,-0.186874137297065,-0.0233957038839148,0.0123146643970161,-1.15530147218015,0.116961402342818,-1.92899745807627,-0.401098180029975,0.949064093970224,1.8277803629833,1.06094128302429,0.76863180856203,0.892644945351088,1.73017134147493,-0.710202125127769,0.810404102178807,1.48675120327361,-0.889547522876083,-1.34022512784483,1.74805032776697,0.75373903631836,-0.636464407708582,0.208160679307225,1.69276407679343,1.82919909712625,1.43803033365663,-1.09501181583206,1.25489558334947,1.73277143855242,1.66819737140754,-1.30676833627584,-1.07284223980747,-0.302005420475078,-0.542230086667566,1.67769281643325,-1.56366372822055,2678767.97485286
"117",-0.574320785512451,0.232531040060173,0.300427018046564,-1.80046362429657,-0.535469149391415,-1.09748005481158,1.11370083662455,-1.43296333388996,-1.72846142947017,-1.65489914880628,-0.65430487408549,-0.0689621982030933,0.325981592976604,0.702522775111675,-0.00101246508114574,-0.137297590988272,1.29315547814389,1.55596586662284,1.05492586999542,-1.59633729327595,-1.21297097548334,-0.175135893714268,-0.579322873276688,-0.574627445531849,0.639613615250946,0.166126651585471,-0.706502659641966,1.50095118811267,0.145177545808145,1.01637737932044,1.18316513978892,1.73750497375783,0.477147848087554,0.688145895165297,0.53941571908272,0.830981910865168,1.16742293711873,-0.660829560737872,0.198593677176588,0.558455227914571,-1.03892811318116,0.0281428878569417,0.179841762234873,0.482939153883754,-0.106322853503072,-0.61405090251275,0.0843281225108328,0.295027810521534,0.569100015974741,0.00287405485703319,0.0088924792237219,0.0420258542653231,-0.0259811840026064,-0.0716172550557557,-0.142035119726918,-0.186758991540426,-0.0223970528408624,0.0126403705167687,-1.15527998301376,0.11724664957896,-1.92897292469538,-0.401135503269819,0.949076571094553,1.82777453883111,1.06095174303563,0.768627106720017,0.892596950432921,1.73018053412499,-0.71019223858099,0.810416130405894,1.48674945019436,-0.889557239148865,-1.34022499048569,1.74804803543341,0.753734548412152,-0.636457329640024,0.208159270039522,1.69275833160293,1.82920688705782,1.43801556776259,-1.09501659858279,1.25488853280995,1.73274948263607,1.66819649585162,-1.3067694427214,-1.07282861571298,-0.302013300164789,-0.542233969596114,1.67769719256624,-1.5636599336305,2679079.23166602
"118",-0.572575553387055,0.232153309347382,0.300407942995572,-1.8004329087562,-0.535085662105855,-1.09746779319839,1.11375739410916,-1.43294013801196,-1.72842570504263,-1.65483985148027,-0.654328607085085,-0.0688052100707067,0.325960090938927,0.702534277655794,-0.00102584836528494,-0.137522149474755,1.29705897768352,1.55598785356105,1.05502166874038,-1.59627329518199,-1.21260305053515,-0.175158996238726,-0.579340787324376,-0.574463546334338,0.639617144805964,0.166144234974406,-0.706467080336812,1.50085863468823,0.145162280200901,1.01640177340912,1.18317692303178,1.73750201112802,0.477170738313539,0.688124930639843,0.539401911482048,0.830829512258481,1.16738665381578,-0.660787333405511,0.198574981212853,0.558483213372489,-1.03890160491729,0.0288532823575611,0.179750245665315,0.483183836547577,-0.103100293182042,-0.614033699438179,0.0841723838215525,0.293966757727206,0.569111248235677,0.00285644635010515,0.00889101069616069,0.0420303007366591,-0.0259296493658726,-0.0716507512151953,-0.142016348620955,-0.187118063786543,-0.0276975597141074,0.0122401498714639,-1.1552272214942,0.116733477614746,-1.92871525824611,-0.401460027822935,0.949031021327161,1.82773140358833,1.0609444119273,0.768640428511191,0.892155413158407,1.73018910386394,-0.709958181886301,0.810496993516877,1.48675472640268,-0.889532779455193,-1.34017755682435,1.74801105081657,0.753735696227472,-0.636444619398668,0.208120533021225,1.69276866781829,1.82911502761859,1.43799739218476,-1.09503125945761,1.25490516271363,1.73262373454947,1.66821792524901,-1.30675621077474,-1.07282272882632,-0.30194940394401,-0.542230356107886,1.67775412662489,-1.56363797038407,2682647.21094296
"119",-0.570976565375389,0.231700442949826,0.299742868323448,-1.80040388472963,-0.534588777108681,-1.09743802844605,1.11384526039964,-1.43292867859784,-1.72837294867213,-1.65480599410081,-0.654331545120117,-0.0686709987664904,0.32596714893244,0.702458223137954,-0.00110102167506913,-0.13711814141894,1.30069303401399,1.55597605098493,1.05508491895526,-1.59628766958365,-1.21221682905572,-0.175107616276359,-0.579327383012511,-0.574324664703578,0.639637233730755,0.166155396958787,-0.706462062746683,1.50067764316547,0.145161525319248,1.01641178163327,1.1831394255678,1.7374985998689,0.477182634400841,0.688089155365595,0.539425910453622,0.830692521429021,1.16740023448789,-0.660829969310421,0.198522735541584,0.558450830550142,-1.03898034025389,0.0293989778348937,0.179700556305506,0.483420355050389,-0.106231508213145,-0.614000038330955,0.0841371516737052,0.292801539184701,0.569161558266719,0.0030246349055412,0.00888361390910113,0.0420238628635187,-0.0259417077697935,-0.0717055975673259,-0.142010425521916,-0.187520509651532,-0.0222081924599125,0.0122824769423563,-1.15519055980809,0.116943278530643,-1.92848011483647,-0.401782675284934,0.949007687343156,1.82771953392871,1.06095270210876,0.76867088945037,0.891856468624087,1.7302339102683,-0.709771505278374,0.810617239715855,1.48678697495036,-0.889493012145872,-1.34018212559347,1.74797473570525,0.75370753633408,-0.63639616626504,0.208104182115089,1.69272916992445,1.82903389759614,1.43786453106234,-1.09506503402964,1.25484198034299,1.73247468192607,1.66822878686365,-1.30676714867988,-1.07289022355955,-0.301860695634693,-0.542217353998756,1.67781446833597,-1.56361433210917,2686076.47172953
