"","agem","agey","age0","w0","er","ehr","ey","e0","mw","m0","oage","ow","oe","or","ohr","oy","o0","rage","rw","rm","rrace","ry","r0","racew","racem","race0","genderage","genderw","genderm","gendero","genderr","genderrace","genderhr","gendery","hrw","hrm","hrr","hry","hr0","ne","nm","nrace","ym","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.037433401405865,0.0969264495260544,1.38996562086583,1.15698276550412,-0.0261258803822162,0.0510356131945897,-0.0556813658651119,2.2016948086585,-0.0127944856011679,0.123414931054002,-0.0040542328848698,0.0224118743811973,0.00642415626964488,-0.00550316347667706,0.011992943363744,-0.056704837399585,1.81088783810501,-0.107729873912483,-0.00523009894266723,0.0687563999509647,-0.0179326185417189,-0.586276570236037,1.24555610945274,0.0200122329004441,0.0747011607840603,1.22993370288891,-0.0997595078509331,0.0196072273400586,0.106713434886021,0.107526803707511,-1.17088694557333,0.0014225503929925,0.461393641180225,-0.394502494091601,0.0394920810676149,-0.0751460588226134,-0.128824532093508,0.593003005180258,-0.902389763730846,0.00179586209499206,0.0136968485316018,0.0024690465884428,-0.162672403534542,0.0203892574643493,0.497739788774398,1.04728918377862,1.02337147887687,993324.215058315
"12",-0.0391211089846676,0.0945197707104742,1.38495767439188,1.14976463309418,-0.025210865122067,0.0513137679036129,-0.0558969851049389,2.20432494687138,-0.0112481203917876,0.15859793161918,-0.0037331147261643,0.0212375917833979,0.00648807748091692,-0.0056687202466303,0.0122062615666747,-0.0564819844031122,1.81277529943665,-0.107168595243633,-0.0062150903595401,0.0686648817634188,-0.0151977700415948,-0.576584096536718,1.24999018174969,0.0222647619786031,0.0740221551471183,1.22952356060145,-0.0980018748927623,0.0214061548200727,0.114258824531516,0.105275429293463,-1.19332302597329,0.000809320975415686,0.464401554397119,-0.401859026902651,0.041365723434624,-0.0767380027851003,-0.126435899584678,0.585023768411709,-0.904196026027132,0.00173874217664723,0.012993752341863,0.00244253040565548,-0.161929380833112,0.0153890979741141,0.491688294259785,1.03960332673208,1.01960939909952,993471.859434384
"13",-0.0377219810550816,0.0931235196009007,1.37614250535,1.15123789453648,-0.0266340387991385,0.0511230000596304,-0.0537134733852753,2.20662168307496,-0.0101920581010998,0.172786122459361,-0.00275369718948819,0.0225872304366401,0.00667215954581948,-0.00581016812365342,0.01265798860571,-0.0549178645878032,1.81501634275318,-0.106029908068005,-0.00379816862555102,0.0693566667541312,-0.0206412320606323,-0.58099125402677,1.25335662303001,0.0172552171469446,0.0728723695531166,1.227948696551,-0.096238414384796,0.0236967234571689,0.110585571458797,0.101103824329361,-1.16447153933062,-0.0060027405378053,0.462549615737414,-0.405731117748751,0.0408596783621834,-0.0777612280450664,-0.130325947679959,0.580977224681336,-0.903670465195449,0.00165898901579293,0.012642485766685,0.00278383349371642,-0.152416877223054,0.0178854513529994,0.48718555668784,1.03589679550942,1.01779015298313,993537.276766481
"14",-0.0377978305250412,0.0895656563933395,1.36738912801186,1.14650933577577,-0.0270063471469528,0.0509872322148647,-0.0522215280096707,2.18972321500642,-0.00861227946028643,0.209966815445871,-0.00182900376919904,0.021705525011936,0.00711378820491052,-0.00417806614266622,0.011989147682374,-0.0559385711562013,1.81193798805439,-0.107019100223161,-0.00426926412686465,0.0709066910086447,-0.0203989939981085,-0.584931799150139,1.2545879508606,0.0205200547830885,0.0644206704203063,1.22570635613902,-0.091695654087977,0.0192762966265109,0.104826337874927,0.107434210552319,-1.18608559457939,-0.00571593089191567,0.465915277170557,-0.409330432985877,0.0413197086489137,-0.0749624534422835,-0.132026292345488,0.578379731235088,-0.902518520060562,0.00194874118353402,0.0125215251557054,0.00272353519301024,-0.165134818915659,0.0175211712333514,0.473704863818419,1.02768540933907,1.01374819819276,993688.551082745
"15",-0.039796949467663,0.0872284312686815,1.38451098692129,1.1541798636238,-0.0268032814117609,0.0516181619094703,-0.0493090799665058,2.20028569790875,-0.0114495629104708,0.246619858333287,-0.00446874919888058,0.0218225587225054,0.00695737353989533,-0.00510082663742887,0.0119340043434511,-0.0560058229133154,1.81050922980342,-0.106742286919118,-0.00457180970359687,0.0683576654181744,-0.019833686328965,-0.58021205794162,1.25327900997496,0.0187975698942384,0.0680305604063913,1.21937148614177,-0.0885223170490674,0.0233747755145407,0.109811884924892,0.109810217442915,-1.17020311943985,-0.00271314308129456,0.460452191010902,-0.40751974775313,0.0405175819167956,-0.0744225933440102,-0.129762129815506,0.568811639984827,-0.903766800161949,0.00173570559816715,0.0113563778705659,0.00302745571355548,-0.158307782290786,0.0183521750234641,0.464425848456527,1.01514743590938,1.00754525253677,993851.075976965
"16",-0.0412121680503499,0.0831387451942197,1.38525382097004,1.16695211340108,-0.0270528115286545,0.0518492594584078,-0.0454510934467049,2.20060501090184,-0.00765099808333036,0.299113594825735,-0.00365362942977992,0.022678769103018,0.00696292906723339,-0.0057701766409793,0.0110975556265041,-0.0558630410252424,1.81393855153196,-0.108209974120132,-0.00540520964177029,0.0680709623611447,-0.0199192299822777,-0.582430542740021,1.25926439901919,0.0116276465825521,0.0584994932447426,1.22583928196779,-0.090797808497345,0.0229104975754229,0.0925190454426826,0.101859276691658,-1.1786309121023,0.00170046190953598,0.465142985854765,-0.407896459957694,0.0407676479598724,-0.0726267391962874,-0.127632534525487,0.557599775581981,-0.904419754394455,0.00173589738274637,0.0111902952145612,0.00272202844577642,-0.150801419447594,0.0140423499963737,0.449773167561931,1.00533891599953,1.00266590447643,994044.370668907
"17",-0.0413589837585134,0.0831140313313288,1.37653414254147,1.16419624925501,-0.0266740442205785,0.0519805619049325,-0.0491872421531106,2.20148606606787,-0.00700187240656617,0.302822366489153,-0.00406645391422853,0.0227475297977553,0.00637145735330622,-0.00529235058562719,0.0113696689697473,-0.0507011814341846,1.80924678639569,-0.107027939192046,-0.00440634767591568,0.0681799956414455,-0.0195993831572528,-0.586853739388857,1.25632050065066,0.0110154675653463,0.0584153967234029,1.22591748008313,-0.0910116396756143,0.0251697724326716,0.0951332293798562,0.10892246230193,-1.1756089706564,-0.00464442243764038,0.468241147030461,-0.409684395555485,0.041412434303002,-0.0714297932690168,-0.127533927568615,0.556825882666766,-0.904460146680807,0.00177491806288752,0.011161687035472,0.00284771263278422,-0.168599965272808,0.0125084153189252,0.447078658347621,1.00369312006195,1.00184485827994,994058.580876908
"18",-0.0411906670434937,0.0787110900606187,1.38004995673672,1.1458447228208,-0.0268333748004942,0.0507543512154178,-0.0460265158300562,2.21093515360733,-0.0111085910471145,0.362911442165151,-0.00365328572241963,0.0215249681375872,0.00705320057216576,-0.00502962055179723,0.0115550155416095,-0.0509154376180316,1.81634809267569,-0.10803418235856,-0.00475017105439736,0.0687180231497898,-0.0203048073521574,-0.594722721808089,1.25811246355713,0.0217013098008269,0.0543028720885603,1.22489267953421,-0.0907739720368773,0.0257250472093197,0.102919745758594,0.0995930935585374,-1.17517969679091,-0.00799985212145662,0.473727348505215,-0.410687427050215,0.0391023805740776,-0.0756946999312495,-0.128945621778588,0.542189447897694,-0.906475887346992,0.00149960884565304,0.00982546779208287,0.0030147432960281,-0.165930418291277,0.0147934499642319,0.436439482559436,1.00266670192322,1.00133246323248,994245.025804636
"19",-0.0412197515068155,0.0798238233354298,1.38608696016483,1.14686031856773,-0.027555325524874,0.0504511603313291,-0.043585724790405,2.19564714287481,-0.00894195381894144,0.386935319131221,-0.00379504020775347,0.0227163583590363,0.00700931100766075,-0.00424446334005697,0.0118325819971871,-0.0547101922576978,1.80927055749275,-0.10820427774521,-0.00598120580261538,0.0671720932287376,-0.0158107111584272,-0.579232432643753,1.25969153380695,0.0171423174748798,0.0490572259595877,1.22564238355158,-0.0958310767565602,0.0280278700756857,0.106533789490661,0.10805296981226,-1.18699465878639,0.00162471101551962,0.481529830509295,-0.414767723784561,0.0381547410392455,-0.0767150983759211,-0.133848569330118,0.534455158132547,-0.905072066430395,0.00183512106591252,0.00952602900059774,0.00242096119102974,-0.147068883575782,0.0157851812931725,0.430323910197569,0.998262888485915,0.999131066720436,994323.52621251
"20",-0.0448590320686917,0.0775901472721249,1.39635321484505,1.14818429234213,-0.0268307550175433,0.0513306809923483,-0.0438477466213831,2.19576866276928,-0.00606206160207541,0.408513867259801,-0.00423621898920486,0.0227303313629944,0.00719644615146393,-0.00485738969684699,0.0115199858403399,-0.0516393301723301,1.81322803906919,-0.109378429229274,-0.00655723641278191,0.0677119942980311,-0.0162187178212023,-0.591408303802701,1.2588127737168,0.017873692809402,0.0525569928936345,1.22663818155302,-0.0984397708078457,0.0147010343147506,0.0871472640138572,0.103306732217833,-1.18496158739444,0.00239987701060234,0.465190339656388,-0.41896185266149,0.036621146549755,-0.07840009731093,-0.123347131695835,0.522560528475158,-0.906464432870465,0.00180842316977156,0.00952896724437499,0.00257779077542579,-0.156229504093941,0.022193791434782,0.42458051361805,0.992609464650892,0.996297879477264,994405.633791943
"21",-0.0441478156612555,0.0758875932749843,1.38981645315676,1.14548502528114,-0.026851220189407,0.0515005933327344,-0.0400965542277553,2.19494783284822,-0.00572196523584509,0.416626549131951,-0.00461719860706705,0.022248040665861,0.00756778796299995,-0.00536775021910488,0.0122904954906835,-0.053291583023999,1.81054016318688,-0.108905451302726,-0.00856206329428829,0.0669944802290068,-0.0184260819526113,-0.583032654341656,1.25866661603573,0.0178233109738519,0.0513996661240408,1.22720899551908,-0.0961907758978642,0.0246098144867529,0.0978059747327921,0.107163709405062,-1.17652149611316,-0.0025143683284945,0.465579122998089,-0.419143807293064,0.0384994542808218,-0.0781661820297854,-0.125019350797146,0.522211797981591,-0.908731497964593,0.00176860870315372,0.00911557940443143,0.002737839701472,-0.148555332832109,0.0186511652923887,0.421172181387891,0.987990481453368,0.993977103083048,994443.070966361
"22",-0.0449763615961563,0.0734930381950825,1.39046951085301,1.1458205386945,-0.0276594774497279,0.0514585197538057,-0.0388194384992568,2.19845900537483,-0.0110346984881575,0.478310655980881,-0.00362628500850725,0.0216449782694782,0.00646134866865151,-0.00450336460550045,0.0121648700303751,-0.0519821835081854,1.81235361503609,-0.111655084867241,-0.00289352548089421,0.0613387200259688,-0.0186129467068197,-0.581350790843816,1.26995146494636,0.019201930318944,0.0460999764307792,1.22445874389819,-0.0984070699038754,0.0317459702812435,0.0839989843365912,0.100258743612821,-1.17612780988866,-0.00531998684097921,0.469798135807443,-0.430511431163114,0.0397334628762141,-0.0815868308585824,-0.130866968590098,0.510539853029443,-0.910925549663708,0.00187582844892166,0.00857005578514227,0.00272361555955981,-0.146398310218949,0.0119585781796247,0.410643409622258,0.980440408877991,0.990171908750188,994628.120085607
"23",-0.0468715257788724,0.0710390807943252,1.39397875308678,1.13446085816838,-0.0285621798500235,0.0508878199196661,-0.0347847111956158,2.19948530740799,-0.0063440525556456,0.532629764486933,-0.00423331026135509,0.0225119094128271,0.00753391921354922,-0.00587763453037759,0.0124754457587834,-0.0548230487170592,1.81254952770632,-0.108274536893763,-0.00398087588817819,0.0571637441358079,-0.0186864735820547,-0.59449109743126,1.27858679576116,0.0180242152272424,0.0442005012637412,1.22537968189259,-0.106978250892484,0.0319732682033935,0.0776972315555573,0.109253917179925,-1.17949119099238,-0.00596596472595967,0.469103337913102,-0.440949654678162,0.0400200871046725,-0.0767508731752635,-0.12177358059608,0.511441363781042,-0.910725279966827,0.00166917128739294,0.00787619552710614,0.00278491715510729,-0.151896536414207,0.0140167093727931,0.399218154517342,0.97338107426781,0.986600767416998,994779.998992792
"24",-0.0459608767479746,0.0710303695166607,1.39826744192175,1.12879387708348,-0.0288481431962338,0.050848368717136,-0.0392061917995111,2.20530921214218,-0.0061361717705462,0.543341870988444,-0.00450415764745016,0.02171207758226,0.0068100360323511,-0.00583312594418778,0.0125357368615623,-0.0456725852411725,1.81201579192808,-0.107597165397258,-0.00406565115714194,0.0555055526125565,-0.016438367470164,-0.593185735536512,1.2818204382959,0.0222077492017341,0.0370654735226092,1.22394682342067,-0.105660745210836,0.0226338280064054,0.0656418115907271,0.10233809472039,-1.18356066022941,-0.00049393205419594,0.479791785200444,-0.441557438185062,0.040287052104031,-0.0747606231225457,-0.126254124329512,0.51109026412771,-0.915732676825626,0.00161280721761471,0.00832856320208488,0.00261962855947936,-0.156803187807902,0.0213128384184994,0.396512212364937,0.972251370341791,0.986028077866848,994813.887886352
"25",-0.0572509457395872,0.044770413481537,1.40008955358306,1.15671006511882,-0.0325927105850892,0.0524252860318583,-0.0159932542968408,2.20168896154124,-0.00808262275487179,0.972838213825104,-0.00461464845926422,0.0217865980236026,0.00656300803857215,-0.00371685522113333,0.00893439456929954,-0.0481661967391209,1.81229541485136,-0.112638662221435,-0.00654551734014868,0.0416222616849116,-0.0162439300132899,-0.594956695668873,1.31694045123574,0.016888011705092,0.0022963529233126,1.19028660446008,-0.103672605458841,0.0250321995827279,0.0270631472329703,0.109244055272027,-1.18746551407728,0.00544941599101325,0.48019597584535,-0.478106109820055,0.0345026650250074,-0.0719327792365626,-0.127976885322956,0.476772995160416,-0.908216328589589,0.00174559319543248,0.00270735176144273,0.00341843907808161,-0.171279584061411,0.0123566205592874,0.273099947882473,0.932159900746018,0.965484283013462,995748.24263838
"26",-0.0617552512111192,0.0442744856125356,1.39128286887116,1.15558620808424,-0.0307189772010195,0.0514396917798784,-0.0155894458447773,2.21089703510765,-0.0110101440836396,0.984448327798707,-0.00341382094496453,0.0220332937950845,0.00698305818615359,-0.00731327028872915,0.0115468421244895,-0.0466169319390605,1.81476918822705,-0.109916709870806,-0.00553635387879663,0.0371378519393175,-0.0139459455936961,-0.603114762616478,1.3171273532266,0.0183814425750852,0.00317475537642968,1.18374549197563,-0.104398467847495,0.0251109524539397,0.0149008546543004,0.100679322165872,-1.18937754253607,0.00429802553635599,0.470943550796522,-0.472732135718338,0.0333081875042979,-0.0681631653108883,-0.12605505357266,0.475033982009849,-0.909245446429586,0.0014303179998388,0.00292563756661595,0.00348067661556337,-0.153134897668841,0.0200235085127512,0.263263643846665,0.931872992188316,0.96533568886078,995784.473295401
"27",-0.0586292225688728,0.0382918088250373,1.3977030464922,1.15751782130374,-0.0319932217419531,0.0528446561643232,-0.00869033631531481,2.19760774577186,-0.0106445581663057,1.05863560557114,-0.00482659977551689,0.0221478690561649,0.00657783507698105,-0.00777901417051889,0.0109538957657066,-0.0454375608736442,1.8147123986632,-0.110107811818854,-0.0052157587990095,0.0353154677341498,-0.0157826815010311,-0.604498353962513,1.3244332388818,0.0170067572921228,-0.00747243502314875,1.18597741106073,-0.100970532927687,0.0262934240573661,0.00728144622357873,0.103033576748967,-1.16484057790806,0.00924583532221097,0.476764541561718,-0.469698303552405,0.036470227818526,-0.0769283972153446,-0.128087970494073,0.457800029292088,-0.919342975674756,0.00185083589314183,0.00207796433069648,0.00346898043280534,-0.153682183757074,0.0188107669718538,0.22427240442755,0.932299538944795,0.965556595412612,995909.715494715
"28",-0.0648029076206458,0.0311314324140092,1.39710252730094,1.14722517386831,-0.0309367756925813,0.0522806480011501,-0.00279202547560998,2.20353287987255,-0.00901834736332771,1.11549945409972,-0.00465082988822128,0.0232607975518209,0.00687369458048868,-0.0075447188120238,0.0112696139678969,-0.0427138569479742,1.81452089656657,-0.108823414847414,-0.0086307017666232,0.0314562608928461,-0.0143900549386435,-0.602416541455381,1.31209202758678,0.0196896936480218,-0.0107160316242874,1.17856244138191,-0.101781699009568,0.0170822474056402,-0.00522921697142623,0.103097487976424,-1.16464990057457,0.00968173907287783,0.47061212501461,-0.484193744655952,0.0340530895293394,-0.0683740149139697,-0.128133747166759,0.434729041702909,-0.918481900396251,0.00165022253970931,0.00170480709003632,0.00354452559113104,-0.155331562314065,0.0249314879114469,0.174327307346188,0.918508392017249,0.958388434830705,996040.784525986
"29",-0.0648454644789517,0.0285525825838422,1.38728979491654,1.13302567805436,-0.033346177044676,0.0518300720345376,0.000339009056588018,2.19437746196406,-0.00899059683662711,1.13727642297359,-0.00314128564059069,0.021095318542364,0.00690509519575545,-0.00428024601086887,0.0116527181674673,-0.0428376743049781,1.81077509333202,-0.110183567699358,-0.000133659928286811,0.0323606693180217,-0.0155332524931164,-0.609473268136333,1.31488676766547,0.0206493957885464,-0.0139295105801601,1.17497925165368,-0.103973583114082,0.0338932949622063,0.00450533970209286,0.106178251822454,-1.17409859944081,0.000990139475287798,0.476125088314729,-0.490296139468871,0.03515397102247,-0.0737230778109759,-0.134021705152272,0.429758776374609,-0.91648831431166,0.00188917748378058,0.00129915996458727,0.00385935113551879,-0.155697865468372,0.0256887405664363,0.162546826299606,0.917037362855976,0.95762067795969,996074.99719371
"30",-0.0641137889540247,0.0205167297715497,1.39523871335508,1.13738524619038,-0.0322486853335825,0.0528266577112539,0.00288143423058576,2.21072220431433,-0.00742352824073521,1.17381689954806,-0.00453047219005018,0.0221858133559958,0.00693280642479011,-0.00539500388085485,0.00968544318085071,-0.0406460140742925,1.81217826105622,-0.110178432552291,-0.00684881301421591,0.028274279762953,-0.0175324509043977,-0.598935400707326,1.31296211466051,0.0219284359078131,-0.0112775789187219,1.17102029192463,-0.100016299186859,0.0179339048613791,-0.00619383517886735,0.103697716349668,-1.18115558219944,0.00659076366877763,0.469276324632286,-0.503863958314658,0.0390048994947257,-0.0681734141506274,-0.129420151320739,0.42481943441495,-0.912562447718595,0.00146489504548556,0.000378180340459364,0.00405920451437456,-0.156798750956211,0.00853045035116252,0.131404746716977,0.929626705744448,0.96417151261819,996153.131440216
"31",-0.0712782590340042,0.0123793873443854,1.41879790181242,1.15748484156711,-0.0340572312337888,0.0518325500121659,0.0298181960462927,2.21227786060817,-0.0107237933967722,1.36270582675501,-0.0035654864327472,0.022383318557395,0.00725151654173869,-0.00518692394690132,0.0118057044365759,-0.0394137928478111,1.80672606861387,-0.118201347450029,-0.0033689457024559,0.0190137770624027,-0.011501632180114,-0.614992202956109,1.3297279992937,0.0148246609077838,-0.0261849577123812,1.14192189589174,-0.130194344160847,0.0313829887764172,-0.0287180430185501,0.111735369158775,-1.18549245517266,0.0107423208146689,0.472285548824897,-0.545234085112389,0.0372524543749455,-0.0732715837064912,-0.131876157338455,0.416740223582441,-0.920397886204196,0.00138783653635202,-0.00186904111529429,0.00445763831738836,-0.146042187234882,0.0205741501430062,-0.0736953251931404,0.918439310409328,0.958352393647205,996482.170853683
