"","agem","agey","age0","w0","er","ehr","ey","e0","mw","m0","oage","ow","oe","or","ohr","oy","o0","rage","rw","rm","rrace","rhr","ry","r0","racew","racem","race0","genderage","genderw","genderm","gendero","genderr","genderrace","genderhr","gendery","hrw","hrm","hry","hr0","ne","nm","nrace","ym","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.206880362086924,-0.135074541603683,1.56248072859595,0.470079352550712,0.153312775179405,0.414907197049389,0.00589543042345878,1.32043015463722,0.0166148577028723,1.15236736614389,-0.000866332337344985,0.0298064758905509,0.0167242048304536,0.0247113861252273,0.0629368003489771,-0.0511886504165541,1.80863503577358,-0.147823004854903,0.0194324189919673,0.210165706678986,-0.0779574149210753,-1.20477197174893,-0.189717884852244,-0.675808326787524,0.143374272323997,-0.165861646819121,1.97129343474256,-0.325749394257855,0.0751578162996873,1.10770159706054,0.108599980096233,-1.8971573908787,-0.390959652712753,-1.21575943078345,-1.10785243655023,0.0418560371555024,-0.283902275675952,1.86395468105579,-1.95152597993532,0.0228657849583277,-0.0158689881465871,-0.00998599264676933,1.39237367957495,0.298166349790649,0.284922641462803,4.70304019209423,2.16864939353834,886605.278151891
"12",-0.20438186400378,-0.135237016559161,1.56419639389493,0.470134294989852,0.153228680117993,0.414695621271027,0.00644705385958826,1.32076258332118,0.0171771771697862,1.15233564321025,-0.000773987866264431,0.0297772713409688,0.0166523155532197,0.0250817301636829,0.062910146089619,-0.0493746837673839,1.8089826621,-0.144978138613454,0.0210634294428294,0.211438806296518,-0.0789736766649132,-1.2004045775077,-0.189608381038236,-0.675730009503411,0.143112187566073,-0.166057920080519,1.97127602637253,-0.321701067307466,0.0751805374423753,1.10082949223554,0.10908239884993,-1.89703719609545,-0.390927179994916,-1.21580163649906,-1.10777110775627,0.0418011514056049,-0.283185540936699,1.86390823798691,-1.95160627122015,0.0228646597882082,-0.0160219542989485,-0.00985792010635944,1.38626214910003,0.298170893389354,0.284776770160758,4.69652974634886,2.1671478367543,887125.619122853
"13",-0.206555942845544,-0.135293081498443,1.56389560189597,0.470123519097308,0.153267707626952,0.414508429158178,0.00673260995381957,1.32058385101577,0.0174712640750969,1.15225996202441,-0.00168382601198869,0.0298272043582203,0.0166738740590712,0.0252116582102033,0.0627990140609015,-0.0511980097266058,1.80968004997677,-0.147077411337489,0.0197648142108419,0.2145697280717,-0.0772325640110426,-1.19905149190381,-0.189560994589185,-0.675687333196781,0.143898324404426,-0.166312448386374,1.97117403225877,-0.321455640451416,0.0751891544559539,1.09911761654377,0.10848249894503,-1.89695172715893,-0.390931066429051,-1.2159305694088,-1.10772496120436,0.0417057672626663,-0.282937445387098,1.86391101653987,-1.95167273326538,0.0228376511199874,-0.0157394518912209,-0.00985618049736948,1.38435498354782,0.298126568999831,0.28480240207356,4.68888758755855,2.16538393537002,887286.381601426
"14",-0.204579111853985,-0.135017586496483,1.56471534087482,0.46994223596304,0.153035517578639,0.41414869583768,0.0067524494348122,1.32079658812409,0.016647067350765,1.15228221668157,-0.000907330497542695,0.0297317701718577,0.0166623868980651,0.024907531498213,0.0625415897064138,-0.0497187312087609,1.81131007956643,-0.145760891509519,0.0207780270841815,0.214942812846914,-0.0792205526112901,-1.19244761535871,-0.18946117826225,-0.675739558953097,0.142832828217662,-0.166921864088607,1.9711558880835,-0.319002374862986,0.0751025742628662,1.09317201277352,0.108494042635793,-1.89686055798928,-0.390569234424626,-1.21602867860078,-1.10777652890688,0.0418667699649936,-0.278432337355851,1.86383886257529,-1.95164179266183,0.0228990452711628,-0.0155356170896691,-0.00998356919260168,1.37616477408383,0.297768642495116,0.284899846020387,4.67685454503368,2.16260364954692,887930.854338414
"15",-0.206198069802547,-0.135047323954295,1.56586367807151,0.469945567662278,0.15306300874346,0.413840432855303,0.00589494397509468,1.32092986770428,0.0169157535342529,1.1524929702026,-0.00229708090391547,0.0296671699354605,0.0165386312641497,0.0248265324128359,0.06236893907864,-0.051267912560597,1.81529202382553,-0.144578828384874,0.0222562448150036,0.209571419682969,-0.0782722952783879,-1.18968700138183,-0.189521580974139,-0.675940454151158,0.144303713082074,-0.167035135527055,1.97106699045525,-0.317929776610367,0.0750713484308075,1.08941546283053,0.106347976896677,-1.89681577606868,-0.390526901571865,-1.21602323624038,-1.107731043156,0.0418207077036196,-0.277231269903518,1.86386166341231,-1.95160312754608,0.0228564834223212,-0.0151048708139759,-0.00982133650861135,1.37312646647127,0.297813365084652,0.28496695680312,4.66318671990394,2.15944129809169,888220.223877588
"16",-0.203533365014307,-0.135001206890729,1.56655976618556,0.469915112630725,0.153041494586218,0.413799475201862,0.00571553821458056,1.32089961988614,0.0168050708766085,1.15247923416541,-0.00237702696215773,0.0296734391874957,0.0165451833868983,0.0248403553145105,0.0623785140732432,-0.0508895105992678,1.81508059093056,-0.144804713274981,0.0218721000667028,0.212255965956209,-0.0798380292806398,-1.18951655973559,-0.18953997707907,-0.675876422101191,0.144284314179128,-0.167054872201503,1.97106360395865,-0.317985838230831,0.0750378269062466,1.08918923011361,0.105386576708448,-1.89676137794196,-0.390520006845749,-1.21604491385659,-1.10772180088978,0.0418885550896745,-0.277482367582455,1.86388279366092,-1.9516265696596,0.0228553248958491,-0.0153122998210086,-0.00978515943964674,1.37259943704741,0.297814186250325,0.284953686776565,4.65761253251414,2.15815025716796,888256.408949736
"17",-0.20249667002552,-0.134916657165054,1.56618062368978,0.470068954527514,0.153009406121081,0.413563088162816,0.00545936735605314,1.321071198252,0.0169239309797668,1.15235132458773,-0.00137402674889632,0.0296277671076187,0.0165469925304715,0.0246923385282367,0.0622044521339532,-0.0507645069896162,1.81125918956961,-0.148747100482057,0.0189741024884737,0.211222696478451,-0.0789170294813428,-1.18644467027664,-0.189573342876729,-0.675964303820922,0.143840691041391,-0.166716136373036,1.97107830879015,-0.316877808027904,0.0748646412843367,1.08634453792247,0.104860373832088,-1.89649097120025,-0.39047523021664,-1.21617272795119,-1.10764107950457,0.0419717514378462,-0.276804060066165,1.86379104172282,-1.95164762529745,0.022857186393151,-0.0154196910352701,-0.00990802561378883,1.36952125770642,0.297887362328135,0.284898432687667,4.64150804481113,2.15441594053032,888539.181247634
"18",-0.201147796589843,-0.134845908070723,1.56610614963683,0.470025067062884,0.152843284475447,0.41352284519979,0.00595748068407386,1.3210433416022,0.0171925819319354,1.15217167410429,-0.00185205531171363,0.0296209016991256,0.0165599475713788,0.0244351880658949,0.0622035476845846,-0.0516219688523628,1.81201927318774,-0.149523485118877,0.020476594491952,0.213739908099967,-0.0770545537579808,-1.18390292910684,-0.189462870281022,-0.676007649197132,0.14387686439185,-0.166547018781665,1.97112345869799,-0.316618559213052,0.0748903332889925,1.08452619172301,0.104903621687569,-1.89621818385865,-0.390416715446227,-1.21618490522154,-1.10764229543701,0.0419158642598856,-0.276181814425359,1.8637643567746,-1.95164374620065,0.0228609993351001,-0.0155618726664895,-0.0100389607570898,1.36721290577957,0.297787367262536,0.284876901217184,4.62911754340015,2.15153841318257,888730.05654269
"19",-0.201395056712036,-0.134894428302943,1.56683192066085,0.470071552293874,0.152854101838017,0.41343775211804,0.00595000920268985,1.32103772375351,0.0166223896263828,1.15215359531047,-0.00170563432450735,0.0295966552530852,0.0165423017639951,0.0244731780302529,0.0621519442694212,-0.0519690562656865,1.81043997035209,-0.145487646795432,0.0207439829543654,0.211069604423213,-0.0773999185147698,-1.18304758327501,-0.189469151565702,-0.676055574071123,0.14397794756452,-0.166687908975458,1.97109644860014,-0.316333946854616,0.0750070124896383,1.08374306138109,0.105828506217802,-1.89623084414109,-0.39046339158116,-1.21620962817129,-1.10768989298609,0.0418910805530667,-0.276214629852412,1.86376200597664,-1.95162214850427,0.0228820185595879,-0.0153354956237043,-0.0100577725393004,1.36605478769902,0.297803920424415,0.284885509241206,4.62801442493496,2.15128204216345,888815.160027363
"20",-0.201290234969222,-0.134641388004731,1.56684503270324,0.47012014931941,0.152758770286426,0.413253119083988,0.00638368774175929,1.32098393291422,0.0164256338957087,1.15195908737987,-0.00160467820959736,0.0296493796042804,0.0165218939578706,0.0243663883134121,0.0620434440509597,-0.0509792180859276,1.80929360274886,-0.145174290592841,0.0203798807918472,0.210497330676867,-0.0784090994747075,-1.18015844981075,-0.189386598055561,-0.676130861027769,0.144692535124796,-0.166640424833681,1.9710967721837,-0.315952193773833,0.0749812850129974,1.08156451317885,0.106737518784925,-1.89634334328504,-0.390504028284605,-1.21611667375457,-1.10773826820284,0.0419779529334621,-0.275299790456363,1.86385895989444,-1.95159536935747,0.022869275811976,-0.0151818170760392,-0.00995829470348674,1.36310919275046,0.297868292559912,0.284901192097553,4.61131711861032,2.14739775510042,889053.028513503
"21",-0.202180853275032,-0.134613174693741,1.56625327785634,0.470174708372016,0.152799269116177,0.413094298122363,0.00615801323505021,1.3212563941207,0.0168120051545902,1.15186623622999,-0.00182254995921864,0.0297144072990589,0.0165116749115673,0.0241152488589374,0.0620465999922441,-0.0519958436865577,1.81177317959292,-0.146437170022475,0.0205298153769285,0.212568767562902,-0.0784834407227784,-1.17695556688547,-0.189456328804117,-0.675988495755197,0.144313808900188,-0.166399854608817,1.97101399627087,-0.315353367487696,0.0749967657044247,1.07873542780418,0.107819660436548,-1.89623535714845,-0.390511462549661,-1.21615471480333,-1.10777995111693,0.0419311731849287,-0.274058658433269,1.86379953091092,-1.95158479781727,0.0228721282585775,-0.0151777719353822,-0.00989314263373206,1.36065313437248,0.297787526945685,0.284877147512182,4.59112158315269,2.14269026766649,889307.319837102
"22",-0.200903324989689,-0.134478909943677,1.56689533830377,0.470160926492533,0.15286049668173,0.413059651921797,0.00683128806830579,1.32131549260934,0.0169678823243077,1.1516977215622,-0.00173683643111329,0.0296792679702488,0.016505815112041,0.0239545545238579,0.0619985934276473,-0.0490976772448353,1.80971069783314,-0.146848970683237,0.0205926926027737,0.209638970834698,-0.0800960538906375,-1.17594140321106,-0.189492617376265,-0.676035292513067,0.144369885049728,-0.166672343073117,1.97099674519681,-0.314514815473879,0.0750029866853213,1.07687933665233,0.107470395319163,-1.89621638672932,-0.390441140120401,-1.21616110319062,-1.1077650361831,0.0419017558032839,-0.273566773846197,1.86378976175041,-1.95161274572101,0.0228566522878351,-0.0150771423200858,-0.00980415914679409,1.35933068009337,0.297607952045028,0.284925253762536,4.57602862821254,2.13916540459417,889436.934655378
"23",-0.201458966221315,-0.134302205023172,1.56719391022522,0.470172159271404,0.152855405130264,0.412769344979416,0.00625609794046449,1.32136790219426,0.0174048740250941,1.1516684153827,-0.00271079348931031,0.0297172608755651,0.0164986084791822,0.0237158439739739,0.0620505630461612,-0.0501712613550035,1.80989558199933,-0.145217075825968,0.0201627225298647,0.213150803581388,-0.0788636808103406,-1.17082964479489,-0.189513108982943,-0.676201629816287,0.143804341291622,-0.166656060430024,1.9709988114274,-0.312531862369904,0.0751446937588787,1.07285433101785,0.108415339017313,-1.89612701863827,-0.390444668778536,-1.21611046265025,-1.10771720312096,0.0419645968209953,-0.270753315200831,1.86378951143896,-1.95164973180096,0.0229382805687192,-0.0150686820386163,-0.009918472789839,1.35531633143235,0.297358714503458,0.284882027875508,4.55342450969345,2.13387546724111,889827.285370297
"24",-0.200262298311898,-0.134307681080525,1.56785108365162,0.470253243159656,0.152930671075776,0.412712943258758,0.00668580579470307,1.32152480747436,0.0170339451905638,1.15165440101564,-0.00293690933287089,0.0298199223867227,0.0164894231089123,0.0237080562452788,0.0620751715708423,-0.0498120051186588,1.80935524832593,-0.14546308280356,0.0190754802237276,0.208337042172058,-0.078959313883205,-1.16974484386655,-0.189445572090125,-0.676208153883969,0.143648100909786,-0.166665723596838,1.97098616909229,-0.311886711907958,0.0751434000200236,1.07217058636984,0.108983751508901,-1.89611036358295,-0.390443585044018,-1.21617721579987,-1.10769178360321,0.0419159667832116,-0.270191386838831,1.86373286755377,-1.95166843691702,0.022887944840768,-0.0148866228016035,-0.00988415713243678,1.35375866211892,0.297109647013881,0.284776271923755,4.53847294153572,2.13036920310441,889938.93185709
"25",-0.197229202983729,-0.13431177526724,1.56960518083004,0.470229575692513,0.153192487272662,0.41263746934089,0.00761918435699216,1.32183385987089,0.0165170446258096,1.15142495715458,-0.00213103161820473,0.0298371244674645,0.0165272050875428,0.0235840102817854,0.0620078900887106,-0.0500703731790559,1.81094004543275,-0.148986837350659,0.0198121982604846,0.209341835658725,-0.0798421259073712,-1.16589005704139,-0.189219684716563,-0.676179177567208,0.144534515950913,-0.166650768844666,1.970967137073,-0.310829437676682,0.0750974054686294,1.06760517269614,0.107369324861577,-1.89613179386852,-0.390508760539581,-1.21619516018535,-1.10782147760878,0.0417344683017157,-0.269501603055704,1.86369196188818,-1.95164945349055,0.0228468410166405,-0.0150458252185887,-0.00983566755743274,1.3491635854081,0.296999096056585,0.284780806460718,4.52843205480967,2.12801129104374,890309.600316791
"26",-0.198013139793783,-0.134339142835354,1.56984600618924,0.470147093133774,0.153175589359288,0.412258204603577,0.00645118778026526,1.32226616251038,0.0175397752412434,1.15167750659853,-0.00315423287368633,0.0298836437147698,0.016692442894276,0.0239349329170142,0.0618437686325421,-0.0515842826992974,1.8122069593926,-0.145922399633828,0.0181367150881001,0.206669894619071,-0.0777290589612512,-1.16013273690812,-0.189196920375327,-0.675981746139193,0.143396058421115,-0.166836254868859,1.97110669007433,-0.310172772107681,0.0750513510475602,1.0621129245489,0.106083710111612,-1.89577370532754,-0.39048339047821,-1.21613455433005,-1.10771473904031,0.0418566253030543,-0.267823919491053,1.86365538004674,-1.95171478332547,0.0228356179709173,-0.0145388657732639,-0.0099510414014624,1.34082166342753,0.297078188982246,0.284584558680833,4.49059981500101,2.11910354041538,890903.920758271
"27",-0.198793896559216,-0.134351097819482,1.56953903529637,0.470208206620631,0.153358560168933,0.412159769839727,0.0060934743633779,1.32246829584314,0.0178095214232035,1.15164870840597,-0.0026453988441996,0.029907116638653,0.0166693529830456,0.0239217909538058,0.0618440166902323,-0.0522941347024986,1.81314906984242,-0.147763220090364,0.0192158881246095,0.212299247919411,-0.0774909632679284,-1.15884997109617,-0.189219032337402,-0.675987560536496,0.142715000920253,-0.166972599796841,1.97108932101691,-0.310055965794827,0.0749184509642137,1.0612124569804,0.105294199032521,-1.89561025107026,-0.390394025204568,-1.21611415606161,-1.10768462674071,0.0419111248262397,-0.267234457207726,1.86363727007427,-1.95164718863192,0.0228554828184111,-0.0146827236726708,-0.00992495647072655,1.33954648844935,0.296949722587491,0.284644323270215,4.48985178907848,2.11892703722391,891010.210798842
"28",-0.194140534926515,-0.133460846274986,1.56782848533977,0.470457457705916,0.153837720965274,0.410816677747696,0.00514940277027671,1.3235412600189,0.0183784814227282,1.15123179374637,-0.00249505191676214,0.0299469591346692,0.0164179347776155,0.0239348703553315,0.0611876477670834,-0.0487739683472579,1.81247082950136,-0.150478461820674,0.0172190775860814,0.205839215559797,-0.0786194034800262,-1.14070216292864,-0.189171845504151,-0.675950445235139,0.143575667053753,-0.167033171480114,1.97102982648726,-0.304824570734718,0.0747949824522604,1.0464856204058,0.105767726751346,-1.89527725417439,-0.389984925612208,-1.21616294923709,-1.10787082648596,0.0421524711092367,-0.263087361539726,1.86357732535593,-1.9519650893087,0.0228029920695414,-0.0144105484829159,-0.00986341411644381,1.32314323809818,0.295692041053824,0.284730667714563,4.35293295199747,2.08636836440679,892506.390900774
"29",-0.195119141560957,-0.133321878045162,1.56649067842846,0.470455766493113,0.153846203477766,0.410675433074726,0.00573575940314735,1.32385167949595,0.0181738915947293,1.15111367941352,-0.00325636012200906,0.0299958064602292,0.016308220101975,0.0237855905505768,0.0610032615536147,-0.0489120520696871,1.81356469928669,-0.147667681151776,0.017257138756509,0.209816083083363,-0.0788809307339037,-1.13838842454865,-0.189103344971286,-0.675868503156086,0.144179543064484,-0.167050593531617,1.97104905233101,-0.304328838571096,0.0750146123849162,1.04438837857082,0.106271186605505,-1.89504518876105,-0.390018557687745,-1.21616653725435,-1.10778314480352,0.0421333946933585,-0.261889904960316,1.86364769902349,-1.95193475448601,0.0228490019059401,-0.0141376277722971,-0.00989111344290772,1.31989242360879,0.295513475034682,0.284752112479885,4.33757004667373,2.08268337648182,892747.279492343
"30",-0.195245857059313,-0.133167811667997,1.564831812867,0.470551403924607,0.153759806591514,0.41013251429469,0.00487269572701922,1.32386652545684,0.018428299107475,1.15106572456194,-0.00230721405903632,0.0299503417176801,0.016238882769327,0.0241158599034878,0.0606300671001506,-0.0492318312602788,1.81010651393151,-0.143821023120553,0.0202980664954951,0.208744915192454,-0.078796293938704,-1.13069491671554,-0.189208471631291,-0.675876087248544,0.141692919417803,-0.166976648725315,1.97112906829022,-0.303838844186848,0.0750927465071709,1.03927478263871,0.106005138635983,-1.89503511783942,-0.390041514138112,-1.21608680224319,-1.10780941373563,0.0421749549080801,-0.260442075215431,1.8637814196277,-1.95197612086429,0.022864569104323,-0.0141823539587291,-0.00994847311318578,1.31336783973914,0.295046168246156,0.284767249258538,4.33385081903528,2.08179029180061,893298.852964437
"31",-0.192241890550432,-0.13301953730619,1.56588141594303,0.47051420840173,0.153696278154508,0.409962830710709,0.00473513782712099,1.323640573845,0.0182013808963031,1.15107988022883,-0.00255163102308327,0.0299487352993302,0.0162879127266806,0.0241608415846537,0.0605712519529304,-0.0497377056722565,1.81028354685579,-0.150425589812334,0.0214714419076286,0.204429732203212,-0.0785605467946484,-1.13022908121661,-0.189218472725332,-0.675902752014969,0.141857419074962,-0.166893667779581,1.97118369589518,-0.303049228037551,0.0751257410987628,1.03803733861042,0.10610609632374,-1.89499584462657,-0.390022481802513,-1.2160922698901,-1.10778792521719,0.042222667901895,-0.260259363416089,1.86366525261836,-1.95197902486989,0.0229049325331896,-0.0141881949316922,-0.00991560031482435,1.31252255619398,0.295001582337779,0.284830464265592,4.32581851216352,2.07986021457297,893380.069243709
"32",-0.129566700521216,-0.128070419548795,1.52015168164311,0.47373147269612,0.151318092442207,0.37002790392243,0.000244727681208058,1.34180023678508,0.0161840683918293,1.14849255792308,-0.00712713408465237,0.0313233460452233,0.0161486212233172,0.0260550285342084,0.0425651498254279,-0.0426364934414636,1.81119193321395,-0.136430380374007,0.0171646573378919,0.147254704474516,-0.0788253044605132,-0.687488278143718,-0.198858973454174,-0.668683363604512,0.142384260191772,-0.16214360630364,1.96792948666637,-0.199493922922124,0.0760560893340609,0.638883352203409,0.104473419523285,-1.87866044540948,-0.386678182299421,-1.21515114686766,-1.10770180140534,0.0415158873822578,-0.191801408198876,1.86103507139223,-1.95371055615659,0.0224242138085193,-0.00390879917890922,-0.00972203263816901,0.857031429721718,0.276611777905406,0.283690796343758,2.56122357661887,1.60038232201523,926751.726872969
