"","agem","agey","age0","w0","er","ehr","ey","e0","mw","m0","oage","ow","oe","or","ogender","ohr","oy","rage","rw","rm","rrace","ry","r0","racew","racem","race0","genderage","genderw","genderm","genderr","genderrace","genderhr","gendery","gender0","hrw","hrm","hrr","hry","hr0","ne","nm","nrace","ym","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0259063045033248,-0.891161990798982,1.57339883261242,1.9090483205193,0.0355305832857074,-0.0108216199783768,0.014840997992513,-0.462450412225306,-0.0264833387966427,0.933346945944892,0.0695675877309603,0.0186833035965866,0.0241213478239455,0.00562973103489667,-0.0535561725246565,-0.00720601052614957,-0.0614083781363632,-0.230640740890173,-0.100257719807586,0.0536768091083733,-0.294307998015631,-0.286868106224522,0.503604231507399,-0.0452943920541523,0.0127859411429395,1.94171113179171,-1.3107987995622,-0.465592002778106,0.043523359427022,-1.16421066933341,-1.22475774635378,1.21436970251517,0.288905894881787,1.28985382956385,0.0568977076089959,-0.0264378335671989,-0.173469331290783,-1.95844507090821,-0.617888544913146,0.0675641359443014,0.00198912821628738,0.0171679010807116,-0.775820633438321,-1.34988278355723,1.67711724092672,2.39079874112192,1.54622079313464,512664.54351469
"12",-0.0261767133481083,-0.889379692498417,1.58554708553821,1.90865125677373,0.0366168310173426,-0.0106350121383034,0.016653325958028,-0.460828892689675,-0.0292417281156184,0.933642049942552,0.0680099605174216,0.0177362982968853,0.0238387947235626,0.00511223546739786,-0.0492496667643148,-0.00531225600705485,-0.0597979123000336,-0.231905101177699,-0.0978173006291868,0.0533598926665256,-0.29129386908961,-0.288461288955299,0.503519257489921,-0.0405190712757376,0.0135248431426191,1.94169342367854,-1.3017098202275,-0.464078549677635,0.0434490229532258,-1.16378751914285,-1.21939837383861,1.2141637781146,0.288575384069245,1.28976023697455,0.0544193611810194,-0.0247165294659866,-0.166503894551856,-1.95742773760707,-0.617947618713677,0.0675883265822204,0.00196482263515728,0.0169926712961726,-0.775153282099969,-1.34526874586274,1.67727098371141,2.38264528858139,1.54358196691377,513914.53284724
"13",-0.0261956177278812,-0.889203713045391,1.58689816341448,1.90863935748394,0.0366713978143235,-0.0121897457277507,0.0134446280889865,-0.46075842324457,-0.0294728972532082,0.933701865399946,0.0678553089832683,0.0179691026875269,0.0238631131992236,0.00495265879057155,-0.0506994395271649,-0.00557796489890225,-0.0591607914031565,-0.232705248297066,-0.100503563096222,0.0532525161522822,-0.289577269375736,-0.288692506540076,0.503575049250757,-0.0416214919962053,0.0140137584739209,1.94172993167854,-1.30058819578167,-0.463655626774774,0.0436368562914356,-1.16366852290528,-1.21893032502689,1.2141341406496,0.288637696980264,1.28982210458195,0.0566401394712087,-0.0263087753679836,-0.16300611538932,-1.95726293779783,-0.618054419477963,0.0676370794381688,0.00197766675192051,0.016904415910986,-0.775200409419097,-1.34459996410832,1.67725476657591,2.38163374343183,1.54325427050497,514059.035938631
"14",-0.0262313034949381,-0.889192600732709,1.58768962141997,1.90867014518803,0.0367082359065738,-0.00924318661522414,0.0131176169283484,-0.460428552377828,-0.0278082460319994,0.93382414958778,0.0678631535758862,0.0179922249123723,0.0239261539732603,0.00456272530325831,-0.0519098836709274,-0.00680962518812833,-0.057985160904122,-0.232906019783847,-0.0994623387923848,0.0532338396965873,-0.290448085496137,-0.288753225695201,0.503624802429192,-0.04230969690159,0.0148697111702421,1.94160795105462,-1.29981967642385,-0.463831693089816,0.0436809702569487,-1.16365310900441,-1.21857784709409,1.21408253206873,0.288750199760807,1.28974278078105,0.0547364684008576,-0.0261696742015352,-0.163188940644187,-1.95724096080337,-0.618118981969358,0.0676001069297364,0.00196694188075376,0.0170085579356525,-0.775131808044774,-1.34447857410007,1.67737492055895,2.38146270358422,1.54319885419353,514142.218632976
"15",-0.0262113624025125,-0.88830694238881,1.58900923473888,1.90862733795877,0.0366403553197452,-0.00970302349595813,0.0140304460358303,-0.460242546686379,-0.0279052096151002,0.933860556749426,0.0678054262360537,0.0179601398054385,0.0238697526136209,0.00490281798634301,-0.0504434680403247,-0.00892803384922161,-0.0566387566826087,-0.232844811422962,-0.0977953272736912,0.0531014580606711,-0.290561395350557,-0.289165007761181,0.503551109398522,-0.0432630119132421,0.0139919158020546,1.94160892483748,-1.29878043826255,-0.463282661870468,0.0438051512709206,-1.16365998713011,-1.21804396912247,1.21408569566072,0.28858154514581,1.2896511375386,0.0546106580090336,-0.0279251486406572,-0.165206335843271,-1.95716720482088,-0.618129595907972,0.0675877365919781,0.00192006411585042,0.0169340736456778,-0.775259595744174,-1.34397122735227,1.67748145566961,2.38083664344653,1.54299599592693,514294.914665213
"16",-0.0261168656482772,-0.88709337624447,1.59452122944828,1.9086422920558,0.0370095541600394,-0.0114560305033267,0.0157777739263207,-0.459677321696445,-0.0251942205208039,0.934170035960607,0.0670900428101623,0.0177490453344358,0.0239421911188067,0.00484781665121302,-0.0516206135249527,-0.00563360764556488,-0.0612170451141529,-0.232012757443952,-0.0982773913355318,0.0532810135927832,-0.293690860449014,-0.290189279681404,0.503584477027243,-0.0456962745357825,0.0112866711144652,1.94160352912022,-1.29391130203276,-0.461369617028489,0.043553682118238,-1.16307562637838,-1.21533667408831,1.21421989871232,0.288825101315744,1.2898039009306,0.0554514731902695,-0.03155755456756,-0.167283776445645,-1.95633561427793,-0.618223262662283,0.0675628101647735,0.00216955310948556,0.0169910983899017,-0.77477298690086,-1.34120240377049,1.67747321660943,2.37889923592526,1.54236806110774,514937.159254341
"17",-0.0264010140197177,-0.886591375152663,1.59653710270526,1.90858210218332,0.036975735577147,-0.0121057063741912,0.0158654968421837,-0.459331515802994,-0.0252241030979636,0.934121589015978,0.0668832437533255,0.0179762137722523,0.0239922058704711,0.00444269852317663,-0.0507009172531419,-0.0039280628193418,-0.0603322345733541,-0.23622368900851,-0.0974817878845239,0.0530332149641013,-0.292184153559054,-0.29053586746742,0.50373173602191,-0.0451343738390398,0.0110697228379878,1.94153008130007,-1.29240817701681,-0.461064392202851,0.043477819522433,-1.16294058348806,-1.21423333342324,1.21423642444731,0.288873988310338,1.28977958907864,0.0565656594011641,-0.0302736541653922,-0.165670984986937,-1.95615337780955,-0.618211096562029,0.0675446894143312,0.00230860451132515,0.0171061769551912,-0.774637874025107,-1.34010621927408,1.67752807753676,2.37862877604734,1.54228038178774,515162.860456464
"18",-0.0266441464350745,-0.877277017820571,1.62837254174209,1.90856274410482,0.0356024111975792,-0.0109852843745335,0.0133051410928996,-0.45617795765474,-0.0296481719263962,0.934651664703948,0.0619249795655667,0.0179430237872718,0.0239291639226898,0.00565844417564569,-0.0498825500581471,-0.00559302830941127,-0.0617859980493449,-0.236006871667669,-0.096626017753289,0.0529569892748515,-0.286323088598852,-0.294846559128202,0.503722453968078,-0.0443835498190679,0.0111134234830017,1.9408513440718,-1.26810701892136,-0.455071837188755,0.0427403010651054,-1.16359641593728,-1.19820986328666,1.21385948085166,0.288400216146745,1.28844865290474,0.0519641699438981,-0.0269278313065907,-0.168615142587794,-1.9545468860809,-0.618218619176309,0.0674764609695024,0.00232581212114214,0.0164322404110884,-0.774360154408587,-1.32697837885545,1.67751103430681,2.35990183565038,1.53619719946704,518517.734199701
"19",-0.0266711671108384,-0.877025969027007,1.6305001715894,1.90875799343597,0.0360621661725973,-0.0102581461619915,0.0137637440991797,-0.456245070685412,-0.0277128396581591,0.934461838061006,0.0618046481989252,0.0180461368968734,0.0240434547143549,0.00514445119799944,-0.0521620106501711,-0.00609193616297106,-0.0588193158467876,-0.232175937507385,-0.0981561050797315,0.052914093695099,-0.286585197975332,-0.295017297669442,0.503794709491212,-0.0445809567232673,0.0106803105794051,1.94112778885853,-1.26648992195944,-0.454544700691931,0.0427096162638296,-1.1636480148361,-1.19730900907214,1.21371839810021,0.288598563500262,1.28858678527868,0.0481458211574386,-0.0272331901110548,-0.1691989255388,-1.95440990557622,-0.618444597800584,0.0674579867400792,0.0023371756154371,0.0166259896098617,-0.774367244074278,-1.32637573286542,1.67751651573527,2.3585944149972,1.5357716024843,518711.990597066
"20",-0.0266801700852066,-0.876843183808208,1.63072258610853,1.9087833592915,0.0361192134446423,-0.0117990703343878,0.0125396968787092,-0.456200448653576,-0.0276777674974515,0.934390080347485,0.0617889862579694,0.018124892994628,0.0241015647671727,0.00548108723862693,-0.0519280185709783,-0.00515086811335927,-0.0588751169689439,-0.232965097008586,-0.0982479556245285,0.0528906258574217,-0.287469382370631,-0.295031047655923,0.503804354384934,-0.0442946027845711,0.0112144149336718,1.94119848115872,-1.26601949717194,-0.454579507729796,0.0426458177575665,-1.16371981160269,-1.19714612110755,1.21375534180828,0.288568252062309,1.28861451237155,0.0468876990636352,-0.0279600645139194,-0.1688569917044,-1.95429737398549,-0.618413176286796,0.0674467282804032,0.0023252693358941,0.016565863758302,-0.774367563123658,-1.32610950452234,1.67754148988508,2.35803138791353,1.53558828724158,518761.60120483
"21",-0.0266858386946018,-0.876669836477457,1.63121491702262,1.90882489013888,0.0360047190585235,-0.0124237027647957,0.0112401731681926,-0.456096842069048,-0.0282671908677512,0.934391408569303,0.061654470446126,0.018105616223324,0.0241374789595494,0.00518546365845003,-0.0512604799923689,-0.00594416012597733,-0.0591885866871778,-0.23478749961321,-0.0972897332466018,0.0528256161905754,-0.287263064284998,-0.295063663448418,0.503748897746203,-0.0448597717382963,0.0108309621914495,1.94124157103691,-1.26574889218078,-0.454528447268597,0.0426913998601835,-1.16372240385833,-1.19681772867392,1.21380448932935,0.288511021541156,1.28854244961828,0.0501815378858268,-0.0279076780305213,-0.168109674504749,-1.95414064736903,-0.61840578444531,0.0674872383807913,0.00228594446630202,0.0165240892226871,-0.774445980771675,-1.32608937456324,1.67756197923627,2.35786061179552,1.53553268014573,518807.876604394
"22",-0.0266373316611637,-0.875870801020329,1.63357918118153,1.90880897708876,0.0358617461779859,-0.0105769567764261,0.0139005062457658,-0.455953857482371,-0.0271340107566367,0.934466505542954,0.0612402805500516,0.0180027040174722,0.0241731313938787,0.00516112041457661,-0.0507522113396524,-0.0090071923565011,-0.0602067248594224,-0.23416452030039,-0.0947389926516277,0.0525705109670604,-0.288129679149294,-0.295132957225865,0.503691719588007,-0.0470045507354036,0.0091768768290562,1.94133085475124,-1.26354975607866,-0.453778890546881,0.0426407767442705,-1.16379087425081,-1.19560341670202,1.21399665396936,0.288643154209699,1.28858134116042,0.0570830475454578,-0.0288843357261114,-0.169915111667167,-1.95401135751087,-0.618381235551243,0.0674061588502581,0.00255207224322916,0.0166380561446875,-0.774460030159699,-1.32454663831043,1.67756127120974,2.35680353924162,1.535188437698,519085.724098889
"23",-0.0268560344745451,-0.87393742748008,1.63963493202939,1.90839184813714,0.0371952836146696,-0.0106892196807357,0.011251381661064,-0.455011401524569,-0.029897189385164,0.934437214442578,0.0607982492616566,0.0181207838094578,0.0243127355667899,0.00443038944379328,-0.0513210428929894,-0.00647824784743816,-0.0581162753890844,-0.234370852469882,-0.0978656964152114,0.0525574563632943,-0.287857456970014,-0.296330168999336,0.503218412564816,-0.0432680819028332,0.0106684645107657,1.94157581747659,-1.2584981064336,-0.453616275294526,0.0427817080951018,-1.16422816872563,-1.19299075437853,1.21390491935068,0.288504458526864,1.28817448714553,0.0487824982795528,-0.0280770036360228,-0.167017231813174,-1.95342313642214,-0.618568767215202,0.0673575576900996,0.00234465573536858,0.016506237201487,-0.773934434176134,-1.32227688683607,1.67754167714547,2.35459479265909,1.53446889595687,519711.130254034
"24",-0.0273520685016676,-0.871702722671049,1.64803810719221,1.90801741190512,0.036919372522013,-0.0102367735544578,0.00795207340975579,-0.454082231600733,-0.0247818731093971,0.934247269841029,0.0597252906870564,0.0173731885104329,0.0243128126288414,0.00402507457247109,-0.0510747873762079,-0.00616731610311346,-0.0572907157782318,-0.234430654607181,-0.095912645173777,0.0524236914761421,-0.286590558818552,-0.297361003231457,0.503028143011346,-0.0472816417394081,0.0128669657586447,1.94202829721337,-1.25132276476158,-0.451742150543462,0.0430292111590468,-1.16426674644269,-1.18871401246066,1.21359623261034,0.28839555184674,1.28805234996054,0.0577000991610828,-0.0271283812307529,-0.166794407588955,-1.95271192212458,-0.618671792086521,0.0673952715433472,0.00218052302080585,0.0163920884402395,-0.773960614542954,-1.31866550145388,1.67730222641512,2.3479207291547,1.53229263822375,520624.158649059
"25",-0.0273119918679971,-0.87166821979368,1.64807298247018,1.90798589761985,0.0369292156943925,-0.00988914380520146,0.00800001510290902,-0.454048835501933,-0.0246798289740204,0.934304820004497,0.0596337980330541,0.0173532891455018,0.0243729516353899,0.00406556952935803,-0.0511311942191652,-0.00646714739844226,-0.0572689099232421,-0.234837282876485,-0.0960802331416105,0.0524031777642264,-0.286435528334131,-0.297358058294237,0.503049784335368,-0.046740534519771,0.0126654334181348,1.94202530334681,-1.25135611642358,-0.451746965322647,0.0430435416833987,-1.16426938260896,-1.18870913474722,1.21356247475619,0.288393875348016,1.28802704376862,0.0559782589547579,-0.0273184937007158,-0.166693112773163,-1.95273297961059,-0.618694588506764,0.0673981262894618,0.00218464465204958,0.0163769701544852,-0.773980201292526,-1.31868136711411,1.67731061255778,2.34791516399874,1.53229082226539,520625.806433693
"26",-0.027383920869613,-0.871398616878605,1.64980118433719,1.90796129054553,0.0369037813713926,-0.0104199326430764,0.0140567697181591,-0.453513974736679,-0.0258418377169963,0.934381330510187,0.0592803897563768,0.0172999822658146,0.0241462554777972,0.00488735966300527,-0.0531093486315194,-0.00623447533073312,-0.0572782352356533,-0.236900756473051,-0.0966233297225086,0.0524051939183787,-0.285138455094155,-0.29757541291409,0.503182133343943,-0.0454983581735916,0.0125078325283834,1.94201416950274,-1.24980816502839,-0.451548813261238,0.0429613535983085,-1.16436766557503,-1.18796108461845,1.21353026362862,0.288440307747344,1.2880721675224,0.050281236789609,-0.0297392120844693,-0.167363462268452,-1.95274630108035,-0.618568631223547,0.0673139658747285,0.00225881837821599,0.0163546334154245,-0.773996674172788,-1.3177525895589,1.67718931965916,2.34612887895306,1.53170783080621,520818.392394587
"27",-0.0276259540468899,-0.870140489665179,1.65703458402488,1.90805205371697,0.036334444594305,-0.0125484844038606,0.0143543514221382,-0.452003658012364,-0.0287229012212005,0.934191386490544,0.0584659427273656,0.0171944011214563,0.0243273711789871,0.00477896471240198,-0.0501209547909817,-0.0055010174126485,-0.0606635891968136,-0.236208219112511,-0.0939574418336107,0.0522217659831552,-0.286446440131209,-0.29819640603163,0.502961329502131,-0.0438639826494266,0.011122625078328,1.94197143075978,-1.24484167728931,-0.45029862417712,0.0430705337769192,-1.16385962045804,-1.18525408586635,1.21352187641682,0.288336777991915,1.28817226453476,0.0553857819896877,-0.0329797971619082,-0.168108205170916,-1.95219040936178,-0.618621905306688,0.0672634442525816,0.0024701520072103,0.0162400270357124,-0.773936662510681,-1.31553765041123,1.67706893066924,2.34199389254833,1.53035743947234,521465.54504673
"28",-0.0277707817387627,-0.870089205507192,1.65771300742148,1.90813721000995,0.0362046228238602,-0.0116431472754815,0.0126166584532009,-0.451950181113088,-0.0276853099552204,0.934193702512181,0.0584797687909018,0.0173661119975661,0.0244207833460983,0.005013940556756,-0.0496111923351354,-0.00435161904422403,-0.060392192165513,-0.234999421193177,-0.0978753609682776,0.0522933623491748,-0.284097531886219,-0.298214914606232,0.502978378425374,-0.0444148944193714,0.0106675554459565,1.94198479450408,-1.24388024938947,-0.450339848136859,0.0430848011346895,-1.16379777839478,-1.18498100615369,1.21351149661802,0.288430740126309,1.28823606070098,0.0565983961981442,-0.0326575867497739,-0.16972959949841,-1.9521079887631,-0.618645860425074,0.0673023383532351,0.00251254281403378,0.0162450527511061,-0.773863856870932,-1.31520558204771,1.67700641340492,2.34077471434638,1.52995905642811,521553.666790573
"29",-0.0279100715106698,-0.869299052915129,1.6611702910243,1.90779051362912,0.0356424977627052,-0.0106885288227218,0.0111122948453237,-0.451060720134943,-0.0292080737862804,0.934194473196875,0.0575292160479739,0.0172738256073888,0.0242039682572464,0.00564407868303755,-0.052125908811042,-0.0059049420503976,-0.0583105466566513,-0.233790805027819,-0.0943609181054755,0.0521555363534977,-0.289008235845548,-0.298325204613227,0.50292120451723,-0.0452815679751907,0.0126115762010041,1.94193881603146,-1.23980812256941,-0.450131635652601,0.0430306259356383,-1.16386889028325,-1.18213925303173,1.21332680770867,0.288152148510052,1.28787000598956,0.0512446859950749,-0.0340322865927086,-0.166008561622251,-1.95167108461574,-0.618700317038994,0.0673120951314196,0.00235030759409066,0.016454694276667,-0.773472986081624,-1.31293958758725,1.67724131974628,2.33831871298789,1.5291562094789,522044.202521232
"30",-0.0279175510472042,-0.869259420544408,1.66132333147968,1.90778908743872,0.0356817230157192,-0.0110687081081435,0.0112555834085661,-0.451049925922324,-0.0287764218335838,0.934200624769824,0.0575106042510488,0.017261358232469,0.0241713281086398,0.0056826757670691,-0.0525623782955555,-0.00655633671047242,-0.0580769555938288,-0.234046073472579,-0.0941453844785414,0.0521534895515876,-0.289016607818548,-0.298326551755322,0.502931574626316,-0.0454472597887387,0.0128169088826804,1.94190781089907,-1.23976855030215,-0.450093995955893,0.0430412869352389,-1.16385054247377,-1.18210302325265,1.21331929585851,0.288111772176705,1.28783757559734,0.0498072247624993,-0.033932892483269,-0.166034568301511,-1.95166551326216,-0.618745010108869,0.0673205782548475,0.00232432358249934,0.0164160381144766,-0.773472412721668,-1.31291779230465,1.67720865499827,2.33811471271456,1.5290895044812,522053.329215523
"31",-0.0280124089732999,-0.868029402312335,1.66655396656737,1.90728642308811,0.0365968325256182,-0.00912584943971051,0.0134385547228416,-0.450150209854642,-0.0278667188948693,0.934004714081363,0.0567100517097668,0.0178609534557253,0.0242350286346796,0.00511921219211063,-0.0511746734364702,-0.00726072585615975,-0.0623008452158572,-0.235838337114519,-0.0975977983178839,0.0514012436601221,-0.286999494272463,-0.298689213376901,0.503252720722217,-0.0453663433899347,0.0124017357948261,1.94178885237438,-1.23590127030823,-0.448719620437544,0.0428788121547036,-1.16405638039179,-1.18025420907369,1.21317227305611,0.288324696847805,1.28739677718805,0.0571854374927631,-0.0339972831660294,-0.166890076679731,-1.95120111944501,-0.618658700080976,0.0672959482866292,0.00245254293202397,0.0163962017958066,-0.773374844129692,-1.31083508084189,1.67747823232223,2.33486632860475,1.52802693975098,522560.360245679
