"","sexMedu","sexstudytime","sexDalc","sex0","schoolage","schoolMedu","schoolstudytime","schoolabsences","schoolG1","agefailures","agehigher","ageromantic","agegoout","ageDalc","ageabsences","age0","MeduFedu","Medureason","Medu0","Fedu0","reasonabsences","reason0","guardianage","guardianFedu","guardianfailures","guardianabsences","studytimereason","studytimefailures","studytimehigher","studytimeabsences","studytimeG1","studytime0","failuresMedu","failureshigher","failuresG1","failuresG3","failures0","higherMedu","higher0","romanticsex","romanticabsences","romanticG2","romantic0","goout0","Dalcgoout","Dalc0","absencesDalc","absences0","G1higher","G1Dalc","G1G2","G1G3","G10","G2Medu","G2reason","G20","G3Medu","G3absences","G3G2","G30","lp__"
"11",0.114239506260083,-0.146598779778317,0.288603477033474,-0.147546735613218,0.0240828487273929,-0.234110652797902,-0.167222321659833,-0.664556338851082,-0.0609774120673907,0.103587530813834,-0.29924949640552,0.193331554546539,0.0375822665254159,0.0269958947768079,0.128913179898983,2.72018077885107,0.257667578466173,0.0482588887637642,0.543297937966986,0.243091193529577,0.090843424510424,0.239947982320397,0.0459451491845283,-0.0486357831114241,0.0511730746816676,0.224381119568734,0.0739218424304677,-0.0966561071773647,0.766154266002056,-0.188718939366231,0.0469186695608821,0.783398425431103,-0.0569350907788396,-0.225419466807313,-0.167060947900854,-0.486148314777716,-1.40463058442228,0.338226345502779,2.88891775677778,-0.518856948685234,0.28710870616262,-0.0113063819204519,-3.84363870674107,0.393367946018095,0.075762956247083,-0.0491698622439511,0.0134085775586421,-0.691989104272332,0.399577440526164,-0.0158209824453126,0.0674304460469371,0.91434196330294,2.5349850359674,0.0211863199438277,0.0225064191846852,1.4207088708825,-0.0695820792226755,-0.300927439271781,0.27651863065562,-6.71137383606889,63435.0825872497
"12",0.0890124883507436,-0.23883253561328,0.32836490755842,-0.0454835476543132,0.041107084191422,-0.166461907358405,-0.157621263068685,-0.790492659897535,-0.110289571586962,0.0657172708637298,-0.248214291443247,0.150982547094049,0.0116040614363417,0.0578830716722807,0.135328356709085,2.72685599663612,0.284305229745228,0.0520405205333024,0.664579357830669,0.371990246215639,0.0937347399970528,0.274777970590835,0.0432500846705872,-0.163078193579463,0.16713821956887,0.228557755241384,0.0804633951310162,-0.11332238263481,1.19842920292666,-0.178268179539372,0.031943905096348,0.848688655054913,-0.0905572816482287,-0.0672830475393009,-0.169271599059158,-0.223341175983674,-0.945736202349759,0.165544138049364,0.737538945105146,-0.434089653513146,0.220028067362133,-0.0212884959055973,-3.12162798344309,0.788883760109491,0.0983845644591508,-0.375610222340325,0.00721000662670985,-0.75125049073708,0.390014780575765,-0.0367802509567037,0.068851941369835,0.848859157561814,2.58011136198042,0.0367747335923034,0.0147819503454222,1.44780038627383,-0.221898179704466,-0.367856221596104,0.228118373745059,-6.94872945668619,63432.0561690219
"13",0.109903478660301,-0.248197425953219,0.311896963855688,-0.186561376810371,0.0253029053355793,-0.186905451300151,-0.171142249565918,-0.689172465108742,-0.0523274291149828,0.0678701211588496,-0.373776964160472,0.13823595770157,0.0387701651474563,0.0333593999926118,0.11352199397159,2.72667841583462,0.253294786807865,0.0282637147906755,0.461049083447323,0.222340325658571,0.0944911280076196,0.341222225529413,0.0413609190384694,-0.0254273872005429,0.0936277890790523,0.247113990400229,0.0969735203187327,-0.121345820001548,0.840804302210442,-0.211668291088688,0.0330685638945624,0.800254569991709,-0.0310073850787298,-0.306837219615309,-0.188608482264576,-0.777943645632837,-0.840065865876252,0.364415879062709,4.29020300835344,-0.445520586481955,0.246064997333962,-0.015897024752591,-2.9375459948486,0.389600536756694,0.0858010618202774,-0.174048903061896,0.0108366205479211,-0.407351413019497,0.343509258009554,-0.0155287047430109,0.0689948752768295,0.764132568794688,2.58692258611336,0.0163136123114759,0.0135500202600324,1.42896596677185,-0.000435710644306535,-0.318350665744415,0.240097867084281,-4.95696329114345,63434.9737384007
"14",0.117191245336325,-0.214187923455212,0.306044495921815,-0.122437171171952,0.0451869308498142,-0.218111113378841,-0.151805907656285,-0.724858064567417,-0.0721340286575952,0.0674715917841524,-0.255821744487771,0.158991997193436,0.0346306142367319,0.0645664146769908,0.0934108570915293,2.72707665100852,0.293928751441966,0.0472184881882538,0.318162916448177,0.146702832604693,0.0987310520914886,0.347461691924924,0.0382551817235885,-0.055761112746626,0.111294582767474,0.228284128040205,0.0641644429899797,-0.148195489969655,0.819860911172175,-0.182072663372029,0.0343460516776193,0.822974963300913,-0.00856680361193768,-0.370474491085717,-0.165367435218926,-0.658708802877549,-0.825496992040979,0.527591992499304,3.04393327589976,-0.400479062500755,0.198350059068661,-0.0545821403190584,-3.16761260355229,0.423548588609744,0.0753127551674353,-0.579227608357627,0.00830921834452679,-0.0774388845055852,0.267789965164372,-0.0265037924071141,0.0675318635488253,0.808305760548691,2.56123343227931,0.0153355753928033,0.0157847446990915,1.43065830419428,-0.0298440219487515,-0.298191332033139,0.263551474220268,-5.51598899518902,63427.398229717
"15",0.115293287474102,-0.19138367417247,0.433583187353826,-0.0808951041234258,0.0136696189674857,-0.173420490622852,-0.111167587652619,-0.655820547084431,-0.0640203584446455,0.074765794040228,-0.270901867941239,0.197128883969424,0.0211181619019384,0.0565670373392086,0.148269525802492,2.75598348413392,0.286617206680613,0.0223688112386214,0.606897925384367,0.233209501789118,0.110807021951972,0.273722702469383,0.0305627231728057,-0.0746602569992587,0.245644904665507,0.269754478745771,0.0800049054666338,-0.0839252665179043,1.12392045887531,-0.197600515899956,0.0475321908709895,0.766571285119413,-0.13020770081774,-0.22443000835287,-0.158933807344834,-0.514272850993273,-1.32149488908135,0.153021351368579,1.78150191825136,-0.503720564953415,0.328455890212276,-0.00146709199903913,-3.96457285637113,0.618651212883178,0.120180429315433,-0.645268283709396,0.00850695400328087,-1.1113003958119,0.362713579301226,-0.0161740249654386,0.061642264665112,0.73856582347277,2.54617550127229,0.048663178181995,0.0238211999170111,1.51887275198051,-0.267959336507697,-0.371555669092123,0.240673591036622,-5.33564349961771,63421.6129604406
"16",0.116026980261232,-0.194617689271648,0.437812160475062,-0.0746317879763622,0.0164918945683307,-0.202142263497657,-0.100614598339882,-0.665976654209688,-0.0613335694927703,0.077793597707236,-0.269797461821203,0.196690315317152,0.0230770158207297,0.0662739364197079,0.147013756138903,2.75062017071336,0.280885491782802,0.0198205168318923,0.642880113670215,0.184793360307755,0.105718820242307,0.363989763978688,0.0300561152325817,-0.0812731945344018,0.253428417125386,0.26775294880832,0.0740952119806285,-0.0793187595171701,1.08778393399348,-0.208700921512835,0.0540968685848574,0.79139191155687,-0.13073437759403,-0.268086844753678,-0.166277876753154,-0.540987963086681,-1.39514442040373,0.158526515103411,2.05196097272037,-0.56650145511965,0.313460650966074,-0.0148307172108082,-3.96486399067024,0.584073663830052,0.117680966521113,-0.789659696651146,0.00910395430137809,-1.04932798677475,0.370622737679954,-0.0163602453079085,0.0628038667119518,0.742453402329751,2.52140372187272,0.0483616368764012,0.0189541166591499,1.50651784413289,-0.271846197531812,-0.369832897078342,0.238507344439949,-5.23939124279935,63422.4263785028
"17",0.0829055595956049,-0.204034579895373,0.245421482854817,-0.123876580969452,0.045674799817027,-0.229824487491892,-0.254168513881866,-0.765767783103608,-0.0669009310174966,0.102678177269225,-0.265442335536522,0.117560685926156,0.0339727452461753,0.0404967995492883,0.119603082827959,2.73143402598848,0.285146711435802,0.0832155798010108,0.543071949276228,0.269356000487592,0.0885751609333476,0.190760597511812,0.036896368746775,-0.0794121956592085,0.0291162224155194,0.192359666990635,0.0975832414454297,-0.0932468376265971,1.03930074405201,-0.16321337180356,0.0504896551116363,0.855053381682191,-0.0592832572873045,-0.180447476612178,-0.144552591748486,-0.4790786394572,-1.36450361059053,0.342570399912262,1.85010351547663,-0.38107467824909,0.177876173521411,-0.0290273662267415,-2.62210033370351,0.502193827832429,0.0463381070393825,-0.0984979734368615,0.0064660358077839,-0.457425301993194,0.361489159339312,-0.0340051090750536,0.071387956937425,0.882847053284249,2.50336706165639,0.0243345384404111,0.0141097761102561,1.39439538538189,-0.132244965070916,-0.302044829590888,0.248458740297391,-6.64747598788202,63426.5832841418
"18",0.0835820214185037,-0.272205723753309,0.272871506070652,-0.0770461102272101,0.0517319692568817,-0.157079624494238,-0.206197024804384,-0.697069146202987,-0.0787788016673614,0.0525601315708811,-0.228928083035599,0.158704868272894,0.0308609679501841,0.0238272103949615,0.125374179138326,2.69602242092071,0.315655698193959,0.0581946523373999,0.629388562297597,0.111704598605706,0.0937015178749703,0.199105397526149,0.0593876732404782,-0.0946026414795215,0.149483283583696,0.238216890347542,0.10057677719339,-0.113662186422204,1.33075987830598,-0.202583365561441,0.0482402170720087,0.815631697432438,-0.0812651063358658,-0.347829491737241,-0.161803340800686,-0.625350876221548,-0.727959675173687,0.0758349223904563,1.89369571864873,-0.669288951603995,0.247999891921506,-0.0214775033661977,-3.30692136472089,0.438057615149608,0.125716157204368,-0.0983395310618117,0.0143116415850198,-0.580645037935372,0.281576468175758,-0.00653152035997428,0.0630355922726886,0.821173491219619,2.52403658292397,0.0439255057001455,0.019526945036776,1.48944243375876,-0.195663353993552,-0.357749615019247,0.259050971843824,-5.71089836967748,63425.5901086983
"19",0.0782744485907347,-0.247589933476763,0.365112031352152,-0.105931979421679,0.0366116530190364,-0.188920347215157,-0.0741111448314607,-0.652957896302659,-0.0766315060650853,0.082905142057826,-0.236221674176369,0.228695299191265,0.0357704962222307,0.0512855758575914,0.1234822668698,2.76867336252863,0.261968005363874,0.0364087755041663,0.623573316574528,0.286062912989144,0.101098750039033,0.283762026594954,0.0236006422279521,-0.0533938807181858,0.050521769060117,0.310456968516331,0.0554111250445055,-0.0309414190205271,1.08786647217354,-0.157446142676079,0.0425762507181508,0.807119886680114,-0.108337583595071,-0.222775307958131,-0.132716034199676,-0.649983872975509,-1.20525243469535,0.364924165614591,0.917519121760438,-0.509636761281423,0.272507749101411,0.0147171267946616,-4.3322157499591,0.442189467328523,0.0691357372298273,-0.380642542634687,0.00866567497058834,-0.84354081960258,0.413015077971139,-0.0301455705083185,0.067602688762424,0.807058263215919,2.48804638206537,0.0314411563286082,0.0255052974472133,1.42353188433043,-0.24378697209852,-0.298518660232501,0.249186022517362,-5.88714558011917,63423.2221974083
"20",0.144838665978897,-0.178511865955426,0.333288800426564,-0.0528913365983202,0.0114539173474478,-0.214501550269699,-0.188150505729116,-0.714818360027977,-0.0595639277873959,0.107497869764926,-0.244092537243953,0.208190750734612,0.0107250575722612,0.068109727893655,0.130754071820138,2.75184396482063,0.277672638852508,0.110737044587722,0.467183987594659,0.267543558975599,0.111929223011939,0.222257191630005,0.0328489269694269,-0.0786643896574656,0.176652999828705,0.265637685142291,0.0923389142681582,-0.128448881384387,0.730685522558636,-0.215561395575698,0.0567342616423932,0.786416247178631,-0.0597926115685781,-0.158935534303737,-0.179215464228351,-0.53377487314704,-1.67699597003957,0.257936783327709,1.93790083450811,-0.431352131090544,0.281122075872055,-0.0247419705097407,-4.16206036717218,0.800545825544462,0.100582953283853,-0.649895039777865,0.00909332890078029,-0.816222683797398,0.349766702842733,-0.0236379339948025,0.0670071637584831,0.806880386010907,2.55666618960271,0.032513634370893,0.00689047151747857,1.45321963685964,-0.116523679036122,-0.278565914568417,0.239483701271717,-6.07561660509568,63431.0351255732
"21",0.0552832060686346,-0.215011822050266,0.447229611035868,-0.179216046054571,0.0330656890735244,-0.21597137199317,-0.151606236906071,-0.67708411277101,-0.064017062346689,0.0838086388628951,-0.235770129854886,0.148633795036168,0.0255456162647916,0.057731231855258,0.112110710107121,2.73174743154973,0.293609167397276,-0.0284857670016365,0.50884703540944,0.205464318994988,0.077251193901229,0.377308337327386,0.0389810219276664,-0.0807344211567159,0.0532813525514401,0.276826599178951,0.0910079656219505,-0.105899330632298,0.965229804468552,-0.165352726163567,0.0370386688164242,0.82779072868701,-0.0591854315004794,-0.570101687398451,-0.16114292163209,-0.333434946500159,-1.09821507418871,0.306434882814571,3.01059293324915,-0.509105653111734,0.188549695025842,-0.0109999950444105,-3.21746151364888,0.548375291279739,0.0842865015755979,-0.655540557184476,0.00916740996325591,-0.441202777673941,0.242909213179441,-0.0155290266266259,0.0665459844816071,0.804845142115971,2.55844528754113,0.0242653883815369,0.0240772735731505,1.44186586081464,-0.106267157239446,-0.363643016794362,0.257937805553146,-6.16137751849601,63419.9299724731
"22",0.150883125324242,-0.240576256682654,0.298349443100985,0.00855301508605393,0.0134621281066388,-0.153538750149577,-0.156026069862206,-0.701535339192693,-0.0829885096157264,0.125586768999078,-0.156134312216719,0.249985443408933,0.0396505877894631,0.0509425511385925,0.141830077324581,2.73399144679152,0.259547009861892,0.114048335003689,0.410799123058195,0.235456425576531,0.115634619521438,0.406870572458259,0.0404291822284917,-0.0456266272898846,0.179529385981671,0.25656330827692,0.0269832325886932,-0.107598311400961,0.61330631413087,-0.179371538655022,0.0526437911505574,0.783245496498416,-0.0558427092667865,-0.288788465164219,-0.170820411224607,-0.715368444048464,-1.98153692228893,0.294065574583819,1.0399351557742,-0.491359691934452,0.247760204706952,-0.0221999042790536,-4.62818819322261,0.355377206636476,0.0955254412745258,-0.365360031187262,0.00738440118788852,-0.985559029823883,0.345771419804217,-0.0296826639312289,0.0625672066302531,0.768290309592531,2.51899470965451,0.0270877446736376,0.0016302872857597,1.4670018219116,-0.0991907133137388,-0.315064635625142,0.289053984241633,-5.29022075281077,63408.9605903329
"23",0.0601630979358748,-0.210860779679581,0.29034120141956,-0.130149041075826,0.0210078940572504,-0.140002834311695,-0.108824904903199,-0.711355427848681,-0.0805206986980728,0.126153357710471,-0.139473417166896,0.222539314621934,0.0339908589721648,0.0380588061360366,0.139138038172302,2.70078212795245,0.252399631095026,0.0633654631964241,0.505903664943588,0.261665716181562,0.122972896627169,0.325709115492491,0.0552763694062079,-0.0356598273817343,0.105102245321827,0.280635907713476,0.0458383319104202,-0.0710116022615355,0.883734629544075,-0.216954209419361,0.0508621653050857,0.805775745241905,-0.0354730449002936,-0.496816613071353,-0.184585780242439,-0.671129056324281,-1.94924284712883,0.223099077255672,1.01770626344869,-0.425300764029793,0.283428911952566,-0.0348790995449783,-4.17826689345353,0.515173529533468,0.0563767250769084,-0.217797553848757,0.0109602997289372,-1.02172790414273,0.283572974227716,-0.0247092072268601,0.0713009463925181,0.752259518238887,2.53934115882901,0.035642964122688,0.0160022166759323,1.41383702294943,-0.137776425637428,-0.265846581518621,0.239587767242685,-5.19064430625148,63422.834893866
"24",0.0785700002601726,-0.22948974331895,0.262393554261837,-0.128143358539517,0.0408199528436258,-0.234592231833632,-0.130269251786836,-0.741581755845131,-0.0879374357705949,0.104394340292096,-0.228191558890345,0.2005999522413,0.0230981809224809,0.0410807046966105,0.121866783279368,2.68606828971525,0.245867932374136,0.0688818287759122,0.455597258408904,0.317853639887195,0.111852965012769,0.339371084485666,0.0617206494763427,-0.0497180180016052,0.148274701223476,0.306800506305084,0.049581599423316,-0.120712694034336,0.956822836179647,-0.204531768826512,0.0529195317514555,0.765712619938804,-0.075615717061512,-0.434055908294457,-0.186821936489882,-0.635288096208865,-1.56778605126676,0.242658964564066,2.10231907750583,-0.338846486352792,0.26415005360386,-0.0475536568075257,-4.05348990512586,0.645174358911758,0.0684150183444341,-0.293253165798546,0.00547349886768216,-0.746694505761311,0.326049171150496,-0.0187501513903322,0.0672984601765251,0.737146237731154,2.57019076774871,0.0476022566596458,0.014129825760397,1.48061260783608,-0.192628644806196,-0.280493876590105,0.2060847914563,-5.09317729230835,63426.8338153755
