"","agem","agerace","agen","age0","wm","wrace","wn","w0","eage","ew","em","er","erace","egender","ehr","en","e0","mrace","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","nm","nrace","n0","yage","yw","ye","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.069381085142855,-0.00128229562424326,0.000319054446579269,1.49268410378554,-0.00980291303337131,0.00899364617890508,-0.00149259955144319,1.15828902054579,-0.0131279173735428,0.00339624263024039,-0.000997449298206578,-0.00155262095978903,-0.000609005134323051,-0.120119859279565,0.0292877977642214,0.00416229312350912,2.23421406142358,-0.00654631414757723,1.31031487506714,-0.00487671700302946,0.0220036929447041,0.00460231900220823,0.000950109792496874,-0.0147495187307704,0.000334199811989088,0.0277988892034971,0.00826801793659828,-0.000819123259766677,0.044109688204797,-0.105566416645249,-0.00679319978564368,0.0185813888492872,-0.0141263140290302,-0.861530887773228,-0.0829058397303789,0.620843807400028,1.13029049323027,-0.153430590745924,0.0337494034598276,-0.0353732181751456,0.00603465144879663,0.256797306494147,-0.00159177690123245,3.0147347698518,-0.0137757510848322,0.0422996354911255,-0.0720576612806444,-0.00730106963977676,0.0001825359317684,-0.48091219440248,-0.0019477374175724,0.00465257398190181,3.57280647015634,0.2524019012409,-0.0049639708963409,0.175463452726065,-0.163755249025821,-0.82910519507668,0.022141122942896,1.02333850717364,0.330214998421587,-0.00183657539384029,-1.46444588915207,0.894510866098514,0.945785845790956,5354734.87996815
"12",-0.0704804717668446,-0.00204290818607682,-0.000111566229085099,1.50507167977157,-0.0152535313754585,0.0088585340931561,-0.000151297376992972,1.15324608022535,-0.0139045620616506,0.00315060576729061,-0.000766856828682594,-0.00466588433829423,-0.000203594262219163,-0.103741319408832,0.0307041479108135,0.00438721550370805,2.22674727392458,-0.00130593817864751,1.31914154830267,-0.00580225445483603,0.0220597716135652,0.00517459627689602,0.000395092985796893,-0.0150433546173639,-0.000973397280000364,0.0248826264985065,0.00906577949345,-0.000786077801107623,0.042403258591578,-0.104324105090872,-0.00448110703970629,0.022138958875311,-0.0146299426889146,-0.85046662478034,-0.0853164358423104,0.647900837787346,1.14346856607032,-0.147627707964384,0.0381453941563284,-0.0202445427590876,0.00934896213313724,0.244492832910851,-0.0055133886877698,2.83361099788146,-0.0130259539732567,0.0411568695558354,-0.0702341772019398,0.00116427629873091,-0.000162702847468449,-0.488271639181571,-0.00184638735922237,0.00409994905931946,3.57009462650711,0.248110757626938,-0.0076016313122394,0.183832956878573,-0.147182327440112,-0.820592839247071,0.0154943246564715,1.06145976837446,0.33218758524026,0.00187158569181648,-1.42937919890392,0.89192608751979,0.94441838584379,5354743.52320623
"13",-0.0691359610601528,-0.00391857045310686,0.000452042976773563,1.47016665235612,-0.0143467521408015,0.00857283639699333,-0.000936214041401689,1.19151821196737,-0.0129869849859357,0.00130244255632685,-0.00232561579080349,0.00258431590767758,-0.00114374673842032,-0.117148145491244,0.0291906081451465,0.00418678755616534,2.22451158595714,-0.00924352942730468,1.27803702129403,-0.00282550047134565,0.0215070514137844,0.00634205950466429,0.00350024433375445,-0.0156589287427419,-0.000440478223697516,0.0271071724527497,0.0106036927227565,-0.000714682042421954,0.0412930958718164,-0.103851113046088,-0.00919963263510147,0.0209813767641505,-0.01009713909859,-0.865418251830134,-0.0866722181223241,0.588298434996149,1.14248808346288,-0.145874411150885,0.0267731776937571,-0.0281961440820392,0.0169097703732287,0.244080648401952,-0.00393403172125402,2.98626335124079,-0.0105235444072185,0.0408254895510055,-0.0712146931091392,0.000793381578992707,-0.00104059911444323,-0.479073544354574,-0.000932633040232013,0.00466027474365009,3.56957045539201,0.240298973684031,-0.00203571656560189,0.181054570252623,-0.14977679226944,-0.81919174953439,0.0238884401696894,1.07413839667701,0.322852212976878,0.00185860037572049,-1.42930511363062,0.893282943149763,0.945136468003305,5354736.01396109
"14",-0.0729233243467368,-0.00103759255817637,-0.000572469105088608,1.4714119688635,-0.0162364369021273,0.00482911609419691,0.000109542985342804,1.17035613071963,-0.0122729156275656,0.00171862216473261,-0.000675715357660018,0.000352366464862476,0.000634030859544026,-0.105907002705873,0.0320921615071376,0.00442489494832698,2.22535472677181,-0.00503898193005453,1.3130586854229,-0.00493814930099443,0.0218477353566369,0.00604310494873371,0.00188086250111339,-0.0149176063479237,-0.000325709746824876,0.026392285613418,0.010553535197237,-0.0010696353437441,0.0417522512186256,-0.100319115723239,-0.00384780482267276,0.0203795695331372,-0.0153369592234115,-0.8497944030375,-0.0872291446649813,0.608220801143096,1.14515851326041,-0.144883811129986,0.0315176692213479,-0.0304262132565808,0.00703213068232349,0.243090173212012,-0.00313372566693986,2.84912901575606,-0.0104063823302806,0.0392891603806603,-0.0681969376385004,0.000666694707407924,-0.00123214687514815,-0.504626182712782,-0.00147980592591713,0.00439734418108081,3.56875515625394,0.238797325166803,-0.00710288883749768,0.181932758977575,-0.147334504325309,-0.847128093572117,0.0202373112101543,1.08321472597822,0.313973853054593,0.000440357510115377,-1.4325693337948,0.892108599771582,0.944515007700557,5354748.37102277
"15",-0.0704526624562778,-0.001028690468725,0.000213630428194254,1.48513741455627,-0.0125629829132573,0.00839586374559672,-0.0010330813507392,1.18097981892361,-0.0123070999208997,0.00162900947704622,-0.000268970701788135,0.000600390590712046,-0.000411072800357597,-0.111058181078515,0.0309708074941426,0.00435953230359385,2.22535257022942,-0.00775257485343583,1.27345752294711,-0.00476591802770352,0.0227142645703606,0.00550918455520884,0.00192198058219344,-0.0153926094095499,-0.000793822192114845,0.0265527759398804,0.0104123100243201,-0.000905021880172205,0.040145974790209,-0.104852092146968,-0.00778057326961851,0.018679032761475,-0.0122077471351598,-0.854695487791826,-0.0904215938818332,0.600272780672167,1.1401910000668,-0.143207177022392,0.0212979407416949,-0.0357052587260102,0.0217489095674448,0.234371779603599,-0.0033215473960891,2.89514569497957,-0.0135247247774311,0.0408396944248133,-0.0668447376385981,-0.0052349213357833,-0.000119297299041096,-0.481972313196494,-0.000850986315241077,0.00427448814493709,3.57265823587367,0.243675813204526,-0.00156109176926285,0.185434312310547,-0.161932516231739,-0.820711783783147,0.0198257130375418,1.07453852983156,0.315817359631968,3.68034465027357e-05,-1.43140064957893,0.894915106766507,0.945999527889157,5354751.62293359
"16",-0.0700295759320879,0.00125319705265928,-0.000259020713845744,1.49213457710357,-0.0166550415682478,0.00711321111200595,-0.000661791242870548,1.17093003889413,-0.0149377306683256,0.00292069181193307,-0.000385151061589489,-0.00170736210439879,0.00137491412598563,-0.108692948075398,0.0287904702378861,0.00426304809691342,2.22793878370109,-0.00697400387096496,1.28626207340617,-0.00418888455084902,0.0218025035762886,0.00528045606775962,0.00212509333199244,-0.0144464897781202,-0.00115084353064309,0.0238128243301482,0.00839589758179288,-0.00088521301355714,0.0416293768630343,-0.102334606256459,-0.00848447442976917,0.0248708630597569,-0.0101674366170445,-0.86840693953682,-0.081782346178073,0.615127557606212,1.11760108075514,-0.141758024729176,0.0296112173020544,-0.0170906525723823,0.0248592099454925,0.255055774394493,-0.00375086329762733,2.92063645313122,-0.0106013766472042,0.0414011493389178,-0.0702827359624856,-0.00505429060359697,-0.000904680577527465,-0.474873326717149,-0.00144839668400942,0.00424223436529223,3.57346285885161,0.253725263802964,-0.0188747822601019,0.182213945632177,-0.156585908553823,-0.818267983123172,0.0153544063412256,1.06654429879288,0.322570289999964,0.000147005923314177,-1.42791782286578,0.889931949753855,0.943362045957889,5354752.73100578
"17",-0.0686162966431642,-0.000868430334080227,-0.00012304699756652,1.46642911260385,-0.0154107596918871,0.00696305089403494,-0.0015813648769912,1.17548596413489,-0.0121108504849525,0.00205610045587727,-0.000703304893094877,0.00035078505839261,-0.0004649610687133,-0.110812615063819,0.0304981691460941,0.00416899176059816,2.22976370227552,-0.00589153025010075,1.31229274739657,-0.00478278199465118,0.0218624092603796,0.00541487880795245,0.00149555557217423,-0.0155576596715632,-0.000565918389457967,0.0306742731642723,0.011068815365205,-0.000799270311679572,0.0425974282224305,-0.102231327703656,-0.0064227858737813,0.0168961276250294,-0.0109503356409441,-0.866250767184686,-0.0891356955587216,0.611675891015307,1.15087223417859,-0.137575199242006,0.0241311167933631,-0.0323820357475354,0.0105398823233478,0.233586080319975,-0.000290636924780672,2.89812722601573,-0.0106782225465609,0.0380360466558248,-0.0657998820213471,0.00114275643549202,-0.000844409257035906,-0.477767508348269,-0.00159563371641957,0.00413206954871257,3.57425844329118,0.246648485235299,-0.00230911629976103,0.182491154116231,-0.160389678283972,-0.827933603303433,0.0203803627256364,1.08709911379767,0.320979374124874,0.000746967778076391,-1.43126843022862,0.889356781604239,0.943057146520951,5354749.44859865
"18",-0.0697890716066837,-0.00266998823656771,-0.000659104426162287,1.48896914055666,-0.0157437497909663,0.0071917410259337,-0.000415828511322044,1.17359468384535,-0.0146489240057433,0.00224596666824778,-0.000543018154951653,-0.00213987693330627,0.000901431555275928,-0.111134963718343,0.0321798651369068,0.00406727128120173,2.22749579899104,-0.0101990551633805,1.2829536453084,-0.00415926346488852,0.0222044429218697,0.00508727289189983,0.00311077037534639,-0.0153006284777536,-0.00111752859443841,0.0211324725363471,0.00883129659140765,-0.000553435209236589,0.0435621674354682,-0.0992531717800322,-0.00721633177033715,0.020739854187294,-0.0125695092555336,-0.841405261317704,-0.0870313346287719,0.635760902467535,1.14640772339927,-0.144210498216831,0.0267321148026745,-0.00896612160659929,0.012846117233846,0.237567029875889,-0.0048314451866893,2.93267456978592,-0.0104244907120613,0.0390451223288506,-0.0676261740365929,-0.00137808288090324,-0.000277113697131067,-0.492612142900872,-0.00154460801422148,0.00451599974042981,3.57409090958172,0.245785556926863,-0.013950670007394,0.183431267295656,-0.162589962432652,-0.838400789156417,0.00786058296161441,1.06087311582471,0.338442603621031,0.00098599062914576,-1.43225573329021,0.889444795325317,0.943103809410882,5354741.48474633
"19",-0.0705581222038129,-0.000441424838444508,0.000324996721864752,1.47455693084226,-0.0164245123180269,0.00793234766669442,-0.000928676626347353,1.18237444478061,-0.0127321308155347,0.00173788286188552,-0.000393016607372902,0.00279762398992362,-0.000379951790312537,-0.113335076277901,0.0302037039251288,0.00428742275248898,2.22773710627453,-0.00418101296545948,1.31862755703356,-0.00359359366226196,0.0218277576301835,0.0050493830332657,0.0013696489941727,-0.0153601069878935,-0.000213703293031219,0.0285829614060019,0.00960158077735744,-0.000680061543949129,0.0431323769165996,-0.10315313793637,-0.00689511722681842,0.0188795835409175,-0.0145751553389709,-0.848660467006519,-0.0826951155328362,0.575805837614362,1.14187957511449,-0.142091141695033,0.0303542087971673,-0.038207077125723,0.0109101598039889,0.247077067397094,-0.00417667413112287,2.93059971574473,-0.0118171083745631,0.0391015129849058,-0.0693145752615284,-0.00245703175345142,-0.000359591740565449,-0.489540028598052,-0.00158557569910962,0.00420302199158845,3.57024805169474,0.244669412553962,-0.00597223101700457,0.183807413897763,-0.165927016227916,-0.824302938563407,-0.0010047106449716,1.07800378248633,0.330617279865068,0.00144397254642023,-1.44179872244105,0.898513703002289,0.9478996270715,5354740.7702573
"20",-0.0681568486743687,-0.00189834860087618,0.000232007070793372,1.48916944382403,-0.0143608059089041,0.00561689806363628,-0.000604279359979511,1.1733018130653,-0.0139015059420996,0.00263218875088792,-0.000100685765419503,-0.00407117913476177,0.00104555722310634,-0.118481208287709,0.029531777519757,0.00410913907533763,2.22366891269804,-0.00378350749864473,1.26795441942836,-0.004792487116605,0.0221702289893118,0.00552651812045825,0.00261778054533548,-0.0138210571625459,-0.00160372888778896,0.0267781806754815,0.0104334171299885,-0.00106781097574478,0.0432669500381029,-0.103401082038166,-0.00685949475778475,0.0247989790960308,-0.0161903168229048,-0.864176000538853,-0.0810801130958928,0.645162272178075,1.15852022810011,-0.146922842210286,0.0268660371396801,-0.0150600000798445,1.0801844651997e-05,0.24283745633467,-0.00524407815004149,2.98200539180979,-0.0124583728306345,0.037884098977144,-0.06710693850473,-0.00223030560310895,-0.00045680204740954,-0.489725957124493,-0.00151383811807382,0.00410071467985492,3.57575719750468,0.255792322400056,-0.0095402741959033,0.188698782991429,-0.169185931545005,-0.811643693734091,0.0291768210682249,1.05258794335789,0.329098286972005,-0.00180024352290055,-1.44425086734837,0.89354396866983,0.945274546716365,5354742.31245568
"21",-0.0704775691371371,-0.00122615942027162,-6.4135533457885e-05,1.47709854809007,-0.0131468053558416,0.00783255990170642,-0.000969822501711498,1.17509609762413,-0.0130485414017252,0.00184906584327742,-0.000588868692118282,0.00327398161542029,-0.000990950533399272,-0.118098858378735,0.0311651497157853,0.00448916084687985,2.22447106594853,-0.00496609589599941,1.29663973494485,-0.0034540259406824,0.0215923644948901,0.00551298554620765,0.00171614914784647,-0.016623289930934,-0.000465361719035914,0.0285528859973655,0.00893858697692401,-0.00080964303572989,0.0414179861140174,-0.101946093609786,-0.00667838584552237,0.0199210452424201,-0.0155627791740707,-0.863874836421104,-0.0827684588495065,0.590034963666291,1.16041174550519,-0.143947316181064,0.0309524065346854,-0.0360202053006271,0.00382085446826296,0.231593899629102,-0.00284799164370175,2.96772441094695,-0.0126742813107674,0.0396171806951499,-0.0704915102226638,-0.00515726277333862,-0.000481942184685699,-0.47523363276894,-0.00134008579917151,0.00408874136026259,3.57088528267583,0.243275540318313,-0.00886989745582628,0.189653492889925,-0.167071504150897,-0.831986806984226,0.0218586167901858,1.07733691392801,0.331312608683929,-0.000521489066093352,-1.44423385222929,0.895300586458613,0.946203247964523,5354745.21558695
"22",-0.066580983999234,-0.00121717918238953,-0.000753408349485357,1.48887286606346,-0.0144949051058014,0.00846361602537748,-0.00126577809473704,1.17093224678293,-0.0135796951699504,0.000634078917612748,-0.00346031371695294,-0.00267442790960051,0.000617431090831395,-0.117640963860674,0.0316181461520811,0.00410671025105714,2.22835211646451,-0.00428240822140873,1.27665768078569,-0.00402851426421402,0.0228739962343847,0.004902942895557,0.00153083328828258,-0.0165620602337689,-0.00126470179115106,0.0237603409231781,0.00824848928891948,-0.000971688434396535,0.0432098566399511,-0.103417096260564,-0.00481753478912265,0.025689808150278,-0.0128441635514006,-0.859733932103628,-0.0885727803108285,0.64840910567357,1.13242428300937,-0.149549144404504,0.0368536372663284,-0.0140389932828994,0.00959452121546836,0.240910999389624,-0.00473036261621911,2.99539206618551,-0.0121907371347391,0.0408587356827579,-0.0715965258560177,0.000760416829791199,2.09147928989263e-05,-0.501588462544375,-0.000852629732452569,0.00426474436953025,3.58010342785866,0.244935195925762,-0.0065795642522574,0.189833627422137,-0.151220815991734,-0.821281450729392,0.0188240053190483,1.08529462897171,0.344696405868884,0.0009642777392611,-1.44768060741181,0.885741022225891,0.941138152571604,5354739.19128175
