"","agem","agerace","age0","wm","wrace","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","e0","mrace","m0","oage","ow","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","nage","nm","nrace","n0","yage","yw","ye","ym","yo","yr","yrace","ygender","yhr","yn","sigma_h_Sq","sigma_h","lp__"
"11",-0.0796124490311847,0.00517649269463778,-0.108655675492789,-0.0402360489543607,0.0178215977884409,-0.00127572461862476,1.90492134743714,0.0299752383120371,-0.0399557455058078,-0.0155228938619173,0.0207495086774974,0.115017760740576,0.00395367567474328,0.0762162347865962,0.0751203795648586,0.00439067600581058,2.2595234375374,0.000466883893218607,1.75169837041452,0.00313367501402666,0.0130534205631502,0.00194716631224356,0.0014763500262263,-0.00109380951697559,0.0623187073023557,0.0182063802778227,-0.000581561635255033,1.64259038839104,-0.0466878560376004,-0.0612332767433001,0.0165091156166116,0.000547785152294516,-1.0789417404228,-0.161478026443529,-0.753461176632263,0.864185187697184,0.0672084987278154,-0.162125120121972,-0.0446631860185743,0.0380954211673063,-0.00547797298033804,1.00327489222223,-0.0369960725976007,0.106330267402584,-0.0619680605899855,-0.0053590647088125,-0.283549372421546,-0.000688973174234611,-0.569662125797846,0.0229622515078278,-0.00589815120857401,0.00730978690915502,3.57173624134334,0.225736454896072,-0.0832402960775555,0.19598410195829,-0.120151357342315,0.118999962238736,-0.775254010898983,0.0591863029517606,1.72920753447101,-0.350493364517512,-0.00413652913249176,0.861492488915755,0.928166196818089,5651721.91037832
"12",-0.0797114920308562,0.00417770008649084,-0.10850457590948,-0.0398747032557524,0.0132242482459933,-0.00103681578836869,1.89895870921581,0.0300614548366364,-0.0392370447492034,-0.0150361258903781,0.0204046975666254,0.115178496351345,0.00445738797164325,0.0724240202066573,0.0760104485254695,0.00482061930392085,2.25991139918641,0.00370682565141567,1.7514050878324,0.00351818061402089,0.0131988533866268,0.00190498174109448,0.00120914871986369,-0.000846597864165814,0.0678902939243656,0.0173014482594828,-0.00109299487220306,1.64563682836977,-0.0458184141840371,-0.0591164874968226,0.0166544961355222,-0.000853963668926775,-1.07851338292309,-0.161269746086201,-0.753023786697078,0.864098500477761,0.0719097851946869,-0.182429955450641,-0.0510414049132696,0.0522902315221577,-0.00505652641521524,1.00317709306641,-0.0376962462938524,0.105847952380165,-0.0619669547609212,-0.00494112691179997,-0.283393362660742,-0.000825412525761714,-0.569862290907918,0.0228404407113298,-0.00597112035832471,0.00725035293035269,3.57049602205615,0.22554655385325,-0.0833534214264065,0.196820297868541,-0.113922844332869,0.119425968755834,-0.775079001315922,0.0591075497463081,1.72959424983526,-0.349860646515314,-0.00443652970688277,0.865508156394256,0.930326908346876,5651787.19623887
"13",-0.083242944611689,0.00417911489744947,-0.105757957346887,-0.038420630018359,0.0139410282878264,-0.000869329785222857,1.85242011456375,0.0300348258376777,-0.0369023021162031,-0.0140127073257768,0.0212776279854264,0.11525773667339,0.0046282747237048,0.0747518187503262,0.0757609473424058,0.00411709507381855,2.26245816354354,0.00153019078200324,1.74907725425264,0.00335936797363439,0.0136450902914697,0.00136395881392982,0.00176120456395026,4.22485070389636e-05,0.0655740286385807,0.0160632938296376,-0.000481411540492393,1.63789644758268,-0.0432772387879051,-0.0546524585708319,0.0121903185768814,-0.00318251828720494,-1.07597682914667,-0.157250988355849,-0.748352250559281,0.86372169159296,0.0665416380578293,-0.151404146951927,-0.0475881135376432,0.0456752134683474,-0.00280359526386659,1.00371366059878,-0.0234333823491254,0.103137482519755,-0.0604733111734824,-0.00703581430281593,-0.28074303563201,-0.000611769324212688,-0.570612329552357,0.022801085791159,-0.0057264568057994,0.00739476133972453,3.57044632371203,0.227521602084152,-0.0823910751879006,0.184578929972716,-0.124439754647877,0.117988440915109,-0.774892434604977,0.0557585454413701,1.72867743218389,-0.344541737324824,0.00261402826215879,0.899374829616425,0.948353747088303,5652267.88189462
"14",-0.0774569421710598,0.00444613803134596,-0.101724378728308,-0.0371416938377124,0.016306586212777,-0.000186481960796738,1.797555749655,0.0301057313700311,-0.0334341224211341,-0.0138093342364689,0.0213015727714029,0.114252654270065,0.00476242088359107,0.0770786602085129,0.0773769864907672,0.00442688453198146,2.26201494580783,0.0020130515119755,1.74649144720149,0.00342643511389139,0.0145131085454829,0.0010765349070808,0.00170268452042736,-0.000993961452498908,0.0621683717678821,0.0152836598553,-0.00126672594340062,1.63811503171953,-0.0464191483905929,-0.0516340681771535,0.00974182461744544,-0.000828263049851715,-1.0750281851074,-0.160782328518941,-0.744125874524072,0.863769616770623,0.0683911864296446,-0.140856702537865,-0.0731423866011999,0.0447523996370278,-0.00449222827957463,1.00423726552779,-0.0355789971080493,0.0978781047164246,-0.060490256879884,-0.00420246575297789,-0.281386369113112,-0.000139359655176826,-0.569805916613569,0.0227132004266096,-0.00562291606264914,0.007184532221341,3.57206069933405,0.225633633161663,-0.0816270712121234,0.189962650605672,-0.142902500693008,0.11608688521328,-0.775064509801235,0.0546732269569171,1.72854944648715,-0.340611178145329,-0.00458877718749795,0.928850310261644,0.963768805399741,5652714.63495146
"15",-0.0843924445109573,0.00364094101211126,-0.098680529469018,-0.0350855624811977,0.0154709728808667,-0.000721222361323541,1.70813267677665,0.029860563637152,-0.0282775475594177,-0.0135926288516354,0.0220937414720585,0.113790596104369,0.00591019457162952,0.0751660730046871,0.0763342271852503,0.00449449671956326,2.26198621761981,0.00200908862977564,1.74304336393639,0.00420338129088572,0.0154614597589787,0.00160317507983634,0.00228859105820439,-0.000625883744811471,0.0636934530727046,0.0157636142507171,-0.000981127319555533,1.63093156477876,-0.0477272246169447,-0.0452149016939668,0.001099820078403,-0.00185268108067409,-1.07354515907806,-0.157166338081211,-0.737832053717534,0.863275691257556,0.0650257998479987,-0.112084908226408,-0.0732426055467351,0.0396282197964289,-0.00412337888537314,1.00450105964963,-0.0263425342932174,0.0912929577920621,-0.0593161436826784,-0.00680928067850624,-0.274907307825087,-0.00142482431124329,-0.570492461628386,0.0228105570985686,-0.00504089939511017,0.007048979493358,3.57006271871767,0.22441134481514,-0.0810529495819837,0.195194867366995,-0.128617583444293,0.111432551246991,-0.778174957590008,0.0567526112771548,1.72741765854068,-0.333526896304514,0.00561763340952748,0.963880196005551,0.981774004547661,5653295.18493504
"16",-0.0808284692691106,0.00193007809613145,-0.094577499433667,-0.0326743455731692,0.01425529476446,-0.00144291881435687,1.63974292493607,0.0302790678197861,-0.0238598566392146,-0.0140619815921619,0.0214312467735849,0.111949668786986,0.00608081971813203,0.072901960794136,0.078972294916345,0.00437316175877739,2.26173056623779,-0.00012988755742062,1.74186019371206,0.00296293144901166,0.0166735505965769,0.00126453857103354,0.00322895985048662,-0.000439771886819379,0.0663960311172033,0.0142833564054718,-0.000952427779367046,1.63519176193596,-0.045059077574309,-0.0419626721749172,0.00102287092152833,-0.00379443709191604,-1.07094586787678,-0.161226830448192,-0.731120165669389,0.862329721895397,0.0618072412107486,-0.0988240347669107,-0.094282026739198,0.049069804385942,-0.00253740582181132,1.00559065629939,-0.0348367927165135,0.0841583359652759,-0.059640041685625,-0.007807626018834,-0.271849768749836,-3.33961078859207e-05,-0.569662212593414,0.0226491092893819,-0.00511546277629994,0.00735457338768785,3.57398079111784,0.224248964523769,-0.0799489025067607,0.187786210924824,-0.131785370302778,0.111931634796226,-0.780566290848237,0.0560537954865112,1.72536794018566,-0.328281556794629,-0.00481903882480108,0.960562449300045,0.980082878791403,5653690.32194224
"17",-0.0840001422551307,0.00498682556252534,-0.0810734226145752,-0.0292889516306115,0.0139325335164724,-0.000623524078550787,1.50300823534889,0.0302840593064691,-0.0155453454931493,-0.0129321413276826,0.0225736537890615,0.112666225376532,0.00489014203543555,0.0746291448609241,0.0757700328834712,0.003949367182941,2.2633129032155,0.00252079509109956,1.74302231995468,0.00394862890762274,0.0183213901445849,0.00078940465473135,0.000835791526745984,-1.42099092484017e-05,0.0625349529174767,0.0174239632725719,-0.000930128932894379,1.62525547141978,-0.0453776180044265,-0.0339216848727062,0.00333067426072029,-0.000356350857723665,-1.06394001598426,-0.157994018141117,-0.716712594722829,0.862573244918078,0.0596570605046517,-0.061895966289693,-0.0755995540549968,0.0515855894207731,-0.00496552404399163,1.00754958880045,-0.032342051247963,0.0720841546000427,-0.0581095590377514,-0.00531468513410768,-0.256570237608424,-0.00115884620491893,-0.569260178425489,0.0221783626783396,-0.00590548758333788,0.00696774581667462,3.57614898596463,0.223294421486169,-0.0791985526235983,0.190406408938725,-0.138872995060616,0.105550468951071,-0.78476029599966,0.0551436541292229,1.72551390145139,-0.319142560474332,-0.00264614519058795,0.969345276994134,0.98455333882636,5654416.09056185
"18",-0.0792853400809982,0.00443108725841713,-0.0755145397239691,-0.0296022675588168,0.0147124945336711,-0.000964471205729111,1.46726319656578,0.0309227242561993,-0.0139311044895639,-0.0133614416890172,0.0220353541371794,0.111458424820639,0.00472151041436813,0.0742517506023643,0.0767466893107847,0.00423525552775778,2.26180331823306,0.00285886354486267,1.74262469996492,0.00308681172724674,0.0180668996549204,0.000390487295984458,0.0021722286167451,-0.000746533626726669,0.0613383043003249,0.0138443340850983,-0.000921645685898303,1.63519349669903,-0.048335734339396,-0.0287350150415174,0.00244285490052085,-0.000137480135901104,-1.06212140006756,-0.16027016860596,-0.712111681211854,0.86433205235872,0.060041422948145,-0.0446920419893858,-0.0979851179112897,0.0426301022270082,-0.00199523510205082,1.0075590258094,-0.0282472065680847,0.0664348002483015,-0.0601875038587689,-0.00591162482961344,-0.25582733115334,-0.00141058525126389,-0.566753208709593,0.0221194338677126,-0.00575741639541721,0.00729787871008672,3.57286523219952,0.22250466612475,-0.077852690196786,0.194462968560735,-0.131625900544027,0.103015409545336,-0.784889360830101,0.0532686596659248,1.72537419663478,-0.310901811397865,0.0024042392308356,0.974737983468257,0.987288196763365,5654632.16117081
"19",-0.0797164909357813,0.00483247205835009,-0.0748554830786505,-0.0295896921444812,0.0120406346410516,-0.00108617904139849,1.46084166277141,0.0309928957907904,-0.0130556587057312,-0.0125398535630535,0.02202117092276,0.111395595651396,0.00525817414460671,0.0717728399115086,0.0759345433644689,0.00412624114182111,2.25897154010806,0.00296055119363438,1.74233733268539,0.00343068817593963,0.0185311265029633,-0.000133965263621187,0.00224366431322962,-0.000915567900473492,0.0642838543297975,0.0130865904315497,-0.000892540163381271,1.63204611795958,-0.0467011542467931,-0.0308677080142833,0.00329656933108774,-0.00337553464216324,-1.06160628147477,-0.156170386381614,-0.711034878737508,0.864071264119757,0.0597963992904322,-0.0482894419780307,-0.0955312550694745,0.0353352148075028,-0.00208703071899848,1.00846668450719,-0.0286621484837697,0.0658840185651259,-0.0593854559167436,-0.00570298163634547,-0.254803635781684,-0.000859861353784413,-0.566189702009529,0.0218728515152617,-0.00591755730718417,0.00761366303454165,3.5736247212816,0.221804522852176,-0.0784161572693735,0.192038462297773,-0.134090080687161,0.102781128048363,-0.785517143546675,0.0528683069933194,1.72518223361231,-0.310700590404258,-0.000337634061161596,0.977519475262979,0.988695845679034,5654659.96781797
"20",-0.0843456760975825,0.00324275690585591,-0.0694028386391574,-0.0290021134407113,0.0127664093492973,-0.000198261882719609,1.38753282843556,0.0312397626508646,-0.00903635076790827,-0.0142532360334601,0.0232343093374758,0.111800243333688,0.00378705279171863,0.0729355006403758,0.0740463798191585,0.00453394306959453,2.26393805584222,0.00206810761403185,1.74350834504391,0.00309870051528439,0.0194324336760894,0.00117933726961659,0.00071916755167678,0.000949331781303503,0.0624385391900187,0.0156095285673697,-0.000858079639520407,1.6229287011963,-0.0480405466345847,-0.0242514960797237,-1.07446332031571e-05,-0.00260740460904316,-1.05891825375553,-0.156224220795067,-0.70485274681685,0.864582765774927,0.0551946629390004,-0.0255172011993131,-0.0790623585249205,0.0336602838991457,-0.00411290965691702,1.0086945742725,-0.030924357947825,0.0646312713213367,-0.0618938663057148,-0.00422618537504321,-0.24773069945975,-0.00158005671148153,-0.565614383878617,0.0218899137174402,-0.00543697433908896,0.00776765590102016,3.56604680737964,0.217812611910196,-0.0774064341068874,0.184792749793079,-0.13526759399872,0.101872567597026,-0.789097939117537,0.0497456078504156,1.72310422326653,-0.303329128690858,0.00152842331833186,0.973800732366837,0.986813423280631,5654932.82806783
"21",-0.0827692202961498,0.00522360969129003,-0.0682520725447181,-0.0290217671768126,0.0154903467774565,-0.000476559149587461,1.37727339711536,0.0308256787077143,-0.0077250937024337,-0.0142140360428956,0.0233320800366242,0.111373287279996,0.00546745862935644,0.0731701940185904,0.0754778595167065,0.0046183685769585,2.25959956400015,0.00260561116656364,1.74399932677466,0.00351276567735296,0.0186832731825225,0.00094052595031156,0.00116309232315406,-6.15585747576197e-05,0.0618114491859618,0.0155155941979907,-0.000833851943643995,1.6194286025185,-0.0475072024627401,-0.0243048279410711,0.00136016738722024,-0.00179822411229463,-1.05905916416981,-0.157775887859011,-0.70327199670942,0.865030291921223,0.0549918584240375,-0.0222130214932372,-0.08847628913535,0.0436915884364767,-0.0052622547908286,1.00944183123739,-0.0314014273821501,0.0637315394866474,-0.0632877537567746,-0.00297433935635048,-0.244854452236396,-0.00184889733226818,-0.566100863423613,0.0219043613585333,-0.00529005797561344,0.0069228941655256,3.56768328385701,0.21879977997219,-0.0771530340103604,0.194076222740901,-0.129239488518511,0.101900748256551,-0.789150990936237,0.0494418996993375,1.72263118406428,-0.302211248226106,-0.00139005826639121,0.971692531273687,0.985744658252677,5654979.7303284
"22",-0.0814112211335875,0.00633892201307847,-0.0327268346757111,-0.0290834202696771,0.0123460461168589,-0.00149796900875632,1.19662516612129,0.0291664154093182,0.00240182668460335,-0.0150741755602721,0.0222753980204703,0.105771293590222,0.00589395715276292,0.0686179047673891,0.0741573002117365,0.00399518071545709,2.25989266321467,0.00137772962209091,1.74208411152618,0.00377204932909004,0.0222817745215104,0.00139331273483643,0.0024961922282543,0.000461820515594504,0.0643519944917411,0.014850902322346,-0.000561075970156725,1.631399782832,-0.0503059432478197,-0.0130714580704336,0.0057846209741714,-0.00157419044251886,-1.04344664190415,-0.156867018027962,-0.652426027201294,0.869146148519554,0.0607635202060126,0.021261944013734,-0.0728555573934924,0.0430355615734654,-0.0047545199416308,1.0193569593464,-0.0265615633461412,0.044470877348148,-0.0651585222061692,-0.0102526218458212,-0.214455282005908,-0.00118694729019455,-0.561225086479267,0.0214674558255475,-0.005896964079066,0.00687142561884764,3.57530304446957,0.207283754578928,-0.0652408387579099,0.194030656652044,-0.121630775763805,0.098363226602995,-0.793092223325178,0.0435121108298682,1.71864254822963,-0.26358754132224,0.00182905012108122,0.958412610555534,0.978985500687081,5655921.42215801
