"","agem","agerace","agen","age0","wm","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","e0","m0","oage","ow","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","racew","racem","racen","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","nm","n0","yage","yw","ye","ym","yo","yr","yrace","ygender","yhr","yn","sigma_h_Sq","sigma_h","lp__"
"11",-0.0585725981537338,0.03250907805743,-0.000836053172383139,0.50274145808133,0.001184359718873,-0.000956403253397628,-0.174293160832455,0.0465527390078451,0.033711069567312,0.00257619509698751,0.0242869965166959,-0.0633865932363165,0.0345756702856621,0.00552023486698316,0.143923583505956,0.00438686063487812,2.26378478759236,0.921275816749057,0.0077774296628555,0.0262566221970395,0.00223784341558902,-0.0230314072128143,0.0055030219274741,0.0303129107507034,0.0287713859660105,-0.000749339863400948,1.61880007458439,-0.0383057459049891,0.0540746315115177,0.0359565469989738,0.0331488920000751,-0.917622861912792,-0.0959103819210456,1.25438439963331,0.199764127358376,0.00830117929113691,0.0351709458477135,0.641131083545682,0.127408180172304,0.26126815279737,0.0155468685201305,0.164234266731457,-0.00973138530957327,1.96260528155487,-0.0583222382839719,0.0156388804982432,-0.0842431890965694,-0.00698734043300056,1.08691508815806,-0.000965456789773469,-1.54712478225191,0.00274622299110872,3.4487446833632,0.184284345453669,-0.0603032595454005,0.189227460113298,-0.157309709613332,0.0664125251832654,-0.484186270253339,-0.043784475495736,1.72426195773207,-0.0729726613546364,-0.00281350437707946,1.00026085810947,1.00013042054998,5653079.43929052
"12",-0.0591204709049818,0.032915904871924,-0.000438334768569503,0.512080747005662,0.00157771841938416,-0.0010175081757182,-0.165768081172172,0.0459794939997721,0.0332417325452904,0.00293893438626396,0.0240794520442944,-0.0634121580475596,0.034271811514005,0.00488472424465513,0.144922868225798,0.00388743587378313,2.26292893945336,0.921419941971503,0.00753210540414854,0.0262712402302882,0.00213867386359039,-0.0231283551245383,0.00540224536167499,0.029815749371937,0.0298332634153395,-0.000707146078908978,1.62511896525517,-0.038351039562504,0.0540902420221517,0.0359033035839488,0.0334212960454594,-0.912718326444426,-0.105789244803933,1.25479247014193,0.199540193220878,0.00766241971471274,0.037821005330096,0.643657608541887,0.125009211673986,0.26075145002141,0.0173992111997799,0.161753720770084,-0.0101546796742188,1.96302531749734,-0.0579609986837241,0.0155343794229409,-0.0840187572064637,-0.00771170213563887,1.08160934173332,-0.00106212192057461,-1.54711583071406,0.00268817587839311,3.44250207353636,0.182448993653174,-0.0647823685278128,0.192775574305475,-0.160062790115483,0.065801600710843,-0.486118789164449,-0.0410937856196195,1.72409576886967,-0.0739791720721773,-0.00304247753513766,1.0001695365292,1.00008476467207,5653200.14479878
"13",-0.0597696011451951,0.0307910018649901,1.27005754761443e-05,0.544174080368376,0.00129462043441285,-0.00159859707627919,-0.155333742670302,0.0441495218075331,0.0328340643717499,0.00335639384480759,0.0247379625504934,-0.0628991440740003,0.0335405466643287,0.00318838206056256,0.142431822282517,0.00445650064315427,2.2622683162935,0.921303431662779,0.00755430465403609,0.0262659986004641,0.00225173163461573,-0.0230433591957449,0.00537051876966995,0.0294126177407765,0.0295152184194125,-0.000843407088647521,1.61444044343021,-0.0375841087574265,0.0539268577580196,0.0355752003599341,0.0322211422260681,-0.908803693908187,-0.0931801967970647,1.25221299544659,0.197411564764594,0.00597251031390849,0.0344194967073034,0.65589309722145,0.11010120560272,0.259278305410534,0.0209167394378438,0.166596938385729,-0.0093498127879771,1.96365829679452,-0.0565633186042787,0.0160225997721234,-0.0841499401466716,-0.00853890947772964,1.07169349521387,-0.00133241170979389,-1.54734698981326,0.00273680683076966,3.45180828561387,0.183737434374888,-0.0514943338821919,0.186757202051508,-0.160607865303824,0.0643739958215103,-0.490990492351912,-0.0425610415990008,1.72443788816531,-0.0720412993757168,-0.00399862473137188,0.998899609167785,0.999449653143061,5653546.38336439
"14",-0.0586808114633497,0.0309584719181564,-0.000642604992154966,0.567538835845374,0.00119707312285546,-0.00197472417008518,-0.148454333992564,0.04196526550739,0.0327025659452263,0.0030655527163267,0.0260954467299025,-0.0628309635991627,0.0334350570209868,0.00279067807615136,0.14416731801696,0.0042812366064335,2.26306163916723,0.922725726635481,0.00750168049926931,0.0263454299084857,0.0022833049031555,-0.0229507518699878,0.00576724789012484,0.0293544527212501,0.0304441032472892,-0.000365149312689982,1.60049276893963,-0.0380919778223293,0.0528789799777848,0.0339241763197554,0.0318507677450584,-0.90480415761493,-0.106001224164362,1.25160236933727,0.195907371492826,0.00549883597559513,0.0386975891710642,0.662477453149318,0.110033526720953,0.259030913729573,0.0243095537643439,0.150006709318731,-0.0100598722580976,1.96373992252125,-0.0560440680168365,0.0158694114411357,-0.0839309100309678,-0.0065573233961158,1.06173326602317,-0.00124079279871165,-1.54710300028366,0.00286017735139134,3.43957486868382,0.186266068628021,-0.0547453872158218,0.189268186413705,-0.164312727724962,0.0652632939631591,-0.493356172511681,-0.0288965252477101,1.7246350214467,-0.071145015429975,-0.00330720983598443,1.00381515286906,1.00190576047304,5653767.4684762
"15",-0.0598532866579901,0.0290274894951721,-0.000479303129719394,0.60267533951239,0.00111310921530219,-0.00249589470635964,-0.130021285831687,0.0402400181451188,0.03136500828522,0.00415830828901835,0.0260257606170394,-0.0624323204551198,0.0332057537534544,0.000863800900616716,0.142414220765476,0.00388591250595305,2.26299247562799,0.925136514848042,0.00723680932718119,0.0264867197564519,0.00220196363151029,-0.0229163215356161,0.00548459651649034,0.0310547633177783,0.0299765948865169,-0.000485077377759891,1.60131534422026,-0.0400148600334391,0.0532932893300381,0.0357065703396914,0.0275984602653674,-0.899479440590126,-0.0901548127302298,1.24931742586748,0.194040165356151,0.00623399738978776,0.0353124568550929,0.679818114684345,0.0964647652427268,0.258140555427834,0.0188170975198218,0.159272472727794,-0.0108881139841418,1.96409649637566,-0.0550430044668452,0.016447816238689,-0.0829665614643143,-0.00682984097033659,1.04770331848819,-0.000456304941391187,-1.5470725315008,0.00254763453250379,3.45902383158409,0.18474683117248,-0.0390610500263402,0.193472647844146,-0.152830575808802,0.0710025209384687,-0.498761699422179,-0.0489436827035496,1.72474130542122,-0.0711200369445886,-0.0024125659537676,1.0015290451996,1.00076423057561,5654161.49522651
"16",-0.06198615568735,0.0289644833770459,-0.000234288203915597,0.676547604947453,0.000303891963796873,-0.00128872710020463,-0.0823825846222146,0.0348227438005333,0.0309633338732015,0.00470567003131113,0.024167946446405,-0.0628034430412515,0.0300726361554354,-0.00537724017632885,0.143905086684827,0.00411586257381428,2.26183807686091,0.928734138577595,0.00643651523736635,0.0263290481215,0.00274632794622249,-0.023089965786366,0.00584630322555808,0.0305165120009938,0.0279420201342958,-0.000895134118836927,1.62121793233001,-0.047122144447699,0.0496748703186948,0.0382737759665789,0.0264605706664231,-0.892224516655259,-0.0908823531504967,1.24536892376726,0.188447592075669,0.00286493140880871,0.0356485649693494,0.712214398694435,0.0797662718539981,0.254473091738771,0.0201809875997573,0.149525323183883,-0.0117200315616987,1.96333926458487,-0.0550016015888744,0.0178135920307857,-0.0820953240401475,-0.009634827210958,1.02164320047104,-0.000220173355932187,-1.54659009412707,0.00253587767556649,3.45155308101045,0.203664898996883,-0.069138300517272,0.183848117039272,-0.15771653577466,0.0611928388780681,-0.510738991335593,-0.0254072537638903,1.72438842979964,-0.07050452849256,-0.0036734787246116,1.01014434683525,1.00505937478104,5654988.48327759
"17",-0.0603673621234437,0.0270688281669581,7.0762735694241e-05,0.78774867005474,0.00134231776119996,-0.00182705726114985,-0.0337366313672262,0.029842389056808,0.0291845604498097,0.00561225174021372,0.0248321633589048,-0.0618655134143479,0.0277535216913161,-0.010743168565898,0.142442874406114,0.00439483006136207,2.26266940160339,0.936070158985163,0.00511046387482289,0.0263725384015795,0.0020805589303397,-0.0227431394627261,0.00549912339914998,0.0331810406762761,0.0303615956472966,-0.00062446805126387,1.6116738569068,-0.0575874568104498,0.0465306991946573,0.0301615385447442,0.0211147624653031,-0.863838031869232,-0.0967304472692458,1.24227002835696,0.180710640072171,0.00074002680124787,0.0373636391333504,0.766841348416053,0.0381938313034206,0.248363390532432,0.00710589914668414,0.133877334695128,-0.0121717768312923,1.96360726168256,-0.0505630146419163,0.0200278355748489,-0.0801173948067331,-0.00532390396420423,0.972247805910783,-0.00159672940535784,-1.54647105143039,0.00281261666801715,3.44197777558904,0.195945486446234,-0.0446604796795707,0.193647550211499,-0.168968332501865,0.0679197011676214,-0.534345194321803,-0.0346215425100477,1.72426703827864,-0.0664305947106482,-0.00217640014132976,1.01391580537699,1.00693386345728,5656161.23612881
"18",-0.062849437189554,0.0283187074633374,-0.000613804489330046,0.809974516034416,0.00148031250709138,-0.00163078847437643,-0.0227516066366124,0.0272955516847612,0.028771887151512,0.00536688701704729,0.0252439995928765,-0.0621741650147893,0.0276347214269455,-0.011248472492461,0.143722053207928,0.00395046001359981,2.26225674283912,0.937482868715869,0.00500323256642856,0.0261411517299666,0.00226880553375745,-0.0227532378083768,0.00469509744457868,0.0334845105542768,0.0296169003428535,-0.000551504729600293,1.60949088006748,-0.0546722321046261,0.0464618857022799,0.0316402800945914,0.022717886208194,-0.860183516300823,-0.103920325864562,1.2424689206697,0.17826124070089,0.000145348321623645,0.0352587608979117,0.77682732269994,0.0351681125969826,0.247956174314721,0.0102351576109576,0.117489839887589,-0.0128636433620676,1.96367843208606,-0.0507369054915489,0.0195552543994089,-0.0804313703346523,-0.00533914117266008,0.961726247234003,-0.00249649853594395,-1.54649723072679,0.00298428492865201,3.45563103218806,0.211920518401821,-0.0558395645218192,0.191695525911311,-0.172900829251411,0.0705406412811494,-0.537154304630582,-0.0289217827366764,1.72360205018665,-0.0654276326602791,-0.00161936173269384,1.01509848049556,1.00752095784433,5656366.2239334
"19",-0.0594753170372154,0.0242782534271521,-5.13160391124482e-05,0.882195565225765,-0.000592814115148792,-0.00203031653176829,0.019220614224458,0.0231374630142444,0.0279733347878624,0.00655792049663519,0.025136634621857,-0.0618515010064724,0.0257637597689611,-0.0149494635630567,0.143807691373129,0.00421158877119777,2.2637115232057,0.942381084547817,0.00391166842681645,0.0260019358481693,0.00221173573467019,-0.022612983858724,0.00330160792867406,0.0289561400323519,0.0309444127544846,-0.000687433374818153,1.61251545459454,-0.0643761958047747,0.0466779767258544,0.0326527508769407,0.0218775694954969,-0.847186243880386,-0.101096690583945,1.23950334858953,0.172380878287096,0.00268809520954726,0.0366270118279229,0.818369207187351,0.0249796433691948,0.240523168963181,0.00526563552986193,0.120365147836007,-0.00697660947352833,1.96326851589857,-0.0485024374525508,0.0185892352957735,-0.080872907447893,-0.010087815855979,0.918931712924241,-0.000256214771146695,-1.54578039342476,0.00230766714551411,3.44484793239279,0.205534828800732,-0.0644058711665958,0.184738748134284,-0.162000873578447,0.0596104850729872,-0.545202669658792,-0.0231526481578261,1.72448996407513,-0.059371234400827,-0.0037664990756691,0.993173691873809,0.996581001160372,5657160.24373271
"20",-0.0591820720057517,0.021923556460806,-0.000526123286179138,0.935169320495551,-0.000130604875617859,-0.00197013484389806,0.0518777830231514,0.0201069168224904,0.0271897705006433,0.00661043504955948,0.0251976158353321,-0.0612183338657721,0.0256519207081923,-0.0168509273692471,0.144484384001871,0.00436029637384847,2.26355054163767,0.943951545632756,0.00393637889573281,0.0255742968625499,0.00205393807147423,-0.0227712180538817,0.00356481998918574,0.030388943769356,0.0296815790604627,-0.000708176820737406,1.61386198264747,-0.0658044116660115,0.0461837708039761,0.0333862410150363,0.0169749909144684,-0.84113722852589,-0.10106716438896,1.23443528517898,0.166466433368756,0.000685366069830138,0.0368703761813324,0.836030701474014,0.000531285329902898,0.237865795815472,0.0184648628463749,0.116576716370349,-0.00707826560341633,1.9633196376617,-0.047109398193948,0.0187142734628129,-0.0803476483850315,-0.00685446674611288,0.893820477495853,6.41872812658507e-05,-1.54520987093315,0.00218258897575552,3.44416840567902,0.208657435936562,-0.0430129084856934,0.188903218332641,-0.174106471334451,0.0564237117338711,-0.552000560726239,-0.0323669571494472,1.72388189270533,-0.0559097550518821,-0.00452415334772418,1.00483199073439,1.00241308388029,5657651.03769563
"21",-0.0606210241247031,0.022024390785505,-0.00080947070014809,0.955747953938209,-0.000363767685452998,-0.00242220408335589,0.0653903512952566,0.0182833009771976,0.0265219935451394,0.00710093039692813,0.0251802444584967,-0.0610960368971671,0.025061146531571,-0.018267951758858,0.143225874671852,0.00401219066125865,2.26235609581647,0.942388720747162,0.00352687353807208,0.0257230382379577,0.00197244718488292,-0.0228047656308515,0.00380498826320448,0.0339828063923275,0.0286669209685115,-0.000800236474101094,1.61332414532154,-0.0666751409813902,0.0459183490567335,0.0334752772857967,0.0176394172762887,-0.838594518618501,-0.0942046024966032,1.2326902778632,0.16496358670799,0.00132479767486366,0.0344671469519127,0.842418615729325,0.00240003294713848,0.234280604937036,0.0201093123003258,0.114750585279393,-0.00870995583703133,1.96368764936201,-0.0467703616733743,0.0189391277862918,-0.0804771980386152,-0.00751268126684245,0.888193562750014,0.000679753031259421,-1.54555530221619,0.0021487920024101,3.46075126843726,0.215224935849223,-0.0478579830579677,0.188112781206073,-0.174979523008543,0.0608863201648598,-0.555893156522549,-0.0301373150209524,1.72405230386193,-0.0551526976409126,-0.00327523996099846,1.00327155780928,1.00163444320235,5657821.86438969
"22",-0.0601115979033619,0.0205332081308537,-0.000513832389828429,0.965931773962682,-0.000824663590911355,-0.000913277200230421,0.0756961330007146,0.0180897123601371,0.0264598219096526,0.00692806136647336,0.0242270752769983,-0.0605392858180232,0.0243414928085638,-0.0203956279827886,0.144602096907317,0.00428518406556743,2.26268384918599,0.941636286964779,0.00314579753983062,0.0258133677278517,0.0018376421633883,-0.022587798547977,0.00367214531821319,0.0324058367127788,0.0292253452257438,-0.000665117769681998,1.62131884430477,-0.0675778646990401,0.0454853282640504,0.0331185964788816,0.0168396149437279,-0.840174290283514,-0.104081105966569,1.23124176861363,0.163111792703522,0.00159244249462239,0.0366292652759461,0.85331340217413,-0.00378994115476632,0.232450839923919,0.00648243193710729,0.114265905568295,-0.00754621214736581,1.96327302784216,-0.0459641224359746,0.0193270891468673,-0.0798099567641765,-0.00361373847688327,0.870531702119218,-0.000536387080354684,-1.54561715689338,0.00245966668126472,3.44243060568114,0.215899860403897,-0.0458030130182744,0.190031259053432,-0.173456158388043,0.064472180572893,-0.561084162176919,-0.0216039454600833,1.72399870838461,-0.053050562301879,-0.0049736002561823,0.991658627137179,0.995820579791952,5658009.86420604
