"","agem","agerace","agen","age0","wm","wrace","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","e0","m0","oage","ow","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","racem","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","nm","nrace","n0","yage","yw","ye","ym","yo","yr","yrace","ygender","yhr","yn","sigma_h_Sq","sigma_h","lp__"
"12",-0.0547694621875803,0.0195276703087947,-0.000417783668172102,1.24209138574368,-0.00152445320576118,0.0308174766913405,-0.0010891416511105,1.18776246706055,-0.00934933280472718,0.00165183924574655,0.0164844399555926,0.0248232937058315,-0.0629764710431212,0.0209945589323817,-0.0101924201920322,0.102453732768003,0.00406829990378502,2.26258737140654,0.693385012816626,-0.0041616028850103,0.021239660158,0.00382031255943643,-0.0225626397803393,0.00148923675000235,0.0425755495934044,0.0313994194993634,-0.000727704260052954,1.61760890766555,-0.063425184526453,-0.00878518495960626,0.0423679306436639,0.0189360694046319,-0.74937117548873,0.00389985300007791,1.2877246949359,0.0145468589262414,0.223949989411907,0.0819335607550332,0.0260506097913216,0.0446233381804026,0.106682676247177,-0.00269691574174061,1.78201947035541,-0.0254360357955324,0.0324286054676223,-0.0723600994431258,-0.014731521177054,1.18658251387377,-0.0010671089930203,-1.66115705738037,0.00354491804726924,0.0151400928859902,3.5744529467402,0.226170787066513,-0.0125938448713724,0.187177864958688,-0.190188116310429,0.0574231430251574,-0.74482246370701,-0.00595732629297371,0.728868192354715,1.39046079318383,0.0011881300247028,1.20095692646625,1.09588180314587,5653487.71601474
"13",-0.0549229767654146,0.0210912776525132,0.000119783779922725,1.24528734575847,-0.00401103510481152,0.0307399904092121,-0.00184774110789908,1.19006454955422,-0.00872620038619082,0.00169012560261649,0.016506161329852,0.0252813654753351,-0.061320858050891,0.0224225361635415,-0.00964498396661225,0.0997338354196644,0.0041271636520686,2.26260721366144,0.696558669561617,-0.00505309162493809,0.0209802963774247,0.00422641117167721,-0.0253321859852667,0.00159586541749575,0.0480840960430651,0.03446215425945,-0.00112311029206131,1.607743217894,-0.0643553270126393,-0.00759750466938251,0.0446712292918931,0.0196066605232858,-0.777621705185055,0.00663330254185339,1.28821438650451,0.0151592598697207,0.224425387205608,0.0789366003321184,0.0179182407517823,0.0329539344376886,0.108441348798991,-0.00169858051122452,1.78126830638678,-0.0238652435489697,0.0325333647349936,-0.0720369164057667,-0.0113713839064256,1.18368678890378,-0.00150147460762291,-1.6610302938586,0.00378325656725882,0.0145028931396741,3.57817018848221,0.230527896546457,0.0057606773443907,0.186263218125612,-0.199634764716282,0.0638464134813325,-0.738989997121019,-0.00894927470613618,0.728781356315831,1.39032919034035,0.00112145624212534,1.20816296052565,1.09916466488222,5653518.55261758
"14",-0.0563311485425279,0.0191153018802102,-0.000172085446761128,1.2493741979441,0.00304147787794531,0.0294023622187852,-0.000316820461360117,1.1653267544609,-0.0088676626845913,0.0031089818718868,0.0139183948499513,0.0239770727574348,-0.0610257967648016,0.0223806060109274,-0.0104474893927372,0.100976389440414,0.00420689811114545,2.2655572540251,0.70146982599808,-0.00496138831529278,0.0217456598761061,0.00262778960654611,-0.0259879708582423,0.00156225136476852,0.0431775495023912,0.0330808095744519,-0.000511354914052327,1.61919899335651,-0.0643453423330185,-0.00800496145918899,0.0448699338895381,0.0170938967726563,-0.75401028260458,0.00726075564922938,1.28628014950399,0.0198622500353194,0.225137009457006,0.075550789505013,0.0310470596444141,0.0434228981670781,0.111342283264843,-0.00478701126632497,1.7828817248605,-0.0260196250636483,0.0331694630136389,-0.0743404082825522,-0.00628395616851834,1.17515558128708,0.000869679133069497,-1.66115578051237,0.00320442435419725,0.0149199865372273,3.57043098531186,0.221232407902187,-0.00585807493117406,0.184172293319325,-0.194875179586082,0.0651396175916412,-0.741947549303042,-0.0239896040811013,0.728317252861633,1.38942672921492,-0.000260617112361411,1.20749282215605,1.09885978275485,5653597.78185779
"15",-0.0561227765575346,0.0193579900553625,-0.000158474917636699,1.24989116656811,0.00278060239557098,0.0294464349417568,-0.000335851581200962,1.16791195167572,-0.00887795480658222,0.00324962926691842,0.0140604878255543,0.0240667251470601,-0.0609913949331583,0.022523626327952,-0.011885130605468,0.100682090346818,0.00416533106401411,2.26541278815257,0.701729557761977,-0.00495423755704351,0.021774966062636,0.00270091204661103,-0.0258401727989494,0.00155019414296345,0.0429624505013814,0.0330897318031984,-0.000493491873002176,1.62310298984256,-0.0642492073188446,-0.00819503530842087,0.0451332977281284,0.0171405090567804,-0.754151267127633,0.00613135668377013,1.28627002969309,0.019244235920549,0.225163221996211,0.0755870386373534,0.0313116716901623,0.0442481346602673,0.11140466575246,-0.0050185784464087,1.7828208313307,-0.0259507809832179,0.0331783801135655,-0.0742451738126736,-0.00609801807773546,1.17502196759501,0.000888716783329284,-1.66116308922942,0.00318273188301616,0.0149341643973496,3.57032887495607,0.219614828574903,-0.00581417093398083,0.184032034584661,-0.190266003608849,0.0656185798714922,-0.741885084994248,-0.0245221907469137,0.728320521276453,1.38941132278072,-0.000986931072592081,1.20945427986389,1.09975191741769,5653598.6776216
"16",-0.0517134252889072,0.021027546201403,0.00019480210282746,1.2501148076984,-0.000548209285441094,0.02931785724895,-0.000751436418174833,1.1764794258679,-0.00877535217018694,0.00210918232570439,0.0155610993928335,0.0252758083136433,-0.0602674388326179,0.0220285004596615,-0.00814128016518657,0.101969727700164,0.00468419882588083,2.26401684861975,0.705083733383894,-0.00444528821695349,0.0216091904817514,0.00226575048661966,-0.0257858117544603,0.00172847737191781,0.0472260774156081,0.0318138389406098,-0.00106517600423629,1.61215363983767,-0.0675754774335915,-0.00751219513538629,0.0458688051824651,0.01586308927231,-0.767877516423982,0.00536873107096574,1.2854513388022,0.0155299746755458,0.226027553495618,0.0716253818487126,0.0287070140443404,0.0384293356104362,0.117093532775311,-0.00279293077349408,1.78254275137064,-0.0250074346716,0.0326615079860959,-0.0793243827534192,-0.0129822221673217,1.17104209433468,9.50096483297937e-05,-1.66088854793456,0.00334637364035327,0.014625346935505,3.56915671560029,0.227192406508942,-0.0053743557317444,0.183239734385436,-0.186804087109722,0.0573503826710913,-0.742656475883775,-0.0190380911356765,0.728311525688412,1.38904598012344,-0.00336412911503768,1.21582166629523,1.1026430366602,5653653.10377633
"17",-0.0667993278990254,0.022237156752632,-0.000281574228368714,1.53295122094128,-0.00989742571589015,0.0282367477867014,-0.000342289938457131,1.16360633582939,-0.0141455133261552,0.00213467610463398,0.00441202400877074,0.0255872368376363,-0.0568357215929304,0.0220392443454261,-0.0188020676541676,0.102715401948439,0.00418477822159743,2.26582707989984,1.14701075679427,-0.0045068640063899,0.0226443043746351,0.00111089287339832,-0.0250056791574114,0.00192291653163444,0.041825944886585,0.0313514315983592,-0.000986481552991003,1.60891579806135,-0.11054425296321,-0.00643734152556271,0.0266009799274904,0.0188604452791175,-0.753933524462161,0.00399042427910101,1.24700531922634,-0.00340179999653498,0.248061655421163,-0.190130277770154,0.0337134247294744,-0.00869590839823252,0.116296476372105,-0.00381301173222095,1.79346143803099,-0.00856360181534939,0.0373668966943891,-0.0711013915433725,-0.0104234381063286,0.775129463136578,-0.000984461542291729,-1.65346794236002,0.000363479392478059,0.0141049015576725,3.57270839286973,0.246050632622038,-0.00765946348438441,0.181388989117936,-0.16262573131332,0.0622046720856848,-0.746697317752383,-0.0288290770679148,0.729329640144815,1.35374975215193,0.00162827893484175,1.19600278302691,1.09361912155325,5656453.10312343
"18",-0.0612314180818513,0.0184171612539352,0.000122807256173581,1.53196306613351,-0.0078107997982802,0.0282874127258754,-0.000615830613516006,1.16482325979304,-0.0143532370969456,0.00207646225585246,0.00433286137049651,0.0242211701486752,-0.056951797496105,0.0212594495755218,-0.0136769099754835,0.102297104815494,0.00424288068733218,2.26243050766409,1.1526525101391,-0.00430113667998036,0.0218870860610254,0.00238912400747478,-0.025015839824468,0.0021081389812207,0.0390063981928205,0.0319738434565513,-0.000802755495242262,1.62078027679968,-0.109556851456961,-0.00516334032520279,0.032011221014362,0.0178250977816833,-0.746718631766347,0.0022300589988222,1.24773305893745,-0.0199670528057169,0.248017908096912,-0.187112696444217,0.035304335507614,0.00188112882774311,0.115225698371587,-0.00515144969407184,1.79126252569436,-0.00887820843811975,0.0382174882905767,-0.0691397937921435,-0.00906285813116666,0.771038964899474,-0.000510755498001375,-1.65331989722403,0.000439968300895464,0.0146010515575178,3.57237057873788,0.251427888018008,-0.00732521634971332,0.184099128366623,-0.164334795207465,0.0623743705867931,-0.742435000743718,-0.015775325374288,0.729349581918328,1.35270345946684,-0.000764785153655991,1.19941125253647,1.09517635681952,5656479.35923918
"19",-0.0634540424371774,0.0170758416722972,-0.000528934162158269,1.53022007940731,-0.00942988214055696,0.0263311755514794,-0.000499606598988323,1.17375362940567,-0.0142636988088781,0.00205826648896672,0.00362507347406507,0.0257881197855028,-0.0578629863284188,0.0225598029401931,-0.0181524325832029,0.101914952500607,0.00403293440080021,2.26473157319535,1.15358242714863,-0.00435587417918499,0.0218924969026334,0.00194095276965014,-0.0235565127767664,0.00200691174260289,0.0451559738217514,0.0327369899391474,-0.000894905038790756,1.60281581723394,-0.109988938163909,-0.00438566467101098,0.0302968427325735,0.0150567898960325,-0.755046928618433,0.00318749287890795,1.24763906677516,-0.0183618448270036,0.248642234232931,-0.186148600527931,0.0315098140911162,0.00636007702710446,0.116830841192018,-0.00221520880481913,1.79187548844269,-0.00947411876144007,0.0385973762760975,-0.0710725525148785,-0.0121384252577461,0.768462304013266,-0.000571871779030592,-1.65287937695026,0.000845478349290697,0.0145042656698456,3.57420330745099,0.24629109242262,-0.00828905148846511,0.186070602596457,-0.17132840123744,0.0641496393657873,-0.751442722149572,-0.010361256924651,0.729473483830059,1.35240105951945,-0.000433078424851685,1.18028685677684,1.08641007763037,5656487.98449807
"20",-0.0673666233357558,0.0212085716288089,-0.000482331017366829,1.5159408781405,-0.010379071985098,0.0282797001522854,-0.0011001941110802,1.17412864802462,-0.0132389950168114,0.00110770501849097,0.00490566944884653,0.0258319661080822,-0.0562401528989253,0.0225938260070319,-0.0198590583998365,0.103231747468861,0.00426250882678944,2.25840439088266,1.15862006340197,-0.00463126019167644,0.0222280266287329,0.00252441495669253,-0.0259301582224878,0.00247942813975264,0.044473098809095,0.0326671150969824,-0.000680908932953239,1.60484981394702,-0.111007244690574,-0.00576344128764128,0.0265858183115639,0.0223548933142602,-0.756489036887499,0.000927701459312482,1.24628684792367,-0.00831180033398568,0.249074339001984,-0.181937728212598,0.0358246741475438,-0.00233404634938634,0.117924581172952,-0.00272104555305992,1.79333004121743,-0.0075347957679569,0.0391656715021378,-0.0722590446550677,-0.00723242610665701,0.752329799981842,-0.000890122319318603,-1.65251283978007,0.000137186671865307,0.013771417818892,3.57220506699942,0.250582471439397,0.00809321753189389,0.192908347628259,-0.175449785365262,0.0647746237694704,-0.743782473562544,-0.0248558982840095,0.728889510268244,1.35123046851727,0.00147578208808044,1.19676241238666,1.09396636711859,5656547.57420126
"21",-0.062474622358484,0.0205252424288757,0.000772819251448855,1.5120244993544,-0.013821358405513,0.0272111631655555,-0.000920270246566267,1.16869548663336,-0.0142625456319965,0.0037029095281779,0.00400069977022442,0.0240828011958932,-0.0571684119123513,0.021598636166027,-0.0168520317921208,0.101397314975618,0.00425653941540787,2.26084018327017,1.18484462627359,-0.00367707239479037,0.0217940957948939,0.00334725233989012,-0.025719550557464,0.00188000400313608,0.042342368202345,0.0328247280533199,-0.000707692547962154,1.62135204163053,-0.105781510741172,-0.00845810604331368,0.0264335070803647,0.0146853963496722,-0.761946397264344,0.00157860139786196,1.24128569930649,-0.0134887582720879,0.253551380354493,-0.178288204186937,0.0193947280420372,-0.00714168674551242,0.110235486262597,-0.00298714388689573,1.79146809473538,-0.00985279827683932,0.0382322856583615,-0.0710605389233014,-0.0120472599545696,0.718196439414694,-0.000307667564885014,-1.65134561605529,7.06459210858644e-05,0.0147536888227001,3.56846358644548,0.249039449155954,-0.00301699044052127,0.186883047229517,-0.170415889262997,0.0656816728604126,-0.755946963201044,-0.031530027172377,0.729720286249925,1.34566788828762,-0.000936568095834691,1.17786411023806,1.08529448088436,5656724.81764653
"22",-0.0683737422427218,0.0205482751915181,0.00046425403957148,1.52803097370341,-0.00831371829639092,0.0265234637306613,-0.000802007261838894,1.16550838147972,-0.0145509844166951,0.00271913148843779,0.00401087229286213,0.0249710147073936,-0.0563828694685626,0.0201144554333577,-0.0164724206814089,0.101777289460113,0.00403849257536753,2.26501957657872,1.19077550953287,-0.00479166933497768,0.0224478864453342,0.00128231157555843,-0.0255381482902193,0.00163038515759565,0.0377074382883597,0.0344071840838487,-0.000830638248570414,1.61664610539766,-0.108720647729355,-0.00544599429682157,0.0288079035477019,0.0200702419848287,-0.745471760259729,0.00137590246878185,1.2391483427539,-0.0212706485849665,0.257538341792059,-0.174170175277146,0.0332661252507286,-0.00236081403820158,0.110509145948448,-0.00366726357172371,1.79064975978833,-0.00776325635781921,0.0378641909862966,-0.0728822042123982,-0.00914844793652496,0.707601519593752,-0.000538687774420869,-1.65102514902458,0.00056158512115002,0.0147564157823222,3.57287753105576,0.239899122327846,-0.0207016507305838,0.186227873457806,-0.162327680602409,0.0631888411796721,-0.755107512657424,-0.0182378607450453,0.729730734553447,1.34438116307018,0.0019953946822012,1.18130835948246,1.08688010354522,5656783.76746188
