"","agem","agerace","agen","age0","wm","wn","w0","eage","ew","em","er","erace","egender","ehr","en","e0","mn","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","racew","racem","racen","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","n0","yage","yw","ye","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0691781677480342,0.000645828217518677,-0.000564223799797266,1.4848200116775,-0.0155659071233854,-0.00239516906106186,1.10200567172556,-0.0130403365304631,0.00155906429349379,-0.000644540662432739,-0.000263450655062826,0.000833966408584348,-0.069253757604668,0.0290230287046962,0.00433089602850387,2.22631861301682,-0.00192525216211399,1.3231775675656,-0.00483182973132827,0.0216937173910689,0.00536416155465076,0.00207172470165004,-0.0148611316218773,-0.000862878122951598,0.0298437054102519,0.00927177267550139,-0.000734452268480341,0.0439789354562692,-0.0998445016103184,-0.00104742446137115,0.0169605640446873,-0.0114221531963584,-0.823933622942542,-0.087007352006555,0.611807714718868,0.0185332571735525,-0.0213302870418175,0.0366935215567209,1.2924468745966,-0.148275185816015,0.0356825503490922,-0.0231947157753391,0.0189805138179881,0.226021400482007,-0.0113788595467607,2.40170933829772,-0.0129478278298134,0.0401171761140356,-0.070306535866615,-0.000511261231217746,0.00153307447721628,-0.461051253811019,3.45406271423236,0.242988369824629,-0.00841076202261016,0.184875645268282,-0.155446953221943,-0.830712580302707,0.0319588332351924,1.03404253301866,0.32463424379208,-0.00540094062169047,-1.4453624111013,0.895540260123001,0.946329889691222,5355447.23749859
"12",-0.0707737920728376,-0.0025552251874761,-0.000302805365139297,1.48357675467905,-0.0147017083472439,-0.00209884696541492,1.10567826669655,-0.0114339533105974,0.00130571967321678,-0.00331202870872954,-0.0009903953410496,0.000962622807970283,-0.0729682765620719,0.0311483361013923,0.00464129644721648,2.22671346839019,-0.00219184548086505,1.39175412297054,-0.00518742929870141,0.0225331469941197,0.00554967596814657,0.00131058989417452,-0.0155947914239934,-0.000386158989850244,0.0285445236465753,0.00990080441663842,-0.00057733683906909,0.0438052865532878,-0.105058788593593,-0.000784326810643786,0.0152375146261592,-0.0166419403626937,-0.827200167445947,-0.0863048412902422,0.621486610581672,0.0161541123078727,-0.0269434091772176,0.0368519212465103,1.31397840312718,-0.156807748507536,0.0385477990755118,-0.0418868080923159,-0.000779872898647,0.246440460316384,-0.00881009845461776,2.45157378668286,-0.0135914375114238,0.0403335669704166,-0.0670639350165893,0.00127587482991094,-0.00089220570481657,-0.493429827643936,3.44833351178055,0.239736003182658,-0.00911172604397221,0.183755501497336,-0.159102288953954,-0.819238057227499,0.03082624115999,1.05265647544071,0.331422922133072,-0.005794825824955,-1.45598785233574,0.888335950765444,0.942515756242538,5355455.31199386
"13",-0.0701114229041041,-0.00274993418198553,-0.000882690251752712,1.48312661769249,-0.0179100112000661,-0.0017049716863023,1.1364485824282,-0.0113870025634931,0.000846236712884574,-0.00108273080625123,-0.00135207888997145,0.00117504836011012,-0.0755241145003892,0.0297292542240443,0.00412357752962814,2.22705644791018,-0.00253544862303436,1.34311549685483,-0.00551187353118166,0.0214165171141347,0.00547437793948223,0.00330904790154345,-0.0140112532824594,-0.000558269112008298,0.0308684934289507,0.00964282961463613,-0.000589372144220222,0.0431483482279949,-0.104974577188469,-0.00588950367152776,0.0202155686594963,-0.0154629666543461,-0.839804016668874,-0.0870476723879041,0.613599644775803,0.013111475486576,-0.0259983053739645,0.0363884607081361,1.31464895645253,-0.157553203413086,0.0318269661679817,-0.0189971477465854,0.0110688143806747,0.233822602917348,-0.0100818371310141,2.47237136831997,-0.0125912341875545,0.0399330271214739,-0.0673116180365557,-0.00383264634042084,-0.00060448603791935,-0.467458014047356,3.45647370839239,0.242465846313706,-0.00624709835452466,0.18643473631712,-0.157766663458925,-0.814399330233964,0.0151429531472077,0.981718414347558,0.335918526063959,-0.0015627733766636,-1.45621278088945,0.885179433914619,0.940839749327492,5355457.47297722
"14",-0.0695818494325135,-0.00079353467107582,-0.00108012729626166,1.49786008445365,-0.0135068159830491,-0.00208831015683262,1.07726090930495,-0.0153217481649881,0.00225399898032362,-0.00327646311848212,-0.0021819922316407,0.000529203881998883,-0.0738716547926067,0.0288763495812466,0.00405586521520636,2.22801930630867,-0.00282301746664776,1.36116402129556,-0.00393600578964956,0.0223025889772007,0.00504377340104854,0.00218474361840061,-0.0160607633777321,-0.000659965756084197,0.0290439046119893,0.0101987275401615,-0.000462067192268896,0.0411740967252774,-0.102230641377403,-0.00554030473221421,0.0191680096584219,-0.0122828617118651,-0.836430028353016,-0.0888681154534791,0.63653187116522,0.0241791772346689,-0.0286378084885536,0.0359674602392506,1.30951907531678,-0.136856976329423,0.030181013459795,-0.0257317867118514,0.0114978998542117,0.241729152467988,-0.0100614400216384,2.47929417822417,-0.0102732522336285,0.0378647191101186,-0.0705719535973353,0.0059021231185762,-0.00155026247281019,-0.465161748682896,3.46029648997955,0.247086240544761,-0.0118710810469823,0.187823162226445,-0.145927079720768,-0.847311654578971,0.0201129799376832,0.992936333533442,0.318723515478719,-0.00234190756795598,-1.43597050807202,0.889738169446456,0.943259333082083,5355466.32387172
"15",-0.0687822352905835,-0.000650393904132362,-0.000241534485754305,1.48075316332699,-0.0126277930429958,-0.00216682729970218,1.09463878403772,-0.0124870176382949,0.00237412410858353,-0.00192788923585844,-0.0016087979153969,0.000923598643857411,-0.0794783193252705,0.0276069380372206,0.00439027580542168,2.2272374360743,-0.00261840529249818,1.34190371673404,-0.00470350611730321,0.0217590950276821,0.00556500923668005,0.00141925167075241,-0.0147272341109258,-0.00106569679317693,0.0263840859114411,0.00989331651352714,-0.000749503705873056,0.0434315201132906,-0.10195422199262,-0.00208227772132857,0.0224979791338819,-0.0147319096836728,-0.823068809996326,-0.0889998946745606,0.62808381454109,0.0170106685934502,-0.0278287049119436,0.0372532789601615,1.31269548799904,-0.15116551652503,0.0410762696094803,-0.027605043328084,0.00525099150759387,0.231186186429609,-0.00690754642114415,2.50891806127883,-0.011982836028354,0.0416591486589974,-0.0702561099669031,0.00349835296363793,-0.00193763916954127,-0.44814533000699,3.44990897884008,0.239589364594035,-0.0126680695100657,0.184095820749162,-0.151662956977655,-0.856157990357235,0.0194447423575233,1.03545268434544,0.341979671426711,-0.00502925129340414,-1.44928554357669,0.889979656788563,0.94338733126355,5355467.67542226
"16",-0.0687300820108524,5.60611425174621e-05,-0.000595421296805384,1.47455025141967,-0.0123830093166563,-0.00198674304940014,1.11828914019153,-0.0123552269044787,0.00228299548572852,-0.00116446875800849,-8.92148893276031e-05,0.00126726185202798,-0.0761494510633025,0.0279899186138381,0.00395348641505765,2.22657554717521,-0.00296543040814126,1.33961386204232,-0.00408391432034256,0.0215991024461976,0.00558873149506508,0.0014106861932373,-0.0144927343002126,-0.000537366441802297,0.0300006682378265,0.0100349096590583,-0.00053651063063047,0.0403916311311625,-0.102139275241723,-0.00652128690833411,0.0221910053812358,-0.0160902500061669,-0.856111987754911,-0.089317495091799,0.610358098581038,0.0167383113774235,-0.0293216486526995,0.0358091036059389,1.29832832444037,-0.148056344592725,0.0236781955470897,-0.0204926178034536,0.0155949082899146,0.232182589371025,-0.0113376508994533,2.51701343375311,-0.0135566505934969,0.0422508934008879,-0.0692655033258056,-0.00315040523355887,-0.00177041191535915,-0.451930990396096,3.46222149485404,0.240637949465464,-0.0168462741681537,0.185298482998103,-0.153324672089593,-0.855118504467341,0.0212090159597424,1.02391857952799,0.32838942580123,-0.00738731196410846,-1.42942770871264,0.898797385474208,0.948049252662649,5355468.99005041
"17",-0.0698323632631826,-0.00088139339933953,-0.000762927815890188,1.49120809449607,-0.0162051197926892,-0.00164114026774989,1.11262572537155,-0.0137509065509766,0.000680458514627604,-0.000283764325945051,0.000857731097323276,0.000870618593071107,-0.0824528327502203,0.0281619934899931,0.00387990722034091,2.22775475101404,-0.00136304284070297,1.35137247791884,-0.00490772651036491,0.0226549825560132,0.00502840345808869,0.00244580664214797,-0.0151184812568906,5.72634050751908e-05,0.0229459013304255,0.0101008303526762,-0.000752898016877285,0.0482809571619438,-0.101940587792212,-0.0070551655925971,0.0174278998239128,-0.0126325953529654,-0.828734639092214,-0.0884705556803724,0.59923357639555,0.0194524091261143,-0.0283411181166423,0.0373725931161546,1.29635661169231,-0.146425234015135,0.022882409633163,-0.0344121855838415,0.0126796329984623,0.22969615076597,-0.0100635270181985,2.55277204364108,-0.0120005552533777,0.0373655280389056,-0.0677954567292376,-0.000560130333578225,-0.000394686762642718,-0.450287204719005,3.45276729121428,0.243390265771167,0.00498449844961603,0.186287287740787,-0.153856058545466,-0.833725673520875,0.0230977169781951,1.05371430617814,0.319839096733924,-0.00378409750649427,-1.48583417586131,0.899405554197102,0.948369945852937,5355470.15341453
"18",-0.0685528007367986,-0.000139928569646366,-0.000202701751926156,1.50343255300399,-0.0150582487313395,-0.00182365283170276,1.10122890105294,-0.0145979165340307,0.00329557415405556,-0.00171568695086929,-0.00282702856442566,-0.00130270878971354,-0.0813787679085658,0.0283133374679665,0.00402941887699483,2.226617025364,-0.00166795224926028,1.34280267493474,-0.00476246808855476,0.0216208715742675,0.00526228102516232,0.00118525610990242,-0.014538545634807,-0.000573656811122538,0.0366738242628901,0.00859901818369097,-0.000863761823206499,0.0375401859751062,-0.103132923186149,-0.00673565955885884,0.0233903705226854,-0.013078975057953,-0.852478213655018,-0.0887105256107802,0.632309784100412,0.0198556659094385,-0.0270591633946448,0.0361814200217979,1.32198992839596,-0.146741702668738,0.0187349614742223,-0.0133804348652835,0.01368484799878,0.239767784400231,-0.0101455606399911,2.5500504045331,-0.0106041665353205,0.0340392303110633,-0.0699675541323127,-0.000290971245872077,-0.00172360810755748,-0.452024067666551,3.45529107293254,0.253343601905065,-0.0207107821815042,0.187670355732141,-0.163089072001713,-0.82920234032549,0.0267526249038392,1.04118031470875,0.325362157128009,-0.00431630790741555,-1.41047204029063,0.887203116191292,0.941914601326093,5355462.61453148
"19",-0.0681284648337125,-0.0027199639676628,-0.000787627990367891,1.47177308244292,-0.0155554578634621,-0.00231522731740878,1.10238560565262,-0.0125791116829011,0.00277570224363954,-0.00217399527126418,0.00172476688783289,0.00278296511075578,-0.0869782272097665,0.0282780551889183,0.00403262747746169,2.22569892612917,-0.00305402221903778,1.34098126994524,-0.0040899874559066,0.0220092118092743,0.00526722771903841,0.00307967976655979,-0.0161764577079639,-0.00104013195851172,0.0354943600867589,0.00820131795197183,-0.000462482163183715,0.0407201011978178,-0.104689905469498,-0.00600408946733286,0.019407063666172,-0.0150964643775852,-0.8350081379767,-0.0837014485794278,0.593406161835848,0.0175824861763245,-0.0256394435329429,0.0342628735584471,1.29082597494458,-0.142930018227627,0.031637868152504,-0.0322238475700845,0.0150529978516149,0.243552607959414,-0.00737674492499324,2.55186253245405,-0.0192776816570341,0.0442038998971436,-0.0713268168748726,0.000466566253186141,-0.00238435936569704,-0.458144311945772,3.46536271375986,0.244631927272502,-0.0195884637534939,0.187773874255815,-0.140945831602955,-0.832556474760728,0.0178824074896926,1.02587860196469,0.333934729839017,-0.00506787196849933,-1.41127308690918,0.88424696073747,0.940344065083345,5355460.02616446
"20",-0.0715466639200966,-0.00171521202201415,-0.000455805342095897,1.49552511565102,-0.0127511971720897,-0.00188953435518207,1.0903374793655,-0.0143378003734237,0.0024862305582294,-0.00126329710630515,-0.00103767774520201,0.0024903791053047,-0.0765545382146668,0.0305853595257133,0.00418977956503991,2.22878820718126,-0.0022809170945347,1.34448962059516,-0.00421539392503348,0.0223128746880912,0.0052661001177969,0.00253208761193525,-0.0135707899306042,-0.000866245207316074,0.0254609786357323,0.00995424663554309,-0.000600182195496092,0.0460928602078436,-0.102330509758977,-0.00630659158798502,0.0171924850403,-0.00930824546969091,-0.845358341319339,-0.0924847215406256,0.61167385124631,0.0228791074180894,-0.0254609253851042,0.0379934202979259,1.27633332676296,-0.147765057805728,0.0169957807168666,-0.0410844511430414,0.0265588312991596,0.227182934945145,-0.00972420909410879,2.55420955073958,-0.00655993727738065,0.0413493343708031,-0.0723877200640382,-0.00142789674962233,0.000606786890651243,-0.45839617880634,3.44823161171176,0.239016856551009,0.000645765730154789,0.183321498314866,-0.146935691986914,-0.830586812714817,0.0147246258059285,1.01704908491979,0.318070464715951,-0.00330443877328462,-1.46308341046338,0.88786602397257,0.942266429399122,5355460.58447299
"21",-0.0689123411768979,-0.00362169846085348,-0.000241170952351233,1.48717167656998,-0.0176768081369409,-0.00162648085367508,1.08057776536284,-0.0137912026577526,0.00317394901151553,-0.00161585640547877,-0.000601918405707348,0.00225229909414973,-0.0865921155667348,0.0276233853823216,0.00438081883816243,2.23090540964035,-0.00259249744754971,1.35436680821312,-0.00401959495141647,0.0218872532838001,0.00494986708096043,0.0020184534933074,-0.0159081815292166,-0.00119274566873778,0.0351473938242367,0.00819361054818928,-0.000502376987857458,0.0401200952672606,-0.102912372782619,-0.00372839616267425,0.0165316187047145,-0.0164130986361515,-0.829858802023597,-0.0843573447308932,0.615763076016632,0.0222961338455895,-0.0261878525637715,0.0358331865945273,1.3151713841337,-0.142325752559021,0.0290080040628859,-0.0223326797154344,0.00510640178770305,0.245192343222908,-0.00935112297388889,2.56039448815155,-0.0157004965797753,0.0406886259170134,-0.0773717880622251,0.00284817519679935,-0.00256252089996943,-0.457816742299727,3.4528923089359,0.244035282936205,-0.0226146296654908,0.181237207688479,-0.147795014641734,-0.835352975119059,0.0103272366656275,1.01452444428569,0.33381250577,-0.00477487931488666,-1.41285703469417,0.898830801533183,0.948066876086905,5355462.54017373
"22",-0.0685450700822723,0.000753555898323642,-0.000987924541065017,1.47294204436172,-0.0188828643709521,-0.002037635914763,1.1096316030229,-0.0120400809269665,0.00191089344680674,-0.00054164384954195,-0.00086055754423678,0.00123248348559034,-0.0837946088821172,0.0311043770186741,0.00389493752382577,2.22637914928462,-0.00173568431801605,1.33448332941286,-0.0044028476294787,0.0215479096517068,0.00545235503098783,0.00242995787108575,-0.0159371659334364,0.000641710546052873,0.0300610440127729,0.011305259794486,-0.000585237991896792,0.0419797387455542,-0.103268936486377,-0.00776453694503243,0.0193226917979057,-0.0129074906474909,-0.840749335159593,-0.0928465406950908,0.622834750251247,0.0199263130590368,-0.0241010806875975,0.0360000796211754,1.29332572611262,-0.149394481523275,0.0236173390739341,-0.0234886352189785,-0.00124237784583911,0.232855217938005,-0.00741912907665456,2.56031452665663,-0.0153736937511054,0.0399747689396846,-0.0685634303048779,0.00598454809208483,-0.000992005308207883,-0.478608765536786,3.45693922783683,0.251702101482012,-0.0146776373886886,0.186597645901562,-0.150291603162295,-0.826013466950117,0.0241190303361199,1.00962490421884,0.329736211142313,-0.00326957123988891,-1.44677753347001,0.89121194810237,0.94404022589208,5355469.61307807
