"","agem","agerace","agen","age0","wrace","wn","w0","eage","ew","em","er","erace","egender","ehr","en","e0","mw","mrace","mn","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","nrace","n0","yage","yw","ye","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0739966036029073,-0.00423592587839776,-0.000909993645880882,1.50586358046892,0.00889548735761317,-0.00100676797411435,1.19087394471854,-0.0146846405342046,0.00202214789297864,-0.00199062535775458,-0.00300442096409818,-0.00172105657448603,-0.116739082079168,0.0259436619176278,0.00459974766762737,2.23206743341304,-0.00958728141223132,-0.00190964684174498,-0.00289506479825098,1.21931871687698,-0.00479286853121416,0.0224982702177046,0.00482276262724924,0.000509027074708721,-0.0134458381555954,-0.00206976287716387,0.0227360335471182,0.0122680835343473,-0.000551710909144219,0.0435972979482644,-0.102279855828185,-0.00297581528365126,0.0230131895505598,-0.0130543178420474,-0.843856416161552,-0.126132550700422,0.61882515665279,1.13937179176105,-0.147981941569732,0.0318162456458151,-0.0339568176255382,0.0218646424876135,-0.00413913286684356,3.01620964962712,-0.0150366906407078,0.0388441153775724,-0.0684776298402317,-0.000359324831445617,0.281664811115777,-0.00147815797701454,-0.24127958393104,0.00463185010297949,3.57854449736319,0.247948450752503,-0.00476319581125106,0.182110728598878,-0.13822271374985,-0.819796370113682,0.0278767397628635,0.976524223595878,0.336637520092384,-0.000537572679835876,-1.44672632545078,0.899500847905504,0.94842018531108,5354735.15657459
"12",-0.0719085861663127,-0.0053784927354146,-0.000669496528392114,1.49483857173961,0.00536160610721884,-0.000751358397281908,1.23199833843718,-0.0141904746455499,-0.000347929640902968,0.000174694312397903,-0.000825445658314327,8.29099677000234e-05,-0.132549036503359,0.0256317466885813,0.00431827075891204,2.22603926278552,-0.00956815731680237,-0.00937008563581115,-0.00291014416664183,1.18148587354205,-0.00368822167032364,0.0227472948749724,0.00553648934276944,0.000640869971699539,-0.0152097889500546,-6.6972586122381e-05,0.025048565496192,0.0108936156577384,-0.000944511113191723,0.0443855224870562,-0.102283991688542,-0.00906564281852372,0.0238598655178631,-0.0160434518159433,-0.826758275362282,-0.12564406434221,0.614420190350459,1.16382521808994,-0.14626737162907,0.0167537835893531,-0.0265952066116669,-0.00323076997151059,-0.0028326219285119,3.12605457623,-0.00993492090081967,0.0392125713333972,-0.0722629176385312,-0.00622156934669002,0.280587288461567,-0.00124746650252294,-0.237881802832684,0.00476037906816168,3.58216369194488,0.234306371203241,-0.00464569245943053,0.176541641068891,-0.155085649885769,-0.823514123310535,0.0221876222825968,1.01936923246344,0.372297568962217,-0.00255738511689124,-1.4550681466413,0.895084452696539,0.94608903000539,5354737.65070896
"13",-0.0720400995110634,-0.00179301386184731,-0.000684727045377407,1.50026074810006,0.00911624316205751,-0.00129007819632767,1.20000733891864,-0.014812657184625,0.00095275327434804,-0.00029221860455808,-6.6167502964477e-05,-0.00046225832813848,-0.125826664191015,0.0302768204320912,0.004735378316695,2.22623245754362,-0.00803135585006052,-0.00738922591033893,-0.00303795840320755,1.20328342742368,-0.00489684730751284,0.0208193655194163,0.00559792889820738,0.000617614902856393,-0.0153822136686113,-0.00142630073253767,0.0277299703177573,0.00803885668080008,-0.000628695137919082,0.039803936700065,-0.103226387470232,-0.00352829921100643,0.0209066123575007,-0.0104597717924618,-0.825813202349665,-0.12409980730963,0.606084300965416,1.12831846738818,-0.148878437744722,0.0400906426804934,-0.0400705742941706,0.0187435584479283,-0.00623848618509226,3.05666431383804,-0.0137081652741172,0.0376534058449558,-0.0709044172785582,-0.00789378470724946,0.288170966337952,-0.000758531997689817,-0.259528160417667,0.00467295367885089,3.58005195340335,0.248960155322197,-0.00753847775817381,0.179445373830265,-0.167835847680917,-0.822555161856564,0.0268524997133809,0.955728227868021,0.338704181212371,-0.00332014154374262,-1.43546801747545,0.894137811590955,0.945588605891037,5354735.4523166
"14",-0.0708738662753217,-0.00236506299427595,-0.000747222684953468,1.4922211220999,0.00906981040410339,-0.00120811277329603,1.22511533930137,-0.0135972814196915,0.000556593927327814,0.00106473093283812,-0.000313925046419201,0.000523497210190644,-0.126905758772052,0.0250951217752641,0.00477673719931863,2.22626017036264,-0.0112311335410651,-0.00609573067762569,-0.00282670411374726,1.17949344562793,-0.0032613725258946,0.022454219575697,0.00558718829303533,0.000493352364159611,-0.0149672746898872,-0.000805277480776852,0.0263360601917898,0.0124559236496753,-0.00100152292252805,0.0457791270303622,-0.106288831298632,-0.00788689905916204,0.0245420092057735,-0.0147410787716159,-0.822823823180673,-0.125508262085083,0.61373373217993,1.13204780953331,-0.155756680536481,0.0212976428593786,-0.0316291324693095,0.00337956615332473,-0.00541520395085682,3.05804932546723,-0.0115886868920835,0.0384653498395399,-0.0670360685544617,-0.0061673600172767,0.294902827650989,-0.00149566396740817,-0.243142008468441,0.00469611704945395,3.58110826879798,0.247215776748227,-0.0097672035482786,0.182980459209241,-0.155208686717838,-0.833654732682338,0.0206784822737469,1.00056421924847,0.349638722480278,-0.00354973944533486,-1.46093776515727,0.902930258163989,0.950226424682028,5354743.05148514
"15",-0.0690160908857142,-0.00201449124325022,-0.00100327599372352,1.48968244213329,0.00482506089730325,-0.000687540283909237,1.1957122051427,-0.0140001824415287,0.00166674344571657,-0.00266293778110224,-0.00360265555263696,0.00051923451305001,-0.114153303697867,0.0287761029175811,0.00426806711139537,2.22423546133978,-0.00986787461119074,-0.0091049476682897,-0.00231428020044415,1.19472808866097,-0.00522186657579698,0.0226558754605828,0.00593277700163014,0.000378755635431463,-0.0155338924966968,-0.000587575044061522,0.0238650221697244,0.00886813014799146,-0.00109124652811371,0.0403046609285943,-0.100716185040691,-0.00348241908284221,0.0236401060522143,-0.0141544030842737,-0.834428068695891,-0.133111347985778,0.650786566464728,1.17011973390723,-0.140857959951943,0.0355591999768717,-0.0185399481874361,0.0131308057977662,-0.00311432681433406,2.98044030244821,-0.0124577783674838,0.036157565418406,-0.0686088708820762,-0.00517815583787279,0.287416344282864,-0.000892138985309837,-0.243496918636133,0.0039581868814605,3.58268267350084,0.245752723797997,-0.00502288913146232,0.182056055435758,-0.142753379784672,-0.831747265551268,0.0197718144842797,0.919630855978259,0.338702627038614,-0.00172715100616311,-1.41312498242892,0.897221520749552,0.947217778945028,5354737.88094823
"16",-0.0721943640392123,-0.0027135860596835,-0.000326550831172079,1.47311941473575,0.0046700079332289,-0.00115935622913003,1.20021264840468,-0.013075391314059,0.00411610683953985,-0.000355187335892213,0.00189069263625825,0.000166944871563502,-0.112947584655987,0.0282572194503511,0.00419262361753376,2.22378007204223,-0.010812863350497,-0.00796467902047641,-0.00380943155956218,1.19545832760191,-0.00342823238765477,0.0211569915396808,0.00559256847760998,0.000901207544098572,-0.0130238891195568,-0.000381882942070423,0.0249624931695163,0.0122198009510463,-0.000741289948879989,0.0413565908650854,-0.101864471092825,-0.00653158422631041,0.0215992941284946,-0.0128600546572365,-0.828204126985813,-0.128778426919521,0.581686324641954,1.16536180113522,-0.141697950574097,0.0226842605062382,-0.035911806943883,0.0177034094912338,-0.00447550087280563,2.93962720247876,-0.0125204704397352,0.0389724193928183,-0.0678862273840912,-0.00425030313601449,0.29168849516061,-0.00126169089460295,-0.262566844133343,0.00400294905649631,3.58581938031038,0.24074855443225,-0.0193613175525658,0.183871640829612,-0.160659199823917,-0.835557885703835,0.0182559785580891,0.960810582635611,0.362427718025597,-0.00295090466291369,-1.44790715446112,0.905141695835867,0.95138935028508,5354740.6473232
"17",-0.0695627667062631,-0.00258982586738621,-0.00105961649136322,1.4845874680812,0.00600514541175042,-0.00111290971836941,1.22597559125854,-0.0128093340211903,-0.000437577506292322,-0.00314816232847768,0.00237008072774451,-0.00185278867180603,-0.115424976048505,0.0293107874071345,0.00421268249866643,2.22325052769805,-0.0106679344777083,-0.00993037966086634,-0.00278831257659521,1.22175670303007,-0.0046394219783084,0.021799752192095,0.00561964376842322,-8.34903073809834e-05,-0.0169400664683686,-0.000696028498035577,0.0240070135875415,0.0113664774128939,-0.000791158048403913,0.0474169913481248,-0.104486863331575,-0.00668032542242757,0.0223798184797795,-0.013515976012544,-0.831751792568186,-0.125696494180532,0.593104055576613,1.17057103034885,-0.149107774653037,0.0274511389347481,-0.0286594831823476,0.0107265159932999,-0.004068549842245,2.98667707637782,-0.0106622459670711,0.0395854038275984,-0.0707960965964984,-0.00472374807144714,0.294528656735482,0.000583710591188288,-0.268689551077889,0.00450918720022736,3.58591579856669,0.248917576431958,-0.00929628520826465,0.184766756004058,-0.157796512010882,-0.812705661574435,0.0234873037574575,0.974896329631214,0.336366187835986,-0.00337954084122892,-1.48908237800614,0.898642243333473,0.947967427358911,5354740.34707348
"18",-0.0718136265874951,-0.00207625559918882,-4.60963289890546e-05,1.49103980394804,0.00777822338997036,-0.00140751706392961,1.18279570877902,-0.0150316088085657,0.0034655784058322,-0.000184940184207631,0.000339079769070435,0.00426492004760098,-0.117703444877856,0.0263730345780042,0.00444504167964818,2.22441705946997,-0.0108924116507871,-0.00814868316925036,-0.00294119325534385,1.20480318715516,-0.00367615962298376,0.0225464287697419,0.00553810090224637,0.000703447801080305,-0.0134197471090088,-0.00156625693630902,0.0248908577362695,0.0109763598101575,-0.00120052778789942,0.0431581268900426,-0.100866618891343,-0.00354002419450357,0.0175541620990005,-0.0123736902276049,-0.830970599275104,-0.12664608828802,0.597692280800138,1.12010891535567,-0.143633723987812,0.0254416428733399,-0.0402853130594677,0.00988219103045728,-0.00419337664187654,3.00271024772477,-0.0117988855286829,0.0394695826840648,-0.0715142965426565,-0.00408714403638294,0.293912124250382,-0.000816264890568075,-0.238622507429816,0.00412581072229341,3.58491978310425,0.243994929440305,-0.0140613042626865,0.183788579014491,-0.145344901065832,-0.854088095109897,0.0263970277454078,0.959119633170919,0.356330211750196,-0.00277797887910444,-1.44140067350797,0.895015016706833,0.946052332964109,5354733.66624294
"19",-0.0703238295760348,-0.00177962278699052,-0.00012679164585855,1.48458715388243,0.00744197089328792,-0.000912536655950131,1.20143360581738,-0.0128105683790309,0.00220869989082064,-0.00226983885882271,0.000297602138263745,-0.00142801373414079,-0.125956948067347,0.02965874213283,0.00410309593841299,2.2280726697319,-0.00868802949897189,-0.00613082733619561,-0.00254153998255013,1.21021078219062,-0.00433357961403766,0.0214326561974299,0.00522683760243815,0.00141297622875028,-0.0134764398618995,-0.000520002865161655,0.0257570695263399,0.011053351132673,-0.00133343520501919,0.0434657743660217,-0.105342264822214,-0.00380055985277087,0.0197173788508933,-0.0192973389240908,-0.829243991947787,-0.124379396438443,0.599060576837862,1.17172695833528,-0.152835606495473,0.023289299859094,-0.0299061433935536,-0.00318524671116851,-0.00591679370622697,3.07290949864898,-0.0114850867879622,0.03659766169007,-0.0738760600192814,-0.0065775971097181,0.294924881534157,-0.00182048416387188,-0.275223354342268,0.00430887690679835,3.58539877439965,0.248658014929839,-0.0184316062187302,0.18094956138297,-0.167984412955251,-0.851847085338437,0.0194206601397974,0.960894234075581,0.356579515131396,0.00252080611835636,-1.43818112425241,0.89976195387179,0.948557828427867,5354733.22582328
"20",-0.0714421197171064,-3.51796418126294e-05,-0.000370588214365325,1.48413967605358,0.00432802189405322,-0.000917957081942455,1.18391478387464,-0.0132035121421117,0.00385766239163071,-0.00253936559493768,0.00187079057354004,-0.00325414829107087,-0.118288422366762,0.0281139204729185,0.00431025451475958,2.22713495824277,-0.0121214508958239,-0.00626526809063953,-0.00294959745230064,1.20158682439961,-0.00310394000519383,0.0218401791619161,0.00505535834432957,0.0020585398415873,-0.0147163741482192,-0.000449294243158842,0.0236150388993983,0.0113710470184752,-0.00131990064721133,0.0411493603702889,-0.105837360179874,-0.00646197757675177,0.0253071002110322,-0.0123761777360413,-0.831668741075666,-0.124307444350932,0.585409198247768,1.20568087650208,-0.156204953407275,0.0369259662091372,-0.0236209565216684,0.00613138708257982,-0.00110034732727019,3.01375007742098,-0.0113580334101517,0.0410308912301196,-0.0713814826586599,0.00109585379343951,0.26371502107107,-0.000630678736069332,-0.258047294838427,0.00364170846788162,3.5829524558848,0.247493157742325,-0.0253467229969958,0.190129359052921,-0.164353335635942,-0.80966157649485,0.0196523607434967,0.91894789904215,0.345955269102079,-0.00185129251890269,-1.4529567520204,0.900195494565007,0.948786327138522,5354726.86171262
"21",-0.0696086399690155,-0.00014214168057997,-0.000308361875024249,1.48336928596493,0.00420799938128886,-0.00188324527178695,1.20969736649186,-0.0132714064966951,0.00181297595417655,-0.000477117047583172,-0.00260314251589557,-0.000820307951679521,-0.117080061652182,0.0270489493946828,0.0039673313232918,2.22719374422745,-0.0107373055469299,-0.00638181957193439,-0.00315628228293661,1.19461655668625,-0.00496486737276334,0.0215532786637565,0.00551285793052962,0.00106943557436355,-0.015835411982214,-0.000275814579074882,0.0217997352638249,0.0125665561839864,-0.000211153691592734,0.0453149761609037,-0.101813370011617,-0.00754521126838451,0.0182284930328735,-0.0130647181371335,-0.831429100556592,-0.125286066112257,0.640261010732151,1.128699795797,-0.134350051925592,0.0303929200864172,-0.0376563009026268,0.0146019207816749,-0.00209810276279371,3.0119222658862,-0.0139129599552024,0.0425090157915743,-0.0708208524015149,2.89628982719733e-05,0.260058506358164,-0.00228582430426163,-0.253329190649826,0.00490294504421262,3.58334190842755,0.230215476340215,-0.0260293479854569,0.189497366459473,-0.145182969587582,-0.830434731767144,0.0207294082329435,0.930440894914225,0.341632713175014,-0.00347065844110497,-1.44877915048648,0.902091046217487,0.949784736778543,5354731.66859661
"22",-0.0715102892579782,-0.00229786977115767,-0.000819469188485232,1.49117810671288,0.00438658360629035,-0.0023115650854546,1.18475009628091,-0.0132844312181949,0.00420027395309526,-0.00200639062723264,0.000844397089899058,0.000958919663885059,-0.124829949555979,0.0267569808165281,0.0037810724272775,2.22647710319051,-0.0104880911791254,-0.00664828689187945,-0.00276020965667102,1.20837055612578,-0.00507543038723924,0.0215995266475389,0.00573773839029739,0.00117211187428036,-0.0151855650633833,-0.00114261207634599,0.026198567977285,0.0124182497769389,-0.000470118426062986,0.0442744581712913,-0.10218802257808,-0.00753340288762732,0.0199255370727987,-0.0145666896674303,-0.832823703144654,-0.127089919602613,0.605788438687533,1.1354886309378,-0.155589921805874,0.0335404812301386,-0.0273135632577067,0.0164076555652197,-0.00442982892376552,3.06222404800515,-0.00966014042762965,0.0343597347360473,-0.0731592794057004,-0.00422437083176283,0.286788865821958,-0.00032442611784644,-0.257191801062428,0.00483511265239085,3.5892117081286,0.257594528272644,-0.0169816115830537,0.185914230588683,-0.159664120888856,-0.831865112486027,0.0167811986903519,1.0022639744799,0.3575528487487,0.000679285913997082,-1.4766276034355,0.898405746634455,0.947842680319078,5354737.51549852
