"","agem","agerace","agen","age0","wm","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","ey","m0","oage","ow","om","or","orace","ogender","ohr","on","oy","o0","rage","rw","rm","rrace","rgender","rhr","r0","racew","racem","racen","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","nm","n0","yage","yw","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0631865284723559,-0.024547477667727,-0.000873133865733374,0.874818169640008,-0.00602225952021519,-0.00227393761901846,-0.0556676451498914,-0.0174861456998185,0.0420805406457747,0.00562651608439857,0.028634652956611,-0.057605612349402,-0.0244246760697945,0.00728416883470888,0.0127084123700473,0.00434584849211967,0.0816804193524293,1.12414338891561,-0.00623299007303424,0.029661318678336,0.00298938981708462,-0.0249266135666107,-0.00313105231401092,0.0419134908129087,0.00439166095749577,-0.000753523943002036,-0.012921755457237,1.58982832601835,0.0125574494763311,0.0401249725590678,0.0245216636774751,-0.0420568095246319,-0.778958785382294,-0.0566689731384275,1.24777071360946,0.161244598442757,-0.00819695448737186,0.0372553746905595,1.74873874776655,0.580430775279588,0.173484096420827,-0.0072035798158246,-0.0933812573026789,0.233815453617777,-0.00774351710428155,1.35635162536497,-0.0341239071797272,0.0331021489096757,-0.0752655310784982,0.00332574685355709,-0.00163016217189922,-0.295093073056769,0.000441131043521105,3.44433896988982,0.216193840610996,-0.105499273538633,-0.213025908438601,-0.764474404876457,0.105526523596237,1.77101394809438,0.332369862653236,-4.21058270071706e-05,-1.75663194886415,1.04362972795963,1.02158197319629,4983885.76339146
"12",-0.0647128804000555,-0.023850747699001,0.000265490522287368,0.863934101842334,-0.00522753645975589,-0.0023407964497019,0.0157977362011121,-0.0149700630577092,0.039903280819947,0.0059661475580311,0.0276615399945866,-0.0579472794800589,-0.0236000480062631,0.00548559379998631,0.0113390854781869,0.00420336944821406,0.082911551053712,1.12479026517877,-0.00650384668851908,0.0284957879110147,0.00205315702619648,-0.0243198942415223,-0.00505747845828009,0.0409979084594799,0.00630972406581969,-0.000634313564306475,-0.0150091573184333,1.60459169409593,0.00648816266107646,0.0354024195368702,0.0273895779557859,-0.0416040582174714,-0.788590883026541,-0.0610729922296359,1.24405885735752,0.150547613389426,-0.00778294581671065,0.037389327050765,1.74881119459552,0.57456704094516,0.181662298948289,0.00203870414348689,-0.0869802578092199,0.242173115549774,-0.010098256123916,1.35733202271632,-0.0321036185235032,0.0280763475275174,-0.074610389575334,0.00383938618457004,-0.00206112110475476,-0.296115739976878,0.000133831976452261,3.44543132743581,0.211634960043879,-0.0960199489243889,-0.210515317063175,-0.744789428631618,0.103649980434223,1.77281274397803,0.333524361618255,-0.00538916674579559,-1.75831690916055,1.03985750349508,1.01973403566571,4984351.53958181
"13",-0.0641025693297282,-0.0230020724911695,-7.09686957066169e-05,0.859407121184098,-0.00600305285592322,-0.00263226848953153,0.0397218695414376,-0.0140423708563791,0.0394798453085355,0.00584889791500009,0.028898395026254,-0.0563488749760569,-0.0234969577180595,0.00557746677156862,0.0102132919534165,0.00426643945808188,0.083950355481875,1.12497903836579,-0.00709170584408286,0.028207392753435,0.00163056693924428,-0.0242078812991209,-0.00425763833851811,0.042175940489852,0.00748681002350459,-0.000883394451646355,-0.0172426623336623,1.58726889086175,0.00705740350163453,0.0363688363889819,0.0288597569871962,-0.0439285726740714,-0.77726455816974,-0.0624053942375434,1.24398250899354,0.145897014705719,-0.00963729226561369,0.0363676108390641,1.74805991726737,0.572935278304364,0.180183084714223,0.00525902430228024,-0.0946931759618403,0.246405273507347,-0.00686821736515703,1.35707745671943,-0.034373906803781,0.0323567785760739,-0.0747100433009645,0.00387057547986858,0.000230117448532762,-0.297765150198209,0.000349429552458702,3.44860583418188,0.209882841290213,-0.0964969624990422,-0.210942617351302,-0.775509664415382,0.104122613136242,1.77325563841555,0.333676399630381,-0.00696364537000389,-1.7581601493259,1.03864056549813,1.0191371671655,4984490.70912551
"14",-0.0641515500968031,-0.0219243332049671,-0.000647364192773854,0.863675865851573,-0.00706043503879775,-0.00276702831286972,0.0597002750185945,-0.0142363866664264,0.0376875581141152,0.00554666362292135,0.0277886906108068,-0.0576334166432366,-0.0245888119744649,0.0059021280171113,0.0107814934878306,0.00390770858214306,0.0809578480181385,1.12305661515482,-0.00765386071044107,0.0282609944132188,0.00165939789355276,-0.0247530973098442,-0.00449244405359159,0.0417135160725457,0.00735064020120616,-0.00051798712149195,-0.0161717939229848,1.6031131770641,0.00810764855533853,0.0381098964922339,0.0250197693127343,-0.0404890907704504,-0.785482342045041,-0.0624061163719997,1.24439788611001,0.145624761600985,-0.0101711171559582,0.0357118977857372,1.74770175833386,0.571336165138768,0.175455413806278,0.00309500330138527,-0.0874492256016397,0.247271060799185,-0.00863550955207714,1.35719638098617,-0.0343187230635103,0.0323277084731846,-0.0750377945311215,0.00397707118003161,-0.00164502121520469,-0.296857266015449,0.000756609500329173,3.45679803609521,0.208618149454564,-0.0958551172676732,-0.210644816997303,-0.747346238488804,0.104102968324495,1.77472833309008,0.333691919736202,-0.00293654276707303,-1.75896874772319,1.03665821690431,1.01816414045296,4984591.74925163
"15",-0.0627497335297787,-0.025574561837265,-4.10347803690622e-06,0.82740632615137,-0.0081068762831217,-0.00241143047852932,0.150811848992839,-0.0103927150124755,0.0351387151882234,0.00606957760403931,0.0278057968814369,-0.0567530794745153,-0.0236950175120455,0.00699267765184268,0.0107866260539167,0.00426437349575452,0.08460138542094,1.12732527603891,-0.00683037285036733,0.0275969467933839,0.00267017200499243,-0.0247320515633134,-0.00393687604537234,0.0405010937303141,0.00785740622439998,-0.000514729674638508,-0.0171617265645589,1.59898230316357,0.00905277925539818,0.0317576669777973,0.0266025460309199,-0.0413258893067455,-0.781729696127915,-0.0693266280249487,1.24050611284466,0.135585199545033,-0.0104374798665057,0.0360787906995268,1.74470768556678,0.563728948618279,0.163405084124279,0.000255885208294829,-0.0828632355418085,0.260361466659677,-0.00854718297882498,1.35946001682845,-0.0341644666609405,0.0285291222029342,-0.0725477443337538,0.00422054737677499,-0.00113606030433712,-0.297724636894369,0.000406951225720588,3.44905045827254,0.209936520259796,-0.0872897623900869,-0.207424604828049,-0.746638915085248,0.101462667629786,1.77510494665907,0.334222678901059,-0.00578301002283042,-1.76148177986862,1.0325127988011,1.01612636950386,4985136.84252989
"16",-0.0618584126117777,-0.0238648960487517,2.08716285575049e-05,0.821589739809165,-0.00634839994360837,-0.00190581343995303,0.171267368770704,-0.00968510291687185,0.0347044255576359,0.00709287569178503,0.0292411939825592,-0.0573443204243401,-0.0227278282105134,0.00717091697758169,0.010214624054846,0.00447607743183974,0.0841638143159119,1.12662750189792,-0.0063866093369573,0.0274389023013756,0.00115795777721829,-0.0242570177499206,-0.00442890862471728,0.0414134073281293,0.00750150642916952,-0.000971187586960729,-0.0161293675830757,1.58410025503468,0.00824204831553937,0.0331894177925032,0.0269000268920305,-0.0444627047418611,-0.782439457045867,-0.0700871059922481,1.23975580522343,0.131293221943555,-0.0116683982976396,0.0365172096469082,1.74314795966312,0.561685294319452,0.161124555360738,-0.00558621445330785,-0.095510491152081,0.259367149858867,-0.00790263050928707,1.35995382471342,-0.034028593626567,0.036529111992617,-0.0723319893966863,0.00717423308275582,-0.000212990386595187,-0.299835903909828,0.000283798423807051,3.44623016756435,0.202821984174031,-0.0843060106672819,-0.205392959148735,-0.731351981323123,0.100351254268862,1.7749559152841,0.334311088603598,-0.00750169989281043,-1.76275226592569,1.03131762051552,1.01553809407403,4985252.33103437
"17",-0.0628991000845927,-0.0215999476213569,-0.000980002861538931,0.811163334922683,-0.00811031348533575,-0.00189284605534109,0.242579140813603,-0.00787007662266474,0.031436469152778,0.00677840532590387,0.0280911091740163,-0.0566326834880143,-0.0234309064659951,0.0045964971090822,0.0118475152012626,0.00428631268077115,0.0820539078998893,1.12628970999322,-0.00670051266534939,0.0275385656553749,0.00248821429870214,-0.0242299600188504,-0.00440825981984283,0.0417229468008674,0.00868195202781082,-0.000898224666933262,-0.0154552237530693,1.59604818961827,0.00601131518497989,0.0292233625282506,0.0288826669841808,-0.0440442741829476,-0.781621875741668,-0.0742280035214263,1.23976347580247,0.121801733957185,-0.0130197286039315,0.0359085004290198,1.74018257350094,0.557374128258559,0.152328091131197,0.00468124008331374,-0.0912609131768862,0.251844726421809,-0.0088662152450786,1.36086230450699,-0.0353757801665414,0.026566768655201,-0.0722793715455665,0.00508485757207227,-9.24172066084804e-05,-0.306015956835842,0.000343460469878757,3.45067657329477,0.188073280522843,-0.0722887128638791,-0.206762159023558,-0.77173064229634,0.0971150273408813,1.77331870161115,0.335309822294584,-0.00232154846812977,-1.76632010972706,1.02526407311387,1.01255324458216,4985614.04554851
"18",-0.0636179449297819,-0.0241296462332261,-0.000423557826676502,0.798577084768004,-0.00831549258737401,-0.00204997174497703,0.298643241095706,-0.00692215896836339,0.0304719496045711,0.00669498660519942,0.0287626134253388,-0.0562925520791162,-0.0223511848798718,0.00581651585671162,0.0121725563217587,0.00401162124932563,0.0834334449108376,1.12890907199729,-0.00661938796294363,0.0275535414654456,0.00203203643646123,-0.0255796169745377,-0.00410647050621837,0.0414775070530135,0.00826201510233622,-0.000802759202918145,-0.0157012274842366,1.59268578782672,0.00755696327576721,0.0265874441674311,0.0266225525134561,-0.0417484769270929,-0.790201381462904,-0.0773259695022541,1.23783479994712,0.116049896476369,-0.0111267893769701,0.0356602681194469,1.73860803084225,0.555149449709222,0.129168330501885,-0.0013791500830241,-0.0879642326592771,0.246962626928491,-0.0111530078912841,1.35873776663746,-0.035988416619862,0.0381148921620173,-0.0729628441282,0.00583332182781646,0.00039442001093145,-0.305356534237788,0.000465548294426319,3.45554230864755,0.208924556404646,-0.0696252030598205,-0.203680420565931,-0.732268978576985,0.0988213924408487,1.77352150918968,0.334667249566716,-0.00370226910401146,-1.76812996011545,1.02315309491104,1.0115103039075,4985844.05976647
"19",-0.063428467371329,-0.0237554767178731,-0.000524219007795263,0.808703726188829,-0.00908346217326214,-0.00229501425741958,0.31308321737922,-0.00764950098160624,0.0279190204335509,0.00704917878125481,0.0269240098346289,-0.0560870441581096,-0.0226486041311137,0.00504615543517751,0.0135494675924535,0.00422483195158334,0.0829504465174734,1.1293216579707,-0.00660687914047708,0.0265542217678481,0.00230772884597719,-0.0248921522066366,-0.00472642164260967,0.0414970736356251,0.00774849695175918,-0.000787373552168069,-0.0147996275958367,1.60868129635377,0.00733112673084184,0.029427704883027,0.0250722869883334,-0.0410493860533816,-0.7843281203874,-0.0777985035315948,1.23686984026729,0.117868273314489,-0.0104115065886743,0.036732796768416,1.73860804414856,0.554033909499456,0.139874993710287,-0.00660184765604351,-0.095775387375188,0.250286745149179,-0.00403030148418612,1.35754596334941,-0.0367337257011011,0.0308352076976232,-0.0718817477128798,0.00494112101264848,-0.00164562873480477,-0.306007828560815,0.000397153784288777,3.446014656707,0.196027903343066,-0.0667049647111108,-0.202372153112388,-0.751808201335226,0.0985701336813525,1.77392338908945,0.333767003465824,-0.00493617857403201,-1.76861525913197,1.02268003268395,1.01127643732263,4985908.25488131
"20",-0.0635836423230748,-0.0248515734615211,-0.000705345640074741,0.808170440087639,-0.00888342672559965,-0.00176978373833668,0.323233031586521,-0.00779394976485555,0.0297716595620996,0.006652573077336,0.028713464433211,-0.0568946930626503,-0.022599976930994,0.00482101651338436,0.013292114218071,0.0043504032862553,0.0840888505950056,1.12975332205213,-0.0062243159441397,0.0264239698437212,0.00256788853917907,-0.0247508820445222,-0.00421077318571115,0.0414255924388135,0.00751284534936707,-0.000780346549691228,-0.0183577012895273,1.589846797553,0.00671762366630876,0.0238529154083131,0.0264617514830699,-0.0427895595830242,-0.773100401023868,-0.0785073629787553,1.23716558550956,0.111916780866355,-0.011485355436448,0.0377011358710866,1.73926458478458,0.553471350512915,0.141865961085428,-0.00245786691440446,-0.0942753762336485,0.245936369806974,-0.0121993959113092,1.35766201395246,-0.0394015688014319,0.0327971533665382,-0.0725661255598984,0.00614958198344794,0.000291281206582757,-0.305680368751396,0.000418212379399892,3.44539934814958,0.207992084713878,-0.0632574809139372,-0.20296134343208,-0.730186960182115,0.0979063620560494,1.7739539778429,0.333878716699552,-0.00406718725837761,-1.7692033781633,1.0224365840838,1.01115606316918,4985947.36896412
"21",-0.0635299592678503,-0.0253935281291615,0.000379781584408406,0.805439909738781,-0.00990949268355782,-0.00185563047222405,0.326554667490917,-0.00778809475556789,0.0293107235132425,0.00731804742823449,0.0284516752998707,-0.0572941621079131,-0.0226601530174751,0.00458068014654856,0.0136242636277151,0.00426581981188187,0.0824769407996285,1.12993730220086,-0.00652430580459541,0.0264197974532802,0.00248857612784016,-0.0243618162511595,-0.00388583194884924,0.0410227636760905,0.00787675151969487,-0.000726049880964517,-0.0120473032047066,1.59334806567136,0.00744698510481453,0.0281548545235673,0.0271455906963118,-0.0423130306489711,-0.783065994819539,-0.078894365588503,1.23726600770291,0.112469006669215,-0.0119353526027062,0.034983764483846,1.73891919138071,0.552678755009584,0.132437700206181,-0.0110847934405416,-0.0874386731803384,0.245816551671857,-0.00837304527522658,1.357605238511,-0.0387456761991389,0.0294779362408933,-0.0725925835100529,0.00637499709143916,0.00100775943636243,-0.306387979109464,0.000521034064844236,3.44899805271048,0.199954478244943,-0.0642530974951814,-0.202640942431043,-0.725917874282029,0.0970813007784921,1.77356742753946,0.333620486153029,-0.00374890833652265,-1.7695029404098,1.02281826946224,1.01134478268405,4985968.18115268
"22",-0.062517748408817,-0.0212478320128472,-0.000984641251817865,0.811595387552117,-0.010184968424393,-0.00173621643877802,0.354074252357783,-0.00812066744445956,0.0281287405317148,0.00587588610259616,0.0284859979957616,-0.0563521807952343,-0.0226442311882006,0.00612789091724605,0.01357691681876,0.0043662325571864,0.0836556058173944,1.13334442687324,-0.00612102973065242,0.0272372444623354,0.002299074573705,-0.0246367571269472,-0.00426655920688044,0.0408711654530098,0.00823426565963318,-0.00102979137685672,-0.0158063631048801,1.59307719237847,0.00721243022942748,0.0237028472456567,0.0303543881171601,-0.0438818075003029,-0.782406783949262,-0.0811939223014955,1.23513754794399,0.10806346066215,-0.0122034477109381,0.037259479674549,1.73550788211314,0.54964842296147,0.133369160143392,0.0135830030043724,-0.0939224395822518,0.237748629374576,-0.00800912751241806,1.35906645296913,-0.0361575657544256,0.0363169076415827,-0.0715656314965418,0.00588582246427678,0.00039781587354452,-0.308215583781499,0.000209849309083384,3.44661544836577,0.194889303893739,-0.0588966131826933,-0.200816904898733,-0.776611794518419,0.0943917708840233,1.77089764217625,0.333607710543272,-0.00492513505669454,-1.77176367763161,1.02209612054473,1.01098769554566,4986124.56102984
