"","agem","agerace","agen","age0","wrace","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","e0","mw","mrace","mn","m0","oage","ow","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","racen","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","n0","yage","yw","ye","ym","yo","yr","yrace","ygender","yhr","yn","sigma_h_Sq","sigma_h","lp__"
"11",-0.0683613236957018,-0.00173578728836351,-0.00108252752370496,1.50202005950393,0.00532760679601958,-0.00217766551137787,1.20435054018417,-0.0142873120202996,0.00176304070151388,-0.00034530282031859,0.0243537604389688,-0.0027923575725449,-0.000384633552365757,-0.11736076445275,0.0281745783649699,0.0041886422540373,2.2641630478037,-0.00917990315874463,-0.00583623251981244,-0.00226857964855687,1.18258969409015,-0.00504041510546905,0.0212114101727058,0.00186781711778399,-0.0158748828563245,0.000513847258685787,0.0284561268175143,0.00992364786973078,-0.000951256711464971,1.62176026988273,-0.106164530150138,-0.0036564686152359,0.0228999198694569,-0.00959772229312114,-0.865346251918979,-0.0873293120996087,0.643505798734041,0.0341690548905237,1.29337877706879,-0.157362603511007,0.0303190433340558,-0.0350757183992904,0.0158687421596828,0.253374267883156,-0.00708203641874444,2.95873548438559,-0.0159460496685353,0.0410661316976033,-0.0701633567648758,-0.00299806286222431,-0.0017750219676667,-0.472959655545978,3.46605580831651,0.267402813337943,-0.0144319142126563,0.186834009301226,-0.168749530964706,0.0596178296277802,-0.833243975931182,0.0263859584065981,1.13331759551716,0.328363880923351,-0.00337885406535498,0.907331980585547,0.95253975275867,5666884.29322673
"12",-0.0709592534778083,-0.00301177610643055,-0.000318585791901517,1.51333164366161,0.0080661103487611,-0.00175608004949283,1.20589061711595,-0.0149120911165285,0.00193280353169114,-0.00188718773810825,0.0245889902297689,0.00126710095486666,0.000340588468440953,-0.115253095440042,0.0311356454373674,0.00347581546776125,2.26386409940037,-0.0121239774125057,-0.00738621732824674,-0.00272790267753968,1.21898607511841,-0.0047496618287133,0.0218402561503953,0.000788345039772925,-0.0143471708814235,-0.000554834564899127,0.0285505248201619,0.00928888692888012,-0.00045366348547083,1.61589234562755,-0.105088394164823,-0.00642192704856741,0.0190604250043912,-0.0140410968356403,-0.864001060649738,-0.0865112599323964,0.593240688236512,0.0350149563540092,1.30930284568069,-0.160917632692993,0.0302239874491179,-0.028572834486171,0.00419556514415037,0.23475350465495,-0.00843471501712987,2.93866439743511,-0.0167397654303103,0.0398836780849829,-0.0699149387609499,-0.00330722258101177,-0.00150058206421834,-0.481096518801982,3.46583043232359,0.252117736015136,-0.0115268435123338,0.186944157818403,-0.162888949371022,0.0658307258219314,-0.82748813720843,0.0116111798018932,1.1282189692267,0.321789935278545,-0.00324910457535274,0.888634403824587,0.942674070834977,5666895.7823149
"13",-0.0704034122755639,-0.00170369246859732,-0.000888704486129232,1.52111918173902,0.00636636775283984,-0.00182755285790127,1.19848323225522,-0.0160658439690666,0.00243718777904478,-0.000972746532684961,0.0254122622354031,0.00130566985636606,0.000292709127594395,-0.106599973941779,0.0306215515608023,0.00415045174532767,2.26187796362358,-0.0104597977104404,-0.0101149286957961,-0.00195736651667705,1.1781036757312,-0.00476203187267893,0.0208676991538672,0.000879294206861909,-0.0143561457757947,-0.000808804618548021,0.0284218601427494,0.0087544529800035,-0.000896923525486801,1.608633618644,-0.105372601869518,-0.00538717616594666,0.0238165624028722,-0.0122747606667668,-0.851151432195479,-0.0867997138218083,0.589591748807095,0.0382199407161452,1.30911908671754,-0.153569825490474,0.0392170804361299,-0.0169656522043207,0.0216977933637418,0.243744653034982,-0.00663461223679788,2.84597304316772,-0.0128614974193376,0.0362229152834172,-0.0719572530298408,-0.00329452631212792,-0.00160864382893524,-0.478975609899124,3.44640836129928,0.250849287449125,-0.0151243149497547,0.189023623060803,-0.161184012425857,0.0602946844000859,-0.824311883826658,0.0193089838715839,1.04801274071687,0.316408892595818,-0.00313789339241634,0.889022349731594,0.942879817225713,5666897.377418
"14",-0.0694776936918542,-0.000663107875822194,-0.000383614597731957,1.49360220126611,0.00528894220813297,-0.00108657394092088,1.21767205498293,-0.0151427032977353,0.00177124199515081,-0.00221728418002064,0.0242161680074201,-0.000119626294220455,0.00270907427274546,-0.106511227793839,0.0318957299982146,0.00405845012412111,2.26329636087608,-0.0116274734456645,-0.00342770280747183,-0.00209470050031878,1.2026105625386,-0.00491821909770304,0.0212459238813964,0.000575348571856837,-0.0133341129050445,-0.000999845770007921,0.0233601704674444,0.0102109679470562,-0.000543057837110568,1.62131837631077,-0.100963287839167,-0.00462503110635188,0.0211699462367301,-0.00991952717773195,-0.858871534807389,-0.076103930684311,0.594421227903643,0.0362757805519759,1.27352016562866,-0.125422652779284,0.0206022883503514,-0.0350143609522588,0.0092410161740842,0.263661162278327,-0.00761190370489177,2.90549692347878,-0.0108909067206655,0.0404214532406675,-0.0665178827937785,-0.00262987590300095,-0.00144192871707449,-0.541995861502573,3.44918726947919,0.242684898220596,-0.023354440604597,0.185133070320132,-0.148299762889061,0.063132277010724,-0.827068266606097,0.0238842101937404,1.03145685282263,0.332563990858492,-0.00589204330700907,0.888293381951081,0.942493173424127,5666879.5069485
"15",-0.0713522033277662,-0.00182983855881047,-0.000737067387037175,1.48040582150152,0.0097212151141626,-0.00263637530864459,1.19312744696916,-0.0118261834851341,0.00382126900414443,-0.00133589113276266,0.0241456779925168,5.63083697714336e-05,-0.0020886033738456,-0.103528507228252,0.0330640408037677,0.00350336376473333,2.26011046722121,-0.0117981315697426,-0.00505138300517668,-0.0021101380161505,1.21124196355405,-0.004463648959513,0.021290811395254,0.000801077610875532,-0.0143772273782883,-0.000833536811467065,0.0287450343605897,0.00788334796653749,-0.0010505239134732,1.62103374060619,-0.103613679136764,-0.00670997961482933,0.0204949761725617,-0.0121516173698201,-0.853951922427917,-0.0883968925468639,0.599442941213128,0.0361784035893045,1.30163696333157,-0.158481657664351,0.033601970436352,-0.0298517418409091,0.0198318816099458,0.242868725703709,-0.00884196906741585,2.81094629059442,-0.0132756131236385,0.0361457047509794,-0.0767124374080858,0.00158926541965963,6.69986172391174e-05,-0.487884543965188,3.4662760411123,0.247876929798572,-0.0211954214647784,0.194584825450221,-0.153907482259809,0.0626804274226903,-0.828733012446944,0.031106927989698,1.0430493291735,0.316656318028107,-0.00337203752153322,0.890795684161873,0.943819730754699,5666884.82056675
"16",-0.0716633650132436,-0.00447767642537906,-0.00130707111464468,1.51872333886049,0.0100832899043194,-0.00181978110003066,1.19066346267912,-0.0161030451852757,0.00161824774168263,-0.0020041721824613,0.0244709073552799,0.000112133514499991,-7.85102447325503e-05,-0.122375234538775,0.0327383081032063,0.00443463647997007,2.26194417719186,-0.00876340695304449,-0.0056892350738758,-0.00304521508609251,1.21652618999055,-0.00392418376493741,0.0227109474487341,-0.000109869142459099,-0.0141853607617588,-0.000986755851213753,0.0285240320051745,0.0105197004344016,-0.000904969748161111,1.61775966855199,-0.106300938059347,-0.00630761816761878,0.0199080345632076,-0.0115544818153128,-0.859561090077214,-0.0836169134514,0.605287871626728,0.0371723354240516,1.29491818124516,-0.152159198949621,0.029384411194708,-0.0363643007888059,0.013329662256578,0.270822291439307,-0.00712231676997641,3.0052408501823,-0.010660295758768,0.0402302474756561,-0.0703798828535349,-0.00165626930742215,-0.00263922659570865,-0.533032464677148,3.45514398241794,0.253424953740719,-0.0103187142099099,0.186814939273952,-0.147750171609923,0.0617918536264278,-0.82709588522908,0.0282330823439927,1.09466707583617,0.321930580049197,-0.00339778135199625,0.891823620345978,0.944364135461517,5666887.45907631
"17",-0.0697305637638828,-0.004410039706423,-0.000227323395447893,1.49186759984867,0.00267367834792964,-0.00147844568685218,1.19926021223855,-0.0138359135185866,0.00214963985837203,-0.00197585552438235,0.0248296293660839,0.00034284229792998,0.00225494882079629,-0.110020102863983,0.0281774697783705,0.0042781723149716,2.26241800805408,-0.0108996448248136,-0.00735094431550466,-0.00167198792779697,1.19567533398083,-0.00469308411340084,0.021232771480908,0.0010701308002162,-0.0146796969664729,-0.000327703189394178,0.0259513340932005,0.00839099244720856,-0.000987905036239232,1.61728673257746,-0.100782695774203,-0.00582442976357535,0.0211024285912446,-0.0120547925279812,-0.860326029081586,-0.0832411660710699,0.604668527863812,0.0353783081344026,1.30049738629111,-0.150098490675077,0.0314672065688145,-0.0278449422276382,0.0205514143095321,0.265842654406201,-0.0068527697353613,2.91383981453753,-0.0140177298949632,0.038638197362357,-0.0720014974833868,-0.000787464554339029,-0.000953896492103322,-0.47010976791386,3.4544777327488,0.243941701133096,-0.0107604520132632,0.188021408718266,-0.156590483208932,0.0626269263716026,-0.843862942731314,0.00746179102598928,1.08542991082145,0.333011270285787,-0.00553195542030282,0.89290896440801,0.944938603512424,5666895.19921803
"18",-0.0700473862522589,-0.00546610843611574,-0.000867555648630892,1.48688012605157,0.00993430747685459,-0.00150303594112069,1.20626705534342,-0.0142811697758696,0.00169350849906506,-0.00232532044601302,0.0255113644282266,-0.00126546740182866,0.000975791468321847,-0.112196419034829,0.0338909668993133,0.00439567482441308,2.26064120238523,-0.0105608802502214,-0.00933002435548671,-0.00269040937446878,1.20815487942254,-0.00420055414114121,0.0224998747361652,2.80106229022058e-06,-0.0149117567890064,-0.00159364280317304,0.0239625966748366,0.00812339356283598,-0.000639681862230749,1.61191911167303,-0.101110882679127,-0.00428835942760304,0.0222903871821244,-0.0121165870526934,-0.857440767092138,-0.0881266818862793,0.617645364777603,0.0351211746793379,1.30348530190631,-0.140874142192962,0.026655223923952,-0.0361456172663097,0.0179822776372427,0.247644572309698,-0.00924618318027537,2.93579347161284,-0.0119222074758598,0.0371288781156976,-0.0665585173089467,-0.00327544932332289,-0.00142993557901166,-0.51147162158615,3.45655040397039,0.242528191363041,-0.0165184857945361,0.19226549820412,-0.1479240166104,0.0551312866345635,-0.821590859228385,0.0114628896179523,1.05698938202715,0.304672225827604,-0.00429747182019246,0.902198929921683,0.949841528846619,5666895.01558012
"19",-0.0672033484253223,-0.00219838093564644,-0.000505576192844271,1.47722650463843,0.00862247810343838,-0.00278649576334421,1.19269683315789,-0.0124812230550057,0.00230749747747601,-0.00159976359487715,0.02400137354347,-0.00107768725941894,0.00135553666576858,-0.107430155976202,0.027877225372678,0.004267890272275,2.26314782450354,-0.0127779772080766,-0.00801712467300522,-0.00242920447801648,1.19110040799228,-0.00428760274456044,0.0216304718670959,0.00172711275581492,-0.0148868507688056,-0.000185521573642069,0.0285913491187288,0.0106919269779412,-0.000713767267723016,1.61859598339474,-0.105135301340277,-0.00286096527491133,0.024690122956679,-0.012558805797095,-0.856940575899273,-0.0855420812826719,0.614749615514055,0.0374659465119382,1.28746964627823,-0.148227854628816,0.0413236874916294,-0.0298973492678704,0.00940847090330227,0.217228019890625,-0.00775893178540313,2.85897753467456,-0.0149971978015802,0.0363785968786446,-0.0681181381184058,-0.00447610927558377,-0.000903670491868423,-0.449649458166473,3.45355380916374,0.250084809143994,-0.00590047507325754,0.192618861467869,-0.163638962616254,0.0719670583543229,-0.823775344431777,0.0154326474983233,1.05439389114666,0.341895156579345,-0.00448316326767602,0.893868155846064,0.94544600895348,5666890.6874061
"20",-0.069205047170348,-0.00342949546560409,-0.000424605046966358,1.49204942140805,0.00833242123216481,-0.001034195714626,1.19363660148528,-0.0147560071854738,0.00216653376742905,-0.00160357687278305,0.0231610246811497,-0.000632611538155304,0.000639495911675231,-0.117215304497349,0.0322405551989925,0.00432928515391519,2.26066593958361,-0.0105773303564165,-0.00868627964887956,-0.00216650197692434,1.20371242245458,-0.0040009265392635,0.0215324576999914,0.00148843083237885,-0.0142316239805656,-0.00089714146853555,0.0298639518575065,0.00892051003205127,-0.000764578940794608,1.63146866041149,-0.102816045309369,-0.00465239333743867,0.0222529752428488,-0.0146150138716149,-0.851623507613103,-0.0815738155601427,0.610845773765002,0.0345886952452144,1.31121829204331,-0.137118660961524,0.0363999401683135,-0.0407240941789499,0.00522534324774529,0.234083649040046,-0.00501416807285294,2.93390162522718,-0.0136047185408147,0.0376983701562213,-0.0685671653088891,-0.000393909770961239,-0.001817957345667,-0.496612394075853,3.45408757181771,0.23990780082727,0.000172545102309666,0.192063238074302,-0.149329150687437,0.0682946428053721,-0.832463287560748,0.0191582990874218,1.10663208233361,0.332539162491577,-0.00401585049217084,0.889206724992236,0.942977584565103,5666895.45758572
"21",-0.0707915941648987,-0.00315144430559234,-0.000690645931973725,1.46066224163888,0.00514529524020996,-0.00138280253532775,1.20323485890656,-0.0121386210000187,0.00243147758087861,-0.00126456327009495,0.0257352385485506,-0.00104714410329746,0.00282719325594528,-0.104720961692258,0.0295903423645663,0.00395422723256095,2.26168142545729,-0.00861540716953393,-0.00694949818567563,-0.00262757972869378,1.20281285588774,-0.00427285777119159,0.0223944316650397,-0.000292172485680006,-0.0145175031128001,-0.00180861636963743,0.0240450833546688,0.00765360058849813,-0.000568197700796797,1.60290260143656,-0.0997054450291288,-0.00592672794976895,0.0201315961778356,-0.0153722018374915,-0.86565028529474,-0.0907830881108677,0.614164494024024,0.0351445905002979,1.29969125354392,-0.138043887792414,0.0209108076005757,-0.0240156703782701,0.0120656341004026,0.242655425793523,-0.0124779029167856,2.88536681345661,-0.0116545923476104,0.0389602257480437,-0.0780478421227955,-0.00352082938933812,-0.00154722319432256,-0.461968696722355,3.46263496024505,0.250479570693021,-0.0240202014170407,0.189647934529985,-0.144756296181901,0.0660679695129425,-0.825404329824673,0.0131762830918422,1.03383935920037,0.342787095300969,-0.00428983325005159,0.888030368684167,0.942353632499057,5666890.59123368
"22",-0.0694778660111218,-0.00414849111129499,-0.000640193506172564,1.46054170162141,0.00733591276408445,-0.00189078874391031,1.21538802230597,-0.0116071379430913,0.00162913206184578,-0.00138066796874539,0.0259791925206463,-0.00373830782050875,-0.000578264854645979,-0.115310650288229,0.0312197878504333,0.00434360537664801,2.26253115238924,-0.0083335864222163,-0.00753618678667464,-0.00242635788280812,1.18442667815725,-0.00420628654988778,0.0213843029624967,0.000441535722709221,-0.0162418631713922,-0.000801715995240316,0.027665242035527,0.0109252449703879,-0.000734772842688483,1.60083571003289,-0.100417590287633,-0.00668776146511355,0.0247442419214754,-0.0122997175709093,-0.873658469183024,-0.0871664233955804,0.645885884320285,0.0354737187348288,1.31290578513189,-0.142327558001918,0.0210340549290862,-0.0175280546477164,0.0212797186576877,0.240338332179174,-0.00542548530043224,2.97308670412823,-0.0117647830137554,0.0363232956513068,-0.0703718515702979,-0.00159426660201463,-0.00320391549601951,-0.488152839845237,3.45473133011073,0.246854662272951,-0.00828585823886506,0.187512300750146,-0.147848593393559,0.0616278169992664,-0.825431485438636,0.0160163780236274,1.13226407947734,0.323239128091805,-0.00506483874360801,0.888860300136596,0.942793879984695,5666891.93877485
