"","agem","agerace","agen","age0","wrace","wn","w0","eage","ew","em","er","erace","egender","ehr","en","e0","mw","mrace","mn","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","racen","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","n0","yage","yw","ye","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0660011816223574,-0.00165346966809216,-9.53688301578486e-05,1.49072534270894,0.0060265403502898,-0.00232594784553205,1.18008654019027,-0.0140063168556316,0.00385040934510726,-0.00259048327735474,-0.00146528766138392,0.000544539482875109,-0.114979209972562,0.0291505483914344,0.00471767355716791,2.23557474969031,-0.00902083402298644,-0.00457363219408808,-0.00280416259792428,1.18536417211004,-0.00413085077482237,0.0215495175033361,0.00447963466844086,0.000586108771379444,-0.0147496415670943,-0.000831311120337694,0.0252731057966239,0.0105893122815875,-0.000510897326590868,0.0403042174894507,-0.105287655905918,-0.00282983236871728,0.0251124528489561,-0.0147166297754574,-0.851317639822775,-0.126826514271311,0.621492415425525,0.0361452572990607,1.30123359287704,-0.141228268370114,0.0303905626462171,-0.0200349168849989,0.0139453255472672,-0.00663710410039786,2.98809324886232,-0.00887593530714373,0.0376400736562464,-0.0730990176127686,-0.00126574341331794,0.269695068999913,-0.00188549253686786,-0.266126557294898,3.4494616929783,0.243453609688408,-0.0231533609774369,0.183393972840799,-0.145590583452518,-0.809428162168012,0.0187732611942591,0.944403984368531,0.357328495952265,-0.00753416349589395,-1.44464741686643,0.901670336439125,0.949563234565832,5355430.45662218
"12",-0.0670621919611133,0.00128922005784973,-0.000509721519764257,1.4934841497855,0.00788340435456264,-0.0017372564564238,1.2161277222579,-0.0137435099758849,0.00249904269568425,-0.00158152063133791,0.00254095271800135,0.000710955118942862,-0.127867680171453,0.0246056191748347,0.00360022240122371,2.22083359165421,-0.0128718138960415,-0.00675335673775556,-0.00161654041294255,1.19749820150704,-0.00338834872385545,0.0212304262885064,0.00596716725040335,0.000495796794975984,-0.0147510269229411,-0.000601838474988848,0.0237459290380736,0.011703231220492,-0.00082102374462662,0.0464650158582448,-0.103770654968581,-0.00903270163556835,0.0205214385074323,-0.0139137727241632,-0.833103430913252,-0.123311351590464,0.580081321034674,0.0363452498956238,1.29133051136807,-0.158579281181243,0.0272554881606816,-0.0310932890352817,0.0083911908660462,-0.0110848726524968,3.11711987092268,-0.0155822300190373,0.037150768721718,-0.0734096560633517,-0.00258951275743275,0.273011544452908,-0.000479795062909407,-0.230118386280033,3.46031532738374,0.250521071278553,-0.0202210687685042,0.185966137279675,-0.151781928948751,-0.808183042663255,0.0154633132608799,1.0427223455032,0.352642327444927,-0.0038320269650017,-1.46668251691982,0.905243447810347,0.9514428242466,5355427.99745724
"13",-0.0712691744957657,-0.00069803085246429,-0.000768166655159241,1.48087901120582,0.00547325216935753,-0.00230882035175036,1.2148433213755,-0.0135375902866121,0.000733276400772052,-0.000695238619488779,-0.00156570828804388,0.0019048899117914,-0.12217636947979,0.0273864411409099,0.00455100091862186,2.22694252920466,-0.0120210964190589,-0.00544136447119689,-0.00253632604701223,1.20897254596199,-0.00381816009975626,0.0231079110431272,0.00524689289214041,0.000367186066750617,-0.0140130282005934,-0.00029626305683435,0.0238223275604185,0.0111126099606353,-0.000554750965933031,0.0408320585185348,-0.103501099263422,-0.00500141126990183,0.0180899582854776,-0.0132390748826436,-0.837328059381735,-0.128460138299188,0.614221781096074,0.036302962308654,1.28816430894696,-0.138196401443032,0.0189901968936355,-0.033981580155482,0.00783025611361813,-0.0075308102456165,3.05001961846168,-0.00984507598822899,0.0406068893299798,-0.0693574853972545,-0.00238456605171425,0.265625037738341,-0.00119725582288975,-0.245161255703794,3.45265455831293,0.243446819949851,-0.00779829711298309,0.186479021137148,-0.161461656696334,-0.828050203761413,0.0152031020208154,0.955942113918362,0.341863640643123,-0.00570190258947868,-1.43351093708464,0.901615477857143,0.949534347908038,5355446.65225075
"14",-0.0659920353083027,-0.00422825435306683,-0.000844927422059322,1.48012410712317,0.00890090803104962,-0.00228502306468211,1.21252900575809,-0.012854537150031,0.00157568785813228,-0.00121498065292682,0.000193983183400496,0.000489076071298453,-0.119997058956874,0.0274298019689717,0.0047947587332,2.22558782359555,-0.00806920352938552,-0.0096973431708911,-0.00256857618111157,1.17329683249856,-0.00572003125313872,0.022448077993633,0.00537710333581386,0.00108006448574057,-0.0131697109960524,-0.000544550980745507,0.0235213534425498,0.010356288705911,-0.000601348582017396,0.0386753452149722,-0.103076039221023,-0.0105035160295922,0.0254479784168218,-0.011942197404815,-0.831953521613346,-0.127543548535083,0.595891463275878,0.0357432416976065,1.30386443338738,-0.134289956319873,0.0215131972038789,-0.0214974180095971,0.0122575921608716,-0.00650030201674056,3.00952984035462,-0.0120847646491862,0.0342916786056263,-0.0748283138316028,-0.00654409348079035,0.265862527768797,-0.00104386927165967,-0.243401187987117,3.45143748062992,0.241187161969755,-0.0243476162088716,0.186110941019077,-0.161118041713544,-0.837261428347851,0.0322428683930253,1.01713947310235,0.350225216005045,-0.00518139339717005,-1.42603831669163,0.902245683940932,0.949866140011808,5355431.6723685
"15",-0.0698993330621713,-0.00301430922789427,-0.000460779497180622,1.49811148023467,0.00724240537788507,-0.000475081481256488,1.19121943867231,-0.0141188378947557,0.00168941998887933,-0.00229166729226043,-0.00125980582823155,-0.00161785145634552,-0.120817190321283,0.0283944567015151,0.00368739917723994,2.22329049881201,-0.00826785055372896,-0.00709746611596884,-0.00151831617504111,1.21628487161663,-0.00532912363043621,0.0214483141474572,0.00572015157077573,0.00129819167590007,-0.0144983572081377,-0.000598161301942538,0.0266262721714854,0.0102771691898028,-0.000843663720440437,0.0446558579187673,-0.100579871742388,-0.0034328004497444,0.0189818419642745,-0.0131533227870408,-0.834096601341647,-0.125424755342073,0.613010097254927,0.0352443904596752,1.32720867409537,-0.149136213351012,0.0349129686733236,-0.0359650445680265,0.00423241156766177,-0.0107582308457547,3.02190711687692,-0.0152708137615222,0.0425115402180193,-0.0691428876549078,-0.000700505692400859,0.267652896161199,-0.000808956743379819,-0.256594731862525,3.45765992481336,0.246320923699352,-0.00197768688367668,0.18787725271529,-0.158573485016763,-0.81266666238812,0.0260446561474437,0.991236979817391,0.34934189085097,-0.00116295062550449,-1.47633865747313,0.894472235160337,0.945765422903765,5355434.5103268
"16",-0.0689017336291803,-0.00212407535571554,0.000163701634373819,1.49937418960311,0.00729751113574429,-0.00187064387436346,1.19052424094201,-0.0140095941986368,0.00286367487180608,-0.00126007476796125,0.000613573677491578,0.000495905666858451,-0.127181068275489,0.0285315065541195,0.0040089889549378,2.22522170159819,-0.00869772344001394,-0.00828325751598225,-0.00126356674733307,1.19404834080995,-0.00415799516194422,0.0226604063445922,0.00538382195820801,0.00125517750632869,-0.0152432558289995,-0.00137641050108254,0.0206082677691887,0.0115684588935699,-0.000751640234589402,0.0412250779443139,-0.101579239556182,-0.00761669115329568,0.02194237479844,-0.0143975814345459,-0.834987212144194,-0.127155420561252,0.599408756789021,0.0340171503705664,1.31416876800093,-0.15279051340754,0.0294353843316852,-0.0325797006931119,0.0145492774632385,-0.006841759732417,3.13747482438324,-0.00761893150736838,0.033590864641802,-0.0723907522432609,-0.00360307699520133,0.286246941291455,-0.000745880392330724,-0.265080642967137,3.45925231876282,0.235188302537403,-0.0260552233119651,0.187040129951684,-0.1555779335143,-0.802912484248462,0.00539888977030772,0.978525530739826,0.343181638687033,-0.00643096584557435,-1.44130232402696,0.897490337533444,0.947359666406294,5355433.67868088
"17",-0.0696709995576467,-0.00182391234543637,-0.000434163323317997,1.48127104709992,0.00711708744943455,-0.00194006813761026,1.21088557499208,-0.0129123223985502,0.0008473427062003,-0.00235484014057192,-0.00543731069464005,0.00112014118400419,-0.121657301816545,0.0270286114234096,0.00466584518635533,2.23109963637736,-0.0105218733294027,-0.00622922462640361,-0.00189842633573935,1.2139043129416,-0.00423319766234469,0.0216397242809954,0.00461570171660632,0.000156942470745462,-0.0153506298900868,-0.00121165436820648,0.026552356202146,0.0117613186526981,-0.000819126650903164,0.046918773079635,-0.103494943150425,-0.00382094953576035,0.020350467602482,-0.0156081190136717,-0.840460683462335,-0.127405095851628,0.656730920683696,0.0366003795107377,1.28992397834139,-0.148687867943618,0.0233263560851062,-0.0331207662026994,0.021208684773991,-0.00954358783054048,3.03677401521137,-0.0106239542179407,0.0431196432091816,-0.0691806605910671,-0.00500746711642635,0.280671967351148,-0.000646109715484667,-0.249988999841891,3.45042263648933,0.252610180172289,-0.0010255184075006,0.189535404687064,-0.152824818628705,-0.820654351309042,0.0218986770973602,0.970712237653385,0.353385802140038,-0.00706643799148038,-1.46542184463077,0.897759647022269,0.947501792622193,5355432.2909084
"18",-0.0659122916401392,-0.00196880054601025,-0.00062756390690027,1.4648652137257,0.00713691192462387,-0.000866993701863627,1.19586494561976,-0.0121665115604897,0.00251544062906661,-3.62619700868005e-05,0.00142463135985054,0.000196430547437214,-0.109926323068722,0.0271096073655176,0.00402412864134072,2.23164902996142,-0.0110605864663268,-0.00868212657548114,-0.00225290814693068,1.16916838114425,-0.00414018978333689,0.0216626542255202,0.00472237249730692,0.000130603897280959,-0.0132292795355899,-0.000623645969772929,0.0230843346612955,0.00889718138479013,-0.000840585277050143,0.0457419816446599,-0.100462001522682,-0.00466225554985153,0.0228937873985145,-0.0114440648368357,-0.829993034544484,-0.128719649192943,0.582967005211909,0.0359741373164476,1.30514901297141,-0.133600291125836,0.0302701892695369,-0.0195796546330273,0.00398256689849522,-0.00221315784675557,2.93860965224371,-0.0144979892677439,0.0331805073503926,-0.0736073014556568,-0.000631765779910281,0.275317281242524,-0.00193700403190718,-0.227332095722504,3.45192739569138,0.23572766479392,-0.0121955351971073,0.184397512128137,-0.164343661175199,-0.837722123398641,0.0354514932876766,0.908918598550229,0.351390521668042,-0.00671937362805983,-1.45616218643736,0.89341354369587,0.945205556318767,5355424.8102909
"19",-0.0679619494339457,-0.00148232020208617,0.000452068696160656,1.52245416070482,0.0067940612618998,-0.0020364995490596,1.20644985128865,-0.0161565191286652,0.00166455611148376,-0.0011946564326794,-0.00391734941216102,0.00175448579148679,-0.122169079512942,0.025075910815627,0.00419474576738641,2.23261839304427,-0.00884476771531792,-0.00857413862448886,-0.00196887504538844,1.19114322165777,-0.00348741987569085,0.021711762151756,0.00466881873541498,-0.000154364695811722,-0.0165654103164919,-0.000824439926052109,0.026142208062723,0.0119730969123575,-0.000672853008759831,0.0386827385247516,-0.105355585875444,-0.0061822247082547,0.0240098086563709,-0.0117962305646963,-0.825498004593892,-0.124030099841846,0.654423253522424,0.037039349160061,1.28701754574274,-0.161692699761303,0.028095963282391,-0.0224802020608939,0.0113301092925551,-0.013146281148375,3.01696934525156,-0.0102133188020773,0.0417848659061937,-0.0721904813660215,-0.00462757030795274,0.263192677292016,-0.000990788377568183,-0.237247753632842,3.45119819193477,0.245956411506277,-0.0196513842222208,0.18496447729813,-0.136932039188239,-0.804764026958069,0.0302690859950868,1.03244421053448,0.355345277266661,-0.00506865915073641,-1.40620592347654,0.902749243874095,0.950131171930537,5355424.31358057
"20",-0.0658851319899749,-0.00249946451769225,-0.00100392011449525,1.44431749506685,0.00576235728091592,-0.00291542041392095,1.19561471246029,-0.0107500205072549,0.00149615876806843,-0.00212742193621039,-0.000131901609368512,0.000354124012825582,-0.118024519159604,0.0317832507349146,0.0041702080613507,2.22599861440753,-0.00865511784828845,-0.00530421330276473,-0.00180860114875403,1.18358869413278,-0.00387806793878768,0.0223842797803629,0.00553041421916476,0.00129875222665913,-0.0165876488292322,-0.000829849144153281,0.0226953583552534,0.0116425511419688,-0.000578033524369269,0.0411459277829177,-0.0987116593452322,-0.00520167543428441,0.0245047130413161,-0.0122901312158872,-0.830350070149237,-0.123486903150558,0.612868128548865,0.0366929521170571,1.31197814545774,-0.134898751408248,0.0290177614605689,-0.0302538281805782,0.000734029669851195,-0.00657491229060358,3.01005728134188,-0.0135711060347123,0.0354394220104617,-0.071192696846564,-0.00324484727593837,0.270142214270977,-0.000782219959694811,-0.302183808877685,3.45511025385595,0.240286158772474,-0.00717181746616537,0.181383374280264,-0.155272207627711,-0.812332915771962,0.0150208141263381,0.915349757593118,0.346397910350066,-0.00450697977212511,-1.43924880970324,0.903417914328239,0.950482990025723,5355432.10295911
"21",-0.0703153520419841,-0.00549810812777168,-0.000107723790021003,1.51673614888262,0.00791361916511914,-0.00265146032096076,1.19400945018034,-0.0138672673540418,0.00296697444361464,-0.000672115759531312,-0.000390791295966498,0.00168197966953768,-0.124682726036937,0.0237015655229223,0.00410621634390747,2.2273035810803,-0.0100073106715604,-0.00728710759204291,-0.00282674901930812,1.18459982061686,-0.00517189669488283,0.0214822077703718,0.00552873617109457,-0.000614963342215816,-0.0166575964895053,-0.00140455381711394,0.0257953054019046,0.0122785137853051,-0.000814353108917039,0.0430825899172817,-0.104930938420253,-0.00474527439834238,0.0246897075600596,-0.0111974546678463,-0.833984945920763,-0.128625605435724,0.624204107641394,0.0356648903759567,1.2961588984796,-0.165921781284659,0.0314570225017304,-0.0151896593069096,0.0132721460793113,-0.00982285908829351,3.03469741627935,-0.0122864165614345,0.0371979522268108,-0.0741640146233254,0.00101842961678511,0.273018307918556,-0.00228962840861861,-0.221028713966337,3.46241341196904,0.242854673833354,-0.0164612601859941,0.184999368551167,-0.149316672579348,-0.857869970285283,0.022313747635922,0.962740598947058,0.359606935798931,-0.00581761579991798,-1.45378301454763,0.900812409645332,0.949111378946292,5355426.65625012
"22",-0.0674156112068092,-0.00430848971449919,-0.000959204773480825,1.46799125283437,0.00581184769223157,-0.00311140510517776,1.21309157911884,-0.0131543881682859,0.000232924482490164,-0.00124867135209861,0.00410046150997058,0.00168307790751805,-0.127176547874042,0.0286976809845516,0.00400860451742161,2.22896784094296,-0.00932801154762461,-0.00652790738417642,-0.00159730407013705,1.18138357163209,-0.0048625900944606,0.0225961963646221,0.00508233183042685,0.00142328478400883,-0.0166478336573498,-0.00103683148588697,0.0214372273516358,0.0119574404924453,-0.000592827128250284,0.0442174465900932,-0.097671325174859,-0.00614755617182175,0.025235167821208,-0.0141392031202875,-0.838821877841437,-0.125746642115472,0.58104294432198,0.0372349255023966,1.30719882241593,-0.133027422849905,0.0260882153112666,-0.023980072894345,0.0107461427622433,-0.00561508190314199,3.10795251529219,-0.0128629203175268,0.0381463764260609,-0.0689832343481647,-0.00286319575520025,0.277490831337525,-0.000866214213788132,-0.266406739135165,3.45411463571968,0.242972104249279,-0.00920762953616056,0.186559671732341,-0.164021889786385,-0.863352680738114,0.0139313051331574,0.922422832556683,0.3355233169883,-0.0064593739296569,-1.45675477064676,0.898697132156935,0.947996377712982,5355428.304646
