"","agem","agerace","agen","age0","wn","w0","eage","ew","em","er","erace","egender","ehr","en","ey","e0","mw","mrace","mn","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","racew","racen","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","n0","yage","yw","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0890527207838795,-0.015028345580043,-0.000674074165270477,-1.18915520769688,-0.0016082069342958,-1.13219443217065,0.0939275426292511,0.0762032497692065,-0.0178186071761788,0.206263691502541,-0.0189428831060573,0.182056103446974,-0.233901970949802,0.00432866081442258,-0.0246701341427146,2.2655716858831,0.0244484580337554,-0.0230749229670256,-0.00137437390555598,1.94016331196704,0.0124211106744018,0.0333462601630884,0.00655129108449063,-0.000181476264994021,0.01255720484277,0.000751944245988214,0.0761099111490274,-0.0164430048796277,-0.000829012316964409,-0.0392423179668757,0.204532996662615,0.0562786087229513,-0.105784052498542,-0.0327841386328294,-0.626044898501247,0.340754382760193,-1.70433188209551,0.319050249723111,0.0346331704201132,1.69053353524806,1.03956776891967,0.241114731363941,-0.418895439425448,-0.0679283708881688,-0.093292085607499,-0.00675761152012231,-0.939099668205412,-0.107055444096284,0.0531136524348936,-0.0193368930961955,0.00134976084578277,-0.00185830733516339,1.51297693752864,3.45577185254684,0.427131222701092,-0.306003324916055,-0.458928004563968,-1.72221203950604,0.0392708025457199,1.68903919164211,1.07043835733636,-0.000610519809334984,-0.425140189218394,6.78287846282948,2.60439598809964,5270693.74124533
"12",-0.0891202781777885,-0.0152665938474369,-0.000606977275752374,-1.18869441117716,-0.00146440514006056,-1.13183584049544,0.0940319005536075,0.0761434988526732,-0.017784616669101,0.206223353747035,-0.0188923621401203,0.182085440923582,-0.233711737758724,0.00424896777007774,-0.0246565668538083,2.2651072518256,0.0243196847953795,-0.0229659551055898,-0.00122357612361827,1.94022464502111,0.012439779447387,0.0333242596138752,0.00667664037334099,-0.00018033759556917,0.0125058679606794,0.000762348135660973,0.0760541392260731,-0.0164324863867468,-0.000826931619483476,-0.0392182478388299,0.204394304431625,0.0544621092272501,-0.105563105053559,-0.0385205881688096,-0.626052161098344,0.339291541436511,-1.70398713836383,0.318147446091687,0.0350397240708809,1.69060763338361,1.03856263968618,0.243677981426013,-0.41813493191056,-0.066043849864468,-0.0934176727600085,-0.00675218612421688,-0.939075321419787,-0.106993850564275,0.0527278748287942,-0.0194115822897354,0.00193491922452234,-0.00199186609980624,1.51306609905528,3.45258677059297,0.427047520522845,-0.305122033651949,-0.459182083647489,-1.72230970240135,0.0392608845788905,1.68902389275025,1.0704356713093,-0.000637470772131646,-0.425119767240003,6.77440097631272,2.60276794515237,5270772.94884614
"13",-0.0902136174581828,-0.0154628531833037,-0.000668416462790686,-1.1840739738511,-0.00212786264776552,-1.12759215264395,0.0952771102817616,0.0756415571878948,-0.0189450096116759,0.205798134870986,-0.0199386868543647,0.182126304892089,-0.230814231646858,0.0039251069371625,-0.024717057442689,2.26351968663506,0.0246682611838855,-0.024540197131278,-0.00239318005328822,1.94005053685705,0.0127616448203231,0.0334122707747506,0.00684199581200855,-0.000486280653512854,0.0120214861919896,0.000768202332431474,0.0759242067726249,-0.0161728258517488,-0.000744973764979193,-0.0394164023533189,0.202592857422911,0.0558782398904427,-0.104165064180259,-0.0321287385870515,-0.625990370362219,0.323241465723255,-1.70225848191205,0.316056178874331,0.0357794512933197,1.69018511243267,1.02003305240608,0.250639965202405,-0.409729634560698,-0.0628485365500231,-0.0934851342809063,-0.00691254484078912,-0.938859542913297,-0.107127413501832,0.0505348649273987,-0.0195455512521942,0.00020467925672998,-0.00203960146117871,1.51311729180729,3.45982928883785,0.420908305110663,-0.292374338127042,-0.455388620491266,-1.72168908867437,0.0392358294785096,1.68906471509637,1.07040203139846,-0.00373608903161329,-0.425008140295809,6.69940375003131,2.58832064281675,5271673.71622743
"14",-0.0913382982920193,-0.0158757226375985,-0.000893466616312303,-1.17999527035684,-0.00212411283790033,-1.12456124578855,0.0965024900168055,0.0753809795510001,-0.019222856823613,0.205533420997763,-0.0191030008206147,0.182096463418611,-0.229550944805238,0.00455327479669883,-0.024753198286516,2.27039078167799,0.024452456707947,-0.0224274929596299,-0.002952671368028,1.94006871005595,0.0130745630542328,0.0332256993281141,0.00608718700137582,-0.000408255328853936,0.0118580872052109,0.000691510820255766,0.0759191323471945,-0.0159689114938347,-0.00063370506114884,-0.0391581103833931,0.200871205078495,0.0560580167762167,-0.102764700295934,-0.036542223835356,-0.625931847415163,0.311314688762383,-1.70089968137377,0.315113626357515,0.0361650721093846,1.69004519608642,1.00614603938473,0.251703118686303,-0.400432983153399,-0.0632774917486597,-0.0933917359462973,-0.00672593894502922,-0.939064424450855,-0.107004830986148,0.050539758823652,-0.0193402684464091,0.00207616413595463,-0.0018516737756502,1.51296206323663,3.45387326797707,0.413440518264829,-0.285863209026431,-0.454352438342159,-1.72090251535092,0.0394589136978187,1.68882745110702,1.07039295707612,-0.00493389579021097,-0.425096541024745,6.64820135706052,2.57841062615335,5272305.65034463
"15",-0.0913173773838458,-0.0159485552453528,-0.000744231921484026,-1.17967546403463,-0.00228779817373302,-1.12448632416161,0.0964926875679357,0.0753079813477748,-0.0192127226128251,0.205529051120199,-0.0190250921413858,0.182109584635172,-0.229340791221806,0.0044722709334144,-0.0247365275464951,2.27023420644008,0.0248072352138571,-0.0226665152210867,-0.00301837311343358,1.94004110488066,0.013112121267553,0.0332231243727174,0.00591538360982253,-0.000461333151230389,0.0118705295465908,0.000677359560213041,0.0759067411327693,-0.0159227214188864,-0.000615722956111368,-0.0391638448515316,0.200748217887027,0.0556488909757915,-0.10275167931157,-0.0358024046864259,-0.625953859930998,0.311092101935383,-1.70084090013471,0.315115323670953,0.0348351651817857,1.6900945315284,1.00540703858792,0.252035020559853,-0.399817192706377,-0.0628862686611949,-0.0933342952760709,-0.00601508025826662,-0.939044177568899,-0.106908542416055,0.050850096840939,-0.0193646716397022,0.00198284237086965,-0.00194470462486473,1.51295277188878,3.4592509606423,0.413139193701116,-0.285750610148464,-0.454314842025741,-1.72105123440446,0.0393986302568695,1.6888310393008,1.07042079786122,-0.00597216119049689,-0.425204485261124,6.64655336080441,2.57809103035646,5272335.30551461
"16",-0.0913056030103588,-0.0164045259172956,-0.000422534869782689,-1.17892053869782,-0.00186144485155248,-1.12341900163666,0.0966155415672153,0.0753067255745878,-0.0193840878555382,0.205444568671695,-0.0186721021413779,0.182022833354162,-0.228807000359045,0.00420414726939137,-0.0248931478886094,2.27542510813736,0.0255514323866485,-0.0244327914996198,-0.0025529515084682,1.93994098320001,0.012981402370961,0.0330917696318365,0.00581195810772271,-0.000418256158825275,0.011932944660664,0.000717032193892959,0.0758561033846948,-0.0157553495492058,-0.00059518806137918,-0.0393541899622324,0.200540998400608,0.0557463874589014,-0.102269125325581,-0.0340827553023731,-0.625786874644347,0.304597006419075,-1.70039850166078,0.31432473845786,0.0360202486821376,1.69006321245612,0.999525981693275,0.253526724284691,-0.396060031514499,-0.0686770892357859,-0.0932005680976473,-0.0068202536854762,-0.93905612391104,-0.10654626722404,0.0499504434227312,-0.0195363749651649,0.00110342364266529,-0.00237209088471552,1.51271405603451,3.45440087983968,0.40832604788623,-0.282091371836666,-0.453843668919522,-1.7210121280591,0.0390677567211982,1.68883018584621,1.07032132255123,-0.00422985322469274,-0.425243731929611,6.6190207255328,2.57274575610044,5272595.53620545
"17",-0.0910029559500466,-0.0164838040619228,-0.0011797033319065,-1.17667290681207,-0.00238337690767568,-1.12011244422925,0.0971454399023891,0.0749920498907107,-0.0195958989325717,0.205210304981054,-0.0188504149268181,0.18207926707436,-0.227842562250533,0.00382041810796292,-0.0250428052773833,2.27019468920618,0.0254355204591427,-0.0226899164716145,-0.00233080245017247,1.94002723103392,0.0131481109566556,0.032984394879822,0.00583552423154779,-0.000474962146319401,0.0118792343908596,0.000815258098079665,0.0757859766879692,-0.0155574774320513,-0.000591082278448559,-0.0393912023059886,0.199971497916017,0.0558269610447945,-0.101768172818327,-0.0324779053538372,-0.625678718745258,0.296615939735637,-1.69946513501516,0.31381564945117,0.0359098222669333,1.68967026839252,0.991620408600337,0.259519890951218,-0.392655332393615,-0.0667673380039935,-0.0933072729653414,-0.00742924928758922,-0.939107459002803,-0.106526706843533,0.0489298853090961,-0.0195836784457893,0.0031625801060726,-0.00240175812269509,1.51276018070871,3.46195127477181,0.402584494358824,-0.278100246940371,-0.453342734718075,-1.72107244298194,0.0389004609267994,1.68887778468078,1.07031356459619,-0.00401268156247948,-0.425251462811406,6.59166539066776,2.56742388215654,5272953.11946622
"18",-0.0906588733622407,-0.0167397939948384,-0.000959860343269761,-1.17620006297493,-0.00233013913407221,-1.11979743142785,0.0972308675321557,0.0751389735643995,-0.0195225835674715,0.205150218172699,-0.0188102609528074,0.181974760125388,-0.227719244926507,0.00352098356891064,-0.0250322185467969,2.27249233543022,0.0254712320043292,-0.0233448951088287,-0.00205004787565233,1.93995948395991,0.0132031339053339,0.0330559444582895,0.00606767789443693,-0.000379181289316941,0.0119070670259492,0.000807349591738381,0.0758051511426809,-0.0155448172682002,-0.000680975481399155,-0.0394362884809609,0.199885454092335,0.0562673994551644,-0.101649406721067,-0.0364673826570285,-0.625620753729159,0.295183097827351,-1.69919780354128,0.313346306321206,0.0342120500631195,1.68990244174748,0.989951724854687,0.260217788894186,-0.391147093408816,-0.0654086815695157,-0.0932320700433582,-0.0074916845523252,-0.939092530952223,-0.106665943624116,0.0490014499480142,-0.0195740536494629,0.00374285153471751,-0.00228166258010558,1.51267127093562,3.47040024427206,0.401928633536368,-0.277558936101111,-0.452814321739043,-1.72118753338457,0.0386375515599098,1.6888983259249,1.07035418615649,-0.00390995759330764,-0.425299982097089,6.58133985861192,2.56541222001688,5273023.4543876
"19",-0.0907651422478881,-0.0168933229830993,-0.000490504254403851,-1.17577088264316,-0.0023255757523678,-1.11954382102167,0.0973311092606176,0.07507674679072,-0.0196007634467419,0.205164869634866,-0.0187200511253446,0.182000719273882,-0.227399861014973,0.00365529975805364,-0.0250338190016881,2.27152962921116,0.0252137022383824,-0.022371671024801,-0.0018750468701501,1.93997069368431,0.0132106208038795,0.0329998004893191,0.00636510452958158,-0.000406844303960354,0.0118259124389427,0.000776415472467323,0.0758064972744044,-0.0155167882067912,-0.000729994338964309,-0.0394383899339978,0.199877391365422,0.0551525394171124,-0.101602835039855,-0.034938048809455,-0.625611353202392,0.294433286515735,-1.69901722778789,0.313144191087718,0.034019788216954,1.68993583539413,0.989084670973856,0.261176957738784,-0.391066735288678,-0.0665003833584667,-0.0932265992229534,-0.00775370884400024,-0.939113610683288,-0.106659041991538,0.049154477671943,-0.0195476910174735,0.00387436653515823,-0.00210359491739591,1.51265033357494,3.46815281939931,0.400546766093814,-0.277091382187851,-0.452379708040526,-1.72120605082199,0.0387128416867551,1.68891577689486,1.07041601490345,-0.00336074575581317,-0.425303890919466,6.57513804850757,2.5642031995354,5273089.0607697
"20",-0.0912726169947704,-0.0173227449487145,-0.000108533967921062,-1.17324220437752,-0.002054883673421,-1.11684639124402,0.098267759207212,0.074909068711099,-0.0200130769024193,0.204950918758542,-0.0184092021169506,0.181793743260952,-0.226264885305313,0.00464337382418451,-0.025073664132433,2.26417303998514,0.0254558067104341,-0.0231231056346889,-0.00270309560414765,1.93971660484597,0.0134898451159976,0.033129062785666,0.00655700788111608,-0.000260591429304422,0.0115488780564837,0.00073988748541284,0.0757830271712614,-0.015297564327728,-0.000561173603753681,-0.0395447274989004,0.199686025035984,0.0562681711419039,-0.101372098243751,-0.0339529179183078,-0.625795699102798,0.284842672264811,-1.69773293708971,0.311645432037045,0.0380559952553356,1.68948236889252,0.983487972510403,0.263499458748226,-0.386296587522828,-0.0685142913597446,-0.0926506893913755,-0.00761783822996218,-0.938952961755774,-0.106701850731186,0.048464447264385,-0.019401861222432,0.00547499123399482,-0.00203348037597031,1.5126542344146,3.44283510956458,0.395539107260049,-0.273422102397876,-0.450429122257302,-1.72091373950318,0.0390258689536956,1.68908862943144,1.0703907741045,-0.00553726344950505,-0.425677281767034,6.53613128833396,2.55658586562899,5273502.00929091
"21",-0.0922821168940389,-0.0169638366754837,-0.000576253478539079,-1.17214477740276,-0.00132030843637257,-1.11661445323116,0.0983494328177916,0.0749620296687022,-0.0201139622757553,0.204914072881062,-0.0180607859553514,0.181836089457973,-0.22570729057126,0.00388719288451455,-0.0250461681037568,2.26671885402679,0.0256780928041186,-0.0246326510283942,-0.00224326870798633,1.93976692799384,0.0135323683217912,0.0331151650053167,0.00679764322989922,-0.000270352974654458,0.0116496998397062,0.000766152946198731,0.0758925117688227,-0.0151511307872469,-0.000575654557616236,-0.0395827656752738,0.199009881491357,0.0548343913329036,-0.100963340221201,-0.0342411107414231,-0.625812226720062,0.281301408738415,-1.69764624026233,0.311430479251094,0.0361500484546552,1.68945286018237,0.976392934156941,0.264443782016747,-0.384686763476932,-0.0756511426050911,-0.0926207185440175,-0.0068942445180749,-0.938843496125021,-0.10654090685,0.0490075225946057,-0.0195093004048098,0.00604734732223547,-0.0017699251733282,1.51278256171489,3.45255783303588,0.397211950826764,-0.271484618517915,-0.450466782593603,-1.72095897841492,0.0390259932600398,1.68910087502423,1.07035229620816,-0.00449237121739935,-0.425361412119815,6.51669541601945,2.55278189746391,5273675.65101451
"22",-0.0954525971480621,-0.0183086378857747,-0.000561421065173287,-1.15872767696323,-0.00288346806019127,-1.10479649955586,0.101786703277151,0.0738756855965883,-0.021176358182161,0.205272904242028,-0.0174236129029199,0.181426622456364,-0.218472156636196,0.00436306769226459,-0.0250354847527108,2.27190420271035,0.0281558656502554,-0.0242103334676584,-0.00245700528014725,1.93968375946427,0.0143472500681112,0.0328285981200535,0.00612325082711179,-0.000536465839875786,0.0111315328604439,0.000388019389150248,0.0762346099800388,-0.0144246616873329,-0.000363932460662502,-0.0396357000553036,0.193535563060163,0.0610111225206705,-0.0972678170676398,-0.0351428577930644,-0.626106738519046,0.236154707313473,-1.69394505004096,0.304824122415463,0.036246099810507,1.68864137713493,0.930667459035322,0.266084769258568,-0.35860010113147,-0.0724713518161134,-0.0915071690284536,-0.00460931088334454,-0.938976511221706,-0.1060113837212,0.0428292272830342,-0.0201433200142237,0.00319677287699611,-0.00260984576921133,1.51314008062701,3.45134246296317,0.366455080874427,-0.247595981232995,-0.443827749722435,-1.71968373156802,0.03984578874111,1.6893357123982,1.07036309100149,-0.00614764207957335,-0.426036516727144,6.28948440573498,2.50788444824218,5275942.156225
