"","agem","agerace","agen","age0","wm","wrace","wn","w0","eage","ew","em","eo","er","erace","egender","ehr","en","ey","m0","oage","ow","om","or","orace","ogender","ohr","on","o0","rage","rw","rm","rrace","rgender","rhr","r0","racem","racen","race0","genderage","genderw","genderm","genderrace","gendern","gender0","hrage","hrw","hrm","hrrace","hrgender","hrn","hr0","nm","n0","yage","yw","ym","yo","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"11",-0.0712469777648223,0.000211221100486763,-0.00125454920590059,1.47695977996238,-0.0143626956572069,0.00660867909840683,-0.00270529596672167,1.17091454654365,-0.0120646506828264,0.00253784636108795,-0.000821414582954673,0.0248220933264216,-0.00227764823983653,-0.000122755693832862,-0.117200055238326,0.0276814893173469,0.00419718876682788,0.35986804053014,1.43344787506064,-0.00493403499612006,0.022407573475946,0.00176487854778294,-0.0147310991656236,-0.00117518049289938,0.0295860408446858,0.0117949136319936,-0.000579793791949448,1.6161071857756,-0.102580853578078,-0.00818252654508699,0.0182078916516281,-0.0131323389773471,-0.822783536181151,-0.130282578282842,0.626451997709531,-0.035042701327143,0.0359128503744447,1.28418422537484,-0.152058860903485,0.0210895644474784,-0.0252696524356537,0.0151445527820479,-0.00706909359435532,2.93409875921192,-0.0106616209142636,0.0416952238602517,-0.0747778285045683,-0.000393769593589882,0.275723550580065,-0.000681823117698765,-0.252142040533762,-0.0015913910015626,3.4524574835991,0.244510451710413,-0.00111368041294902,-0.153175290341001,0.0667339918054937,-0.830669819897253,0.0174283698935938,0.992045466787166,0.369613979917925,-0.00444076748117583,-4.99455966450165,0.897834510992751,0.94754129777691,4996306.70400585
"12",-0.0688836156593138,-0.00100068024236278,-0.000404921511599826,1.48824524251657,-0.013765226180168,0.00661405662134249,-0.00141331767282363,1.18464726890459,-0.0137845834602576,0.000192274504036704,0.000232801653451911,0.0246611554942787,-0.00178485996185857,0.00139651312325812,-0.120353604052972,0.0280705672391932,0.00447084151642981,0.362640143783406,1.32494001722219,-0.00453921258280541,0.0223543702359132,0.00242622712175839,-0.0153611020358692,-0.00105676966653239,0.0173222220432615,0.00994953806336592,-0.000775554289659911,1.61744821316424,-0.101588187491532,-0.00442858864331617,0.0212241428742414,-0.0121587677231604,-0.827075850729525,-0.127521324569609,0.619351731480454,-0.0236503706146991,0.0359144871124723,1.26718464566578,-0.14460384113407,0.0325695671332975,-0.0198350457668528,0.0146628906670147,-0.0101333391257613,3.07681140807722,-0.0111298027013696,0.0378987420522552,-0.0726172326539065,-0.00308172775643902,0.283617512591079,-0.000549087722320308,-0.248917179711985,-0.000657440367646356,3.44584071263011,0.237463538815982,0.0012783236599512,-0.155768083898638,0.0587632869627263,-0.814913982571383,0.0326067415387069,0.947606141154166,0.332416246459003,-0.00339967574794658,-5.00906617706252,0.893880602792757,0.945452591509885,4996314.6957776
"13",-0.0725862432179607,-0.003301205591748,4.08124960483354e-06,1.49172564225096,-0.0133857795695625,0.00908905999628542,-0.00208700104730439,1.18568652641604,-0.0138126009868751,0.00184896804998686,-0.00142062116493579,0.0247617496743711,0.00198209172482442,0.00119881618648975,-0.124641286383007,0.0279536118003841,0.00408475999556719,0.364706944430278,1.40876191525548,-0.00414888998144671,0.0210021385420184,0.000669762580651044,-0.0147992328105202,-0.000904843939747096,0.0312854589022766,0.0103236884813497,-0.00044016111527976,1.6144369187581,-0.102623503005469,-0.00808535217102649,0.016596648007061,-0.0132704570506646,-0.836440024213126,-0.131386968918774,0.580628304833869,-0.031372724640017,0.0370900488477329,1.27442124787559,-0.147763931309104,0.0234999403406288,-0.0327884470683417,0.00618188691912682,-0.0078138216115072,3.02065938702059,-0.0155918373648923,0.0382900034742126,-0.069183594365119,-0.00341032158910801,0.263640494998272,-0.000907534371000667,-0.25124394087623,-0.000785509092569211,3.44423054308333,0.249036635089435,-0.00732616801686125,-0.147118718643248,0.0623400733531434,-0.835427815129216,0.0292335859806945,0.981498259344889,0.349724042332085,-0.00578318552843379,-5.03422554122698,0.909870168294263,0.953871148685326,4996310.39236742
"14",-0.0699078104965083,-0.0010983644487148,-0.000431553819292359,1.48569712725091,-0.0170849755986276,0.00461803043400185,-0.00230656944089496,1.19053719287832,-0.0136542348903196,0.0013859667678252,-0.00111180398933712,0.0241300383238926,-0.00527037217443888,0.00132212580051763,-0.116932101748688,0.0292262911737291,0.00429939355860431,0.373775026212014,1.38258241354788,-0.00422019960050178,0.0212877906552804,0.0014777804955793,-0.0147612476758627,-0.000740780238883742,0.0281515065837943,0.0105207050714596,-0.000984649589289955,1.62225412344543,-0.102010043194004,-0.00725779894139173,0.0216843531614337,-0.0177301555930453,-0.8339828151871,-0.123399633190871,0.65667562918848,-0.0302627511199131,0.035522788732288,1.3003418593164,-0.14395033667805,0.0256224938446291,-0.0151635652930758,-0.000662109947892352,-0.00729418370350834,2.96622023889463,-0.0120571336754254,0.0417853035241877,-0.0710937556598236,0.00179066776209755,0.267538376455675,-0.00192772447453056,-0.27910780431176,-0.00082278909107839,3.45262881009898,0.243747396680987,-0.00377788551774662,-0.148317964792135,0.0560504543373625,-0.800908129901517,0.0147897832715864,0.894412229016477,0.354188231144866,-0.00607543231696037,-5.1320864556916,0.908444633669768,0.953123619301173,4996301.75994729
"15",-0.0695865499175767,-0.000709588325252871,-0.000148662633222407,1.47410198678357,-0.0160408127752098,0.00876917926026669,-0.00135499342020693,1.18129694986232,-0.0122857336766863,0.00195151940687288,-0.00135605890643288,0.0255593841864968,0.00401988361320368,0.000222216596345875,-0.120224310634875,0.0289999077869707,0.00426314705974622,0.348222315476513,1.38917197313007,-0.00440486237647891,0.0220522718356009,0.00308190850887271,-0.0136504477364999,-0.000347638174566977,0.0270903884133151,0.0116463250167573,-0.000471590066884619,1.60844440345635,-0.10299966721282,-0.00685097663462349,0.0181818873676041,-0.0135555671050642,-0.840151182734185,-0.124078533275093,0.562266007611028,-0.0205416534257562,0.0340405210814221,1.26944245677782,-0.13987488333068,0.024950331434174,-0.0413173680076841,0.0206337929512648,-0.00763813386144254,3.01165211872196,-0.0132266852463723,0.0403321944215721,-0.0705343679092497,-0.000988684550753778,0.260474574237531,-0.000927521181404777,-0.27443524201968,-0.00141415254015219,3.45052562303958,0.230013234270447,-0.0119155648798054,-0.154923169402479,0.0575966603441371,-0.860030349622296,0.0211716376820267,0.93086400760368,0.370398345319659,-0.00465032502077618,-4.87093963850628,0.895034906592268,0.946062844948615,4996297.71661871
"16",-0.0719038136779601,0.000504776122004896,-0.000153582652378727,1.47422807703782,-0.0191196325946254,0.00643300830421863,-0.000700756721211192,1.18161856803683,-0.0122786640608899,0.0018819029398172,-0.00205735948380623,0.025469673485588,-0.00168577049775072,0.00213419126804986,-0.12048385991281,0.0284394375515997,0.00427874627493442,0.366244267399121,1.39524548160416,-0.0044039501947704,0.0215202673758485,0.00313048861183806,-0.014605618558971,-0.00085256322190552,0.0235933761649182,0.0115271300718499,-0.00122636521061883,1.60954148243441,-0.102155279100245,-0.00678584823622507,0.019411847611739,-0.0120028137716176,-0.824831826903193,-0.124374962679294,0.615639745860546,-0.0241297872176588,0.0348150923422279,1.26522493064977,-0.141417799387724,0.0268022379163637,-0.0322661711691339,0.00530630780046846,-0.00727119839014301,3.01693033416525,-0.0111870867306439,0.0401321219407077,-0.0686444823924475,-0.00178092461815066,0.283399978261073,-0.000661163306442655,-0.275723946026936,-0.000897742118602703,3.44950415699061,0.236142599128107,-0.000205061436830312,-0.14146583658907,0.056121414538798,-0.82113130216151,0.0163302975516902,0.916065066814738,0.36010128489847,-0.00373833533184044,-5.07420541244189,0.902146161793531,0.949813751107832,4996309.81880286
"17",-0.0675918429854497,-0.00305904876428003,-0.000347553634026141,1.48547853439765,-0.0135134810630715,0.0074448482644765,-0.00210985326769793,1.16331657020021,-0.0127770143593869,0.00176518074901034,0.000183708118378295,0.0265095183795123,-0.000268722226300063,0.00103403531621163,-0.118067587770735,0.028833159623771,0.00437528141451524,0.363677806391491,1.37870137881234,-0.0038727858696521,0.0224775027165637,0.000804412443842712,-0.0141156162412379,-0.00106252454247262,0.0225754888804224,0.0121172621793127,-0.00108584452178422,1.59832875416782,-0.104238506570736,-0.00500008338477306,0.0175787767436514,-0.011110046429042,-0.834397182115819,-0.124599752430191,0.611200450122573,-0.0270332736414737,0.0363261360805877,1.28133467845047,-0.151415038705451,0.0413679048874708,-0.0270829727009692,0.0114761572153788,-0.00862172039023141,3.02204425477768,-0.00964588853267432,0.0366370004000059,-0.0711482575349235,0.000323802573726452,0.254615930029561,-0.000661905223124438,-0.274606381057624,-0.00136767812375553,3.44952533084531,0.242771149599835,-0.0154142707978375,-0.153637660536038,0.0593006922757667,-0.83028076317338,0.0220325115953604,0.957196228587475,0.340406694661739,-0.00468352329244521,-5.02549737730254,0.900490787143965,0.948941930332918,4996312.0802238
"18",-0.0710364445544865,-0.0038144311583718,-0.000576823604095051,1.49314910361032,-0.0127380223271185,0.00705187524769235,-0.00150490582281271,1.16867906566487,-0.0140730791444159,0.00245804603837542,-0.00124826328006946,0.0230920846163065,-0.00111425901558089,0.000833675816986876,-0.106324049688346,0.0306043315926184,0.00371031131960221,0.359843364941068,1.35682178523201,-0.00483026623176381,0.0227332140945083,0.00247261813866194,-0.0154216110623671,-0.000943132307615344,0.0246711770713352,0.0111290113857966,-0.000396780342223336,1.63264721840907,-0.101715305003662,-0.00959584509377006,0.019812605168884,-0.0143876037704824,-0.820233945931042,-0.125504816102505,0.616107818984276,-0.0263405505590121,0.0356782963306245,1.28973292633124,-0.139170794459076,0.0313019637203715,-0.0151928192618736,0.0129677983662979,-0.00953485491170001,2.85617951252873,-0.0159819368359325,0.0420897012052271,-0.068650423305526,0.00132526532616212,0.266900252762704,0.000430204108076746,-0.273108214123789,-0.000665748696476092,3.45368766264037,0.245467114839576,-0.0153613690759278,-0.159587719431684,0.0649521798454819,-0.81741040930214,0.015769907312659,0.999939407112784,0.352869283836694,-0.00556233544480692,-4.9705108710171,0.903056372659635,0.950292782598939,4996302.41416013
"19",-0.0715488225242057,0.00193234920233798,0.000120770415987923,1.48966925684318,-0.0150302004818436,0.00629049807471675,-0.00103294932133797,1.19207453074175,-0.0132807122607095,0.00106084900239419,-0.00296683829191913,0.0260309258397309,-0.00352664300260094,0.000710576190257811,-0.133213377888471,0.0294082037414332,0.00406202899228958,0.357184518054952,1.38312423424247,-0.0039838249365354,0.0213748574721767,0.00291550483709516,-0.0143400843970403,-0.000790750847135954,0.0273205760440178,0.0108840497720016,-0.00110823901942812,1.6010930057763,-0.104505178241085,-0.00671904071109014,0.0188430558984586,-0.0117443954617958,-0.834403898621292,-0.124784944883238,0.633788583868345,-0.0268718455532068,0.0374087827334966,1.26780115729459,-0.150342632759042,0.0280178657486727,-0.0209866945286048,0.0164891020863215,-0.00699309532227511,3.13458283327373,-0.0079859266791349,0.0415362637767859,-0.0721653044732611,0.00182854234901631,0.288197010649817,-0.00147770831973919,-0.268547527432752,-0.000805897660826442,3.44021199661327,0.233667284232429,-0.00485906104541552,-0.134192915561604,0.0623349868765015,-0.8313349891969,0.0188832869433962,0.955857293924026,0.353030717398691,-0.000824659147784155,-4.96353216650789,0.904312094960377,0.950953255928164,4996305.89430683
"20",-0.0703341326364122,0.00141349868954549,-0.000273384552100252,1.48555740617555,-0.0152415862464915,0.00909495860875889,-0.00230739605227458,1.15771322017654,-0.0145554904962439,0.00382287520779766,-0.000950596582327463,0.0237803943280476,0.00172461875446652,0.000239082703948852,-0.128277066835306,0.0282723675825621,0.00431519080887059,0.361176450108827,1.40532739141913,-0.00395782860035935,0.0215240659397723,0.0012552289819669,-0.0156693475481732,-0.00124492805424499,0.022295033995579,0.0117187539615123,-0.000877058162660224,1.62788311104972,-0.102063142052393,-0.00682705400311059,0.0229021311777043,-0.0135914476461428,-0.847632905459445,-0.13066768319319,0.591120678136279,-0.028970469760527,0.0352473696969466,1.2803897394676,-0.137901666588268,0.0280982159978672,-0.0315730499123941,0.00731199635222467,-0.0083165869806369,3.16537208208763,-0.0165841691558701,0.0401097942883007,-0.0670586328193648,0.00192587172586574,0.269096338095208,0.000523901287401838,-0.258539561160398,-0.00121196478543513,3.45310889978745,0.252173959726312,-0.010874776039587,-0.163053020115568,0.0634793592741408,-0.820389544825319,0.0192649496240846,0.965893882889707,0.333014074903023,-0.00749726979734775,-4.99517695234064,0.906070885957376,0.951877558280148,4996305.07449386
"21",-0.0672039740765224,-0.00295191375383203,-0.000777793155335804,1.47651917433199,-0.0118058937939417,0.00434370732534926,-0.000954470848175662,1.16557891346508,-0.0118325990173596,0.00292449457463328,-0.000676433128173284,0.0247170582774952,-0.00252971506222051,0.000919398751569027,-0.111455864392697,0.0287694628654587,0.00406042313022779,0.358564062719224,1.32639701175681,-0.00578617050419647,0.0220524590135971,0.00146737721150527,-0.0142234477570203,-0.00130981853678084,0.0293637767710215,0.0104369964691836,-0.000885035974626711,1.61876520238177,-0.102122427422783,-0.00865532771822814,0.0218311509440585,-0.0119837309942812,-0.834835941137565,-0.130606522725766,0.628599412390731,-0.0213580751468794,0.0350180319198632,1.29730277116386,-0.139446843993616,0.0254939181852143,-0.0148417502493674,0.0143124800040486,-0.00937276114369969,2.91928116868822,-0.0170307777503365,0.0443572907172815,-0.0663266905629549,0.00208027062524039,0.269008355202084,0.000207089757235228,-0.257138064096063,-0.000953811190863011,3.45477931298854,0.236341800918952,-0.0084546902762354,-0.149554851868876,0.0615462214809915,-0.840580353578293,0.0256649254889232,0.969480007681305,0.365882623406924,-0.00724177899886169,-4.96209322255504,0.900584902608557,0.948991518723195,4996296.80994708
"22",-0.0693580584525975,0.000238078734893153,3.78980430939808e-05,1.47120921673872,-0.0104537859727663,0.008867724528838,-0.0018011701222642,1.16771450955515,-0.01403945917103,0.00338620216799768,-0.000168469498448304,0.0257821587337461,0.000901015698687741,0.000508161786536411,-0.122745625818617,0.0278446410388314,0.00425005832466501,0.368148364058698,1.40416273624307,-0.00294030395257616,0.0221052159532169,0.000229317575506824,-0.0139795856799352,-9.08474680017769e-05,0.027883266014277,0.0105399091059472,-0.000818208380926918,1.60675492981323,-0.100605021798571,-0.00616859667595214,0.0251834820060105,-0.0128244252900706,-0.844337991854364,-0.12838259841876,0.591994376027182,-0.0345561132843381,0.0345919479722241,1.27421095246687,-0.138772479240928,0.018022286017999,-0.0155172310718508,0.00280967010836105,-0.010575975698857,3.07023469853628,-0.0152261902123159,0.0418226228969103,-0.0683963547856179,0.00141144207454354,0.281430001524654,0.000924056772637174,-0.256858996541839,-0.00175971314937553,3.45446029125434,0.258960696751122,-0.00913351751778698,-0.153455482914887,0.0630654984932553,-0.82749713932098,0.0267102310839888,0.916726119853179,0.347379396890417,-0.00707126303769947,-5.06439604619485,0.899263293218115,0.948294939993942,4996293.5248934
