"","racesex","raceUGPA","racefirst_pf","race0","sexUGPA","sex0","LSATrace","LSATsex","LSATUGPA","LSATfirst_pf","UGPA0","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"11",0.0690103169824545,0.0225027423346094,0.178900614877034,1.23550125215099,-0.13638730893859,-0.930832388476957,0.0162447187098969,0.0207144622257613,0.0162577763067199,0.103553693750762,2.43001927899108,0.149189944078834,-2.57686351412131,0.153311475230666,0.391550092875313,102616.835859472
"12",0.0624859737666772,0.0264985024762386,0.153858388761741,1.26431472781257,-0.132195504225523,-0.922500732710634,0.0154869698272079,0.0211242995806008,0.0138787535721277,0.107127360907154,2.4991641869945,0.145733226258476,-2.61010491319742,0.150314182937376,0.387703730878846,102619.721905529
"13",0.0763516251989114,0.0257742670658878,0.16432860799845,1.25454832458304,-0.142219361646275,-0.887108201743131,0.0156563326642295,0.0182276274790782,0.0137918917373968,0.105625955452479,2.51621183781835,0.140166278483757,-2.6129740285496,0.156017235502311,0.394990171399632,102619.44998719
"14",0.0763033153201839,0.0243938455634694,0.164879154938556,1.25491111343076,-0.136435947612244,-0.888298025759694,0.0157242066685465,0.0181354825580321,0.0137428187137182,0.106601274605747,2.52546639506269,0.138118950278959,-2.61291085236814,0.151501849571042,0.38923238504914,102620.67073332
"15",0.057505266526607,0.0240960394700197,0.163277097411363,1.23867577149034,-0.135090232278363,-0.916715184413581,0.0161363999752242,0.0222498282263525,0.0157097648310197,0.10822598992017,2.456548557134,0.131658154670763,-2.71264611666151,0.154509370728105,0.393076800037989,102631.348625997
"16",0.0666273442508311,0.0247201716132694,0.151407808119649,1.25665276894471,-0.142181594270159,-0.909015038108515,0.0156813314593482,0.0203358389094516,0.014136068196615,0.111322430052514,2.50013473624823,0.148684787034639,-2.73355936597642,0.151750006695156,0.389551032209075,102631.813804508
"17",0.0830532132621851,0.0261638297150043,0.165091125210278,1.2293746974962,-0.135636736982368,-0.859672059759698,0.0162549176177526,0.0159925644314123,0.0138832328209188,0.110116424824256,2.50110088412325,0.144691368336486,-2.7453664154377,0.153671323484667,0.392009341068127,102628.634342639
"18",0.057229551294883,0.0246425470000398,0.171984992050949,1.27698517234296,-0.123959052392598,-0.898272456025815,0.0150405250171525,0.0213968337272774,0.0138530812174245,0.109162443823368,2.51586679271248,0.133587095818976,-2.77455153934265,0.152316619539515,0.390277618548021,102628.994630552
"19",0.0572098402876414,0.0245270468508617,0.171585424227762,1.27536598835039,-0.132111777049501,-0.897211521238947,0.0150652680314865,0.0215698934621123,0.0144063424489581,0.108748557066029,2.48173115751167,0.149220395743314,-2.77472433767826,0.155157749432418,0.393900684732101,102630.949165354
"20",0.0759222228353634,0.0221365839157314,0.162776854461646,1.25114091923428,-0.139811339151709,-0.978041508070933,0.0156812165587702,0.0204597719386424,0.0148823062939407,0.110946897516069,2.48678345202501,0.148073637937237,-2.781459968114,0.153446107022418,0.391721976690634,102635.267134672
"21",0.0703800228069683,0.0256232773619301,0.160010346450194,1.26515941196738,-0.140726800824673,-0.971601695455376,0.0154015965642263,0.02106251849736,0.0145894144335623,0.111786573644471,2.47582037986472,0.14561754335947,-2.76890218348789,0.154641330363731,0.393244618988908,102634.719926253
"22",0.0710805880931417,0.0257534519750977,0.159041403721234,1.25930552492976,-0.135901182211361,-0.966768918260453,0.0155394567440349,0.0212015197359894,0.0147007554991457,0.110154417949938,2.48863459750528,0.126176289813148,-2.76827153470504,0.151758276287606,0.389561646325207,102634.769574687
"23",0.0744941751411998,0.0246771360231198,0.157467537093075,1.26032196670152,-0.137313197242646,-0.961932623283345,0.0155942302908313,0.0204925743246503,0.0155347143361269,0.112742729255967,2.47415471707413,0.120807799549948,-2.76197290252202,0.152963151853903,0.391105039412563,102633.108576555
"24",0.0714435146279586,0.0231518896367175,0.159142372272353,1.26650985147214,-0.138759855575171,-0.95681975618814,0.0154546885456462,0.0208860948966439,0.0150724652778678,0.113144201388569,2.46497978985337,0.15238223253218,-2.78544847866403,0.153770023638062,0.392135210913356,102632.641203375
"25",0.0706389988686134,0.0258930337557877,0.175856209310646,1.21894136622952,-0.135717941235782,-1.01786966931511,0.0165574789973379,0.0223477800422302,0.0150145106147867,0.110698497356216,2.47718744804067,0.123048107118213,-2.87921029030585,0.152005444326872,0.389878755931728,102638.877486881
"26",0.0624651602365014,0.0245332726204297,0.14856129868537,1.22852939929456,-0.133647745261969,-0.987740582297275,0.0163008431147042,0.0231765299960406,0.0149944340248368,0.118183124391068,2.46266685363413,0.147374501634167,-2.92420194418531,0.151969190354919,0.389832259253796,102643.549666302
"27",0.0587537649969614,0.0244898508771288,0.162530023349678,1.25388040247489,-0.143305536544619,-1.00967969121623,0.015615312287325,0.0239791801487663,0.0151428629292463,0.117881110964467,2.46650194778965,0.147237933921375,-2.99281044491527,0.150115762641225,0.387447754724718,102644.868987384
"28",0.0806241377154305,0.0246700613144773,0.169769300743663,1.24878597988062,-0.128376903817367,-1.07824582053868,0.0157654134391352,0.0221022490045826,0.0156382908301075,0.117819042435215,2.45898175346798,0.123313532767247,-3.03475788343439,0.155253947832917,0.394022775779418,102647.269652175
"29",0.0812162171342631,0.0253808360038783,0.17498349821369,1.25835855496494,-0.140391136976644,-1.08715430350684,0.015532244282133,0.022198536181714,0.0148808335566714,0.116061363870667,2.48080531916607,0.133118253698988,-3.02562791320156,0.151198068097647,0.388841957738163,102648.271598884
"30",0.0529026270522867,0.0243714088751484,0.144852269002259,1.25022284771403,-0.139456882338082,-1.07532558690461,0.0157725690443396,0.0272741118919963,0.0154167097841207,0.122206509231815,2.45945455131031,0.142549175560205,-3.05963783733846,0.151271955984145,0.388936956310589,102649.067279975
"31",0.0827858680809046,0.0246857207353849,0.158695638677151,1.21868623008712,-0.134463664663367,-1.08826760939432,0.0166053754893323,0.0227159430674433,0.0151758998488418,0.120521300822719,2.46672385640169,0.143511535785234,-3.07711086521668,0.153741099061691,0.392098328307697,102649.781760169
"32",0.0612208176193574,0.0229055569069919,0.161906282412277,1.23718272431765,-0.134266363005398,-1.04164397226596,0.0163243129616159,0.0244011048525938,0.0156950345990433,0.120517331315069,2.46250515070243,0.141033691635402,-3.09839312307317,0.152491050463771,0.390501024920257,102648.174759422
"33",0.0651118082698887,0.0257176559406161,0.160382637615592,1.23533225521523,-0.13912527926841,-1.03804458164742,0.0160186030762701,0.0242152335018795,0.0150738524730867,0.121204083007755,2.47181792419014,0.126691828828022,-3.09801671222346,0.153192149289367,0.391397686872785,102649.738032657
"34",0.0656168968323123,0.0250988308073939,0.142405152992111,1.2367873041163,-0.135673886451816,-1.01144981305404,0.0163507710658689,0.0233539768903932,0.014772374970618,0.123244566891683,2.47389469605805,0.143765225904018,-3.09697408872829,0.15346947375919,0.391751801220097,102650.554251713
"35",0.0729791721214073,0.0250911094666355,0.154945564092522,1.26011660899629,-0.140989545559,-1.02523581689687,0.0156985521257738,0.0224608027168,0.015206609170338,0.12197176495029,2.47996175371121,0.124262300916512,-3.11401772412883,0.152244252544012,0.390184895330422,102653.063541927
"36",0.0738413445863787,0.0241767207969969,0.153055632449016,1.26265041229067,-0.14327840489574,-1.0292495366502,0.0155616322197689,0.0218255240598799,0.0154362154445956,0.121672686877717,2.47718768176828,0.128060658725576,-3.11548421575564,0.153593943098851,0.391910631520569,102652.680542367
"37",0.0699542587808426,0.0260893967205116,0.159542708917236,1.25131861795122,-0.141967163501159,-1.0020269468967,0.015700610600815,0.0228978175263007,0.0153234500610508,0.121173093119473,2.47199541558983,0.126132800257115,-3.11331874330617,0.153101437832559,0.391281788271009,102651.802010773
"38",0.0712357671216586,0.023455798351303,0.148388877851148,1.26619330047805,-0.130638705512032,-1.03591482932625,0.0153703960134492,0.0224026224702707,0.014622334972177,0.122894181879477,2.50623337405645,0.128578375258541,-3.13470319399688,0.153741640548109,0.392099018805339,102651.387892735
"39",0.0699079665255675,0.0235892030531507,0.14471315634347,1.25332310205355,-0.143652203367574,-1.07380635197819,0.015701799295132,0.023525644740967,0.0157614777722508,0.12439826439273,2.47331778686888,0.12478211495161,-3.16228707947954,0.15282961950091,0.390934290515567,102652.449754863
"40",0.0685580033167889,0.0233237822662581,0.148484460341749,1.24249413003547,-0.134076503696075,-1.03988948731415,0.0160302966336183,0.0228162444721285,0.0159908985903775,0.124465498010656,2.45898694758979,0.121478963689813,-3.18754710137657,0.153796952100744,0.392169545095924,102655.060254446
"41",0.0696568790410957,0.0232292148572647,0.144409921296522,1.24526538764303,-0.13354459475201,-1.03696063934078,0.0159000048495937,0.0232032937635348,0.0158212644818162,0.126296293110742,2.44574178062614,0.146407424455152,-3.18726834351833,0.154219152856665,0.392707464732548,102656.076699971
"42",0.0707637673976316,0.0224936423155326,0.178763400330299,1.24913306425204,-0.135744138062131,-1.06540035092949,0.0158145768535602,0.0242486648200279,0.01595144366692,0.119950008002337,2.45041341356103,0.141553150171348,-3.18113174523745,0.154098100257164,0.392553308809344,102655.033419353
"43",0.0728687226163151,0.0230511626965314,0.182569532088291,1.24912389455238,-0.143402013018141,-1.06242404346337,0.0158201993351404,0.0230547636029536,0.0160081959413497,0.119382325656193,2.45601743535151,0.131508403878655,-3.18412843570335,0.15320562156434,0.391414896962725,102654.883134122
"44",0.0588981586163577,0.0245347271988772,0.166103689089112,1.22921345332098,-0.131019661500092,-1.02962589073465,0.0162975473106039,0.0254345583373129,0.0145022043634617,0.122525550300322,2.49898964539914,0.127186138516622,-3.18666073919413,0.153277753754354,0.391507028997379,102654.73680291
"45",0.0839629127209091,0.0238937950436914,0.171393430695393,1.23168114367627,-0.131292580791072,-1.06388872183382,0.0162354318101124,0.0221523348862481,0.0149363266774555,0.121964407268373,2.48314065217847,0.134429121033132,-3.21248402531583,0.152029276457724,0.389909318249416,102655.754675923
"46",0.0695770229579625,0.0254035611348517,0.161523170121012,1.22737860200301,-0.144263540498392,-1.09439954922045,0.0163406426527328,0.0239178181219229,0.0153962060412631,0.123399207919983,2.46588661697434,0.126229509824028,-3.18227152275823,0.154973258709971,0.39366643076337,102652.055253757
"47",0.0775621222520976,0.0285919069843428,0.166467894268275,1.27073943875936,-0.143153936230326,-1.0282647224305,0.0151889423966528,0.0223752753919475,0.0142207008801919,0.123610613035554,2.47343468910331,0.146503248653665,-3.23996718830121,0.155001609561181,0.393702437840028,102651.919260425
"48",0.0736237078569311,0.0204682902016474,0.157185940100273,1.26475683771154,-0.130624990373782,-1.05254512901834,0.0153478692189708,0.0221847329533636,0.0159460616819392,0.126744485078385,2.46663364815725,0.130411745409536,-3.26086336744391,0.153610004480966,0.391931122113269,102653.988998974
"49",0.0634663034737895,0.0228050961672655,0.157583990710092,1.26954980435236,-0.141114357187514,-1.10853452327424,0.0153707176540679,0.0254620042558195,0.0147334788463329,0.125289226479957,2.48687218444242,0.147372842762406,-3.21052950959164,0.153532124949667,0.391831755922955,102653.415595995
"50",0.0798143642171837,0.0232741777614461,0.165995969100982,1.21546383544776,-0.136227274168317,-1.16868872987164,0.0167879975688065,0.0242698735073238,0.0148467314533383,0.124486841477876,2.49749264671211,0.127981463337485,-3.26193607883855,0.152544762994558,0.390569792731796,102655.972658107
"51",0.0717030402028955,0.0235780971071244,0.148354811292024,1.28069660159175,-0.136564831812136,-1.14664586744984,0.0150112396324355,0.0257702856725065,0.0149941648268743,0.127178005536623,2.49382354030847,0.126230135112094,-3.25083567968067,0.153607324753623,0.391927703478107,102658.069801256
"52",0.0669010661501721,0.0232789466903115,0.143710423184113,1.27315103257758,-0.132918616434455,-1.17418271628776,0.0152079438628786,0.0272372732291582,0.0153519875161052,0.12877234471458,2.47529167653052,0.130889321458055,-3.28070070571914,0.154109072522213,0.392567284070148,102658.963289165
"53",0.0773161161800449,0.0260909995784554,0.165965460908878,1.21377780770788,-0.13297290399195,-1.17027076241491,0.0167753712071661,0.0256144443087816,0.0158433076921586,0.127575512016895,2.44624123227915,0.123876402533219,-3.37162180277078,0.155442034056599,0.394261377840386,102659.806072428
"54",0.0633492393140617,0.0246573885929214,0.169886069270226,1.23813934977725,-0.132224472101466,-1.14626105017887,0.0161399419575939,0.0275924870087858,0.014169400521541,0.12646363627255,2.4929475467457,0.153345959649147,-3.35948569656705,0.151727403131097,0.389522018801373,102659.185099209
"55",0.0586757572139916,0.0250179594938884,0.163207844382511,1.20223271020035,-0.135219884893082,-1.18218914219069,0.0170890869845947,0.0283345958453844,0.0160996855855359,0.128158449552833,2.44209393187012,0.122229016731762,-3.36511078937464,0.15445345580127,0.393005668917472,102655.780842185
"56",0.0766424590010763,0.0228952564339803,0.158498070086049,1.28092832586267,-0.139522325676847,-1.16244710214295,0.0150161075243781,0.024787891937842,0.0149076150299879,0.129533177806185,2.47224004117418,0.155836088301091,-3.40066271283476,0.153339838904794,0.391586310926204,102659.995391945
"57",0.0709387377902636,0.0264445353592642,0.149357964701249,1.2865653940069,-0.140572397201868,-1.17341798421224,0.0148692444476077,0.0265798944781589,0.0144514001434884,0.131732455607603,2.47533414826059,0.145272636237725,-3.40448825785614,0.153253369321942,0.391475886003138,102660.246150346
"58",0.0693106240580988,0.0263727709788838,0.149204720280317,1.28861205596005,-0.142666312218544,-1.17517543523407,0.0148099841261696,0.0259603456556454,0.0156314442083535,0.131026275639089,2.45859016892394,0.123626225289158,-3.40635435459933,0.153379723426333,0.39163723447386,102657.279621392
"59",0.0606289552493008,0.0250789864858089,0.180870815226138,1.2800718790038,-0.136358181902391,-1.1837903579542,0.0149452854212949,0.0295806928917588,0.0151928512745837,0.127159235973789,2.48237321313572,0.127524722629127,-3.41958341933291,0.152408252098209,0.390394994970746,102652.738625888
"60",0.0647225641733467,0.0252327895758194,0.180255139388591,1.27888476923676,-0.13929068166423,-1.18749401213808,0.0149955658752872,0.0273275633251757,0.0150504947053614,0.127441756444262,2.47119634528028,0.128055355962953,-3.41961686984171,0.153377131457333,0.391633925314614,102654.840416097
"61",0.0615796304168474,0.0240014917688529,0.180748122932966,1.26098511775595,-0.144462896167116,-1.14738320344633,0.0156357608085055,0.0271820198743035,0.0155088966544887,0.125921900136333,2.46455537142205,0.135906028043158,-3.43008516215089,0.15169947955675,0.389486173768403,102660.174639268
"62",0.0613163433012043,0.0240437039085652,0.180536235735761,1.26034421897652,-0.142856433190096,-1.14665235257375,0.0156255479970139,0.0274584901614566,0.0155936592026557,0.126219085611272,2.47096995883832,0.128024558732134,-3.43053767195094,0.154618882125465,0.393216075619328,102661.473386176
"63",0.0655072838867856,0.0249262631369788,0.177039311522537,1.25959332403012,-0.139149990215296,-1.14449722679848,0.0156544009958125,0.0260743523001275,0.0152908150491049,0.128474008535199,2.45794734815135,0.144312013041897,-3.43007308263656,0.150705199697845,0.388207675990371,102660.363807786
"64",0.0683959582246452,0.0248567204612119,0.158897451381772,1.21884004457524,-0.128848234955529,-1.09072704339991,0.0167236941034757,0.0243564681627067,0.0152353393982211,0.132309949680973,2.46538594449014,0.131334770478597,-3.45525465384875,0.153441837926771,0.391716527512908,102663.78115515
"65",0.0739048733501715,0.0244195428980758,0.146784277373805,1.26130977406664,-0.142779243654992,-1.16233891564978,0.0155754219902812,0.0254071395902718,0.0151394685411653,0.131174706568496,2.47900329641401,0.134337294343036,-3.40733777506793,0.15315607406764,0.391351599035496,102663.198194514
"66",0.0668583221471735,0.0236451599248028,0.152902301807467,1.23131575208241,-0.132130588655485,-1.17398651800126,0.0164648190402595,0.0269444006247063,0.0148445732812219,0.131086882600012,2.48467404170812,0.134958764912758,-3.3905999816151,0.15361792742404,0.391941229553667,102660.408914431
"67",0.0763669496548829,0.0264430366068014,0.151382923494358,1.25445990076807,-0.133141175670634,-1.11600299218752,0.015872751415233,0.0244292354240538,0.0149426129723142,0.132646395636147,2.46117003772566,0.137431977358579,-3.41738475353219,0.153040966363809,0.391204507085244,102660.297514171
"68",0.0667081705360387,0.0236026165535335,0.158764650146906,1.25273576480113,-0.136938474271059,-1.09848538025485,0.0158267518082005,0.0255060623051228,0.0151469942995051,0.130987390371051,2.47659202770326,0.138829602008086,-3.4237756795659,0.153028007551279,0.391187944025988,102666.231082142
"69",0.0675434350795277,0.0278701329886741,0.143543592488688,1.26214159174981,-0.136524031355941,-1.12872157130529,0.0155356872349049,0.0261625168008383,0.0142514549525953,0.132588598878444,2.48045431034154,0.141074474408292,-3.4415865181637,0.154352067733597,0.392876657150303,102662.081765377
"70",0.0617025895430599,0.022386118901694,0.14877178625959,1.25808986195498,-0.137070833100531,-1.12877730013325,0.015581744910193,0.0272075146011631,0.0145259571011492,0.130372439883871,2.5095454014159,0.137082947323121,-3.41438501338116,0.153270316839738,0.391497531077448,102660.992586321
"71",0.0799426105920769,0.0222266996565121,0.147301166961514,1.25550695194635,-0.135607790300603,-1.11783900815882,0.0157387738022717,0.0237278331029909,0.0144231984441227,0.132284077961881,2.50873738558448,0.138973377185684,-3.41770268847992,0.15301169332226,0.391167091307871,102662.713668578
"72",0.0721414652904302,0.0241400792699315,0.163965044265721,1.28359750129752,-0.133378099613259,-1.14206883029315,0.0148208660128034,0.0256836639727389,0.0154872428967575,0.129521640410102,2.46314685286627,0.134871354715972,-3.42072412232171,0.153548209487508,0.39185228018669,102663.668484552
"73",0.0702651460388227,0.0243758878477163,0.158738735526177,1.22458622361983,-0.140445243971383,-1.03613574878573,0.0163737513864024,0.0227498554572415,0.0156590660965646,0.130801944247748,2.46170745399583,0.127285314663633,-3.4455312234052,0.155140552958249,0.393878855688204,102664.48965252
"74",0.0747293945161873,0.0245870111641053,0.156974054161369,1.27616866770894,-0.134711423355822,-1.08519133623334,0.0150953608805569,0.0236356080486712,0.0150293620362947,0.131196825239213,2.46586088922476,0.145807557202605,-3.45714387948433,0.151303685748109,0.388977744540879,102666.14055294
"75",0.0720737705947313,0.0244262229990167,0.154668548683348,1.27767016872146,-0.134237698317721,-1.06986480491304,0.0150549774495059,0.0237639141082769,0.0149566814170634,0.131837638591467,2.47819316681783,0.140416061479297,-3.45743845356173,0.15250362409314,0.390517123943547,102666.299270601
"76",0.0666875087244571,0.0241512166509289,0.152573337949837,1.26013491236793,-0.137281408467536,-1.09748107570506,0.0155212472104129,0.0256618944218172,0.0145966295806241,0.131659345919544,2.49079716409039,0.136168293089188,-3.47763733086295,0.15319650561367,0.391403251920153,102664.77826786
"77",0.0684206712085888,0.0237465503060558,0.158596816273142,1.24880271028886,-0.132303892683979,-1.10482194351516,0.015846321186088,0.0254499677521387,0.0151458391740324,0.1323728471746,2.48054859374557,0.130902484719096,-3.47143250205802,0.152932397875512,0.391065720660239,102667.796245143
"78",0.0688044644656402,0.0256655257354676,0.174966114724199,1.25618344665944,-0.130775463638693,-1.08147709742914,0.015705057207847,0.0247198325043367,0.0144845341753614,0.130618032947657,2.480684572036,0.145082566279786,-3.49939730954079,0.151606289295083,0.389366523079582,102665.549281131
"79",0.0687847160123777,0.0236258584981491,0.171514319835705,1.25218591107329,-0.137594993519695,-1.08293945513945,0.0157197046192333,0.0245619255272126,0.0147159716658208,0.130558916561715,2.48846896938677,0.139534144245741,-3.49660685845358,0.152269577232491,0.390217346145056,102668.312959413
"80",0.0693306689527703,0.0236417670908565,0.168818725252749,1.25827326816856,-0.13307302256538,-1.08672298847158,0.0156378093725086,0.0246213812068126,0.0140892187149194,0.130989297276238,2.50158888004205,0.151454370919009,-3.50053647340175,0.153387114612764,0.391646670626426,102666.398802916
"81",0.0747498653766037,0.0243747570928588,0.162103022203798,1.2454930185053,-0.127776170752125,-1.03416484798657,0.0159079897702913,0.022488173777189,0.0158051255066455,0.132637054448629,2.43543374395816,0.141488141980887,-3.5269772250891,0.152460348360578,0.390461711772843,102667.054714055
"82",0.0647253686532391,0.0244662697202275,0.149235656806534,1.2543134844927,-0.126477471249392,-1.09765100667859,0.015753359833525,0.0260959148455152,0.0142864954530605,0.134589929479015,2.50187247089355,0.133465488778924,-3.54306307440346,0.152881705212759,0.391000901805557,102665.290485712
"83",0.0826370562922758,0.0252893620072054,0.16119422647562,1.23722386655891,-0.146045374427411,-1.16549738380545,0.0160514374068753,0.024822272596877,0.0137368261351967,0.134279984585186,2.52962677414586,0.129900645082949,-3.59195831876452,0.154773794760651,0.393413007869149,102661.057930056
"84",0.0851951888872051,0.0249247566422782,0.150126211983459,1.2465948273117,-0.140396523863678,-1.15477232894138,0.0159088419073689,0.0238053595656706,0.0161300802209262,0.135640519941314,2.44458661864597,0.1260288586634,-3.57408258049394,0.153921310687985,0.392328065129152,102666.124059324
"85",0.0739675768941234,0.0240187917481426,0.150174068624701,1.26021695899788,-0.141973545198788,-1.13692938697133,0.0154571239949821,0.0253653992678088,0.0152222312946704,0.136245190622309,2.47559410922588,0.136772031275089,-3.58226549345183,0.152137451279502,0.390048011505638,102668.630992278
"86",0.0664731818996188,0.0249436581394049,0.154715251071316,1.25805274498261,-0.136111021855638,-1.07498559689887,0.015743888050827,0.0243561270338539,0.015113699828862,0.134676259505758,2.47163026288414,0.135016979334714,-3.56216300585508,0.152397182930362,0.39038081783095,102668.651001587
"87",0.0686333671412197,0.0238746160685103,0.164723472596827,1.26123750605507,-0.133811844653698,-1.00137359110981,0.0156439234570789,0.0225649631878718,0.0148793640036799,0.133002607029036,2.48020777342168,0.141581722550257,-3.57290998166352,0.152525089250968,0.390544605968343,102669.462397137
"88",0.0677136899075982,0.0255802094645011,0.182511274709524,1.24670879334051,-0.13563782836965,-1.00584614348099,0.015994919409449,0.0222741605625264,0.0150067506446549,0.133068242184497,2.46132929264113,0.139517840688978,-3.67492397015907,0.152653214436676,0.390708605531892,102668.163638508
"89",0.0684844170100797,0.0258316715196727,0.15860569385259,1.2176113635706,-0.130311649195098,-1.0429209731322,0.0167507801422365,0.023216972943413,0.0152074366235804,0.138066594101602,2.4700642081707,0.126263355011893,-3.6657693801818,0.153313850706802,0.391553126289144,102668.804959865
"90",0.0691734163849059,0.0241028789654933,0.161120705042248,1.28751655378587,-0.143563380304836,-1.02867510209826,0.0147641978165109,0.0228480319813018,0.0154739204413234,0.139872703947462,2.47343492728273,0.129483765772051,-3.74259336837436,0.153195913078499,0.391402494982465,102670.375968856
"91",0.0482509941289869,0.0230110340944801,0.157542525111457,1.2641339467873,-0.128799672879456,-1.04815267919244,0.0154888365702973,0.0267802780425493,0.0151146799791846,0.139097711360861,2.46618790265066,0.148556807869783,-3.74636233787033,0.153782871868804,0.392151592969867,102667.293792426
"92",0.0708271845221224,0.0250895156336554,0.162875399302835,1.25682730828162,-0.134333240824294,-1.01360614559608,0.0155811953364155,0.0220991184831713,0.0151197436837074,0.139470708267502,2.47915979684757,0.123767098440855,-3.75455815772286,0.154272694127755,0.392775628225269,102673.313229094
"93",0.0705753634816767,0.0232888103112726,0.156418602902432,1.22759662727185,-0.139952688478601,-1.0253788946002,0.0164458859904331,0.0223814150539627,0.0153496381362517,0.141705295218016,2.47793850778236,0.130757707994615,-3.81134957453209,0.154108845307718,0.392566994674435,102673.296525795
"94",0.0708045759303808,0.0258912723385066,0.162002273410976,1.257465099534,-0.139699603714816,-1.04502410283586,0.0155792325781835,0.0228676113822002,0.0149302986940173,0.139682957238784,2.46669740929874,0.136145965239919,-3.75933553784746,0.154499455419059,0.393064187403354,102670.818106815
"95",0.0718651471630388,0.02292444554569,0.156729052742002,1.21944653117134,-0.139572510343769,-1.08986196920728,0.0165961501755509,0.024001619597476,0.0153863454716221,0.142431926629212,2.47082445514559,0.140047112826638,-3.84012843885308,0.152952102254108,0.391090913029321,102673.13752873
"96",0.0751888426821483,0.0255483404436019,0.172537393109647,1.25919962739922,-0.133464976213886,-0.984916366289743,0.0155463723706949,0.0213883846107907,0.0152642638586622,0.140072015677529,2.4739733002385,0.118140467389165,-3.83239686272359,0.153404144267577,0.391668411117845,102671.870746942
"97",0.0692632382954199,0.0241329165021002,0.166777274508918,1.24444789734891,-0.137160924394078,-0.984539715357769,0.0158391804167512,0.0224980622233963,0.0152064087432751,0.141236950606314,2.46256346437564,0.149284826042245,-3.84127843650074,0.153786612865694,0.39215636277599,102671.377786558
"98",0.0622519030173685,0.0248954459379796,0.168170942019074,1.24557866538641,-0.141038683415267,-0.990203188644783,0.0161033655037678,0.022654139620075,0.0157257734316,0.141698850693715,2.44716549212053,0.138262499317519,-3.84250910061124,0.15406861538061,0.392515751761136,102669.397854836
"99",0.0740411960136357,0.0245816849729451,0.171578478432196,1.25721185367453,-0.138491536218915,-0.998662635226392,0.0155059512084852,0.0212821699833199,0.0147397842227515,0.14139489159974,2.49126183368438,0.140406999080019,-3.84498600783074,0.150429366036103,0.387852247687316,102666.796596927
"100",0.0711555713746259,0.0246671422171227,0.167508932460844,1.24115566498329,-0.141179128457583,-0.987336012118634,0.0159531256513637,0.0214374461933849,0.0149390461055096,0.140218677175363,2.47419035084611,0.137669406923376,-3.80288058276677,0.151078621160313,0.388688334222051,102670.852419786
