aggressive,age,race,education,incom,car_type,redcar,y
0.8433446,1,1,0,0.6962301319965656,1,1,0
0.49009347,5,1,4,-1.1643203755716949,2,1,1
0.7036172,4,1,8,0.0495914790218774,3,1,0
0.7203341,7,1,8,0.3559906328740821,8,1,0
0.44931635,6,1,9,0.049401613283819,3,1,1
-1.2271737,7,1,8,-0.2666358624347015,5,1,1
-0.5823248,7,1,8,-1.1550942248061908,9,1,0
-0.03921923,6,1,7,-1.7544199587386973,3,0,1
1.4861237,7,0,10,0.0053756322400751,4,0,1
1.4313467,5,0,0,-0.6134137725137144,3,1,1
-0.16007869,7,0,13,0.3035147278419046,8,1,0
0.20685056,6,0,9,0.5899024716681152,3,1,1
1.33764,5,1,9,-0.8211719741361996,1,0,1
1.6773075,4,1,4,1.8645920976317023,4,0,0
1.583877,3,0,5,2.8603054041657985,3,1,0
0.30061606,4,1,2,2.066399698538272,4,0,0
-1.5629992,5,1,3,0.0741313115422595,6,1,0
0.77285886,5,1,3,0.0816400448048809,1,1,1
0.9956296,4,1,4,-1.863607297163492,3,1,1
-0.011802605,4,0,3,-0.2022180934497133,2,0,1
0.09693567,6,1,7,-0.1551578562110315,7,1,0
2.8237414,5,0,5,-0.0633417270472082,0,1,1
-0.6028398,5,1,1,0.5049026398625189,6,0,0
0.66644627,4,1,5,3.3028173497606943,4,1,1
0.7852353,5,1,2,-0.6136921343266102,4,1,1
0.40475467,5,0,4,0.2501017190337214,4,0,0
-0.8225455,7,1,10,-0.4071040383551428,6,1,0
0.23453763,9,1,11,-1.5785689972256176,13,1,0
0.47441092,4,1,5,0.0198078550486249,3,1,1
0.12908818,6,0,10,0.6867760638049066,5,0,0
1.1116807,6,0,5,0.9356320430746842,4,1,1
2.2253926,5,1,4,1.093428170474971,2,0,1
-1.4123033,5,0,7,0.824346127951054,7,1,0
1.5916985,5,1,4,-0.0641011065224433,8,1,0
0.14298925,5,1,4,-0.5833869700723243,2,1,1
0.21190926,5,1,3,-0.3412187528600333,1,0,1
0.052931543,4,1,1,0.6897066913810737,5,1,0
-0.44210985,7,1,12,1.3201502380475585,16,0,0
-1.2341462,5,0,4,0.6089986907554605,4,0,0
0.19952737,6,0,7,1.0256205826847844,3,0,1
-0.4429098,6,1,3,-0.4506589589548743,8,0,0
-0.13316093,6,1,6,-0.6865228885929947,2,0,1
-0.25042778,5,1,5,-0.4754062320213326,1,0,1
0.118523106,3,1,0,0.9089514042090048,6,0,0
0.9430365,7,1,7,-2.6855879553789683,2,0,1
0.75220096,6,1,2,0.339740061283688,4,0,1
-0.5995914,5,1,3,-0.32561946728268,3,1,1
-0.6449121,6,1,10,1.042862340520211,2,1,1
0.3572563,5,0,6,-1.6945461213833812,3,1,1
0.4963241,4,1,2,0.317910039507617,5,0,0
0.065156095,4,0,0,0.1585352579378107,4,1,0
-1.2472385,4,1,3,0.4137411672425641,2,0,1
1.0448653,5,1,2,0.699018783403909,6,0,0
-1.0153693,6,1,6,1.0771138481875726,9,1,0
0.24772537,4,1,2,0.5933169537236095,3,0,1
0.7029833,6,0,8,-0.7034486400165814,2,0,1
0.8995145,4,1,4,0.2134856008476131,3,1,1
-0.8833189,6,1,7,-0.2448078307514622,3,1,1
-1.74226,5,1,4,1.093062153286969,4,0,1
0.12766524,5,0,6,-1.8696849819895531,4,0,1
1.220531,6,1,4,-1.2199719923517154,3,1,1
-1.2647847,5,1,4,-0.5677586875707099,0,0,1
-0.5462622,5,1,3,-1.3365200582560983,1,1,1
0.17244643,5,1,5,0.1788730651771485,7,0,0
0.77428454,7,0,10,0.2756307191249464,8,1,0
-0.5847042,6,1,4,1.4822243337164962,6,1,0
0.53674924,6,0,3,0.616634412534379,2,1,1
-0.6521321,4,0,3,-1.6078869184251967,4,0,0
0.6149441,7,1,12,1.4950274589032984,4,0,1
-0.40886745,9,0,13,1.037094183738232,18,1,0
1.983199,8,1,8,0.5471235352301099,5,1,1
1.4606998,5,1,1,0.5601483660516848,4,1,0
0.02189919,5,1,4,0.1253883614467177,4,0,1
-0.6821939,5,1,5,0.2389009218053758,1,1,1
1.4183773,6,1,10,-1.596148251241383,4,1,1
0.78477985,6,0,5,0.0466852381230902,2,0,1
0.341032,5,1,3,0.3134623924348921,4,0,0
-1.3441925,5,1,6,1.883071068592078,5,1,0
1.2736167,3,1,4,-0.109030662005227,0,0,1
1.6642482,6,1,5,2.1036042606922543,3,1,1
-0.22195204,6,0,10,0.3213905161624268,7,0,0
-0.745876,6,1,6,-1.1624207770249295,5,0,0
0.74052966,5,1,3,-0.8739258975364722,5,1,0
0.35478932,5,1,1,0.394594413670523,8,1,0
0.5627691,3,1,4,0.681719226578096,4,0,0
-0.032653503,4,1,3,-0.2923356431644012,1,1,1
-1.3349037,5,0,9,-0.2933239951299155,3,1,1
-0.9933787,5,0,1,0.274981721411205,5,0,0
-1.0415019,4,1,3,1.175606410923716,4,1,0
1.0360599,2,0,2,-1.0014290181459529,3,0,0
1.0781988,3,1,2,-1.7339842220398345,0,1,1
1.0930995,5,0,4,0.9592834615729242,2,1,1
-2.1396248,7,0,7,-0.4745837643644465,10,1,0
0.2339081,3,1,4,-0.9087138720089554,1,1,1
-2.2760103,6,1,4,-0.8986131715462723,3,0,1
-0.9233794,6,0,9,-0.9860583544184716,7,1,0
-0.4203876,5,1,4,-0.7077528566400115,1,0,1
0.65967095,6,1,5,1.0704054273517742,6,1,0
0.16519654,7,0,7,-0.5039549726965618,4,1,1
0.17054178,6,0,5,-0.9676363783136764,7,0,0
-0.15409741,5,1,2,-1.49972728660261,4,1,0
0.3833577,4,0,6,0.4291433824060422,1,1,1
0.40704155,8,0,10,-0.0276490613329194,7,0,0
-0.87862223,4,1,4,0.0090400288731617,3,1,1
-0.48143604,4,1,2,0.7730634244390149,1,0,1
-0.8163018,7,0,12,-0.4649511676581961,4,0,1
2.888932,5,0,2,-0.3679297772625742,5,0,0
0.7146413,4,0,3,0.1508374150415417,0,1,1
0.36413315,3,1,1,-1.2717453065343869,3,1,0
0.26792255,6,1,6,-1.959335420038093,1,1,1
0.23009303,9,1,14,-0.5865205331087083,12,1,0
1.5147085,5,1,4,0.027807404967492,6,1,0
-0.11937244,5,1,5,-0.5395354906999376,3,0,1
-0.5208272,2,0,2,2.4816531288694565,1,1,1
1.1846589,6,0,5,0.5155816843506035,6,1,0
-0.69209653,5,1,5,-0.5756362193659297,3,1,1
0.4833784,5,0,6,0.4410692484333407,2,0,1
-0.25382054,5,0,11,-0.1288809140047644,3,1,1
0.74609756,4,0,4,0.9716155305952594,2,1,1
0.052286923,5,1,4,0.1275046291822308,2,1,1
0.45096657,4,0,5,0.1254878809243064,2,0,1
-0.91016287,6,1,6,1.0386840148086365,2,1,1
-1.7858884,7,1,11,-0.3952136877425712,4,0,1
1.0112255,6,1,7,-1.4644841088249063,4,1,1
-0.01651843,2,1,2,0.8848027335331575,1,0,1
1.3396913,4,0,8,1.9165848629788804,7,1,0
-1.2836806,5,0,8,0.0748143392920624,4,0,0
0.2915059,4,1,6,0.5882334464254734,4,0,0
0.41195053,4,1,6,-1.0805396290734954,3,1,0
0.9528514,10,0,20,2.081014341260249,13,0,0
1.1439221,4,1,2,-0.5447996383208272,1,0,1
1.1340191,7,1,3,0.552371769689854,10,1,0
0.9053389,3,0,1,-0.3045357062696668,4,0,0
0.4127158,6,0,7,0.1675266809251871,9,0,0
-1.4163411,6,0,5,0.6586395061637791,0,1,1
-1.0426306,4,1,3,-1.2236060703140623,1,1,1
0.7254503,6,1,3,0.3697007244427754,5,1,1
-1.1209309,5,1,9,0.2241067201187023,5,1,0
-0.38042465,6,1,7,0.452396423028171,5,0,0
1.5060556,7,0,8,-0.0983071127402479,2,0,1
0.9423681,6,0,11,-1.7345407937631008,4,1,1
-0.054451596,5,0,3,0.1786415561288219,7,0,0
0.22500846,6,1,5,0.104159169865197,10,1,0
0.2905003,4,1,3,0.934412618053062,1,1,1
-1.2621989,5,1,1,2.0267803901082595,9,0,0
-0.34262064,6,1,8,0.5450876083592137,2,0,1
0.82810855,4,0,2,-0.6913913056418676,2,1,1
-0.024125792,7,1,6,-0.9795272548574034,8,1,0
-0.5793881,5,0,0,-0.0157736337798125,5,1,0
-0.36043286,5,0,7,-0.3324913863809132,2,0,1
1.3082429,3,0,5,-1.45320009507854,2,0,1
0.4826283,7,1,8,1.1738686467500328,7,1,0
3.9574213,3,1,1,1.110416428036568,3,1,0
-0.43242857,6,0,7,1.0623064840863197,1,0,1
-0.7419758,6,1,5,0.472916208181838,7,1,0
1.008515,4,0,10,-0.4554462548822598,3,1,1
0.18073025,4,1,0,0.8873516319988429,5,0,0
0.51874816,7,1,8,1.5093356399736313,6,0,0
-0.3370615,4,1,3,-1.363151527039186,4,0,0
0.44946623,5,0,10,0.8740554956581592,2,1,1
-1.0483907,4,1,6,-2.0066945203597464,1,1,1
-1.2862728,3,1,1,0.0830398456599903,5,0,0
0.05467462,8,1,8,-1.7057563607965338,7,1,1
-0.37663144,6,1,2,-0.2326436461210055,9,1,0
-0.04867638,5,1,4,-0.8537035113805875,2,0,1
-0.7123161,5,0,7,1.6239546341738056,4,1,1
0.8749788,5,0,7,-1.004757411257917,2,1,1
0.29279354,4,1,2,-0.3428968715568872,1,0,1
0.69301313,4,1,2,-1.2892264605744823,1,1,1
3.0747275,5,0,4,-1.195895705501268,4,1,0
-1.0797743,5,0,6,0.9580721818072454,4,0,0
-2.142849,4,1,4,0.1386456199149217,2,1,1
-0.075171076,7,1,8,1.2948891185511906,6,1,0
-0.40259323,5,0,3,0.1149179145523812,1,1,1
-0.4239579,6,1,5,-0.2078848161945067,10,1,0
-2.0693488,7,1,7,-1.982635792757007,7,1,0
1.4956973,5,0,6,0.4223942772584932,1,1,1
0.15637936,4,1,5,0.7797817113317606,1,1,1
-0.82506806,6,1,5,0.1055312691650382,8,1,0
0.9720882,5,1,4,-1.3245577001481832,2,0,1
-0.123407,5,1,0,-0.0352864854583204,5,1,0
0.58041805,5,1,3,-2.2526128532146705,0,0,1
0.590873,7,1,15,0.9958624236561384,2,1,1
0.86275566,4,0,3,1.251889222694536,2,0,1
-0.87050575,5,1,4,0.2515952086978467,5,0,0
0.47564405,4,1,3,1.112161988605687,0,1,1
0.32615894,4,0,3,-1.3123307842338143,1,1,1
0.04205899,5,1,3,0.5252891334696023,2,0,1
-0.8137172,3,1,1,-0.6154194526212143,0,1,1
0.38428548,6,1,5,0.5159153469640878,5,1,0
0.32605106,5,1,1,0.2482470768804065,7,1,0
1.7857281,7,0,9,-0.5508219093638169,3,0,1
-1.8169317,7,1,6,0.5069363306869489,11,1,0
-0.56619424,5,1,7,-0.9029187694557256,3,1,1
0.03163426,6,1,9,0.6597072881071052,3,1,1
0.27739167,4,0,4,0.5589488868194018,3,1,1
-0.08850526,2,0,3,1.2345078516863703,5,0,0
2.0377145,4,0,1,2.3820922893230088,4,0,0
-0.11275924,5,1,4,-0.1721288497404633,3,0,1
0.35802066,6,1,2,0.2939332745367699,6,1,0
-0.7419696,5,0,5,-1.1271628780989913,5,1,0
0.49040887,4,1,2,0.4750451856499842,1,1,1
-0.28535357,7,1,8,0.4811859205169853,8,1,0
-0.2868584,5,1,4,-0.7661573318876366,3,1,1
0.23374729,6,1,6,-1.8284499333468696,4,1,1
1.3108057,2,0,4,-0.0495302103990496,0,1,1
-0.3608737,4,1,3,-1.0367730613605397,1,1,1
1.5791028,4,1,3,0.6156595930229602,1,1,1
0.8673558,4,0,3,-0.6489739335969826,2,1,1
-0.59033835,7,1,10,-0.079133636205393,7,1,0
-0.46244052,7,1,15,-0.3359071274116603,2,1,1
-1.4305278,6,0,9,-0.1989700908300661,6,1,0
0.44659084,5,1,7,0.2801524741772435,3,0,1
-0.9369134,3,1,2,0.4592422176311313,2,1,1
-1.8624661,4,0,3,0.1915565801840156,3,1,0
0.50730795,6,1,2,1.2011744842198542,5,1,1
-0.5707727,7,1,8,-1.2303836247533235,4,1,1
0.19129787,6,1,5,0.5373353265317935,8,1,0
-1.6146762,7,0,12,0.1297198518986439,5,1,0
0.16990842,5,0,5,-0.5470212591394659,6,1,0
1.4404491,5,1,3,0.1774240293105909,2,1,1
