aggressive,age,race,education,incom,car_type,redcar,y
-0.18253021,6,1,3,0.7620141,3,1,1
-0.9162032,5,1,3,0.31404832,3,1,1
0.22986242,4,1,3,0.27310905,3,1,1
-0.034292556,5,1,3,-0.3305629,5,1,0
-1.715662,5,1,4,-1.3890728,6,0,0
-0.30484104,5,0,4,-1.0010438,5,0,0
-1.4830233,6,1,6,-0.11578016,5,1,1
1.4219149,5,1,3,-0.92959136,3,1,1
-0.87338245,5,0,4,-0.8643914,4,1,0
-1.2052392,5,1,4,1.024088,4,0,1
-0.57044816,5,0,3,0.89619184,4,0,0
0.32098502,7,0,6,1.533567,3,1,1
-0.92278427,6,1,5,1.6849977,4,1,1
0.91506326,4,0,3,2.3025694,2,1,1
-0.4753424,5,0,4,-0.8562107,5,1,0
-1.973573,5,1,4,1.7336962,6,1,0
0.10446206,3,0,2,-0.23550057,5,0,0
0.22802843,8,1,6,-0.39946908,4,1,1
0.71445674,2,1,2,1.5285227,2,1,0
-3.0260127,5,0,4,-2.3890247,7,0,0
-0.96614647,6,0,4,-1.7132843,5,1,0
0.28326783,5,0,4,0.06178004,3,1,1
-0.86503106,6,0,4,-0.53406703,6,0,0
0.12521373,5,1,3,-1.6121535,6,1,0
1.4467542,5,1,3,-1.0120565,4,0,0
-1.2091818,8,0,6,0.5058597,5,1,1
-0.37376168,5,1,4,2.1273925,2,0,1
-0.015927833,5,1,4,-0.17401189,4,1,0
-0.2566414,6,1,4,0.13259846,4,0,1
0.44144005,5,1,4,2.2719393,1,0,1
-0.77768475,6,1,4,-0.904614,4,0,1
1.3115008,7,1,5,-0.18643868,4,1,1
-0.16178918,2,1,2,1.3296643,2,1,1
0.70579284,5,0,4,0.26714298,3,1,1
1.9250287,1,1,1,-0.95943534,2,1,0
0.75561965,8,1,7,0.19449517,5,0,1
0.50863636,6,1,5,0.46513724,5,0,0
-0.037564088,7,1,6,-0.1432891,6,0,0
-0.26767316,3,0,2,0.2797481,3,0,1
-1.6982291,5,0,4,-2.0734477,6,1,0
-0.9819434,6,1,4,-0.38996622,4,1,0
0.715462,4,0,4,-1.6559024,5,0,0
-0.56396705,7,0,5,-0.3045801,4,0,1
-0.26949173,8,0,6,1.1091689,5,0,1
-0.108036645,7,0,5,1.8256495,3,1,1
-0.1589949,3,1,2,0.8124295,4,1,0
-1.7867365,4,1,3,0.2545799,3,0,0
-0.0880588,5,1,3,-1.1662592,5,0,0
-0.5390256,6,0,4,-0.67956096,5,0,0
-0.41797096,4,1,3,-0.5412445,5,1,0
0.8166742,6,1,4,2.2153037,3,1,1
0.1258793,5,0,3,0.25637886,4,0,0
-0.7034314,4,0,3,-0.44091195,5,1,0
-0.5859043,5,1,4,-0.02833849,4,1,1
-1.1082882,6,0,3,0.7375028,3,1,1
-0.41089323,5,0,4,-0.28122398,4,1,0
1.7898723,6,1,4,-0.16174607,4,1,0
1.9421515,3,1,3,1.0171703,3,1,1
-0.8253631,6,0,4,-0.2644146,4,0,1
-0.0470767,5,1,4,-0.9493375,4,1,0
-0.1304662,5,0,3,-0.16476798,5,0,0
0.79035115,7,0,5,0.6098712,4,1,1
-0.26911864,4,1,4,-0.21593268,4,1,0
2.2197905,4,1,4,0.1068313,3,1,1
0.66337746,5,1,3,-0.7845102,6,1,0
-0.49799228,5,1,3,-0.6790797,4,1,0
1.3056223,6,1,5,-0.9923339,5,1,0
2.4704185,7,1,6,1.455775,3,1,1
0.86781764,4,1,3,1.637298,2,1,1
-1.0709169,4,1,3,-0.32676172,4,1,0
-0.6568773,4,1,3,1.5775748,2,1,1
-0.8058883,5,0,3,0.68057495,4,0,0
-1.9982,6,1,4,-0.6231802,7,1,0
0.34616905,4,1,3,1.8820878,2,1,1
-0.34089452,3,0,2,0.5917849,3,1,0
1.2985998,4,0,3,0.61266905,3,0,1
-0.64194316,4,1,4,1.5516258,3,1,1
-0.7643991,6,1,4,1.1889911,4,0,1
-0.6196634,5,1,4,2.4350803,2,0,1
0.3805881,3,1,2,1.7241198,2,1,1
0.28041804,4,1,3,0.84564745,3,1,1
2.35063,3,0,2,-2.8167655,6,1,0
-1.0116564,6,1,4,1.0072571,4,1,0
-1.0296347,9,1,7,1.5141959,6,1,1
2.784227,6,1,4,0.35826772,3,1,1
0.6068462,5,1,3,-1.9750857,5,1,0
-1.9097854,4,0,3,-1.1191977,7,1,0
0.0069893436,7,1,6,-0.250652,5,1,1
0.5233181,2,0,2,-1.1590369,4,0,0
-0.9550372,5,0,3,-0.37317708,4,0,0
1.6756599,4,1,4,0.2865902,2,1,1
-0.26703373,6,1,4,-0.47562334,5,0,0
-0.17896533,5,0,4,0.85177916,4,1,0
0.106355496,7,0,5,1.1148432,5,1,1
-0.73562723,6,1,5,0.65722275,4,1,1
-0.11751394,2,1,1,0.23584753,3,0,0
1.7587097,5,0,4,0.9223311,4,1,0
-0.22520171,8,0,6,0.661755,4,1,1
0.54440093,5,1,3,-1.6195155,6,0,0
1.0361536,4,0,3,0.17527212,3,1,0
0.32661384,6,1,5,1.3238084,3,1,1
0.45668417,4,0,2,-1.159667,4,0,0
-0.7373687,5,0,3,2.3936036,3,1,1
-0.73114955,8,0,6,-1.3995193,5,1,1
-0.9635688,6,0,4,1.8323507,3,1,1
-0.15613465,5,0,3,-1.48687,5,0,0
0.73901635,5,0,3,-0.2018457,4,1,0
1.0759907,4,0,3,-0.031356506,3,1,1
-1.2213403,8,0,6,-0.77547807,5,1,1
-0.24732181,5,1,4,-0.18973185,4,1,1
0.048219603,4,0,3,-0.45540133,4,0,0
-0.5055953,5,0,5,-0.61278164,6,1,0
2.7987065,7,1,5,0.20779876,5,1,1
-0.7147943,7,0,6,-0.682032,8,1,0
1.3810152,4,1,3,0.92425376,2,1,1
0.9627592,6,0,4,0.23685646,5,1,0
1.7662278,7,1,5,0.012578088,5,1,1
1.5983257,5,1,3,1.2388264,3,1,1
-1.4130529,6,1,4,-1.05689,7,1,0
0.49699745,3,0,2,-0.66567135,4,1,0
0.089263976,4,1,3,-0.0695889,4,1,0
-0.79851586,6,0,6,0.914581,4,1,1
0.92708844,4,1,3,-0.32153824,3,1,0
-0.08704145,4,0,3,2.64536,2,0,1
0.14866701,6,1,5,-0.78344375,3,1,1
0.34314966,6,1,5,-0.3390032,6,1,0
1.4081198,3,0,1,1.3688494,2,1,1
-1.6298509,4,1,2,0.110049695,5,1,0
0.297065,4,1,3,-2.2802289,5,1,0
-0.26958343,6,1,5,1.3631725,3,0,1
2.428441,5,0,4,0.8399562,3,1,1
-0.35529664,5,0,4,-2.118384,5,1,0
-0.8861524,4,1,2,-1.6589556,6,1,0
-0.32902813,4,0,3,1.1471462,3,1,0
1.3548027,5,0,4,2.475957,3,1,1
-0.2734738,5,1,3,0.28078488,5,1,0
1.2708918,6,1,5,1.3462677,3,1,1
0.458208,4,1,3,-0.68683034,4,0,0
-1.4294622,7,1,5,-0.306047,6,1,0
-0.8882907,6,1,5,0.55969465,5,1,0
-1.5296725,7,0,6,-0.0068028537,6,1,0
1.5737982,4,0,2,-0.35173023,3,1,0
-1.5562513,6,0,5,-0.5391926,5,1,0
0.794347,6,1,4,0.65502477,4,0,1
-0.7688189,4,1,3,-1.0939785,4,1,0
-0.16749707,7,0,5,-1.0575533,6,1,0
1.9850979,8,1,6,0.4312713,5,0,1
-1.0601969,3,0,2,0.328886,3,0,1
0.386872,6,1,4,0.25044215,3,1,1
0.38745722,4,1,2,1.5714995,2,0,1
-2.2781897,4,1,2,0.86293465,3,0,0
-0.105039425,7,1,5,-0.14006294,5,0,0
0.6641021,5,1,4,1.0340087,3,0,1
-0.6062821,4,1,3,-0.5430463,5,0,0
0.21119066,2,0,1,-0.051127635,2,0,0
-0.8354223,4,0,3,-0.26284343,4,0,0
0.7376024,6,1,5,-1.5188682,5,0,0
-1.757924,5,0,4,0.44241652,5,0,0
-2.5324438,6,0,5,-0.090331554,6,0,0
1.0253677,5,1,4,0.450401,3,0,1
-1.4257833,3,0,2,0.46221843,3,1,1
0.29467368,5,1,4,-1.4774442,5,1,0
1.7919331,6,0,4,0.6708738,4,1,1
0.2708046,5,0,4,-1.0929022,4,0,1
-0.4884585,5,0,4,-0.94962096,4,0,0
0.8603303,5,1,4,-0.9359355,5,1,0
0.35031494,4,1,2,-1.9140587,6,1,0
1.2242193,6,1,5,0.011456426,5,0,0
-0.6575635,4,1,3,-0.7914316,5,1,0
0.8927125,6,1,4,0.24829845,4,1,0
0.14251721,5,1,4,-0.022432536,4,1,0
-0.5350338,5,0,4,1.0371994,2,1,1
-0.5260947,6,0,5,0.4411998,5,1,0
-0.21472716,4,1,3,0.07526403,4,1,0
0.49961963,5,1,4,-1.0273926,4,0,0
-0.814162,3,0,3,-0.8013874,5,1,0
-1.5820856,4,1,2,0.40338224,3,1,0
1.9705137,4,0,2,-0.21035866,4,1,0
1.8777893,5,1,4,-0.7262058,4,1,0
-1.0819759,5,0,4,0.4372229,5,0,0
-1.1984196,7,1,5,-2.070202,5,1,0
1.2040074,4,1,4,-2.788835,5,1,0
-0.9318631,5,1,3,-0.10083514,5,1,0
-0.9633487,6,1,5,0.96764874,4,1,1
-0.7038816,4,1,3,-1.1728455,4,1,0
-0.14919147,7,1,5,-0.34095216,6,1,0
-1.4783612,8,0,7,-1.4451467,8,0,0
-0.75145787,4,1,3,0.7718646,2,0,1
1.5926181,4,1,3,-0.3245193,4,1,0
-0.04901841,7,0,5,0.89204293,3,0,1
0.6433735,4,0,3,1.6499265,3,1,1
1.030566,7,0,6,0.48312438,4,1,1
0.5263539,4,1,3,-0.40035135,5,0,0
0.50634235,4,0,3,-0.7920074,3,1,0
-0.23080806,5,0,4,0.24348514,3,0,1
-1.2041712,4,0,3,1.4809235,3,0,1
-2.4890935,3,1,2,0.07210443,5,0,0
-0.20007278,7,1,6,-0.37660587,5,1,1
0.7848306,7,0,6,-0.029802857,5,0,1
0.5240762,5,0,3,-2.7055066,6,0,0
0.4232473,6,1,4,-1.5541942,8,1,0
-1.3543139,5,1,4,-0.08359783,5,1,0
0.3304766,6,0,4,-0.83133405,4,1,1
-1.2593634,5,1,4,-0.3194334,5,0,0
0.46600798,4,1,3,-1.6292708,4,1,0
2.176974,6,1,4,0.30444744,3,1,1
0.29335693,5,1,4,-0.08641438,4,1,0
1.0492551,5,0,4,0.17559265,4,1,1
0.2945504,5,1,3,0.56579524,3,0,1
-0.39646092,8,1,6,-0.63586336,7,0,0
1.2201651,7,0,6,-0.11421208,5,1,0
1.6721877,4,1,2,0.8566312,2,0,1
-0.3384896,4,0,3,0.5489785,3,1,1
0.0076003624,2,1,1,1.3716,2,1,0
1.4973661,4,0,3,0.87090147,3,1,1
0.022568319,5,1,4,-0.10881437,4,1,0
0.6287087,3,1,3,0.9707723,4,0,0
-0.8919807,6,0,4,0.04363973,4,1,1
-0.042168085,4,0,3,1.2992003,3,1,1
-1.183107,4,0,3,0.597631,4,0,0
-0.04824563,5,1,4,0.5399493,4,1,1
-0.1643333,5,1,3,0.006342183,3,0,1
-0.19119482,3,1,1,0.7053982,4,1,0
0.6995696,6,1,5,-0.6035265,5,1,0
0.069634974,5,1,3,0.30204523,3,1,1
-0.64011914,4,0,3,-0.94597155,6,0,0
0.13267408,4,0,3,1.6548426,2,1,1
0.045209,8,1,7,0.7908742,4,1,1
0.5940745,6,1,4,-0.0016203534,5,1,0
-0.8802742,4,1,3,0.38071048,3,0,1
-2.5968113,6,1,5,-0.3220871,5,1,0
-0.02124768,7,1,6,-1.5542063,4,1,1
0.7726739,4,0,3,-1.8933989,7,1,0
0.5157201,4,1,3,-0.20402426,4,0,0
0.07654433,6,0,4,-0.8638572,4,0,0
0.7263976,5,1,4,-0.7817714,5,1,0
-2.942969,3,0,2,-1.6842152,6,1,0
-1.9152235,4,0,3,0.70454425,4,0,0
-0.18534742,5,0,4,-0.7329485,4,1,1
1.1785151,4,0,3,-1.3081272,6,1,0
1.0408427,5,1,3,-0.723691,3,0,1
-0.20946899,5,0,4,-0.967625,4,1,0
-0.21432903,4,1,3,0.09435738,4,1,0
2.9253023,3,0,2,0.13403994,2,1,1
0.5302718,9,1,7,0.78116286,3,1,1
1.0297266,4,1,3,-2.7207701,6,1,0
-1.024245,6,1,5,-0.16841644,6,0,0
0.64495164,5,0,4,-0.9205707,4,0,0
0.9050307,4,0,3,-0.4978489,6,1,0
0.12551609,5,1,3,-1.1332669,6,0,0
0.44230172,4,1,3,1.0053666,3,1,0
-0.27033922,6,1,4,0.03069952,5,1,0
-0.63640326,7,1,5,0.59552574,3,1,1
1.58907,2,0,2,-0.21464027,3,1,0
1.243536,5,0,4,1.0364115,2,1,1
-1.2584323,4,1,3,-1.2783931,4,0,0
1.2176195,5,0,4,0.30572382,3,1,1
2.1784947,6,0,4,-1.2368258,5,0,0
1.2584045,4,0,2,0.92477524,2,1,1
0.17334592,7,0,6,-0.47179836,4,1,1
-0.11610423,4,0,3,-0.041261476,4,0,0
-0.6114687,6,1,4,0.07381963,2,1,1
0.5099041,5,1,4,-0.6289309,6,1,0
-0.71646184,6,1,5,0.69768745,4,0,1
1.5837654,4,1,3,1.6468872,2,1,1
1.4295167,3,0,2,1.3205774,2,0,1
0.108292796,4,1,4,-0.24878249,4,1,0
0.15616177,6,0,5,1.0206231,4,0,0
-1.063033,5,1,4,0.048263054,5,1,0
0.79636467,3,0,2,1.8146788,1,1,1
-1.5603938,8,0,7,0.5547371,5,0,1
-0.49404132,4,1,2,-2.5477788,7,1,0
-0.045286223,7,0,5,-0.5630543,5,0,1
0.65173256,5,0,4,-0.7498694,5,1,0
-1.3371562,4,0,4,0.23664038,4,0,0
-1.7585586,4,0,2,0.47790387,4,1,0
-0.39372128,4,1,3,-0.6057084,5,0,0
-0.65629655,7,0,5,-0.8192218,7,1,0
0.9673707,2,0,2,2.3935907,1,1,1
-1.0292454,4,0,3,-1.7085878,5,1,0
1.555036,4,1,2,0.44132328,3,0,1
1.9180465,8,1,6,0.011845549,6,1,1
0.13116482,7,0,6,-1.6123585,5,1,0
-0.58478546,4,0,3,0.09787599,4,0,0
1.3149842,6,0,3,-0.707974,4,1,1
2.2725406,5,0,4,-0.03168397,3,1,1
0.7784812,5,1,4,0.661254,3,0,1
-0.6678202,7,0,6,-0.873523,5,0,0
1.0780641,7,0,5,-0.26600024,5,1,1
0.009534234,2,1,1,2.694758,1,1,1
-3.386812,4,0,3,0.50986713,5,0,0
-0.10879671,7,1,5,0.5754875,5,1,0
-0.95825565,4,1,4,1.0875437,2,1,1
0.64543843,8,1,6,0.28714046,3,1,1
0.38013396,5,1,3,1.1687182,4,0,1
0.19898832,8,0,7,0.59133315,4,1,1
-0.15996309,6,0,4,1.0103464,4,0,1
-1.2099613,2,0,1,-0.12943518,4,1,0
-1.1042587,5,0,4,0.80858684,4,1,0
-0.5608599,5,0,4,-0.96953136,5,1,0
1.2092206,4,1,3,-0.05371231,2,0,1
0.0879209,7,0,6,0.8148727,6,1,0
-0.91701216,5,1,3,-1.7407624,5,1,0
1.5326064,7,1,7,-2.4894433,7,1,0
0.77711964,5,0,5,1.4061743,2,0,1
1.3830347,5,0,3,0.54843044,3,1,1
-1.0828875,5,1,4,0.40204293,3,1,1
0.18923526,6,0,5,0.53868514,4,1,1
-1.1188538,8,1,7,1.6049224,5,1,1
-0.6576114,4,1,3,-1.1177366,6,1,0
-0.13839605,7,0,5,-0.4159945,4,0,1
-1.2216008,7,1,5,-0.5366908,7,0,0
-0.21946317,6,1,5,0.09446516,5,1,0
0.47410372,5,1,5,1.0098548,5,1,0
0.901709,4,1,3,1.0291001,4,1,0
0.48711765,4,0,3,0.16490625,3,0,1
-1.3544995,5,0,4,1.7339298,3,1,1
1.9740891,4,0,3,-1.4734361,3,1,0
-1.7269162,6,1,5,0.46100566,5,1,1
-0.522146,7,0,5,-1.0577967,6,1,0
0.6914171,6,0,4,-0.6214505,5,0,0
-0.95885724,4,0,3,0.5891461,3,1,1
1.56028,4,1,2,-0.194769,3,1,0
-0.028366867,5,0,4,-0.70291394,8,0,0
-1.6455652,6,0,4,2.7310061,2,1,1
1.3943838,4,0,3,0.4164524,2,1,1
0.6078398,5,0,3,1.3123592,3,1,1
-0.7024919,3,0,2,-0.39513695,4,1,0
2.4593847,4,1,4,1.6807101,1,1,1
-1.0950713,7,0,6,-0.123244286,5,1,1
-0.53918934,5,0,4,-0.26203144,5,0,0
-0.031265058,5,0,4,0.48748446,3,1,1
1.2008048,4,1,3,-1.9405057,6,1,0
0.6165424,4,0,3,0.8247224,4,1,0
-0.34564596,5,1,3,2.8161674,2,0,1
-0.5967659,7,0,6,-0.15075012,5,0,1
-0.50309515,4,0,3,-0.38869873,3,0,0
-0.24119017,4,1,3,-0.08639994,4,1,0
0.83209854,4,1,3,-0.5654441,5,1,0
0.006027585,4,1,3,1.4645218,2,0,1
0.06261058,6,1,4,-0.75923425,4,1,1
-0.9633148,8,0,6,0.6606962,5,0,1
-1.2843636,5,1,4,2.144675,3,0,1
0.58361864,3,1,2,0.28480804,4,0,0
-0.529795,7,0,6,0.38480404,5,0,1
0.81974036,5,1,4,-0.48403436,3,0,1
0.70325893,3,0,2,0.027089495,3,1,0
-0.3018698,4,1,3,-0.9743622,4,0,0
0.46022293,7,1,5,-0.9221618,5,1,0
-0.43485323,4,0,4,0.044239584,5,0,0
-1.7498308,7,0,6,-1.8085631,5,1,0
