aggressive,age,race,education,incom,car_type,redcar,y
-0.85658747,7,0,5.0,0.9422368083277384,3.0,1,1
-0.41113165,4,1,4.0,-0.13169831331737475,6.0,0,0
0.7789922,2,1,2.0,0.10785936515866594,5.0,1,0
0.8989966,3,1,5.0,-0.9080289903214959,1.0,0,1
-0.90697855,3,0,3.0,-1.2791834419513186,5.0,1,0
1.543887,5,1,3.0,-0.8063265189027524,3.0,0,1
0.043976285,5,1,2.0,-0.4344127367750914,3.0,1,1
0.7574803,5,0,3.0,0.9496356829141628,2.0,1,1
-0.36576283,5,0,5.0,0.6436674611082627,6.0,1,0
-0.15844318,5,1,1.0,-1.0803483893304462,11.0,1,0
1.0597858,3,1,1.0,0.8148506433141194,3.0,0,1
-0.10400717,3,0,2.0,-0.31050164657811086,3.0,1,0
2.464319,6,0,5.0,1.0222346033717904,3.0,1,1
1.8165036,5,1,7.0,-1.2383564866887942,6.0,1,0
-0.84376913,6,0,4.0,0.41331867479634926,7.0,1,0
-1.2376838,6,0,6.0,0.48154701943994827,4.0,1,1
-0.21401739,6,1,4.0,-2.0603952037161726,9.0,0,0
-1.5297669,6,0,4.0,0.5959104372390275,4.0,1,1
-2.2331815,8,0,8.0,-0.17847877494216408,6.0,0,0
0.083362184,6,0,2.0,2.1151347137177825,4.0,1,1
1.5770301,6,0,3.0,1.4223091651010742,5.0,1,0
0.6610392,6,0,5.0,-0.5840143815828903,7.0,1,0
2.3938713,3,1,2.0,0.49405595683482534,2.0,0,1
2.2587118,5,1,2.0,0.4843631230050212,4.0,1,0
0.81046057,7,1,2.0,0.4612654073827793,5.0,1,0
-0.945584,5,1,5.0,-1.0569150009298058,5.0,1,0
-0.08584383,5,0,3.0,0.16434478299010613,5.0,0,0
0.81707406,5,1,7.0,0.23282861345586436,6.0,1,0
0.71287286,6,0,1.0,-0.8222146185807581,6.0,1,0
-0.098870665,6,0,4.0,-0.8858382277948438,3.0,1,1
-1.0015529,6,1,3.0,-0.908399641588302,4.0,1,1
-0.38736087,4,0,4.0,0.42204086257412154,4.0,1,0
-0.38904583,6,1,7.0,1.0562907193823359,2.0,1,1
0.927446,5,1,2.0,-0.46033141387780097,5.0,1,0
-0.9740953,7,1,6.0,0.7407592823315594,2.0,0,1
0.62557966,5,1,4.0,-2.4023664421690065,3.0,0,1
0.8502446,6,1,6.0,-1.9765263594375475,5.0,1,0
1.061421,7,0,4.0,-1.1857858966252606,5.0,1,0
0.40747476,6,1,4.0,1.9701815323949656,3.0,0,1
-1.7139859,5,1,7.0,-0.8073971605410044,5.0,1,0
0.24605216,2,1,2.0,-1.2850300941900838,5.0,1,0
-0.64559895,7,1,1.0,-0.5874611528450333,4.0,1,1
0.33194983,6,1,4.0,-0.3814543960497383,3.0,1,1
1.6408147,6,0,1.0,0.12314218928974305,3.0,1,1
0.32208243,4,1,2.0,0.02051062129498298,1.0,1,1
-1.2941247,8,0,4.0,1.4951306772380697,7.0,1,0
0.6901634,5,0,4.0,-0.13848652626331653,5.0,1,0
-0.19090763,8,1,4.0,-1.926066021038317,5.0,1,1
-0.3767666,4,1,5.0,0.3278202642125425,3.0,1,0
-1.623206,4,0,6.0,0.4161778159814814,6.0,1,0
-1.7710135,5,1,5.0,0.3916285860406766,2.0,1,1
-0.10614939,4,1,5.0,-2.459751491884147,8.0,0,0
1.8342209,3,1,2.0,0.06593404957310381,4.0,1,0
0.6573518,5,1,0.0,0.42703716128126334,2.0,0,1
-0.58425957,6,0,5.0,1.4717427871746451,3.0,1,1
1.0156667,3,0,3.0,-0.9969325196005845,8.0,0,0
-0.2844696,6,1,3.0,-0.27234082746052724,3.0,1,1
0.89341605,4,1,3.0,1.141373618110117,3.0,1,0
0.76092803,7,1,3.0,-0.36880025793841054,5.0,0,0
-0.5894599,7,1,5.0,0.2740672171837696,5.0,0,1
0.7220295,4,1,2.0,-1.1923871856669221,4.0,1,0
-0.5108662,6,0,5.0,-0.29523160789335756,7.0,1,0
1.8002636,6,0,4.0,-0.06211871786360035,7.0,1,0
-1.1819943,6,0,6.0,-0.8643978105344319,2.0,1,1
0.116064906,5,1,4.0,-0.021053414535171695,8.0,1,0
1.0565091,4,1,3.0,-2.202285186552012,6.0,1,0
-0.07793976,5,1,1.0,0.20865348230017672,2.0,1,1
0.53102165,2,1,2.0,0.8585396160817634,3.0,1,0
0.18686573,5,1,4.0,0.3702437887022566,0.0,1,1
0.00013563121,4,1,3.0,0.753963152394247,2.0,1,1
-0.5983103,4,0,5.0,-0.024211427866054833,4.0,0,0
-0.34673554,7,0,5.0,-1.2805208704901636,4.0,1,1
0.017018093,5,1,3.0,-0.7665172225799608,2.0,0,1
-1.6849357,6,0,5.0,-1.0189167765404308,5.0,1,0
0.14488262,6,1,9.0,0.27027693635952715,7.0,1,0
-0.5280378,5,0,3.0,-1.4781864253147539,4.0,1,1
2.021591,5,0,2.0,-0.15718189610270888,5.0,1,0
-0.4548064,3,1,2.0,-1.8302800245075348,5.0,1,0
-0.60282457,7,0,7.0,-0.04515700280160022,3.0,1,1
-1.1794201,7,1,7.0,0.7551820031310927,5.0,0,1
-0.51886034,7,0,5.0,-0.889426703377266,4.0,1,1
-0.38687012,4,0,2.0,-0.17090111858220378,1.0,1,1
1.7973067,6,1,4.0,0.3318835272541069,2.0,1,1
1.3758047,4,0,5.0,0.5215367515518816,3.0,1,0
-0.4921315,6,1,2.0,-0.47866528926536006,6.0,1,0
-0.96876574,6,0,2.0,-0.6448969249593314,5.0,1,0
-0.3319799,7,1,4.0,-1.670582230047934,4.0,1,1
1.2144358,4,1,1.0,0.1872412554740107,3.0,1,1
0.6499121,4,1,2.0,0.4861761029923529,3.0,1,0
-0.68938255,5,0,6.0,0.1265351892462471,0.0,1,1
-0.7166749,7,0,5.0,-1.5954095139543358,10.0,1,0
-0.51276094,5,0,1.0,0.21836829334419405,4.0,1,0
0.62508804,4,1,1.0,2.1278241717493604,1.0,1,1
1.6812215,6,1,2.0,0.5430355757983832,5.0,1,0
-0.90001094,4,0,2.0,-1.1649008880844376,7.0,1,0
0.745166,2,1,1.0,0.5685558509059617,2.0,0,1
1.2548199,4,1,1.0,-0.30290164705285144,3.0,1,1
-0.36330733,5,0,2.0,0.7577112607022136,4.0,1,1
-0.988383,3,0,1.0,-0.601151694345557,7.0,0,0
0.5514393,6,1,1.0,-0.7967633559589449,2.0,0,1
-0.0012416875,5,1,3.0,-0.3481333174940977,6.0,1,0
-0.54000497,7,1,7.0,-1.2880216709050576,5.0,1,0
-0.5120268,6,1,3.0,0.4749064277201267,4.0,1,1
1.8921899,3,1,1.0,1.1075549012656587,5.0,1,0
0.17731634,4,1,3.0,0.9525341771167591,4.0,1,0
1.2626492,6,1,5.0,-1.53403427680154,5.0,1,0
-0.67905366,5,1,6.0,-1.1428348230342462,5.0,1,0
-0.024708582,4,0,2.0,0.3183224624686576,5.0,1,0
1.0324802,6,1,5.0,-0.23462702558668302,4.0,0,1
-0.27737987,7,0,4.0,2.4565985476672836,3.0,1,1
0.66965944,4,1,3.0,-1.015228267864177,2.0,1,1
0.41879842,6,1,4.0,1.576426507668568,1.0,1,1
-0.0026461433,7,1,5.0,0.6596272764106449,6.0,0,0
-0.63630503,5,1,3.0,-1.4029131559358439,7.0,1,0
-0.21694404,5,1,3.0,0.7042682309258611,4.0,0,0
0.13966389,3,1,1.0,-0.9160125372030004,3.0,0,0
-1.3333898,4,1,4.0,-1.368863769731946,5.0,1,0
-1.2740338,7,1,4.0,0.4753171502517215,5.0,1,1
1.0317127,3,1,0.0,-0.467040392272618,3.0,1,0
-1.3757006,5,0,2.0,-1.8534115979352566,2.0,1,1
-1.5431418,7,1,5.0,-0.09702571770006897,6.0,1,0
0.26258874,5,1,2.0,-0.13466330623284792,5.0,0,0
0.75589454,7,0,8.0,-0.9043022766850186,5.0,1,1
-1.6978436,4,0,5.0,0.40787157059150647,3.0,1,0
-1.2482917,5,1,2.0,-0.13343995021416735,3.0,1,1
-0.2761423,4,1,3.0,-2.498655559238798,8.0,1,0
-0.5531648,3,0,2.0,-0.9862876137722859,6.0,1,0
-0.10121614,4,1,1.0,-1.6524987958942354,5.0,0,0
0.71747744,5,1,3.0,1.184055315521001,1.0,1,1
0.97111666,4,0,3.0,-0.03876974372787993,2.0,1,1
-0.28650683,7,1,6.0,1.1929875542260902,0.0,1,1
0.26597857,6,1,5.0,0.4851865828288532,0.0,1,1
-1.2848942,4,0,6.0,-1.3800243895458932,6.0,1,0
-2.3469305,6,1,6.0,0.3332586718540679,3.0,1,1
0.14759009,5,0,3.0,-0.07160884308266798,3.0,1,1
1.9801677,6,1,6.0,1.1857909364776273,5.0,0,0
-1.2476262,7,1,2.0,0.006237185693025678,1.0,0,1
0.17501204,5,1,5.0,0.15439299162453243,6.0,1,0
1.1799921,7,0,6.0,0.3252656842633887,5.0,1,0
0.18888137,5,1,3.0,-0.7714211199099132,5.0,0,0
1.6141704,6,1,5.0,0.18477491356854536,4.0,1,1
1.1948712,5,1,3.0,1.4699558189410595,1.0,1,1
-0.4474767,7,1,4.0,-0.24984048488889687,7.0,0,0
0.5081714,6,1,4.0,0.45007337256445573,8.0,1,0
1.2071902,7,1,5.0,1.8441326477771889,3.0,0,1
-0.5938692,5,0,4.0,-0.842201125604455,5.0,1,0
-0.27361193,6,0,4.0,0.8496904920263868,5.0,0,0
-1.205405,7,1,4.0,-0.9726364665790792,7.0,0,0
-0.5999935,4,0,2.0,0.7643618302209856,2.0,1,1
-1.3040617,5,1,3.0,-0.6651754194577045,5.0,1,0
-2.5754836,6,1,7.0,-0.2900692040087781,11.0,1,0
-0.77365154,4,1,3.0,-1.1413209649609086,3.0,1,1
-2.9748049,6,0,5.0,0.30880363408311373,5.0,0,0
0.38818264,5,0,5.0,-1.3475971031047485,6.0,1,0
0.64300257,4,1,3.0,0.3298760597193001,3.0,0,1
0.010387973,7,1,6.0,-0.9144358787601662,1.0,0,1
0.53522605,6,0,5.0,0.02427009068589601,2.0,1,1
0.91617894,6,0,0.0,-1.0280448973369287,4.0,1,1
1.9446491,4,1,3.0,-0.37860695859814875,1.0,1,1
0.008886574,3,1,1.0,1.153219278004047,3.0,1,0
0.4335605,4,0,4.0,2.4807984572495827,7.0,1,0
2.9282978,7,1,7.0,-1.0582965524297083,9.0,1,0
-0.65051925,8,0,4.0,2.384351047877999,2.0,1,1
-0.19011639,4,1,1.0,0.7342727970594319,2.0,0,1
-0.42584738,6,1,5.0,1.5033700527769793,4.0,1,1
0.004699204,6,1,2.0,-2.4618529381319862,5.0,0,0
-1.5064738,5,1,4.0,0.44432712488294895,2.0,0,1
0.53574955,5,1,4.0,-1.7452735006068714,6.0,1,0
-0.28754532,5,1,3.0,0.24234622069511227,5.0,1,0
-0.39581758,7,1,8.0,0.29241761716682924,4.0,1,1
-0.6288561,4,1,1.0,0.11063103589010224,3.0,1,0
0.5337131,5,0,7.0,-1.1664193842784005,4.0,1,1
-0.80298615,7,0,3.0,0.05847380737007455,3.0,1,1
0.068535194,5,1,7.0,0.17792597646096303,6.0,1,0
1.5776839,6,1,4.0,0.05551496996423611,4.0,1,0
-0.90831184,6,1,7.0,0.9960525411348958,5.0,0,0
-0.79928577,4,1,4.0,0.626960114022623,2.0,0,1
0.002122904,4,1,2.0,-0.689406818989211,2.0,1,1
0.36188418,5,1,5.0,1.4226985681529258,4.0,1,0
0.5350492,6,1,2.0,0.40524799886389556,3.0,1,1
0.91285145,6,0,3.0,-1.6689421536728541,5.0,0,0
0.26660514,5,0,3.0,-1.4695165653270914,4.0,1,0
0.09667209,5,1,6.0,0.12438393107415088,3.0,1,1
0.31755972,4,1,6.0,0.6433039224039706,3.0,1,1
-0.26896313,3,0,3.0,0.6780523531496867,5.0,0,0
1.1263608,4,1,4.0,-0.23901853042098914,5.0,1,0
-1.0326383,3,1,1.0,0.9235553640237725,3.0,1,0
-0.36730692,6,1,8.0,1.4021694610783233,3.0,1,1
0.97897714,6,1,4.0,1.6368354110282872,4.0,1,1
0.6396804,5,1,3.0,0.1034043312141825,3.0,1,1
0.049444173,7,1,9.0,0.879918350360959,3.0,1,1
1.6924466,4,0,6.0,0.770334528328414,2.0,1,1
0.59552056,6,1,7.0,0.7079627382894286,3.0,1,1
-0.617867,6,0,3.0,0.6419090228017353,5.0,1,1
1.0161327,8,1,5.0,-1.0075055877467562,4.0,0,1
2.1542697,5,1,4.0,0.17513537029047788,5.0,1,0
1.4245186,7,0,5.0,0.6274511244746398,2.0,0,1
-0.57498056,4,1,3.0,1.2591089440474916,6.0,1,0
-0.2672449,5,0,2.0,-0.8128501181641541,5.0,1,0
-1.0284687,3,0,0.0,0.9498348052957535,0.0,1,1
0.53753984,5,0,5.0,0.1029801270561936,2.0,1,1
0.17795661,4,1,2.0,1.526244104905296,3.0,1,1
-1.5179988,4,1,3.0,-2.301316068390563,6.0,0,0
0.68454057,9,0,5.0,-1.733903439308495,4.0,1,1
-0.19306242,4,0,3.0,-0.15186079330314872,3.0,0,1
-2.5892346,4,0,2.0,2.3695238641456693,2.0,0,1
-0.38984358,4,1,2.0,0.158652354069296,4.0,1,0
-1.096328,2,1,1.0,0.8705244427803627,4.0,1,0
-0.3523921,5,1,6.0,0.2637292146747475,5.0,0,0
-1.0144551,7,1,5.0,0.6138050503518317,2.0,0,1
0.37023225,4,1,0.0,1.5787825921807168,4.0,1,0
0.58549577,5,1,0.0,0.33170781073664224,4.0,1,1
1.1795496,4,1,3.0,0.4205055427597298,8.0,0,0
0.21258993,5,1,6.0,0.32047329073099473,2.0,1,1
0.5846481,4,1,3.0,-1.4473616376009288,4.0,1,0
0.669224,4,1,3.0,-0.7774339061449377,3.0,1,1
1.4416664,4,0,2.0,1.188894296666146,1.0,0,1
0.94758326,5,1,9.0,0.33463185937588547,7.0,1,0
-0.6513014,5,0,5.0,-1.1698690262227847,4.0,1,0
0.52897483,4,1,3.0,0.42669927457487483,3.0,1,0
-0.79395694,5,0,2.0,1.2438103580774587,5.0,1,0
0.3160188,7,0,5.0,-0.6211897681670449,5.0,1,1
-1.4324553,5,0,7.0,0.03944936657916272,3.0,1,1
1.8691512,4,1,5.0,-0.3060092663368338,5.0,1,0
-0.6118908,5,0,7.0,-0.5758521133122945,12.0,1,0
-1.6858294,5,1,4.0,0.09617962121796372,5.0,0,0
-1.479476,2,1,3.0,1.5309240605078,2.0,0,1
3.2389638,5,0,3.0,0.23479316636329972,4.0,1,1
0.0043486157,6,1,5.0,1.4235074407242279,4.0,0,1
-0.6594379,5,1,5.0,-1.4335118353386977,5.0,0,0
-0.9565282,5,1,6.0,-1.9135049024603927,2.0,0,1
-0.606656,6,1,7.0,-2.669617348459577,7.0,1,0
-1.082959,4,1,4.0,-1.3437737301128396,5.0,1,0
-0.59813094,5,1,4.0,0.3738250796644189,4.0,1,0
-1.7284389,5,1,4.0,0.24324667583981452,5.0,1,0
1.5901798,5,1,4.0,-0.7852242040923296,5.0,1,0
-0.07207634,6,0,1.0,-1.0428028925196946,6.0,0,0
0.4881305,5,0,5.0,0.10020043783948004,6.0,1,0
-0.113660716,3,0,5.0,0.0034923705122785406,6.0,0,0
1.1605905,3,1,4.0,-0.573634049439074,3.0,1,0
-0.7058795,6,1,3.0,-1.6786768218521435,4.0,1,1
-0.47148934,5,1,4.0,0.3221476875792657,4.0,1,0
-1.3328989,6,1,5.0,0.15196840003392506,4.0,1,1
-0.4577571,7,1,2.0,1.3868400082926524,6.0,1,0
1.1507608,4,1,1.0,0.9433923601349025,0.0,1,1
-0.27995536,5,1,4.0,-0.040800278654825835,2.0,0,1
1.8608414,4,1,4.0,0.2953410655348045,4.0,1,0
0.4425188,6,0,7.0,0.17861092216531083,3.0,1,1
0.26259434,4,0,3.0,-0.011641880345117398,4.0,1,0
-0.6010729,5,0,2.0,0.5588293531275716,4.0,1,1
-0.00020070499,7,0,6.0,1.4714272527578858,6.0,0,0
0.74677783,6,1,4.0,-0.6274752900250027,8.0,1,0
1.0076283,5,1,3.0,-0.3504742978243004,7.0,1,0
-0.19280429,4,0,2.0,0.3883264578575789,3.0,1,1
0.5828644,4,1,2.0,0.5970577724270777,4.0,0,0
0.32143852,6,1,6.0,-0.8937842220968308,6.0,1,0
-0.40109763,4,1,3.0,-1.3124978849540367,2.0,0,1
-0.8591606,5,0,2.0,1.1413042376581684,2.0,1,1
1.1181728,6,0,5.0,-1.2848955150782582,4.0,1,1
-2.7347178,5,1,3.0,0.4807638366270701,5.0,1,0
2.2105958,9,1,8.0,-0.8268086484845979,2.0,1,1
0.7210013,5,0,4.0,-0.5376414555853002,7.0,1,0
0.012799992,5,1,4.0,0.9246825604141535,3.0,0,1
0.9083559,4,1,3.0,-1.3696593782153574,4.0,0,0
0.37619498,4,1,4.0,-0.9005191071516804,6.0,1,0
1.4225162,4,1,4.0,0.7539151181873475,3.0,1,1
-0.81486964,5,1,2.0,-2.407421606887998,10.0,1,0
0.5352807,6,1,2.0,-0.20824802605867798,5.0,1,0
-1.8046632,7,1,4.0,0.3187390175176699,5.0,0,1
1.7524544,7,1,4.0,-0.12101124091431684,5.0,1,1
-0.022529587,4,1,2.0,0.6873987426822461,3.0,0,1
-0.6558848,4,1,2.0,0.6277054525649151,4.0,1,0
-0.65154326,6,1,5.0,-0.17647514336664089,10.0,1,0
-0.7827255,7,1,6.0,0.04327212081381309,6.0,1,0
0.9703471,7,1,4.0,0.24792009744172844,2.0,0,1
-0.41766542,4,1,4.0,-1.2677951658770072,8.0,0,0
2.7206476,3,1,2.0,-0.17605267187249127,1.0,1,1
-2.4931767,5,1,2.0,-0.5359755914314941,5.0,1,0
0.3872335,4,1,1.0,-0.5259246649889807,6.0,1,0
0.33983248,7,0,7.0,0.1367380450067173,4.0,0,1
-0.03932259,5,1,3.0,1.3281755438579814,1.0,0,1
0.5746561,6,1,5.0,-0.140432143756085,4.0,1,0
-0.6264127,5,1,7.0,-0.5936479037400739,6.0,1,0
0.7372549,3,0,1.0,-0.40217846772817256,3.0,1,0
0.54906136,4,1,2.0,0.8972004675499662,6.0,1,0
0.1104161,4,0,1.0,-0.8983646624667575,3.0,1,1
0.89420605,5,1,4.0,-0.9371261082414807,1.0,0,1
-0.84501725,6,0,4.0,1.0098260769438931,5.0,0,1
1.2716924,5,1,0.0,-2.438200951641605,6.0,1,0
0.44940823,7,1,5.0,1.873291263951952,3.0,1,1
2.0689435,7,1,1.0,-2.038678945734383,4.0,0,1
-1.8859092,5,1,5.0,-0.6998861432906791,5.0,1,0
0.0668456,3,1,4.0,-0.2983498307217879,3.0,1,0
-0.5539712,4,1,1.0,-0.8104526936816091,2.0,0,1
1.909269,4,0,7.0,0.6666776744154037,1.0,1,1
-0.3689971,5,0,1.0,1.214356094227843,2.0,0,1
-1.1391023,4,1,4.0,-1.0548066222966006,4.0,0,0
0.4645423,5,1,7.0,0.15053443362791402,3.0,1,1
-1.8779862,6,1,2.0,-1.0681009285109901,7.0,0,0
-0.014268151,6,1,7.0,-0.31124617419711403,6.0,1,0
-0.56891245,7,0,7.0,-0.5384578206609183,4.0,0,1
0.6721001,6,1,4.0,0.7886935975179523,5.0,0,0
-1.413379,6,1,7.0,0.09342252118247749,3.0,1,1
-0.008032898,4,1,1.0,-1.2130541117028435,2.0,0,1
-1.4306899,4,1,3.0,0.06969975036449967,2.0,1,1
-0.21233216,4,0,5.0,-0.12162345642177128,4.0,1,0
-0.22714645,7,1,9.0,0.15496174106271948,2.0,1,1
0.53809595,4,1,2.0,0.4810026515101516,1.0,1,1
-0.15232636,4,1,2.0,-1.6241711398185665,4.0,1,0
1.5196604,3,0,3.0,-0.36417880016068666,4.0,1,0
0.22701661,8,1,7.0,0.05884851528583444,1.0,0,1
0.58672863,4,1,3.0,0.4895369089966057,3.0,0,1
-0.31972015,4,1,3.0,-1.9173186124403747,4.0,1,0
-0.090295866,6,1,6.0,0.6222283779671274,0.0,1,1
0.4408431,5,1,2.0,0.9481286300622286,4.0,0,1
0.83246464,4,1,2.0,1.6796220271435427,0.0,1,1
1.176405,7,1,2.0,0.6135334512763996,2.0,1,1
-0.40577936,4,1,1.0,1.1562867972005866,2.0,1,1
0.3439506,6,1,4.0,0.5123923569403976,2.0,1,1
0.5884149,5,1,5.0,1.0225544620686973,4.0,1,0
0.5824424,7,0,6.0,-0.3655677071224441,3.0,1,1
-1.5891271,2,1,4.0,-0.3364567621536282,5.0,1,0
-0.24029987,8,0,4.0,1.1729087763856005,3.0,1,1
0.80881745,5,0,1.0,0.6199698773173722,0.0,1,1
-1.8231453,4,0,3.0,1.1524439205818708,2.0,1,1
1.1662024,5,1,3.0,-0.45672360613852814,6.0,1,0
0.1673649,5,1,4.0,0.36084688364832823,4.0,0,0
0.80287564,6,0,1.0,0.7973070301359123,5.0,1,0
0.8480185,6,1,4.0,-0.257366689316644,3.0,0,1
-0.21020752,8,1,5.0,0.48373514690607056,2.0,0,1
0.07032774,5,0,4.0,0.5103766166374952,7.0,1,0
0.57971406,6,1,2.0,0.26519706858486436,5.0,1,0
-0.17812367,8,0,5.0,0.7418009621847528,3.0,1,1
0.21474802,5,1,6.0,0.5650145667415116,3.0,0,1
-2.6940017,5,1,9.0,-1.5155074010530265,13.0,1,0
-0.43744797,7,1,2.0,-1.0529448718199717,5.0,0,0
1.1769563,5,1,3.0,-0.23619979371131475,4.0,1,0
2.647358,7,0,7.0,-1.7384381473902613,2.0,1,1
-1.1866665,4,1,3.0,0.04184656093853513,2.0,1,1
0.3539482,5,0,3.0,-0.1559104848074957,2.0,1,1
-1.5191925,4,1,3.0,-1.7980449004181696,5.0,1,0
1.2095348,5,1,3.0,0.4140819684514321,1.0,1,1
-0.70572525,4,1,2.0,0.19591972971976418,4.0,1,0
-2.5548983,6,1,5.0,1.5840536791297537,5.0,1,0
-1.3712205,7,1,7.0,0.5317740113752187,4.0,1,1
-0.0020975326,7,1,9.0,1.011644084082225,2.0,1,1
-0.4422121,2,0,0.0,-0.1255823499340777,3.0,1,0
-0.26669824,5,1,9.0,-0.41868761184135905,4.0,1,0
0.37614873,7,1,6.0,0.39606337889606985,7.0,0,0
-0.17778921,8,1,6.0,0.601079845104868,2.0,1,1
-1.3579425,7,1,8.0,2.1243511454892086,4.0,1,1
-0.14530393,3,0,3.0,0.7658403094634907,3.0,1,0
-0.62573075,3,1,0.0,0.10964925029353059,5.0,1,0
-0.26085913,6,1,6.0,0.40278998015542933,6.0,1,0
