"","sex0","agesex","ageca","age0","cpthalach","cpexang","cplabel","thalachage","thalachexang","thalach0","exang0","oldpeakslope","oldpeak0","slopethalach","slopethal","slope0","ca0","thalsex","thalexang","thal0","labelthalach","labeloldpeak","labelca","labelthal","label0","lp__"
"17",-0.578032454262397,-0.223157866070558,0.410616499776979,2.11022600633583,-0.0350674322936227,0.728297783807225,0.674204071349914,-0.00316248481403555,-0.0281788795138296,5.25589532454272,-0.152207314666209,0.148419496563281,-0.695286093514753,-0.0765935941390897,0.0276426445662431,0.293767196682611,-3.00522383555195,0.607003543149723,0.21934833170103,1.38591937451703,-0.0734078262866534,1.04921135674704,1.19780918085896,0.427910698603229,-3.08525683980303,178727.978480535
"18",0.972721514388095,-0.553603438517851,0.272500915773787,2.1233232531641,-0.0253041701201564,0.684453207633394,0.875519400435972,-0.00311186029489771,-0.0297563574020062,5.19916426045473,-0.207385222932558,0.208881021380977,-0.906932785328261,-0.0604216480304509,0.136657935949267,0.301098537203804,-2.18713700584038,0.581849690412222,0.305412495677188,1.22898512254371,-0.0841012186240194,1.35507341881818,1.07105288698597,0.267121004863513,-3.8901024132074,178727.113011557
"19",0.157352545327962,-0.3024318349221,0.392663281886841,1.86266174089115,-0.0339918445616306,0.756704045856436,0.765731937187567,-0.00153891449990929,-0.0255173953577776,5.25331665153,-0.0043443133814988,0.130736302540265,-0.649299297619985,-0.0693327406813833,0.000460063642682451,0.297020540945269,-2.96270835332651,0.488769894750773,0.100407583842834,1.39489074690604,-0.0899471590982434,0.969093331026068,1.14982831161575,0.447508766498019,-3.29608530925195,178725.460513622
"20",0.20771107328484,-0.398968294925189,0.303792210195052,2.11414529168871,-0.0297979151051791,0.731217261877641,0.896806619259144,-0.00317601232193121,-0.0283768323723604,5.22897101109431,-0.350992479268336,0.201962831096543,-0.906714641584408,-0.0681490888956749,0.0997034876983042,0.30661536100243,-2.29255460132003,0.570398431403314,0.242935957620842,1.31520214162782,-0.0698990991378718,1.453446438721,1.00963923543635,0.310801106978066,-3.74666734390699,178730.370734683
"21",0.483005805607224,-0.343433387633891,0.339682164123159,2.04652381750643,-0.0317080020425511,0.823830892735948,0.636259343278156,-0.00321835627930407,-0.0315872118182233,5.24084354849709,-0.857251449386239,0.128455475638864,-0.816551436844252,-0.0641005791651588,0.133873151049255,0.313725761037243,-2.6552878749332,0.44132693421595,0.331812277584024,1.25389842481887,-0.09951446264884,1.31183535237094,1.10647663168843,0.326195985588341,-2.84762433637055,178725.909506393
"22",0.116426133592824,-0.411289230180457,0.416490441713154,1.98739942102421,-0.0298228838919305,0.805304162493741,1.00425884563775,-0.00247362216496638,-0.0344289362488658,5.24251001513745,0.448851726060083,0.209485599242501,-0.834301864560151,-0.0749671692641225,-0.0133288205291995,0.261484152302265,-3.10376603875169,0.627641778328934,0.267788187061738,1.42916764399919,-0.0728484089021402,1.11165481246146,1.21052621866123,0.376634172852614,-4.2465204584035,178725.652492222
"23",0.824680738346974,-0.398697866982112,0.262167451319712,2.0194701115825,-0.0381289317051823,0.884992283423405,0.644555245333238,-0.00277517733444223,-0.0250103686509169,5.27108541250095,-1.41298270061351,0.157256646940369,-0.842942568443049,-0.0745769459937989,0.103496560008906,0.368049735193679,-2.15135737972907,0.420336195970822,0.291689484530669,1.26104386149371,-0.0813814404707277,1.13421618247144,1.00364549849271,0.350129490085483,-2.99127598364099,178728.378853234
"24",0.483911441022486,-0.478331191919822,0.264129527763132,1.94762663097349,-0.027152465955912,0.642724476349203,1.07790889914303,-0.00224286967975958,-0.0338991724739146,5.21259832693287,1.45267274661471,0.151347770128814,-0.733220901896639,-0.0626159061005333,0.050983906473443,0.324479449391434,-2.33190679131347,0.603522364519697,0.14951579278727,1.36246016750266,-0.0923598001069577,1.18779969893323,1.30929007941808,0.381018526911096,-4.4705508934144,178729.000922218
"25",0.0738239902584278,-0.28163717213431,0.367028117496003,2.00613301416334,-0.036219079944672,0.848313469604491,0.564567898475842,-0.00259753515691101,-0.022280776212748,5.2603798697318,-1.81853018778278,0.172411410451038,-0.765104610789681,-0.0774286008265681,0.0983629937790193,0.320894146127857,-2.70370292456143,0.46053818686276,0.330187601419457,1.24838237415492,-0.0731368074884466,1.33362819153731,1.01293879920242,0.388827495781596,-2.75416293758523,178729.328274484
"26",-0.445759966954155,-0.303367925225821,0.402418669318752,1.92823480181438,-0.037029869310868,0.710134678084465,0.535329582172092,-0.0021110165919666,-0.0316217921136684,5.25301392857091,-0.294766864144414,0.163539410758868,-0.710390270327853,-0.0720484218514559,0.132260032613202,0.324378379418497,-2.93706442223638,0.602977941135515,0.341661991976503,1.22757267503704,-0.0732642642829618,1.25321687635474,1.01313387200919,0.350501375347898,-2.73708513298945,178729.472822464
"27",1.12645717209015,-0.510327068579449,0.314912827815318,2.01947536206758,-0.0324077837099519,0.861580741445848,1.07464581552299,-0.00267515038912564,-0.0300874766415665,5.22338322180697,-0.297811280621191,0.168913048815531,-0.725110805197283,-0.0628844806375451,0.0446549006038453,0.2668850430386,-2.49697261576982,0.459926860869116,0.201760647330118,1.36997847027296,-0.071784403915839,1.24648420522988,1.16375215648963,0.385706011229108,-4.6276672752841,178729.213891292
"28",0.717105908238851,-0.512813343184423,0.378618017713034,1.98531103780434,-0.0336211940934397,0.658394238368048,0.657322198848658,-0.0023770359037981,-0.0247200381773494,5.2442828942534,-1.3085763426178,0.143301592501161,-0.683755604100461,-0.0720807081334271,0.0784684058006308,0.436499383351572,-2.9030853213919,0.572162089437673,0.38739185536538,1.34463999751526,-0.0819150154697771,1.05120696994776,1.27645137481644,0.303728455342219,-3.06202153428879,178726.778227592
"29",0.45399584686265,-0.448770751880946,0.270128290323274,2.15830771156462,-0.0311892201999328,0.893617295037101,0.924536828473267,-0.00352879098485263,-0.0345946014469358,5.23576707062802,-0.622381620987685,0.0868773533522749,-0.778659511414304,-0.0627932656153186,0.104417821885475,0.2790146544678,-2.38317591601899,0.63408730677498,0.378961401250782,1.27781366155255,-0.0906735471860668,1.33969109023345,1.34885473025747,0.305320387484625,-3.90008168665932,178721.307929941
"30",-0.0767867951087176,-0.525164303416304,0.30200280248643,2.09698309726011,-0.0396819337635953,0.992258552209421,0.869206512674454,-0.00338721872067622,-0.0305646857966602,5.24251756940023,-0.622294747090869,0.123172732566118,-0.787020763004049,-0.05792829069445,0.0800114903995519,0.391914021203581,-2.4405521723646,0.76737873684787,0.219607724438384,1.34911441431632,-0.0768355431347182,1.28942936180031,1.18226699858453,0.266910467171969,-3.82441594133374,178725.516574238
"31",0.136621252561508,-0.418708898321437,0.32504435651473,1.81067593156815,-0.0352569172141014,0.739638946724337,1.04077231478336,-0.00123059630667791,-0.0271007980796483,5.25627585876716,-0.664193725909746,0.15707599181854,-0.881528235788384,-0.0709853598441321,0.139536833473503,0.35336779099754,-2.55782839204927,0.674889993214511,0.286660540620924,1.1742329646218,-0.0860154663722379,1.36483510003967,1.25103244772378,0.418741468102996,-4.37727827947871,178727.900667015
"32",1.00209719712029,-0.49346247873704,0.33816432998774,2.28401394034684,-0.0357375333994627,0.646250710722404,0.730266827661525,-0.00435487906417804,-0.0296972641583318,5.24617249144748,-0.602335459995479,0.183127463901405,-0.65010576849484,-0.0666112473044794,0.086526874376265,0.301858806429219,-2.54672356388925,0.458712869377482,0.406870126301706,1.30871973481218,-0.0711024723637327,1.16492558486837,1.04207784688465,0.422422556292508,-3.42246858798126,178726.320360402
"33",1.00390668706992,-0.55095777841288,0.338138789873362,1.72077893354157,-0.0297116299607521,0.876537313054779,0.705056229016134,-0.00149082633749338,-0.0258447109109971,5.24026905105254,-0.409561398201733,0.166267410292895,-0.658650100038919,-0.0736996932564633,0.160410644624804,0.347338854595337,-2.58239849606791,0.557873360839588,0.0873529028827435,1.17064458426943,-0.0918218567529105,1.04417499415036,1.19195387996389,0.241234214461765,-3.33032418159588,178717.762177566
"34",-0.686755207674065,-0.160689879952287,0.500917042132768,2.27540103083258,-0.0345616304802571,0.631323704516684,0.895575900070664,-0.00480687327645472,-0.0337635953822949,5.23155307199427,0.0848911570173216,0.191151895607724,-0.748178152736366,-0.0620212568922419,0.0232258929340314,0.270543443910976,-3.36823764559443,0.483964390150801,0.388850838511018,1.39778927616264,-0.0746983029690446,1.22337733062205,0.945478543282606,0.43259998460418,-3.69909795120661,178722.257475267
"35",1.18602226774212,-0.553869796787278,0.18690818939088,2.02046175058634,-0.0290295355924955,1.15081380356512,0.894401535025566,-0.0023442521936346,-0.0372445509118905,5.23240605847498,-0.372890671619481,0.141347124886664,-0.851498017649495,-0.0725583714925469,0.162451853422362,0.342908996688712,-1.86560348796294,0.514276170086358,0.247335931748617,1.19261926287099,-0.0729644168289929,1.30123529762186,1.30048690156805,0.295405205915147,-3.68867689423084,178722.628372101
"36",0.644980258581443,-0.452918308118823,0.458633535522025,1.98831006047836,-0.0322916841827186,0.532651671733897,0.776872943496946,-0.00204313036543271,-0.0248222761711535,5.23048116548711,0.528288496441444,0.204892970087878,-0.77332470161266,-0.0596440186264326,0.168333838856763,0.292527928476612,-3.27819547572178,0.560981303017033,0.154246290124635,1.13523964974352,-0.101984502851114,1.20592272775701,1.03440356090902,0.361476594146062,-3.46697816277233,178723.862754756
"37",0.807582821043937,-0.43919672404666,0.435240904160027,2.00259009938123,-0.0284225925731128,0.495813821291325,0.822491703168956,-0.00270479261778722,-0.0237583976064726,5.22530426772968,-0.272662656082032,0.211484115260019,-0.845662843683347,-0.0648165035231788,0.186781662582947,0.269155134105929,-3.16065575588009,0.486578522686341,0.264828222114794,1.13678382736038,-0.101254972982816,1.30358465946531,1.04990314391109,0.317957891719295,-3.63787630156248,178729.547488691
"38",0.416515786416386,-0.446594126780907,0.356967943973286,1.98480182407841,-0.0331159340099061,0.943389076348538,0.867781011314956,-0.00269533633779293,-0.0340672631249126,5.2357700309869,0.187341834971966,0.196749114867726,-0.818499012320978,-0.0621458334629648,-0.00815973844887779,0.270745755296316,-2.74752091903292,0.577955059320111,0.178460868288432,1.47533285654492,-0.0721420768003722,1.27968946600691,1.13389117149868,0.388598246127914,-3.76967746683841,178729.146817225
"39",0.470322977009597,-0.422125915112929,0.203036221091282,1.98629546280949,-0.030341387297783,0.62777810662047,1.20530928318402,-0.00231392072065544,-0.0295761709126779,5.24431820607311,0.300398632819167,0.19853960729375,-0.688903210104239,-0.0761086618653424,0.075203606302306,0.2809462764863,-1.83389842180551,0.526217153881952,0.218662199304258,1.27589148393683,-0.0917784398692777,1.08356030752524,1.10556311511498,0.393484031804611,-4.98682847782858,178726.892554123
"40",0.0818690968510936,-0.411524966892929,0.216706909735832,2.05965346612926,-0.0279191914222522,0.699961369152612,0.942885852004179,-0.00278371353214733,-0.0357395563336487,5.21401692762319,0.233666273074854,0.178163578759578,-0.697253525961589,-0.0584802827980225,0.106082260634793,0.283091457543304,-1.92011783685144,0.66886613331591,0.351934465378053,1.29597507924485,-0.0888716091167038,1.1075587080201,1.05639636611118,0.355442310946429,-3.99148050850323,178726.862097189
"41",0.520618064227769,-0.291327237078569,0.421557029033595,2.01861521357982,-0.0405832594919893,0.936680682626701,0.698978765033148,-0.00260543382765313,-0.0309481272421893,5.27870233577574,-0.541402131979055,0.173380136531555,-0.941696593284497,-0.0750232045659958,0.046577110276324,0.258084915083609,-3.1236296919997,0.39951545374226,0.215157896657869,1.39147984785027,-0.0729601834939716,1.3732934304278,1.14994209399847,0.383301650294321,-3.1415075869206,178726.362485508
"42",0.265250930036979,-0.47480810589217,0.271501419068103,1.87980151080338,-0.0285381790564905,0.669584593054322,0.924376947198834,-0.00207307824326225,-0.0335780966965792,5.20928329040521,0.187815217854987,0.108342937037817,-0.694696897223074,-0.0557968681098119,0.120648808661163,0.373066977223305,-2.10643484174056,0.626908773945499,0.299958834129562,1.19037600091529,-0.092487143519767,0.996992934077316,0.96692471358232,0.368967228982576,-4.04113878363716,178723.332323332
"43",0.832384601136284,-0.522833843020706,0.308241403598752,2.05355095094579,-0.0293597436417803,0.921783399983422,0.849200612809434,-0.00310610533071542,-0.0274649021741909,5.23658392277768,-0.703431722559096,0.154394222083348,-0.542856638554226,-0.0743000346198619,0.0648135748612091,0.345758020566492,-2.45646712700296,0.56557447661007,0.202930646702752,1.30167043679347,-0.0767961264102738,1.06632408244021,1.26641397963181,0.342367162938765,-3.75175898909679,178728.957795604
"44",-0.873597361436583,-0.115653837935992,0.330756482447914,1.82618808178991,-0.0331316671081542,0.643330167083792,0.759444478734996,-0.00166812458563518,-0.023524090503925,5.24991640018192,-1.03846907906324,0.173795632955571,-0.655653002857166,-0.0680115017018336,0.0903628551878228,0.326996179768624,-2.50626349371079,0.496243602157544,0.306391681009918,1.31750229614091,-0.0943811871715162,0.964237650719714,0.962330299793253,0.335260145090455,-3.63401500498339,178725.955419526
"45",0.561529655319843,-0.426971094531648,0.330433368143519,2.33147819981162,-0.030912430746772,0.998825212893843,1.06475338820628,-0.00461764760180973,-0.0284960904425407,5.22715890821854,-0.799258615791799,0.16938748716076,-0.736267455557046,-0.0658108770266431,0.101858054350307,0.309980326701398,-2.579459623864,0.527539763095219,0.177290470162451,1.24129758326196,-0.0717769116297356,1.2250722855378,1.22468661055709,0.377590156048145,-4.35622545758879,178729.242889981
"46",0.286351483507436,-0.319986572418275,0.359754306052987,1.47014802474339,-0.0291293029625433,0.674021760023624,0.665684397767007,0.000556706293255394,-0.033121518022805,5.23699701214588,0.471052473033971,0.120313847537179,-0.828253636662926,-0.0790994217859083,0.0508294721995588,0.353098241997343,-2.65215172751843,0.506573768281119,0.28111821339837,1.35092292835387,-0.0745775511267632,1.21202785532397,1.05717505540034,0.36801916839742,-3.05453156073713,178724.11952032
"47",0.177208624286218,-0.256614946412913,0.348469781152597,1.42847782524595,-0.0354066856373122,0.366184722997377,0.439514059296194,0.00132581151980202,-0.0311427496903045,5.2381825402684,1.38932061610084,0.177419416427695,-0.710900754399683,-0.0659407271504623,0.0842738001423059,0.334008074872807,-2.65473356958,0.439153163024324,0.258531248589227,1.33867093552277,-0.0817102880798883,1.27828328264653,1.10637033872667,0.342156341356137,-2.22664068572134,178719.230064361
"48",-0.636095675208652,-0.205952087192757,0.467949885221455,2.15566583704733,-0.0298384707765912,0.936107852556919,1.24263198335645,-0.0038812042891838,-0.028770470779107,5.2324625015353,-0.829000702511101,0.155234182403983,-0.967779650490068,-0.0652142575438955,0.0199780613236041,0.309132480752474,-3.08496680727143,0.52522424393023,0.254899801956961,1.37733788730153,-0.0997119750363091,1.36696354755019,0.823157200080094,0.422674576221784,-5.09759049910734,178721.217881746
"49",0.223524259925094,-0.34747531208605,0.34705832601684,1.95150036474212,-0.0317830966359193,0.701167724453982,0.573307258913959,-0.00261370370350583,-0.0281119837942973,5.21694525710947,-0.163133399895014,0.173154620274359,-0.703496897097193,-0.0581569671199911,0.0368313536002656,0.366840742702199,-2.62415491552276,0.535688583718779,0.226628005386838,1.38331830678341,-0.0764446506152503,1.08712077042367,1.05301088224367,0.357244609679169,-2.6820299992105,178729.46192307
"50",0.91034757838897,-0.454287185971757,0.344689077451795,2.07747471151836,-0.0281764171112518,0.661521634209827,1.04010953217117,-0.00285078349330367,-0.0254723350999123,5.22636400198438,-0.604333338033693,0.102757809523397,-0.841449654667139,-0.0703808783518028,0.119679179128065,0.394469669000196,-2.63295767703226,0.469440449660419,0.307809214213819,1.21521861839704,-0.110223225463664,1.41166371542753,1.06608724180126,0.412478806171856,-4.41459685626357,178723.645346515
"51",-0.653975478645704,-0.246730474907142,0.360871716969434,1.94801156043781,-0.0266046565097255,0.627832409830735,1.18361170766287,-0.00243814690303603,-0.0350745577085984,5.22991093086177,1.18803778055687,0.130483586585333,-0.822246633274304,-0.066322734620352,0.121438302662618,0.447717946358383,-2.60487563526509,0.610453214544605,0.215054779482537,1.25127238190172,-0.0935056093067726,1.19610686705775,1.05062700284631,0.31884571510737,-4.64324232180671,178722.410131537
"52",0.73665915714626,-0.405417545497406,0.463566882256454,2.06966764566834,-0.0333577993635924,0.831441326698193,0.595450157365465,-0.0029361920549809,-0.0237003704750604,5.24544596033401,-1.15907067472635,0.142084034522066,-0.680933534728826,-0.0655703836537692,0.0734667204371484,0.317091100348353,-3.2212950935613,0.470720951009548,0.263566326112119,1.32744023793208,-0.0768917941987684,1.04957945948698,1.1720461061686,0.382357554390087,-2.72459627597085,178726.47404379
"53",-0.214767861675297,-0.303134409034241,0.195290206034526,1.92823297317174,-0.0331404858314183,0.740003680547985,0.980262556935731,-0.00232695846906343,-0.0339163866367059,5.2647693355539,0.815469030882499,0.19364568360964,-0.998294454906619,-0.0774420453418636,0.0942134086091537,0.332710679836163,-1.7859238543652,0.574654782629489,0.186025351870153,1.27900310574525,-0.0787536968165046,1.26864511703365,1.08549844633632,0.347260953898037,-4.06143179158688,178723.771261118
"54",1.75889596483123,-0.609455023136018,0.441831064281665,2.06842181031612,-0.030281231031046,0.740467567762899,0.594124872444138,-0.00289499926021337,-0.0254358820012647,5.22055765370507,-1.20468203970205,0.179543548310621,-0.77025677938907,-0.0605634335926356,0.169545917102103,0.219054622920991,-3.35107582682669,0.47568242788847,0.291326413026925,1.15117134459588,-0.0874792349758437,1.21464945914894,1.34626942878961,0.306116899363401,-2.6753195192141,178721.334629998
"55",-1.20271926551367,-0.15600143895107,0.268765118087448,1.6591794234334,-0.0401247462904757,0.469095197247658,1.07794076549678,-0.000300174260118133,-0.023346620298091,5.27202096736547,0.950563021770018,0.0983507934116135,-0.822897750530574,-0.0736099756274323,0.0355195390770929,0.365515384349732,-2.13815644623874,0.614568597296803,0.0700532941780422,1.36565947056297,-0.0775790839252069,1.21263569387757,0.981745850237867,0.4053625575653,-4.69001927283799,178716.441581462
"56",-0.711265014743226,-0.320285940532317,0.410238909404675,2.17383594245975,-0.0374102349863197,0.843227147011136,0.88149231808856,-0.00388678614606417,-0.0314551335656343,5.26230148857238,-0.426649023125143,0.159132332536588,-0.707272554285746,-0.0771353183746613,0.0347603279594473,0.415577239926159,-3.07115360105615,0.6950852169251,0.295709276759233,1.38499048071218,-0.0566483205350321,1.24099186482121,1.25928529270815,0.371538779319976,-3.79544531353603,178725.658533766
"57",-0.415421412522839,-0.342196788768753,0.327220501829796,2.27205824168176,-0.0327985775012696,0.98467290366012,0.868209008495367,-0.0045507152052893,-0.0271986044646043,5.24814138683147,-1.18903105389501,0.0967728357232569,-0.669661066357626,-0.0791181481761509,0.0663877238046187,0.447309815427434,-2.51719605292819,0.622266175115525,0.198671684791668,1.40258418585001,-0.0589819376221668,1.07998869675518,1.07152198376962,0.327524147750098,-3.62259248389962,178721.630757774
"58",0.930640682170729,-0.467550469696086,0.283698618105048,2.06568993583427,-0.0363795598753595,0.56431360458934,0.83119952760965,-0.00319713837523704,-0.0153994245409782,5.23180607611785,-1.38046539570461,0.130610778051587,-0.723723414200697,-0.0523049643251403,0.101642926895955,0.395339032563406,-2.18470717204013,0.562616066805508,0.257004972407364,1.30879072779053,-0.101788115396226,1.20465250180382,0.880044718941846,0.398106646612115,-3.6119327939712,178720.63190439
"59",-0.434258118321657,-0.232692240068304,0.360704130754063,1.81490592985371,-0.0274708820769131,1.18340954237131,0.88977430131208,-0.00151000216933206,-0.0420247562064388,5.23410182093608,0.750136583305899,0.129582275186416,-0.797468008976692,-0.0775483145270026,0.137036923567276,0.365712811902158,-2.93062609514796,0.550074268848194,0.181600933794347,1.17932546120303,-0.0702918980460639,1.18452765324531,1.3836442106553,0.266533958709689,-3.81165851149851,178719.25224126
"60",1.2787489522446,-0.531100672360359,0.344737382990196,2.20799261339173,-0.0418622725463002,0.473046708968836,0.811259042771633,-0.00412976469853453,-0.020001954473474,5.26066343962175,-1.38383239744489,0.180799635204824,-0.845563590052283,-0.0612498407521487,-0.0080271958952787,0.277752033933516,-2.32428935134532,0.505071658971546,0.342447098060853,1.38104077933652,-0.0881471458628524,1.25350869386056,0.833675653980184,0.424087605762176,-3.63276727711871,178716.082669597
"61",-0.618253252602139,-0.201365361280908,0.298156155478713,1.94489864836503,-0.0166259937472332,0.949956754528958,0.797167579319561,-0.00256543247055896,-0.0372340692850043,5.20250659967176,0.981224617552682,0.179608765252934,-0.830911059636859,-0.081065764880024,0.165225562987721,0.242676530036475,-2.4496518966857,0.582254265615645,0.13110178109166,1.19811246613321,-0.0824699312827336,1.1865785747881,1.35358692034621,0.211498005007166,-3.61977845261026,178715.67938282
