"","sex0","racesex","racep","racej","race0","agep","agej","age0","psex","pj","p0","j0","dsex","dp","dj","d0","yrace","yage","yp","yd","lp__"
"11",1.80960709059765,-0.215462189533671,-0.339554692464318,-0.829572138822803,-0.482127047938352,-0.380562457207043,0.287141818061892,-0.489780037331464,0.0644279950342177,0.099462705261337,1.74644202481039,-2.42010304954561,-0.0634706323671676,-0.0642464139130163,-0.111095416735335,2.27440175036381,-0.41495812422646,0.105177341492846,0.526685654690355,-0.480475520629194,58072.7667239531
"12",1.75767885575121,-0.228763345053324,-0.33398729380301,-0.861909990123974,-0.476018569718649,-0.349154976322726,0.260319845055711,-0.508582952502291,0.0785057675991488,0.101651576103207,1.73082532725119,-2.40563466227113,-0.057264487038289,-0.0652681809103202,-0.117778686341897,2.28010007705194,-0.359275680622025,0.124932600342256,0.53882851003994,-0.495256887894644,58079.145120674
"13",1.69208924591585,-0.153498580148462,-0.370881759909758,-0.869210495261549,-0.516788786200512,-0.370071927571332,0.218464399249792,-0.498956391508259,0.0776652736854064,0.10673034798686,1.75850425877371,-2.31281631543574,-0.0527136385179062,-0.0640448050774688,-0.134140578943217,2.28267289921568,-0.382191183027443,0.127412919108846,0.516917266250826,-0.494191134783048,58075.5638801984
"14",1.77021898080199,-0.209910208110257,-0.340777411623205,-0.745009086520002,-0.540805604726069,-0.356689057069378,0.233126337428593,-0.520444090221654,0.0755181590854315,0.104661288250157,1.71963213503792,-2.35293690713045,-0.0592972906280668,-0.0631434438857188,-0.126469592462194,2.28440636145965,-0.228083629116568,0.1446548359289,0.550801132315317,-0.50554004571678,58073.8680006498
"15",1.82516125142013,-0.207179672655655,-0.356619070410884,-0.703354394335077,-0.536226946623684,-0.358305633238724,0.235411325860983,-0.509816137940496,0.0796585139163283,0.104220523374265,1.72230180481027,-2.36651514799397,-0.0687864798938328,-0.0621825813741491,-0.133199210995787,2.28427262386721,-0.277577241609165,0.139546220208015,0.543763330763565,-0.496982740671321,58077.3587037796
"16",1.96796034173013,-0.323613252436086,-0.354215026027732,-1.03476354022151,-0.506821752425181,-0.354978862465521,0.299313890630633,-0.503401852082982,0.0631203538224393,0.0973792120358532,1.76765067800667,-2.29034067015692,-0.0757873349913643,-0.06908973667834,-0.133803249096049,2.27725180160458,-0.326417268389572,0.127796121826548,0.526504127380024,-0.480956063107692,58077.3121822694
"17",1.70995702343301,-0.226975000339544,-0.372563131406272,-0.727878155932078,-0.510028963301145,-0.356248398295471,0.202731389473912,-0.443032373923193,0.0793188121832877,0.108525810919667,1.79919604933171,-2.39262590447697,-0.0498836106293806,-0.0693759816191803,-0.129439120243926,2.28386137207539,-0.393565944578358,0.057500114224717,0.512346537932948,-0.492445836584846,58071.3132930394
"18",1.93620802036873,-0.278276690686286,-0.333503803590725,-0.714495049858772,-0.508097143467351,-0.365427480792263,0.213359258673942,-0.452454324735811,0.0791398663696138,0.106749493136714,1.71849157619407,-2.47106101691755,-0.0760338678721928,-0.0631453349702848,-0.113732519245341,2.28108708102272,-0.343444713702993,0.0525216068971908,0.537084415673982,-0.510722349929625,58070.5166752089
"19",1.80729207953734,-0.153860528709025,-0.335679133494485,-0.842414073874804,-0.460681331686488,-0.348289078469728,0.267282324305683,-0.49828824218609,0.0723298251270824,0.10656039757412,1.72376008714294,-2.5487641621089,-0.0634612391285217,-0.0639992384563286,-0.106563242691685,2.28441624183175,-0.395517851361798,0.125319927238715,0.537140621943166,-0.484595829820423,58075.817551721
"20",1.86920559965765,-0.320641087094991,-0.363178305351863,-0.81664070155016,-0.551241941756128,-0.349206072715242,0.305674374106918,-0.495831272104332,0.071000634674201,0.105120090948613,1.78983262490052,-2.43559188125241,-0.063841741256559,-0.0729428688333264,-0.125705997009337,2.27925567160894,-0.298099397376685,0.081651691375818,0.539260345751732,-0.480705697674404,58069.3281751519
"21",1.87445381928313,-0.180351170718721,-0.347616899943072,-0.969478140406296,-0.451485924979708,-0.349694309874835,0.255888800456611,-0.531307373480427,0.0737227494693553,0.101550510214113,1.70100012250982,-2.29112970616776,-0.0748235126999857,-0.0626570865037756,-0.139735713005658,2.28467975533231,-0.4620836792135,0.131820378342912,0.551348954783315,-0.495856883011146,58073.9814166931
"22",1.95316885440821,-0.189154437408777,-0.341859602791642,-0.992126083685514,-0.518155596255795,-0.354714154010761,0.182702193637406,-0.506220560866553,0.0727464697235406,0.0929073536221733,1.70932452731635,-2.26819981398657,-0.0856046543719499,-0.0623707633513342,-0.116827166399352,2.28428457247827,-0.374590341536135,0.138466636295992,0.544882788859297,-0.489527729044916,58074.3371372416
"23",1.75472645738541,-0.323473292101885,-0.345636395154816,-0.998206981100708,-0.469156936213162,-0.361425125475015,0.187395773215355,-0.50373664580688,0.0640688828619259,0.102353766304852,1.7516676217272,-1.99059934497563,-0.0551681250605155,-0.0667306839128,-0.158469355754929,2.27373441776316,-0.375967362888057,0.0989954507352048,0.535014362566979,-0.480549107848663,58070.1046836548
"24",1.88347775579995,-0.159494367017818,-0.363955301924924,-0.829411542563869,-0.543069442375103,-0.346265620881963,0.251361512155136,-0.533061338814113,0.0822745222388025,0.0930851952566089,1.80694303254493,-2.17614001975633,-0.0721179238474097,-0.071621456637633,-0.156153500947383,2.28766471605294,-0.361993086144931,0.156682913478512,0.506643311399021,-0.501053654691953,58068.0545709093
"25",1.85639386423659,-0.35527408288989,-0.346804292674643,-1.00745178252312,-0.536053632788921,-0.36182327461699,0.258048393866705,-0.486436396943944,0.0588906951930808,0.103842782184331,1.73334719660926,-2.48806644699092,-0.0537255672862168,-0.0658543860395173,-0.122279496252776,2.27577078353696,-0.321300383118687,0.0772209550870786,0.55519501761295,-0.478737078671065,58070.1026385492
"26",1.72354921476257,-0.0823432439348827,-0.370804617160258,-0.686503998218877,-0.546110057478935,-0.355004781806026,0.217018812731116,-0.469098252080976,0.0801831682892606,0.0929873121926469,1.68470712682456,-2.36292712141927,-0.0638863512081105,-0.0586941370492256,-0.128031339629094,2.27556775612931,-0.279411026329362,0.0904393550390765,0.540650914586273,-0.490263040179154,58064.5362720518
"27",1.83771176786274,-0.429298508990845,-0.33851741018699,-1.06012379037906,-0.491241778360899,-0.351801489059733,0.332778272892012,-0.497087159488795,0.0648993442069685,0.102962059986214,1.72727729915064,-2.46586649657196,-0.0554503197398876,-0.0630194958706882,-0.12954567161986,2.27441343991294,-0.393861126882215,0.13375402413743,0.511528256626332,-0.494890525526695,58069.3287220011
"28",2.00554484016378,-0.251851680890865,-0.375090846053186,-0.907096133277957,-0.478763761170882,-0.357024459973789,0.246506257149171,-0.496983765830187,0.0745119937906737,0.105987786242217,1.76509410437571,-2.34856893829101,-0.0847433428779486,-0.0650341277286126,-0.117121719647275,2.27053972736886,-0.393307269332001,0.103435412878285,0.511867808201583,-0.47675315821953,58075.1192943868
"29",1.95957686407789,-0.23220135728407,-0.367891038248394,-0.886376678892617,-0.483996061304008,-0.344837724370678,0.269748098098358,-0.505190152077508,0.0651060423228988,0.100713370402591,1.75698066512346,-2.47759021780711,-0.0855742055248505,-0.0657870925873076,-0.119120965814314,2.26935204138391,-0.455422010588531,0.0967314813716905,0.524703296449393,-0.467532980403419,58068.4483733479
"30",1.95038591498867,-0.247704202292362,-0.363242044835552,-1.07579408450182,-0.450109344538984,-0.358264496843671,0.247547345246726,-0.504611607043778,0.077122475688312,0.0960414546990343,1.72453621870231,-2.04296642456932,-0.0839746771263752,-0.0616004182646888,-0.171336944203818,2.28381085558586,-0.379991093469386,0.175150550381837,0.528910650001307,-0.509255588614765,58066.4772634572
"31",1.94781396027094,-0.285503189468631,-0.350466933984223,-0.780717990921213,-0.591085489478582,-0.349526512954435,0.231962647772058,-0.47953191222012,0.06068129763786,0.10118415496728,1.75937956547443,-2.45163033604392,-0.0776111352439347,-0.0647127854672478,-0.118291021781413,2.26831179912325,-0.303600685318835,0.122125956448913,0.495678306691219,-0.474430255474192,58068.5252093744
"32",1.87466476106174,-0.296695442265387,-0.356852566566476,-0.852175055230829,-0.507316281812766,-0.359285946043137,0.270837701793198,-0.518901784614799,0.0775981607602762,0.0995288546476032,1.7339679613349,-2.11908873625993,-0.0740558663142584,-0.0621381102512481,-0.151444409375688,2.28424646923531,-0.278626028293361,0.120253805835679,0.530739567140364,-0.501744651603187,58072.9033748556
"33",1.8999434868293,-0.288722097919431,-0.36931011054734,-0.882001976058302,-0.562597137649941,-0.35398600761064,0.232426211302942,-0.495907779771683,0.0662611128384431,0.0990017227954048,1.74564521359968,-2.09187942932607,-0.0686145597279167,-0.0658551530720301,-0.157782788925648,2.27870915858879,-0.348632209321574,0.131178072439105,0.516937790324413,-0.484783120902599,58074.723057855
"34",2.05259663783155,-0.21509923875727,-0.362676289783075,-0.968533230119331,-0.51513490430242,-0.362944035498121,0.158431372639273,-0.491140674496467,0.080749793203185,0.0889511593688573,1.79994269943045,-2.07017214286091,-0.0930024856636689,-0.0682662941587912,-0.136605497696326,2.2777335093253,-0.339908226312771,0.150413464399352,0.509513428511647,-0.483400502113806,58068.8768179825
"35",2.00924006779859,-0.2877241513605,-0.36125078592488,-0.926559409883254,-0.48284319694317,-0.355674087205751,0.323970930497866,-0.509273535581478,0.0631446596859442,0.111221874076104,1.71246807490316,-2.43963470225236,-0.0804069900176523,-0.0618508077342633,-0.130019714799762,2.28133868336377,-0.391012215856457,0.0838401096591472,0.5377528668517,-0.502225225305825,58075.2487245298
"36",1.93397362721002,-0.30259391653825,-0.356197231666901,-0.926699799259073,-0.47703506791989,-0.351176714282203,0.378392761203133,-0.483933833390759,0.0663134006875427,0.102466613041274,1.71190383651808,-2.40207425871453,-0.0717628264752851,-0.0619309697551598,-0.13480889946727,2.28652914281206,-0.422828893630662,0.120732586668495,0.533121400411366,-0.495215818556525,58076.7371059363
"37",1.80734386641274,-0.213007508030445,-0.348256241064123,-0.907414947911795,-0.547859921443259,-0.352064544642138,0.219331216250962,-0.505570380798899,0.0693102813396233,0.0977587118554621,1.7735736133568,-2.27444604649433,-0.0628263871242633,-0.0688386985871312,-0.128123634562044,2.27874297959311,-0.31359727765387,0.130574138272941,0.523115170331569,-0.483127630334393,58079.094662409
"38",1.91672047372998,-0.28096522431115,-0.382659613409833,-0.830074012039615,-0.536144369450174,-0.355028924935304,0.310567103073275,-0.469808712843207,0.0774662972178496,0.103841714768682,1.72216519750251,-2.16109896661358,-0.0743334720135999,-0.0617891949681226,-0.150303760358477,2.28185422127469,-0.27879268256181,0.0768947456191401,0.537782777139246,-0.49849504181303,58073.4694517244
"39",2.03512621884378,-0.272195500615338,-0.374952140839217,-0.894799759533254,-0.520836179631446,-0.36260278802332,0.324550595377541,-0.448527563080286,0.0788891375393225,0.10010036987678,1.71262639303103,-2.29873076511247,-0.0918910045063364,-0.0607594412213213,-0.150910242460385,2.28020956773569,-0.296203523694443,0.050109803945483,0.540895433416187,-0.491947716475805,58070.2493532366
"40",1.72166614033883,-0.286016257019969,-0.343058581374507,-0.817173135223828,-0.50496376534024,-0.339456954819601,0.263500205765863,-0.505193125776904,0.061511961908926,0.104611466247794,1.68451301357625,-2.34668519592246,-0.0462093675646453,-0.0598723908810154,-0.121812606252305,2.28122165539842,-0.367519546832848,0.10386966541197,0.542758018332311,-0.491800573502715,58074.7290088409
"41",1.89191928759507,-0.226786522925114,-0.371532464715299,-0.839299112376402,-0.54006894493021,-0.364154285191222,0.298601183283381,-0.489416260576515,0.0839365119180536,0.101311385910242,1.6923945756788,-2.3320575216194,-0.0756566184169822,-0.059668735157607,-0.143684078034495,2.27018139797296,-0.290142650569879,0.126901334249747,0.563719978686274,-0.475472096267063,58072.9565415774
"42",1.87621167190147,-0.103234427484867,-0.350178550975888,-0.828931668639635,-0.576226677258618,-0.349823484046525,0.316626691531458,-0.500723960552879,0.0843570818587234,0.101538734183118,1.64529359314072,-2.32060250524512,-0.0803716166871233,-0.0560076811260733,-0.14038089283042,2.27882872619492,-0.249077603608775,0.119668830366644,0.577011969218059,-0.4804560625197,58068.7112993211
"43",1.78389360609749,-0.108362313444619,-0.357718120964781,-1.08665133538127,-0.490359859586436,-0.351537152872241,0.288585379029822,-0.503979083165868,0.0781936926353897,0.10086227112158,1.73667527078076,-2.28891516610905,-0.0635139188140798,-0.0653560544450624,-0.135093832923233,2.27609806050672,-0.387214273206333,0.145766898239902,0.534327716735006,-0.49420165553207,58076.1900359196
"44",1.58379856180725,-0.31620687998123,-0.351070477102169,-0.960644715045308,-0.532112112918622,-0.363060555858673,0.267410549962551,-0.534785609350259,0.0877978869958167,0.0985561838098225,1.72618045637225,-2.19179113756307,-0.0425834149303478,-0.0636355395649431,-0.14980672949424,2.28430270060866,-0.310493025022664,0.154831945707053,0.540287334461273,-0.487239575956023,58071.970025132
"45",1.67681705725778,-0.295903648447407,-0.356665923153993,-0.924368073816238,-0.548193987020491,-0.358795214820204,0.224018962530918,-0.53244376036003,0.0829062056632887,0.0982256118458325,1.75414696101064,-2.17335456577586,-0.0401622694660752,-0.0685059327183531,-0.146105665182201,2.28134525101672,-0.303288432475517,0.163270255765321,0.549798244477726,-0.485667577859921,58070.3095543298
"46",1.68896489181564,-0.315918616936078,-0.357177642417288,-0.982357939978506,-0.531664533291425,-0.352896519973675,0.20781441631198,-0.501963386581936,0.0926896220481723,0.0988127215553501,1.71599228913437,-2.0652448492302,-0.0439736037525319,-0.0601793523625207,-0.151873585366194,2.28196716940288,-0.304040167528699,0.133279297716477,0.517523042228632,-0.493399737613622,58070.7425835468
"47",2.03520689449856,-0.222499518186405,-0.339524083057616,-0.836148661054372,-0.495451209456537,-0.34932422717441,0.231997545014993,-0.491495383478684,0.054658043943206,0.102670501862771,1.72114140360302,-2.46390363019572,-0.0835119497049981,-0.0636316286405862,-0.114720612395261,2.27329433340854,-0.352515517144031,0.0863593627357322,0.533443684167769,-0.485279022967761,58076.5274288112
"48",2.16704381435994,-0.204259230857646,-0.358086442992427,-0.797122616944397,-0.510121448752347,-0.359997486359894,0.214072599694502,-0.490068129652092,0.0570269186999436,0.103896509012195,1.7181699056355,-2.45460326567588,-0.100285734003816,-0.0609923463382252,-0.100242415225562,2.27933058048306,-0.314570727897736,0.110684416441403,0.527949387987425,-0.482131882531116,58072.1726230103
"49",1.90885162696536,-0.341691674452895,-0.361031211778936,-0.774922929070834,-0.553603478138729,-0.350896437122723,0.22061325629979,-0.488946139277899,0.0825511330011956,0.0975064448768488,1.75819558046566,-2.06556210335588,-0.0714541175577725,-0.0671079846255168,-0.153131944622517,2.27556426631631,-0.321555409994962,0.103301714022113,0.528762281888264,-0.492196371110105,58075.5293343443
"50",1.86366548577051,-0.326880004102852,-0.377133504367931,-0.917286712975804,-0.54894703392703,-0.364858440197737,0.213904050428245,-0.477548572483214,0.0655717006506318,0.0965234737655746,1.73941223368575,-2.16404172504844,-0.0601170826840295,-0.062889592022448,-0.138043706111972,2.28490951264807,-0.287855121792499,0.106748670113363,0.52409169683561,-0.490575838630692,58075.6397510771
"51",1.85040894379873,-0.246709392008231,-0.350399532823066,-1.00993980854885,-0.536780793928826,-0.353714715835041,0.249535598620645,-0.480680964942002,0.0782565577886207,0.0901962730832338,1.76926984543949,-2.17327113409543,-0.0718833828363814,-0.0695955862555845,-0.133613267615831,2.28164190839758,-0.302961883307472,0.0919339456154542,0.528170612201344,-0.484482273951859,58074.1047853318
"52",1.74555927537602,-0.324929005956522,-0.327833447593987,-1.02602190051166,-0.579213099899123,-0.336900383900944,0.348706281931888,-0.506197179499259,0.074445341405999,0.110563175100833,1.76317969180332,-2.42563333290891,-0.0485366194747806,-0.0670464934045447,-0.138986387765886,2.2695150931424,-0.265921576416609,0.138829993668418,0.490720758257822,-0.480284952986468,58067.0564953852
"53",2.02487262305055,-0.136484148321614,-0.391992226732618,-0.79287058414382,-0.476387046598364,-0.357711352330388,0.199225719118937,-0.48452681513324,0.0683367065750626,0.112250013857739,1.71243740985861,-2.44533652288157,-0.0933255211880694,-0.0607132614064351,-0.1218666304303,2.28398692407856,-0.424137739633821,0.10754301093366,0.539811850459672,-0.506649010986408,58067.892709486
"54",1.94082288666896,-0.141261624529542,-0.382801274572826,-0.896578869940599,-0.494463237680114,-0.358394939095565,0.23042579494583,-0.486229509900906,0.0608904164973724,0.102323673578629,1.72658174339826,-2.2740615938801,-0.0844055237118208,-0.0635019413464068,-0.141012150088672,2.28326360772986,-0.417758574767916,0.118095002184,0.551302525394057,-0.504363198755593,58071.5675705572
"55",1.70000135653822,-0.36176127016185,-0.327125939012971,-0.958806808201569,-0.471635693879696,-0.347983074317705,0.208022175541891,-0.476968877513578,0.0761474182422902,0.105088341243578,1.74975727150738,-2.13484328393479,-0.0516751110677999,-0.0681827602302118,-0.16133171579462,2.27501376108265,-0.406156657342292,0.116088931582279,0.523356019282451,-0.481476639656938,58068.3261850842
"56",1.92389416695218,-0.229268876505135,-0.3706710942432,-0.778222416292726,-0.480622632319585,-0.344842926700676,0.251979773770446,-0.496227479189596,0.0694068560955965,0.0962827359621938,1.71539993631621,-2.48292659646724,-0.0714776581142229,-0.0615754917868156,-0.104281235376362,2.28056472597584,-0.377816213643075,0.093343864549759,0.525702934228923,-0.492996000578197,58074.7851015224
"57",1.95001799246061,-0.208134960402497,-0.364592337649875,-1.00609420438588,-0.495923308984718,-0.346923404733464,0.293853557744182,-0.477273502177617,0.0621589829443695,0.110502530728157,1.68943917621442,-2.52479156788199,-0.0741147150751124,-0.0619472805704794,-0.108650804306787,2.28165202868369,-0.401339822683294,0.127534139368019,0.573407661446875,-0.488695744556417,58072.5141903238
"58",1.77258041428051,-0.32879511694876,-0.345508139565486,-0.986010631625726,-0.489945325112248,-0.358610086486152,0.291044248807241,-0.522652593117595,0.0793267455609608,0.106267719585196,1.67763914270662,-2.48428927532114,-0.057798412710041,-0.0581885676425731,-0.105441715444078,2.27274578971178,-0.341636711500269,0.115035201330761,0.55458531654082,-0.4835418278214,58073.1205243033
"59",1.70645290757931,-0.167672883528633,-0.362608579452221,-0.986617785987064,-0.548204041286292,-0.347300954100655,0.274218554660496,-0.451175408447459,0.0720530086793598,0.104689394926483,1.7843491396056,-2.49167702123127,-0.0498163028917457,-0.0687176923935577,-0.118400653179314,2.27565819540513,-0.319424331249907,0.0987309628859742,0.504692532856506,-0.497774781221025,58071.9071778785
"60",1.67185142349823,-0.131847817397786,-0.376025931026118,-0.997119464824052,-0.556635172341757,-0.349064105790341,0.208516824397084,-0.486943767208974,0.0758165872689893,0.10146057866267,1.77200322932608,-2.3125927954095,-0.0570810001283346,-0.0660938511160839,-0.115224166250716,2.27862363622971,-0.296650949207878,0.0809517656236002,0.501161258652983,-0.496481486508175,58071.841883681
"61",2.08646158193069,-0.403986111452468,-0.336416841756509,-0.860532616172545,-0.5140982495163,-0.357852297206973,0.324742690756076,-0.520568507572688,0.0640631960406509,0.0979652209897206,1.69786616024991,-2.2258396556782,-0.0804856676903181,-0.0601136905261679,-0.144749159677161,2.27698406773256,-0.395467804112662,0.154775321588231,0.540130657124998,-0.489411358433709,58073.2961284567
"62",1.68243300705039,-0.343084476699002,-0.359791616447942,-0.844600739418202,-0.49700963179359,-0.355343426413723,0.272515757007752,-0.490951148869238,0.0803457371859126,0.104985292559981,1.81039889080627,-2.42504111394392,-0.0417902043407193,-0.0699715689821269,-0.123792169150094,2.28002629377225,-0.341842030719735,0.108776714777259,0.495744716764726,-0.483872465075084,58075.9101150763
"63",1.66868553152157,-0.312063675672628,-0.357071510004752,-0.972825964916613,-0.506756200869167,-0.361122935716052,0.287217032297218,-0.501326030243168,0.0902802005162203,0.10920573277661,1.7794263000862,-2.38209362666185,-0.0493626945128549,-0.0666948311538341,-0.137632883083766,2.27898300914904,-0.312396522666829,0.0925338708880974,0.488565354204432,-0.488088997960888,58072.0262410278
"64",2.07995238954562,-0.211295058403632,-0.354321262373955,-0.84780235230751,-0.491701297506011,-0.351590493762116,0.251581847090073,-0.512921603662708,0.0512253142858735,0.103704768487139,1.72617100660648,-2.42153735050681,-0.0891919652149485,-0.0622888242213344,-0.120761730670185,2.28303936665364,-0.32149803553536,0.10331070058482,0.522864874495384,-0.494879233690926,58075.1322547195
"65",2.02335556117016,-0.324608817358352,-0.330392277103322,-1.07547437362781,-0.543946483209792,-0.363935791650267,0.326796467777426,-0.485820562315861,0.0738510257578291,0.100860042623409,1.77687152664566,-2.27506553115181,-0.0738538495426186,-0.069636367050977,-0.14255910848921,2.28437050935849,-0.357197542517398,0.138817100838233,0.526465057155012,-0.501642313638862,58069.4488437847
"66",1.81170737957273,-0.165918915298931,-0.334959953094471,-1.02312801436021,-0.503808006350277,-0.363831127941142,0.304157089672107,-0.492255514465238,0.0662899304728374,0.103876831777939,1.75175774242032,-2.42144689461911,-0.0708598478877951,-0.0648877723072587,-0.122861096741342,2.28584948655104,-0.319398405713779,0.065478948109216,0.506446820664227,-0.501791841845953,58070.7340396321
"67",1.9378592590245,-0.145371337255249,-0.33703070238103,-0.938704010529876,-0.520610223321573,-0.364998573178176,0.252650770292547,-0.496681425078386,0.0602210002428611,0.104353036950718,1.77080942839317,-2.41902013911512,-0.0812150574337079,-0.0700939960934006,-0.114022324422911,2.27677843232934,-0.277563280676292,0.104770484675043,0.536109547218687,-0.498599861550084,58070.3501061512
"68",1.84641955401716,-0.19686574393049,-0.357299666973783,-0.804422425220828,-0.530699205638152,-0.361532689967747,0.290336928051418,-0.480531911483301,0.0544279616309166,0.102810339576839,1.73041995771846,-2.46034994728824,-0.0646777959486795,-0.0628514574393447,-0.118017415481845,2.28250164471777,-0.251973520787587,0.10466167024713,0.514455733290024,-0.497513370852858,58072.5656362883
"69",1.85786277938647,-0.387458128344068,-0.361093584493636,-0.767482239366238,-0.615306101395139,-0.346116707306821,0.166997508772612,-0.4592616429562,0.0833389737801084,0.1034046075575,1.72588334415417,-2.33691885093621,-0.0657366870340523,-0.0646163610208842,-0.127413174218475,2.27118533612746,-0.253348153288295,0.0449293178506962,0.538534221643157,-0.473077082347984,58065.0268052071
"70",1.85583410493564,-0.327815140577275,-0.355879909170101,-0.586522842849355,-0.590508562974465,-0.358254254992425,0.168854729708622,-0.453514330034582,0.0749960707091324,0.10276362024362,1.74508204292577,-2.06451689588935,-0.0659430521326188,-0.0635300154176142,-0.156677751947144,2.27423337612277,-0.218573926888513,0.058316141897245,0.526474150412442,-0.482359599860051,58065.6013652719
"71",1.85628891941757,-0.298763102649291,-0.359160752859935,-0.968710996833802,-0.537928205754207,-0.35517190412133,0.218979132672706,-0.514386051538353,0.0706680298782983,0.0949241941714285,1.75153617701798,-2.16540427839807,-0.0716187012739923,-0.0655109919142649,-0.143262941766661,2.28280529542342,-0.252772097613239,0.133858921166614,0.523407954604018,-0.494278078877682,58075.6778200014
"72",2.09478193435071,-0.254508518005223,-0.346689752112666,-0.715695806207118,-0.597055438323946,-0.35807231850774,0.191012472250355,-0.473850814050254,0.0712952522611904,0.104142801469742,1.76683168070629,-2.33804937640886,-0.0938072918266762,-0.0673478702424573,-0.133479925851229,2.27515851411082,-0.279274324051211,0.0977933818030249,0.519463869824477,-0.482479139851747,58073.1218256578
"73",1.73813050431435,-0.272721198077295,-0.367461150244563,-1.01621360791028,-0.473326435180075,-0.354622334680433,0.34088291186927,-0.516484624814826,0.067698100253904,0.0989603375327815,1.79971950625001,-2.35137686780607,-0.0512952181215222,-0.069752779442172,-0.134301552967968,2.28356076655939,-0.40569363624528,0.157212995707517,0.494007708086933,-0.50084205939038,58075.3650193984
"74",1.80860151219963,-0.160448678156028,-0.344454961670016,-0.657567661956337,-0.498820066020722,-0.354530158603044,0.204945512609774,-0.504544130606969,0.0824069703914093,0.106464610964383,1.73111106655788,-2.32983580621759,-0.066898123676119,-0.0643870185180894,-0.138152310369754,2.27246541899002,-0.358682087549598,0.150968195309325,0.530692569799718,-0.479515951669257,58075.598939142
