"","sex0","racesex","racep","racej","racey","agep","agej","age0","psex","pj","p0","j0","dsex","dp","dj","d0","yage","yp","yd","y0","lp__"
"11",1.85028058560468,-0.286484917612812,-0.360263029736512,-0.755574841874333,-0.384737476494752,-0.365747693010986,0.290070056216918,-0.460323801002159,0.0585181222225856,0.109144585616035,1.69931067696835,-2.35205609139579,-0.0648056876988391,-0.0583672123699024,-0.146646920825951,2.27737915918029,0.114343396819549,0.539946135592411,-0.50832249093731,-0.0603258778705384,57727.2567206957
"12",2.03464133893921,-0.296355872751082,-0.359764358445676,-0.788628831938117,-0.379156376907555,-0.342591278190982,0.358460310801551,-0.481504792726519,0.0700471902128296,0.105401938263065,1.72267798729027,-2.53735202126465,-0.0814494279060599,-0.064191847249425,-0.119280809892819,2.29344840760775,0.0662699872351721,0.557799525013792,-0.495589479573435,-0.0964501374769457,57729.0867875893
"13",1.95174204409352,-0.295567624299729,-0.360857681709188,-0.789868774249175,-0.364082535838673,-0.341134859122877,0.340385901323385,-0.495585253381158,0.0720967876426492,0.105311761850488,1.72170205062173,-2.49593520461804,-0.0763728069411864,-0.0648486412911806,-0.123645707219971,2.28901555412774,0.0627816985348953,0.551293059404732,-0.49763343273863,-0.102426044279946,57732.8104598386
"14",2.12562397320412,-0.213084267863324,-0.357681612881038,-0.957088477829454,-0.339166710657242,-0.364503320170069,0.204470246402303,-0.508668509630473,0.0606801987794317,0.0977360542204832,1.81326849837943,-2.22023145049149,-0.0944478593123486,-0.0710649018577012,-0.134929891583342,2.27994594280074,0.125491653756929,0.508155653681814,-0.485021563919427,-0.0581687151623214,57734.4482629625
"15",1.96689803019965,-0.225424771314835,-0.347098743176311,-0.895316974031534,-0.357944215193491,-0.343944611022151,0.278214469673488,-0.529341209915293,0.0663417423314487,0.10118157535654,1.80161097008287,-2.22392141348453,-0.0801768022899026,-0.0704842279004023,-0.143986586028337,2.27265537005946,0.175343695280676,0.495999488210886,-0.481439015761527,-0.115570256447483,57735.0049001193
"16",2.12511788086692,-0.31580172313681,-0.358704398338721,-0.874021297856103,-0.343019902438349,-0.355972699638417,0.245596355463198,-0.446101954347129,0.060803790258755,0.101026944467656,1.75243600759351,-2.27919523928607,-0.0956349861882944,-0.0659243796318656,-0.127526260346541,2.28530960844193,0.0752368367989785,0.511144267073836,-0.49433055181798,-0.0430852267736183,57731.5284178907
"17",2.15578865689162,-0.289956680832403,-0.364261736849928,-0.872170264276288,-0.372773759091394,-0.364553388249881,0.332458833516902,-0.436924390641929,0.0614449275431496,0.100850426854204,1.75918194725613,-2.3670367113354,-0.090948277333404,-0.0658621374400524,-0.134728802723632,2.28598500501886,0.063733832164696,0.521451848306405,-0.495511351937681,-0.0360087353520326,57731.043394191
"18",2.25562536823356,-0.272298496819093,-0.368454584340796,-0.912683511269269,-0.386703298860178,-0.34452131902274,0.190590622716228,-0.4969140793165,0.0695978846235531,0.106582429567532,1.73976317364349,-2.44559997580663,-0.107340864966163,-0.0641531536196746,-0.10673158357716,2.27685636582351,0.088247321727787,0.509063926832812,-0.487905528469363,-0.0880355298921564,57730.3375782176
"19",1.87192023400523,-0.314265154933627,-0.360834294396167,-0.564371708795318,-0.322655253153005,-0.352676562085535,0.253680349750457,-0.491596820214547,0.0661883089391709,0.095683153361771,1.72781449307896,-2.158683302206,-0.0611294336021828,-0.064081078076827,-0.161688212415396,2.27326157703762,0.141945463383739,0.541398576406192,-0.479683418588484,-0.07220560907599,57733.2389278543
"20",1.87130801996845,-0.161675459183293,-0.353306259937185,-0.880195785867328,-0.372466225360687,-0.342826194266956,0.348519930163064,-0.507519852408833,0.0808513126619544,0.108918746414536,1.7053960768791,-2.46999435961565,-0.0795186984407608,-0.0611914977107306,-0.1220571963802,2.27603778899933,0.103844478392954,0.536331453863171,-0.483987073567144,-0.0737001354276399,57735.1783572757
"21",1.57673582343059,-0.290993671190247,-0.367742974531818,-1.03016508533459,-0.312694742208141,-0.358163986994116,0.115739140284875,-0.511924533763494,0.0724861191288165,0.0955373813823346,1.76656799411495,-2.029742671496,-0.0351822884423654,-0.0672654344031805,-0.158702434444441,2.2808954041093,0.113151058833873,0.525326245392833,-0.493069025088685,-0.091323924499049,57730.9039861834
"22",1.63132227947013,-0.318164680925938,-0.377973472638299,-0.737612233048778,-0.319520747389738,-0.365766399837008,0.238112228900803,-0.507104975290706,0.0763050003183644,0.0980319502662482,1.76288384933074,-2.32587780702035,-0.0332953821619766,-0.0637457779137557,-0.136173565452742,2.28148808856424,0.165948151335894,0.517211203992425,-0.488089777340908,-0.0781423880504031,57729.7609610255
"23",1.97445633257699,-0.255226366118316,-0.34103833246932,-0.985675646718842,-0.394324204521687,-0.357524102364685,0.364719946175831,-0.477225210606921,0.069231981837255,0.107463909789214,1.73127831210358,-2.3771193367832,-0.0844041492208703,-0.0637238323612039,-0.141796425545058,2.27584245310792,0.0512747720349521,0.542695744384682,-0.49356097002287,-0.0798535281206999,57732.9445201006
"24",1.93770159481147,-0.307783768603897,-0.330002370987113,-0.817948995086613,-0.366509966227995,-0.35635583011953,0.347153726050073,-0.426319342665119,0.0698565980405175,0.100090246142043,1.71233078075211,-2.37347301554499,-0.0723334648444191,-0.0615396645899967,-0.132421000839059,2.28014998863665,0.0619796263002922,0.540347427203645,-0.480358568225389,-0.0598634543753414,57730.4734623699
"25",1.85509902117975,-0.260668717044035,-0.371984683825938,-0.821262527760575,-0.299102548013199,-0.351822878882776,0.230092304283928,-0.511427680917748,0.069717075066732,0.101183115105379,1.75972260221938,-2.37829765725231,-0.0651927483709549,-0.0642972967781145,-0.119403659926109,2.28184891660665,0.17083101542361,0.519628105276688,-0.497472746236007,-0.101091990414884,57736.7586272312
"26",1.87846714721166,-0.314890578182488,-0.351102838882807,-0.931739341044605,-0.338516672369072,-0.350186508021208,0.241103015025605,-0.529637270829818,0.071193659187645,0.103896667025864,1.78429937857973,-2.32938314831733,-0.0587059583604023,-0.0695595396860613,-0.12818007179128,2.28204583843943,0.126471768699521,0.510344153261758,-0.492937802240123,-0.111598440531298,57736.4352045115
"27",1.83409549254736,-0.307377243954557,-0.357455782839965,-0.982295797435879,-0.312660511038342,-0.353851460994961,0.258396545231775,-0.520447401637619,0.0771919845525131,0.102478729193902,1.76611330734602,-2.21140655452054,-0.0692680271702114,-0.0662581928878664,-0.141610016292394,2.2827462973637,0.12598141567295,0.499882858091495,-0.489237805444649,-0.0863236727595576,57736.2064448604
"28",1.81831318851877,-0.236296395365694,-0.366242153149582,-0.977741477245154,-0.361337527960525,-0.34502542051045,0.297552381455783,-0.464538667410709,0.0689217657770378,0.10346240797348,1.73707663533054,-2.48336895233251,-0.0577272230913952,-0.0653629674883043,-0.114833223739747,2.2744198486673,0.0972322950917422,0.5418638042419,-0.488678740642711,-0.0805961604119788,57737.348941939
"29",1.81408697804368,-0.260129677578055,-0.346700560183459,-1.16311196964317,-0.410319945766993,-0.345127688824984,0.308567917656725,-0.523052110608058,0.0718817084252093,0.103141241937418,1.73165030348944,-2.45742281949272,-0.0570642167775227,-0.0635506656989589,-0.118977693572972,2.27904741873506,0.121908990734418,0.515967965780403,-0.479960063880565,-0.085621618317427,57733.8050395696
"30",1.76483904889979,-0.322454055837487,-0.361614146082633,-1.03840040441705,-0.373960116007488,-0.348201578038684,0.262722401549408,-0.500508411398277,0.0718201996668682,0.0994355189092147,1.74544927770786,-2.17960840918771,-0.0526852208115518,-0.0659217915395032,-0.147883996668993,2.27364104959788,0.154089057892116,0.535371073372436,-0.488343197661526,-0.036709914622246,57736.6750197044
"31",1.8129877201764,-0.314211890645374,-0.345987204521426,-0.909191527112781,-0.403981122663831,-0.35609111310378,0.253682860059379,-0.505922479381226,0.0800887528262452,0.0995563091284734,1.67416431242323,-2.33054935213657,-0.0636595402107841,-0.0604342255541338,-0.1247559486908,2.28731644165663,0.0925610077543262,0.565670611008567,-0.498358910835823,-0.0783669702045819,57733.6759972578
"32",1.76856633448535,-0.246693752085326,-0.357889850970204,-0.879194335692874,-0.315189781082076,-0.350000504976735,0.249713076115453,-0.507669065213571,0.0796563282399183,0.104125533224238,1.74575520308038,-2.40088207415703,-0.0594099310998734,-0.0632912721179446,-0.132612939457698,2.27562583563017,0.168613016171201,0.510467719995768,-0.491066092299412,-0.0776116785651002,57736.0069173275
"33",1.84828707027847,-0.262506522079803,-0.350796445670239,-0.727684803102938,-0.372113764652242,-0.361838544108769,0.228572006163307,-0.507166427565404,0.0676411071317302,0.100918152672795,1.73040735963285,-2.12048198407843,-0.0616680869121577,-0.0631638983423894,-0.157041037193483,2.27824632130731,0.109673775967779,0.520636456295847,-0.488283053217284,-0.106630423026732,57736.4866980352
"34",1.83290618418029,-0.263262036456264,-0.358579967896947,-1.06856799675993,-0.343539798893127,-0.346200206203216,0.285152985102084,-0.523653921768719,0.0751965614171842,0.110267182368754,1.7245715916508,-2.49938426188857,-0.0671153881712763,-0.0625392258923772,-0.107676318516627,2.28739014707975,0.172498015122823,0.520454113152251,-0.49307888379631,-0.0831189374737846,57734.3162676799
"35",1.85965952535595,-0.242035259977602,-0.36245321342242,-0.705945073481146,-0.400182695385437,-0.355443866729488,0.190485317146106,-0.47202074253208,0.0600158184089354,0.101826619851615,1.75438462494468,-2.19380012961272,-0.0604265473532867,-0.0672749143201224,-0.14927970593203,2.27899384624866,0.0982183159083231,0.540761976074144,-0.477595110601361,-0.0715069545394704,57734.0111836913
"36",1.84664174527377,-0.259141040234685,-0.361960308068587,-0.893897464833388,-0.288066521312299,-0.360079121426193,0.233739309174465,-0.498511240802715,0.081504115453932,0.0994837665868655,1.7180307618028,-2.32056651993849,-0.065111464790675,-0.0618427898897518,-0.123990688698643,2.27359184830255,0.1047537170166,0.538326874507362,-0.491557036020596,-0.0600413776535257,57737.0640730198
"37",1.742905144295,-0.239688974934453,-0.338761930564074,-0.854883257431049,-0.349687904574605,-0.368156074319246,0.315698524601464,-0.473212313779748,0.0638808647967339,0.108349426955617,1.81882713260381,-2.44163933864089,-0.0538063576874537,-0.0711744900396723,-0.126041643513868,2.28492256837387,0.0883832453292487,0.494186807256463,-0.488756903070512,-0.0979866978501288,57733.4682041394
"38",1.89884047089291,-0.266382318972258,-0.36576313870705,-0.960055336068645,-0.356171665262367,-0.340131303677397,0.186621215681309,-0.51212749191107,0.0773374677015162,0.0971642484623138,1.69663382219961,-2.13494456447031,-0.077014736567758,-0.0613315908018558,-0.14318506808901,2.28178179562401,0.142080890340142,0.556229534812259,-0.484020588616938,-0.0897182035216069,57735.59401178
"39",1.8273358116013,-0.269672395071081,-0.354139743604346,-1.04172090297462,-0.390974861911221,-0.353653449368004,0.324558682027918,-0.489812293302827,0.0660211378747608,0.0992694181266225,1.73935847841811,-2.26110383196552,-0.0581097322357844,-0.0650900259932391,-0.146584646673939,2.27802511636014,0.109898149179419,0.531436204750837,-0.501105142450828,-0.0538080095010083,57738.0620775824
"40",1.92518704758181,-0.26276716201513,-0.38465275735885,-0.944727490041611,-0.366815124091687,-0.360106436494805,0.2011588609388,-0.481175025473182,0.0689661370257729,0.1041040458925,1.76497268710685,-2.39674222841567,-0.070625111488825,-0.0658163103648818,-0.115428712508733,2.2848768107175,0.0891149870135283,0.530156885359272,-0.488261291483376,-0.0842732297321245,57736.5138708561
"41",1.69353653003854,-0.207242090625447,-0.318305677016768,-0.808405944303735,-0.336499817117643,-0.346752904447008,0.295554137921599,-0.480923749201222,0.0803949677055561,0.100632179953658,1.70562051079628,-2.23676634143338,-0.0513846927902518,-0.0636885618560338,-0.147873370182627,2.27173988794912,0.117267543481198,0.544327605474768,-0.471268183883631,-0.0769264183386207,57733.2408129563
"42",1.75852594886359,-0.284231418129217,-0.339053642026799,-0.905538138760217,-0.357802978664987,-0.340261789623493,0.225331930521544,-0.465467437971299,0.0791928024030058,0.107898244616744,1.70674198589129,-2.21404810948421,-0.0538538514875191,-0.06259689187917,-0.151075406342968,2.26447588260924,0.0816761363040839,0.538776965630948,-0.46098238794454,-0.062064158729339,57729.2909953755
"43",1.90832161187185,-0.228853858064784,-0.357802733344065,-0.762100076858783,-0.354305996838197,-0.357351789508693,0.226173125990781,-0.501154108561204,0.070390789871554,0.092120891569173,1.68214704002437,-2.28109359028805,-0.0732410062921739,-0.0590311683963003,-0.123004225699849,2.27332710037419,0.113692657018287,0.559259829959927,-0.47961263383667,-0.115283019093161,57734.9626650675
"44",1.84906661004083,-0.275842649442516,-0.306026105700658,-0.818803305668317,-0.249224963767987,-0.354488497202675,0.226092925094783,-0.494104632338008,0.0730217575184681,0.0976409644489739,1.67209836155481,-2.30453140764164,-0.0656992726076773,-0.0600074232891604,-0.124612705042491,2.2772030987842,0.107293189379244,0.568334296678062,-0.481003023010787,-0.0845728003767229,57730.0969300446
"45",1.72792050373492,-0.291383363015689,-0.393013540156731,-0.837656338305264,-0.488444039336396,-0.346486870903834,0.281820478887789,-0.48920829520252,0.0805738963837728,0.104655540169875,1.71510894826033,-2.27746741319644,-0.0525925280416285,-0.0625645286231818,-0.155445903861908,2.28255089539592,0.105484661879026,0.543170562969745,-0.495908141793794,-0.0548012898431691,57729.8842472618
"46",1.83626309073834,-0.244409073387137,-0.372968473553859,-0.646554327810679,-0.26744051903076,-0.360923384980628,0.275233817835221,-0.481198240892328,0.0792429028340672,0.102374738622211,1.74659594549832,-2.3359299801585,-0.0646899045526997,-0.0653677593330702,-0.146400248066521,2.27634426540856,0.105581337974519,0.529324291076899,-0.488007445763601,-0.0682033901909496,57734.3668871736
"47",1.83825397098829,-0.262781254412828,-0.332005039329775,-0.771626806123546,-0.394133060420262,-0.350771138673936,0.218020186729991,-0.47837158148683,0.0864641123695859,0.0956052085990751,1.71371334546216,-2.13998473200064,-0.0664278109841787,-0.0641064306539263,-0.151036009948007,2.26942218468997,0.0936695482403184,0.541262645066675,-0.477549404603201,-0.11017762723687,57732.3041301374
"48",1.98803483015733,-0.293002850012294,-0.369531109056999,-0.917337008495695,-0.2593910614163,-0.356802954817625,0.171478536537998,-0.489747773240632,0.0675173540706731,0.0920220233463978,1.74875344105353,-1.97265658605876,-0.0755437769741062,-0.064714409225127,-0.159143556783208,2.27849107454033,0.0876284423653154,0.526331080897579,-0.490199985549545,-0.110254460841846,57735.5018864137
"49",1.68629316842605,-0.151699876782394,-0.345526146478193,-0.835290388074122,-0.296056557669698,-0.349984445548553,0.267531019834296,-0.500066428561735,0.0747013571504325,0.102789927779223,1.75090837916675,-2.21945636266817,-0.0562393797483944,-0.0662808487118049,-0.145722550509738,2.27913150144412,0.128320290329231,0.523330347610495,-0.483089952380693,-0.144266180672045,57735.9977644785
"50",1.75743642848851,-0.195239105221354,-0.355713017281094,-0.805324746631634,-0.27191820934502,-0.361930968857201,0.236705904947229,-0.482969880481449,0.0743056313732729,0.0993027023946862,1.76110260258605,-2.31896525968726,-0.0532033488282444,-0.06579405527434,-0.13211806005095,2.27950951321131,0.149684272335681,0.516973765130384,-0.489956876753893,-0.140429458845472,57734.6814347626
"51",1.78922126089821,-0.27733113125863,-0.34912146679967,-0.659736687252427,-0.221553272807241,-0.358362127079369,0.261459807972413,-0.497240344785149,0.0719231595646367,0.105403932724493,1.76848756973765,-2.27419635899521,-0.0539974467522895,-0.0664184131214375,-0.14140372170323,2.27358357905623,0.135344821318198,0.504475993768037,-0.484792659197992,-0.147177145047624,57733.6227942157
"52",1.79910679827297,-0.285712508942267,-0.331316529870123,-0.739483739544466,-0.227557707328483,-0.347068686796105,0.235627468716875,-0.508057121794195,0.065505994807862,0.105060839788095,1.7783222197209,-2.16946066298173,-0.0503660181848276,-0.0689346596796339,-0.164600175920512,2.26868751579324,0.101785192303766,0.51382599994252,-0.476700661324225,-0.1379985024146,57727.1661579095
"53",1.99685242885309,-0.24874310642879,-0.381651357063941,-1.06434998335706,-0.425645298464018,-0.358294201171806,0.286789391383961,-0.51568006791772,0.0843741931291014,0.111170649145418,1.73362212237133,-2.60207485379745,-0.0878441204392502,-0.0621216564210135,-0.0962646460259646,2.28477924057867,0.114215148325932,0.539943335458024,-0.507404159485909,-0.027268515115935,57727.9650267068
"54",2.002324886899,-0.213656155216107,-0.356299263223498,-1.10200375132621,-0.437196786535186,-0.353372720307051,0.375867790296791,-0.485355579679043,0.0540852368866727,0.102940239142177,1.71854210827565,-2.46268335483544,-0.082088893411664,-0.0618192488387256,-0.12698353968845,2.27284869753694,0.129861492215433,0.546902850348754,-0.476875368757436,-0.0295104124632928,57731.034963474
"55",1.7148937737909,-0.34013526135284,-0.373924851442157,-0.86435662212871,-0.270847786534877,-0.355165835152675,0.324138480923222,-0.497268611835987,0.0694071012361741,0.100797161129774,1.78873675153057,-2.24019893000444,-0.0422889090465176,-0.0700017342143611,-0.142455097592621,2.288187902051,0.137130120257603,0.509418951084796,-0.493177451596274,-0.135203339127124,57731.612701814
"56",2.03023377389461,-0.219527536691998,-0.353219790513983,-0.733006112956778,-0.291141188632688,-0.358944951674318,0.198660494184165,-0.511380921132507,0.0722411580848442,0.0995315107700173,1.73576065359119,-2.22935749558309,-0.0848935654271506,-0.0642568630176002,-0.143182338287813,2.27284463903162,0.117199225794005,0.522967819459163,-0.499521345028613,-0.109382105354579,57733.9912975305
"57",1.89969428683787,-0.342652680725683,-0.329346781894298,-0.746744199630008,-0.372231979881303,-0.353364864486248,0.309354688523932,-0.510180448278651,0.0737799025878617,0.104174801331613,1.75942426543465,-2.52432988167535,-0.0702749141399653,-0.0676193573897403,-0.113791787658941,2.28475249330086,0.155357969130118,0.529255756984005,-0.482542886695768,-0.0879176417459031,57734.2669954641
"58",1.86139801304154,-0.378192154715953,-0.330320170655765,-0.737260546037408,-0.357683342568405,-0.355122246547065,0.280372891394484,-0.510468063207769,0.0765319012856562,0.102772058923844,1.75854118612973,-2.48919250551256,-0.0602356940065432,-0.0683217613233444,-0.112824219766012,2.28090740994638,0.168122770570076,0.520973694168613,-0.477284400214547,-0.105691594991937,57731.877542102
"59",1.82052366201498,-0.196772556925175,-0.381357114113505,-0.954968307778754,-0.387959593961658,-0.348705901189376,0.29297149142729,-0.520117656420079,0.0706125861594064,0.105483333202473,1.73309642955608,-2.35655181506031,-0.064468091474974,-0.0631230461536447,-0.134005161013597,2.27577191307884,0.127621644492516,0.523371745082499,-0.496102897204783,-0.0285189645107229,57736.0555528895
"60",1.77983646838859,-0.201353537931113,-0.353044945504495,-0.843576796881791,-0.405437740586126,-0.360389630035342,0.197333759933804,-0.48164441278744,0.0703107940008109,0.0977193192963376,1.73962820541556,-2.26241001961532,-0.0571058434747262,-0.0655237709371838,-0.1253688071107,2.28365523832703,0.108840895243275,0.536634560008649,-0.485999346639146,-0.0767844391304408,57737.5391225171
"61",1.89004774687689,-0.259213353446941,-0.359834087961641,-0.96674011379688,-0.332847340984481,-0.341975561382547,0.340163128133543,-0.494744749141878,0.0747785942714572,0.100942047299961,1.71191456965259,-2.34667470511454,-0.0710412448976991,-0.0627263804576726,-0.131075831651233,2.27832046242616,0.120530725822408,0.544412203774892,-0.488522687637063,-0.0759981827043876,57740.1691866533
"62",1.98902608191451,-0.28629393273219,-0.351297964819865,-0.836282532288349,-0.32878536923464,-0.365705034433955,0.229979896433293,-0.508350783277669,0.0632515061101213,0.106451472729857,1.79417193071173,-2.44489101996696,-0.0697026795524672,-0.0692693636951771,-0.112218831536441,2.27981846613912,0.155091378850009,0.505824487979137,-0.498704103317278,-0.0894858008175159,57735.1044725733
"63",1.99903839631773,-0.325154908661982,-0.368817842289843,-0.860609283342476,-0.358310297987796,-0.365272838435686,0.309170984960051,-0.537425016363559,0.0794130653302104,0.107641811438778,1.77855323274294,-2.47097381248664,-0.0733766427884778,-0.0673056381812402,-0.116103389954793,2.28326772803277,0.161111539576275,0.513428236659459,-0.484919778477472,-0.0738233402781889,57733.0885248834
"64",1.98002389249671,-0.224735767612521,-0.359902248095665,-0.845165706542807,-0.413053345419601,-0.348975348730991,0.216644628098249,-0.540974301528035,0.0480197216475602,0.0998407645695671,1.77424705824423,-2.35853202697774,-0.0823763263753617,-0.0658950813606995,-0.117780834920862,2.2790436053988,0.199719380776956,0.513485412790732,-0.503915763023794,-0.042117015389211,57725.5218867895
"65",1.99720809281113,-0.237453854391534,-0.325298661334642,-0.658249673149447,-0.406704195535174,-0.369701159684461,0.32041562039487,-0.499136340878118,0.0660402790926966,0.108283711323826,1.75629120031328,-2.50016996638768,-0.0823457946232008,-0.0670506422969522,-0.126743015704163,2.27523119904594,0.104698727705085,0.528657444832322,-0.482216021475248,-0.0714879306065434,57734.3998742516
"66",1.92211822674246,-0.248640725721904,-0.338628899143761,-0.836213744776158,-0.415763256134066,-0.354448945769232,0.392512174253356,-0.495673531528139,0.0671445348916469,0.0985272104749346,1.70919601272712,-2.52767711882123,-0.0686996112292643,-0.0621656987178131,-0.114043130586921,2.27789639957885,0.123624922255357,0.538510686083034,-0.481404869367191,-0.0549466630268105,57735.0776958989
"67",1.81308990107689,-0.249448686337068,-0.349114528063868,-1.04027134793031,-0.309359330528782,-0.360481845825221,0.319746118680296,-0.498518017791479,0.072875553310003,0.0986688427886517,1.7434998619532,-2.09342124094087,-0.0632568610932847,-0.0643242870339937,-0.161097464619389,2.28041261928953,0.0988921731298419,0.51673369906883,-0.498765988850635,-0.113972639507228,57736.4314625833
"68",1.87382300268598,-0.259760475088475,-0.356932322935716,-0.755349960343159,-0.348357480836947,-0.350864396643667,0.192176621895656,-0.496322480784549,0.0736841347367549,0.10315882411867,1.73404360887308,-2.32263615187491,-0.0659912496318243,-0.0627095538941361,-0.112649934180615,2.27129419066459,0.127108630192632,0.518296922097613,-0.484151535587279,-0.0835522254404825,57735.526590652
"69",1.91804820765652,-0.252788234249994,-0.324504346425256,-0.858057573398091,-0.333846593563204,-0.35049248777785,0.210197068880169,-0.486816051176279,0.0652877482769393,0.100019995505659,1.78490716751883,-2.32659188387466,-0.0716585509956111,-0.0709695924772513,-0.109163238653271,2.27372300120947,0.101572803034106,0.514591317714002,-0.476318245700965,-0.0671374422489706,57733.0418989143
"70",1.8145679428405,-0.271372358084985,-0.33784172461166,-0.824533804797151,-0.396027581136864,-0.352826853207141,0.25874851194785,-0.492500607954913,0.0651392161930918,0.100083247432619,1.76285386246086,-2.41329039124699,-0.0598026455027152,-0.0680122088368501,-0.118978977745014,2.28493239221716,0.0958323407588294,0.516003736332354,-0.489799085066594,-0.0735253685579494,57738.2852934556
"71",1.77369095463175,-0.22599399414132,-0.373495183660845,-0.771820752262679,-0.309863208002343,-0.359060027066013,0.360219687300789,-0.480266900882058,0.0841068064843125,0.110013422773409,1.74893509198665,-2.62454687145176,-0.0623540559325377,-0.0640162067339237,-0.116100948569194,2.27597764018657,0.0849694930891857,0.535436544720409,-0.499370548374433,-0.0562471234846304,57732.7426400729
"72",1.96616000225021,-0.405491417588272,-0.360568264108081,-1.0798790455582,-0.338203819565945,-0.362931403649587,0.272251020541338,-0.502069841091236,0.0651383602303393,0.101361568036936,1.74596112791485,-2.07046622284555,-0.0669018164473896,-0.0648890947260923,-0.154687081973127,2.27372426013204,0.1431132711014,0.524550605685205,-0.484944303987201,-0.0348131642748131,57731.5182895852
"73",1.86958579124152,-0.0546254859355756,-0.342629059168704,-0.608147106387538,-0.347759551604515,-0.338201282819906,0.264703040950622,-0.477734457543698,0.0746795731325143,0.104579417306196,1.7005972992918,-2.46509964846411,-0.079934415171444,-0.0616649024788946,-0.108622729095421,2.28090755410326,0.0999997510125492,0.544536840308206,-0.489921133915342,-0.12959101128116,57727.0712662311
"74",1.84550834214936,-0.0572426485469279,-0.342759233163239,-0.66064168028377,-0.335068346558496,-0.342130603383377,0.26210687530276,-0.471978071065063,0.0707716595852134,0.105399133399154,1.71505750012535,-2.52488295718843,-0.0720280074409962,-0.0638302652723093,-0.115839782619785,2.28240675624335,0.0888627034474384,0.554232032183667,-0.492849886362385,-0.140216196274373,57728.478045659
