"","sex0","racesex","racep","racej","race0","agep","agej","agey","psex","pj","p0","j0","dsex","dp","dj","d0","yrace","yp","yd","y0","lp__"
"34",1.79246212843228,-0.184375413692602,-0.318299911453913,-1.02491245389149,-0.491515929716144,-0.343122236699873,0.158930193041803,0.112098624299226,0.0602040984375261,0.103485983617677,1.6618053245657,-2.17985795731986,-0.0581207319658608,-0.0610812480683042,-0.148644716419878,2.27926846070411,-0.365328122644689,0.572195480617657,-0.478206854945713,-0.260702325977132,59786.0262657455
"35",1.69197478420664,-0.21191854706579,-0.361997923165635,-0.681552597136809,-0.537026858781511,-0.349402049323994,0.235010444004398,0.102173195454985,0.0910322780148238,0.094888394403319,1.73736182700255,-2.13878160054513,-0.0514053506852768,-0.0638878607216457,-0.157165028343695,2.27790037254669,-0.339364476802307,0.528887037391889,-0.498869606866512,-0.236449215373,59793.0775500786
"36",1.72604352491889,-0.235489821459919,-0.368132177618846,-0.992593090810147,-0.546650228618927,-0.348471900939661,0.25783925854267,0.107787940011928,0.0676496452143096,0.107418430442548,1.72041619873081,-2.41641267068375,-0.0444639537501767,-0.0636839626221754,-0.12710100871227,2.27624520683297,-0.263791325945714,0.548062867389011,-0.471491256292254,-0.279454904553343,59792.3300207968
"37",1.59568731671898,-0.233709017244798,-0.336028826916017,-0.902244494889453,-0.501571306117738,-0.371426408478993,0.265463239082591,0.130447454352461,0.100117104484178,0.0966767414637307,1.75478016869602,-2.36376734861051,-0.0459033446420217,-0.0643368793196321,-0.120094900992498,2.2709978949108,-0.39276916726711,0.521299995432215,-0.484140033270995,-0.268771588072115,59789.2423343135
"38",1.78248433267428,-0.25161086575346,-0.345801024676702,-0.934537239720716,-0.47110832947202,-0.360084565116131,0.297531194143332,0.110787754432377,0.0785071183117897,0.103380437671682,1.72601777361187,-2.28832492854774,-0.0605662608922425,-0.0650889752549519,-0.135575583351948,2.28296395240376,-0.326492775692538,0.538107699331574,-0.481322101861161,-0.283528253226869,59794.8527460257
"39",1.66063486777419,-0.256483983537946,-0.345733107846256,-0.941706500529914,-0.52200047915633,-0.347704687705346,0.121808792282237,0.0710464340717647,0.0871302076986504,0.096901034803819,1.66445755286892,-2.13696877090398,-0.0499028044311109,-0.0566815833294936,-0.127392454082256,2.27850285215549,-0.399035806948279,0.568418086208746,-0.501954882295213,-0.205305797022764,59784.5557983393
"40",1.83619629347136,-0.192655917535061,-0.347834146525719,-0.84093544399682,-0.44412220224913,-0.351743762991341,0.154332678453727,0.0734631654977396,0.0625530908078682,0.101625261857515,1.71539011587756,-2.2429598811015,-0.0682279133470109,-0.0604560493253488,-0.130678151444853,2.2852463971941,-0.385233972053102,0.528589605437047,-0.491648186208818,-0.240431270932187,59791.4405396207
"41",1.96981786129837,-0.246894261527906,-0.377327921678025,-1.02145889887786,-0.560091091448793,-0.349262716883173,0.225051349616395,0.127396247985334,0.0829016294632485,0.0973108940853323,1.72407825326132,-2.3773744045856,-0.0860901943250724,-0.0651377439647327,-0.12045944496401,2.27961049234919,-0.335959349500028,0.555863944000468,-0.494745163600885,-0.27572030142207,59790.7038374351
"42",1.84391815776199,-0.217118905319855,-0.339964356419086,-0.647857072458989,-0.525738139942013,-0.35488478713826,0.260332384697253,0.0996097674938644,0.0572251975042264,0.104258330757764,1.66006561179562,-2.37190895941438,-0.0623482645040861,-0.0559537712350755,-0.134924463598866,2.28551862570989,-0.264057366967238,0.552537556661419,-0.499121114681501,-0.27548980577323,59790.2478827594
"43",1.87528642992327,-0.181732013637249,-0.372787035783892,-0.789628279385325,-0.527657632396226,-0.341438086690142,0.244870403728992,0.122930410998357,0.0583522210804443,0.108878981408252,1.71547293828217,-2.36182965233357,-0.0681258166922313,-0.0636141267184643,-0.134576079780306,2.28032448200911,-0.300977003501815,0.554343940431947,-0.496701458331926,-0.277183815028512,59795.0402631776
"44",1.85946426446221,-0.35274049457136,-0.325764500299598,-1.12291655215008,-0.511272057951678,-0.361875969777766,0.253315228673392,0.112784874281895,0.0850764853729177,0.093463419598871,1.73952354046823,-2.18616624697798,-0.065092990825343,-0.0659790819271807,-0.134512307109241,2.27795509490752,-0.36309905664986,0.543268220981781,-0.491519533333112,-0.261146803780782,59793.3768561458
"45",2.01786870825514,-0.207888787253187,-0.371870217478317,-0.707875538824229,-0.486951261818973,-0.343852433056305,0.172082097117907,0.109661021895325,0.0520937414486209,0.101667162888892,1.76095616562451,-2.12789695751666,-0.0824711995496188,-0.0669929395805142,-0.149202408213738,2.28113210165674,-0.345520933712649,0.526637928600294,-0.491925313570013,-0.245005171346909,59793.2341800759
"46",1.75188648112769,-0.312531392541518,-0.335709505477433,-1.11850720092992,-0.540804895769302,-0.364626536536131,0.355828245059306,0.114219409867953,0.084678491520131,0.103202641415196,1.70420623387634,-2.4219618151917,-0.0571838883273219,-0.0618296600431587,-0.120986717572712,2.27793556083719,-0.294022620345317,0.561087694372534,-0.488638186486645,-0.261867666261956,59793.4455404804
"47",1.74273883621602,-0.211198165264094,-0.362114627215545,-0.875702433385583,-0.572919203805601,-0.342361898938305,0.267223384358893,0.12701461330243,0.069877563424801,0.103857012028084,1.76479768423553,-2.30137217796755,-0.0541826910374131,-0.0662235161276772,-0.132728851456252,2.2739262275794,-0.261199021929257,0.511949079787695,-0.485552372345667,-0.298713077368977,59796.7556106012
"48",1.77152859582198,-0.234154539123916,-0.358797531644287,-0.929161644565452,-0.563769386029028,-0.355300994780753,0.304761210153448,0.105329316819324,0.0653358565988189,0.104083091873657,1.7727004947208,-2.39680542209477,-0.0525338502640235,-0.0683673228594345,-0.120446892173789,2.29039473182434,-0.307349922740313,0.5160075098011,-0.50421852009601,-0.284005167244897,59795.3826152067
"49",2.0836153470747,-0.30554574997899,-0.363372120343952,-0.939271657597585,-0.527240420814061,-0.344485986002482,0.244721633314572,0.15161407694545,0.0684044601855089,0.100464265050323,1.74825085143966,-2.27373146894967,-0.0937232770834635,-0.0641172254607305,-0.127711944648374,2.27180650770697,-0.303477938107014,0.518082402684407,-0.483655158491198,-0.271628918645893,59794.8013175181
"50",2.08213891137545,-0.359425474035758,-0.362582220145905,-1.08311948428842,-0.510999501201887,-0.338348356909322,0.256771778882504,0.118181147748534,0.0625799265436283,0.0966608954242085,1.77049205884387,-2.28331351704693,-0.0805612514494757,-0.0695378279936611,-0.123394604486086,2.27805748055,-0.369162129545136,0.516652788657252,-0.482187299346334,-0.266888742552398,59793.7310324903
"51",1.86977355677682,-0.313845381939941,-0.348201835943608,-0.969426626726147,-0.509818586580264,-0.371443438170829,0.151583221477659,0.11278693920476,0.065037961321275,0.104337230001781,1.74792741156582,-2.25473914152938,-0.0596395001066165,-0.0653811505824724,-0.127901321393552,2.281481302294,-0.328942897473162,0.522505196613121,-0.501674814893719,-0.273933565165628,59794.4047611269
"52",1.99590472958585,-0.180731091791798,-0.37381883687172,-1.12478321929589,-0.476769762374928,-0.337609489073387,0.414637502803559,0.0567248027030472,0.0754144999775882,0.0986755879091138,1.70024610177597,-2.44366732003502,-0.0862874784443489,-0.0603750526170715,-0.129929024793541,2.27843036471615,-0.446511729950085,0.541338190848019,-0.479356933182017,-0.231177084527742,59785.5795940331
"53",1.71577371342003,-0.324381029204541,-0.326350684408711,-1.13184727921539,-0.479562626151862,-0.364918719688503,0.333503648383548,0.0911851626716527,0.0685207119586185,0.107348488669147,1.78188365927216,-2.45619659947207,-0.0488052540572674,-0.070440910495692,-0.133518024698722,2.27827215306321,-0.342421845493921,0.525274526802051,-0.50034514590022,-0.219754251737013,59787.332361048
"54",1.92703656303782,-0.198598789894928,-0.352010874634716,-1.07350745010537,-0.469281212806898,-0.352024104483227,0.348767726557289,0.0947712995212279,0.0755008649644679,0.106660255927236,1.7085082040259,-2.5976630058764,-0.0756071523993907,-0.059662951805631,-0.116704034952626,2.28478864564404,-0.434161104123288,0.527569171474029,-0.495346279724983,-0.232558337488479,59790.8769660939
"55",1.8494176175083,-0.326786564345441,-0.357085305653992,-0.693773765745916,-0.562738648534459,-0.356734386080889,0.242063964541137,0.161421961261232,0.0687238624445564,0.101041444844527,1.74805751077183,-2.53985169181082,-0.0577283134824836,-0.0640330269333165,-0.116878920452997,2.27842457761457,-0.254072624645224,0.499237941073397,-0.479206715430435,-0.324823547550612,59787.1145266473
"56",1.65143897629096,-0.215248393030104,-0.361592025244572,-0.999005310861364,-0.582223525209369,-0.350791825474392,0.273246600680166,0.0963759931508968,0.070923787931232,0.106134492368447,1.75062891943472,-2.45856155769662,-0.0475418107192256,-0.0661773833580296,-0.132604537809984,2.27801919665115,-0.263544746769834,0.554185515523401,-0.496248176623125,-0.271928235274591,59787.0392824487
"57",2.02056653621964,-0.311665819705655,-0.318022014276303,-0.814869642907875,-0.574194401789798,-0.34825965888241,0.236648394447704,0.133747369073804,0.0699029038865603,0.0937295518209784,1.73897542604563,-2.31845367334672,-0.0849005998296933,-0.0640904696834715,-0.139324979648079,2.27884606838259,-0.221803043621245,0.519060721434233,-0.486950177731572,-0.268448172661126,59786.4073365425
"58",1.90072881930111,-0.345764332581363,-0.359266216802827,-0.997248241714111,-0.478493032617267,-0.358597358072769,0.192558824372486,0.0884375159048013,0.0609222986524735,0.105649207564845,1.79150843385848,-2.43474386858103,-0.0665365248460137,-0.0679872348799243,-0.122060950673683,2.27926564132807,-0.426345684140198,0.503166876970821,-0.496607445465697,-0.268415891186267,59793.4866096635
"59",1.868218878093,-0.339545753336537,-0.353908512987181,-1.06117288795656,-0.479844457257767,-0.3574796724514,0.215417396103597,0.0866907877019715,0.0577424071954918,0.104759715659637,1.79364225841456,-2.46047268468564,-0.0577951846378137,-0.0689661473558924,-0.105666634682771,2.28248188673787,-0.428925094709754,0.521653443447634,-0.496029324453158,-0.270198805311013,59790.7340958531
"60",1.93372651631454,-0.222136317493202,-0.360724872924654,-0.862442507237423,-0.519751054798704,-0.34768841715683,0.287709669572435,0.127594123437891,0.0845574627532452,0.101188154771149,1.7343840783407,-2.22517701857198,-0.0799976185954249,-0.0658447119934795,-0.148308185149651,2.27802412290029,-0.364351195095866,0.543660376118823,-0.490379737534202,-0.265974504717683,59797.6149543022
"61",1.89434893351423,-0.266393375311907,-0.351076213358996,-0.872364697379333,-0.468608730406059,-0.350441251613538,0.310147653721786,0.130275584934136,0.0604651998927794,0.0996949162698798,1.73215944788603,-2.25721042884684,-0.0706297739134975,-0.0623127277720091,-0.154692684229685,2.28139935637668,-0.408774149303517,0.519701071205249,-0.493460949417518,-0.336600335304704,59793.1290304196
"62",1.92195334890331,-0.212296297959963,-0.366614143100765,-1.00211564743531,-0.502534757150048,-0.356126525359347,0.196956766428126,0.157259737771645,0.0782389975000889,0.0985319350607212,1.73851089956987,-2.13993288346439,-0.0742659787986105,-0.0621541933336096,-0.135629979428179,2.28563025931206,-0.365318673660078,0.514194020394984,-0.500499905268701,-0.276895004973377,59794.4083414428
"63",1.80057087453972,-0.303452524065055,-0.34294298307134,-0.794480318556186,-0.511458011664382,-0.352055313766984,0.298677538110344,0.0988407437728189,0.0694206775770845,0.107617867757603,1.72385507245265,-2.27017633765749,-0.0565596544941538,-0.0626509085903248,-0.139136218154898,2.27434193440492,-0.39130471063177,0.522960534987786,-0.477349934868848,-0.255463828771717,59795.4729382092
"64",1.86421365428831,-0.195884217457515,-0.368364849093807,-0.995559454048255,-0.520165661876087,-0.356486590072881,0.228896339456852,0.116530874035327,0.0723588029171105,0.101887928554927,1.75824597829936,-2.19617309295832,-0.0626111900442053,-0.0637063829311959,-0.129929726846124,2.28620808624446,-0.345321476521309,0.513462715580591,-0.501629574484299,-0.259333453729739,59793.1944852271
"65",1.92251649343364,-0.211727750594319,-0.375532580386507,-0.988415296193305,-0.538158411093657,-0.344572048379972,0.166286639399252,0.136991056452497,0.0548895082178253,0.0961238130322443,1.76309645230698,-2.34475186814659,-0.0783858974723974,-0.0659521310954303,-0.108001348242928,2.27913070936489,-0.334500146980795,0.53002726152566,-0.489773534930285,-0.257669055467952,59789.1386203286
"66",1.8172740904366,-0.315594137525689,-0.334196896747515,-0.735379861960684,-0.520852699878791,-0.356826881566874,0.416444435883155,0.1332197647548,0.0813077929861574,0.111716510768298,1.72178961720873,-2.65188918880715,-0.0675686353244028,-0.0661604827929319,-0.11343926012784,2.27802475595468,-0.334897837542814,0.546483191775487,-0.492946364287961,-0.297661043854359,59789.4059600031
"67",1.84856002271108,-0.198702180954998,-0.374328616648562,-1.01719014849181,-0.51544138482911,-0.350650346076237,0.15472326856099,0.137253653938636,0.0596984315187752,0.0886618771336283,1.77986004303992,-2.06175662964791,-0.0668066320122031,-0.0677428190312736,-0.131037179367879,2.27788383036839,-0.303950550103425,0.524113523047598,-0.489799850657338,-0.257521229174543,59790.6170875734
"68",2.07778855299604,-0.339726032774376,-0.357266189934325,-1.008090639889,-0.513589839796736,-0.359345508683774,0.344828633856349,0.102822735916063,0.0772368468545066,0.107961226715924,1.78724046624156,-2.2456514696067,-0.0905340900918895,-0.0681667575666073,-0.160027177991332,2.28262778962447,-0.374868705981347,0.513079738056093,-0.491966188049135,-0.305333891420046,59791.3025455729
"69",1.67867785798515,-0.161794554085372,-0.352989504296955,-0.849948055551181,-0.458423043122775,-0.348346641251389,0.261436740587491,0.12495777542475,0.0649981341202109,0.0973155934595611,1.75199253213477,-2.41008608692238,-0.0468573141926212,-0.0668226407845247,-0.111167628874609,2.27932642006976,-0.37130090266508,0.525511156823252,-0.488135519897874,-0.243611237099415,59794.2377038213
"70",2.01494274127575,-0.298333718213263,-0.377622146152546,-0.876949168141085,-0.568683062267884,-0.356505682511416,0.229751917655593,0.049875737599397,0.0766187942465165,0.10403682437529,1.75763593112562,-2.32054388634451,-0.0845612918933843,-0.0657974516033996,-0.127543378982293,2.28251777213136,-0.316277806196533,0.516435027924101,-0.498817373071922,-0.252633448235311,59793.3532373307
"71",1.80116352820993,-0.186727759124247,-0.341520151786111,-1.08329251644148,-0.543977821564007,-0.356515500595227,0.260281651273487,0.13302585248618,0.0696803586000808,0.103846617306441,1.73386604626053,-2.38071539875269,-0.066318591832555,-0.0637302597244866,-0.117887871809971,2.2820796070699,-0.227674814386275,0.533703534617809,-0.493150311006849,-0.244184024608938,59793.8308168451
"72",1.85714329684907,-0.255694619614824,-0.359803408835474,-0.976990196450972,-0.544646847177166,-0.355345054135796,0.333012746335606,0.0928294361128387,0.0613614263347666,0.106141432648958,1.71941555616526,-2.4644109638865,-0.066625921850658,-0.0629475279256688,-0.122919751474075,2.27907401018084,-0.262194793286332,0.540719623510298,-0.499162577126996,-0.269711087626486,59797.0808081705
"73",1.75491581947149,-0.290723664961867,-0.335760673708059,-0.893084655544501,-0.529317013942029,-0.349482398908036,0.270441127497055,0.130364303170231,0.0633202544424637,0.110336903702916,1.71033075543365,-2.48702018618362,-0.0543761007893776,-0.0637554342013244,-0.113724085604436,2.27774765613745,-0.293517013427008,0.552014182095521,-0.493765821458322,-0.279737573004243,59795.7120459137
"74",2.00181612867462,-0.235399286622785,-0.375408787683236,-0.899664667399265,-0.478499461865479,-0.357165709159676,0.271145525878685,0.0914539299596567,0.0735409924242688,0.101452295821889,1.79967574732016,-2.12130876200715,-0.0887779628718527,-0.0709926956623429,-0.160369393731236,2.27699860571666,-0.414340926986885,0.508060550526175,-0.49150162527723,-0.282166721256499,59792.970363141
