"","sex0","racesex","racep","racej","racey","agep","agej","agey","psex","pj","p0","j0","dsex","dp","dj","d0","yp","yd","y0","lp__"
"20",1.78131083208331,-0.30714981173861,-0.343624425036108,-0.851176991084838,-0.290480050674192,-0.352808745003839,0.225322429671006,0.125049682453745,0.0779101177538655,0.105943118323892,1.70443897736528,-2.42201623910922,-0.0553415990206086,-0.0597591654210284,-0.114410370208869,2.27288699479517,0.536923354410304,-0.481460511895272,-0.110048848904958,64416.5507349311
"21",1.8054110689876,-0.35428310549428,-0.329944676768131,-0.798506230664068,-0.376086039720929,-0.368161365930327,0.243239771989802,0.0893291607654507,0.0776418181833153,0.100619344696568,1.72992373185356,-2.36850666793395,-0.0548723925168965,-0.0653876302561954,-0.131814037520494,2.28054925748524,0.539948694426257,-0.500304624358734,-0.184536343549906,64415.9035709457
"22",1.92205798823957,-0.167776370070616,-0.376318959544078,-0.996150420749223,-0.358100935048211,-0.338717803798795,0.271547454388849,0.116220305179167,0.069210074389813,0.0955974148974315,1.73662495860455,-2.2700236283786,-0.077624835700292,-0.0650912359405244,-0.140519136350355,2.27614259043281,0.541084041356605,-0.487418176615467,-0.184429661022272,64419.3385897375
"23",1.91451391006603,-0.225474713797921,-0.34014244641727,-0.585215480458934,-0.287869017108146,-0.361355806128541,0.213752204311569,0.0823017676269605,0.0752007448258571,0.106971977273027,1.6915254844422,-2.29575003577048,-0.0725697471486922,-0.0599625485475938,-0.133769483549324,2.28334479393619,0.556798211150517,-0.489636624453476,-0.128141028092857,64416.961882127
"24",2.04646421352815,-0.283928774588517,-0.3627113417065,-1.00424233585825,-0.377870444749662,-0.344934512885811,0.318585341364903,0.169262426285971,0.0636280456107679,0.0943205142128548,1.73982842555194,-2.17377765516296,-0.0815939691568175,-0.0648878677997509,-0.157456917207006,2.28625803297723,0.536859635703803,-0.487977386791481,-0.183027108401882,64417.3871042954
"25",2.0836125107646,-0.199094414091596,-0.362337846377557,-0.883861985006721,-0.371111636511697,-0.346405883866591,0.212978395858379,0.13665132770597,0.0673462385192607,0.0975174742220179,1.76564615789375,-2.21230723265708,-0.0887475864478878,-0.0678314842872811,-0.131946962491955,2.27865699002652,0.525293939356821,-0.491980630258445,-0.178603672451031,64422.0888174335
"26",1.72787549171759,-0.232666363023603,-0.34442334087975,-0.869286282591196,-0.32014565184527,-0.352547826049062,0.292939209937216,0.102467565463328,0.0769442685430088,0.101983176606475,1.74838291187946,-2.28709258803447,-0.0474267262766846,-0.0654732392305198,-0.143185285135826,2.28055167096501,0.530159178126574,-0.484777010375298,-0.172952913777574,64422.7586429676
"27",1.78091464546209,-0.229146454758842,-0.376634531190531,-0.983191671568468,-0.392953601421098,-0.352588327070667,0.245051108713773,0.141528634869381,0.0735440007990017,0.100612670279196,1.76678127807946,-2.41493782616066,-0.0530234086496285,-0.0656066400991264,-0.110051141864577,2.27803400819296,0.513680133446722,-0.490178373943893,-0.175686726824632,64421.5315389376
"28",1.81953594801448,-0.227286096898742,-0.374084937423444,-1.01941533340577,-0.325901288695762,-0.358935120254319,0.229843419965309,0.135751990819358,0.0803888902798391,0.110567411598405,1.76791403464822,-2.46850652381507,-0.0635086950210201,-0.0676992615825123,-0.11188584898186,2.27928092932499,0.529648502368768,-0.481193440279083,-0.176898706173611,64420.8019974019
"29",2.06230691906619,-0.315356392423864,-0.355295202078172,-0.967599898299527,-0.289872849744086,-0.353847309640653,0.254142018518746,0.0970868850844526,0.0647432917332715,0.0938141187250225,1.70739653790274,-2.22333221003731,-0.0851389433060196,-0.0616026347262263,-0.132040333988044,2.27837669890993,0.548518569634447,-0.488747490595948,-0.182881944034868,64422.6642955518
"30",2.03690400375304,-0.351189973626392,-0.349752682545565,-0.860107266161679,-0.271904956429128,-0.349764606902228,0.254864582857488,0.112332729239969,0.0626790072656887,0.111692056813583,1.75926030367808,-2.57210871945969,-0.0776235013802226,-0.0663609080147669,-0.113848274211044,2.28880398874904,0.509734380352537,-0.497184630430339,-0.174186914498442,64419.3557731185
"31",1.82246049707828,-0.1701953394659,-0.36939598476726,-0.945959704088411,-0.387902855101763,-0.36153486853594,0.267518525225166,0.145274622946364,0.075859326617501,0.106274377891741,1.73331189243606,-2.14825156806352,-0.0635818422368876,-0.0645299864225073,-0.158502889047947,2.27829196611381,0.54655368786846,-0.489551528631434,-0.145030060862975,64419.8722063878
"32",1.73317820328422,-0.308436364321406,-0.352720459350263,-0.840255376077396,-0.300800820776517,-0.356749712999777,0.325086880907938,0.116120884241355,0.0836096489051183,0.0941414023673124,1.71772755087294,-2.20437812471916,-0.0540620483382232,-0.0616701915268812,-0.137336075784529,2.28414815633542,0.535659011233772,-0.480985028553284,-0.197820509840837,64418.3116162915
"33",1.68015613264429,-0.267143031832739,-0.351073386434384,-0.768789085327444,-0.309933323457563,-0.360718689333013,0.305305337849212,0.118832948739171,0.0875975019115192,0.100177818127369,1.70360099283362,-2.34552058025821,-0.0478714720202092,-0.0588244905547854,-0.142383447291669,2.27892214840804,0.537160746806563,-0.483172588000464,-0.206194781306486,64417.3791119243
"34",1.81374578784994,-0.200228847236864,-0.368750622733998,-0.909528379562966,-0.249639684637565,-0.332398528131308,0.252055308757969,0.119685430510088,0.0624183311395288,0.101825001082565,1.70907821171411,-2.23919327197644,-0.0636884375736979,-0.0653782602272351,-0.144737682567497,2.28179297862004,0.552316602709653,-0.498233104215007,-0.177748640647861,64414.4372222724
"35",1.88056813678272,-0.275816200688487,-0.34591633690764,-0.933891841598445,-0.35671150473189,-0.354956048802058,0.231235379169201,0.138475121905538,0.0708596763024674,0.0958750788075454,1.69542923013143,-2.04123122680389,-0.0649976393475114,-0.0596544810862799,-0.147908968490076,2.27598427714092,0.549207875066905,-0.484469698281259,-0.193454918957102,64420.7043343733
"36",1.74978770500903,-0.172540106782796,-0.382668955389374,-0.889391755312403,-0.288924957383236,-0.354591796297511,0.271793818785266,0.0872494027112457,0.0723441768393044,0.106864046186469,1.71700354988257,-2.43241269555569,-0.0596368532397253,-0.0636937974154885,-0.112697534191553,2.28658200198516,0.558327576476386,-0.50025888962715,-0.134484674755235,64417.5951080149
"37",1.89992698184656,-0.301674827388834,-0.332602390007394,-0.921360044522385,-0.385153978852419,-0.355056892141727,0.282741149114304,0.140754600068183,0.0707309681323702,0.100609166831052,1.66621985067975,-2.35843207784281,-0.06903350721579,-0.0593395000546273,-0.133115718690202,2.27644428614456,0.564891457867277,-0.492502253613259,-0.158845002283351,64421.003824712
"38",1.85077514249458,-0.205435284702282,-0.350892938717468,-0.919574480911089,-0.342049685831281,-0.36323102786215,0.252087374033322,0.0920105439732446,0.0736439414052187,0.102282651688901,1.81510330962276,-2.35547858824275,-0.0674604058309022,-0.0718465861795154,-0.123546218905154,2.28682133907519,0.487937716096996,-0.497091413198774,-0.168664694084083,64421.0518294349
"39",1.91607378935976,-0.206841391261937,-0.344571920262243,-1.05683042794422,-0.271946805888865,-0.352632332471876,0.271849454163999,0.134360791723178,0.0723099776906239,0.102189018074824,1.79057688136729,-2.38534877778725,-0.076186708601612,-0.0695318087368969,-0.111023443049432,2.27607595954248,0.504114059126341,-0.493196444455399,-0.165454738505882,64420.8508689522
"40",1.97196992226481,-0.201779871014982,-0.332078384109736,-0.915410893317335,-0.328740626897949,-0.352021298390687,0.165209640625258,0.103341984652693,0.0669985256697661,0.0987598319335093,1.74131709074003,-2.32167751557885,-0.0778808692505332,-0.0653371545427859,-0.113338079314196,2.28366622276417,0.523078914038292,-0.491798768149365,-0.200208998051438,64420.1345156486
"41",1.89400032285973,-0.297463091704856,-0.378986521461585,-0.903196086631652,-0.427666110157149,-0.354985673820712,0.36179326334671,0.132798620621794,0.0711674104782255,0.114533623565175,1.72219986345354,-2.35659967293742,-0.0707441204751116,-0.0622919148885864,-0.156336051438162,2.27924047319164,0.539356966208269,-0.483315204422862,-0.173050392958253,64416.2238922211
"42",1.89095740704656,-0.322256604474235,-0.363853047922997,-0.992436498542477,-0.39254181336883,-0.341181525610907,0.343898966461617,0.120510084716871,0.070714968241041,0.105977506999147,1.74785042531141,-2.30016154253505,-0.0640933784150263,-0.0655118956398441,-0.147751410923892,2.27547862819184,0.521685400564635,-0.487489574505786,-0.161160006172922,64422.5825876454
"43",1.97679390023282,-0.224394719919925,-0.340795285024638,-0.829286202647263,-0.32926043581907,-0.368079640146989,0.232126751608084,0.0931658135152321,0.0713020764251934,0.104579991690429,1.76035856929989,-2.5516311393183,-0.0781404857193518,-0.0662373905304016,-0.0988240906375915,2.27902277823135,0.522007037764178,-0.499656008337332,-0.159477160212283,64420.8910875961
"44",1.69014534376055,-0.302867290464509,-0.362929145264858,-0.652298429795318,-0.413419502946231,-0.34191886652567,0.375920811397604,0.0992254454436524,0.0803422260234499,0.113262965721424,1.80339992135771,-2.68724693341397,-0.0478042273402068,-0.0678916143486619,-0.113378244717378,2.28611368204592,0.479873820257325,-0.496265939786063,-0.101945732406673,64412.0941522591
"45",2.00997575575263,-0.231331299800289,-0.369268964248864,-1.08912933502153,-0.316513575327276,-0.356448040255018,0.36559910307641,0.137153679588241,0.0760630774404121,0.100704785289788,1.73374489895436,-2.32159888942873,-0.0847253691619484,-0.0643576114276228,-0.127212487222015,2.28018899006235,0.540145259306119,-0.495351312181505,-0.193966312805764,64420.9009198007
"46",1.89153879488604,-0.325160743620679,-0.362932960219075,-1.00222453331771,-0.329480850310929,-0.339848241191188,0.356226227795821,0.110634983117776,0.0752848586871313,0.107754392612859,1.67184035298013,-2.33460368843358,-0.0706509558468377,-0.0581258932825842,-0.142358245691349,2.27661069369415,0.559396582797156,-0.482963052342789,-0.155949565945135,64419.4931648867
"47",1.86400070453593,-0.295798721238574,-0.360819421744219,-1.04689932279551,-0.313387166663349,-0.352788473736224,0.41916769634464,0.123427370592751,0.0751601068497585,0.110844407443106,1.68390954888822,-2.52789950976436,-0.0686742098449492,-0.0603071371488752,-0.137285555164572,2.28307449622638,0.562741205272706,-0.502311324466292,-0.15036178547842,64416.8514799915
"48",1.77554946829122,-0.294779954720072,-0.348522838316829,-0.710608406085572,-0.43168863960393,-0.356959380937836,0.16909860230324,0.0844431541265913,0.0647014174616108,0.10049028921704,1.76586432683338,-2.32085767337799,-0.0552817824906146,-0.0674398229559288,-0.110900066817968,2.27898301167877,0.526870115406144,-0.479694156859591,-0.140834097425053,64416.5077010342
"49",1.93752544045354,-0.0673114835475259,-0.341752962190725,-0.92534156398994,-0.316530527174961,-0.366683759623539,0.328823954767808,0.102306318946582,0.0715836474673341,0.103413380463136,1.7075574023767,-2.31399883814578,-0.0791296568610593,-0.0592979237632012,-0.153750636463625,2.28048678655424,0.526438252042019,-0.48442690484384,-0.104730245479261,64409.8207501913
"50",2.0532420730655,-0.444125265026085,-0.363925147519557,-0.836750383596757,-0.318943782384476,-0.344534224928612,0.204304567633986,0.137055662846515,0.0613855837298267,0.10399119158559,1.70845199000903,-2.49673221738796,-0.0837460513484979,-0.0600080812413635,-0.116260755404871,2.28555737872917,0.518780139610065,-0.486554268053503,-0.182919462306016,64410.3845346307
"51",1.76232096004011,-0.09249595212843,-0.346449549597623,-0.922364744242923,-0.392686127657948,-0.363828444592873,0.369428094872062,0.0843731938812861,0.07673303597392,0.103731569498634,1.74352480831517,-2.36183157839028,-0.0614108254821532,-0.0626168579679802,-0.133643546394739,2.28281348711753,0.505741150846435,-0.484372628942327,-0.100458563964931,64415.2728679378
"52",1.73779221221168,-0.118575719924523,-0.35041987034912,-1.08280315875368,-0.381019786283919,-0.362613603418565,0.372738350439119,0.0652131133785344,0.0738335532096394,0.10598724418675,1.79003372786318,-2.50477985184394,-0.0614487721447015,-0.0701804799077758,-0.121475897000092,2.28789290679529,0.510760054832377,-0.495055189902431,-0.0643711716905055,64414.2058645436
"53",1.79336596084802,-0.324978519517384,-0.366441703254613,-0.653219148070148,-0.255529792484788,-0.350927044681099,0.211594638226243,0.15618168084251,0.0784122503968782,0.093416714996253,1.74054783697647,-2.08557172746937,-0.0539600298597001,-0.0634934880246631,-0.151400916697223,2.27415134260223,0.528050345240196,-0.48075839238456,-0.226161164343958,64417.1922342129
"54",1.83928769655446,-0.14978393274988,-0.343919998179026,-1.23239653596861,-0.232744660780979,-0.353547060196035,0.265850073957172,0.131727089683077,0.0794570938107374,0.101004770369777,1.7158259324604,-2.20152491172222,-0.0691885800561306,-0.0623540978220456,-0.139939721576277,2.27951324611699,0.547349917835735,-0.49106770707949,-0.228628324383579,64417.3998284419
"55",1.85355302111381,-0.261994436315468,-0.354268216539176,-0.907630361975559,-0.295837443778495,-0.359095833995978,0.263014738142389,0.194733363002678,0.0752126106561863,0.0978167333863311,1.73878712000505,-2.27292878984994,-0.0667688432435269,-0.0645769989686745,-0.129843769666856,2.28257885922948,0.531482757064733,-0.496179184280792,-0.217867028199141,64422.1914277921
"56",1.81363372209889,-0.235191840327259,-0.362235743517613,-1.00325690024811,-0.301530210140331,-0.361806272526357,0.287448769006714,0.174668526698708,0.075023398534015,0.0980456736592836,1.76807188615355,-2.31515291979641,-0.0639691997479138,-0.0658985331120032,-0.138184718182313,2.27832579195846,0.521642521779079,-0.491760089387745,-0.241058330992104,64420.269424821
"57",1.84770531719068,-0.234496956709149,-0.362694207356384,-0.93435751932789,-0.311914840618468,-0.368214861693409,0.330131848615702,0.172216682821435,0.079369795416543,0.10200377929667,1.74655553973414,-2.25321596297345,-0.0690771273914872,-0.0648533842296275,-0.146396264717164,2.27779812592877,0.524162942011486,-0.480449560581724,-0.235670693987141,64419.8475401759
"58",1.73762703481343,-0.269750647000852,-0.332080501348688,-0.704375199174685,-0.324657290674943,-0.356509312938668,0.188473145820059,0.139069243163844,0.0705916516341712,0.104830211801849,1.74809906813928,-2.51823225481789,-0.0493498937903936,-0.0673980458576545,-0.103668019979245,2.27243188367231,0.532241594266674,-0.498847087968756,-0.176522521243141,64416.7632778862
"59",1.63091940598857,-0.202610896338084,-0.366921631177709,-1.18595135910249,-0.345281895983605,-0.352036138591061,0.333967521085814,0.0622832652125142,0.0819281251017907,0.100028171225684,1.77623352887245,-2.20688632643782,-0.0434399991195213,-0.0682690132353656,-0.143555902698365,2.28239917314507,0.518674168729939,-0.498475531979716,-0.107866828390102,64418.206352048
"60",1.68467708924253,-0.191654616776662,-0.360957205209449,-1.03059832896831,-0.39906635654806,-0.345874940069415,0.289564380347877,0.0821775402768088,0.0771364545770322,0.107335618421438,1.77259132661354,-2.48756903043584,-0.0455628181257459,-0.0685757839455312,-0.116979480701025,2.27492458166677,0.522424197821178,-0.490298259428647,-0.0951286020512951,64419.8689449747
"61",1.63731447856584,-0.181375436864965,-0.369343978035203,-1.01721157944233,-0.416734597668641,-0.350902038081344,0.255580771080805,0.0993036477940117,0.0790693080591448,0.102572742033107,1.76372660174849,-2.4290077936728,-0.0510223638951142,-0.0660281370009754,-0.109162842653376,2.28130970986524,0.526574029540678,-0.482568249050171,-0.10910801571833,64419.2487255602
"62",1.78231292029202,-0.317764179518047,-0.344478840401794,-0.720972642234179,-0.315131327991645,-0.360271101245157,0.320582148006313,0.069993453071556,0.073565238612733,0.105712095876676,1.78617322804559,-2.43991558907179,-0.0599631895956354,-0.0687227088328185,-0.13205378686021,2.2745111115707,0.521397441131521,-0.49390593854365,-0.115296230070838,64418.5113237081
"63",1.98312849648087,-0.306309622239953,-0.346953408358333,-0.767099791450023,-0.276115630573181,-0.34884850252972,0.198803190008799,0.0799881091538567,0.0673562977441687,0.106153796335293,1.73331609982812,-2.43752132945959,-0.0754616757560734,-0.0622854123881609,-0.11898483951078,2.28283330175046,0.518462637078712,-0.484322802857311,-0.172817779966237,64419.4217992726
"64",1.86578959083827,-0.340819216019331,-0.351923322801352,-0.961033427582083,-0.309728631996565,-0.340677596410513,0.273557110229362,0.0880877118555819,0.0727752433884618,0.100104320228907,1.73309922765692,-2.42300440730789,-0.0646223230477133,-0.0650111084896116,-0.115342827099419,2.27405449217006,0.544024522158542,-0.488012577167659,-0.149582314475719,64421.9744137438
"65",1.89789906403774,-0.337963408545981,-0.382779762050873,-1.0473806041223,-0.311981546890391,-0.361359941578523,0.298298314822227,0.109840605540331,0.0791896374674278,0.107059724075957,1.72787259515859,-2.45332779623806,-0.0702653127738592,-0.0628625130649283,-0.114649345427807,2.27069975787258,0.533582936729015,-0.47268886415543,-0.167453775419085,64418.8544634378
"66",1.99512775493638,-0.222879558086399,-0.362382975731229,-0.773784578644176,-0.285465227327555,-0.355090011008512,0.314021803351822,0.157448857800069,0.0787174134566883,0.101474255616182,1.74460445238937,-2.5238707036417,-0.0876654220620517,-0.065298298956566,-0.106041666078225,2.28298441763033,0.534390022699258,-0.500305828161657,-0.2307117711523,64419.7592764152
"67",1.97053159053429,-0.274572927296805,-0.36874597733058,-0.87679677821372,-0.231096332800317,-0.346862442809692,0.254294218067102,0.142629329668448,0.0565806117529297,0.110819292262236,1.72160186860148,-2.58713661952707,-0.0730407143559817,-0.0618607049447255,-0.116209636767006,2.27328679865267,0.522524725288195,-0.480770948400955,-0.227497390398011,64416.2259941756
"68",1.89696811541528,-0.34902164985065,-0.363071693529979,-0.945997761264134,-0.225410186112022,-0.352215232889056,0.28447659919921,0.138022149908592,0.0528851542431856,0.114779924826911,1.74201109904553,-2.4227443228093,-0.0617161434776851,-0.0638349803471986,-0.131017372479248,2.27976555292684,0.528224068800233,-0.489233675958205,-0.204550208936147,64416.360046569
"69",1.64952804402469,-0.209234078712716,-0.328287024968852,-0.690400240467051,-0.328647304225835,-0.353096991570192,0.320425232133514,0.126044534914196,0.0845614272617751,0.0926698527292603,1.69954234979852,-2.16973230294925,-0.0492312991547135,-0.0621746660865595,-0.14732323527837,2.27784458712543,0.544914405464963,-0.491761747169531,-0.204075677822941,64416.6619618731
"70",2.03674600021726,-0.312776183546724,-0.385183410660579,-1.06754273086836,-0.382825469896781,-0.352980984439298,0.257634516625698,0.137982286338763,0.0607497631995685,0.110144701436304,1.79401123377794,-2.57624443948905,-0.0810363602858018,-0.0692627113884508,-0.0969958551801187,2.2794650558753,0.501984775554601,-0.491899352638371,-0.15575439989328,64418.528955994
"71",2.02462930487903,-0.274653969452578,-0.371742724895838,-1.04998072941604,-0.397701431535082,-0.345338203106386,0.268072339949099,0.0905805896727792,0.0664761364855853,0.100294146476169,1.75635028085161,-2.37029413369908,-0.0815557133077807,-0.0665721373891553,-0.115372797074114,2.27741805941631,0.518627207961266,-0.485911906334466,-0.0950056570311948,64422.3976957488
"72",1.8793007909442,-0.279876947643789,-0.355423340434733,-0.932773217585096,-0.337655890414321,-0.355919111745184,0.286209171056378,0.106748661510097,0.0694838936545475,0.106199354569087,1.74615231978848,-2.47011165816557,-0.0687595948648406,-0.0640721050326281,-0.114866342545435,2.27374775074922,0.520764127759895,-0.481394819134213,-0.17040913000172,64425.2539456248
"73",1.87701126761931,-0.250613637852181,-0.348824407259701,-0.806106733562363,-0.382418487219652,-0.349798683011293,0.288748459603231,0.107983964527996,0.0765551019207148,0.10043738739636,1.76407124796787,-2.16587526760104,-0.0710156946823017,-0.0668853692951052,-0.158460714050095,2.28273174165843,0.505670484899582,-0.506577200833535,-0.146693610390029,64422.2369428421
"74",2.1242589131393,-0.243049206249949,-0.353661071255406,-1.02939306520241,-0.363150633369662,-0.361334287905622,0.144431251735769,0.0633452334761045,0.0574183011939209,0.0977854951021188,1.73077165455372,-2.27119043174253,-0.0949068627747932,-0.0621128874110767,-0.109212277028145,2.27154389247578,0.524199231877671,-0.481152000655537,-0.126241079521836,64415.582357469
"75",2.16183068581557,-0.31420144293916,-0.34780370132469,-0.811339644837739,-0.380855975016166,-0.368109286720135,0.232567877926224,0.0885619630244894,0.0608375096172483,0.0987450263735759,1.79576775028433,-2.41021480165443,-0.0951526073486834,-0.0705048929119675,-0.111179550746728,2.28372666307575,0.509228127985332,-0.497034884824863,-0.122294019667679,64418.8034457138
"76",2.15015008531448,-0.320623901821425,-0.353017773557606,-0.829464312377935,-0.40313220515575,-0.370166298089883,0.256069491092765,0.120890193139762,0.0609480877418295,0.0997375443213478,1.81967658111929,-2.43427187724032,-0.0943434881980868,-0.0713072655812867,-0.114234786938585,2.28213658063384,0.493595133820462,-0.489598850024877,-0.103919478532849,64417.3954149856
"77",2.11807227856842,-0.306426819575656,-0.359232447892072,-1.02776314930842,-0.404535950596723,-0.360639177358396,0.1840657144498,0.162691850368138,0.0659679594795834,0.115409387302926,1.79858011746946,-2.49651298415069,-0.0928726766275465,-0.0693731527800081,-0.121221289188031,2.27871762711072,0.497267110630761,-0.488329122165554,-0.155357377802349,64414.5741192
"78",1.90768645521921,-0.240677347869237,-0.372789208063947,-0.810678745522502,-0.380250962214096,-0.347003040208557,0.29138527086768,0.0524623649919204,0.062472338261171,0.0829265625267118,1.76686522376977,-2.11884311586071,-0.0690412012818006,-0.0673432416119967,-0.151610732126796,2.27724692888471,0.515578739319498,-0.49524709425637,-0.113062798230733,64413.3573928793
