"","sex0","racesex","racep","racej","racey","agep","agej","age0","psex","pj","p0","j0","dsex","dp","dj","dy","yage","yp","y0","lp__"
"11",1.75162906835931,-0.304863497482345,-0.359587177186191,-0.695561960009334,-0.29043684602251,-0.355123720181298,0.187589316562249,-0.496961554807217,0.0836655144078617,0.10231967599719,1.77126401994809,-2.14674255293387,-0.0565366690717625,-0.0687459237507141,-0.154477748265139,-1.71386231618009,0.10605642986706,0.508784765589244,14.5257321314626,-4103.10730104029
"12",1.76473713105077,-0.264229724939783,-0.373564236190024,-1.03172009129135,-0.0556054451852355,-0.34776987421674,0.271295678095565,-0.518666271507412,0.0713491292331515,0.0959552513532301,1.71879008597078,-2.21524664257281,-0.0557721911681489,-0.0617173411318198,-0.136023081212689,-1.6512405305978,0.144530212170194,0.538924823350446,13.9270390002954,-4096.30080836952
"13",1.70222016001917,-0.216639990222373,-0.364699100108347,-0.749032964473723,-0.126972134192154,-0.347881767529241,0.175134067592168,-0.504489304168579,0.0767208289868079,0.101295810121868,1.73093996439017,-2.12076426264164,-0.0561503589729434,-0.0631072117913646,-0.147144767417745,-1.6334496727929,0.131990284113609,0.540985006637893,13.8624468158938,-4099.87486731518
"14",1.99496173439785,-0.27720316895635,-0.361184108001753,-1.12768677340806,-0.144552199618121,-0.363540668775316,0.249034538022969,-0.460083509925021,0.0639218866816828,0.0954173689799719,1.77285437614259,-2.20575194856093,-0.0774903949448148,-0.066049440311066,-0.13969478431428,-1.69315098699427,0.0705135640572718,0.511965947158837,14.284457751869,-4099.66251070609
"15",1.8062041952485,-0.255183769322862,-0.338391263157116,-0.968858351297698,-0.0329736820059701,-0.34506929181989,0.277278090930147,-0.501557852488925,0.0793414110673633,0.109370545425698,1.80168579750621,-2.49291284868635,-0.0609502645237712,-0.0719869713936546,-0.109053457533534,-1.67499542843894,0.133385272936627,0.492535326252147,14.0967042864118,-4099.89848550175
"16",1.85667248826191,-0.172471273642845,-0.377805849530655,-0.980496128947139,-0.206928659898758,-0.359371200284486,0.293877884175332,-0.513924767757046,0.0683402143253613,0.108672837903185,1.71905417932759,-2.35812748609679,-0.0680145232919231,-0.0630914377151675,-0.135518512122561,-1.70608917190325,0.160882388702303,0.549165476438774,14.5999643839285,-4104.40779016345
"17",1.90174391690278,-0.260381938330498,-0.353647701523883,-0.917513739558803,-0.0382469602246212,-0.341337150447053,0.267523233124935,-0.516160592001646,0.071167284148483,0.0966751291733019,1.73933238939662,-2.2469361217923,-0.0688703983209027,-0.0653040844273117,-0.126212120234008,-1.65533983887755,0.126579739706909,0.526050937753415,13.9760087853573,-4095.61285547628
"18",1.67495545977826,-0.330791653710239,-0.348868927533541,-0.720057802012508,-0.161288698555232,-0.366160149842151,0.294363064468128,-0.501961030710225,0.0749846440079808,0.108444844294158,1.81862886100723,-2.45437074456189,-0.0399346532915534,-0.0717612303401622,-0.138418088654304,-1.64970663983042,0.109231519052695,0.500866330116077,13.9552315779664,-4102.00109988072
"19",1.73307994059119,-0.399025200108167,-0.341330027540574,-0.72202610166432,-0.0580950846808635,-0.365168400269803,0.361628582046735,-0.493742032599883,0.0681456304323319,0.104068337409055,1.78052718073295,-2.47315325263417,-0.03999835975916,-0.0672509235544383,-0.113892810757805,-1.67239048575773,0.125287943755988,0.505278271206486,14.1141879589212,-4103.8922016145
"20",1.87233215617679,-0.143999979995218,-0.367176872817606,-0.965205017753475,-0.194342149238727,-0.340682162520927,0.210052396808269,-0.505747486444331,0.0786138965654843,0.102392013947941,1.69482757230531,-2.16421423388571,-0.0804635834868559,-0.0596383331613425,-0.136575231877528,-1.61844230082658,0.144419891872722,0.547976977732562,13.7116455193371,-4103.06057704517
"21",1.90347093768671,-0.380380822805827,-0.34023210600842,-0.932730966390277,-0.049143150371683,-0.36700995043876,0.292005606025719,-0.497335367172088,0.0634662522955808,0.105154576191815,1.76963384397097,-2.4109945995808,-0.0687470455070052,-0.0646305071998099,-0.139024277399477,-1.69177598395572,0.142429847925799,0.495267884843402,14.2876675836538,-4104.71795400287
"22",1.93736804134654,-0.278541169580959,-0.357403985853566,-0.737717728165339,-0.0426542202314272,-0.372644081645413,0.228636186424181,-0.524787188529097,0.0679929155979697,0.10815681533703,1.7822602626478,-2.45134196655312,-0.0761459506182025,-0.0689756720401421,-0.13256787885457,-1.64068894481956,0.113935772115054,0.534795145726195,13.7934632796238,-4104.43863660336
"23",1.88083832453561,-0.270431705432477,-0.338692063401466,-0.842231157945534,0.0147366525254778,-0.370287796157252,0.393089928394459,-0.510355314189225,0.0735757084457796,0.109596626995518,1.77033777812637,-2.45095072170711,-0.0695415858032276,-0.0660966820811988,-0.130891279960288,-1.66366575675534,0.14261126756452,0.49660840358774,14.01025755178,-4101.79302752802
"24",1.81192070535589,-0.302167080905205,-0.343511542013069,-0.824772042887393,-0.0541484529010978,-0.375893928989647,0.222853684241394,-0.517504902033074,0.0809850448030547,0.10784208797955,1.76432408202838,-2.34571003375137,-0.0644986629797609,-0.0682636375667027,-0.128675949068172,-1.67429485140767,0.180325776898185,0.538988733118287,14.1018842962639,-4103.61934653615
"25",1.78100082449384,-0.138462435976652,-0.373158272777206,-0.91436651068745,-0.12103071446095,-0.349343940950213,0.288818604900118,-0.548975610819951,0.0712940036631095,0.0947355775347039,1.7473343036967,-2.16873695257798,-0.0580992123758554,-0.0639216636108874,-0.150550524422456,-1.70620407212048,0.159152327991604,0.527362761594895,14.4051846793726,-4102.71894783057
"26",1.97691357763711,-0.235301231289275,-0.338655733087238,-0.959034698284151,-0.168496876597505,-0.348244696195747,0.362303734653123,-0.47050263286883,0.0653881671108462,0.107723645251285,1.73866455654738,-2.51498286016687,-0.0763026223556533,-0.0649039084665276,-0.121924143696096,-1.63684511058082,0.053648675674144,0.521990824033113,13.8231484395001,-4098.55381084834
"27",1.90420066705119,-0.284637340948806,-0.343048618957758,-1.02591801608327,-0.251639309412679,-0.344570213503303,0.356271030338818,-0.465516047043626,0.0728959175778937,0.109811417905296,1.73380371889251,-2.53589503188128,-0.0713632619177758,-0.0639978045533128,-0.117064536059326,-1.66481172386962,0.0563472357896215,0.513162639538358,14.1581581988596,-4100.48979318484
"28",1.94205252886198,-0.324428324795931,-0.345641349757142,-0.882987896014827,-0.225298062808405,-0.339232508257728,0.244073936762942,-0.503652782082631,0.0665376491510416,0.104539347144767,1.70776747383632,-2.40431337696789,-0.0697082617212648,-0.0626794858241697,-0.119563904319892,-1.66300742760548,0.139244674659437,0.564177398041026,14.1739526682518,-4101.64002805629
"29",1.80219761759995,-0.247954151748122,-0.344990029748989,-0.889945443328252,-0.105022920780637,-0.35404123434462,0.254519492094092,-0.486022265735571,0.0735835773179883,0.0966899176883834,1.78234590770861,-2.27171089215465,-0.059134694708454,-0.0663666553467191,-0.13462983907765,-1.6487154378143,0.101642478260095,0.480806983141217,14.0281321574826,-4101.18230395694
"30",1.7851700253574,-0.237975190715854,-0.347916396937859,-0.934436548254181,-0.195242806639736,-0.355646286578442,0.276883016958319,-0.475908268145543,0.0772953059240071,0.0952121797062265,1.79117893262709,-2.34512864944473,-0.0578048011668436,-0.0680330319972023,-0.134273350305576,-1.65418662074081,0.113763176017186,0.479180236511989,13.9734502348339,-4102.55395337363
"31",1.56871464762608,-0.202548686506107,-0.361055545341916,-0.76581274100662,-0.152837586777337,-0.361399303977321,0.326723286962425,-0.498283311069424,0.0813507042789473,0.114057289969843,1.74044499384671,-2.70217270625997,-0.0351752882961196,-0.0632677990170091,-0.102997290570847,-1.70318645480925,0.099338057263379,0.528296714840498,14.3922925180229,-4101.85417951315
"32",1.77985215676096,-0.180246496188853,-0.340532641972746,-0.760086701996178,-0.107042694361467,-0.357945291454692,0.257500599355468,-0.49829178756649,0.0732211517065542,0.0984670072370421,1.76622238521692,-2.40461866527582,-0.0675611261706822,-0.0661770448272887,-0.130678274941673,-1.70353133806267,0.140407709664125,0.519995716520984,14.4143707658566,-4101.12930707447
"33",1.864575968269,-0.202745086401538,-0.350092818664704,-0.761195846081311,-0.219356763717799,-0.356184905488809,0.303937819784142,-0.507454457117778,0.0793857257866539,0.103036074841767,1.74882109865752,-2.33631630754047,-0.0675070947435933,-0.0658823554936347,-0.124323058227696,-1.66992723412751,0.150762303274455,0.524222280369954,14.1899620977843,-4097.6406810018
"34",1.95756538502073,-0.142035197911336,-0.350765445913648,-1.0818416082885,-0.364591195291764,-0.357040964083984,0.295116994460747,-0.497972370459853,0.0798636876172339,0.0996076032035775,1.78892456669475,-2.45392642236735,-0.0824543189956306,-0.0689271301932869,-0.115592420207805,-1.66067740996886,0.1078896049365,0.508114069654242,14.0739317829888,-4103.54769344264
"35",1.91750192947572,-0.322222216893631,-0.374377683642663,-0.849477240038489,0.016252892212791,-0.355727033952354,0.26479225629675,-0.492165014850582,0.0659444318392619,0.10708693546881,1.75602824738585,-2.29346172442421,-0.0696955271594234,-0.0643012323581787,-0.135184003125668,-1.67877019416959,0.106174202434858,0.510904399866841,14.1479357696952,-4097.1928794683
"36",1.93836162069904,-0.311736050391624,-0.378098563725926,-0.855961941576929,0.00942300265744225,-0.351641949953519,0.262339366798819,-0.486628354400929,0.0647268719825806,0.10520819001023,1.77259063132308,-2.32408337699319,-0.0745282978283979,-0.0671565581411841,-0.135799532119169,-1.66660403977681,0.095716440079434,0.515837376760756,14.0217797813049,-4096.44943841778
"37",2.04835791070189,-0.416197673235006,-0.385878581923901,-1.02969979554363,-0.0374524422292303,-0.357361636561428,0.264420683179385,-0.491927928548949,0.0589331990656045,0.104769892058272,1.7681142802134,-2.27165101855338,-0.0758763548603099,-0.0669245383516233,-0.138950084466024,-1.67242049338713,0.106858475082113,0.535361487041139,14.1645521699401,-4101.93270116811
"38",1.97616546306709,-0.298761893748493,-0.360197037102785,-1.07076174542515,0.00917882164486622,-0.354410485544183,0.297974434709285,-0.480063829690525,0.0785157381117802,0.0976652167002461,1.7247959502808,-2.31372531223772,-0.0769126304353075,-0.0626510448734389,-0.114567250594882,-1.68991303823472,0.131304348724579,0.523221385149519,14.2425264165058,-4101.14699284954
"39",2.055903608092,-0.209139644457157,-0.361586598359023,-1.20521133951452,-0.152750908091387,-0.358328557684474,0.185444120034681,-0.503484367185504,0.0680918216078763,0.110222827338421,1.74444530062484,-2.43055864107245,-0.0871485967268107,-0.0645968663486387,-0.109167125844248,-1.64807521880033,0.100609409536743,0.531555852594923,13.9081560986762,-4101.69979958197
"40",2.04366191446677,-0.21348303281998,-0.388252819504801,-0.927701659182652,-0.158057225146345,-0.355111371987684,0.213935364743234,-0.484087156770912,0.065522330866031,0.108352282002063,1.75601669055184,-2.45319562689943,-0.0842658040231472,-0.0643709316125586,-0.114527991255636,-1.64005509824879,0.120965202341846,0.523556858731565,13.8411270363552,-4099.49407773011
"41",1.83651699106039,-0.296718599820467,-0.332227890913559,-0.863366831123206,-0.177009775233188,-0.343004367076651,0.255687362944762,-0.504306163938099,0.0717589688365311,0.105011494488697,1.76161235944842,-2.26801040263781,-0.0591108068657276,-0.0685655438855728,-0.145269321425265,-1.65880070007729,0.150219887878311,0.535757063320188,14.0454180483936,-4099.08069615928
"42",1.83000706629584,-0.278197534951324,-0.338004269071,-0.907482870553457,-0.274835056612916,-0.355421695107737,0.295663358567862,-0.522024147527774,0.0742175406259626,0.101531242629744,1.71670977320465,-2.23735649340337,-0.0597347708698508,-0.0620316763858556,-0.140179885958932,-1.6758004395068,0.125507712537753,0.523669214317233,14.2226251264345,-4098.14818014485
"43",1.83641706911535,-0.346291146714121,-0.338126323528002,-0.921771930266877,-0.174011699188566,-0.351948037368233,0.287554280937204,-0.515479701129901,0.0766587608938217,0.0990908706914433,1.75274102052951,-2.30212557951945,-0.0594693964951711,-0.0671428866030904,-0.130721859816805,-1.66741814090964,0.0863757095386346,0.539934810675141,14.1013327080175,-4099.67627016246
"44",1.82948128481469,-0.336645578210293,-0.341349954560821,-0.924776099860287,-0.155960660738359,-0.362575144770342,0.319759927210307,-0.517799141424161,0.0727871178357485,0.102844083594508,1.74281973681089,-2.34197468979347,-0.0608978669036045,-0.0663336513478913,-0.135460028106576,-1.64518665987701,0.103522029719915,0.542885620536914,13.895513065357,-4097.7990081848
"45",1.75816472229014,-0.22344366810251,-0.34275243414869,-0.625758908776289,0.0440062933203778,-0.332634624762085,0.344505679584857,-0.473479353986048,0.061074556650032,0.108513095932182,1.72240183853941,-2.56160066083378,-0.0570008647521233,-0.0622114598562854,-0.131802281755371,-1.67906427771142,0.136101489085563,0.522633246968156,14.1100865915692,-4108.9812935985
"46",1.81832759298281,-0.238053992154642,-0.357972252165339,-0.881415934857391,-0.145426868352475,-0.355466968729419,0.334367450061818,-0.517732320922321,0.0922048463944741,0.10525223583288,1.75183496059267,-2.54459918530909,-0.0631854642332836,-0.0671721279782273,-0.124756724663793,-1.70622847324404,0.0997437401318075,0.528055088846881,14.4027998656447,-4103.56539881422
"47",1.77244571055087,-0.257103866341327,-0.359584935527134,-0.846541677014497,-0.183800787397601,-0.352564245869325,0.328105905289577,-0.508581678371893,0.0863125784939207,0.10188351024152,1.75237903666327,-2.54854233389742,-0.0650165574660829,-0.0649175364747591,-0.111880004259835,-1.70792494154102,0.118948808642763,0.523125506700173,14.4511195114516,-4098.44700247132
"48",1.76224393269186,-0.253459447980933,-0.360599442297872,-0.845587808916362,-0.188488150955167,-0.354478210691782,0.328430543797112,-0.521209445550744,0.085813843984323,0.100944796651108,1.74120052203718,-2.48723948515105,-0.0549101705858703,-0.0634066157007123,-0.101611213204228,-1.71617453901889,0.10064988331042,0.513455175606857,14.5497965068553,-4103.37851613028
"49",1.82218050028363,-0.193870029222439,-0.329194453643288,-0.841726485741086,-0.179867119176273,-0.366344316764048,0.295687618743939,-0.478662950382645,0.0800435446941369,0.11044186073387,1.79152297657761,-2.51270042233132,-0.0635395667169985,-0.0695714649456879,-0.113088683989357,-1.69990203607604,0.125334001910278,0.521005756036914,14.4052265016781,-4102.95296123655
"50",1.87737510015552,-0.310227443950408,-0.382801755058266,-0.915268275427599,-0.142818821516219,-0.363890614731196,0.181597968331105,-0.510387932037929,0.062203743669936,0.0983276004587765,1.75665766523048,-2.34659130670655,-0.0663652191228894,-0.0645541390204372,-0.110540576121302,-1.72933305102124,0.103055934131268,0.503546273526188,14.6564216221205,-4104.19354363479
"51",2.05536688726077,-0.26559664690032,-0.328831290887445,-0.778155867129239,-0.0875211399714981,-0.348650055887489,0.38265308628034,-0.523428554285886,0.0728580806988057,0.109377873425491,1.71483975178115,-2.35081239815793,-0.0849328541275886,-0.063088732349148,-0.1510646768657,-1.63242158512431,0.168536379587687,0.52013013772199,13.7854803944784,-4104.03017320265
"52",2.04333939299936,-0.24792551465732,-0.329363346455591,-0.775481121314424,-0.140969673827574,-0.350261390140977,0.371533542441134,-0.513486733235513,0.0693923776653161,0.107385118406364,1.71303828254338,-2.35194637198764,-0.0888899773159762,-0.0614463957918828,-0.157863058950775,-1.6172553710873,0.177648313078687,0.534305469302365,13.6247935229777,-4105.08979951109
"53",2.10063385055694,-0.232954275858415,-0.359365375718378,-0.844355661431638,0.014468579648119,-0.341053568932937,0.30610837677169,-0.513084287104633,0.0580028611969133,0.103390888940237,1.73659413037182,-2.48036178436448,-0.0901089174300581,-0.0653222310190776,-0.120489833502906,-1.65869274105278,0.0933298714432257,0.538353245271889,14.0132657175376,-4100.1153895642
"54",1.84533662894968,-0.24561220798256,-0.353891291971255,-0.738587261687144,-0.214394364748356,-0.349900830278241,0.422029864425311,-0.480824342483961,0.0685209059663088,0.105029235008286,1.74475722628063,-2.35892447769368,-0.0629993629880995,-0.0653725822052763,-0.157158220656811,-1.69785798620882,0.114726263270847,0.518450103350551,14.3857455338843,-4100.23790323456
"55",2.03214924262547,-0.293324125354321,-0.335433036780896,-0.777257846489123,-0.0181611577124826,-0.363968606574102,0.24863060557488,-0.501622538023908,0.0694262305590587,0.103717662092999,1.76183335025948,-2.42930950165198,-0.0802549257957671,-0.0662163191298658,-0.122383495657174,-1.69255921213106,0.0971598029992909,0.523550560046218,14.3193750825061,-4098.25005589255
"56",1.86166798140699,-0.194056333170884,-0.381186289550816,-1.24109867815567,-0.239163266960724,-0.344878919772808,0.364849493516721,-0.501154175593025,0.0704106895801191,0.10820777457781,1.77551337157137,-2.56337115823155,-0.0693641552688434,-0.0670419001713632,-0.107354490073968,-1.679432709331,0.153979620990719,0.50572161800433,14.153198307558,-4105.25377325119
"57",1.81178290043024,-0.344847090507277,-0.327200867966024,-0.565866520443871,-0.0457436098788756,-0.345044407861179,0.23151212490898,-0.477767524536029,0.069321637371534,0.0997812245154311,1.71820252106368,-2.1565567883384,-0.0538514339169291,-0.0637004023007319,-0.156958861747722,-1.704702308995,0.110068216327175,0.534953506588191,14.3783181205041,-4102.37714773185
"58",1.83354930082888,-0.156790727522009,-0.379052598965702,-1.3123557941018,-0.196095676123375,-0.360800968357507,0.225436691334257,-0.493231176818251,0.0817783222169977,0.0957725117178288,1.7246212610292,-2.06760432504759,-0.0740232803253178,-0.0626713969326639,-0.148126387066257,-1.65076557785887,0.0785324901226752,0.543587398020241,13.94811503781,-4104.86675077908
"59",1.88276676402441,-0.254287004392253,-0.353617063414036,-0.656248305359577,-0.154524889886841,-0.352646514036933,0.241934911683896,-0.481169257410579,0.0879442066982063,0.0943696090550016,1.73670145088989,-2.21447693500836,-0.0728260701989137,-0.06506403560242,-0.139095232477779,-1.65923117048993,0.115867827499121,0.530403083258898,14.0311803655256,-4098.23953809925
"60",1.87011863527879,-0.183555634410663,-0.366228789989761,-0.897957260021817,-0.0212963451011156,-0.34796527692786,0.227509879991641,-0.495894084895703,0.0649390177232263,0.107021356242403,1.71713062450476,-2.19800523665936,-0.0700364891512986,-0.061613158340811,-0.142431629066796,-1.70348706263773,0.0965867329862527,0.545051554081589,14.3647774750616,-4099.60829669366
"61",1.96419099769758,-0.330922822471289,-0.333998869678044,-0.928919993770223,-0.176933600789903,-0.361583312512077,0.294760683166003,-0.507821321572652,0.0760558021998089,0.0970263685555287,1.76416054497299,-2.33847748275785,-0.0797873171387331,-0.0657733186770562,-0.134657826257979,-1.62815151520038,0.116982130184209,0.506769990347735,13.7038279210184,-4101.31622686552
"62",1.77730676902961,-0.206165595221215,-0.372837355682451,-0.836837876862946,-0.130311213933653,-0.345634103487018,0.180621948285493,-0.504996933832682,0.0801475809697587,0.0995589914708823,1.70616318982532,-2.29207000615269,-0.059868407400451,-0.0601085068741838,-0.112904728621452,-1.71315952085249,0.111859024536481,0.538463808698459,14.4736992362982,-4100.56235465434
"63",2.08965690127808,-0.364777255021222,-0.354353040104928,-0.964612404057131,-0.165027849445725,-0.359950300273161,0.283753150197778,-0.494390339441712,0.0719291993801861,0.101983626482246,1.78861336044173,-2.37955243895973,-0.0891949288423522,-0.069382479230676,-0.11123043718062,-1.62386488610675,0.116445071497006,0.510436440113312,13.7235678801198,-4099.36117021572
"64",2.05167498589003,-0.196924623881021,-0.346793074555087,-0.904443516496029,-0.0954123013551625,-0.348642972155138,0.281863981282381,-0.506539318070122,0.0548530863617389,0.105667649554593,1.72698457424028,-2.45697209393391,-0.0859002064754791,-0.0631324885919843,-0.122894650372721,-1.67520056724742,0.125121129555477,0.525375772701999,14.1816781867854,-4096.36261241111
"65",2.06669142164892,-0.204071031213785,-0.345934578249366,-0.914257794685346,-0.0547274171061441,-0.344138320305079,0.303766052495534,-0.504228461304637,0.0549128494401605,0.106763879738727,1.72672350098424,-2.43326146742991,-0.0883865060263275,-0.0636869023979697,-0.119896202981685,-1.67413435519101,0.12220686441086,0.527124073799222,14.1232277228474,-4096.8814177166
"66",2.09791482869931,-0.327789210269814,-0.355433836865066,-0.899485416983262,-0.20931159395162,-0.358677292606029,0.242449356413191,-0.490874514047889,0.0761161965453011,0.0989826176173437,1.68790693148571,-2.20160885918059,-0.0877274985973918,-0.0603322018654341,-0.147195570056825,-1.61998679643821,0.105564844691073,0.565676498334501,13.7550307070857,-4100.18394754553
"67",2.0601859321498,-0.301002999342578,-0.351596935471267,-0.95517761873867,-0.206896294708128,-0.36278937346226,0.240188973322626,-0.480716665632448,0.0822341029542573,0.0947289030136236,1.70073360628596,-2.19822786412027,-0.090565785835003,-0.0605987036882266,-0.151973540755671,-1.63236939316112,0.111061438363356,0.549301652047654,13.7617138533545,-4103.67547957248
"68",1.61973258425828,-0.207631465306356,-0.363892196094068,-0.765255959465702,-0.0803382777670128,-0.33888220473565,0.263403311780593,-0.492054267757915,0.0561635222348788,0.103178227075316,1.78216608954915,-2.37084816986651,-0.038262273763054,-0.0672523260722052,-0.11667167209954,-1.70760366481272,0.125360000871647,0.509368989024816,14.4004914798076,-4106.30328299451
"69",1.67081381638074,-0.309683251787402,-0.371916092176229,-1.05352377449879,-0.136482390637608,-0.361888101092061,0.328730986154888,-0.511648294480317,0.0674331506805124,0.100222051257903,1.72819796826339,-2.15233134410714,-0.0404787577312858,-0.0625408404785454,-0.153576872799017,-1.69423778519268,0.125134943513367,0.54149352251409,14.3449105919589,-4099.75359255994
"70",2.07608261331572,-0.328198246604545,-0.333811340068508,-0.626960507699255,-0.155802960023845,-0.344802822113554,0.275078032546976,-0.492335487094912,0.0664718528589276,0.107509305183618,1.77841810656049,-2.54021554477726,-0.0881276349409599,-0.0685959059768489,-0.11440546866514,-1.61949461967663,0.108962044069037,0.497461211748172,13.7652700443363,-4101.81796687214
"71",2.01664054221309,-0.284441097832647,-0.347284613379018,-0.501966247273125,-0.263052784394164,-0.349717943504833,0.288477550223341,-0.507438907979502,0.0616752085125432,0.10473988672249,1.7654304511059,-2.49053187004116,-0.0799649437311045,-0.066599317028223,-0.120992816047667,-1.64048412375125,0.103063760499041,0.516942487850357,13.8376179595702,-4102.738293069
"72",2.04344740527515,-0.31063609912202,-0.342713905876824,-0.722139086225968,-0.167537752070517,-0.346755812935989,0.262091091592142,-0.481697225037199,0.0552562447815584,0.109140359345295,1.74556093792453,-2.40938630427969,-0.0804523321372217,-0.0657008173296241,-0.138559146576704,-1.66921405291945,0.120488333415351,0.514793940819539,14.0196848302844,-4102.12072409307
"73",1.96000679426061,-0.260860348039393,-0.358764750376048,-0.883227973318856,-0.0712501344962318,-0.359330141483254,0.350555261015241,-0.496714550571548,0.0770539241322535,0.102051121304873,1.74891218483761,-2.57078543002933,-0.0768886259817378,-0.0642168295774129,-0.106077519799946,-1.68991003823219,0.129933020696964,0.52491520756502,14.2082585842814,-4098.16010911655
"74",1.66485948261751,-0.237457350405997,-0.353318218925733,-0.884040624391655,-0.195263450659498,-0.35009704797751,0.252599062700065,-0.502735205610368,0.0688906689983306,0.109102761738694,1.71229471503888,-2.34358357866624,-0.049000749948817,-0.0610653649658831,-0.130412057400065,-1.66138295768349,0.123503399537052,0.542245766622145,14.1450429227755,-4099.51935842947
"75",1.76338627678919,-0.213882936646121,-0.356068450413716,-0.888982473547788,-0.165101784212365,-0.357121146517373,0.227583898890123,-0.492867522567457,0.0754626554160621,0.104503291265731,1.69160223054881,-2.39754225696073,-0.0634597714170728,-0.062087222009811,-0.115215231230534,-1.63256256436337,0.133255527712857,0.559622542969579,13.9082219512083,-4101.83503057454
"76",1.73980030678845,-0.334721563446571,-0.340879972071032,-0.782316770872119,0.00528050180364316,-0.346043676683159,0.319616704405067,-0.498432734981287,0.0725580372657901,0.106173202053344,1.73090417587579,-2.26701175271292,-0.0523147452207675,-0.0629718555054117,-0.156764966299413,-1.69338835684679,0.0998945842978959,0.536445123855632,14.23583400031,-4102.32547190235
"77",1.72381366637124,-0.201922380329105,-0.356881252744413,-1.05020089551383,-0.0700942335784605,-0.340656593632282,0.348009494969028,-0.477096253223768,0.0913437812104905,0.0975033238939325,1.7560185232661,-2.4185132904277,-0.0601844401662579,-0.067017050032471,-0.124167042627704,-1.66962718600101,0.10846717725157,0.522678067179934,14.0312882344843,-4101.90779178309
