"","sex0","racesex","racep","racej","racey","agep","agej","agey","psex","pj","p0","j0","dsex","dp","dj","dy","yp","y0","lp__"
"22",1.68359207348261,-0.219612071170568,-0.367391127292913,-1.01885730408386,-0.121924924552757,-0.351630030475033,0.347683760551892,0.090506504426189,0.0680716514077073,0.0999646662504867,1.77953945902165,-2.44561077345286,-0.052846011318683,-0.0685183320694957,-0.109978877380902,-1.62916967334979,0.506390215823424,13.7425561963851,2577.82713102312
"23",1.84709133683,-0.196888867700465,-0.359471859824477,-1.07544505194719,0.015700767957203,-0.360482555428065,0.244404044339972,0.18379630142569,0.064532730502562,0.103648953269152,1.76258529996441,-2.23706592781998,-0.0598956257659914,-0.066816225643226,-0.141442457354773,-1.60554341360598,0.521703422909177,13.4004004281167,2575.98028966842
"24",1.85362239245509,-0.0782972131993465,-0.357867711769913,-0.796861136729512,0.0838946956684062,-0.354780016345649,0.153695157151711,0.116486090448238,0.0706812778259131,0.0990949594775018,1.77262114918057,-2.23192953518213,-0.0686705960810164,-0.0666639541381315,-0.131273664962207,-1.62186036160634,0.50448906168359,13.5232075393279,2573.0606234145
"25",1.9076247289561,-0.305424655244602,-0.329923873142529,-1.03558403213672,-0.27374344916362,-0.353191486850176,0.348934285201913,0.0336211295737306,0.0627198609985905,0.106510023789804,1.71744827105584,-2.48798728747198,-0.0638370585574518,-0.0643355612102348,-0.124466819620814,-1.72277354043584,0.546961488972731,14.6462844569702,2576.81287967666
"26",1.74425769335907,-0.209311226747542,-0.382094754058904,-0.814096902314029,-0.117795979714922,-0.343472867193015,0.267488737739874,0.102028030675986,0.0864511519457212,0.102745757091904,1.74984615421424,-2.29978541909449,-0.0648790660310883,-0.065690125532738,-0.125795146868242,-1.59752374351546,0.533896004595944,13.4492692184467,2576.22088309302
"27",1.94310260312302,-0.312108043014576,-0.339095999866425,-0.950631745826708,-0.114044854361502,-0.365801983978249,0.311742497417113,0.0256653922685559,0.0675650118230791,0.102826963040068,1.74284037811953,-2.38125111664131,-0.0664777331571095,-0.0652322589830878,-0.129948516910663,-1.75815852187134,0.532604869543154,14.9015211278183,2577.77137060008
"28",1.66668121513706,-0.282799986256422,-0.389443014056127,-0.829547052978031,-0.0779374943266364,-0.339673302887498,0.215529964035892,0.0568163660302091,0.0793635955959509,0.0957946704879803,1.76723973035317,-2.36773974758896,-0.0457006109533318,-0.0669097100996885,-0.114059375697508,-1.70947115268864,0.51025785265468,14.4420555256515,2576.27530275394
"29",1.95938452926593,-0.211952501585706,-0.326869041352188,-0.899023774347639,-0.157145157500105,-0.368837615216359,0.320646239066268,0.0815616650141091,0.0662078219810509,0.104467803144383,1.7547387252897,-2.36795803294552,-0.0761133604132375,-0.065894106862454,-0.139911089826225,-1.58017580093471,0.521444066116542,13.2542876195256,2576.55551215576
"30",1.77416403656759,-0.260541725913194,-0.343321513986501,-1.2064002795191,0.0239779391974926,-0.334975575884891,0.210537070646815,0.107841657810695,0.0692868170171486,0.102141811086507,1.73405199892203,-2.38452036778162,-0.0596163456155364,-0.0644848796195429,-0.109050368872806,-1.60202135350906,0.535277607620791,13.4340145585964,2573.38365625578
"31",1.91171473991649,-0.119678256350717,-0.347300955226844,-1.07058627290529,0.00589921035319216,-0.349612584987326,0.214354384711831,0.0139932809943879,0.0667354782165973,0.0975360073317295,1.77123317663308,-2.19502025755671,-0.0789863257966632,-0.0702292651752845,-0.136965290980035,-1.74015027842592,0.522178241175377,14.7080435359413,2573.8711286452
"32",1.81749615778293,-0.274869515879198,-0.376575343356346,-0.977609322288326,-0.0589495117307146,-0.360967806930508,0.293417978253192,0.0142325993014876,0.071740687752076,0.102785149775124,1.74069719530716,-2.27428706383264,-0.0626377850330221,-0.0657252013603105,-0.137743063794717,-1.6343925303171,0.536539028823676,13.7826906109879,2580.39087433507
"33",1.80467996448202,-0.239140496476549,-0.328016097141375,-0.876194288271195,-0.211202756607555,-0.365996074459687,0.275777768531587,0.0274959207887104,0.0729739666567181,0.106608988691443,1.73998916646374,-2.38245460875761,-0.0590400567405525,-0.065169850189351,-0.125595270136342,-1.67195689504999,0.525432667929387,14.1724745028709,2580.96889906452
"34",1.81951677695532,-0.244630304347291,-0.367469485529602,-0.891282730868929,-0.276072926730186,-0.360497702369271,0.256493477214016,0.106303777979313,0.0898377067897747,0.0985987169857627,1.72676357049991,-2.26900382147047,-0.0629220385422732,-0.0636781655747608,-0.13949863014625,-1.67834118509226,0.552915573405918,14.1618851840076,2578.27337140845
"35",1.90462031262714,-0.335097548727859,-0.334865752278265,-0.956840350463722,-0.312811345113961,-0.342999381892848,0.212772825012133,0.147193657222986,0.0811179094160658,0.100874239494514,1.72509141436638,-2.19588658404496,-0.0726200252946527,-0.0633113723003475,-0.147145828396717,-1.66463532824195,0.519045712268332,14.0264533451051,2576.21090394279
"36",1.85010945462504,-0.180443523556627,-0.382270452923302,-0.996165294493639,-0.0198766841332914,-0.341213762282306,0.222243532006958,0.142217562863371,0.0606235225260198,0.0985003883260773,1.71506278122532,-2.2797474811066,-0.0700591193086348,-0.0633166310998692,-0.122197786415307,-1.65153024657785,0.554721139058824,13.8216636680783,2576.17062070183
"37",1.65104066211352,-0.270686841658389,-0.323599465014907,-0.783417709938868,-0.259517052041308,-0.358713876177347,0.309981456022376,0.0149972467950444,0.0827292800155338,0.106834769127251,1.73458876783089,-2.38390520648831,-0.0483724770931071,-0.0645844617368123,-0.135568231676996,-1.67758610836648,0.533071356191821,14.2143998401719,2578.19709275944
"38",1.76151363248021,-0.268611885895309,-0.337891272121572,-0.830823962610584,-0.262000778605692,-0.356440430563502,0.290399563414481,0.0557371240829172,0.0801859525431048,0.106508186779893,1.72866039634291,-2.33250199406995,-0.0538318736575616,-0.0632790874515665,-0.139914961585566,-1.66281283091733,0.526111690151356,14.0890964136267,2581.51578015369
"39",1.78433657692276,-0.279044865792764,-0.336570361552304,-0.822990422462534,-0.260916218497137,-0.35654963033993,0.296160342721527,0.0636793205959967,0.0791931606278669,0.106725045259574,1.72800046314858,-2.3237576989334,-0.0552568466251426,-0.062460932865819,-0.141173518906286,-1.66072932495688,0.530228954054909,14.099505793587,2579.82038993757
"40",1.9663609644465,-0.288622704196291,-0.33407313198961,-0.788417194542146,-0.205446481336539,-0.360318062314802,0.31720842053342,0.12853334367307,0.0715530616585122,0.100452590994562,1.70246082015066,-2.36357292261217,-0.0806290588647415,-0.0600916479257545,-0.127870985776823,-1.65198105782064,0.544306355857929,13.8790635147491,2579.07848782668
"41",2.01193327329422,-0.239214299732674,-0.33995472413636,-0.840122715598444,-0.305938016257617,-0.351704643978545,0.277820874954736,0.0270813945148776,0.0804425312487439,0.0940061962752901,1.75817684080142,-2.1138015652274,-0.0869683579603017,-0.0667321252713282,-0.152326153747995,-1.67636749975617,0.528001142900369,14.1288674590564,2575.19003635436
"42",1.8805468711277,-0.306994973842658,-0.375602505144835,-0.897538197329053,0.0254064621767584,-0.355016627703779,0.248532247610602,0.101828439116476,0.0537346842850369,0.106023405616562,1.73966594111357,-2.46103509875531,-0.0613536033429735,-0.0653700734595798,-0.110235008478031,-1.6591750825225,0.532903386212271,13.8885664009858,2578.27585720512
"43",2.03406057815343,-0.308110861464305,-0.362330067618241,-0.596891503625401,-0.126434876813587,-0.342246888486686,0.339284964402097,0.0507428171106894,0.0924664289750866,0.105978285459411,1.73669997825601,-2.44142007837538,-0.0903459087241117,-0.0654104348366432,-0.139041444228794,-1.64464632483674,0.525654919930686,13.9138084105024,2573.86887768266
"44",1.8381695320375,-0.24555336758344,-0.347994914570445,-1.21370666998742,-0.109580573670449,-0.35869679909552,0.178018127759851,0.0714057448826606,0.0450560351666881,0.0906071796538131,1.78390551636935,-2.05736775644829,-0.0600696739158159,-0.0673250371676588,-0.134737813555628,-1.70871746192426,0.513930480737866,14.3823943052777,2569.46352066033
"45",1.82379995539412,-0.247845617737598,-0.3661212737532,-1.12762774549394,-0.092187269445624,-0.354004120948827,0.17253697969035,0.0880070928114296,0.057641777710635,0.0923451303454383,1.77009494582794,-2.2003494912659,-0.0553137640304788,-0.0681448783625296,-0.124330538302203,-1.68268043985283,0.522910147385135,14.2586384828924,2575.5669311701
"46",2.03892234657175,-0.277902388566912,-0.348725422794561,-0.633332907214456,-0.137465599906146,-0.361924989577318,0.376598032254326,0.0300136746611627,0.0661216494936076,0.103944870132839,1.73183702495295,-2.52424320124695,-0.0848870464855852,-0.0635098866337021,-0.112729233429798,-1.68114649494227,0.542517726260277,14.0951821205593,2574.51500143329
"47",1.76644261740561,-0.291655012720865,-0.355458559204134,-1.03401837780246,0.0415169894813554,-0.334513371230609,0.238519754177331,0.0322665608158124,0.07252776589874,0.109832558467213,1.76882655999709,-2.39900018882782,-0.0554412811906469,-0.068960770940768,-0.135446434145308,-1.65023967220562,0.511887811542494,13.9873632889983,2572.89886411425
"48",1.7572882548007,-0.250267393733089,-0.361808653836279,-1.01787872712114,0.0593581341420754,-0.338398298925309,0.225678118063911,0.0387032650877879,0.0691855545260248,0.109338918623208,1.77855132231118,-2.32110968814216,-0.0491895674724006,-0.0700955760510468,-0.127789057262187,-1.64961983765878,0.524821355279857,13.8154426237699,2574.0535470362
"49",1.95254842165146,-0.328130499296682,-0.362580330453076,-0.924278341923699,-0.145457477910248,-0.361964761525816,0.301745296920976,0.0846458273084923,0.0658753486088639,0.0928450475525209,1.76218284790864,-2.14500561067765,-0.0671728889000863,-0.0666316558259265,-0.155154357910519,-1.70998092653604,0.518938380572785,14.4325233607462,2579.08399365625
"50",1.94554096780146,-0.316193796494462,-0.374682705697291,-0.914646499561542,-0.145659893449263,-0.338432671243708,0.240464206898101,0.131719009096107,0.067037247182339,0.0950524376689808,1.7260816398161,-2.15832547272863,-0.0734436488934023,-0.0641340976410102,-0.152065494150232,-1.69782580023814,0.532519339205078,14.3021004032143,2578.82949076417
"51",1.90397933262705,-0.352558740536614,-0.3677433795508,-0.933904984199208,-0.115027406296006,-0.353731299137787,0.260982010405495,0.0829683055784848,0.0713026833799569,0.0906063738002951,1.73292503228029,-2.17486623388032,-0.0672915888962525,-0.0624372462941874,-0.137509033005244,-1.69632923525093,0.527143339471163,14.2941637243381,2580.51472405329
"52",1.92499357707611,-0.357379892971492,-0.361792550391704,-0.855772369123303,-0.135957722617272,-0.352648645048007,0.269235676427706,0.112332254941001,0.0731481850083149,0.0906766927236562,1.73884532150504,-2.13793732030895,-0.0709784713305834,-0.0642913716406304,-0.133046327898635,-1.68799851976444,0.523111550794057,14.219898301262,2579.01479800252
"53",1.85769134406228,-0.327991043315322,-0.358962544022238,-0.85121349619778,-0.226963809334793,-0.347867814882364,0.246157774904919,0.0972211835190908,0.069212816793783,0.0902881865446166,1.73736362601578,-2.11483750277191,-0.0609851046647725,-0.0664343109166136,-0.143255330301378,-1.68468986001299,0.524918304759899,14.172850148458,2576.50063142257
"54",1.85495820811486,-0.246622023261837,-0.355014895590728,-1.02915246532448,-0.101695519090512,-0.349676759468653,0.229259655418046,-0.0502741906326141,0.0721964789090456,0.106781362212855,1.75638034584974,-2.27343512570673,-0.0645973863370075,-0.0685013379857196,-0.140221579038452,-1.69839602875854,0.519254326903849,14.4040916806939,2576.6580503227
"55",1.90343610663019,-0.180763705022959,-0.368889370349423,-0.862633203271819,-0.134493839763988,-0.351848549975567,0.32137269462046,0.18192125674659,0.0691608680644529,0.108448826179814,1.72341062733371,-2.42124317365376,-0.0713995998402422,-0.0638370168454197,-0.133114951348403,-1.61452471531504,0.531619756297393,13.5114136652423,2577.674152037
"56",1.95806867606336,-0.147553718498049,-0.364046798205977,-0.825871856488269,-0.0184675682326665,-0.352207981166847,0.295075208567207,0.180347297541318,0.0658262712635169,0.102486824736143,1.79411785940672,-2.48825587522092,-0.0791676047230968,-0.0691062578541237,-0.115076415369929,-1.59177745112358,0.516559334471776,13.2507641762132,2573.34082426867
"57",1.9776254804874,-0.244224987515809,-0.359756799625847,-0.854497800167453,-0.0285616241021157,-0.357732850608532,0.305747057449212,0.0901455312482221,0.0808234122645057,0.113348154866528,1.80577940443882,-2.41646826624292,-0.0827854591534484,-0.0690116024069543,-0.136421779598659,-1.63877340053663,0.480046873894419,13.8324882460479,2575.53092990004
"58",1.90955847266776,-0.295780466403623,-0.339219651891191,-0.906809935781999,-0.186816547642887,-0.35029842184433,0.248469976172185,0.0408327002526798,0.0663267799929354,0.1066198740699,1.69932995611109,-2.37177300555915,-0.0676391846616051,-0.0620379522300377,-0.126960664736956,-1.70655200483097,0.551943238056031,14.5129871141033,2580.61649626503
"59",2.02570554313531,-0.281187881239684,-0.371490796423771,-0.881525214802009,0.0532656544771379,-0.358003611529149,0.306363168004955,0.0722901103571718,0.0681846869001829,0.105446782455829,1.77652771724505,-2.37605905364622,-0.0833038167736936,-0.0674333135184273,-0.131727062617902,-1.66241541875939,0.511476750006706,14.0015760566933,2581.34525621099
"60",1.886386804395,-0.234587726581155,-0.354565496758132,-0.955566064138457,-0.250403296245393,-0.341205816226165,0.320546361445734,0.0410122681145702,0.0650854044117995,0.105468693597509,1.69163379802368,-2.58295371349648,-0.0749976366983986,-0.0623456526134856,-0.10534866243198,-1.68144658418336,0.554608406468711,14.2520146791764,2577.02630909041
"61",1.8847548230216,-0.281303681643863,-0.333308713228832,-1.04854245751968,-0.110326003821449,-0.34903542996488,0.318355636973038,0.107005994181723,0.0658132221780386,0.10470131055157,1.71918837548726,-2.59114526574971,-0.0679823226454353,-0.0624908344197609,-0.105053337910179,-1.63151489187337,0.535273000370908,13.7438346501608,2579.6704589307
"62",1.77625832878652,-0.217301554898022,-0.375134085681422,-0.784213549138061,-0.101622705623734,-0.356747744762406,0.343283300980323,0.0403377123554901,0.0768786029470258,0.101773514896152,1.79478234433754,-2.46453890579425,-0.0571730041369802,-0.0669311957428018,-0.126115030950013,-1.70566684452992,0.501270848121367,14.4165218853211,2577.99694459118
"63",1.98886581260423,-0.291618720596024,-0.328279159341708,-0.957025766970187,-0.112799177407505,-0.35516270196635,0.274029040325079,0.0916633944106119,0.0753094651370765,0.104770197087607,1.71142371461849,-2.53829408235955,-0.0747553310402619,-0.0649315186379762,-0.109370033763152,-1.71172743480986,0.541014934215061,14.4142840640949,2575.37478638745
"64",1.8511840323166,-0.245507222419082,-0.38106710245294,-0.847618048830187,-0.125137508152914,-0.351092028625059,0.250493139680459,0.0451204594050598,0.0773424531157227,0.0973812089453345,1.74227678947017,-2.11963828490336,-0.0725281301574399,-0.0631888558889994,-0.158466013711033,-1.63095972972183,0.533997221580301,13.7641858638889,2579.08797153909
"65",1.76773454450391,-0.268412324172899,-0.347637036440708,-1.06371074220075,-0.0506310595463942,-0.346359884239945,0.230942516411809,0.0817108056920203,0.0719814999810197,0.100994505125494,1.77539323573933,-2.29194316711532,-0.0498873772295286,-0.0685450340856982,-0.136250104664433,-1.60532108926451,0.50716614829023,13.4678885002255,2578.87784333255
"66",1.98106598166561,-0.265112634332627,-0.363849638132947,-0.757705039697981,-0.0936233192732337,-0.357765196106044,0.284194358699792,0.107807949901711,0.0717538356504878,0.105184094193567,1.70631360020241,-2.40602498848132,-0.0809359059197869,-0.0621599229987193,-0.135419734998446,-1.75758600240577,0.550012473918881,14.8847551965293,2576.85808089694
"67",1.95343964600476,-0.269475682996102,-0.343624825526479,-0.893731898532584,-0.14874349290939,-0.348362999338582,0.212972097977125,0.0494699276014434,0.0621866027356561,0.110850673343265,1.70728170517145,-2.46960935823227,-0.0726211514409563,-0.0603052002405949,-0.121519159427764,-1.74653852194246,0.528941902361023,14.7138141030668,2576.26748146947
"68",2.05515669741308,-0.274754864101626,-0.359062579479019,-0.937526932799833,-0.113496617697342,-0.348623441537098,0.278749281349626,-0.00636423863827315,0.0743470785149053,0.112153618964492,1.7377058501296,-2.42334316821834,-0.0872983816172974,-0.0646942837829392,-0.130303847956412,-1.700466065129,0.532272669051899,14.4452503867496,2579.50332903084
"69",1.87232442409738,-0.158175834267852,-0.371493652215205,-0.812655639883798,-0.0869947545017409,-0.354238169492226,0.333764534045212,0.117728920999212,0.0672351429227985,0.0995912645829176,1.78702713491289,-2.53928421805123,-0.0694716847463114,-0.0699477995636867,-0.103300170109927,-1.7197945024204,0.496857847441526,14.4743937944783,2574.09718627799
"70",2.00189554230612,-0.130829516452114,-0.34291126849836,-0.978049101749698,-0.00154896903640787,-0.349514245770479,0.197994353187065,-0.00939830490439827,0.0672827408273283,0.111332732878801,1.75405492697781,-2.43223453316489,-0.0829385172771338,-0.067132998118858,-0.124515786146767,-1.71107836299897,0.503242061724268,14.488654702083,2570.96564234365
"71",1.80413113636332,-0.183458618510991,-0.377070489511896,-0.659027126426228,0.000478912155486922,-0.34711022114126,0.185570814351608,0.0878409843123981,0.0850778842434308,0.099184815598973,1.76348332789268,-2.2722322799862,-0.0727029812675112,-0.0674442668238828,-0.126300604360708,-1.68977045593087,0.526258932143444,14.1738137350274,2575.95362067884
"72",1.79940503872021,-0.215567174877231,-0.353644386860277,-1.03390815648779,0.00939893554620593,-0.35678505275905,0.175015844746843,0.055247929841086,0.0662886885669078,0.10053929147462,1.69170169218945,-2.16751246358974,-0.0571582809447211,-0.0599760015683339,-0.133229052499848,-1.67129713961261,0.546349885406451,14.0529765265143,2579.37788888811
"73",1.78774286897324,-0.266194461050737,-0.36518536352348,-0.801216315537247,-0.240445879837858,-0.349373836278045,0.231345250949857,0.0800860873176174,0.0899622292492558,0.0972398407519071,1.7538429421997,-2.08475709409192,-0.0653246923943592,-0.066055018299448,-0.151294118440672,-1.68225650829354,0.534988972478327,14.216392510993,2578.60975161404
"74",1.95228289687654,-0.272055436241426,-0.336562389748594,-0.975398724892244,-0.00491368269137432,-0.361677278661005,0.296680038777244,0.0609921795033495,0.0711557795523304,0.103457707787728,1.73503437337494,-2.532721177113,-0.0751523534365108,-0.0653121674926592,-0.112739572855534,-1.62992941468361,0.538351935419616,13.743705158721,2580.00116814749
"75",1.92599653110275,-0.246282643875859,-0.352428333673564,-0.994923930512877,0.0280295751235904,-0.360274529889121,0.374552171323477,0.0786256179087231,0.0567858973040841,0.110247979624132,1.71783969789043,-2.38602693480464,-0.0667900583071091,-0.0624707370150128,-0.144310950853844,-1.64085828125953,0.535201026913355,13.8047590606737,2577.34135081351
"76",1.74118928010742,-0.282141280812295,-0.350504124594278,-0.932347412192474,-0.208224498248071,-0.351322227333334,0.214699298420941,0.0863710454619488,0.0618338547054484,0.0988183137941885,1.75515388003184,-2.41648583087634,-0.0479603002242726,-0.065725312595025,-0.114305857261079,-1.69073992593652,0.51750220069464,14.2769710748858,2580.54822390639
"77",1.77719670467528,-0.216950730629325,-0.360830026487919,-0.699566116251467,-0.0141438153273137,-0.356596345953015,0.291393438263666,0.00871437435378701,0.0894847365042203,0.106155015953983,1.74783004639364,-2.20298013262588,-0.0578973228339747,-0.0660228699936143,-0.157205511840242,-1.66753170795363,0.53430520494913,14.0614441059563,2577.01753150814
"78",1.95369060280777,-0.25473307606907,-0.362424561752783,-0.815051170198715,0.10029074147732,-0.349108491119145,0.362082497644218,0.0170527878756177,0.0671684192024763,0.104790056837029,1.7650246784559,-2.58901809619933,-0.0842808434047368,-0.0657951457622581,-0.10201523259309,-1.64673872134819,0.512721617945042,13.8375578832593,2574.40879417098
"79",1.66702700162567,-0.268263014785323,-0.341557019642014,-0.812130563606004,-0.112302737766373,-0.361257603815465,0.205906356939383,0.0847157244492393,0.0771134625871981,0.106545287664696,1.77166541571719,-2.3734655648273,-0.053442203789457,-0.0673159532538805,-0.130461509220687,-1.6686201849714,0.510338678396716,14.1134458386024,2578.27167010248
"80",1.92357280552169,-0.235675554604032,-0.355133557813152,-0.772377916171801,-0.123013946465711,-0.349729680947419,0.330410804232538,0.0353245133761638,0.0675692660614387,0.100770207689705,1.69089851819714,-2.22341246941523,-0.07297606035458,-0.0586295284074113,-0.143660281340119,-1.63262309527041,0.540338391803301,13.7201313202884,2578.57962234646
"81",1.94223441288077,-0.247503134139104,-0.347509784066845,-0.771448188883142,-0.134772079334238,-0.350180917328395,0.338130623354515,0.0463633670448192,0.0683432185299167,0.100618290464418,1.68592645074185,-2.23037559515232,-0.0787113844634553,-0.0613289415400984,-0.141841306088097,-1.62565867675083,0.543915583620656,13.7294122130238,2576.25921427564
"82",1.97282661787607,-0.322490488932965,-0.364878758592734,-0.967957571398215,-0.217259677069459,-0.348827227846386,0.256526327379568,-0.0457015185036547,0.0669636261078664,0.104786818573439,1.73998518364774,-2.36401401101059,-0.078111047954481,-0.066562818582238,-0.114773740073112,-1.65917230527006,0.537840862901565,14.1158976189215,2577.18341816683
