"","sex0","racesex","racep","racej","race0","agep","agej","age0","psex","pj","p0","j0","dsex","dp","dj","dy","yrace","yage","yp","y0","lp__"
"11",1.80523860444107,-0.260454478558441,-0.374302334817719,-0.937624070357716,-0.513393075521378,-0.36379562019643,0.233117715348129,-0.502179710689065,0.075959328713747,0.102047547998965,1.71938899799111,-2.32105563241777,-0.0559155246876535,-0.0620275337724021,-0.131271573026358,-1.70264486223066,-0.360323334737328,0.109592647322906,0.547556957211831,14.3593410191267,-8698.66416254218
"12",1.91375914379326,-0.293000691911916,-0.347126537931475,-1.05954916815346,-0.510137579833419,-0.350784016807752,0.245517890431703,-0.490637417938853,0.0635939087652805,0.105368245767327,1.76958592191953,-2.4101650294502,-0.0693568701201533,-0.067688748950446,-0.113355228470676,-1.5921476874436,-0.355630619285423,0.124735974949503,0.509829924980263,13.3651847913722,-8700.07846750552
"13",2.00957964413319,-0.286256269304185,-0.361804898843864,-0.753919508044132,-0.503671206325777,-0.358571866276482,0.230058714986711,-0.480420310318091,0.0741517642340854,0.0965572977396483,1.78395576302729,-2.48705309532063,-0.0817196534318671,-0.066677073836779,-0.107509423995909,-1.59589374594596,-0.398068571854516,0.0950155830858829,0.507049791867857,13.466928596222,-8705.03708454093
"14",1.81863099490792,-0.272043444936348,-0.342053873600955,-0.829689232739302,-0.48933394700171,-0.348230960139143,0.375774782319256,-0.505320276290226,0.0648859535497704,0.114099403935006,1.77026365677536,-2.42897390232212,-0.0561299334479792,-0.0664386474066383,-0.136453062477103,-1.63736213194529,-0.341422418691776,0.119996755935649,0.510441024571852,13.8444904312427,-8703.92041675887
"15",1.97396518322024,-0.232002397241069,-0.362551165628493,-0.944648517542879,-0.521287976077648,-0.345695649560906,0.170515955988944,-0.495880016149309,0.0634289291803438,0.103376678399254,1.72016176890203,-2.30541122161286,-0.0801288639871361,-0.0640097865840641,-0.135609152131285,-1.71428008651822,-0.297178317752944,0.113352779034099,0.536303548896861,14.5133098953259,-8701.48784266495
"16",1.70010295002811,-0.187071147913513,-0.352647790541251,-0.894330555670191,-0.563930220997154,-0.361559693944983,0.302123064534276,-0.489472361136406,0.0866193098808322,0.101967282185756,1.765181853711,-2.34564412545152,-0.0508236258556597,-0.0665478792396619,-0.131119160984256,-1.70343256233109,-0.255361527214836,0.0759423544054195,0.510120280355806,14.3620334044171,-8702.05358395645
"17",1.74019103023556,-0.116247450676305,-0.354991175552417,-0.898272840754969,-0.571101773560761,-0.36388365143573,0.296361578369708,-0.501657442817954,0.102114237390299,0.0931812094612403,1.76460346619002,-2.37306478829484,-0.0665421585765746,-0.0655924397044313,-0.11709644608942,-1.71111902497503,-0.229322229224431,0.0958612691832745,0.522558325297727,14.4444857128366,-8711.33116734397
"18",1.81282371524607,-0.269365314153823,-0.333110112472239,-0.976890393297564,-0.549648498708462,-0.355712179904292,0.263491846117909,-0.544133328780624,0.0546913865289767,0.106265626514402,1.74147502712611,-2.35835948524448,-0.0562384598541454,-0.0668463795422509,-0.132869285297114,-1.65290053793009,-0.319814665199068,0.213823947290327,0.525020200712253,13.94412926919,-8706.59127811228
"19",1.86922591854139,-0.277645799930883,-0.324570128359641,-0.861725451552521,-0.534885191333553,-0.353542437891055,0.229557800500055,-0.541355031481713,0.0586228456090929,0.100583883545138,1.72772863060912,-2.34069244062192,-0.0617133014134777,-0.0646493218157023,-0.127004995569824,-1.65334855424674,-0.327140778730581,0.197638598377787,0.536568914573125,13.9330095618373,-8701.96554777806
"20",1.73687184131649,-0.249173094121368,-0.350585824032655,-0.923172800413968,-0.520214888898893,-0.354763691084508,0.361591627290414,-0.527729857554453,0.0790363221611618,0.10652482145855,1.7322644242085,-2.51069326281154,-0.0559863306495051,-0.0626811341262773,-0.116717833629674,-1.71832855353333,-0.319844379456048,0.142114691544537,0.517086633720044,14.510649930709,-8700.00193158611
"21",1.97957842570195,-0.234667667320993,-0.379169826665283,-0.835757139085685,-0.486352923839001,-0.351638352536157,0.252018144351692,-0.473992719284188,0.0689018368418409,0.0964169816564048,1.75653349391772,-2.1237885786153,-0.0787773062289287,-0.0668419001211895,-0.159421855244331,-1.64743084424949,-0.364788453479364,0.0812928962581088,0.538253690688374,13.8852624571713,-8700.60549777933
"22",1.87481716547621,-0.214660508236527,-0.346859706815119,-0.934874823284988,-0.519482169225636,-0.340437818816179,0.278607911435746,-0.487675867721511,0.0637233200132589,0.0989283315148844,1.73787020902986,-2.3267959266869,-0.0701455184907352,-0.0648551603856139,-0.135273128885111,-1.62169094432895,-0.377359809328114,0.109179090693035,0.517272641369056,13.6723024201727,-8699.0484816593
"23",1.88749958710945,-0.301679115994258,-0.355059242129413,-0.826667365435653,-0.522019403917489,-0.343256793117598,0.273848044298932,-0.475199233213916,0.0493079602226705,0.103557910273703,1.73675508499729,-2.31868144580111,-0.0654189456421309,-0.0633712840735568,-0.126341966527666,-1.62386060283704,-0.422561999917531,0.0836060641215174,0.526602091676847,13.6724399668659,-8705.22230996515
"24",1.81713964142573,-0.257332463428621,-0.351368241063785,-0.853081798155104,-0.514813463883326,-0.356597889682422,0.327666872861413,-0.464018379577686,0.0711433962671991,0.102884938575614,1.72208561973706,-2.42621662788982,-0.0659831073630806,-0.0639535387931026,-0.123830915049234,-1.65296660542624,-0.298680600707366,0.108902408394837,0.541041363856682,13.9334459162987,-8699.03916451987
"25",1.93935177681409,-0.305726911079466,-0.352989135413337,-0.95773180634886,-0.520337658879362,-0.352838965892815,0.309767882606824,-0.481716491100847,0.0669259052103699,0.109267361020204,1.70621248473331,-2.39845884305338,-0.0674068491558869,-0.0602364759439218,-0.121096948186973,-1.66316656031823,-0.38818985903321,0.0557509445429001,0.539367820893222,13.9564276148876,-8704.3822122331
"26",1.81109905908628,-0.225568071774713,-0.368414109884813,-0.915620131842576,-0.46150671794879,-0.359507004772173,0.235948108607721,-0.486304106476399,0.0831512972974898,0.0933337589683035,1.70024895942439,-2.15881390471167,-0.0549906060285568,-0.0587151210500722,-0.150913436408717,-1.68884193557293,-0.367682759390565,0.132481419045505,0.541384125454146,14.2488715666898,-8707.71205655853
"27",2.07810903702173,-0.26861867341802,-0.343452425863329,-0.91425734113822,-0.561289344679876,-0.349183527691882,0.264454979199594,-0.484665653517923,0.0574982786691269,0.107986616856262,1.75675627556613,-2.51344516452615,-0.0790538592646179,-0.065927918665641,-0.122905130518091,-1.72664529507823,-0.27152402728443,0.133008084857781,0.499247308089441,14.5918329466195,-8707.10758594863
"28",1.92390086951639,-0.166275049189278,-0.352504483148728,-1.11568353993298,-0.517396120676809,-0.3486897509569,0.244442372338691,-0.513353593434199,0.0826367796060847,0.0967790163919085,1.77013328638998,-2.32698169101862,-0.0780686743919618,-0.0693178334593557,-0.12540853966095,-1.69850561837418,-0.357991567708375,0.0980044494250648,0.526321993004252,14.2669306634644,-8704.74363654826
"29",1.78880828688989,-0.340659127288731,-0.358539052008874,-0.934376521506808,-0.526236754883797,-0.358533881383516,0.335813372268777,-0.509732221739837,0.0618121618799846,0.112922092803986,1.77844586217773,-2.50862124263289,-0.0556960078662563,-0.0686436168955749,-0.123389474742858,-1.69852911273591,-0.324952474914169,0.129655876900178,0.526009635684872,14.4029939016557,-8702.73977578838
"30",1.86233135793192,-0.171611830237745,-0.354881584451947,-0.925267135836574,-0.528258365552691,-0.346030353189671,0.188495683162302,-0.497810147768996,0.0903353693686994,0.0949364974819514,1.77909258110542,-2.08665068280532,-0.0809356320569194,-0.0698739382802257,-0.141243160759225,-1.6514726472391,-0.299318790263941,0.135891278972646,0.514772348554339,13.9811723263145,-8705.16108394377
"31",1.85372072252605,-0.246505837238173,-0.354773183001806,-0.971919872603064,-0.553107718107591,-0.361076307527685,0.205855649349313,-0.490368526969901,0.0538625603058492,0.10149406202631,1.74710905014242,-2.22438787881375,-0.0617430033538958,-0.0656650202436812,-0.137888046387849,-1.67120591906475,-0.298761036494601,0.084550780069768,0.521135845528489,14.1088725966777,-8700.44152414815
"32",2.00933483571668,-0.17859744089746,-0.358126379861625,-0.847136085683011,-0.523021731396267,-0.337524035290029,0.283456933777668,-0.495537621889037,0.086487973654385,0.0969542402402467,1.75913339702018,-2.23626223478974,-0.091679264076994,-0.0680208181670759,-0.140503333165923,-1.70551778535237,-0.316319116157948,0.126278877001581,0.513416772584733,14.3837189806158,-8703.15861381473
"33",1.78053130775926,-0.221279077143275,-0.356361463988816,-0.909492789527567,-0.519068493651537,-0.356570668561294,0.219203651270766,-0.53642400418879,0.0599840664136444,0.103719390367657,1.72616093378409,-2.20244868559363,-0.0582015247826434,-0.0629823007988704,-0.140944918648205,-1.66075882496429,-0.34900475220819,0.151051983097986,0.524860201621892,14.0260294615783,-8700.1778164039
"34",1.78930104989209,-0.258689523667686,-0.356445550662532,-0.937196506554504,-0.533212526035175,-0.352032970610652,0.264922057475804,-0.467370135597377,0.082233097472067,0.104096805722936,1.76561410289055,-2.24920270587236,-0.0657572566811246,-0.0662144522754494,-0.137659974397379,-1.63678142480954,-0.358244895798697,0.0556918325975925,0.505982277562806,13.8211374867071,-8700.64590804685
"35",1.84272086657139,-0.362297694835353,-0.343649662853353,-0.619234140930771,-0.496936252148367,-0.355344679380279,0.202929429048137,-0.503317495752839,0.0596529888201576,0.102327768858836,1.77714679607117,-2.4547743785,-0.0620912409720164,-0.070279733807717,-0.115340762645046,-1.63607803867497,-0.340443768878408,0.158386621722584,0.524993580121014,13.8521215008543,-8707.20833348251
"36",1.86017213823175,-0.344790324385208,-0.352091961520494,-0.769180987546491,-0.50303233647117,-0.36659166792645,0.234658166226772,-0.518713624359968,0.0672119882481362,0.108887939304633,1.72372722365365,-2.35857549469583,-0.0676230579700005,-0.0621958788251945,-0.131242479458127,-1.71124280940233,-0.364289643555875,0.117340115634034,0.520484939758192,14.3977255308067,-8704.51012571094
"37",1.841712766211,-0.355915965627438,-0.365295900870306,-0.697360434976659,-0.493386686132054,-0.358069459418136,0.234465886853127,-0.505291056918336,0.0688876422751737,0.112355498230844,1.71485927405768,-2.48201025406454,-0.0590786352386128,-0.0633275337366656,-0.130801332200464,-1.70305020186575,-0.359833501582341,0.134012652318602,0.548769962411623,14.325733177578,-8702.45906626123
"38",1.83403539567228,-0.36649382962931,-0.357270688018147,-0.737468131170832,-0.493810708875269,-0.358386877910578,0.246379938399125,-0.499745382337236,0.0733456678783907,0.10988251572928,1.71096346730958,-2.46883158698469,-0.0534150723661298,-0.06149786505925,-0.126504640800371,-1.69827829330706,-0.341144965688489,0.137922630297368,0.555631948586726,14.3682780587746,-8702.32303948777
"39",1.99824686591406,-0.249514215810991,-0.341575756270003,-0.898888715338317,-0.51815363582872,-0.36215141980459,0.215301592936201,-0.502734835021896,0.0719807678254237,0.0968020187492223,1.77996799599658,-2.14916871139371,-0.0794834707216564,-0.0685721602496575,-0.144433786891508,-1.63394873273535,-0.343545052013855,0.115223933371435,0.511694644695264,13.7801480454182,-8697.98138105741
"40",1.80991093964052,-0.256942250713787,-0.355303840737297,-0.756021086871948,-0.515272841037928,-0.351965476909748,0.301197332009135,-0.488906094859304,0.0761820248649388,0.106018902442229,1.71363477839743,-2.56334828903067,-0.05984940140556,-0.0620081765517715,-0.109647590129601,-1.69435032252402,-0.385865506052782,0.115811455901702,0.54108837456091,14.3090075298568,-8697.31517215628
"41",1.86429752466012,-0.23664331339156,-0.354440938689062,-0.86767503635121,-0.452840862627861,-0.354911717385992,0.344653115225738,-0.509915816898844,0.0795029874592903,0.106784739119368,1.75952814301007,-2.58202551142142,-0.0682477061466285,-0.066733537164608,-0.116201673862064,-1.68664696988365,-0.333748890383717,0.123249127003142,0.524713368643094,14.2468706796146,-8700.40470407434
"42",2.13787430563146,-0.265395965026786,-0.372294562519848,-0.86170315188252,-0.535883050079191,-0.366577289571518,0.323365426012889,-0.526330001490995,0.0650933428635214,0.105742752244291,1.72523622959527,-2.46788870972874,-0.100632566289007,-0.0612174473974895,-0.124614781080198,-1.69130893556879,-0.416083543237875,0.178296430369582,0.528505037689484,14.2425789702781,-8706.69722682284
"43",2.21168791782615,-0.292681037936706,-0.350397223162797,-0.715278806109728,-0.541905826904864,-0.367830208196231,0.34046040429632,-0.544677874322729,0.0663973185489957,0.0982002391999663,1.70973951329112,-2.43589262639092,-0.0999250452536276,-0.0617152605678794,-0.121441912338927,-1.69191522502529,-0.363396720798048,0.146145995619199,0.551771508268235,14.2728031687426,-8707.2779756306
"44",1.98134598458107,-0.280098681136245,-0.339677104497608,-0.814287884818688,-0.464676943182575,-0.360915259791189,0.355354487850153,-0.478365401489632,0.0556745034052955,0.110190276697488,1.75037416002458,-2.49877882771305,-0.078346698469311,-0.0645865201809677,-0.128626944782071,-1.69287366381697,-0.383228747135334,0.123290529650052,0.526408451512424,14.2860145993229,-8702.07394581833
"45",1.77190360282717,-0.193978063502762,-0.369400449860208,-0.886575059397004,-0.549974936902796,-0.347961748928814,0.234235521768625,-0.501683197187827,0.0753631129672788,0.101941684977784,1.73003672937184,-2.44399252642875,-0.0654312355482304,-0.0627117644589052,-0.113829185287824,-1.66256306907296,-0.344212470907058,0.139761097630069,0.53767450135989,14.0148104810683,-8699.90827647008
"46",1.74745888110562,-0.248411799534422,-0.345499718220876,-0.878919785163567,-0.504165540062963,-0.33628053625304,0.284395042153223,-0.517507150444245,0.0658096252336835,0.0977100183706947,1.74685887208505,-2.26749791928414,-0.0582558997861315,-0.0661143220053019,-0.127775772329848,-1.65974664482731,-0.348187293278536,0.130930184887962,0.501770064051589,13.9717647191509,-8703.12767424583
"47",1.832690196622,-0.263608198094639,-0.369675101443935,-1.05871950737112,-0.524721132106516,-0.371649219503504,0.225136070216744,-0.538980550073611,0.0791769995016504,0.103750714973128,1.74887203405104,-2.26219625914727,-0.0705637096492677,-0.0623747625485906,-0.139717469800399,-1.73032331756994,-0.346932072157663,0.142813522197731,0.524192763275165,14.6169124171545,-8706.17950831858
"48",1.80749319332373,-0.174222749715542,-0.346061999134593,-0.825927844790164,-0.523545730106212,-0.350627118694255,0.333922980123635,-0.497270552616189,0.075055850256711,0.0978553118986129,1.72750627456982,-2.41571345858866,-0.0605102828600575,-0.0659458717455098,-0.123608292033319,-1.7127575297386,-0.313921213128862,0.150087247738839,0.543482506559384,14.4769501256431,-8702.30829225862
"49",1.77351180688332,-0.173359541977672,-0.340810432751604,-0.839563089615369,-0.546776665090119,-0.356129129759621,0.306377035969715,-0.519352034966171,0.0706991318650838,0.103593658496251,1.73841711394876,-2.37236160314931,-0.0662942089211693,-0.0645740665042104,-0.129148908744352,-1.70210216461697,-0.352175345774264,0.130991312753747,0.518633696213119,14.3444317002544,-8700.4786881479
"50",1.86289671581723,-0.276825766551826,-0.365423357600668,-1.07368799886903,-0.481717288143215,-0.350594017402818,0.232354147200322,-0.514988514406511,0.0749504433181775,0.101751956715198,1.67561776724805,-2.26244437143521,-0.0563458283366511,-0.057952583580887,-0.1306182153781,-1.69999001911935,-0.319102630710025,0.113226534662577,0.571605223545649,14.3802390670369,-8707.44295139766
"51",1.89332938662338,-0.148048503308008,-0.346934344860886,-1.01920753250187,-0.485568352976777,-0.35772431376372,0.297609543332148,-0.464874809182377,0.0751909724592412,0.0993261141016448,1.66817711655574,-2.3000770995343,-0.0857058889992741,-0.0592235795566557,-0.129092080883323,-1.67012442146392,-0.465455916511712,0.101308330553475,0.563783400640635,14.1307924428298,-8710.25477047641
"52",1.81120349372431,-0.319176197991258,-0.34791961601193,-0.942581930544162,-0.566307621044544,-0.363043591174334,0.279909247396173,-0.526929315282411,0.0728010108753523,0.10086497549833,1.82643628082782,-2.33952208935437,-0.066754680946418,-0.0715115760878939,-0.125377526678559,-1.65445424532143,-0.301730240278744,0.136024209826424,0.482628918550379,13.9842904189201,-8704.97029688153
"53",1.74700791695143,-0.232880537059118,-0.366836879819305,-0.790018246434157,-0.435963878704741,-0.345994031405463,0.248175125146437,-0.496620567537217,0.0796353300114996,0.095818644145715,1.73159720325646,-2.18669189493539,-0.0512152526902358,-0.0624063054024338,-0.142045698637413,-1.67383345976646,-0.439328413659128,0.107632204252632,0.534567814088869,14.1732402929652,-8703.18273501214
"54",1.72355759124635,-0.223404821433604,-0.337306227595661,-0.943655456619714,-0.453450016088044,-0.349386383780932,0.243675294667712,-0.506400628438204,0.0678318112377349,0.100299569616132,1.72726219529967,-2.21282403943426,-0.0501000466500669,-0.0638924289858012,-0.1359971009595,-1.6640712308153,-0.435892443657984,0.133089037469466,0.530011911276815,14.0146101965111,-8698.61401723317
"55",1.86296662263752,-0.2438782625218,-0.35559876615014,-0.828731786402997,-0.49715505256952,-0.358786090810956,0.297374672077741,-0.502938832397417,0.0773142716442335,0.103663081792932,1.77473984465654,-2.44592569919107,-0.0658223593765764,-0.0676194783149332,-0.128358868735984,-1.69076286860543,-0.37286891674347,0.12174299028103,0.517094448827054,14.2342952084901,-8696.64187508359
"56",2.01519244869206,-0.281364320194382,-0.343030921825642,-0.969342820827231,-0.507490878970795,-0.353270092423461,0.231998286623714,-0.502990770574536,0.0552535109879567,0.106757922009764,1.75708711536775,-2.45847332649482,-0.0804080471633128,-0.0656581610496895,-0.116658434641431,-1.71092460522548,-0.366383772195363,0.13062822441948,0.502340787859467,14.4935274830371,-8700.8804733471
"57",1.68214529342726,-0.248443123903627,-0.370053605295721,-0.787775984660163,-0.504390686778807,-0.35414800715979,0.320283775208984,-0.480512048955092,0.0829767721025863,0.0972471195514906,1.72904585391624,-2.29004865633998,-0.0487585073279633,-0.0628745524804758,-0.143178163474026,-1.59196304569759,-0.314775453101359,0.0858558982872044,0.522978422163829,13.4077733660567,-8702.81478137366
"58",1.77232019291154,-0.306721278897625,-0.337853611335967,-0.994640928462489,-0.502905212310206,-0.35418909725005,0.251567281828147,-0.50359249462665,0.0699715283017442,0.0972472108198349,1.76260863627787,-2.37961827839402,-0.0542562990744457,-0.0669060406311335,-0.122414010639427,-1.68868746252864,-0.325404385914665,0.169266732200751,0.500186534917482,14.3046035428709,-8703.45861975366
"59",1.97911974470518,-0.2999807935068,-0.348681853285988,-0.740641075209773,-0.484810427300129,-0.353310912126145,0.299995467434108,-0.519873482804555,0.0614418001468964,0.103443010605024,1.72858277225846,-2.36938862313357,-0.0726270136600091,-0.0629598938515921,-0.121932270291537,-1.64999827152245,-0.364363405946227,0.107766324164669,0.536584452138609,13.9567385070518,-8700.57379736418
"60",2.00913042783171,-0.196371284315348,-0.353816530804964,-0.966691031387916,-0.519699533478366,-0.349357326325528,0.284640186493205,-0.472051733468386,0.0750382613993588,0.10411839765559,1.7082863809668,-2.32261141279974,-0.0836881297688463,-0.0631984240917775,-0.132569153062755,-1.65397619210866,-0.31751015723958,0.123854850173181,0.542334813178191,13.9705075165768,-8700.41883346506
"61",2.06864832173126,-0.280990709131932,-0.352544533570563,-0.889961713884684,-0.531581151730005,-0.363281544202079,0.315585764909598,-0.51344440025222,0.0494090937160164,0.102096933872065,1.71366220574905,-2.32329544794719,-0.0858502135892695,-0.0631410324519086,-0.138542655947204,-1.63403921863779,-0.303273963307475,0.0978633468037257,0.545062083667553,13.7959123459371,-8703.05132365276
"62",1.70957197594699,-0.235438456821453,-0.365889115423145,-0.909229501975627,-0.476120965491228,-0.352101504715755,0.246094410445408,-0.509827808024778,0.0733226246171511,0.103702031479669,1.78034136637165,-2.40191023173016,-0.0512606078635899,-0.0685826870640026,-0.118984412958916,-1.64955322813029,-0.386703053304735,0.103891111775999,0.525581512408271,13.8932169180071,-8698.86812145006
"63",1.78394681748055,-0.323948531139905,-0.356050427062465,-0.802687035349101,-0.506696609952199,-0.354212838610913,0.286235861989963,-0.499911443033671,0.0758301845667931,0.104741085946808,1.78962716943396,-2.34358302577426,-0.0572339228053549,-0.0703336636362228,-0.135245854524866,-1.664736663395,-0.323081354628372,0.126968416362877,0.518855994885779,14.1629328946162,-8701.88478386285
"64",1.76390456395687,-0.180209992613501,-0.357779911240472,-0.605527794019171,-0.510696992403106,-0.36095934423899,0.287070414836024,-0.508200018612034,0.0666294696537775,0.103760572741931,1.7431940922414,-2.35176898702316,-0.0605687474780548,-0.0637067158329187,-0.131279364647451,-1.70371738247806,-0.330755247900109,0.127466471881468,0.509910572215454,14.2433173898603,-8706.82445802571
"65",1.76590566863881,-0.243062266066706,-0.345101222777591,-0.805978698533227,-0.49507228611214,-0.362620091938587,0.371699636605285,-0.522531536521104,0.0739404889023863,0.105096045961917,1.82614930406694,-2.2492448267868,-0.0497287319949634,-0.0731994510079527,-0.154021401579358,-1.70645827517932,-0.37241919314508,0.15713003987905,0.510054922834852,14.2767981429416,-8712.77311700585
"66",1.96891368440182,-0.179981033077182,-0.368075393826353,-0.842063185065444,-0.566198125603104,-0.348702651582508,0.280095606779099,-0.46905885444663,0.0690576200946472,0.102623954547069,1.75371743470363,-2.50358759196351,-0.0756284402514961,-0.0646706829409855,-0.117504885785367,-1.6968633269907,-0.267761698019593,0.0814427169550023,0.524400959310214,14.3582151537599,-8703.15312584773
"67",1.87933693830234,-0.242497353360219,-0.362298962823912,-0.78191923086208,-0.570269014236611,-0.334150988383489,0.254189793035281,-0.483048427717314,0.0730058944184245,0.102382378438527,1.74947442544529,-2.49737166617947,-0.0638246549763564,-0.0672395587310951,-0.105493533919825,-1.70821924089615,-0.368391854257711,0.1051846593207,0.513426190803692,14.3814026381373,-8706.86360064444
"68",1.92176557409828,-0.170186518711085,-0.376556492012338,-0.808277222701111,-0.470376852915766,-0.346900425153661,0.28333116965536,-0.529362379022503,0.0647095016457608,0.107190036327447,1.73403381131891,-2.43907442805679,-0.0797641340118581,-0.0643208687139733,-0.124550505919092,-1.69153162756188,-0.305513198897864,0.163392198910527,0.533543175787446,14.2319489629436,-8703.33308119328
"69",1.92847304400876,-0.370954553450983,-0.3313342931626,-0.803556852648246,-0.50883368116537,-0.358876025345825,0.305017208940757,-0.491949040265975,0.0755445123184914,0.0918488344966125,1.69769554866631,-2.29716661696401,-0.0655011889573301,-0.0618663416836766,-0.124659149851415,-1.68402897460948,-0.322705493549402,0.124565606055012,0.552817613373115,14.2177704110934,-8703.46149440197
"70",1.98284675748966,-0.288757739984157,-0.328511799036492,-0.782596176771895,-0.519960347414877,-0.351246529742537,0.283233001252523,-0.515716689463851,0.0728605960265565,0.10188765691302,1.72812675166403,-2.22027803966056,-0.0761749190465137,-0.0623171690680128,-0.147526728820413,-1.67935597723704,-0.37904614285822,0.159154766627706,0.524722221244855,14.1601575368559,-8701.0971798231
"71",1.92657875135335,-0.174180465241898,-0.341509510751659,-0.690265036826776,-0.481132465393569,-0.347531465356428,0.257632894996694,-0.499938370630325,0.0527804916486775,0.0989945871432815,1.75186497591412,-2.2631596978487,-0.0651713600100974,-0.0667050581915759,-0.142217533013789,-1.67969605119861,-0.387728005325508,0.143454617159645,0.527054025972209,14.1439901211812,-8703.21982171103
"72",1.91750757909978,-0.373666796712692,-0.374892496818228,-0.873819528294354,-0.518601555162194,-0.355914490751101,0.318483150309574,-0.512754067397894,0.0908473453499696,0.105744215806117,1.7932244380133,-2.3575146391662,-0.0660356109632818,-0.0681211995323031,-0.138844481126075,-1.66824387611358,-0.36575481997918,0.127577877391518,0.50122160868463,14.0556895714658,-8703.59715055772
"73",1.83580026273926,-0.101967188181787,-0.329963559602054,-0.769905525050717,-0.515716584613282,-0.358424220120215,0.277884003361702,-0.494826935142836,0.0546335921617331,0.110253210192671,1.73866112863278,-2.73358920825722,-0.0612341591614956,-0.066127053497917,-0.0798690090270738,-1.67710602561754,-0.349934655798003,0.077368076147057,0.528065852866774,14.1346061917632,-8710.94502010114
"74",1.78794389176254,-0.23775477677759,-0.365344751996607,-0.989240881787039,-0.534615430973216,-0.360978683020143,0.326283676634434,-0.519688127270732,0.0834299801162648,0.107484757334878,1.75785159801816,-2.5841392951383,-0.0638871736454348,-0.0652435925942912,-0.108685643213736,-1.65689110766398,-0.312568293757738,0.190924824861371,0.528638684591923,14.014565804179,-8702.46682704949
