"","sex0","agesex","ageca","age0","cpthalach","cpexang","cplabel","thalachage","thalachexang","thalach0","exangthal","exang0","oldpeak0","slopethalach","slopeoldpeak","ca0","thalsex","thal0","labelthalach","labelexang","labeloldpeak","labelca","labelthal","label0","lp__"
"11",0.760485006752037,-0.38228091758548,0.265858451512028,2.13780857250873,-0.0344337669009708,0.907628289974049,1.05896475139591,-0.00336348831139361,-0.0289384476962599,5.25246631204197,0.11467406586537,0.250295343234022,-2.49019996391416,-0.0755529696306874,1.04993484128945,-2.17618989417812,0.44796306680404,1.40562453597254,-0.0823717422233773,1.0520342175758,0.890680293966098,0.996436453440036,0.365322252579223,-4.41100121449465,179003.105828153
"12",0.694995985092749,-0.426378962598253,0.202514453134761,1.75993195524999,-0.0326921958461129,0.649085655900913,0.960659241885852,-0.000847842710955953,-0.0169696569226867,5.25734931164709,0.174537525565387,-0.537438512753722,-2.14048191515055,-0.0813682954286528,0.849638503026871,-1.78335263958976,0.50036270141069,1.36545084676008,-0.084225292563092,0.803960514951037,0.621270390119063,0.865144893699297,0.360845192022436,-4.24356048577225,178998.581477965
"13",0.768954219871923,-0.50880362238507,0.401009045840916,2.08245093619723,-0.023455881554208,0.921899173531672,0.940997521240703,-0.00336967064245463,-0.0267764602813581,5.20182425112443,0.220521093977337,-0.0796945574931044,-2.05403785442662,-0.0597827501663858,0.840812406023839,-2.87050676304527,0.577503430935891,1.36820402356399,-0.0998219473601796,0.55920018430479,0.704155704798134,1.12898735167189,0.305456387055611,-3.9828839184472,179005.985680042
"14",0.449697110899186,-0.374251409701832,0.357455490303275,1.90959670543481,-0.0392140257662209,0.833977163354553,0.473946609072555,-0.00179137124874981,-0.0253465538976911,5.26718105813263,0.0965373775967214,-0.10811072288032,-2.3293323713454,-0.0723827538751792,0.895026563645014,-2.78727584806591,0.514285676507667,1.38084987883811,-0.0702335787684512,0.917633333588479,1.0335528169443,1.13593767946263,0.40555505460598,-2.72105301932399,179002.308662734
"15",0.652264116239744,-0.464105614182358,0.319474290732439,2.16348045223764,-0.0385199278928394,0.693254205372885,0.678826263949569,-0.00364263876052994,-0.0208723633850987,5.26289306646687,0.124252040789193,-0.246655166405328,-2.50698829075777,-0.067431001648725,0.96907281783871,-2.54552655324314,0.59604636804779,1.43358423708463,-0.0845974536694787,0.882621331355539,1.07668185707575,1.11263190952564,0.300118769577655,-2.77956573850011,179001.747002238
"16",0.20224772120865,-0.31200822753671,0.33705896333097,1.85323993850309,-0.0236795688050063,0.886640123619341,1.13556245328305,-0.00168847355247793,-0.0275654344104961,5.22524510678292,0.171213027804739,0.198217074104642,-2.11710284004043,-0.0726163295476421,0.878197343931337,-2.66028805650348,0.479084985589013,1.3613464537538,-0.0923158293609893,0.42293248487584,0.589110335712774,1.14914482084949,0.371309840899754,-4.35252012789529,179001.017567507
"17",0.299995058330732,-0.342559407313274,0.272165158380756,2.14210700158783,-0.0389510461385413,1.12110088844031,0.843016945275433,-0.00371527271895344,-0.030354788898088,5.24452818091753,0.0903356530447156,-0.341368797248362,-2.27077795070828,-0.0607737759925268,0.937335809250062,-2.48222569165131,0.485190092035537,1.40469509786823,-0.083501569824349,0.725713428792312,0.837708873896476,1.4159955102205,0.399174993191562,-3.69671144539158,179004.198645669
"18",0.362186285022157,-0.310546595499166,0.400740818226711,2.17470417548863,-0.0262254277726087,0.679779707447822,0.799317174968252,-0.00359930997041059,-0.0202291705244064,5.23698200403039,0.166433005133684,-0.286551042460903,-2.43297325154853,-0.0805929740483354,0.971546815163745,-2.90767175063344,0.438646691553083,1.44434730847202,-0.0780419164737458,0.754055613126815,0.798138506237534,1.09794171293947,0.24654399734162,-3.43550512648538,179005.638064673
"19",-0.0291496036050333,-0.402124049313294,0.341861691865116,2.03486486048352,-0.0305214905093286,1.00312861095941,0.682693145843582,-0.00309995566970695,-0.0233456930429686,5.23514148217781,0.175191715077652,-0.793260235979011,-2.39198264006316,-0.0689744902670264,0.995803112187384,-2.65139049533173,0.655014608888831,1.39751978822652,-0.0862356453100517,0.536233173038257,0.974213453108157,1.13225108697037,0.281834809786872,-3.21534398228223,179005.051930296
"20",-0.484955251420062,-0.358836264619501,0.322032209774215,1.99976055914567,-0.03230260894436,0.938160255840103,0.670295544100993,-0.00285829774040088,-0.0219492851110122,5.23847055761387,0.25042144126081,-0.730782470038437,-2.53047279726484,-0.0697989232280637,0.931841399371268,-2.607321924226,0.669356034043141,1.40429443114268,-0.0715762696643384,0.469816187430958,0.920380448570311,1.17852536549859,0.292188448547605,-3.05061244509301,179000.514058955
"21",-0.769052998135266,-0.239965983253104,0.416470978497721,2.12396570361225,-0.0340906162464849,0.914611878531426,0.898567042297931,-0.00326460205015101,-0.0268089623600944,5.25474138454584,0.189245508838287,-0.00575105902412219,-2.1865247750604,-0.0728198128312648,0.790593297012373,-3.13901114885519,0.667351218979741,1.36410815779668,-0.0802204596966596,0.604783140057543,0.879033493804771,1.20701706058904,0.275136202094209,-3.874843161118,179002.29101992
"22",0.915996901857497,-0.505292294007087,0.327756351170394,1.96151295614594,-0.0282689855243518,0.85019444000506,0.914857673794744,-0.00254484754175481,-0.0255549279548958,5.22907362959676,0.294693393019937,0.11849785602854,-2.30719578275083,-0.0695669011586018,0.902724213850702,-2.61061607637966,0.579352611642635,1.37326031779613,-0.0722384295090907,0.362254527829026,1.03859274272273,1.27647383265543,0.271714933037017,-3.94894130529229,179003.142014571
"23",0.108310034674383,-0.279341600879525,0.380089306732571,1.85704793738957,-0.0398172028510479,0.963880235415628,0.662570057708318,-0.00186412466335927,-0.0265943841085896,5.25884353891499,0.0791045781454086,-0.452020019649154,-2.08689768506349,-0.0659062238188192,0.879793971895557,-2.73751919450364,0.491681262840066,1.4046453082637,-0.0895783436315491,1.07764329193593,0.664098403505026,0.881923931869316,0.455950175940236,-3.14018851573873,179001.615425659
"24",0.275318865548523,-0.308077642277544,0.325463271861361,1.88846775493048,-0.033732014453867,0.815711040931302,0.773102358173569,-0.00207898581659023,-0.0225241780186419,5.25272899734508,0.0372399822046191,-0.437120283558404,-2.06039761986899,-0.074981066602448,0.825685747217775,-2.5418943729664,0.486585129971388,1.40155032094097,-0.0875366869933883,0.98901811731005,0.617935617747681,0.935662248036072,0.388120943990299,-3.4111721528473,179002.810585004
"25",0.604994022995062,-0.450730372005318,0.316264303537298,2.13443710480972,-0.0337341807555212,0.659391440780902,0.581280591883666,-0.00373808169330406,-0.0181275651591214,5.23757901069636,0.183905452780657,-0.435756772239337,-2.64081193382495,-0.0670562050095388,1.0038628695933,-2.49824602373934,0.58357776297112,1.36534804040094,-0.0737264162456811,1.00578541730347,0.992955251821783,1.14556397940353,0.283036733307482,-2.78924902906071,179003.750497686
"26",1.00891670838384,-0.477015684184886,0.305192767476769,2.07579477503833,-0.0324224552698148,0.77516507719539,0.803220945795828,-0.00306749046048465,-0.024894334439891,5.23535064729404,0.232279100584055,0.440030373870013,-2.4857671751385,-0.0665854519378381,0.928094210641961,-2.48314039504845,0.478367827902172,1.32857902522367,-0.0871546534633632,0.786595142144468,1.00316680137448,1.19363400021269,0.386681138610081,-3.48895341860551,179003.937439032
"27",0.871917241363773,-0.463278857933905,0.36925527325571,2.06565577207293,-0.0302628797975869,0.829326760007522,0.727944192733723,-0.00288927793122311,-0.024425451846685,5.22879308727454,0.199906942362204,-0.074757289060023,-2.411227330507,-0.0660949907868364,0.962520170516895,-2.79679048682014,0.491530877854213,1.33946464226741,-0.0883910233327596,0.653876302543727,0.928181836511263,1.17933290997876,0.390439501788296,-3.34873087380913,179008.950167661
"28",0.80332678214889,-0.445699576373503,0.330898140262758,1.91799644978133,-0.0334400635425086,0.585063381874125,0.780665031737808,-0.00243331463828353,-0.0252843452509766,5.25242433146062,0.0813864162112368,0.650248021691419,-2.03193349684879,-0.0704031260791789,0.855994307854894,-2.55639482929643,0.525598460546512,1.40712122315379,-0.0773038111073898,1.17681339242893,0.694892894557613,0.982416418610256,0.371982477533136,-3.51407878427671,179004.373061699
"29",0.722932834815523,-0.437432526161345,0.339915945795694,1.91346115191884,-0.0343095141942295,0.574386465920424,0.804163145238917,-0.00251238708277403,-0.0262246793682036,5.24945298837904,0.0586337131368136,0.622373192020175,-2.05777909936726,-0.070984025477324,0.868919760081423,-2.58708383820831,0.523655429467795,1.41319920391328,-0.0737476806519331,1.18770610109353,0.652589685439438,1.03656821789738,0.367059523256262,-3.50498443240497,179003.23383034
"30",0.262965192805148,-0.301658327688103,0.393993312280956,1.97033968974033,-0.0299021670017235,0.79753767364643,0.910944413296168,-0.00231573871759657,-0.0257657270286432,5.23323113936812,0.107897443029087,0.0870788151224729,-2.68751476926166,-0.066949354706078,1.04104252688889,-2.89129124530364,0.448438850534351,1.40451943414595,-0.0917670337687479,0.519843842156698,1.07116307025215,1.13336868710637,0.334192083807099,-3.87316262621305,179006.816717264
"31",0.934770311524047,-0.578410726781134,0.348833394565935,2.02115703529709,-0.0271859166048743,0.758094418268362,0.647665358571685,-0.0029165312551924,-0.0246506589836838,5.2029003737487,0.156665537863031,0.111640830321884,-2.03001120596191,-0.0595328074261516,0.800019215540606,-2.67947759194799,0.614547312500915,1.37487306847036,-0.0902599815017859,0.985160663762337,0.718377042606504,1.1764070933996,0.282110490327337,-3.10853134928645,179004.025148194
"32",0.663021808190938,-0.492778828123639,0.367905300382969,1.96840355180504,-0.0209183699259282,0.856038792110524,0.816215835054653,-0.00288138907388188,-0.0281299727139923,5.19678816070849,0.160207102778151,0.310968980637281,-1.90595716739611,-0.0646784076257403,0.79572940470877,-2.71047390124861,0.606877881166447,1.42065929545837,-0.104536459900091,0.603609133806649,0.749415627366911,1.04908159910021,0.313644521758927,-3.4761948775592,179001.606732655
"33",0.502850822031375,-0.455539518425712,0.292768608163248,1.90202381878035,-0.0292469092663695,0.97090492879864,0.686482882785373,-0.00152996093979822,-0.0172726619220129,5.2083960660968,0.133959803278838,-1.96414472211403,-2.3573248734344,-0.051288879512865,0.920104351604767,-2.27442433981431,0.574864374845273,1.40142718475696,-0.0900671600066803,1.16535949442239,0.977547941496312,0.948669455503638,0.300647287530597,-3.28948146353783,178998.82811623
"34",-1.35198354765771,-0.084892882400228,0.31958401989837,1.91207293297944,-0.0251797745307447,0.545314080599793,0.616112383041774,-0.00205362755181231,-0.0216229275644742,5.19793095886318,0.0898537523948895,0.117067955568233,-2.26961432592309,-0.0586262511772082,0.921733004034329,-2.43520066355935,0.537823511717968,1.43159777625321,-0.0862001300515602,1.04506891034842,0.843098101688264,1.01409698245378,0.34381860130861,-2.7999018510754,179001.162758306
"35",2.09227619236635,-0.683827543209081,0.390972637328136,2.24397308669428,-0.0328433211556242,1.21208481615556,0.945778532779752,-0.00441367044355743,-0.0236456507391123,5.26207735119953,0.133293014290521,-1.40325434437848,-1.98678805038316,-0.0809872992365548,0.804530305313659,-2.97841584339742,0.51826399733151,1.38790861239463,-0.0848279072457915,0.48129182089173,0.873506210778254,1.19729679280013,0.360863701471459,-4.11762941389893,178998.703621951
"36",0.883925453443946,-0.530031547234134,0.339864511120675,1.85790940309248,-0.0401889746179056,0.596082292515386,0.64193451818547,-0.00147570718961991,-0.0234678112700303,5.26177774701887,0.149462779282185,0.473529035875741,-2.3233809121247,-0.0669099967327022,0.956171952230023,-2.7749803436514,0.548899540485331,1.40989375218981,-0.0680687581070749,0.577815054680216,0.849851174846785,1.19758850011208,0.297094516359916,-3.08783539273108,179004.318033056
"37",0.558891626177612,-0.347392275037608,0.384000749000256,2.24872587665887,-0.0287178227350762,0.850816859849107,0.768931015097445,-0.00439295886667694,-0.0203609789438428,5.25124669491026,0.247970089801021,-0.943240229728397,-2.21224155666646,-0.0798830447240741,0.901561601266784,-2.95900572413701,0.445442822290175,1.39367992211292,-0.0998907083116527,0.943216506124565,0.883195543923052,1.10230137606223,0.265154118048833,-3.49359806167581,179003.350546123
"38",0.532092152856776,-0.423586408882622,0.302481364154732,1.85190484164465,-0.0276821019367111,0.668159662187261,0.932596133747736,-0.00157281573936491,-0.0311063439332121,5.23824804108371,0.0709776523931209,1.44696549729204,-2.34803475599487,-0.0759057042958192,0.910838201594754,-2.54744919811776,0.55680191806925,1.39606653654893,-0.0889094916360815,0.499821106945738,0.791257704094165,1.18457822747116,0.395688603210826,-4.0103926141452,179005.298565511
"39",-0.0296088357057022,-0.386919851637701,0.357030233068088,2.13919334756912,-0.0303035917813627,0.702621778007519,0.690875186759489,-0.00340700186647275,-0.0135082811860731,5.23329386450275,0.196399554399891,-1.23443397088742,-2.17193517309753,-0.0694876151667487,0.871938745719014,-2.76888578094299,0.596892483770202,1.3731752124226,-0.0723572909712242,0.575308550031558,0.812695285209196,1.03041179921276,0.244162313510346,-3.23201698520522,179003.35599797
"40",0.224401397104767,-0.308078375574726,0.361860198050686,2.02127607853321,-0.0263968367327803,0.817102569036884,0.790682094507617,-0.0028941572355257,-0.0148921488888437,5.20790940600676,0.172299786294746,-1.45494579147536,-2.17114403838248,-0.0639141808641262,0.781989443167757,-2.7176785577,0.455701713408557,1.42933805486986,-0.0618968512096056,0.462250052385579,1.04023234735962,1.09565740854663,0.336848770057206,-3.59592964961257,179000.901484712
"41",0.308577788992001,-0.425427703392121,0.333058239202504,1.9881941922827,-0.0324080245213553,0.701086050096289,0.911141241517874,-0.00248339305222721,-0.0301484356241859,5.247874347331,0.186536507635947,1.12420533518996,-2.35801268031018,-0.0726044480680335,1.02362735954994,-2.54106395671209,0.590806829828377,1.36571902978186,-0.0837002191454954,0.626426808003486,0.646477190378802,1.11466619538306,0.381097412729725,-4.06448479773816,179008.083821423
"42",1.29008022901426,-0.510889190540284,0.340611104014135,2.03008896998073,-0.0287966931548623,0.753705784141347,0.926367238590393,-0.00285834846077771,-0.0195169684059905,5.22290336988583,0.147089332676081,-0.900921010034951,-2.56135694798126,-0.0665412376895391,0.980337543575001,-2.55100046910783,0.458945394922935,1.36435527458223,-0.0798787314032367,0.809512543138232,0.934475880036509,0.982097680418841,0.359869825853073,-3.74455784228814,179003.666979599
"43",-0.424964664574723,-0.31475593394282,0.323799607562076,1.87448854250091,-0.0310304761058053,0.829083183231126,0.741362796359479,-0.00219358659518026,-0.0346798344185978,5.24287244779402,0.0947031790600972,1.66316759874391,-2.33386815284848,-0.0704014948621122,1.02345452757932,-2.69413397774009,0.649435306796016,1.43529830220377,-0.0937150055688596,0.563294910955428,0.783276213618295,1.30641656955413,0.301726295074835,-3.57228393914226,178997.044140975
"44",1.21809283432919,-0.452219543733033,0.298049764274899,2.11338856082967,-0.0327725657452259,0.886887178537379,0.756912283326713,-0.00366055634350969,-0.0175773149199523,5.24155144560628,0.141495384691726,-1.24727208427044,-2.23974860516218,-0.0688158634462385,0.827017634529538,-2.37160281572884,0.418280040452624,1.3645765431311,-0.0835948750969979,1.000400024515,0.883380610337239,0.996313415174396,0.368533915621115,-3.5378718140531,179002.800656269
"45",0.874442562737512,-0.583414870953872,0.33928988680596,2.07136166167407,-0.0421937495720652,0.659089172584835,0.667782472510184,-0.00319047463327352,-0.0282906920505911,5.29028692761214,0.192328129290427,1.16910286294234,-2.40363163056313,-0.0806463105776931,1.06912865980253,-2.64278462203736,0.631803821611972,1.34034329342247,-0.0725244869133059,0.977581904341843,0.754400610435426,1.04520257178285,0.354850242317626,-3.3336934186987,178997.151667966
"46",0.769424662685625,-0.468819161301742,0.414498202684891,1.92874655686293,-0.0317553831660701,0.634980693581677,1.01417486952596,-0.00223110213616267,-0.0179035044145607,5.24138165023105,0.114425048219328,-0.546730272202239,-2.09751077584904,-0.0712015122616026,0.867993867691915,-2.76678673514611,0.557960372008464,1.35327046973433,-0.0714887792022022,1.1383363871735,0.954258855515242,0.928354233471738,0.407571665881681,-4.36453274756931,179001.284258751
"47",0.211617572009087,-0.242156508538916,0.27279555688412,2.01894912733397,-0.0349092619825268,0.721330978591174,0.745969510935008,-0.00302586852079208,-0.019122427301085,5.24119483335042,0.110528903198548,-0.643834959720359,-2.14802992873499,-0.0622908370765646,0.763381073131788,-2.3771626719325,0.375743229395289,1.33996372205058,-0.0900042316672534,1.01442700166062,0.902907757544438,1.08534881068851,0.477968728077625,-3.24943298241019,178998.688656974
"48",1.95854193207149,-0.735152904364807,0.366545846323491,2.10996971842735,-0.0336684758127932,0.725103037542591,0.966412824645355,-0.00333297062477734,-0.0211325505316981,5.24204532708608,0.146167321599668,-0.438072935849855,-2.03619227948529,-0.0686727105498389,0.854074400274459,-2.8894217531759,0.585293456788752,1.40555499430632,-0.0672803162480808,0.968454918360272,0.896197165549439,1.25846935331394,0.296524672772806,-4.07577525792069,179002.099797078
"49",-0.854592690748739,-0.0858248802372696,0.300878613852813,1.87109716342718,-0.0332361075839441,0.679586826059383,0.985679494550688,-0.00179901260153393,-0.023459736992939,5.25505770854772,0.0982927755618484,0.0771459004265017,-2.11402919009951,-0.073308894200281,0.91600415243282,-2.30440734742232,0.476948072416657,1.43043142816683,-0.0915407109359186,0.94418624295275,0.785170712612656,1.08678098529889,0.300671240990573,-4.26708644955257,179003.377725688
"50",0.350415511373848,-0.424543413998924,0.260223300849693,1.85162057630446,-0.0248043572569925,0.959449293973911,1.19375728629783,-0.00169319741491968,-0.0284409673515683,5.22061985388345,0.279914147542554,-0.0313697599960995,-2.27181337113053,-0.0731076550794557,0.871411294764748,-2.13412492433721,0.602144240076765,1.36323331862565,-0.0690840085093104,0.791776222891389,0.95854536087133,0.844543592473565,0.268218641463293,-4.92173366818733,178999.057142196
"51",-0.213325521276528,-0.288926470945992,0.336702523691635,1.95162369983296,-0.0301097502736122,0.755868653156173,1.24829129085734,-0.0026350702700756,-0.0308037574493779,5.21945310419011,0.179984110962572,0.811027550355736,-2.31496958110006,-0.0556588434382272,0.966234997408806,-2.49533939347246,0.597013578477884,1.33020583308717,-0.0929782326938942,0.834366193269012,0.721566564556714,1.04520752239606,0.379372664592036,-5.2334103844405,178999.397230464
"52",-0.172893913721456,-0.296335113046271,0.520084212949896,2.19416834544774,-0.030168704379551,0.832038153805772,0.850100090768569,-0.00415297245293355,-0.0275001788290458,5.24429690674254,0.129344902038843,0.338416654397302,-2.54026176042816,-0.0772076866485966,1.03074536047247,-3.55229992063102,0.521853347180505,1.44141487468326,-0.0751548752405228,0.363926286684129,0.942311902489351,1.12066283716215,0.275493554886022,-3.71294348623351,179003.230559024
"53",0.449454854200014,-0.416233401154594,0.297782297785012,1.81603246096526,-0.0320388486346982,0.861444722294088,0.571478443560172,-0.00133452693298501,-0.0253713843081058,5.22758890626765,0.245884684850807,-0.121468786349328,-2.31342900500699,-0.06060035889043,0.993243114868557,-2.29262271446174,0.560089355197566,1.34129090974953,-0.0899354741748378,0.920405827834909,0.717053377488051,1.14683399443878,0.337015727484324,-2.78279526327133,179005.28585156
"54",-0.64129247831375,-0.142614372654198,0.444457901633563,2.16870992831506,-0.0341244746237156,0.613515648697663,0.628652458309823,-0.00368744398985896,-0.0269532121918099,5.26009315134384,0.210752268727301,0.928416400001777,-1.9221216733594,-0.0762716511206959,0.821506715866031,-3.2770207062316,0.471629927870353,1.3660055669837,-0.0782572662350077,0.594533748075706,0.703164703499719,1.24693814896207,0.355568869828346,-2.9796457754246,179003.022204121
"55",-1.13917741326378,-0.124276558588924,0.417742012513388,2.02576968428674,-0.0344193960967996,0.717038845981143,0.515615351461544,-0.00301109303458277,-0.0268118429387749,5.25478800186502,0.19254325177444,0.593266742757304,-2.17293864781941,-0.0709756951354642,0.875239232282333,-3.10835295854051,0.550118646377186,1.34641004676936,-0.0735987933210325,0.766323951524404,0.686308336771262,1.20259019548601,0.407315749123736,-2.5621235320868,179001.329677695
"56",1.28739975449569,-0.535377665746217,0.239397469850303,2.10106243123331,-0.0343444776032232,0.89882285321551,0.817170991311295,-0.0032237796492144,-0.0295039189371445,5.26675552192622,0.138342972286134,0.594961523028486,-2.2241679153316,-0.0760775531430681,0.794590854655773,-1.9595593524468,0.467386307238895,1.35676393559534,-0.0773206803208678,0.439668749167045,0.973696072830957,0.930624283571578,0.333477256138375,-3.73294010418869,179000.523834313
"57",0.562664251063147,-0.392423203446444,0.357375196643563,2.08121921639383,-0.0259347968588775,0.415667306448521,0.906924323246581,-0.00301480046160452,-0.024794260515714,5.21458823808179,0.153115970975368,1.00123857535211,-2.23911332907966,-0.0624250177890244,0.896004433358883,-2.64184821100343,0.563763731922936,1.39225845756253,-0.0938030936551283,1.36318453977497,0.682362415004731,0.937242478542673,0.398983296096503,-4.03513761850514,179000.388453309
"58",-0.140317949715184,-0.332872761980305,0.297229762257374,1.9159790971125,-0.0359018150625588,1.11902984997978,0.757944508430039,-0.00188739758686663,-0.0252192103695174,5.26587251478321,0.179819999200047,-0.782236177563096,-2.29985859053381,-0.0795809577916249,0.872057886654791,-2.42018541789643,0.505707682401448,1.47728831619023,-0.0701270554499939,0.250342240397783,0.968815204821931,1.27391342142314,0.267382505104498,-3.30897117173342,178998.394128359
"59",0.67346571173882,-0.433431949543406,0.365050751507231,1.6833386014912,-0.0272521405505176,0.843700031007385,0.741888035012643,-0.000737790252021738,-0.0188728928942043,5.20914367246848,0.13024875891621,-0.902422580233773,-2.36909042396635,-0.0611754083048796,0.902946081164199,-2.88216316096945,0.537595436894983,1.42845638122215,-0.0915768540853622,0.681947485539383,1.00104445791655,1.10143330974265,0.191066697623136,-3.25519286630928,178999.86022612
"60",0.568680309633049,-0.417275296291601,0.429538723807753,2.0285601648726,-0.0427800769048625,0.649357737435603,0.873579347535221,-0.00286676106052796,-0.0234456009063811,5.28726361888455,0.121268554834162,0.17244802227198,-2.11476754075702,-0.0847229960541756,0.901937285258938,-3.19054085123954,0.511467702389617,1.38675169527697,-0.0638658524387349,1.14927886012495,0.727922695620297,1.04859664594669,0.387593803089542,-3.89163072218614,179002.729846016
"61",0.535163853546822,-0.400925073476309,0.412020322284434,1.9795626852031,-0.0400648460013364,0.592082702206619,0.90965803961237,-0.00240380686651922,-0.0235784569337143,5.28841738788909,0.115503925153326,0.398484265191312,-2.13097919583169,-0.0812306585038546,0.851416491259639,-2.82082372745832,0.537554930630814,1.38538574349829,-0.0650992298192564,1.15861173601703,0.715280782259166,1.01298257510584,0.413373855632122,-3.80866937655481,179001.839858888
"62",0.958769901628632,-0.462858634552778,0.301463306831815,1.97251729319162,-0.0436025586342758,0.896919137604421,0.843821467119644,-0.00246869652372055,-0.0323733557652765,5.29316447503075,0.148727119727295,0.602889528440812,-2.32278915006089,-0.0748582019973294,0.960903509192291,-2.37699287298899,0.51163605070551,1.33862822371576,-0.074432600194544,0.82934755590377,0.819783916343454,1.03690201424005,0.324195455913055,-3.51263641746668,179001.086157957
"63",0.734210882285599,-0.530239082775171,0.346250712909918,2.09366593391939,-0.0195999036970387,0.785063094883555,0.749600220191277,-0.00343301325158127,-0.0265701388870243,5.20172692406896,0.0823090369429981,-0.103744265920908,-2.24558944095998,-0.0643269342555925,0.867159058101283,-2.71572907535056,0.610654985104116,1.40886015352721,-0.0883269497341861,0.994052739130324,0.850687512017974,1.19357440048744,0.273756617126332,-3.06159831810635,178997.713061489
