"","sex0","agesex","ageca","age0","cpthalach","cpexang","cp0","thalachage","thalachexang","thalach0","exangthal","exang0","oldpeakslope","oldpeak0","slopethalach","slope0","ca0","thalsex","thal0","labelcp","labelthalach","labelexang","labeloldpeak","labelca","labelthal","lp__"
"15",0.576570255673397,-0.41910277568744,0.35081124347444,2.02759377045368,-0.0312808472141751,0.930127672781052,1.15175147297791,-0.00301565339438884,-0.020368666470574,5.24484064056185,0.227912007634338,-1.10474050881848,0.146464659780539,-0.911126310477267,-0.0769016910265512,0.319479343232628,-2.46403593059334,0.563788340536411,1.38331636256829,0.239781131316386,-0.088218337362091,0.56414719152186,1.26307557632182,1.04887999740969,0.379816167187254,179025.522868765
"16",0.404078266092168,-0.362002807493372,0.432196288936765,1.91527694291516,-0.034033431099503,0.861270330843964,1.04255169903496,-0.00176877321923234,-0.0283444864146926,5.22459289058706,0.112179394971785,0.18829555295683,0.177584992819612,-0.695173540712657,-0.0598025899918216,0.291936121767153,-3.07082597285205,0.529040429171389,1.37399478763345,0.166578353067843,-0.0818542554895689,0.720783830291289,1.0908126286915,1.24441966174126,0.390199025648595,179030.534657556
"17",0.527673904058729,-0.41277492340102,0.376954571135158,1.97895814697501,-0.0276213156377549,0.59267164207916,1.12849411388005,-0.00279531139990479,-0.0163748517744214,5.23156658401713,0.0945878941623646,-0.70738206646409,0.144691603397207,-0.631114417777104,-0.076193195159058,0.374859299550395,-2.65774526485548,0.54804995591001,1.37834145031085,0.257543932750196,-0.0906986555177345,1.16078162604354,1.06710405050101,1.05802423670952,0.46050031242288,179027.691915528
"18",-0.621131692291216,-0.152872491647569,0.351375414948297,2.02891827213298,-0.036621805473304,1.05770041525893,1.02340836753461,-0.00331616565379033,-0.0333042927822575,5.25214511106706,0.158594319012924,0.497808460605748,0.218254108138364,-0.887194921201889,-0.0653451745128006,0.21219210783777,-2.7457647943244,0.518635313932785,1.43077394812705,0.230562255715802,-0.0683231578864366,0.0579394814615781,1.37843453634635,1.13851121517391,0.296207300830948,179024.375822889
"19",-1.02848833850488,-0.218258240988343,0.395985583578122,2.09016156212876,-0.0346464350493296,0.846731074893439,1.07826492610329,-0.00329593893209617,-0.0343655632491709,5.26081181149273,0.112391722489176,1.30908102537342,0.164379330592806,-0.765496197715828,-0.0805844810060868,0.334647676924985,-2.90933469147801,0.606090258393916,1.42898271989121,0.323151219423014,-0.0734625514997033,0.448416159367809,1.20666576787931,1.20373452125757,0.249898526493349,179030.361110635
"20",-0.0306190559953079,-0.296480056658708,0.373448550520646,1.99926155496055,-0.0254790708818212,0.761626955056871,1.01510176268027,-0.00266224529508165,-0.0239109603129203,5.22890175458157,0.121436494698208,0.0280361858298661,0.211653675261308,-0.731697292022631,-0.077373562066491,0.268317342528816,-2.78969031962511,0.507118023117418,1.44396549249866,0.187030194627296,-0.0700678080389134,0.640164636840404,1.18008984913849,1.1693437221982,0.337332648317514,179033.203926746
"21",-0.442043371593728,-0.266076298716818,0.385090604055868,2.04279562103915,-0.0303330403653829,0.836564290711002,1.02097745235994,-0.00294360716083712,-0.0205106577090462,5.23732784680166,0.109995580538291,-0.753753832971648,0.214781039662126,-0.734662910910046,-0.0737085347861217,0.279467916692661,-2.98356894369553,0.593127298756937,1.44971941874858,0.206854571672732,-0.0764546565383987,0.799800960167733,1.23325021847326,1.22623289014513,0.332048719911114,179033.516030474
"22",0.467713408135253,-0.335782415414851,0.196816125067681,2.14801117144294,-0.0383101405594396,0.977826715817673,1.12572848128837,-0.00347796553246602,-0.0276383804302447,5.27286611087725,0.150392575927778,-0.35955661581147,0.128102138263786,-0.77515504468972,-0.0727634840598549,0.380260441573794,-1.89452288340032,0.464673271667498,1.34401109115864,0.228829410364173,-0.0774748363349326,0.591906538467357,1.20340757903769,1.06705317319005,0.407937253603997,179030.13291645
"23",0.33001660336213,-0.413080042432186,0.237903789857487,2.61485606278904,-0.024364066483305,0.868783060489587,1.07814726917995,-0.00654516646971149,-0.0283537443691349,5.26266833768197,0.14741092111598,0.527915588969446,0.193161846893713,-0.706143695373286,-0.0926483305473205,0.31992287042717,-2.08492102091611,0.530985273515352,1.40164734944756,0.142457661244458,-0.0849790966155475,0.502330498187402,1.18397361799724,1.27674382506294,0.335896866874881,179020.482414724
"24",0.368730819429074,-0.412946722902673,0.2348633496863,2.60875312978725,-0.0239567340453689,0.841063839920808,1.0764235683966,-0.00658990415476082,-0.0287960685081485,5.2605725770748,0.1499155834316,0.44772925616666,0.196284541629014,-0.709429525050607,-0.0927684698608521,0.317031048295473,-2.11632839804158,0.539025691201072,1.39753438714566,0.149630956681776,-0.0832751611687232,0.484629383890714,1.17710303600304,1.29410068493947,0.332973591143424,179022.68164648
"25",0.218060117921078,-0.464153024225346,0.296134651965037,2.12422649263721,-0.0379083231771306,0.911957862851013,1.11102631882443,-0.00337064340490967,-0.0272048634878363,5.25639171657011,0.0821477093673825,0.138726617708845,0.16928882440773,-0.723620882996532,-0.0752910216708207,0.352109994324136,-2.40162160640392,0.684380418757492,1.43157135064561,0.194651086068172,-0.0781471496049144,0.205680794671571,1.15262171123634,1.15387908880171,0.351228142920541,179032.175921466
"26",-0.383776098474708,-0.153532199345032,0.438932218769191,2.01249923825934,-0.0199773038543988,1.00840182123456,1.08517613055175,-0.00256743815394559,-0.0216628592697494,5.20387986485099,0.180817110459448,-1.34423540646689,0.119443073027172,-0.880759207183053,-0.062961973993162,0.338907557155892,-3.1921112849077,0.419179072547929,1.3701353411592,0.191472198925618,-0.0931075650043685,1.19084689898332,1.43498864626099,1.20489316952048,0.345947225671205,179026.939245063
"27",1.48258311764337,-0.532669639948041,0.252527021386606,2.00443812187065,-0.0338516478059284,0.613191696376082,1.02747472043522,-0.00280658671177337,-0.0372600521520724,5.26780460700099,0.0719009635960972,2.47128907295004,0.186194563111846,-0.676772317921143,-0.0885764434317387,0.283232822812661,-2.33770822683349,0.423834598963462,1.4217223255004,0.252464830494177,-0.0751301869188134,0.794579098889636,1.08116233812519,1.39707266333253,0.318894821916822,179024.745883791
"28",1.79868460435431,-0.489430212493766,0.334596682334918,2.05734989075059,-0.0373872026399533,0.798370232305209,1.08692213848456,-0.00285702055771141,-0.032466386871116,5.29311149694856,0.184585307385976,1.27159505965595,0.17798151554454,-0.660604270755204,-0.087381993448738,0.287411885044998,-2.69727265597266,0.333118647172223,1.43541601376999,0.260127077417942,-0.0815825830179256,0.45303384059483,1.1493846814528,1.36971335343233,0.318294072331783,179024.097163461
"29",-1.46942794096945,-0.213418648064961,0.361444623628239,1.95159692522075,-0.0284374494485147,0.823215477686737,1.04120199205087,-0.00234959373788687,-0.0191734963498255,5.2081770162669,0.218401439277116,-1.0791329562345,0.132208727661181,-0.691046287296322,-0.059004672306784,0.366809778248732,-2.57246590513343,0.787039021355029,1.37966265901506,0.259218408764947,-0.0713327017053203,1.12494533173249,1.1480151916713,0.863113251591648,0.366723478881231,179024.998431681
"30",0.529595759768813,-0.284790069064512,0.412249601293524,2.10935959962239,-0.0334670171128978,0.794292196677541,1.02538650082359,-0.00322099662354326,-0.0190685808620807,5.25054627724905,0.0752727489020021,-0.659067715290259,0.14168756841543,-0.773670944682901,-0.0720112973032299,0.381761238854671,-3.13799359298013,0.382772110480587,1.34669220880992,0.33834815126453,-0.0887544339108481,0.296496660072417,1.22135889981863,1.29264983234547,0.418318998983657,179030.254161196
"31",0.5410782203767,-0.378703530479126,0.287060247061046,1.98891527188364,-0.0307314714622047,0.625128471405123,1.09877030382021,-0.00228518034430182,-0.0238658597398231,5.24497818956251,0.21869880145928,0.505859380791589,0.200566618415466,-0.778967147318624,-0.0718209189301,0.263441589093708,-2.14836170252792,0.501880645947498,1.46393702474944,0.172797709473112,-0.086238721066424,0.612072823192924,1.2448283696866,0.871759590261467,0.218220704019195,179030.965024564
"32",0.0438273913565901,-0.249997530626312,0.243443606959531,2.05018299074067,-0.0342899193069966,1.05795573687251,1.04778749969592,-0.0027117383505808,-0.0256470798263553,5.24641934887197,0.0493661494861587,-0.825568181941856,0.128174162607073,-0.783118843145169,-0.0670515180986268,0.417963801421536,-2.33656272204465,0.504936091924322,1.39514714963732,0.301688315943547,-0.0748155586509642,0.76267494771768,1.2993457550458,1.31744465061968,0.402549234858607,179028.829548055
"33",0.366143956750528,-0.43543875369642,0.264549642077338,1.97767012041504,-0.0252842200962688,0.588941709095869,0.996336228191218,-0.00220465323795871,-0.0227344925961334,5.21568783872721,0.140023319433986,0.267803187092847,0.170034752199894,-0.777964749124179,-0.066234608424543,0.281275884790441,-2.17293416150623,0.523462738413067,1.40281897802385,0.370734906101332,-0.0974084330741808,0.989351636883498,1.33795999640132,1.2627658231475,0.366094164919251,179030.005927058
"34",0.539811392526404,-0.505982127159339,0.271242353916587,2.0114497768898,-0.0340482690837237,0.692053364289298,0.983723476851151,-0.00288835481720429,-0.0263850311915961,5.23297853424825,0.246717039963572,0.435761127562152,0.141991003069251,-0.832191586927613,-0.0578666609924784,0.430459353333286,-2.47653565509972,0.663378437519255,1.36006871596713,0.320796009473804,-0.083070949380943,1.32347968687581,1.18037730135647,1.42089656300401,0.257701961213291,179025.323134789
"35",0.534264216710734,-0.482206397150588,0.324159237997598,1.96290556680547,-0.0308830401640633,0.540422645939575,1.03389154587644,-0.00210137329042212,-0.0227574407294542,5.23718398540844,0.227625613496929,0.310401880542786,0.128352714005872,-0.661103660295593,-0.0677607724254275,0.428076757054318,-2.8042053698941,0.628665688199594,1.3916356664781,0.315976146827714,-0.0704237076855316,1.60417021884258,1.18866131653933,1.4256532501643,0.290207950870296,179025.404265592
"36",0.103075227916155,-0.391022421770082,0.269491166976968,1.99769271933824,-0.028103489891715,0.517442394024219,1.0915488264092,-0.00275985002635077,-0.0225970812059232,5.22756768589989,0.190881791263696,0.484732869728525,0.153953565608504,-0.657936409849682,-0.0723272445243299,0.388202179659772,-2.44670527681814,0.606665728256267,1.40557973220844,0.332100162096819,-0.0717504312559348,1.5371170397455,1.16892533549749,1.53937933978324,0.274602311028422,179026.485251028
"37",0.712605584167741,-0.372859724289647,0.412319020505867,2.02129008194882,-0.0307618551383155,1.05041742254662,1.08734933186792,-0.00270539545558588,-0.0258741637167787,5.25790746996923,0.0468701742349157,-0.412070890911317,0.217032346751914,-0.767705058048394,-0.0716040622058431,0.227949356106065,-2.8514609179714,0.474124928378122,1.39555856525614,0.19529842597379,-0.0942465992078027,0.173182156911839,1.29000933227407,0.67386279697955,0.444329327899462,179021.829565735
"38",0.86939154259905,-0.508863890906303,0.446356903524683,2.1965190042426,-0.0389638942953095,0.457241354001382,1.08352961712692,-0.00381297014523672,-0.0177013858135725,5.23697626703792,0.102647426448055,0.0563892181580336,0.24113982810297,-0.817267144318507,-0.0623461634292257,0.249540376901087,-3.08586078211905,0.501869249433807,1.43735450541212,0.250384578581922,-0.0775519228567576,0.965816146376503,1.2083741469547,1.06375786326107,0.285605032920487,179026.637397962
"39",-0.157749469698211,-0.367231078914415,0.392360011832577,1.7840984179422,-0.0303793740610806,0.941955287341602,1.0432914158969,-0.00139381906235302,-0.0384742692688388,5.24835211765037,0.222447540384137,1.56804900385425,0.144817267341569,-0.8471033237399,-0.0806955049781132,0.347958684862468,-2.87958548108845,0.578462477329179,1.32258876218109,0.243146979171248,-0.0816973678581829,0.562968987702889,1.33258847591074,1.1338077343159,0.35337311637016,179030.247278144
"40",-0.266391018636009,-0.288559482265676,0.348898671230885,1.92043789345664,-0.036990565424378,0.80776291334587,1.07708606947863,-0.00226654488536301,-0.0321079129406698,5.25706582927225,0.210552953332228,1.1604813426979,0.165744133524964,-0.768649220492764,-0.0704737961738895,0.335412821695998,-2.64281527133668,0.5599766153334,1.37244320953207,0.209883681241469,-0.0854782918116226,0.662170281894036,1.33175864253017,1.14959595689119,0.287454996106272,179036.641281563
"41",0.708142159843453,-0.456484658628457,0.327671018414162,2.09865814499244,-0.0371428130670774,0.930704222126543,1.05620691712355,-0.00308129908061461,-0.0238470260980136,5.24625899764879,0.0961369924694777,-0.701925653427266,0.155892741911272,-0.680884542253416,-0.0565990739017727,0.260108774231774,-2.65567942524756,0.534285903471034,1.42220268652577,0.249316786454435,-0.101788462107566,0.748120844345307,1.21139198056463,1.35666840775598,0.383753980023255,179031.217206833
"42",0.654674260465003,-0.440307375228272,0.3316529472351,2.13237286011451,-0.0386396701564606,1.04288621715876,1.06696357152147,-0.00332237855670432,-0.0254038865422571,5.24896723972795,0.0864849953446269,-0.880443005107091,0.175766030033289,-0.658277727582568,-0.0604694678249089,0.311449320128406,-2.69506003378039,0.558710567756861,1.40467835605006,0.193345672700619,-0.0891405624028958,0.807500496612948,1.14278215121867,1.22480067549306,0.407772932372453,179033.499819374
"43",-0.0366279996216481,-0.274046172327811,0.474629515988093,1.72319684062061,-0.0265198714073331,0.578063038275948,1.10564000745831,-0.0010504423305387,-0.0247329137386859,5.23692178280368,0.223629389945475,0.873666613694595,0.220719160113323,-0.886090849482723,-0.0792188847794785,0.336056761356287,-3.25468571782446,0.529867217797719,1.39429338618247,0.213130126845304,-0.074265827184668,0.653763962032731,1.50399557849887,0.828114050556325,0.271178558360415,179025.945879478
"44",-0.435340872636142,-0.178933378981443,0.332640417175413,1.98285696079195,-0.0392446056108647,0.753523100465031,1.07990894784217,-0.00257534495523725,-0.0262313241799893,5.25383892515967,0.117244806432551,0.375852619083115,0.112066291923242,-0.870158259194525,-0.0623377110143049,0.322989380514847,-2.68371949842513,0.479070036827784,1.41663257344318,0.226163601655325,-0.0872983057107525,1.21569192950805,1.21107393558707,1.41473974272233,0.290014511837818,179029.348592718
"45",1.32116608046648,-0.652918422073839,0.325140526717325,2.20850897446846,-0.0399762796556881,0.944964564630401,1.04588484147126,-0.00416720907976978,-0.0344564201572522,5.25515570661278,0.186662261139028,1.14375411773433,0.192311019937902,-0.726725870942764,-0.0608945691976819,0.252200867292359,-2.51857929016799,0.561763134500051,1.4037212017658,0.249261177898027,-0.0918038929489554,0.664264774596008,1.21937551481751,0.966077554405775,0.315817027477847,179028.471092043
"46",-0.947615120364852,-0.168535467131902,0.31887634138407,1.90404477223507,-0.0330909567107608,0.916582946477988,1.06172900798753,-0.00188975320800669,-0.0241409215213099,5.24541484264675,0.154163277116032,-0.559870128736047,0.140012357447461,-0.766689324768559,-0.066769206685183,0.354772877275003,-2.48575129673376,0.578879150106698,1.37858039928766,0.220201242449573,-0.0922168596978304,1.32526068636946,1.29269281110307,1.05646026811218,0.34421632306498,179033.618968873
"47",-0.825539816992989,-0.141826409908391,0.382437397254123,1.89815195602213,-0.0244155502751916,0.895936371841542,1.01024589590657,-0.00205482260310414,-0.0228158835709814,5.22103992031519,0.118844687406164,-0.960253004402272,0.149827983754369,-0.795800829903828,-0.0670972392348513,0.400341337889917,-2.77836741141559,0.512823324505093,1.37406860959931,0.0982019736664164,-0.104933203843526,1.03375844268146,1.18784500274232,0.967883213371652,0.355882245988645,179024.046066578
"48",-0.196704164717681,-0.281961662916997,0.295967312965452,1.86701073784496,-0.0330292437157141,0.817282771772879,1.14321309643719,-0.00155186098412902,-0.020412056318555,5.23339538074597,0.219262907873082,-0.427132118825104,0.147630326939239,-0.662962786066368,-0.0666875549532338,0.306213266496025,-2.16087299927746,0.537922090783693,1.45174141722844,0.358745241808438,-0.0677451081522455,0.477088215671877,1.19269539290941,0.910824140799848,0.200488109687913,179022.511362496
"49",0.00440253895264676,-0.374677744529499,0.241334029589518,2.23796007039266,-0.0344616002525172,0.580747131693171,1.11185746862325,-0.00402698713336071,-0.0223304685367145,5.25366284702092,0.203998755172658,0.59221972200571,0.137874087015745,-0.8250870668747,-0.0713960904181446,0.29043784156755,-2.00253120612258,0.628366996683601,1.40627357833193,0.205202244434008,-0.0921202522413201,0.701382117193499,1.12084113793531,1.00382898751806,0.194014623872048,179028.172577554
"50",0.342858864104738,-0.300231550160135,0.430656195936961,1.76185330965941,-0.0252755659771508,1.01440943540605,1.04434735976648,-0.00130690529903672,-0.0274181664163054,5.22605892476173,0.0915981862242229,-0.606492898452524,0.170401551775219,-0.78635982827337,-0.0753592577205555,0.319495412246332,-3.05283865738965,0.457028390363165,1.35984864341375,0.288231744037249,-0.0761548494623319,0.824434076202116,1.06203303688503,1.15716710920242,0.429499383763998,179029.178999349
"51",-0.236728813724218,-0.385181665141899,0.460541473173301,1.86446714206569,-0.0260830799974802,0.862461136113057,1.04515123662486,-0.00144335307706055,-0.0321616187928769,5.2184960094649,0.105625922443855,0.976855782429751,0.105079475527127,-0.628378544777785,-0.0628408738972436,0.425894247367383,-3.33125324601381,0.642053072830507,1.42254884282482,0.266523013388863,-0.101385318060053,0.578254160037249,1.20207074722356,1.09805987090962,0.348015317273549,179028.68455812
"52",-0.470142126769791,-0.323668010097274,0.393721161203362,1.85819361565732,-0.0203319693346953,0.746586666618262,1.04178646437709,-0.00162678630733831,-0.0329698101360251,5.21420596658847,0.199148948509837,1.26102549859172,0.0869737181986385,-0.666842264179643,-0.0715998394418647,0.36980278388568,-2.79721318914439,0.62527326357125,1.42919459304313,0.270832071375892,-0.110576062284893,0.731721352955186,1.21410316358744,0.77946268133997,0.260598763542585,179024.886200808
"53",-0.28652037530655,-0.360692293636738,0.367517619748831,1.76558197319027,-0.0401564245563075,0.869118763228095,1.03026024911667,-0.00101611962651228,-0.0248544459385692,5.23536725864258,0.251274136625564,-0.279487602998684,0.19796074768233,-0.87861419886732,-0.0533848940454251,0.358009902228366,-2.85545775112373,0.64314220561394,1.34819830768139,0.354033936650118,-0.0656491562490161,0.819011993882034,1.32273212362403,1.38338958343633,0.305379582636384,179027.160203103
"54",-0.221989464190982,-0.334155062229743,0.461564852456355,1.92510615468315,-0.0226696239902676,0.946645320381123,1.03488160790355,-0.00220976637288895,-0.0292268804529257,5.23658037801916,0.110150447544632,0.304581533191951,0.0867502686303639,-0.762068908635377,-0.0850675665116856,0.363568882944938,-3.07473309986874,0.591697225741127,1.35037209044789,0.257993205228424,-0.0928908258781895,0.246223898202224,1.23743633265378,0.826802201189523,0.436507747423775,179027.035860247
"55",-0.346428216374133,-0.314945443701939,0.335193382077065,1.8975840974261,-0.0318772320332339,0.655488673131978,1.09654302411858,-0.00194683357644501,-0.0271619937668879,5.21287502897096,0.178701345241622,0.915042313247437,0.144991368048996,-0.897731240213348,-0.0525528771014503,0.441183206054956,-2.39636861208712,0.590521880393313,1.39964787001366,0.30672082353287,-0.0905623454109284,0.475855066415676,1.39964273822918,0.839923928175947,0.306193967273539,179030.143689263
"56",0.053534346776168,-0.240763729092346,0.270737539191592,1.92196948415156,-0.0356285621362721,0.749440375834131,1.0567876621897,-0.00220828690927771,-0.0237780538290429,5.26278789989986,0.184214276868301,0.0233477397306003,0.111897980589067,-0.79622248613212,-0.072938305859394,0.307050760719851,-2.19018766783471,0.449850171980665,1.3684727417372,0.232296850214772,-0.0941291960348817,0.540133671170645,1.28996646099916,0.978629071227822,0.305380386213139,179033.613925828
"57",-0.406007248816364,-0.272051008814364,0.417847090040906,2.14562781503154,-0.0396356423220197,0.952683426245163,1.04802412540554,-0.00346554106059517,-0.0290623201884072,5.2773080975349,0.148841870220204,0.156915762630062,0.276660766181934,-0.812687762864964,-0.0823898276033264,0.250254850250502,-3.0470355190967,0.549989076054771,1.3890687030543,0.324401603870912,-0.0578328286638864,0.69821837841094,1.23332303518561,1.17947185886866,0.360979079411051,179029.321451838
"58",-0.53035830994733,-0.29701357112515,0.398955464339231,2.31555533324259,-0.038257508440731,0.947708072472221,1.04898775517016,-0.0047594047231751,-0.0191460566560421,5.27725450258989,0.179180424216833,-1.41847872452305,0.196258418321972,-0.879904811054095,-0.0833418388105536,0.205365127705888,-2.93620346014258,0.578613651039309,1.37332748202871,0.283560244560767,-0.0761178682105399,0.776167732751868,1.45330791190741,1.12185978974339,0.316000028900836,179028.572773064
"59",1.20764520261449,-0.459413542589115,0.244004373277503,1.82796667685271,-0.0321011203277937,0.597766471915433,1.10352427346769,-0.0014539299218105,-0.0325251297279667,5.20289683986126,0.103865523211846,1.57657034697466,0.112395029949415,-0.676932007178508,-0.043137880529868,0.355498394182519,-1.94478006307906,0.447070766791515,1.39810247134881,0.175837361806438,-0.0837189758520421,0.773976862548668,1.23097317071349,0.943715142491186,0.333379633271103,179024.60010643
"60",1.09831088795201,-0.488301072020893,0.222530273692883,1.7994086701088,-0.0295712433459145,0.696602433878814,1.08231745171517,-0.0013454484639184,-0.0324696647118114,5.20658782250201,0.135090476112994,1.34882807172547,0.121067074386145,-0.747063192624804,-0.0529059210938961,0.387126702355951,-1.94668208894788,0.428774559947998,1.40853157351207,0.17114411212801,-0.0942293841812456,0.7091042559859,1.15945479016417,0.997401466949238,0.333539690846022,179030.244224576
"61",0.433323289251423,-0.491406129201562,0.320200325472457,2.34728509212369,-0.0287698309757837,0.879123800708051,1.0996152159492,-0.00496897909936413,-0.0148776171935794,5.23618770360315,0.138983897542552,-1.81681028914883,0.203185080664596,-0.651358357398082,-0.0714533494311169,0.302874699966105,-2.51915559543501,0.621793474334286,1.45202970803156,0.263378079511272,-0.0927680641465172,0.91479437957104,1.13905605114491,1.17223374033886,0.334990065336666,179030.375322866
