"","raceUGPA","race0","sexrace","sexUGPA","sex0","LSATrace","LSATsex","LSATUGPA","LSATfirst_pf","UGPA0","first_pfrace","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"76",0.024212160799204,1.21583951800631,0.0299540369717674,-0.134435975779933,-0.89311710404631,0.0129349681142221,0.0309024495201669,0.0154066893081694,0.161964150401011,2.46457970424284,0.137458797864516,0.134987285841936,-3.62926950854622,0.153706724866081,0.392054492215153,102661.48176834
"77",0.0243984365661618,1.18839400351149,0.0321791808723116,-0.12883214600902,-0.782626406500875,0.0135855396966244,0.0283503156063456,0.01461376286587,0.164489759856251,2.47541614685069,0.140780946219207,0.149566875640602,-3.61158012659521,0.152220049470577,0.390153879220209,102659.496323233
"78",0.023694502761934,1.19017942214574,0.0325442453204596,-0.142381790209455,-0.782003452772202,0.0134390633100664,0.0284713115617522,0.0150825204597771,0.163987256412274,2.47114392264921,0.141753765306445,0.149810972394774,-3.6109335877081,0.152574903655066,0.390608376324761,102660.896004825
"79",0.0239861352046492,1.18727881627315,0.0339218602979484,-0.134672533163772,-0.776373835636442,0.0131610400463336,0.0280210987474158,0.015144519585917,0.164143058298239,2.47320487524287,0.159806610840473,0.136966669497566,-3.64829982511471,0.15234834058225,0.390318255507285,102664.618264079
"80",0.0246392816245002,1.17960138402643,0.0330258839257095,-0.136535351306752,-0.935821383608067,0.0136576999544034,0.0327554979596932,0.0151187125850247,0.164727845434184,2.46978896331059,0.153777976690207,0.139103010129158,-3.66392873100399,0.152340241850844,0.390307880846446,102660.318438136
"81",0.0238649280705692,1.17914782410243,0.0310271477879754,-0.135994195471631,-0.9245881587856,0.0137611772692053,0.0323467624591733,0.0153043683061476,0.161861118624363,2.4591489291448,0.150730202713323,0.148965039169045,-3.55150950926589,0.149558864776354,0.386728412165894,102655.291994501
"82",0.0255797544286831,1.16931503108945,0.0310787330458403,-0.135114643429025,-0.93059449962823,0.0137595294916389,0.0315795286131541,0.0141371453972443,0.160459405890885,2.48964400878704,0.1557161354956,0.148251333534913,-3.51257368694459,0.14992075843543,0.38719602068646,102656.548551649
"83",0.0239820537041225,1.18338524959887,0.0457937747923114,-0.128263053202488,-0.934051124509231,0.0128854814538027,0.0329828665876328,0.0157660040912171,0.159730259287325,2.4356604897003,0.164569347485402,0.148047477168764,-3.51908220393218,0.152778070103523,0.390868353929456,102652.441068411
"84",0.0273891384476775,1.19253649173123,0.0393417188873246,-0.126867771440094,-0.939314645083383,0.0128600451575608,0.0324523356639039,0.0143977031992853,0.159826760410584,2.46372868302841,0.164107478849739,0.147765588167343,-3.51702556459505,0.153356166419487,0.391607158284277,102655.380813483
"85",0.0272533975615111,1.20264796003406,0.0355137322998295,-0.131822462058217,-0.881727802762562,0.0125473764153892,0.0304885756159447,0.0150429627769914,0.166099881896482,2.4492215172807,0.163450216598239,0.146506597533246,-3.72699178678042,0.152167593042634,0.390086648121458,102660.057939737
"86",0.0260308965833707,1.19346109072345,0.0251765792995724,-0.132639787373009,-0.910587216395325,0.0138919006656436,0.0313260548200388,0.0152953355534377,0.171491238142738,2.46360827046905,0.12838985523493,0.125890301356546,-3.92234306066455,0.151575997273847,0.389327622027833,102661.158073586
"87",0.0255281417996996,1.19264293346139,0.0315966199362322,-0.126336220175804,-0.839733145988269,0.012724809015391,0.0294541283787155,0.0151901370624739,0.169029188963584,2.47197290834856,0.171035767275471,0.120762643286476,-3.79380782223941,0.151618306814474,0.389381954916345,102659.613737754
"88",0.0255458932363615,1.2062536985037,0.0331150609656641,-0.135541951334929,-0.874445583175095,0.0130921836310679,0.0300857032208839,0.0153548632042555,0.164807584847408,2.46308465695106,0.139862816584926,0.13175052561582,-3.70459813769695,0.153014884528582,0.391171170369931,102663.276936614
"89",0.0249360071482056,1.18593514355477,0.0321731705165135,-0.130910919537617,-0.672646473667801,0.0136671911205441,0.0247018010468851,0.0143133311031484,0.166807077877056,2.49659489877079,0.137627914057912,0.135875213357583,-3.75074970441311,0.151831241621358,0.389655285632516,102661.694486682
"90",0.0245477173145378,1.19618339766366,0.0310726231360433,-0.128302315254369,-0.70317885862501,0.0133905603877741,0.0254225344094459,0.0156319971362519,0.166747677864524,2.45234273744465,0.140024934034694,0.129507797553534,-3.74457698892437,0.154922795320613,0.393602331447126,102661.228051679
"91",0.0217401944973955,1.1833202719515,0.0285621644598233,-0.130825189886201,-0.634288120003996,0.0135485300791519,0.0247672868969192,0.015368553661138,0.171148878542457,2.4746098421208,0.149427362237506,0.142389334754705,-3.87098879130236,0.151418879731994,0.389125789086247,102659.981558235
"92",0.0269650527602688,1.18660541807336,0.0249206043162651,-0.142756961252717,-0.639054283381105,0.0135587507611407,0.0239332573173705,0.0151453395993878,0.170976021550843,2.4536040179137,0.149185014961011,0.14111140037366,-3.86920253787407,0.15072849248764,0.388237675255301,102659.458465058
"93",0.0216113055229623,1.18078374580942,0.0389568985624969,-0.137285486142824,-0.639306515158694,0.0133335774119652,0.0245075650447822,0.0150997373148778,0.170474279777079,2.49119642313173,0.154245973532887,0.14168392382258,-3.87679283336334,0.150792391039196,0.388319959619894,102659.508533169
"94",0.0225340981123536,1.17136976443541,0.0247720978225532,-0.13746673634709,-0.638948053079153,0.0138699540234419,0.0245458561668018,0.0153945420608196,0.170716854374546,2.46891246652883,0.15036537053285,0.141860794725012,-3.87454822189702,0.155556565854862,0.394406599659364,102661.063127677
"95",0.0277121269615896,1.16371339054633,0.0293919051298011,-0.136130289731167,-0.742173685354094,0.0138693604802372,0.026796743362401,0.0153290394109939,0.173571268436915,2.44234899179046,0.15836880719999,0.13921751585174,-3.99707725355567,0.151159985772335,0.388792985755061,102660.54203742
"96",0.0229567252089778,1.18282328659004,0.0443065346161125,-0.133258462871557,-0.747179346829904,0.0130440039903076,0.0270082373936556,0.0142490249054658,0.174836650479797,2.51444219376203,0.159447584977713,0.138687118498014,-3.99307172791607,0.151820129213958,0.389641026091912,102657.646084936
"97",0.0268705413269233,1.17115079452709,0.0227906057847689,-0.139725673594061,-0.701321053310329,0.0142072033114082,0.0257682562003909,0.0138044532919287,0.17387984386067,2.50176611808484,0.139615423227599,0.148107000822385,-3.97092596433114,0.15475276726875,0.393386282512177,102656.823893926
"98",0.0250994366752991,1.19418387607758,0.0373278396006003,-0.142439373082423,-0.690426424435477,0.0127201100830755,0.0252318868527373,0.01433417448835,0.172898243857815,2.49614728628811,0.163741992494321,0.147128899257225,-3.95665953613057,0.151924700002254,0.389775191619803,102658.560812028
"99",0.0242961280714871,1.18591975646297,0.0296837968105372,-0.126096356038325,-0.810867607982834,0.0137005385331529,0.028260833256397,0.0148025878578664,0.1687954249657,2.49056119245026,0.14308515130553,0.125325580589243,-3.79885501339645,0.15442712893919,0.392972173237738,102660.821594975
"100",0.026804567061874,1.20013414589287,0.0286217176803259,-0.143829364136481,-0.805212326859064,0.0128437346928309,0.0278341743244535,0.0150599268300936,0.167584482798932,2.47296043449529,0.158916281716172,0.129674797137663,-3.79010651302577,0.152123716406066,0.390030404463634,102659.979817673
