"","agem","ageo","agey","age0","we","wm","wo","wr","wrace","whr","w0","eo","er","ehr","ey","e0","m0","o0","rage","rm","ro","rrace","ry","r0","racem","raceo","race0","genderage","genderw","genderm","gendero","genderr","genderrace","genderhr","gendery","hrm","hrr","hry","hr0","ne","nm","nrace","ym","yo","yrace","y0","sigma_h_Sq","sigma_h","lp__"
"16",0.0111053226637581,0.0210167860659818,-0.0995629655373224,1.37766729502753,0.0270505438901258,0.0603252890115213,0.159540299913305,-0.00673042310206818,-0.0283186016686259,-0.0241884183119507,1.30099585884789,0.0649205298152063,-0.0224073780616088,-0.0430900459532215,0.0388597022647886,1.92287599734486,-1.84944843845956,-0.264250320794021,-0.112291647005003,0.106964794825958,0.0515442703741651,-0.046809321621984,-1.3072305632001,1.19871343416124,0.216162815110616,0.140219646344415,1.82240400601704,-0.11435328252303,0.0794106310124324,0.238547331701198,0.229086784344543,-1.15833806121138,-0.10984718362622,0.190537890252767,1.03108214928838,-0.0601936335414424,-0.133753199092024,0.290093905018158,0.469500092719175,0.00743518424530563,0.0395659795376355,-0.00706204029283342,-0.687752854635465,-0.0475275573239165,0.0241042984911733,-0.995697053235034,1.02810787014379,1.01395654253217,974252.893246602
"17",0.010415989196573,0.0217696988295884,-0.0996157508121726,1.37206964010216,0.027224366666163,0.065522228879792,0.15977215831218,-0.00488253093501491,-0.0278249566484901,-0.0252089451967021,1.3080715572895,0.0641115496775004,-0.0222348155327297,-0.0434525544439854,0.0364867125671622,1.92399072074622,-1.8486087035099,-0.261866043869931,-0.111816326039578,0.102133358461749,0.0546469607252974,-0.0483236658636008,-1.30593856999597,1.19863773771753,0.215695926052179,0.13974732977223,1.82156047168936,-0.105632587219292,0.0691797956326991,0.240349546212455,0.224797551921107,-1.18053723807349,-0.108722712904968,0.190585382359442,1.03096695160398,-0.0571790389756139,-0.135184611638831,0.28937453185339,0.469216528093435,0.00734637633767604,0.0394025626805898,-0.00720813962248084,-0.687528574521455,-0.0381523579727515,0.0238450737800626,-0.996106380784491,1.02956692871021,1.01467577516673,974289.628126772
"18",0.00866877460646728,0.0216716198353584,-0.106596336487161,1.37564548092664,0.0259945455470156,0.0634713543917244,0.160444278787277,-0.00790020983625467,-0.0271215080382759,-0.022175236821592,1.30675542196158,0.0641436301132433,-0.0218076669335706,-0.0444432623589889,0.0382633913774018,1.94044154227678,-1.83997643427511,-0.238380330026622,-0.112450740399912,0.109210940602617,0.0507513967450397,-0.0495157044155364,-1.28882161527903,1.20023762603749,0.215258116528616,0.137453294073313,1.81522443200459,-0.11583063735431,0.0684402154454184,0.260311015245421,0.21839643017312,-1.16780288946687,-0.112131975216284,0.19089913725082,1.02450284126235,-0.0604641601030776,-0.137063027785179,0.289757992338401,0.46575727603485,0.00707738034786388,0.0387233688255067,-0.0069211565730585,-0.67213310619272,-0.0527869610440165,0.0169190332910826,-0.99927339753554,1.04301966455902,1.02128334195708,974859.454295355
"19",0.00863340537162333,0.0219032685001236,-0.0899979338491001,1.38710099781257,0.0259099804528859,0.0592208788734506,0.160790815219053,-0.00764809813821761,-0.0274468809931282,-0.0215441817161727,1.2933890275695,0.0638315702817886,-0.0218102258555744,-0.0436885449462998,0.0365120579375126,1.94109154209929,-1.83955367800443,-0.237386718937769,-0.113525120787564,0.10891737966823,0.0523054892523638,-0.0493392418034873,-1.28755440657892,1.19958354503601,0.215433209569332,0.137527474783778,1.8150273908991,-0.122930188241935,0.0814424293661095,0.255447242373896,0.21517801401789,-1.1724277540604,-0.110836834497222,0.191497921813525,1.0244121872968,-0.0616821984020267,-0.141839063164171,0.289170612536255,0.465147486931489,0.00703252923499649,0.0391451690556026,-0.00682956625225217,-0.672094592190402,-0.0521305472914814,0.0187454095111481,-0.999697449547047,1.01229142781272,1.00612694418384,974874.656378451
"20",0.00640931487912781,0.0203031582411505,-0.0938012108537724,1.39145795411966,0.0256574599363152,0.0614815229153095,0.160284767469661,-0.00593363091831136,-0.0275123899067297,-0.0215666445460054,1.30209240074838,0.0641315279989532,-0.0217114113819895,-0.0436900005680373,0.0371318722993788,1.94169698157476,-1.83959765483944,-0.236779945828518,-0.113496838735001,0.108585176845404,0.0495639020430244,-0.0465606223672778,-1.28720210037837,1.19954112570488,0.215237986793949,0.137612211385622,1.81514252121481,-0.1284306814113,0.0729943914329809,0.257210712292581,0.220482092245889,-1.19767606904446,-0.114599479481105,0.191224201634663,1.02422916185276,-0.0604270531703143,-0.130998482272662,0.28903537673425,0.464922938584081,0.00704227750518289,0.0391154284812286,-0.00695153520687012,-0.671583758227992,-0.0413917079928946,0.0197887885354666,-0.999691180442753,1.03014742073562,1.01496178289413,974895.147608727
"21",0.00965744725085547,0.0184072051758299,-0.106318731088252,1.3824850760421,0.0255069701505716,0.062673007718102,0.161073591343385,-0.0071573359010624,-0.0261786483260017,-0.0213018257441532,1.30549367043846,0.0632581805500627,-0.0221867945951818,-0.0432988733298921,0.0390018069021596,1.94383134281661,-1.83804448151774,-0.232381650934473,-0.110162195199698,0.107501966537002,0.0533353581692538,-0.047868102183326,-1.2853057977828,1.19872031458444,0.214078815281701,0.137824184522859,1.81400855203073,-0.118681892895645,0.075400505154298,0.252674156907624,0.227002362043079,-1.16854761802087,-0.110753305836009,0.192202035680532,1.02325033363683,-0.0556558742948999,-0.135249040051423,0.289570468250533,0.463557671491557,0.00703221641812737,0.0390467809692312,-0.00701916669567764,-0.669066772654389,-0.0451830240670975,0.0179938744451056,-0.999156300276143,1.02858109891898,1.01418987320865,974990.050924262
"22",0.0103024527061188,0.0198586961977761,-0.102119544592059,1.37771885695859,0.0255455312889494,0.059758257896567,0.160774485025235,-0.00531324336264172,-0.0263087748442163,-0.0226803040980288,1.30027086471407,0.0634530701870059,-0.0219975754680806,-0.0435295147833813,0.0393816942968776,1.94972424779425,-1.83397585000484,-0.223652959540707,-0.1145710967881,0.109647255257715,0.0503197856110307,-0.0471295551299639,-1.27633789244405,1.19587463203609,0.213523199520156,0.135812371363596,1.81173182970763,-0.115357711145585,0.0757112420632562,0.254951621956313,0.216247141470598,-1.16858709142081,-0.0990263342865518,0.194397201862071,1.02265413667308,-0.0549381304823761,-0.133033604239503,0.287849064095327,0.461958452506678,0.00684283630547781,0.0391274922241425,-0.00722848183000319,-0.662654161220415,-0.0386398865279652,0.0167058989617552,-1.00054369839274,1.02840500535787,1.01410305460435,975217.936702082
"23",0.00849642166913391,0.0194786336061113,-0.0960151662016311,1.38524915115287,0.0238552281947756,0.0605013832328575,0.156146543510195,-0.0030918950154176,-0.0258378943955901,-0.0226421105300513,1.29899565039123,0.0635774702187721,-0.0230445635288132,-0.0428567752248723,0.035652971222526,1.96189729660505,-1.82698975480406,-0.201811078957721,-0.112796031624985,0.105454194117426,0.0512802218828113,-0.0501794253442708,-1.26094437526008,1.19732746525838,0.213791981493484,0.135289206563098,1.80685998072328,-0.122130659717929,0.0757227701369483,0.245307360715383,0.221270934331367,-1.16847774890086,-0.112736524369007,0.196958135117932,1.01684873409791,-0.0629337149262146,-0.134279556892924,0.284341126439081,0.456234299346349,0.00672007033809843,0.0392274568736882,-0.00677369972882231,-0.647070592079133,-0.0495752859373494,0.00836098321119967,-1.00364497835162,1.02215897013229,1.01101877832822,975726.709272638
"24",0.00510571713881445,0.0179307402748324,-0.102393848539946,1.37801891233675,0.0243713376683226,0.0625713343567647,0.155835389863636,-0.0110986680590769,-0.0261338098181586,-0.0234621425428019,1.30133492967343,0.0637293976996791,-0.0206257260079514,-0.0432167468851179,0.0382530584815697,1.96266277628454,-1.82571192875321,-0.199459990941659,-0.110998347472379,0.106430891247133,0.0516298694250996,-0.0494858958986366,-1.25859618495887,1.19721231360597,0.213689233834132,0.134033469169067,1.80628018526733,-0.117335551119264,0.0722954867109914,0.245778363397649,0.227078436531385,-1.18000993277854,-0.112054133388166,0.197043416394634,1.01651306953848,-0.0569629026127751,-0.131019015931555,0.284796106206052,0.456647187844842,0.00664100118357821,0.039322921922387,-0.00680370643674064,-0.646044409852404,-0.0466823744853427,0.00717801611431621,-1.00407459086402,1.0215559039755,1.01072048756098,975776.836906276
"25",0.00688031641360617,0.0193365172092093,-0.101585704578754,1.38596497982386,0.0263980003906424,0.0600920155308654,0.157644312152862,-0.00925911341983947,-0.0269218018029115,-0.0247255145223844,1.29873567964118,0.0629830274091053,-0.0202774322492882,-0.0417609611032869,0.0395662710484189,1.97115088802006,-1.81860142332626,-0.185236561999973,-0.11476321244447,0.105259047472815,0.0490838653577161,-0.0471750612844903,-1.24654839660597,1.19905356718335,0.212441832278685,0.132798950945131,1.80584848977748,-0.120150177146329,0.0760701916972288,0.245102649409902,0.213285850904518,-1.17414655515914,-0.106075194491776,0.19807932368919,1.01242405900245,-0.0633857340651104,-0.128890578313345,0.284703604192841,0.45291301639291,0.00621641732481078,0.0392802853794959,-0.00666580122419474,-0.638538497477526,-0.0497254683519779,0.00369887849044749,-1.00847471736221,1.02098125492588,1.01043617063419,976097.170004312
"26",0.00694085023329263,0.0190143402310501,-0.0847289627740081,1.38436232613105,0.0221294658691637,0.0609182866756475,0.15800107995122,-0.00460458132002412,-0.0265548092825542,-0.0161417915123952,1.29944673263727,0.0615119322351148,-0.0230456388297267,-0.0449455432811838,0.034241597057609,1.98618201023608,-1.81514476856537,-0.163337736934539,-0.113697855246556,0.1029484044241,0.049428825613708,-0.0468685211247486,-1.22922540342807,1.19950014772209,0.209069742068858,0.129811627888709,1.80098744216975,-0.124366332262459,0.0762647844266454,0.251889046546073,0.214897137644043,-1.17679361274531,-0.107438825338752,0.199406747363029,1.01016203359159,-0.0573699662585407,-0.132037939100999,0.284298689604495,0.44863451098891,0.00626714279706377,0.0392189984330752,-0.00658269972503781,-0.626674635033356,-0.0371330010574147,0.00963749390717398,-1.01322493425466,1.02010094305358,1.0100004668581,976549.992854123
"27",0.00696021955285303,0.0176985617137697,-0.0936382256186521,1.38432715949632,0.0227122507762492,0.059827528697123,0.157712415324618,-0.007721576161188,-0.0237241113201464,-0.0236748213696669,1.30453943757827,0.0612310016103635,-0.022528797273351,-0.0420295695093219,0.037940612562621,1.99280607074886,-1.80963306769906,-0.148854675015004,-0.113625547326918,0.109538197419326,0.0491991711836846,-0.0458279340556637,-1.22057350476099,1.20320743278121,0.206380651799968,0.128618174108338,1.79589936803884,-0.122393564864669,0.0725302459968169,0.252095274484116,0.211261867155481,-1.16881027565144,-0.1104496089252,0.19923552495874,1.00798042750812,-0.0593726686111542,-0.13345989065861,0.286575061138235,0.44372932989935,0.00601913150752976,0.0392302226564416,-0.00682680053112183,-0.618465494516046,-0.0355595809061446,0.00773276403453123,-1.01356100846689,1.03340057727019,1.01656312016037,976858.109269927
"28",0.00679482138584963,0.0174278111527662,-0.0871623638385793,1.36665354708178,0.0217240799592291,0.0647884562879724,0.157392014138239,-0.00926312198727986,-0.0246037845009085,-0.0234251214502004,1.31154504142768,0.0609016001613275,-0.0211981259659801,-0.0417472801826367,0.036099160765656,1.99389084217836,-1.80951080278448,-0.14674800636865,-0.109287714388356,0.110525639377745,0.0492730079036157,-0.047320551786801,-1.21691198537093,1.20314904803221,0.206349547158377,0.128850477442219,1.79407383216123,-0.108676677723573,0.0679172944405674,0.250316726628783,0.223310001859803,-1.18513203927838,-0.110545448253305,0.198509210295793,1.00791304195902,-0.0644677814401655,-0.131590573928864,0.28638447515754,0.442786511172385,0.00609545355115196,0.0387222119580823,-0.00668078820667687,-0.617438587944461,-0.0431286929412902,0.00959449400298465,-1.01396026467537,1.01305764033303,1.00650764544192,976906.610373885
"29",0.00612102336323531,0.0174315600449835,-0.100051287038107,1.38660508165198,0.021898384992138,0.0592916559970966,0.158996816313736,-0.0105238757802141,-0.0247830261492278,-0.0225381788898443,1.30751837928667,0.0610565886036778,-0.0217750127410777,-0.0419287850324267,0.0392021758679873,1.99696950440016,-1.808810402764,-0.142341537158908,-0.114686677644655,0.108746796744911,0.0467459481485367,-0.0493209841306154,-1.21510097813937,1.20352643077631,0.207600047533016,0.127879634813103,1.79285460510645,-0.117949924960501,0.0674243766570858,0.254794533352144,0.210449037687766,-1.1607393215825,-0.108581938327575,0.198781294689121,1.00714735976696,-0.0585832731738738,-0.13199001149696,0.28668193420744,0.442863952372563,0.00599129223085367,0.0393656590388196,-0.0066240257353684,-0.612618265606406,-0.0417042204981823,0.00968106681244717,-1.01515832596141,1.02400614707275,1.01193188855414,977005.896286519
"30",0.00602689697922945,0.0170069307467008,-0.0997688257976542,1.37787949686381,0.0222784657967966,0.064018645469562,0.157091092097294,-0.0115168295579453,-0.0224917343693583,-0.0252496032141239,1.30460603535624,0.0607288066580623,-0.020773288551011,-0.041030933708219,0.0376191671615705,1.99818782648725,-1.80615386734268,-0.135846802303194,-0.11268429832814,0.108378670066605,0.0483541743733102,-0.0487314167701635,-1.20830849484116,1.2036795700649,0.208514512370656,0.12819497947135,1.79216410946787,-0.110030089572653,0.0688926382485394,0.243191307704069,0.216483271403095,-1.15964144828503,-0.101543282934481,0.198404109357159,1.00767287797056,-0.0631040630341217,-0.133749619993543,0.28672245817976,0.440487316314625,0.00593684156398319,0.0388541832848857,-0.00698461965282424,-0.608620555976187,-0.039605118568812,0.0124079376194607,-1.01548707271299,1.02374866472625,1.01180465739502,977137.672773675
"31",0.00797541191285544,0.0153906554303286,-0.0878235225551561,1.37293253197925,0.0214898192420225,0.0627237578061251,0.157674238922821,-0.00696329557418786,-0.0229717893472944,-0.0217575721585767,1.29886172083372,0.0612805540970279,-0.0217046231062746,-0.0418675969497581,0.0351374533407034,1.99813981263767,-1.80621000568042,-0.133669014034798,-0.110243310108851,0.110260186469268,0.0478730294190173,-0.0462407896864876,-1.20807409798491,1.20346016067641,0.208419255247815,0.128073253444317,1.79183875511785,-0.107581712838219,0.0796037328764067,0.243483859845852,0.214221356025244,-1.18392117747475,-0.107128215112273,0.198916887123311,1.00727328558182,-0.0618330096616483,-0.131848052232906,0.286882212566496,0.440205257884364,0.00602834071820434,0.0386953479349161,-0.00682684689881177,-0.608111880148987,-0.0449553198113939,0.0129489581983191,-1.01668213385521,1.02845710219469,1.01412874044408,977165.508136657
