"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","f0","gage","gb","gc","gd","gf","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","jk","jl","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kl","k0","lage","lb","ld","lf","lg","l0","mage","mb","mc","mf","mg","mj","mk","ml","m0","nage","nb","nf","ng","nj","nk","nl","no","oage","ob","oe","of","og","oi1","oj","ok","ol","op","olabel","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","pm","plabel","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelm","label0","lp__"
"122",-0.381808157461122,-1.62088311453625,1.26242090399883,1.91245265274034,-0.510129497827684,-0.53672732841077,-1.71249749689283,-1.36427902936903,1.73617793308099,1.46418651713665,0.260224201635538,0.781672387770039,-1.91282741014567,-2.23550778705951,-1.19396599114411,-1.25297913824523,-0.200840394435133,-1.28948990047148,-1.61686077950222,-0.266422890468043,-1.68254383722887,-0.560090246036278,0.440068653282654,1.56778788100391,-0.1401216792862,-0.375634841459445,1.08596279893425,-1.47112606575867,-1.67643819144461,-1.17308337224615,-1.33935539029966,1.17720284259551,-1.24208346265585,1.27296801481421,-0.319744807057424,-1.85791629878927,0.620558052697066,1.89295653781155,-0.365016400826174,1.26856976143588,-1.8054073088035,-1.3711599975339,0.457346961750435,0.239317572435484,-1.0343109339451,0.102236917013077,-1.56677444513742,-0.154227530289048,-0.951110838031105,1.31841930596811,-0.288191029118569,-0.0858891359926754,-1.64173305705219,1.83329375432469,-0.560365387743615,0.239254471466471,-1.48046926206386,-0.624210420341337,1.34721961684832,0.148578833287255,-0.159452698552115,0.0567499935007007,-0.911811968803444,-0.646467035422652,-1.35396646759262,-1.45333010891574,1.41039537766343,-0.285337856627874,0.485735742270735,-0.0388619000675055,1.68743788502911,0.234925740171153,-0.0731097347614664,-1.52309937850135,-1.0033630515836,1.03026829776701,-1.80488399587773,1.62637175430243,0.0585496327616565,-0.5060542979916,0.898301844129015,0.694380910765016,-0.00104701496036626,-0.502061909289064,0.278795129575662,-1.6987435128341,1.97913528689696,-1.30296647192135,-0.433040108784903,-0.361253182877971,0.825983409182694,-1.83725723081619,1.93361195341014,0.18725134935038,-1.47936906819108,-0.477278641241925,0.934637958348943,-1.19386630765966,-1.49882412728802,-0.224019343524444,1.91862630283392,1.16426680827709,-0.151813560259629,0.638423817558179,-1.37554205412747,-0.309682417069287,-0.685279771833084,1.61252952061487,-0.253040519462466,-0.689162801743763,0.790543489252245,1.09482240895501,-1.601062186783,1.93381714488539,-1.55496723832946,-1.53730507623512,0.638785688204407,0.924179449281793,-0.0535747512286346,1.69401790660444,-100747853.147691
"123",-0.381809964584595,-1.62088395376657,1.26242106549483,1.91245247880548,-0.510128603290635,-0.53672770421268,-1.71249782717887,-1.36427825846381,1.7361774217222,1.46418702405138,0.260224705794631,0.781671963196567,-1.912827635373,-2.23556494147741,-1.19396024880487,-1.25297918877489,-0.200839796728169,-1.28948993388875,-1.61686126544122,-0.266422753596557,-1.68254420405753,-0.560090202003076,0.440068600233708,1.56778825463356,-0.14012161402754,-0.3756348214239,1.08596287729086,-1.47112619968769,-1.67643816748623,-1.17308409664411,-1.33935509367146,1.17720270260804,-1.24208415453909,1.27296818140249,-0.319743858336853,-1.85791647139706,0.620558184565574,1.89295678190154,-0.36501733799509,1.26856957223144,-1.80540718599872,-1.37116281601528,0.457334031002907,0.239317256314629,-1.03431127156389,0.102236510242771,-1.56677422942653,-0.154247195446283,-0.951110460813542,1.3184184270151,-0.288191625115802,-0.0858888380108781,-1.6417327710277,1.83329441939812,-0.560359076472244,0.239254574092107,-1.48046936580441,-0.624210637329215,1.34719857339665,0.148578894695425,-0.159463806797097,0.0567671287527519,-0.911812077180034,-0.646455804082631,-1.35396634200711,-1.45333218355969,1.41036682566974,-0.28533734089142,0.485735086236716,-0.0388777417804235,1.68743854544707,0.234919854292991,-0.0731098678115997,-1.52310136737506,-1.00336308555291,1.03026808152907,-1.8048842260711,1.62637235980604,0.0585490894169486,-0.50605418447081,0.898301480026225,0.694379296214301,-0.00104713577215744,-0.502061134061454,0.278795076413052,-1.69874325059274,1.97913426044794,-1.30296707161488,-0.433040554070548,-0.361253324114661,0.825983863196158,-1.83725758739875,1.93361267232704,0.187251705019964,-1.47936881107793,-0.4772791675531,0.934637838124101,-1.19386642245932,-1.49882434786026,-0.224019750886606,1.91862575622879,1.16426735253025,-0.151814351989216,0.638422510797122,-1.37554151764558,-0.30968198851665,-0.685279515056686,1.61253009255254,-0.25304063513657,-0.689162697712435,0.79054335886892,1.09482345662131,-1.60106181519528,1.93381672982405,-1.55496756765845,-1.53730486539301,0.638785280625657,0.924178954244736,-0.0535739773202188,1.69401800075072,-100735071.473711
"124",-0.38181112811236,-1.62088517574191,1.26242183417082,1.91245123207676,-0.510128380025097,-0.536728489213524,-1.71249934086929,-1.36427881970537,1.73617739834684,1.4641871174529,0.26022383652668,0.781672376064158,-1.91282807040826,-2.23479250788274,-1.19392009334667,-1.25297837396572,-0.20083849896053,-1.28948933392355,-1.61685969259153,-0.266426740162847,-1.68254334142155,-0.560089811578075,0.440066430063078,1.56778999161094,-0.140119642354014,-0.375634163314127,1.08596263626294,-1.47112509299787,-1.6764361521358,-1.17308421574498,-1.33935526892439,1.17720344644797,-1.24208473728666,1.27296723471712,-0.319743208232412,-1.85791553206553,0.62055777085469,1.89295710725495,-0.365019456316832,1.26856884408641,-1.80540603762245,-1.37118391677193,0.457272502734162,0.239315308291443,-1.03431260170637,0.102237478511824,-1.56677031184376,-0.154389797096852,-0.951114109721466,1.31840960886597,-0.288187794188003,-0.085890629325235,-1.64173202164717,1.83329605652634,-0.560316702091788,0.239253306350411,-1.48047003959467,-0.624211458231972,1.34705089771464,0.148578711498904,-0.159532127264919,0.0567981071173456,-0.91181161746682,-0.646369493195372,-1.35396661239052,-1.45334522735405,1.41016047841828,-0.285337458849252,0.485729352826779,-0.0389072906489648,1.68743845572174,0.234881569109303,-0.0731098221368523,-1.52311580292095,-1.0033632774262,1.03026793522111,-1.80488354284297,1.62637364202203,0.0585458483399605,-0.506054377437667,0.898302655545268,0.694367324621206,-0.00104987438738689,-0.502060054482894,0.278796846704335,-1.69874577414179,1.97913789097279,-1.30296610883045,-0.433039569042524,-0.36125321561393,0.825982789756801,-1.83725808823231,1.93361299924278,0.187252298098916,-1.47936915801071,-0.477278148138945,0.934637175833921,-1.19386637911951,-1.49882553864745,-0.224018407637388,1.91862794226632,1.16426831567422,-0.151814620206064,0.63841548113579,-1.37554174085098,-0.309681712462642,-0.685279704507131,1.61252828607127,-0.25303991119418,-0.689163807347844,0.790543124265339,1.09482377983032,-1.60106158811686,1.93381721942606,-1.55496837134616,-1.53730433280886,0.638785918813288,0.924170728921925,-0.0535754671957374,1.69401920942299,-100643958.718254
"125",-0.381810395153678,-1.62088513508742,1.26242237885098,1.91245174595696,-0.510127851265775,-0.536728593008358,-1.71249929333067,-1.36427864050614,1.7361762117332,1.46418746826592,0.260223968312837,0.781673289711215,-1.9128285843835,-2.23466574797561,-1.19390994180832,-1.25297814788302,-0.200838593036498,-1.28948827907353,-1.61685960923449,-0.266426508455395,-1.68254305030853,-0.560089950518824,0.440066486878858,1.56779014324878,-0.140119864613039,-0.375635491238414,1.08596292641948,-1.47112545518783,-1.67643624342622,-1.17308455003608,-1.33935633697089,1.17720327793001,-1.2420850828596,1.27296797320425,-0.319742900869839,-1.85791521147597,0.620557699396551,1.89295756770322,-0.365019335206044,1.26856884607408,-1.80540619363634,-1.37119017599215,0.457254832792241,0.239305680642731,-1.03431178809572,0.102237526332314,-1.56676992273695,-0.154425008425589,-0.951113489100837,1.31840780112702,-0.288185962767651,-0.0858907596174759,-1.64173203632934,1.83329595259433,-0.560307413939422,0.239253106157684,-1.48047043009839,-0.624212153710948,1.34701419572305,0.148577768127868,-0.159550175946859,0.0568082611937631,-0.911811205545539,-0.646348063783922,-1.35396650962395,-1.45334895769015,1.41011013988759,-0.285337271592927,0.485727932890688,-0.038857829268166,1.68743857190738,0.234872089308806,-0.0731093770342247,-1.52311980249291,-1.00336353825114,1.03026751909355,-1.8048839019081,1.62637324347422,0.0585455019167168,-0.506055768812308,0.898302678843594,0.694364067079573,-0.00105074901813723,-0.50206074578105,0.278796944778628,-1.69874529147045,1.97913783727627,-1.30296533144967,-0.433038954161575,-0.361252783624697,0.825983651199138,-1.83725838418549,1.93361170882104,0.187252078870676,-1.47936912732353,-0.477278495918146,0.93463760801959,-1.19386597923061,-1.49882641332749,-0.224018602394595,1.91862816937862,1.16426856012451,-0.151813953401517,0.638413803969224,-1.37554228858964,-0.309682678027984,-0.685279951115607,1.61252799195885,-0.253040345638251,-0.689162659466662,0.79054305808809,1.0948249874487,-1.60106146284766,1.93381654090704,-1.55496991802018,-1.53730419254387,0.638785891527738,0.92416982619839,-0.0535770123073198,1.69401926454823,-100621445.415684
"126",-0.381810643864045,-1.62088526180172,1.26242214861177,1.91245186616437,-0.510127782391584,-0.53672854935416,-1.71249932273865,-1.36427859916588,1.73617625907078,1.46418738080658,0.260223924600517,0.781673450234342,-1.91282856897453,-2.23466316877992,-1.19390884589981,-1.25297822789789,-0.200838612544634,-1.28948815172623,-1.61685963995777,-0.266426325816702,-1.68254309829012,-0.560089962832505,0.44006654080731,1.56779019458307,-0.140119785071006,-0.375635668557963,1.08596287893612,-1.47112525241558,-1.67643641616578,-1.1730845867735,-1.33935620223363,1.17720353404159,-1.24208513427093,1.2729677720285,-0.319742843427486,-1.85791537244655,0.620557527649116,1.89295759851566,-0.365019306705859,1.26856873764809,-1.80540632180268,-1.37119055710525,0.457252559423147,0.239302677012476,-1.03431174577186,0.102237650843278,-1.56676995785249,-0.154427411344738,-0.951113552129605,1.31840774509218,-0.288185617712609,-0.0858910976639048,-1.6417321432781,1.83329592720494,-0.560306873153056,0.239253184584042,-1.48047034381432,-0.624212347590343,1.34701185699621,0.148577956998695,-0.159550775686907,0.0568130716808301,-0.911811098585856,-0.646346627955989,-1.3539667010983,-1.4533492822037,1.41010729868861,-0.285337506080677,0.485727947113291,-0.0388616835834434,1.68743876664929,0.234871306428373,-0.0731092506471288,-1.52311993599271,-1.003363621247,1.03026728208298,-1.80488382487602,1.62637349370936,0.0585456181945212,-0.506055853806141,0.898302715220715,0.694363775044889,-0.00105081721241884,-0.502060760540788,0.278796996949532,-1.69874520241699,1.97913779446594,-1.30296550372615,-0.433039019742965,-0.361252636271437,0.825983962709027,-1.83725836261293,1.93361151620459,0.187252134606035,-1.47936930143904,-0.477278386065853,0.934637188206737,-1.19386605718836,-1.49882634568038,-0.224018597441365,1.91862817274276,1.16426851664862,-0.151813705495216,0.638413696403421,-1.3755422912763,-0.309682748739788,-0.685280066562372,1.61252801283631,-0.253040030417084,-0.689162502154419,0.790543020459675,1.09482485961274,-1.60106149325602,1.93381651498806,-1.55496999033884,-1.5373042872495,0.638785957684873,0.924170014891886,-0.053577107280885,1.69401920022434,-100619986.691899
"127",-0.381811065949166,-1.62088508112417,1.26242234342348,1.91245170889653,-0.510127790524852,-0.53672857387639,-1.71249958847288,-1.36427874379794,1.73617622623472,1.4641875434307,0.260223955035362,0.781673538602016,-1.91282856988241,-2.23465370993838,-1.19390823454238,-1.25297803996116,-0.200838505088175,-1.28948799779887,-1.61685964896945,-0.26642631555918,-1.68254306089284,-0.560090136012579,0.440066150047517,1.56778994527991,-0.140119686878329,-0.375635703456887,1.08596282272667,-1.47112508645283,-1.67643657308387,-1.17308471884634,-1.3393562316187,1.17720330551172,-1.24208505100497,1.27296763580514,-0.319742869839774,-1.85791528948812,0.620557738882943,1.89295788699092,-0.365019432486944,1.2685686170924,-1.80540656003355,-1.3711909417863,0.45725303632089,0.239304075682886,-1.03431200309636,0.102237516122369,-1.5667697558415,-0.154429540462821,-0.951113610725209,1.31840741491442,-0.288185150891911,-0.0858909819397023,-1.64173209637594,1.83329574049349,-0.560306380394952,0.239253233244944,-1.48047026684873,-0.624212525600161,1.34700939481089,0.148577896764576,-0.159551759838487,0.0568200271140661,-0.911811034428091,-0.646345294810609,-1.35396675949728,-1.45334947925348,1.41010519318561,-0.285337590791847,0.485728018941685,-0.0388694105961364,1.68743892596276,0.234870765224334,-0.0731091299374449,-1.52312029018735,-1.0033636258884,1.03026741983331,-1.80488384921933,1.62637342149435,0.0585455561683775,-0.506055936623257,0.898302576143321,0.694363720710628,-0.00105093869273284,-0.502060985655104,0.278797083861554,-1.69874545178733,1.97913786762741,-1.30296558064405,-0.433038992486649,-0.361252535086638,0.825983942530361,-1.83725834011406,1.93361137701144,0.187252118165427,-1.47936923434285,-0.477278509587587,0.934637079974425,-1.19386609123619,-1.49882620393163,-0.224018527632539,1.91862815188005,1.16426863527025,-0.151813653413821,0.638413481022833,-1.37554247722978,-0.309682827893163,-0.685279959165544,1.61252814323576,-0.253039800280236,-0.689162516057656,0.790542885672386,1.09482469004271,-1.60106144876182,1.93381658953071,-1.5549698291254,-1.53730421995769,0.638785967544166,0.924169921455553,-0.0535771844231787,1.69401904588405,-100618622.194926
"128",-0.381811071786274,-1.62088532933321,1.26242238873045,1.91245182603235,-0.51012749596547,-0.53672843074552,-1.71249966947206,-1.36427870676728,1.7361762863211,1.4641873622742,0.260223850151286,0.781673332890079,-1.9128285206526,-2.2346418536497,-1.1939078459975,-1.25297793011729,-0.200838353888408,-1.2894879259558,-1.61685941166555,-0.266426231554457,-1.68254307880531,-0.56009011660882,0.44006622634373,1.56779008874791,-0.140119785040714,-0.375635588360136,1.08596307253769,-1.47112487820192,-1.67643663732008,-1.17308466844366,-1.33935613395413,1.17720333295187,-1.24208493123913,1.27296772140678,-0.319742763125986,-1.85791540861846,0.620557720861228,1.89295777996855,-0.365019275682698,1.26856861901184,-1.805406656718,-1.37119071583323,0.457250683330156,0.239304566234576,-1.03431220396667,0.102237646142449,-1.5667696934558,-0.154431903875241,-0.951113636202822,1.31840748583481,-0.288185243291069,-0.0858911318952641,-1.6417319690546,1.83329585617568,-0.560306771982628,0.239253340395871,-1.48047037365,-0.624212490189186,1.34700695392827,0.148577776096344,-0.159552954570831,0.0568276688510281,-0.911810743001728,-0.646343966906967,-1.35396687702267,-1.45334958205621,1.41010133318094,-0.285337535390899,0.48572797409529,-0.0388644808978652,1.68743862069992,0.234870247697768,-0.0731095762195741,-1.52312067974281,-1.0033635932887,1.0302672653466,-1.80488396680676,1.62637354094972,0.0585455238422534,-0.506056050538407,0.898302265673689,0.694363623549018,-0.00105093394254704,-0.502061086021997,0.278796825137115,-1.6987456226754,1.97913802876271,-1.3029653813608,-0.433039038103291,-0.361252541039904,0.82598382063265,-1.83725850218596,1.93361149208985,0.187252327468858,-1.47936924172713,-0.477278483922987,0.934637026736729,-1.19386587196209,-1.4988262830217,-0.224018782102053,1.91862842127,1.16426879166699,-0.151813727845614,0.638413171479789,-1.37554249629824,-0.309682894077423,-0.685279788721869,1.61252816675665,-0.253039967795812,-0.689162675881304,0.790542975974016,1.09482480128141,-1.60106153369191,1.93381650785932,-1.55496997765808,-1.53730412618464,0.638785700872692,0.924169972465983,-0.0535773873926975,1.69401877180796,-100617129.318687
"129",-0.381810182414396,-1.62088654411455,1.26242167575588,1.91245112564219,-0.510126859969411,-0.536727566609577,-1.71249980062902,-1.36427917540787,1.73617670360532,1.464187452102,0.260223738208034,0.78167429061237,-1.91282927850021,-2.23447452574101,-1.19389734272512,-1.25297693247895,-0.200838052714769,-1.28948805841813,-1.61685983467386,-0.266426991256206,-1.68254246103355,-0.560090395343385,0.440065865075322,1.56778950150015,-0.140119709065547,-0.375635798029672,1.08596326741386,-1.47112488491539,-1.67643745796264,-1.17308474136893,-1.33935608797276,1.17720325051624,-1.24208506524478,1.27296801096696,-0.319741512646602,-1.85791619198687,0.620557693108347,1.89295870436441,-0.365018304805343,1.26856874947062,-1.80540706303605,-1.37119562888267,0.457226240331538,0.239303295813745,-1.03431185070397,0.102237589044666,-1.5667685177523,-0.154467842101714,-0.95111399375181,1.31840448418534,-0.288186094125022,-0.0858911987488264,-1.64173226011191,1.8332957075009,-0.560298262044523,0.239254740252706,-1.48047087012444,-0.624212481783896,1.34697125928313,0.148578106331964,-0.159569502418376,0.0568579511481873,-0.911810931385115,-0.646321414555835,-1.35396551911722,-1.45335298423432,1.41004894433613,-0.285338349757749,0.48572585914768,-0.0389196265353446,1.68743843559399,0.234861211382219,-0.0731094722979587,-1.52312434852991,-1.00336316044421,1.03026682227553,-1.80488244119007,1.62637453133,0.0585458798738414,-0.506057224585002,0.898301482347008,0.694362038717507,-0.00105088529842121,-0.50206075801977,0.278796578577442,-1.69874573623443,1.9791374242671,-1.30296580323148,-0.433040054223999,-0.361252609409708,0.825984273792148,-1.83725873850311,1.93361122533914,0.18725251011591,-1.47936907347204,-0.477278938187042,0.93463780947839,-1.19386634395709,-1.49882585737154,-0.224019011296513,1.91862740709949,1.16426957795504,-0.151813017031125,0.638411590707591,-1.37554307012414,-0.309683011639817,-0.685278754011826,1.61252875175352,-0.253040440086781,-0.689162557158881,0.790543505593205,1.0948244927281,-1.60106022877669,1.93381690099386,-1.55497035930182,-1.53730475640073,0.638785683732428,0.924168872768452,-0.0535775586891769,1.69401857195699,-100594618.5143
"130",-0.381810478618014,-1.62088728223546,1.26242193141892,1.91244955652712,-0.510127095091025,-0.53672752573594,-1.71250074917257,-1.36427860732589,1.73617620866061,1.46418694422452,0.260224613357089,0.78167477459663,-1.91282902806742,-2.23422834477487,-1.19387583308992,-1.25297653931494,-0.200836978251384,-1.28948731959021,-1.61685822739959,-0.266428751410615,-1.68254156332904,-0.560090403346414,0.44006524081579,1.56778989601344,-0.140120526529157,-0.375636024989234,1.08596183419966,-1.4711236546684,-1.67643765023309,-1.17308372416527,-1.33935511494347,1.17720284176453,-1.24208526730466,1.27296803331191,-0.319743017840367,-1.85791677878189,0.62055663939096,1.89295807945176,-0.365019078064963,1.26856828273677,-1.80540649720828,-1.37120684151881,0.457195481186064,0.2393130342058,-1.0343123090234,0.102238066178602,-1.56676641177174,-0.154546634469193,-0.951114312749366,1.31840006858979,-0.288186710748373,-0.0858923497882579,-1.64173237948522,1.83329573621127,-0.560276922416516,0.239255408477581,-1.48047141553337,-0.624211855685519,1.34688946874251,0.148577712481829,-0.159606311811942,0.0568372268332381,-0.911809751459174,-0.646271148772621,-1.35396546492831,-1.45336214189134,1.40993186938599,-0.285338552762474,0.485722723037323,-0.0389268797559371,1.68743794887433,0.234841231370827,-0.073109562190331,-1.52313291991695,-1.00336439136788,1.03026531082377,-1.8048822799963,1.62637309657368,0.0585447044406896,-0.506056342340317,0.898302353668022,0.694355836221145,-0.00105066889715,-0.502059750317211,0.278796478569381,-1.69874481732896,1.97913789759072,-1.3029650736342,-0.433041576779781,-0.361252533827917,0.825982511908336,-1.83726153967534,1.93361117708565,0.187251369389434,-1.47937027137878,-0.477278954559402,0.934637172446373,-1.1938661775952,-1.49882643585501,-0.22401967571989,1.91862715010182,1.16426917682143,-0.151813664003808,0.638408051486865,-1.37554245115224,-0.309683278472224,-0.68527807380712,1.61252813799379,-0.25304174923533,-0.689161712942526,0.790542066067111,1.09482471107489,-1.60106058482531,1.9338161289109,-1.55497117461983,-1.53730513472197,0.638787986887856,0.924163825818858,-0.0535778510731431,1.69401829230846,-100544199.162673
"131",-0.38181066773434,-1.62088730197393,1.26242143075228,1.91244959172599,-0.5101272062926,-0.536727390645153,-1.71250089092906,-1.3642787929869,1.73617601656108,1.46418662938098,0.260224902167874,0.781675555150281,-1.91282886463466,-2.23424026574356,-1.19387296885657,-1.25297630221576,-0.200836726570876,-1.28948732173736,-1.61685810378718,-0.266428711362592,-1.6825422193232,-0.560090209177798,0.440064910370134,1.56778990183841,-0.140120276129897,-0.37563618024969,1.08596214222824,-1.47112343761497,-1.67643734727259,-1.17308382170655,-1.33935538137916,1.17720324204804,-1.24208483741416,1.27296809241319,-0.319742727825299,-1.85791664982226,0.620556341341936,1.89295762500168,-0.365019348692545,1.26856867092339,-1.80540651835233,-1.37120814338755,0.457194167644651,0.239313836189975,-1.03431225670928,0.102237933786092,-1.566766309858,-0.154555423475845,-0.951114558370632,1.31839965527481,-0.288187441412588,-0.0858924381532268,-1.64173248653151,1.83329525015859,-0.560273984304299,0.239255551535218,-1.48047151774495,-0.624211847047453,1.34687998694541,0.148578106389285,-0.159611271910715,0.0568635426227986,-0.911809470494309,-0.646264989087517,-1.35396546786992,-1.45336266703753,1.40991833852944,-0.285338037348242,0.485722222109648,-0.0389312232968585,1.68743763848956,0.234839236743797,-0.0731093868333572,-1.52313400032668,-1.0033640740302,1.03026484985789,-1.80488240463841,1.6263733308173,0.0585454729812229,-0.506056103781856,0.898302001695078,0.694355315812638,-0.00105089294554328,-0.502059972395116,0.278796686681582,-1.69874496100144,1.97913798980641,-1.30296488694938,-0.4330415798097,-0.361252881215139,0.825982497344682,-1.83726190963261,1.93361126044726,0.187251411189651,-1.4793697660267,-0.477278942343744,0.934637201750206,-1.1938661549642,-1.49882664501836,-0.224019696581552,1.91862702645362,1.16426926144132,-0.151813295128212,0.638407601687816,-1.37554226187086,-0.309683693963488,-0.685278102162485,1.61252828782787,-0.253042125903434,-0.689161756125224,0.790541695619651,1.09482457518702,-1.6010605083623,1.93381596368871,-1.55497100565284,-1.53730559250058,0.6387876077324,0.924163355672254,-0.0535782995847203,1.69401855929829,-100538447.799805
"132",-0.381810655074096,-1.62088729773463,1.26242141542855,1.9124494757961,-0.510127289890744,-0.536727289766709,-1.7125009954882,-1.36427878989457,1.73617595040686,1.46418654644517,0.260224906398581,0.781675364321413,-1.91282888863355,-2.234242377171,-1.19387250271016,-1.25297624260233,-0.200836717684659,-1.28948729984715,-1.61685803932116,-0.266428741811173,-1.68254231367125,-0.560090545474842,0.440065005167778,1.56778977260318,-0.140120192806379,-0.375636013759057,1.08596218421641,-1.4711234872908,-1.67643750904206,-1.17308369456764,-1.3393555238136,1.17720306841893,-1.24208494086053,1.27296812564925,-0.31974265818606,-1.85791664188283,0.620556339008438,1.89295740991919,-0.365019302378231,1.26856896600287,-1.8054064952729,-1.3712085191719,0.457193125145511,0.239312456174416,-1.03431225691333,0.102237904852817,-1.56676620416697,-0.154557810015089,-0.951114359819114,1.31839936651215,-0.288187281642911,-0.0858924372102502,-1.64173257364522,1.83329522411837,-0.560273114348261,0.23925532889952,-1.4804716694498,-0.624211729136519,1.34687762905037,0.148577740864729,-0.15961178016045,0.0568527829726517,-0.911809415871497,-0.646263601563381,-1.3539652882778,-1.45336275446077,1.40991510475109,-0.285337749261183,0.485722105925383,-0.0389327356697612,1.68743781443681,0.234838698062083,-0.0731094226862039,-1.52313428652151,-1.00336392374296,1.03026466584914,-1.8048822638169,1.62637328072959,0.058545413377784,-0.506056242858912,0.898302038317172,0.694355258022895,-0.00105071629530597,-0.502060093899021,0.278796634542528,-1.6987451561506,1.97913771270469,-1.30296489961933,-0.433041514643113,-0.361253051076043,0.825982491598053,-1.83726181455534,1.93361148183443,0.18725126834337,-1.4793697028128,-0.477279061183681,0.934637133220965,-1.19386585927545,-1.49882657873982,-0.224019668885958,1.91862712719149,1.16426912082231,-0.1518133839953,0.63840734047193,-1.37554216440865,-0.30968371753778,-0.685278114861446,1.61252818097124,-0.253042437818118,-0.689161786452911,0.79054186095194,1.09482462219751,-1.60106055929407,1.93381587852806,-1.55497101564025,-1.5373056916493,0.638787741047404,0.92416317482512,-0.0535784564437531,1.69401809446737,-100536988.135652
"133",-0.381810554174554,-1.62088759099907,1.26242149920345,1.91244913764574,-0.510126881148811,-0.536727172975219,-1.71250090234154,-1.36427839578029,1.73617602685076,1.46418659821129,0.260225208028731,0.781675225312482,-1.91282881678161,-2.23423359573409,-1.19386933899372,-1.25297577265442,-0.200836610963063,-1.28948761887075,-1.6168583716672,-0.266428679116231,-1.68254240644731,-0.560090662179757,0.440064750398824,1.56778956657486,-0.140120286784412,-0.375636380960573,1.08596263641648,-1.47112363633169,-1.67643775104288,-1.17308350066873,-1.3393556912453,1.17720331622976,-1.2420844790609,1.27296810431609,-0.319742559984667,-1.85791628581581,0.620556353880814,1.89295815062644,-0.365019199066875,1.26856894971816,-1.80540635041776,-1.37121048017738,0.457190773482583,0.239315626408921,-1.03431290682637,0.102238006609111,-1.56676582168892,-0.154566765193795,-0.951114150726406,1.31839894638029,-0.28818707246876,-0.0858925865766335,-1.64173291891022,1.83329522234567,-0.560270574654881,0.23925514361257,-1.4804720693502,-0.624211266515899,1.34686827237708,0.148577541621673,-0.159616323031096,0.0568651126151491,-0.911809298018349,-0.646257565161655,-1.35396518062555,-1.45336372747069,1.40990126010097,-0.285337547409862,0.485722261466712,-0.0389193698397651,1.6874384251582,0.234836308670206,-0.0731092407805668,-1.52313471167723,-1.00336353144827,1.03026446369206,-1.80488193946399,1.62637360293923,0.0585450464774131,-0.506056397039599,0.898301727089127,0.694354565475456,-0.001051118205894,-0.502059864513215,0.278796584686801,-1.69874562686605,1.97913801512795,-1.30296503553594,-0.433041653595424,-0.361253274913399,0.825982644504218,-1.83726218353137,1.93361168215436,0.187251418058151,-1.47936982670873,-0.47727879054906,0.934636832043016,-1.19386535581182,-1.49882643524646,-0.224019631852652,1.91862686147723,1.16426897657579,-0.151813604524041,0.638406750256085,-1.37554230431482,-0.309683839444777,-0.685278193663726,1.61252803960853,-0.253042376992532,-0.689161923160311,0.790541887619505,1.09482430663539,-1.60106085251194,1.93381560430215,-1.55497085276565,-1.53730564605875,0.638787996997152,0.924162963667258,-0.0535783162721431,1.69401790456081,-100531189.837139
