"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","fg","f0","gage","gb","gc","gd","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","jk","jl","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","k0","lage","lb","ld","lf","lg","lk","l0","mage","mb","mc","mf","mg","mj","mk","ml","m0","nage","nb","nf","ng","nj","nk","nl","no","oage","ob","oe","of","og","oi1","oj","ok","ol","op","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","pm","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelm","labelo","labelp","lp__"
"119",1.558788645839,-1.68595297349277,-1.41243450185026,-1.49462668487232,0.182639836508661,1.51522559248877,1.41252477840081,-0.635442624274622,-1.35992906911819,0.886500238377701,-0.0498344082694975,-1.50068136326659,1.8596224590496,-0.00211933539794992,-0.181581531990402,-1.61065402746711,-0.990393471923691,0.0356589936162594,1.65869320116585,0.737243979875837,-0.509476323744453,1.0708635040811,0.809426070481437,1.46984802508848,-0.566219157388749,0.845814562049748,1.12048135801088,0.366014739082321,0.381058677259616,-1.82785374670354,-1.09170429180067,0.781039677412221,0.815370934434896,1.5294542519355,-1.43710725382785,-1.22016063243292,1.24256324640072,-0.568531418381114,0.992331355023333,1.23588156146181,-1.01796780236072,-0.348727523238265,-0.177881958410351,0.263970692440342,0.855917224796217,0.0764513053621644,0.209287561203958,0.175024789166045,-1.411954486782,0.277045969100302,1.16087959865976,-1.09381751359538,-0.568939815509084,-1.14783099878881,-0.0928699104664542,-1.44397911438862,-1.3006092874172,-1.74231853328091,-1.76928860256506,0.00800758142780932,-0.176823166635395,-1.4650478346644,0.0123365902668259,-0.309389729848909,0.00940953333393334,-1.42434841823522,0.152053461541756,-0.490676058987812,-0.974514220474457,-1.14324610383563,-0.999425505074966,-1.25862073217392,-1.60932700907649,-1.76912153886435,1.90669089239553,-1.29840060134001,-1.27441624821596,-1.45867114294125,1.54500199286187,-0.904882854258298,-1.02059235861775,0.198862396164778,-0.0148318810945857,0.0254895407359095,0.181998676203351,-1.46109889687716,-0.875035435174926,1.05722983547567,-1.42449099382643,1.40804820532212,-1.14394601420331,1.47153433184609,0.415708087728962,-1.65465271970043,-0.864879104000723,-0.467497234677674,-0.111688486933816,-0.965634688654651,0.396772033385249,-0.975925547999548,0.834357341932904,0.816063085293815,0.914770974834716,1.21457080658424,0.827494531613519,-0.954373955732104,-1.48074902410384,-1.12576652579574,1.26663463798049,1.82016441954666,-1.0020295038425,-0.170708692857366,1.59313225435793,0.748688605554969,1.9116921162164,1.87611868793141,-0.409247604185023,-0.939732750437733,1.84798326574333,-25012389.6790477
"120",1.55878007758684,-1.68595052617623,-1.41243335582093,-1.49462680929992,0.182638966901098,1.51522701269817,1.41252260346018,-0.635440559760618,-1.35992740866624,0.886499226961875,-0.0498331267767576,-1.50068238221554,1.85962251145895,-0.00213341023474221,-0.18157051715801,-1.61065378826919,-0.990380058082047,0.0356589553095525,1.65869102425149,0.73724814422784,-0.50947451088704,1.07086407225249,0.809426222158358,1.46985022945474,-0.566218888561949,0.845815014029308,1.1204821634264,0.366012222943373,0.381057777936223,-1.82785150077216,-1.09170212830973,0.781039039477314,0.815370886826987,1.52945525514077,-1.43710944437107,-1.22015931379074,1.24256416906396,-0.56852922022096,0.992333932502641,1.23588121102211,-1.01796809891146,-0.348722418016883,-0.177894227679393,0.263944270913299,0.855915993885195,0.0764542527259198,0.209270358069016,0.174957844880808,-1.41195520927795,0.277043967544188,1.16083755718055,-1.09381842191364,-0.568938808414738,-1.14783095718527,-0.0927690596923516,-1.44397779453094,-1.30060882927213,-1.74231738742433,-1.76928507672576,0.00798567918188881,-0.176865640448549,-1.46504345875041,0.0123123241051155,-0.309390706586538,0.0093870955900567,-1.42435166496474,0.152191667569026,-0.490534902178283,-0.974515626513608,-1.14322632974034,-0.999424916796451,-1.25861710236769,-1.60932825595814,-1.76910270271958,1.90668785578232,-1.29839820497244,-1.27441777261405,-1.45867142721931,1.54500113698858,-0.904881215028574,-1.02059426245245,0.198862424641822,-0.0148284312073742,0.025489193587973,0.182000044283924,-1.46109962241849,-0.875033733444954,1.05723138856969,-1.42449084384605,1.40804902029479,-1.1439444410688,1.47152545602189,0.41570492852897,-1.65465273474472,-0.864879675398703,-0.467497795671512,-0.111690612526154,-0.965633604602016,0.396771836448057,-0.975923499566758,0.834357494876774,0.816061542813629,0.914654525979771,1.21456431833016,0.827491775305881,-0.954371522566446,-1.48074761929576,-1.12576814537959,1.26663345894438,1.8201652379539,-1.00202649323479,-0.170713758542661,1.59313531756798,0.748687622039544,1.91169199354904,1.87611600842053,-0.409247119241842,-0.939733378022863,1.84798566818904,-25011186.1270503
"121",1.55877819831587,-1.68594993907669,-1.41243420587716,-1.49462619184107,0.182639268956149,1.51522735421953,1.41252241808185,-0.635440890842621,-1.35992750361013,0.886499571984034,-0.0498332496995128,-1.50068153661513,1.85962213041459,-0.00213478341008599,-0.181571077280062,-1.61065385221101,-0.990377068802946,0.0356583966976318,1.65869015380597,0.737248837692674,-0.509476326010799,1.07086369321025,0.809426174871352,1.46985007365083,-0.566218010965019,0.845813512799544,1.12048140189526,0.366012347534735,0.381057525206798,-1.82785244959841,-1.09170356766181,0.781038229882881,0.815371401796307,1.52945617716868,-1.43711019983452,-1.2201598926588,1.24256350525973,-0.568528450065302,0.992334467451327,1.23588075066975,-1.01796821462388,-0.348721090229027,-0.177888590933934,0.263960770929154,0.855916514994702,0.0764550238815774,0.209270285046232,0.174980598873246,-1.4119544101081,0.277043973818117,1.16082752241312,-1.09381869922214,-0.568939180368963,-1.14783118302051,-0.0927417746711039,-1.44397893060822,-1.30060837887682,-1.74231810851137,-1.7692845093222,0.00800322813656631,-0.176830873745891,-1.46504232856114,0.0123405903081853,-0.309391195508267,0.00937952713530729,-1.42434764335151,0.15217523148016,-0.490452018350884,-0.974515691041303,-1.1432196656168,-0.999424262362064,-1.25861742800477,-1.60932904762602,-1.76909835828679,1.90668785465329,-1.2983985891655,-1.27441737144841,-1.45866980974003,1.54500107483645,-0.904882065567284,-1.02059551400476,0.198862773682899,-0.014826857842881,0.0254892532616938,0.182000294121314,-1.46109969227719,-0.875033391347351,1.05723234790753,-1.42449041557988,1.40804847637947,-1.14394426527474,1.47152359915636,0.415704331156613,-1.65465304494957,-0.864879911872783,-0.467498334775323,-0.111690903500096,-0.965633957841991,0.396771587598265,-0.975924032955707,0.834357266182653,0.816061529385712,0.914624514977741,1.21456431326687,0.827491253714881,-0.9543711446635,-1.48074817766297,-1.12576742735997,1.26663356433179,1.82016554037666,-1.00202746827405,-0.170714017526113,1.59313501901103,0.748687323882514,1.91169121800128,1.87611274424418,-0.409246991915729,-0.939733676033246,1.84798454532651,-25010874.4105962
"122",1.55877584979349,-1.68595021192344,-1.41243448497078,-1.49462531676976,0.182639880200918,1.51522844031103,1.41252125670332,-0.63544054265405,-1.35992707791476,0.886499699828552,-0.0498330522306114,-1.50068263588074,1.85962122940009,-0.00213174813170824,-0.181570563279994,-1.61065415484581,-0.990373183432681,0.0356584653883986,1.65869064255166,0.737249905846589,-0.509475069751414,1.07086394161516,0.809426190474156,1.46984999615917,-0.566217829044303,0.845813445355681,1.12048223993878,0.366012565542861,0.381057581565325,-1.82785370551353,-1.09170341452658,0.78103895637378,0.81537076353401,1.52945631391345,-1.43710959481706,-1.22015986102561,1.24256398528339,-0.568527567240536,0.992335883421115,1.23588119388398,-1.01796796990342,-0.348720546033176,-0.177905950327869,0.263975535824526,0.855917043451366,0.0764540384000686,0.209277143127368,0.175029231042465,-1.41195411217801,0.277044202609669,1.16081300259023,-1.09381985651465,-0.568939940632216,-1.14783122777918,-0.0927133246016578,-1.44397866344789,-1.30060883001521,-1.74231852369943,-1.76928294565025,0.00799795024279807,-0.176820786724632,-1.4650405055406,0.0123381684198494,-0.309390938883831,0.00935045245421144,-1.4243471358737,0.152184098450131,-0.490347060565564,-0.974516191704215,-1.14321662072494,-0.999423846523938,-1.25861651943361,-1.60932876750292,-1.7690954781469,1.90668913593412,-1.29839876278193,-1.27441754053939,-1.45866932514967,1.54500292224993,-0.904881944035288,-1.02059594352975,0.198863078755448,-0.014826872681112,0.0254898451396726,0.181998709799817,-1.46109940929501,-0.875033219907902,1.05723268989013,-1.42449029552708,1.40804917848018,-1.14394621193917,1.47152198625896,0.415703650657568,-1.65465289815753,-0.86488088271858,-0.467499399384503,-0.111691548686169,-0.965633435474968,0.396771258053233,-0.975923295326635,0.834358208335881,0.816062116650262,0.914595349768685,1.21456325579698,0.827492132037901,-0.954370049921331,-1.48074990790707,-1.1257670258975,1.26663357308741,1.82016578152998,-1.00202754802385,-0.170713620710533,1.59313544360126,0.748686354830402,1.91169210408163,1.8761139438796,-0.409248029674991,-0.93973338292497,1.84798446890235,-25010556.7091909
"123",1.55875128080095,-1.68594686542463,-1.41243579782196,-1.49462752392948,0.182636910685252,1.5152298922657,1.41252109424684,-0.6354395713865,-1.35992714050626,0.886498725965213,-0.0498327156325199,-1.5006842009715,1.85962113021525,-0.00212752465156136,-0.181554839696427,-1.61064540969106,-0.990353107942216,0.0356541819381457,1.65868992838796,0.737254212729074,-0.509477065178452,1.07086445299927,0.80942312356569,1.46985130709181,-0.566216482599173,0.84581711353756,1.12048166543379,0.3660149458075,0.381059647346544,-1.82785314894484,-1.09170230135624,0.781036987598794,0.815370992385205,1.52946246286447,-1.43710868200107,-1.22015753733379,1.2425627988539,-0.568523476731181,0.992334970794821,1.23588361232476,-1.01796904008243,-0.34871297364021,-0.177843158960847,0.263903038797717,0.855912440805507,0.0764554383891532,0.209296360757493,0.174991614162403,-1.41195262306387,0.277041102016872,1.16071625487915,-1.09381917703168,-0.568941447296818,-1.14783338619356,-0.0924583400808272,-1.44397876757719,-1.30060727060212,-1.74231520383847,-1.76928224434986,0.00807844722021479,-0.176838139578066,-1.46503518176721,0.0123365248207335,-0.30939131238431,0.00936165283280396,-1.4243417689701,0.152453045801255,-0.490196309654623,-0.974514188600365,-1.14317615153808,-0.999426976153935,-1.25861267259603,-1.60932503572419,-1.76904385189212,1.90668483471073,-1.29839918355381,-1.27441545447765,-1.45866734327726,1.54500021915636,-0.904881748153569,-1.02059449260758,0.198863101602433,-0.0148262059693972,0.0254883887314973,0.181996405901731,-1.46109816485685,-0.875032613974602,1.057232620192,-1.42449107664952,1.40805100234855,-1.14394453878579,1.47151241970763,0.415703891153964,-1.65465191717936,-0.864883064473446,-0.467498869241309,-0.111688529350063,-0.965630726920494,0.396772282725684,-0.975922385805006,0.834361228280038,0.816066812006809,0.914315514280335,1.2145581200836,0.827490002047181,-0.95436983873198,-1.48075048685872,-1.12576621060895,1.2666340742169,1.82016590978123,-1.00202903207987,-0.170713389371949,1.59313503372846,0.748684182316198,1.9116872540874,1.87609980867635,-0.409247273674999,-0.939732745104138,1.8479840518825,-25007694.7160771
"124",1.55874894569206,-1.68594729461531,-1.41243576835153,-1.49462744754435,0.182636343568352,1.51522909802938,1.41252017045289,-0.635439941869477,-1.35992743955227,0.886498636117774,-0.0498324271764642,-1.50068408246469,1.85962130585924,-0.00212760703601668,-0.181552917197245,-1.61064552994156,-0.990351311008526,0.0356537732198764,1.65868931238461,0.737253042193048,-0.509475436266777,1.07086460105482,0.809423560945261,1.46985234637581,-0.566216022498515,0.845816801592884,1.12048084728863,0.366015454540077,0.381058442365517,-1.82785246432054,-1.09170248434832,0.781036797125668,0.815371528458423,1.5294627085594,-1.43710959099929,-1.22015829980179,1.24256355465838,-0.568523545184591,0.992334416807858,1.23588481413355,-1.01796908021438,-0.348712924621835,-0.177853927241358,0.263903148674251,0.855911988842799,0.0764563439692308,0.209295518973781,0.175032991058406,-1.41195197209932,0.277041636768279,1.16070893764442,-1.09381982229797,-0.56894152569991,-1.14783277030106,-0.0924287294672769,-1.44397882023659,-1.30060832004521,-1.74231575534813,-1.76928200577325,0.0080254060564527,-0.176835835792402,-1.46503256109231,0.0123380922137942,-0.309391055055816,0.00935619915078565,-1.42434019269101,0.152366535306463,-0.490249535043174,-0.974514601259642,-1.14317296507279,-0.999427393309154,-1.25861112344588,-1.60932428988712,-1.76904022524986,1.90668366442173,-1.29839952241524,-1.2744155525339,-1.4586667185187,1.54499958374671,-0.904881058225827,-1.02059525505016,0.198862414622759,-0.014826863448045,0.0254874926816386,0.18199569873313,-1.46109820703753,-0.875032067553015,1.05723430519871,-1.42449020845106,1.40805007082005,-1.14394357786755,1.47151375730991,0.415703854069756,-1.65465194066372,-0.864882378243949,-0.467499206342718,-0.111688835724367,-0.965630410915993,0.396772129453552,-0.975922536935222,0.834360831026666,0.816067725572428,0.914291548846624,1.21455968513446,0.827490141172944,-0.954369963059726,-1.48074983145704,-1.12576524997991,1.26663299511687,1.82016490858033,-1.00202872718617,-0.170713238977356,1.59313513335399,0.748683586695172,1.91168792167855,1.87609979024987,-0.409248351691705,-0.939732245419062,1.84798331938215,-25007404.6366628
"125",1.55867366978609,-1.68594865347142,-1.41243791332417,-1.49462768911316,0.182630651157012,1.51522873275927,1.41252157200529,-0.635447705238288,-1.35992762577955,0.886500487542521,-0.049831155776873,-1.50068778389188,1.85962084849975,-0.00210948590101813,-0.181475560129078,-1.61062973925936,-0.990274525837149,0.0356452655439507,1.65868125816552,0.737263685770358,-0.509474796033727,1.07086012836566,0.809411637249589,1.46985235578882,-0.566222384615548,0.845811708319654,1.12048291959097,0.366017361166009,0.381060917850634,-1.82785360728598,-1.09170068958582,0.781034298901378,0.815372346892059,1.5294612315826,-1.43710806706758,-1.2201623838403,1.24256005182473,-0.568494091535322,0.992333330063678,1.23588801328165,-1.01796679309783,-0.348679748945945,-0.177925774579354,0.263789079699341,0.855907943906945,0.076473908831237,0.209268547478778,0.175092996064115,-1.41195063495543,0.277040220464984,1.16034177399601,-1.093823565327,-0.568945033843117,-1.14783377996051,-0.091427302194936,-1.44398048174493,-1.30060967483714,-1.74231439408152,-1.76927774220531,0.00801198510288973,-0.17700216105394,-1.46500658181677,0.0123083380348139,-0.309395731670139,0.00936501090147635,-1.42430799892932,0.152364353786969,-0.49037682889866,-0.97451113972348,-1.14300366389668,-0.999424807273736,-1.25858037642474,-1.60932227506024,-1.76883447800914,1.9066783065007,-1.29839862656155,-1.27441307494219,-1.45866310519557,1.5449987206733,-0.904876700791095,-1.02059635730386,0.19886847218144,-0.0148218643310391,0.0254906419997309,0.18199858445485,-1.46109487713723,-0.875033965734461,1.05722723750136,-1.42449524138243,1.40804959918292,-1.14394373166287,1.47146399995112,0.415703621332429,-1.65465121208676,-0.864882538297025,-0.467499324099406,-0.111678373901078,-0.965628310053924,0.396776933163092,-0.97592606904102,0.834367830281965,0.816060789760713,0.913307455177345,1.21453476460035,0.827484247798889,-0.95437851210553,-1.48075144787802,-1.12576960368399,1.26663823530627,1.82016241517508,-1.00202731504749,-0.17071452226996,1.59313413926898,0.748688212786888,1.91169128630994,1.87606770449997,-0.409251356531302,-0.939735296690191,1.84798478156442,-24996368.2537079
"126",1.55866858210024,-1.68594811503394,-1.41244100015261,-1.4946267444707,0.182629514994884,1.51522831205501,1.41251816188832,-0.635445918044173,-1.35993069993545,0.886500264843974,-0.0498297494549892,-1.50068729366975,1.85962053621696,-0.00211148854213019,-0.181457734376397,-1.61062558691136,-0.990261759492899,0.0356459326871853,1.65867957304578,0.737263289675018,-0.509477322600364,1.07085932705632,0.809413848551908,1.46985285166733,-0.5662209772092,0.845813669302376,1.12048277279807,0.36601651118385,0.381060558095751,-1.82785387560369,-1.09170033226768,0.781033167085196,0.815371502470172,1.52945878767662,-1.43710811642437,-1.2201629233904,1.24256164443202,-0.568489931367788,0.992332171327191,1.23588803126241,-1.0179648495022,-0.348676202311842,-0.177922801762224,0.263786215402203,0.855905903532639,0.0764761910102016,0.209268151647143,0.175138756407326,-1.41194729071485,0.277040297131292,1.16029745729196,-1.09382466285686,-0.568944031940463,-1.14783339775336,-0.0913267964161299,-1.44398069477475,-1.30061258447732,-1.74231319003884,-1.76927459298339,0.00802431671353779,-0.17697210635452,-1.46500147980148,0.0123197399629204,-0.309396595547683,0.00934446861896669,-1.42430480612888,0.152410425148653,-0.490290687608073,-0.974510168175428,-1.14298422166677,-0.999426123911728,-1.25857387243078,-1.60932050914438,-1.76880732425209,1.90667797027844,-1.29840048349461,-1.27441138112457,-1.45866043513591,1.54499891102728,-0.904876839161916,-1.02059705150663,0.198870997105901,-0.0148211428013874,0.0254898387412717,0.181999753956458,-1.46109154768453,-0.875032141221855,1.05722873986728,-1.42449447499224,1.40805010561029,-1.14394324144863,1.4714523566305,0.415704399277961,-1.65465325234485,-0.864882269305758,-0.46749947047157,-0.11167582244308,-0.965627474079304,0.396776111224584,-0.975924942035267,0.834366781001187,0.816059989891184,0.913199566902977,1.21453395554851,0.827486434651486,-0.954376744678938,-1.48075039347206,-1.12577130721159,1.26663527553515,1.82016231980548,-1.00202779338778,-0.170714948738156,1.59313694950004,0.748687540214866,1.91169194949565,1.87606656063691,-0.409251266164045,-0.939734359514042,1.84798319466059,-24995153.4377867
"127",1.55866597811854,-1.68594840706718,-1.41244303011225,-1.49462630709511,0.182628208983831,1.51522961930403,1.41251653349319,-0.635445562472596,-1.35993109213554,0.886498820461331,-0.0498316956981483,-1.50068720163898,1.85962084968508,-0.00209761190282198,-0.181442560782623,-1.61062624230154,-0.990255632777433,0.0356459164572069,1.65867884825102,0.737263881885841,-0.509478084501262,1.0708579458722,0.80941353868954,1.46985223761848,-0.566219571120116,0.845815717542376,1.12048124144617,0.366015702989694,0.381059798510933,-1.82785332806862,-1.09169965304373,0.781029559839725,0.81537243197818,1.52945882025156,-1.43710496514352,-1.22016232653184,1.24256209527735,-0.56849039686699,0.992329802558918,1.2358878662165,-1.01796657600327,-0.348673215874824,-0.177886650035186,0.26377575774615,0.855903819184029,0.076479010484977,0.209250493115354,0.175114562910479,-1.4119482335769,0.277039371787708,1.1602565566713,-1.09382405358166,-0.56894477299623,-1.14783403811033,-0.0912167418247993,-1.44398070422976,-1.30061219897139,-1.74231314984084,-1.76927411987437,0.00798954864226568,-0.176946437732378,-1.46499864673546,0.0123131753667081,-0.309394497176882,0.0093634531591701,-1.42430137739424,0.152352624525118,-0.490194635585445,-0.974511475853303,-1.1429633480185,-0.999427086080232,-1.25856948010692,-1.60932150034268,-1.76878149566416,1.90667425567805,-1.29840054238111,-1.27441174723379,-1.45865828872308,1.54499963640126,-0.904876565928637,-1.02059436725636,0.19887041637964,-0.0148216546869686,0.0254923902461319,0.182002571478345,-1.46109089280508,-0.875033075804161,1.05722947505478,-1.42449509169655,1.40805064639867,-1.14394305363338,1.4714407154405,0.415704394511652,-1.65465359938327,-0.864883214342609,-0.467500457871447,-0.11167624574854,-0.965625107012789,0.39677528879052,-0.975926420623357,0.834367894542245,0.816059918660433,0.913070789476963,1.21453101212831,0.827486781808385,-0.954376619935455,-1.48075144698049,-1.12577210469284,1.26663482241975,1.82016332550668,-1.00202692250357,-0.170717483145019,1.59313865440236,0.74868751967303,1.9116904631735,1.87606307460266,-0.409251300459933,-0.939736309379756,1.84798315643346,-24993915.6715679
"128",1.55861354354063,-1.68594411583709,-1.41244354974616,-1.49462620274068,0.182625036667577,1.51523292050879,1.41251101563195,-0.635449200628251,-1.35992405159196,0.886498716848404,-0.0498327923459814,-1.50068950701621,1.85961815545564,-0.00213181080163328,-0.181376073995906,-1.61061780605861,-0.990207846733494,0.0356411238081614,1.65867189828008,0.737268296486826,-0.509477764629159,1.0708555845345,0.809414577275363,1.46985409304679,-0.566217261354422,0.845809292121974,1.12048756844684,0.366020024397445,0.381061712927333,-1.82785566363919,-1.09169693534654,0.781028379291464,0.815377197735336,1.52946256583059,-1.43710608132271,-1.22016233885495,1.24255927179437,-0.568481180611904,0.99233364218597,1.23588526268229,-1.01796989077763,-0.348656465862734,-0.177817230841097,0.26367761731387,0.855904005106569,0.076481045477667,0.209230135850208,0.175273895251983,-1.41194331779667,0.277039248754477,1.15999416139386,-1.09381743888824,-0.568935824797637,-1.14783486630925,-0.0905398433615422,-1.44398566968497,-1.30061082237001,-1.74230514291538,-1.76926739182463,0.00794386923675108,-0.176880702476949,-1.46498457937437,0.0123311495545905,-0.309400387072466,0.0094343305077157,-1.42427512465011,0.152405273373105,-0.489930431532389,-0.974509880187883,-1.14285006688276,-0.999427936009074,-1.25855084969952,-1.6093268256745,-1.7686385638889,1.90667426068467,-1.29839519324703,-1.2744166748216,-1.45865438840685,1.54499988547837,-0.904872107278664,-1.02059538109106,0.198873560414948,-0.0148215779006335,0.025486629408859,0.181997853115337,-1.46109463856208,-0.875028091661787,1.05722854390443,-1.42449099372429,1.40805077580765,-1.14394195879768,1.47142848839865,0.415697939773102,-1.65465487965036,-0.864879071754219,-0.46750508313388,-0.111668464945275,-0.965622736293658,0.396776771418805,-0.975923563588267,0.834375380551892,0.816054166100105,0.912383532281103,1.21451862594003,0.827484294209263,-0.954373639912145,-1.48074901920098,-1.12577400025249,1.26663359986062,1.82016020690785,-1.00202364377318,-0.170718434824569,1.59313225881261,0.748683797282479,1.91169157055343,1.87604871460943,-0.409251393812848,-0.939740688482084,1.84798253843143,-24986419.0878991
"129",1.55860442237055,-1.68594227198984,-1.41244549444643,-1.4946277113212,0.182624326330261,1.51523300345725,1.41251149143795,-0.635449052562985,-1.3599238707578,0.886500935254129,-0.0498335531881607,-1.50068893354752,1.85961639083964,-0.00212924776966714,-0.181363270904994,-1.61061383596754,-0.990198376265774,0.0356384442619751,1.65866840595642,0.737267284100254,-0.509479612571212,1.07085636603572,0.809414963222197,1.46985405809956,-0.566214638045557,0.845808308519839,1.1204862701747,0.366022866920644,0.38106137847505,-1.82785633165343,-1.09169645971163,0.781028537913014,0.815376781738387,1.529459926507,-1.43710697878284,-1.22016286086473,1.24256041642541,-0.568478873215364,0.992333351502024,1.23588667573445,-1.0179696090549,-0.348653493583995,-0.177782587920624,0.263676479022451,0.855904662169772,0.0764825898506883,0.209228526101361,0.175128401302063,-1.41194391528936,0.277037567266915,1.15995934080794,-1.09381746194203,-0.568934925142102,-1.14783473421443,-0.0904232058719351,-1.44398686014845,-1.30060987188461,-1.74230374289069,-1.76926927558615,0.00820509713312434,-0.176880389855572,-1.46498059057553,0.0123005847409391,-0.309398849621993,0.00948249217690275,-1.42427797590829,0.152414462956291,-0.489857558160891,-0.97451155636168,-1.14283207844282,-0.999429710442143,-1.25854758750489,-1.6093281161116,-1.76861450271444,1.90667447349195,-1.29839515712392,-1.27441773313799,-1.45865507864167,1.54500135709996,-0.904873449405973,-1.02059501686809,0.198875580959056,-0.0148228005284541,0.0254883079562206,0.181997313158741,-1.46109335153886,-0.875029248480453,1.05722489970021,-1.42449175827782,1.40805207101542,-1.14394157378131,1.47142060274946,0.415699713572287,-1.65465180035441,-0.864878415942928,-0.467505885176845,-0.111672651743663,-0.965622462762466,0.396776840739213,-0.975922050060836,0.834373681907489,0.816053489689981,0.912283067878168,1.21451646268152,0.827482490676583,-0.954372734818962,-1.4807509781991,-1.12577221751327,1.26663404807455,1.8201590221517,-1.00202060211252,-0.170716703751781,1.59313020837773,0.748684007646816,1.91169141515078,1.87603890795366,-0.409251350385089,-0.939740011571286,1.84798319066741,-24985187.946192
"130",1.55851920886104,-1.68593748434256,-1.41245475879905,-1.49462907130509,0.182623812720398,1.51523442667376,1.41250788497625,-0.635446958650677,-1.35992287055329,0.886499298836508,-0.0498270796447401,-1.50069322522526,1.85961779620471,-0.00214583012597773,-0.181259348337797,-1.61060724752844,-0.990109897379764,0.0356320837145399,1.65865711703925,0.737279270030181,-0.509479961476313,1.07085610503901,0.809412129433714,1.46985527921603,-0.566214860974262,0.845803523487952,1.12048860612819,0.366021638071141,0.381064521245295,-1.82785125213103,-1.09168423260145,0.781028817644167,0.815381981860347,1.52945959418855,-1.43710716168926,-1.22015948641847,1.24255741442273,-0.568458884755929,0.992329592681765,1.2358805451456,-1.01796426273867,-0.348625994327557,-0.177726464366704,0.263449415258602,0.855900904956007,0.0764912767126332,0.209199333328326,0.175360569005226,-1.41193636069027,0.277042835230973,1.15957617398702,-1.09381352060919,-0.568929264201053,-1.14783252634296,-0.0894305458295026,-1.44398752692466,-1.30061109944124,-1.74229642474631,-1.76926626019842,0.0082532617645214,-0.176631579952481,-1.46495864475795,0.0123479898097148,-0.309394507485126,0.00931763882694759,-1.42423570571103,0.152017103754519,-0.489990124132549,-0.97450920320737,-1.1426532368474,-0.999424655648889,-1.25852514855713,-1.60932078402971,-1.76843109761868,1.90666912296354,-1.29839293548305,-1.27441703641235,-1.45865064202903,1.54500225022415,-0.904863824206181,-1.02059254205294,0.198881853174207,-0.0148229455539024,0.0254812704484359,0.181993753126723,-1.46110096830604,-0.875030547119157,1.05722479625726,-1.42448820932737,1.40805558475837,-1.14394716972427,1.47135076623456,0.415695282492811,-1.65465870058298,-0.864876235459485,-0.467505907357429,-0.111662251115592,-0.965625057140348,0.396767369609486,-0.975922195794629,0.834377774860074,0.816050745614761,0.911340061632129,1.21449503651286,0.827477455220302,-0.954372689115953,-1.48074799441697,-1.12577190616787,1.26663766288835,1.82016317771032,-1.00201361473436,-0.170720229266356,1.5931326179107,0.748688656644565,1.9116954345414,1.87599822514977,-0.409246477669203,-0.939743298282605,1.8479813719147,-24974152.0546639
"131",1.55848815991465,-1.68593781089747,-1.41245604148941,-1.49462783484653,0.182626689691991,1.51523209764268,1.41250691705035,-0.635447976773411,-1.35992643928102,0.886498245668423,-0.0498300296402817,-1.50068881705759,1.85961585557961,-0.00212078094024614,-0.181204456296478,-1.6106032152802,-0.990078233997255,0.0356311648867912,1.65864911950234,0.737286104445899,-0.509481639685972,1.07085234945084,0.809412921314328,1.46985820531136,-0.56621355311533,0.845807384371218,1.12049081209861,0.366021787359161,0.381066309588318,-1.82785202817956,-1.09168327016035,0.781033171026305,0.815384982172914,1.52946386348246,-1.43710747783696,-1.22016059990017,1.24256101825349,-0.568451111687352,0.992329480909465,1.23588081165348,-1.01796791049517,-0.348616969986132,-0.17774000042515,0.26340038400612,0.855902659065395,0.0764977141737809,0.209169841293817,0.175410158791655,-1.41193285362724,0.277041803029237,1.15940381006874,-1.09381394839439,-0.568927021845722,-1.14783140190971,-0.08901024414326,-1.44398905611253,-1.30060836934649,-1.74229118983133,-1.76927033897923,0.00813868065849352,-0.176584673106984,-1.46495258309037,0.0123465701666015,-0.309396598996844,0.00944210968525217,-1.42423786043185,0.151915207670987,-0.490121505147191,-0.974511797329814,-1.14256612475528,-0.999425983889714,-1.25851328419318,-1.60931568741759,-1.76833139098208,1.90666265312219,-1.29839210727297,-1.27441681784449,-1.45864498123348,1.54500572933763,-0.904860896894752,-1.02058930885426,0.198890466603715,-0.0148244824192674,0.0254788525519136,0.181994671994177,-1.46110333680791,-0.875030671995349,1.05722084506579,-1.42448993086726,1.40805525918205,-1.14394529575678,1.47132821792334,0.415702229915906,-1.65465749757654,-0.864872401531541,-0.467506698767347,-0.111665133898154,-0.965623728161575,0.396767074004631,-0.975920212967535,0.834378381823916,0.816051083605239,0.910911375560061,1.21448777943035,0.827480418783692,-0.954371839291639,-1.48074239456736,-1.12577373208188,1.26663762389316,1.82016622200784,-1.00201405515489,-0.17072019537359,1.59313684025789,0.74868996437963,1.91168840111582,1.8759758549141,-0.409245190944739,-0.93974282461357,1.84797892642208,-24969349.1056707
