"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","f0","gage","gb","gc","gd","gf","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kj","kl","k0","lage","lb","ld","lf","lg","lj","l0","mage","mb","mc","mf","mg","mj","mk","ml","mp","mlabel","nage","nb","nf","ng","nj","nk","nl","no","oage","ob","oe","of","og","oi1","oj","ok","ol","op","olabel","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","plabel","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","label0","lp__"
"161",-1.59160938120827,1.20033518702277,0.541234954346086,0.449887999195111,-1.47622866349925,1.32448681934319,-1.74920303316936,1.03742218240191,0.962081597405903,-0.764523958709396,0.598891304548538,0.766954583175485,-0.84228179006309,-0.36198298137261,-0.634901197851415,-0.519879126744321,-1.49197812623177,-1.96006884086238,-0.29322552872267,1.14862585067973,1.10598312891081,0.346581507695333,-1.17969765791098,-1.31885802108284,0.739115880278707,-1.20084899773538,-0.175114899779711,1.23628761733005,-1.17824242316481,0.115973391065744,1.88932969696057,-1.79847134787243,0.681259862523483,1.39993627775173,-1.09483004156716,1.4785848970705,-0.595554705538408,1.80619972691347,-1.86094598826519,0.431587406808637,1.90130993543491,0.394583875648792,-0.563878847940179,-0.103916313680701,0.657938699185416,0.165312068226618,1.27011614490578,1.41133492387323,1.48710639651421,0.946772832430927,-1.86444403080826,1.11751436421917,-0.0117781132254941,-0.803934634593212,0.959091404246866,-0.138202077217871,-1.37911359463623,-1.4039720527772,1.49326153421759,-6.45020701623052,-1.96024339397535,-0.72852239729423,0.0684120690816491,0.416981560835627,0.127360392813664,1.52662597413326,-0.0906012832338648,0.646223973387558,-0.583762867233868,-1.91925774100886,1.86699628028441,0.0870314202149744,0.260821028157336,-1.23751282790934,-1.81907456140713,-1.38791204057392,-1.01456003890687,-0.811030850258055,-0.354926010455733,-0.820108269677662,-1.7161423972934,-0.546809807529462,0.649317652283678,-1.40971044596563,-1.42658072399265,0.501186592632968,1.80542498886173,-0.835080186361463,-0.6639419896964,0.913622449350123,-0.578275117959742,1.89884196504902,-1.66733215810704,-0.762943351941437,-0.260538399525832,1.2978769983727,-0.446224810134737,-0.883296376093434,0.706890099878047,-0.704913789334533,0.681394214729479,1.74073852467356,-1.31192565947174,-0.579545114491782,-1.46307861383354,-1.87228674344923,-1.46062889074514,1.44548882611475,-1.5163426817437,-1.29307743778592,0.425608742001831,0.0879080416420922,1.41774166090547,0.456909801406595,1.46316674026112,0.767187296211877,-1.0808296292337,0.969170890266795,-0.223737897499477,-773470209.159466
"162",-1.59160938131718,1.20033518729241,0.541234954426555,0.449887999172129,-1.47622866356665,1.32448681936253,-1.74920303298457,1.03742218243818,0.962081597347893,-0.76452395881041,0.59889130460844,0.766954583120055,-0.842281790137004,-0.361982982176026,-0.634901202862991,-0.519879126463044,-1.49197812628771,-1.9600688410172,-0.293225528614138,1.1486258506358,1.10598312887532,0.346581507654082,-1.17969765788585,-1.31885802112077,0.739115880271744,-1.20084899767698,-0.175114899696898,1.23628761722867,-1.17824242316741,0.115973390959661,1.88932969689228,-1.79847134789151,0.681259862422518,1.39993627776768,-1.09483004162651,1.47858489706329,-0.595554705497583,1.80619972702492,-1.8609459881695,0.43158740694566,1.90130993543835,0.394583834595305,-0.563878847916022,-0.103916313586025,0.657938699101988,0.165312061835016,1.27011614492526,1.41133492458148,1.48710639659124,0.946772832631977,-1.86444403084277,1.11751436416077,-0.0117781131699234,-0.803934634586272,0.959091404100786,-0.138202077497738,-1.37911359462528,-1.40397205272021,1.49326153444592,-6.45020696986924,-1.96024339402808,-0.728522397364821,0.06841206544911,0.416981560798856,0.127360386429968,1.52662597414483,-0.0906012993569601,0.646223973299896,-0.583762867107804,-1.91925774101307,1.86699628024716,0.087031420255271,0.260821007320186,-1.23751282801174,-1.8190745613607,-1.38791204048001,-1.01456003894908,-0.811030850155889,-0.354926010393973,-0.820108269651063,-1.71614239714295,-0.546809807497923,0.649317652246953,-1.40971044601016,-1.42658072390865,0.501186592551688,1.80542498876843,-0.8350801862422,-0.663941989541723,0.913622449245774,-0.578275118037757,1.89884196493528,-1.66733215814586,-0.762943352023921,-0.260538399547561,1.29787699831913,-0.446224810153828,-0.883296376104077,0.70689009990464,-0.704913789333686,0.681394214655018,1.7407385245704,-1.31192565936105,-0.579545114330942,-1.46307861375908,-1.8722867434759,-1.46062889082504,1.44548882612737,-1.51634268173618,-1.29307743773482,0.425608742098485,0.0879080415262905,1.41774166101959,0.456909801397699,1.46316674028894,0.767187296099224,-1.08082962916509,0.969170890334698,-0.22373789748492,-773469833.684759
"163",-1.59160938128636,1.20033518740561,0.541234954472197,0.449887999099972,-1.47622866355885,1.3244868193508,-1.7492030328833,1.03742218246737,0.962081597400206,-0.764523958840458,0.598891304563573,0.766954583096069,-0.84228179013039,-0.361982984541401,-0.634901197973577,-0.519879123652533,-1.49197812627066,-1.96006884100341,-0.293225528622731,1.1486258506481,1.10598312890009,0.346581507720098,-1.17969765786218,-1.31885802116927,0.739115880275586,-1.20084899771134,-0.175114899684569,1.23628761726912,-1.17824242313168,0.115973390937721,1.88932969692004,-1.79847134781344,0.681259862393361,1.39993627765,-1.09483004158143,1.47858489706807,-0.595554705510968,1.80619972704796,-1.86094598820172,0.431587406917533,1.90130993541851,0.394583821589112,-0.563878847914425,-0.103916313623709,0.657938699129455,0.165312060560934,1.27011614493613,1.41133492347043,1.4871063965913,0.946772832623932,-1.86444403086433,1.11751436410232,-0.0117781132428982,-0.803934634560594,0.959091404091775,-0.138202077593768,-1.37911359466614,-1.40397205269628,1.49326153447955,-6.45020698000445,-1.96024339403393,-0.728522397378094,0.0684120666646802,0.416981560784904,0.127360384309687,1.52662597414078,-0.0906013039584817,0.64622397327147,-0.58376286704096,-1.91925774103485,1.86699628028147,0.0870314202622951,0.260820999415006,-1.23751282801861,-1.81907456131675,-1.3879120405007,-1.01456003896989,-0.811030850177392,-0.35492601037507,-0.820108269656777,-1.71614239710616,-0.546809807509123,0.649317652253978,-1.40971044596744,-1.42658072390153,0.5011865924856,1.80542498876369,-0.835080186224699,-0.663941989509116,0.913622449303428,-0.578275117966618,1.89884196496767,-1.66733215813293,-0.762943352000547,-0.260538399539692,1.29787699828739,-0.446224810195725,-0.883296376168562,0.70689009995882,-0.70491378936564,0.681394214648882,1.74073852467329,-1.31192565938175,-0.579545114380097,-1.46307861374681,-1.87228674349461,-1.46062889085911,1.44548882610209,-1.51634268174747,-1.29307743771813,0.425608742105957,0.0879080415581364,1.41774166099967,0.456909801401297,1.46316674033552,0.76718729607249,-1.08082962917979,0.969170890360465,-0.223737897439949,-773469712.713683
"164",-1.59160938135812,1.20033518727579,0.541234954462457,0.449887999127732,-1.47622866368873,1.32448681934794,-1.74920303288299,1.03742218251478,0.96208159761189,-0.764523958890151,0.598891304567681,0.76695458324961,-0.842281790292174,-0.361982992313276,-0.634901200206443,-0.519879124737199,-1.4919781263327,-1.96006884095164,-0.293225528567542,1.148625850655,1.10598312890179,0.346581507695667,-1.1796976575939,-1.31885802099028,0.739115880164073,-1.20084899753247,-0.175114899846069,1.23628761742576,-1.17824242314197,0.115973391116325,1.88932969665519,-1.79847134773772,0.68125986249812,1.39993627734436,-1.0948300416434,1.47858489705383,-0.5955547056009,1.80619972685717,-1.8609459885968,0.431587406925973,1.90130993569761,0.394583633304649,-0.563878847806994,-0.103916313618867,0.657938699256615,0.165312025613464,1.27011614503967,1.41133492030414,1.48710639663762,0.946772832793558,-1.86444403093716,1.11751436428317,-0.0117781131666883,-0.803934634388155,0.959091404031722,-0.138202077354791,-1.37911359468011,-1.40397205258695,1.49326153457728,-6.45020698570009,-1.96024339391115,-0.728522397489781,0.0684120691105852,0.416981560634282,0.127360358751371,1.5266259742049,-0.0906013617720385,0.646223973290249,-0.583762866985353,-1.9192577408258,1.86699628040545,0.0870314201383764,0.26082089260345,-1.23751282801465,-1.81907456135249,-1.38791204057725,-1.01456003891265,-0.81103085009877,-0.354926010589398,-0.820108269329311,-1.71614239712458,-0.546809807613178,0.649317652243092,-1.4097104459433,-1.42658072414655,0.501186592584505,1.80542498873982,-0.835080186079419,-0.663941989402961,0.913622449339492,-0.578275117902625,1.89884196484526,-1.66733215815739,-0.76294335209855,-0.260538399514036,1.29787699844781,-0.446224810183366,-0.883296376448638,0.70689009975775,-0.704913789319735,0.681394214742701,1.74073852504833,-1.31192565919287,-0.5795451142223,-1.46307861382692,-1.87228674343002,-1.46062889073032,1.44548882601838,-1.5163426815244,-1.29307743757113,0.425608741990104,0.0879080416597362,1.41774166114258,0.456909801460532,1.46316674048059,0.767187296013406,-1.0808296292028,0.96917089030087,-0.223737897521978,-773467943.517901
"165",-1.59160938139612,1.20033518723934,0.541234954501294,0.449887999201483,-1.47622866366911,1.32448681937924,-1.74920303280062,1.03742218249336,0.962081597607107,-0.764523958863054,0.598891304555446,0.766954583266914,-0.842281790261412,-0.361982992629791,-0.634901197508449,-0.519879123463406,-1.49197812636721,-1.96006884089959,-0.293225528570422,1.14862585064373,1.10598312892769,0.346581507748474,-1.17969765759726,-1.3188580210756,0.739115880211293,-1.20084899749455,-0.175114899849929,1.23628761742769,-1.17824242314588,0.115973391100223,1.88932969668739,-1.79847134772568,0.681259862499525,1.39993627747392,-1.09483004167877,1.47858489702286,-0.595554705611855,1.80619972686137,-1.86094598863517,0.4315874069094,1.90130993569588,0.394583622479876,-0.563878847826092,-0.103916313662177,0.657938699257859,0.16531202202203,1.27011614502859,1.41133492012075,1.48710639660961,0.946772832819928,-1.86444403097502,1.1175143642371,-0.0117781131544346,-0.803934634427366,0.959091403981118,-0.138202077181741,-1.37911359467854,-1.40397205260719,1.49326153455766,-6.45020699696422,-1.96024339389723,-0.72852239749743,0.0684120679707781,0.416981560588258,0.127360357072909,1.52662597422192,-0.09060136244511,0.646223973321481,-0.583762867061596,-1.91925774085529,1.8669962804189,0.087031420144135,0.260820884812051,-1.23751282798242,-1.81907456131674,-1.38791204062219,-1.01456003882208,-0.811030850044472,-0.354926010565384,-0.820108269302659,-1.71614239713728,-0.546809807657061,0.649317652276051,-1.40971044594674,-1.42658072420933,0.501186592586363,1.80542498880232,-0.83508018604278,-0.663941989386188,0.913622449302912,-0.578275117905863,1.89884196480962,-1.66733215812921,-0.76294335207331,-0.26053839949566,1.29787699846275,-0.446224810174733,-0.883296376433682,0.706890099784643,-0.704913789358157,0.68139421476697,1.74073852504168,-1.31192565918894,-0.579545114208545,-1.46307861376364,-1.87228674342013,-1.46062889073,1.44548882604114,-1.5163426815084,-1.29307743756748,0.425608741942529,0.0879080416884878,1.41774166113185,0.456909801449724,1.46316674041401,0.767187296025919,-1.08082962922498,0.969170890299992,-0.223737897574203,-773467831.076518
"166",-1.59160938141148,1.20033518717693,0.541234954626552,0.449887999162698,-1.47622866355171,1.32448681941623,-1.74920303283856,1.03742218240925,0.962081597444537,-0.764523958917416,0.598891304698709,0.766954583453424,-0.842281790590879,-0.361982995559245,-0.634901187230645,-0.519879131934105,-1.49197812638559,-1.96006884091194,-0.293225528682613,1.14862585054809,1.10598312902185,0.346581507599981,-1.1796976576939,-1.31885802104799,0.739115880309592,-1.20084899737565,-0.175114899983623,1.23628761749915,-1.17824242323906,0.115973391055588,1.88932969663837,-1.79847134791078,0.681259862620785,1.39993627663211,-1.09483004172573,1.47858489702978,-0.595554705559232,1.8061997270575,-1.8609459885163,0.431587406726831,1.9013099356787,0.394583461343026,-0.563878847722937,-0.10391631360444,0.657938699460501,0.165311988119371,1.27011614492561,1.41133491835639,1.48710639664155,0.946772832812431,-1.86444403106582,1.11751436423922,-0.0117781130305423,-0.803934634305839,0.9590914039331,-0.138202076951568,-1.37911359459911,-1.40397205253783,1.49326153454432,-6.45020699700169,-1.96024339403362,-0.728522397497707,0.0684120742785305,0.416981560579244,0.127360339774294,1.52662597432467,-0.0906013993489084,0.646223973323015,-0.583762867177662,-1.91925774083928,1.8669962805053,0.0870314202474514,0.260820792124357,-1.23751282822845,-1.8190745614036,-1.38791204085018,-1.01456003901301,-0.811030849967575,-0.354926010576786,-0.820108269258161,-1.71614239723896,-0.54680980758086,0.649317652224632,-1.40971044580974,-1.42658072413242,0.501186592819316,1.80542498887179,-0.835080185995144,-0.663941989385948,0.913622449347769,-0.578275117932025,1.89884196475869,-1.66733215832117,-0.762943352453692,-0.260538399422108,1.29787699835564,-0.44622481016208,-0.883296376350344,0.706890099773756,-0.704913789197776,0.681394214605151,1.74073852471317,-1.31192565934024,-0.579545114312351,-1.46307861376311,-1.87228674328743,-1.46062889088844,1.44548882615988,-1.51634268143183,-1.29307743771745,0.425608741842921,0.0879080418160692,1.41774166126575,0.456909801300111,1.46316674041343,0.76718729604082,-1.08082962929963,0.969170890122996,-0.223737897614226,-773466326.765692
"167",-1.591609381297,1.2003351870393,0.541234954579737,0.449887999095519,-1.47622866363963,1.32448681934398,-1.74920303305809,1.03742218239601,0.962081597554987,-0.764523958759259,0.598891304744428,0.766954583571729,-0.842281790713943,-0.361983001744126,-0.634901189242077,-0.51987914454564,-1.49197812642936,-1.96006884081758,-0.29322552866845,1.14862585064911,1.10598312901568,0.346581507605493,-1.17969765779612,-1.31885802099388,0.739115880195311,-1.2008489973914,-0.175114899786754,1.23628761736265,-1.17824242337094,0.11597339100725,1.88932969655415,-1.79847134805876,0.681259862513578,1.39993627660158,-1.09483004167728,1.47858489698389,-0.595554705778998,1.80619972721386,-1.86094598845505,0.43158740669435,1.90130993559198,0.394583310304315,-0.563878847639686,-0.103916313709663,0.657938699550838,0.165311950613977,1.27011614509253,1.41133491623413,1.48710639680108,0.946772832669087,-1.86444403106624,1.11751436420783,-0.0117781129792361,-0.80393463413448,0.959091404002154,-0.138202076981578,-1.37911359442674,-1.40397205256484,1.49326153456246,-6.45020698543088,-1.96024339392654,-0.728522397555213,0.0684120578089005,0.416981560438234,0.127360328085815,1.52662597427377,-0.0906014446605461,0.646223973377736,-0.583762867055437,-1.9192577407031,1.86699628056883,0.0870314202250809,0.260820695710255,-1.23751282822441,-1.81907456173607,-1.38791204093369,-1.01456003880564,-0.811030849996472,-0.35492601046492,-0.820108269345822,-1.71614239743342,-0.546809807461939,0.649317652091767,-1.40971044579261,-1.42658072413296,0.501186592956726,1.80542498884083,-0.835080186029661,-0.663941989331491,0.9136224491344,-0.57827511779198,1.89884196473571,-1.66733215842786,-0.762943352562248,-0.260538399433385,1.29787699828925,-0.446224810354929,-0.883296376445457,0.706890099764827,-0.70491378909932,0.681394214689776,1.74073852443343,-1.31192565929094,-0.579545114300635,-1.46307861375271,-1.87228674335596,-1.46062889076965,1.44548882616402,-1.51634268137958,-1.29307743797564,0.425608741765494,0.0879080419982216,1.41774166114717,0.456909801200861,1.46316674050145,0.767187296024297,-1.08082962941934,0.969170889897708,-0.223737897823607,-773464822.453884
"168",-1.59160938124899,1.20033518677071,0.541234954541526,0.449887999074595,-1.47622866367299,1.32448681933689,-1.74920303305945,1.03742218262708,0.962081597572567,-0.76452395880562,0.5988913046604,0.766954583568045,-0.842281790646608,-0.361983006021204,-0.634901189378016,-0.519879147326924,-1.49197812648052,-1.9600688408704,-0.293225528576284,1.14862585060847,1.10598312901645,0.346581507640233,-1.17969765793495,-1.31885802096202,0.739115880125531,-1.20084899739798,-0.175114899812288,1.23628761745467,-1.17824242346715,0.115973391055948,1.88932969663499,-1.79847134821695,0.681259862374326,1.39993627635667,-1.0948300416587,1.47858489703633,-0.59555470586471,1.80619972725788,-1.86094598839397,0.431587406675197,1.90130993554028,0.394583246637967,-0.563878847637763,-0.103916313689557,0.657938699458664,0.165311938328449,1.27011614526747,1.41133491502915,1.4871063967969,0.946772832687277,-1.86444403103284,1.11751436420305,-0.0117781129953158,-0.803934634235709,0.959091403976304,-0.138202076937328,-1.37911359438452,-1.40397205253235,1.49326153455958,-6.45020692612288,-1.96024339393401,-0.728522397507537,0.0684120528252525,0.416981560477653,0.127360324955618,1.52662597429227,-0.0906014637341177,0.646223973369568,-0.583762867067011,-1.91925774072738,1.86699628057999,0.0870314204178344,0.260820655268081,-1.23751282823661,-1.81907456177496,-1.38791204083378,-1.01456003876447,-0.811030849980559,-0.354926010579517,-0.820108269439331,-1.71614239748749,-0.546809807459346,0.649317651937199,-1.40971044572603,-1.42658072399817,0.501186593169553,1.80542498878881,-0.835080185957761,-0.663941989266176,0.913622449157999,-0.578275117755184,1.89884196474966,-1.66733215838331,-0.762943352657369,-0.260538399357568,1.29787699827299,-0.44622481047468,-0.883296376514409,0.706890099788275,-0.704913789195895,0.681394214566726,1.74073852464215,-1.3119256592884,-0.579545114223316,-1.46307861389332,-1.87228674345715,-1.46062889078426,1.44548882628781,-1.51634268133582,-1.29307743798007,0.425608741708399,0.0879080419247447,1.41774166103267,0.456909801141335,1.46316674045128,0.767187295998515,-1.08082962943769,0.969170889893181,-0.223737897816583,-773464216.981452
"169",-1.59160938126957,1.20033518653588,0.541234954324224,0.449887999209635,-1.47622866339966,1.32448681923236,-1.74920303329052,1.03742218252373,0.962081597519973,-0.764523958500374,0.598891304865724,0.766954583302299,-0.84228179069422,-0.361983013177426,-0.634901189114935,-0.519879148070155,-1.49197812650469,-1.96006884069195,-0.293225528580401,1.14862585048887,1.10598312886784,0.346581507540217,-1.17969765806636,-1.31885802101118,0.739115880094786,-1.20084899755925,-0.17511489994658,1.23628761755823,-1.17824242355988,0.115973391160417,1.88932969671521,-1.79847134830588,0.681259862431334,1.39993627611714,-1.09483004165399,1.47858489686288,-0.595554705776485,1.80619972711839,-1.86094598829298,0.4315874066968,1.90130993531292,0.394583072357419,-0.56387884773255,-0.103916313770741,0.657938699493756,0.165311906528305,1.27011614510884,1.41133491147504,1.48710639696548,0.946772832718288,-1.8644440312135,1.11751436437849,-0.0117781127812742,-0.803934634379923,0.959091403938082,-0.138202076951403,-1.3791135944822,-1.40397205240468,1.49326153470659,-6.45020695956249,-1.96024339385649,-0.728522397238824,0.0684120557684068,0.416981560408327,0.127360320721623,1.52662597437915,-0.0906014986340933,0.646223973345695,-0.583762867202268,-1.91925774075692,1.86699628072638,0.0870314204188221,0.26082055742718,-1.23751282823846,-1.81907456185812,-1.38791204083931,-1.01456003829745,-0.811030850067605,-0.354926010404638,-0.820108269439857,-1.71614239723208,-0.546809807448109,0.649317651901123,-1.40971044581458,-1.42658072383623,0.501186593324368,1.80542498893739,-0.835080186050646,-0.663941989271029,0.913622449053027,-0.578275117932479,1.89884196463858,-1.66733215836268,-0.762943352775494,-0.260538399437564,1.29787699850864,-0.446224810614029,-0.883296376431518,0.706890099874269,-0.704913789347403,0.68139421468308,1.74073852434696,-1.31192565942334,-0.579545114312355,-1.46307861387352,-1.87228674333566,-1.46062889086346,1.44548882626518,-1.5163426812463,-1.29307743796788,0.425608741811704,0.0879080418009718,1.41774166117488,0.456909800931805,1.46316674053643,0.767187296007247,-1.08082962950385,0.969170889681639,-0.223737897660107,-773462667.492693
"170",-1.59160938128127,1.20033518665205,0.54123495422757,0.449887999298963,-1.47622866341327,1.32448681919887,-1.74920303333702,1.03742218259902,0.96208159765718,-0.764523958601249,0.598891304879697,0.766954583394386,-0.84228179067312,-0.361983013475909,-0.634901189809924,-0.519879147749347,-1.49197812650367,-1.96006884066808,-0.293225528492621,1.14862585034386,1.10598312888174,0.346581507548503,-1.17969765808115,-1.31885802100951,0.739115880122153,-1.20084899761448,-0.175114899797822,1.23628761754914,-1.17824242363809,0.115973391231532,1.88932969674106,-1.79847134824402,0.681259862499915,1.39993627597207,-1.09483004159746,1.47858489670568,-0.595554705823461,1.80619972705883,-1.86094598828245,0.431587406730392,1.90130993544226,0.394583025739464,-0.563878847743201,-0.103916313845316,0.657938699556755,0.165311896463233,1.2701161449515,1.41133490885961,1.48710639706748,0.946772832740562,-1.86444403104461,1.11751436431832,-0.0117781127858195,-0.803934634444205,0.959091404044073,-0.138202076655866,-1.37911359451989,-1.40397205242645,1.4932615347412,-6.45020696958432,-1.96024339393587,-0.728522397309554,0.0684120589139677,0.416981560337276,0.127360317611323,1.52662597440259,-0.0906015098592657,0.646223973358779,-0.583762867190595,-1.91925774080881,1.86699628095816,0.0870314204339192,0.260820529200777,-1.23751282830807,-1.81907456188213,-1.38791204079283,-1.0145600383683,-0.811030850164197,-0.354926010382036,-0.820108269383667,-1.71614239718403,-0.546809807544629,0.649317651777272,-1.40971044577881,-1.42658072378535,0.501186593369776,1.80542498900174,-0.835080186120943,-0.663941989236774,0.913622449034621,-0.578275117923941,1.89884196465313,-1.6673321584538,-0.762943352711954,-0.260538399444246,1.29787699841744,-0.446224810602845,-0.883296376483305,0.706890099799437,-0.704913789378073,0.681394214777831,1.74073852410241,-1.31192565941737,-0.579545114217059,-1.46307861381082,-1.87228674344561,-1.46062889080202,1.44548882620041,-1.51634268122309,-1.29307743806446,0.425608741678276,0.0879080416442559,1.41774166121813,0.456909800887355,1.46316674057682,0.767187296091151,-1.08082962945182,0.969170889767316,-0.223737897594191,-773462226.711207
"171",-1.59160938126545,1.20033518668045,0.541234954227042,0.449887999311359,-1.47622866341501,1.32448681920751,-1.74920303333466,1.03742218260385,0.962081597705479,-0.764523958586968,0.598891304860754,0.766954583396575,-0.84228179067511,-0.361983014462478,-0.634901188875334,-0.519879149934419,-1.49197812655509,-1.96006884068033,-0.293225528487813,1.14862585033058,1.10598312892457,0.346581507582975,-1.17969765810665,-1.31885802104931,0.739115880109888,-1.20084899762856,-0.175114899766043,1.23628761751963,-1.17824242365721,0.115973391249259,1.88932969673231,-1.79847134824449,0.681259862531875,1.39993627588362,-1.09483004157703,1.47858489671809,-0.595554705809753,1.80619972706797,-1.86094598830376,0.431587406734532,1.90130993553221,0.39458301934615,-0.563878847755774,-0.103916313889145,0.657938699544145,0.165311896070044,1.27011614495509,1.41133490859508,1.48710639702932,0.94677283272165,-1.86444403102635,1.11751436433054,-0.01177811275911,-0.803934634478111,0.959091404057041,-0.138202076613047,-1.37911359452017,-1.40397205241651,1.49326153472515,-6.45020697089198,-1.9602433939281,-0.728522397299169,0.068412060224767,0.416981560349807,0.127360317281459,1.5266259744285,-0.0906015110311312,0.646223973393369,-0.583762867166143,-1.91925774075855,1.86699628095303,0.0870314204575355,0.260820526022788,-1.23751282828345,-1.81907456188419,-1.38791204076288,-1.01456003833581,-0.811030850200185,-0.354926010375011,-0.820108269381013,-1.71614239721456,-0.546809807562107,0.649317651779641,-1.4097104457766,-1.42658072376237,0.501186593369478,1.80542498901951,-0.835080186092506,-0.6639419892268,0.913622449037354,-0.578275117888087,1.89884196464895,-1.66733215843314,-0.762943352693715,-0.26053839943436,1.29787699838519,-0.446224810605357,-0.883296376502179,0.706890099827199,-0.704913789403709,0.681394214772583,1.74073852404143,-1.31192565941628,-0.579545114242735,-1.46307861382493,-1.87228674346285,-1.46062889081246,1.44548882619053,-1.51634268121794,-1.29307743807836,0.425608741653785,0.0879080416367077,1.41774166120407,0.456909800898214,1.46316674055792,0.767187296078305,-1.08082962942997,0.969170889758821,-0.223737897625329,-773462175.473246
"172",-1.59160938123476,1.20033518675257,0.54123495416457,0.449887999256635,-1.47622866341999,1.32448681917899,-1.74920303341814,1.03742218258497,0.96208159767386,-0.764523958594797,0.598891304879621,0.766954583404842,-0.842281790667536,-0.361983014522079,-0.634901191536298,-0.519879149291931,-1.49197812658197,-1.96006884067811,-0.29322552844725,1.14862585030051,1.10598312890553,0.346581507633756,-1.17969765817293,-1.31885802100616,0.739115880114707,-1.20084899760138,-0.17511489978814,1.23628761753306,-1.17824242366836,0.115973391252728,1.88932969675181,-1.79847134824969,0.681259862528708,1.39993627589529,-1.09483004157839,1.47858489672111,-0.595554705825826,1.80619972702303,-1.86094598830303,0.431587406746059,1.90130993557111,0.394583013460325,-0.563878847755458,-0.103916313867736,0.657938699538585,0.165311895892221,1.27011614495023,1.41133490879738,1.48710639702696,0.946772832664859,-1.8644440310164,1.11751436433393,-0.0117781127650222,-0.80393463449142,0.959091404079639,-0.13820207652722,-1.37911359453779,-1.40397205243266,1.49326153466147,-6.45020697423674,-1.96024339391182,-0.728522397293034,0.0684120603451059,0.416981560340538,0.127360316229604,1.52662597442712,-0.0906015127540547,0.646223973396093,-0.583762867201169,-1.91925774073991,1.86699628098736,0.0870314204871005,0.260820521394501,-1.23751282825736,-1.81907456187476,-1.38791204073366,-1.01456003832919,-0.811030850236021,-0.354926010359699,-0.820108269354214,-1.71614239721824,-0.546809807553646,0.649317651794037,-1.409710445779,-1.42658072376037,0.501186593354032,1.80542498904785,-0.835080186111417,-0.663941989234678,0.913622449024721,-0.578275117900038,1.89884196465449,-1.66733215841231,-0.762943352694962,-0.260538399471893,1.29787699835865,-0.446224810609432,-0.883296376479526,0.706890099851028,-0.704913789423035,0.681394214787968,1.74073852398903,-1.31192565940987,-0.579545114207818,-1.46307861380333,-1.87228674345168,-1.46062889084729,1.44548882622892,-1.51634268121979,-1.29307743805638,0.425608741656373,0.0879080416182806,1.41774166118106,0.456909800879476,1.46316674057814,0.767187296079454,-1.08082962943597,0.969170889807717,-0.223737897613843,-773462122.656595
"173",-1.59160938129926,1.20033518674442,0.541234954211535,0.449887998929575,-1.47622866323546,1.3244868191315,-1.74920303342853,1.03742218257927,0.962081597509361,-0.764523958388359,0.598891304863003,0.766954583357439,-0.842281790524342,-0.361983011525706,-0.634901196330206,-0.519879153104397,-1.49197812660667,-1.96006884062363,-0.293225528402424,1.14862585052161,1.1059831289416,0.346581507476801,-1.17969765798778,-1.31885802113198,0.739115880246125,-1.20084899763419,-0.175114899699379,1.23628761766919,-1.17824242364568,0.115973391268131,1.88932969685745,-1.79847134808762,0.681259862500782,1.3999362762272,-1.09483004153945,1.47858489663662,-0.595554705678751,1.80619972694413,-1.86094598834893,0.431587406669716,1.90130993552946,0.394582939312211,-0.563878847700622,-0.103916313855697,0.657938699532588,0.165311878821052,1.2701161448414,1.41133490907732,1.48710639713751,0.946772832562417,-1.86444403094477,1.11751436437207,-0.0117781128285834,-0.803934634631718,0.959091404111407,-0.138202076841421,-1.37911359459356,-1.40397205229095,1.49326153466444,-6.45020700303347,-1.96024339371896,-0.728522397168258,0.068412059599865,0.416981560339954,0.127360306602818,1.52662597433611,-0.0906015279088495,0.646223973403712,-0.583762867336606,-1.91925774075625,1.86699628089758,0.0870314205234262,0.260820474752881,-1.23751282839845,-1.81907456194446,-1.38791204070981,-1.01456003836649,-0.811030850315932,-0.354926010284359,-0.820108269312948,-1.71614239723128,-0.546809807541083,0.649317651812679,-1.40971044568442,-1.42658072381258,0.501186593247995,1.80542498921509,-0.835080186057054,-0.663941989301146,0.913622449053545,-0.578275117892515,1.89884196467478,-1.66733215838991,-0.76294335259245,-0.260538399584637,1.29787699852353,-0.446224810562714,-0.88329637644153,0.706890099920131,-0.704913789567566,0.681394214874672,1.74073852413576,-1.31192565946504,-0.579545114173616,-1.46307861383134,-1.87228674350515,-1.46062889086451,1.44548882627948,-1.51634268123786,-1.29307743797246,0.425608741626712,0.0879080415514378,1.41774166112637,0.456909800873198,1.46316674046176,0.767187296077033,-1.08082962951636,0.969170889808895,-0.223737897798704,-773461413.333234
